"pli0095_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","1991","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","1991","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","1991","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","1991","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","1991","1-pers.-HH","Urban Area","","","",""
"Never","1991","1-pers.-HH","Rural Area","","","",""
"Never","1991","(Married) couple without C. ","Urban Area","","","",""
"Never","1991","(Married) couple without C. ","Rural Area","","","",""
"Never","1991","Single parent ","Urban Area","","","",""
"Never","1991","Single parent ","Rural Area","","","",""
"Never","1991","Couple + C. LE 16 ","Urban Area","","","",""
"Never","1991","Couple + C. LE 16 ","Rural Area","","","",""
"Never","1991","Couple + C. GT 16 ","Urban Area","","","",""
"Never","1991","Couple + C. GT 16 ","Rural Area","","","",""
"Never","1991","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","1991","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","1992","1-pers.-HH","Urban Area","120","0.11298732378218","0.0930956446513866","0.132879002912974"
"Min 1x per week","1992","1-pers.-HH","Rural Area","39","0.121181511253835","0.0867958154907059","0.155567207016963"
"Min 1x per week","1992","(Married) couple without C. ","Urban Area","246","0.102035817159972","0.0895479536859386","0.114523680634004"
"Min 1x per week","1992","(Married) couple without C. ","Rural Area","90","0.0803387665547771","0.0631888917422186","0.0974886413673356"
"Min 1x per week","1992","Single parent ","Urban Area","45","0.096784352017547","0.0692207953416892","0.124347908693405"
"Min 1x per week","1992","Single parent ","Rural Area","23","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","Urban Area","186","0.0750490254450045","0.0637017936297989","0.0863962572602101"
"Min 1x per week","1992","Couple + C. LE 16 ","Rural Area","102","0.0728045451788606","0.0578401659745642","0.0877689243831569"
"Min 1x per week","1992","Couple + C. GT 16 ","Urban Area","162","0.0718430139428233","0.0595930637999027","0.0840929640857438"
"Min 1x per week","1992","Couple + C. GT 16 ","Rural Area","81","0.0855006719383716","0.0681086559482864","0.102892687928457"
"Min 1x per week","1992","Couple + C. LE and GT 16","Urban Area","70","0.0854827504832708","0.0655914857444074","0.105374015222134"
"Min 1x per week","1992","Couple + C. LE and GT 16","Rural Area","30","0.0775710270702898","0.0504972595267588","0.104644794613821"
"Min 1x per month","1992","1-pers.-HH","Urban Area","237","0.220951785681752","0.19488289223181","0.247020679131695"
"Min 1x per month","1992","1-pers.-HH","Rural Area","74","0.199706754823973","0.157582619958235","0.241830889689712"
"Min 1x per month","1992","(Married) couple without C. ","Urban Area","548","0.223835837545553","0.206639976969876","0.241031698121229"
"Min 1x per month","1992","(Married) couple without C. ","Rural Area","249","0.250440924454517","0.223104606517471","0.277777242391564"
"Min 1x per month","1992","Single parent ","Urban Area","123","0.277912962867199","0.236150497083923","0.319675428650475"
"Min 1x per month","1992","Single parent ","Rural Area","49","0.240452897558787","0.180316198025936","0.300589597091639"
"Min 1x per month","1992","Couple + C. LE 16 ","Urban Area","650","0.312273853862892","0.292315090871834","0.33223261685395"
"Min 1x per month","1992","Couple + C. LE 16 ","Rural Area","353","0.318986367196949","0.292141715369545","0.345831019024352"
"Min 1x per month","1992","Couple + C. GT 16 ","Urban Area","506","0.271491141272217","0.25039385574214","0.292588426802295"
"Min 1x per month","1992","Couple + C. GT 16 ","Rural Area","269","0.281582515772716","0.253607859707247","0.309557171838184"
"Min 1x per month","1992","Couple + C. LE and GT 16","Urban Area","221","0.271203342342237","0.239574892431189","0.302831792253285"
"Min 1x per month","1992","Couple + C. LE and GT 16","Rural Area","112","0.302243721463574","0.255764057701556","0.348723385225593"
"Rarely","1992","1-pers.-HH","Urban Area","384","0.389123606674444","0.358489012498425","0.419758200850462"
"Rarely","1992","1-pers.-HH","Rural Area","115","0.29370765338752","0.245716639690427","0.341698667084613"
"Rarely","1992","(Married) couple without C. ","Urban Area","1072","0.474476098369745","0.453875220948802","0.495076975790689"
"Rarely","1992","(Married) couple without C. ","Rural Area","476","0.46258045536302","0.431122187772758","0.494038722953282"
"Rarely","1992","Single parent ","Urban Area","185","0.453145922268421","0.406738043077211","0.49955380145963"
"Rarely","1992","Single parent ","Rural Area","102","0.532799455957272","0.462592396688259","0.603006515226286"
"Rarely","1992","Couple + C. LE 16 ","Urban Area","1053","0.530871630592763","0.509378550914799","0.552364710270727"
"Rarely","1992","Couple + C. LE 16 ","Rural Area","617","0.522097339378082","0.493327378221743","0.55086730053442"
"Rarely","1992","Couple + C. GT 16 ","Urban Area","835","0.537776135940667","0.514124658475014","0.56142761340632"
"Rarely","1992","Couple + C. GT 16 ","Rural Area","564","0.552471455544553","0.521544386822738","0.583398524266367"
"Rarely","1992","Couple + C. LE and GT 16","Urban Area","374","0.539229950586716","0.503768513865176","0.574691387308255"
"Rarely","1992","Couple + C. LE and GT 16","Rural Area","212","0.566436515237196","0.516279183206156","0.616593847268236"
"Never","1992","1-pers.-HH","Urban Area","232","0.276937283861624","0.248820193978942","0.305054373744305"
"Never","1992","1-pers.-HH","Rural Area","118","0.385404080534672","0.334122307512099","0.436685853557245"
"Never","1992","(Married) couple without C. ","Urban Area","391","0.199652246924731","0.183160799385135","0.216143694464326"
"Never","1992","(Married) couple without C. ","Rural Area","150","0.206639853627686","0.181093632488864","0.232186074766507"
"Never","1992","Single parent ","Urban Area","89","0.172156762846833","0.13696240440253","0.207351121291136"
"Never","1992","Single parent ","Rural Area","20","","",""
"Never","1992","Couple + C. LE 16 ","Urban Area","182","0.0818054900993407","0.0700018322321077","0.0936091479665737"
"Never","1992","Couple + C. LE 16 ","Rural Area","86","0.086111748246109","0.0699543450830479","0.10226915140917"
"Never","1992","Couple + C. GT 16 ","Urban Area","204","0.118889708844293","0.103535812685432","0.134243605003153"
"Never","1992","Couple + C. GT 16 ","Rural Area","79","0.0804453567443601","0.0635287704462664","0.0973619430424537"
"Never","1992","Couple + C. LE and GT 16","Urban Area","94","0.104083956587777","0.082359308189198","0.125808604986355"
"Never","1992","Couple + C. LE and GT 16","Rural Area","21","","",""
"Min 1x per week","1993","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","1993","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","1993","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","1993","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","1993","Single parent ","Urban Area","","","",""
"Min 1x per week","1993","Single parent ","Rural Area","","","",""
"Min 1x per week","1993","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","1993","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","1993","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","1993","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","1993","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","1993","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","1993","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","1993","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","1993","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","1993","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","1993","Single parent ","Urban Area","","","",""
"Min 1x per month","1993","Single parent ","Rural Area","","","",""
"Min 1x per month","1993","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","1993","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","1993","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","1993","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","1993","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","1993","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","1993","1-pers.-HH","Urban Area","","","",""
"Rarely","1993","1-pers.-HH","Rural Area","","","",""
"Rarely","1993","(Married) couple without C. ","Urban Area","","","",""
"Rarely","1993","(Married) couple without C. ","Rural Area","","","",""
"Rarely","1993","Single parent ","Urban Area","","","",""
"Rarely","1993","Single parent ","Rural Area","","","",""
"Rarely","1993","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","1993","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","1993","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","1993","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","1993","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","1993","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","1993","1-pers.-HH","Urban Area","","","",""
"Never","1993","1-pers.-HH","Rural Area","","","",""
"Never","1993","(Married) couple without C. ","Urban Area","","","",""
"Never","1993","(Married) couple without C. ","Rural Area","","","",""
"Never","1993","Single parent ","Urban Area","","","",""
"Never","1993","Single parent ","Rural Area","","","",""
"Never","1993","Couple + C. LE 16 ","Urban Area","","","",""
"Never","1993","Couple + C. LE 16 ","Rural Area","","","",""
"Never","1993","Couple + C. GT 16 ","Urban Area","","","",""
"Never","1993","Couple + C. GT 16 ","Rural Area","","","",""
"Never","1993","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","1993","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","1994","1-pers.-HH","Urban Area","107","0.100399491333384","0.0819108212733824","0.118888161393386"
"Min 1x per week","1994","1-pers.-HH","Rural Area","55","0.12782269182943","0.0946424412470715","0.161002942411788"
"Min 1x per week","1994","(Married) couple without C. ","Urban Area","245","0.100506446942374","0.0882952191054105","0.112717674779337"
"Min 1x per week","1994","(Married) couple without C. ","Rural Area","99","0.0839889361329818","0.0671878967477184","0.100789975518245"
"Min 1x per week","1994","Single parent ","Urban Area","44","0.0906913757010916","0.0624074851488158","0.118975266253367"
"Min 1x per week","1994","Single parent ","Rural Area","20","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","Urban Area","138","0.0560689547703231","0.0458841802091679","0.0662537293314784"
"Min 1x per week","1994","Couple + C. LE 16 ","Rural Area","90","0.0827741625237983","0.0661395257113644","0.0994087993362321"
"Min 1x per week","1994","Couple + C. GT 16 ","Urban Area","164","0.0892869038782983","0.0752218403302413","0.103351967426355"
"Min 1x per week","1994","Couple + C. GT 16 ","Rural Area","83","0.103543824490546","0.0833105745586989","0.123777074422393"
"Min 1x per week","1994","Couple + C. LE and GT 16","Urban Area","85","0.110123344081329","0.0879547419624869","0.13229194620017"
"Min 1x per week","1994","Couple + C. LE and GT 16","Rural Area","26","","",""
"Min 1x per month","1994","1-pers.-HH","Urban Area","266","0.246371737456544","0.219862996482859","0.272880478430228"
"Min 1x per month","1994","1-pers.-HH","Rural Area","76","0.17799870584348","0.139986947170652","0.216010464516308"
"Min 1x per month","1994","(Married) couple without C. ","Urban Area","581","0.233970674281082","0.216777076689528","0.251164271872636"
"Min 1x per month","1994","(Married) couple without C. ","Rural Area","279","0.252948303285087","0.226617387520818","0.279279219049357"
"Min 1x per month","1994","Single parent ","Urban Area","118","0.32192897603212","0.275911994783808","0.367945957280431"
"Min 1x per month","1994","Single parent ","Rural Area","60","0.325004909885639","0.256390261300187","0.39361955847109"
"Min 1x per month","1994","Couple + C. LE 16 ","Urban Area","601","0.292808751531961","0.272663136966504","0.312954366097417"
"Min 1x per month","1994","Couple + C. LE 16 ","Rural Area","331","0.316517041938411","0.28843748958767","0.344596594289151"
"Min 1x per month","1994","Couple + C. GT 16 ","Urban Area","397","0.231922694303888","0.211105072400022","0.252740316207754"
"Min 1x per month","1994","Couple + C. GT 16 ","Rural Area","248","0.280997962840047","0.251147184493879","0.310848741186214"
"Min 1x per month","1994","Couple + C. LE and GT 16","Urban Area","213","0.284874287825285","0.252910993854572","0.316837581795999"
"Min 1x per month","1994","Couple + C. LE and GT 16","Rural Area","131","0.31717449894002","0.272128091576287","0.362220906303753"
"Rarely","1994","1-pers.-HH","Urban Area","404","0.384520065276803","0.354591801487248","0.414448329066357"
"Rarely","1994","1-pers.-HH","Rural Area","142","0.340214093581632","0.293132521273992","0.387295665889272"
"Rarely","1994","(Married) couple without C. ","Urban Area","1161","0.504600967820121","0.484295408194866","0.524906527445376"
"Rarely","1994","(Married) couple without C. ","Rural Area","537","0.505250399230452","0.474965871249726","0.535534927211178"
"Rarely","1994","Single parent ","Urban Area","176","0.440465765103255","0.391570150507815","0.489361379698696"
"Rarely","1994","Single parent ","Rural Area","79","0.474338725003405","0.40118796231855","0.54748948768826"
"Rarely","1994","Couple + C. LE 16 ","Urban Area","1039","0.566694892436719","0.544757166396085","0.588632618477352"
"Rarely","1994","Couple + C. LE 16 ","Rural Area","569","0.543323073249561","0.51325113681184","0.573395009687281"
"Rarely","1994","Couple + C. GT 16 ","Urban Area","827","0.557858404080973","0.533362148571936","0.582354659590011"
"Rarely","1994","Couple + C. GT 16 ","Rural Area","470","0.512654137383531","0.479459350206908","0.545848924560155"
"Rarely","1994","Couple + C. LE and GT 16","Urban Area","404","0.536859108767965","0.501547261876557","0.572170955659374"
"Rarely","1994","Couple + C. LE and GT 16","Rural Area","215","0.532136159575398","0.483838366240133","0.580433952910664"
"Never","1994","1-pers.-HH","Urban Area","238","0.26870870593327","0.241437701107265","0.295979710759274"
"Never","1994","1-pers.-HH","Rural Area","116","0.353964508745458","0.30644397189537","0.401485045595546"
"Never","1994","(Married) couple without C. ","Urban Area","342","0.160921910956423","0.145998361554671","0.175845460358174"
"Never","1994","(Married) couple without C. ","Rural Area","132","0.157812361351479","0.135729787544973","0.179894935157985"
"Never","1994","Single parent ","Urban Area","58","0.146913883163534","0.112045777436287","0.18178198889078"
"Never","1994","Single parent ","Rural Area","20","","",""
"Never","1994","Couple + C. LE 16 ","Urban Area","182","0.0844274012609976","0.0721188154019029","0.0967359871200922"
"Never","1994","Couple + C. LE 16 ","Rural Area","64","0.0573857222882302","0.0433447649896094","0.0714266795868509"
"Never","1994","Couple + C. GT 16 ","Urban Area","191","0.12093199773684","0.104850041507849","0.137013953965831"
"Never","1994","Couple + C. GT 16 ","Rural Area","70","0.102804075285876","0.0826349146389666","0.122973235932786"
"Never","1994","Couple + C. LE and GT 16","Urban Area","64","0.0681432593254209","0.0502981286364869","0.0859883900143549"
"Never","1994","Couple + C. LE and GT 16","Rural Area","38","0.0990518821487208","0.0701359351549805","0.127967829142461"
"Min 1x per week","1995","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","1995","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","1995","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","1995","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","1995","Single parent ","Urban Area","","","",""
"Min 1x per week","1995","Single parent ","Rural Area","","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per month","1995","1-pers.-HH","Urban Area","","","",""
"Min 1x per month","1995","1-pers.-HH","Rural Area","","","",""
"Min 1x per month","1995","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per month","1995","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per month","1995","Single parent ","Urban Area","","","",""
"Min 1x per month","1995","Single parent ","Rural Area","","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","Urban Area","","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","Rural Area","","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","Urban Area","","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","Rural Area","","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","Urban Area","","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","Rural Area","","","",""
"Rarely","1995","1-pers.-HH","Urban Area","","","",""
"Rarely","1995","1-pers.-HH","Rural Area","","","",""
"Rarely","1995","(Married) couple without C. ","Urban Area","","","",""
"Rarely","1995","(Married) couple without C. ","Rural Area","","","",""
"Rarely","1995","Single parent ","Urban Area","","","",""
"Rarely","1995","Single parent ","Rural Area","","","",""
"Rarely","1995","Couple + C. LE 16 ","Urban Area","","","",""
"Rarely","1995","Couple + C. LE 16 ","Rural Area","","","",""
"Rarely","1995","Couple + C. GT 16 ","Urban Area","","","",""
"Rarely","1995","Couple + C. GT 16 ","Rural Area","","","",""
"Rarely","1995","Couple + C. LE and GT 16","Urban Area","","","",""
"Rarely","1995","Couple + C. LE and GT 16","Rural Area","","","",""
"Never","1995","1-pers.-HH","Urban Area","","","",""
"Never","1995","1-pers.-HH","Rural Area","","","",""
"Never","1995","(Married) couple without C. ","Urban Area","","","",""
"Never","1995","(Married) couple without C. ","Rural Area","","","",""
"Never","1995","Single parent ","Urban Area","","","",""
"Never","1995","Single parent ","Rural Area","","","",""
"Never","1995","Couple + C. LE 16 ","Urban Area","","","",""
"Never","1995","Couple + C. LE 16 ","Rural Area","","","",""
"Never","1995","Couple + C. GT 16 ","Urban Area","","","",""
"Never","1995","Couple + C. GT 16 ","Rural Area","","","",""
"Never","1995","Couple + C. LE and GT 16","Urban Area","","","",""
"Never","1995","Couple + C. LE and GT 16","Rural Area","","","",""
"Min 1x per week","1996","1-pers.-HH","Urban Area","164","0.136419627920185","0.115747274425953","0.157091981414416"
"Min 1x per week","1996","1-pers.-HH","Rural Area","60","0.120551904788212","0.0893749836611313","0.151728825915292"
"Min 1x per week","1996","(Married) couple without C. ","Urban Area","317","0.123854646105647","0.11073280033827","0.136976491873024"
"Min 1x per week","1996","(Married) couple without C. ","Rural Area","142","0.125984811377594","0.106705321216176","0.145264301539011"
"Min 1x per week","1996","Single parent ","Urban Area","54","0.0985407602787966","0.0708801560189884","0.126201364538605"
"Min 1x per week","1996","Single parent ","Rural Area","21","","",""
"Min 1x per week","1996","Couple + C. LE 16 ","Urban Area","238","0.11300132327987","0.0990738900184485","0.126928756541291"
"Min 1x per week","1996","Couple + C. LE 16 ","Rural Area","120","0.108847024487042","0.0896774035581666","0.128016645415918"
"Min 1x per week","1996","Couple + C. GT 16 ","Urban Area","172","0.10357257086136","0.0881986933111148","0.118946448411605"
"Min 1x per week","1996","Couple + C. GT 16 ","Rural Area","87","0.107298022819231","0.0865286834169495","0.128067362221513"
"Min 1x per week","1996","Couple + C. LE and GT 16","Urban Area","88","0.102471847037653","0.0810095238048498","0.123934170270456"
"Min 1x per week","1996","Couple + C. LE and GT 16","Rural Area","40","0.0905409077868848","0.0650026522309643","0.116079163342805"
"Min 1x per month","1996","1-pers.-HH","Urban Area","272","0.236105754489464","0.21052755228908","0.261683956689849"
"Min 1x per month","1996","1-pers.-HH","Rural Area","119","0.233794982232425","0.193269222205853","0.274320742258997"
"Min 1x per month","1996","(Married) couple without C. ","Urban Area","716","0.273873765436677","0.256110124882762","0.291637405990592"
"Min 1x per month","1996","(Married) couple without C. ","Rural Area","367","0.30061498879032","0.273974607541164","0.327255370039476"
"Min 1x per month","1996","Single parent ","Urban Area","139","0.346086320432708","0.301936078294978","0.390236562570438"
"Min 1x per month","1996","Single parent ","Rural Area","73","0.327794960681432","0.263848731976006","0.391741189386858"
"Min 1x per month","1996","Couple + C. LE 16 ","Urban Area","705","0.364550903603955","0.343377664192313","0.385724143015597"
"Min 1x per month","1996","Couple + C. LE 16 ","Rural Area","374","0.367123239278322","0.337454805088436","0.396791673468208"
"Min 1x per month","1996","Couple + C. GT 16 ","Urban Area","446","0.285408446692303","0.262622565882223","0.308194327502384"
"Min 1x per month","1996","Couple + C. GT 16 ","Rural Area","295","0.326101571186086","0.294642402438157","0.357560739934014"
"Min 1x per month","1996","Couple + C. LE and GT 16","Urban Area","243","0.297485927188799","0.265133182074626","0.329838672302972"
"Min 1x per month","1996","Couple + C. LE and GT 16","Rural Area","170","0.355823348592028","0.313214781169123","0.398431916014933"
"Rarely","1996","1-pers.-HH","Urban Area","390","0.367804949145537","0.338762419511644","0.396847478779431"
"Rarely","1996","1-pers.-HH","Rural Area","149","0.381618143093131","0.33510411444112","0.428132171745143"
"Rarely","1996","(Married) couple without C. ","Urban Area","1090","0.466563903751261","0.446691634432742","0.48643617306978"
"Rarely","1996","(Married) couple without C. ","Rural Area","526","0.471718316103531","0.442714769560538","0.500721862646524"
"Rarely","1996","Single parent ","Urban Area","206","0.456560400456511","0.410332366599867","0.502788434313156"
"Rarely","1996","Single parent ","Rural Area","98","0.474955711225982","0.406927751671385","0.542983670780579"
"Rarely","1996","Couple + C. LE 16 ","Urban Area","916","0.466695237928565","0.444748385116531","0.488642090740599"
"Rarely","1996","Couple + C. LE 16 ","Rural Area","484","0.487137596926601","0.456372706707133","0.517902487146069"
"Rarely","1996","Couple + C. GT 16 ","Urban Area","722","0.512531126721513","0.487311593806904","0.537750659636122"
"Rarely","1996","Couple + C. GT 16 ","Rural Area","432","0.512030133058557","0.478485902253863","0.545574363863251"
"Rarely","1996","Couple + C. LE and GT 16","Urban Area","363","0.508819285613631","0.473439691665984","0.544198879561279"
"Rarely","1996","Couple + C. LE and GT 16","Rural Area","260","0.520285200386281","0.475823146931139","0.564747253841423"
"Never","1996","1-pers.-HH","Urban Area","233","0.259669668444813","0.233262399159654","0.286076937729973"
"Never","1996","1-pers.-HH","Rural Area","91","0.264034969886232","0.221826423649597","0.306243516122866"
"Never","1996","(Married) couple without C. ","Urban Area","298","0.135707684706416","0.122065521444149","0.149349847968682"
"Never","1996","(Married) couple without C. ","Rural Area","103","0.101681883728556","0.0841223155881674","0.119241451868944"
"Never","1996","Single parent ","Urban Area","47","0.0988125188319842","0.0711179746407082","0.12650706302326"
"Never","1996","Single parent ","Rural Area","15","","",""
"Never","1996","Couple + C. LE 16 ","Urban Area","126","0.0557525351876104","0.045659005622841","0.0658460647523798"
"Never","1996","Couple + C. LE 16 ","Rural Area","36","0.0368921393080345","0.0252901223151077","0.0484941563009614"
"Never","1996","Couple + C. GT 16 ","Urban Area","169","0.098487855724824","0.083453646047303","0.113522065402345"
"Never","1996","Couple + C. GT 16 ","Rural Area","39","0.0545702729361262","0.0393274198005322","0.0698131260717202"
"Never","1996","Couple + C. LE and GT 16","Urban Area","73","0.0912229401599166","0.0708463683336587","0.111599511986175"
"Never","1996","Couple + C. LE and GT 16","Rural Area","15","","",""
"Min 1x per week","1997","1-pers.-HH","Urban Area","151","0.125089729038406","0.104925556495462","0.14525390158135"
"Min 1x per week","1997","1-pers.-HH","Rural Area","67","0.144358689976105","0.110256258291639","0.17846112166057"
"Min 1x per week","1997","(Married) couple without C. ","Urban Area","291","0.109344981568515","0.0969114473038293","0.1217785158332"
"Min 1x per week","1997","(Married) couple without C. ","Rural Area","150","0.12385025457549","0.104918282508575","0.142782226642404"
"Min 1x per week","1997","Single parent ","Urban Area","67","0.14742336063379","0.113598054684974","0.181248666582607"
"Min 1x per week","1997","Single parent ","Rural Area","17","","",""
"Min 1x per week","1997","Couple + C. LE 16 ","Urban Area","186","0.0879748528962434","0.0751467662816642","0.100802939510823"
"Min 1x per week","1997","Couple + C. LE 16 ","Rural Area","107","0.10385256326235","0.0845546292058335","0.123150497318867"
"Min 1x per week","1997","Couple + C. GT 16 ","Urban Area","160","0.110540357977868","0.0946510182299047","0.126429697725832"
"Min 1x per week","1997","Couple + C. GT 16 ","Rural Area","93","0.112827241541024","0.0918040063503116","0.133850476731736"
"Min 1x per week","1997","Couple + C. LE and GT 16","Urban Area","95","0.12199711704456","0.098479983891573","0.145514250197546"
"Min 1x per week","1997","Couple + C. LE and GT 16","Rural Area","50","0.126354348720177","0.0960907651749871","0.156617932265368"
"Min 1x per month","1997","1-pers.-HH","Urban Area","251","0.217526051205047","0.192379501597197","0.242672600812898"
"Min 1x per month","1997","1-pers.-HH","Rural Area","120","0.259160437329789","0.21664325799954","0.301677616660039"
"Min 1x per month","1997","(Married) couple without C. ","Urban Area","655","0.266153218955023","0.248545262061179","0.283761175848868"
"Min 1x per month","1997","(Married) couple without C. ","Rural Area","362","0.280538218937807","0.254718107303872","0.306358330571743"
"Min 1x per month","1997","Single parent ","Urban Area","102","0.2679028428945","0.225649129046179","0.310156556742821"
"Min 1x per month","1997","Single parent ","Rural Area","82","0.37488225759638","0.309408570326271","0.440355944866489"
"Min 1x per month","1997","Couple + C. LE 16 ","Urban Area","625","0.325144429297908","0.303930418784578","0.346358439811238"
"Min 1x per month","1997","Couple + C. LE 16 ","Rural Area","353","0.378770000066394","0.34808497576316","0.409455024369628"
"Min 1x per month","1997","Couple + C. GT 16 ","Urban Area","430","0.292498679868518","0.269446718840055","0.31555064089698"
"Min 1x per month","1997","Couple + C. GT 16 ","Rural Area","296","0.330203654787357","0.298953599548181","0.361453710026533"
"Min 1x per month","1997","Couple + C. LE and GT 16","Urban Area","216","0.258974889257146","0.227496905007565","0.290452873506728"
"Min 1x per month","1997","Couple + C. LE and GT 16","Rural Area","147","0.338608914745233","0.295503090101458","0.381714739389009"
"Rarely","1997","1-pers.-HH","Urban Area","395","0.389181611558185","0.359463580714379","0.418899642401991"
"Rarely","1997","1-pers.-HH","Rural Area","131","0.33331728248823","0.28757619094601","0.379058374030451"
"Rarely","1997","(Married) couple without C. ","Urban Area","1138","0.472176915472425","0.452286815152528","0.492067015792322"
"Rarely","1997","(Married) couple without C. ","Rural Area","531","0.472909074634561","0.444215158332502","0.50160299093662"
"Rarely","1997","Single parent ","Urban Area","187","0.434498101188043","0.387204450348355","0.481791752027731"
"Rarely","1997","Single parent ","Rural Area","89","0.383235258515793","0.317479931483129","0.448990585548456"
"Rarely","1997","Couple + C. LE 16 ","Urban Area","923","0.517881422970401","0.495252113502513","0.540510732438288"
"Rarely","1997","Couple + C. LE 16 ","Rural Area","450","0.461679125490597","0.430143372574168","0.493214878407026"
"Rarely","1997","Couple + C. GT 16 ","Urban Area","736","0.490151106960708","0.464819191587046","0.51548302233437"
"Rarely","1997","Couple + C. GT 16 ","Rural Area","434","0.481459788707919","0.448258136549024","0.514661440866815"
"Rarely","1997","Couple + C. LE and GT 16","Urban Area","371","0.542574101437129","0.50677669784767","0.578371505026588"
"Rarely","1997","Couple + C. LE and GT 16","Rural Area","252","0.502449302926239","0.45690622385051","0.547992382001967"
"Never","1997","1-pers.-HH","Urban Area","237","0.268202608198362","0.241199438310583","0.29520577808614"
"Never","1997","1-pers.-HH","Rural Area","90","0.263163590205876","0.220435208005781","0.30589197240597"
"Never","1997","(Married) couple without C. ","Urban Area","336","0.152324884004037","0.138008262176469","0.166641505831605"
"Never","1997","(Married) couple without C. ","Rural Area","120","0.122702451852142","0.103846072274555","0.141558831429729"
"Never","1997","Single parent ","Urban Area","66","0.150175695283666","0.116091247279875","0.184260143287458"
"Never","1997","Single parent ","Rural Area","22","","",""
"Never","1997","Couple + C. LE 16 ","Urban Area","139","0.0689992948354475","0.0575210222679665","0.0804775674029284"
"Never","1997","Couple + C. LE 16 ","Rural Area","50","0.0556983111806584","0.041190935042912","0.0702056873184048"
"Never","1997","Couple + C. GT 16 ","Urban Area","170","0.106809855192906","0.0911582127264486","0.122461497659364"
"Never","1997","Couple + C. GT 16 ","Rural Area","47","0.0755093149636998","0.0579527317338288","0.0930658981935708"
"Never","1997","Couple + C. LE and GT 16","Urban Area","62","0.0764538922611648","0.0573601650089937","0.0955476195133358"
"Never","1997","Couple + C. LE and GT 16","Rural Area","14","","",""
"Min 1x per week","1998","1-pers.-HH","Urban Area","","","",""
"Min 1x per week","1998","1-pers.-HH","Rural Area","","","",""
"Min 1x per week","1998","(Married) couple without C. ","Urban Area","","","",""
"Min 1x per week","1998","(Married) couple without C. ","Rural Area","","","",""
"Min 1x per week","1998","Single parent ","Urban Area","","","",""
