"pli0095_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2004","Berlin","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Berlin","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Brandenburg","1-pers.-HH","","","",""
"Min 1x per month","2004","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Brandenburg","Single parent ","","","",""
"Min 1x per month","2004","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Saxony","1-pers.-HH","","","",""
"Min 1x per month","2004","Saxony","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Saxony","Single parent ","","","",""
"Min 1x per month","2004","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per month","2004","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Thuringia","1-pers.-HH","","","",""
"Min 1x per month","2004","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Thuringia","Single parent ","","","",""
"Min 1x per month","2004","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Thuringia","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Schleswig-Holstein","1-pers.-HH","","","",""
"Rarely","2004","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Rarely","2004","Schleswig-Holstein","Single parent ","","","",""
"Rarely","2004","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Rarely","2004","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Rarely","2004","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Hamburg","1-pers.-HH","","","",""
"Rarely","2004","Hamburg","(Married) couple without C. ","","","",""
"Rarely","2004","Hamburg","Single parent ","","","",""
"Rarely","2004","Hamburg","Couple + C. LE 16 ","","","",""
"Rarely","2004","Hamburg","Couple + C. GT 16 ","","","",""
"Rarely","2004","Hamburg","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Lower Saxony","1-pers.-HH","","","",""
"Rarely","2004","Lower Saxony","(Married) couple without C. ","","","",""
"Rarely","2004","Lower Saxony","Single parent ","","","",""
"Rarely","2004","Lower Saxony","Couple + C. LE 16 ","","","",""
"Rarely","2004","Lower Saxony","Couple + C. GT 16 ","","","",""
"Rarely","2004","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Bremen","1-pers.-HH","","","",""
"Rarely","2004","Bremen","(Married) couple without C. ","","","",""
"Rarely","2004","Bremen","Single parent ","","","",""
"Rarely","2004","Bremen","Couple + C. LE 16 ","","","",""
"Rarely","2004","Bremen","Couple + C. GT 16 ","","","",""
"Rarely","2004","Bremen","Couple + C. LE and GT 16","","","",""
"Rarely","2004","North Rhine-Westphalia","1-pers.-HH","","","",""
"Rarely","2004","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Rarely","2004","North Rhine-Westphalia","Single parent ","","","",""
"Rarely","2004","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Rarely","2004","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Rarely","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Hesse","1-pers.-HH","","","",""
"Rarely","2004","Hesse","(Married) couple without C. ","","","",""
"Rarely","2004","Hesse","Single parent ","","","",""
"Rarely","2004","Hesse","Couple + C. LE 16 ","","","",""
"Rarely","2004","Hesse","Couple + C. GT 16 ","","","",""
"Rarely","2004","Hesse","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Baden-Württemberg","1-pers.-HH","","","",""
"Rarely","2004","Baden-Württemberg","(Married) couple without C. ","","","",""
"Rarely","2004","Baden-Württemberg","Single parent ","","","",""
"Rarely","2004","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Rarely","2004","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Rarely","2004","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Bavaria","1-pers.-HH","","","",""
"Rarely","2004","Bavaria","(Married) couple without C. ","","","",""
"Rarely","2004","Bavaria","Single parent ","","","",""
"Rarely","2004","Bavaria","Couple + C. LE 16 ","","","",""
"Rarely","2004","Bavaria","Couple + C. GT 16 ","","","",""
"Rarely","2004","Bavaria","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Berlin","1-pers.-HH","","","",""
"Rarely","2004","Berlin","(Married) couple without C. ","","","",""
"Rarely","2004","Berlin","Single parent ","","","",""
"Rarely","2004","Berlin","Couple + C. LE 16 ","","","",""
"Rarely","2004","Berlin","Couple + C. GT 16 ","","","",""
"Rarely","2004","Berlin","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Brandenburg","1-pers.-HH","","","",""
"Rarely","2004","Brandenburg","(Married) couple without C. ","","","",""
"Rarely","2004","Brandenburg","Single parent ","","","",""
"Rarely","2004","Brandenburg","Couple + C. LE 16 ","","","",""
"Rarely","2004","Brandenburg","Couple + C. GT 16 ","","","",""
"Rarely","2004","Brandenburg","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Saxony","1-pers.-HH","","","",""
"Rarely","2004","Saxony","(Married) couple without C. ","","","",""
"Rarely","2004","Saxony","Single parent ","","","",""
"Rarely","2004","Saxony","Couple + C. LE 16 ","","","",""
"Rarely","2004","Saxony","Couple + C. GT 16 ","","","",""
"Rarely","2004","Saxony","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Saxony-Anhalt","1-pers.-HH","","","",""
"Rarely","2004","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Rarely","2004","Saxony-Anhalt","Single parent ","","","",""
"Rarely","2004","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Rarely","2004","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Rarely","2004","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Thuringia","1-pers.-HH","","","",""
"Rarely","2004","Thuringia","(Married) couple without C. ","","","",""
"Rarely","2004","Thuringia","Single parent ","","","",""
"Rarely","2004","Thuringia","Couple + C. LE 16 ","","","",""
"Rarely","2004","Thuringia","Couple + C. GT 16 ","","","",""
"Rarely","2004","Thuringia","Couple + C. LE and GT 16","","","",""
"Never","2004","Schleswig-Holstein","1-pers.-HH","","","",""
"Never","2004","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Never","2004","Schleswig-Holstein","Single parent ","","","",""
"Never","2004","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Never","2004","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Never","2004","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Never","2004","Hamburg","1-pers.-HH","","","",""
"Never","2004","Hamburg","(Married) couple without C. ","","","",""
"Never","2004","Hamburg","Single parent ","","","",""
"Never","2004","Hamburg","Couple + C. LE 16 ","","","",""
"Never","2004","Hamburg","Couple + C. GT 16 ","","","",""
"Never","2004","Hamburg","Couple + C. LE and GT 16","","","",""
"Never","2004","Lower Saxony","1-pers.-HH","","","",""
"Never","2004","Lower Saxony","(Married) couple without C. ","","","",""
"Never","2004","Lower Saxony","Single parent ","","","",""
"Never","2004","Lower Saxony","Couple + C. LE 16 ","","","",""
"Never","2004","Lower Saxony","Couple + C. GT 16 ","","","",""
"Never","2004","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Never","2004","Bremen","1-pers.-HH","","","",""
"Never","2004","Bremen","(Married) couple without C. ","","","",""
"Never","2004","Bremen","Single parent ","","","",""
"Never","2004","Bremen","Couple + C. LE 16 ","","","",""
"Never","2004","Bremen","Couple + C. GT 16 ","","","",""
"Never","2004","Bremen","Couple + C. LE and GT 16","","","",""
"Never","2004","North Rhine-Westphalia","1-pers.-HH","","","",""
"Never","2004","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Never","2004","North Rhine-Westphalia","Single parent ","","","",""
"Never","2004","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Never","2004","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Never","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Never","2004","Hesse","1-pers.-HH","","","",""
"Never","2004","Hesse","(Married) couple without C. ","","","",""
"Never","2004","Hesse","Single parent ","","","",""
"Never","2004","Hesse","Couple + C. LE 16 ","","","",""
"Never","2004","Hesse","Couple + C. GT 16 ","","","",""
"Never","2004","Hesse","Couple + C. LE and GT 16","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Never","2004","Baden-Württemberg","1-pers.-HH","","","",""
"Never","2004","Baden-Württemberg","(Married) couple without C. ","","","",""
"Never","2004","Baden-Württemberg","Single parent ","","","",""
"Never","2004","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Never","2004","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Never","2004","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Never","2004","Bavaria","1-pers.-HH","","","",""
"Never","2004","Bavaria","(Married) couple without C. ","","","",""
"Never","2004","Bavaria","Single parent ","","","",""
"Never","2004","Bavaria","Couple + C. LE 16 ","","","",""
"Never","2004","Bavaria","Couple + C. GT 16 ","","","",""
"Never","2004","Bavaria","Couple + C. LE and GT 16","","","",""
"Never","2004","Berlin","1-pers.-HH","","","",""
"Never","2004","Berlin","(Married) couple without C. ","","","",""
"Never","2004","Berlin","Single parent ","","","",""
"Never","2004","Berlin","Couple + C. LE 16 ","","","",""
"Never","2004","Berlin","Couple + C. GT 16 ","","","",""
"Never","2004","Berlin","Couple + C. LE and GT 16","","","",""
"Never","2004","Brandenburg","1-pers.-HH","","","",""
"Never","2004","Brandenburg","(Married) couple without C. ","","","",""
"Never","2004","Brandenburg","Single parent ","","","",""
"Never","2004","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","2004","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","2004","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","2004","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","2004","Saxony","1-pers.-HH","","","",""
"Never","2004","Saxony","(Married) couple without C. ","","","",""
"Never","2004","Saxony","Single parent ","","","",""
"Never","2004","Saxony","Couple + C. LE 16 ","","","",""
"Never","2004","Saxony","Couple + C. GT 16 ","","","",""
"Never","2004","Saxony","Couple + C. LE and GT 16","","","",""
"Never","2004","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","2004","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","2004","Saxony-Anhalt","Single parent ","","","",""
"Never","2004","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","2004","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","2004","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","2004","Thuringia","1-pers.-HH","","","",""
"Never","2004","Thuringia","(Married) couple without C. ","","","",""
"Never","2004","Thuringia","Single parent ","","","",""
"Never","2004","Thuringia","Couple + C. LE 16 ","","","",""
"Never","2004","Thuringia","Couple + C. GT 16 ","","","",""
"Never","2004","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","Schleswig-Holstein","1-pers.-HH","15","","",""
"Min 1x per week","2005","Schleswig-Holstein","(Married) couple without C. ","35","0.105532756432717","0.0675991894898151","0.143466323375619"
"Min 1x per week","2005","Schleswig-Holstein","Single parent ","3","","",""
"Min 1x per week","2005","Schleswig-Holstein","Couple + C. LE 16 ","9","","",""
"Min 1x per week","2005","Schleswig-Holstein","Couple + C. GT 16 ","21","","",""
"Min 1x per week","2005","Schleswig-Holstein","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","2005","Hamburg","1-pers.-HH","6","","",""
"Min 1x per week","2005","Hamburg","(Married) couple without C. ","11","","",""
"Min 1x per week","2005","Hamburg","Single parent ","2","","",""
"Min 1x per week","2005","Hamburg","Couple + C. LE 16 ","8","","",""
"Min 1x per week","2005","Hamburg","Couple + C. GT 16 ","11","","",""
"Min 1x per week","2005","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","Lower Saxony","1-pers.-HH","25","","",""
"Min 1x per week","2005","Lower Saxony","(Married) couple without C. ","51","0.0721541027288442","0.051519407311189","0.0927887981464993"
"Min 1x per week","2005","Lower Saxony","Single parent ","7","","",""
"Min 1x per week","2005","Lower Saxony","Couple + C. LE 16 ","35","0.0965052024314706","0.0650256947256491","0.127984710137292"
"Min 1x per week","2005","Lower Saxony","Couple + C. GT 16 ","36","0.137930765930279","0.0991681617770193","0.176693370083539"
"Min 1x per week","2005","Lower Saxony","Couple + C. LE and GT 16","17","","",""
"Min 1x per week","2005","Bremen","1-pers.-HH","2","","",""
"Min 1x per week","2005","Bremen","(Married) couple without C. ","4","","",""
"Min 1x per week","2005","Bremen","Single parent ","2","","",""
"Min 1x per week","2005","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","Bremen","Couple + C. GT 16 ","5","","",""
"Min 1x per week","2005","Bremen","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","2005","North Rhine-Westphalia","1-pers.-HH","89","0.150453996737509","0.121358256597114","0.179549736877903"
"Min 1x per week","2005","North Rhine-Westphalia","(Married) couple without C. ","141","0.0884007961147981","0.0743722137475059","0.10242937848209"
"Min 1x per week","2005","North Rhine-Westphalia","Single parent ","28","","",""
"Min 1x per week","2005","North Rhine-Westphalia","Couple + C. LE 16 ","95","0.0992973761878974","0.0787654881637117","0.119829264212083"
"Min 1x per week","2005","North Rhine-Westphalia","Couple + C. GT 16 ","89","0.117898987282727","0.0946007329695673","0.141197241595887"
"Min 1x per week","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","52","0.133286380434361","0.0966708953693592","0.169901865499362"
"Min 1x per week","2005","Hesse","1-pers.-HH","33","0.154477545787163","0.105004754550926","0.203950337023399"
"Min 1x per week","2005","Hesse","(Married) couple without C. ","56","0.0955731197738807","0.0703033647718659","0.120842874775896"
"Min 1x per week","2005","Hesse","Single parent ","5","","",""
"Min 1x per week","2005","Hesse","Couple + C. LE 16 ","28","","",""
"Min 1x per week","2005","Hesse","Couple + C. GT 16 ","23","","",""
"Min 1x per week","2005","Hesse","Couple + C. LE and GT 16","15","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","27","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","46","0.117563078513601","0.0848324811608765","0.150293675866325"
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Single parent ","6","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","20","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","11","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","10","","",""
"Min 1x per week","2005","Baden-Württemberg","1-pers.-HH","63","0.176139509389841","0.134913965082326","0.217365053697356"
"Min 1x per week","2005","Baden-Württemberg","(Married) couple without C. ","98","0.139340056155057","0.114621892453717","0.164058219856396"
"Min 1x per week","2005","Baden-Württemberg","Single parent ","17","","",""
"Min 1x per week","2005","Baden-Württemberg","Couple + C. LE 16 ","68","0.111904774972511","0.0846248303047358","0.139184719640286"
"Min 1x per week","2005","Baden-Württemberg","Couple + C. GT 16 ","57","0.103599909335199","0.0745247235077823","0.132675095162615"
"Min 1x per week","2005","Baden-Württemberg","Couple + C. LE and GT 16","42","0.123190040979423","0.0856223102272775","0.160757771731569"
"Min 1x per week","2005","Bavaria","1-pers.-HH","53","0.160005412585028","0.123759637044568","0.196251188125488"
"Min 1x per week","2005","Bavaria","(Married) couple without C. ","115","0.124186824956848","0.102922303956876","0.145451345956821"
"Min 1x per week","2005","Bavaria","Single parent ","26","","",""
"Min 1x per week","2005","Bavaria","Couple + C. LE 16 ","38","0.0764823963378573","0.0550192307533513","0.0979455619223632"
"Min 1x per week","2005","Bavaria","Couple + C. GT 16 ","51","0.0817015437425769","0.0587263687421909","0.104676718742963"
"Min 1x per week","2005","Bavaria","Couple + C. LE and GT 16","28","","",""
"Min 1x per week","2005","Berlin","1-pers.-HH","41","0.210411544469563","0.151517096339203","0.269305992599923"
"Min 1x per week","2005","Berlin","(Married) couple without C. ","26","","",""
"Min 1x per week","2005","Berlin","Single parent ","8","","",""
"Min 1x per week","2005","Berlin","Couple + C. LE 16 ","13","","",""
"Min 1x per week","2005","Berlin","Couple + C. GT 16 ","12","","",""
"Min 1x per week","2005","Berlin","Couple + C. LE and GT 16","8","","",""
"Min 1x per week","2005","Brandenburg","1-pers.-HH","13","","",""
"Min 1x per week","2005","Brandenburg","(Married) couple without C. ","39","0.163898185661703","0.123018319050538","0.204778052272868"
"Min 1x per week","2005","Brandenburg","Single parent ","9","","",""
"Min 1x per week","2005","Brandenburg","Couple + C. LE 16 ","12","","",""
"Min 1x per week","2005","Brandenburg","Couple + C. GT 16 ","11","","",""
"Min 1x per week","2005","Brandenburg","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","1-pers.-HH","11","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","21","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Single parent ","10","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","8","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","13","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","2005","Saxony","1-pers.-HH","32","0.167183977499942","0.117422521618729","0.216945433381156"
"Min 1x per week","2005","Saxony","(Married) couple without C. ","72","0.150231006735069","0.120769558199512","0.179692455270627"
"Min 1x per week","2005","Saxony","Single parent ","20","","",""
"Min 1x per week","2005","Saxony","Couple + C. LE 16 ","16","","",""
"Min 1x per week","2005","Saxony","Couple + C. GT 16 ","31","0.132735264040293","0.0938194904315807","0.171651037649005"
"Min 1x per week","2005","Saxony","Couple + C. LE and GT 16","9","","",""
"Min 1x per week","2005","Saxony-Anhalt","1-pers.-HH","24","","",""
"Min 1x per week","2005","Saxony-Anhalt","(Married) couple without C. ","31","0.0923136810981673","0.0607456308447339","0.123881731351601"
"Min 1x per week","2005","Saxony-Anhalt","Single parent ","2","","",""
"Min 1x per week","2005","Saxony-Anhalt","Couple + C. LE 16 ","2","","",""
"Min 1x per week","2005","Saxony-Anhalt","Couple + C. GT 16 ","15","","",""
"Min 1x per week","2005","Saxony-Anhalt","Couple + C. LE and GT 16","10","","",""
"Min 1x per week","2005","Thuringia","1-pers.-HH","14","","",""
"Min 1x per week","2005","Thuringia","(Married) couple without C. ","19","","",""
"Min 1x per week","2005","Thuringia","Single parent ","8","","",""
"Min 1x per week","2005","Thuringia","Couple + C. LE 16 ","24","","",""
"Min 1x per week","2005","Thuringia","Couple + C. GT 16 ","25","","",""
"Min 1x per week","2005","Thuringia","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","2005","Schleswig-Holstein","1-pers.-HH","33","0.308027536498934","0.215674399486471","0.400380673511397"
"Min 1x per month","2005","Schleswig-Holstein","(Married) couple without C. ","81","0.315629225671638","0.258246370550976","0.373012080792299"
"Min 1x per month","2005","Schleswig-Holstein","Single parent ","13","","",""
"Min 1x per month","2005","Schleswig-Holstein","Couple + C. LE 16 ","49","0.477941170738374","0.38781435414175","0.568067987334998"
"Min 1x per month","2005","Schleswig-Holstein","Couple + C. GT 16 ","28","","",""
"Min 1x per month","2005","Schleswig-Holstein","Couple + C. LE and GT 16","18","","",""
"Min 1x per month","2005","Hamburg","1-pers.-HH","26","","",""
"Min 1x per month","2005","Hamburg","(Married) couple without C. ","36","0.4429957847832","0.34464811123537","0.541343458331031"
"Min 1x per month","2005","Hamburg","Single parent ","2","","",""
"Min 1x per month","2005","Hamburg","Couple + C. LE 16 ","15","","",""
"Min 1x per month","2005","Hamburg","Couple + C. GT 16 ","11","","",""
"Min 1x per month","2005","Hamburg","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","2005","Lower Saxony","1-pers.-HH","67","0.327934824285758","0.266456284044453","0.389413364527063"
"Min 1x per month","2005","Lower Saxony","(Married) couple without C. ","177","0.314871395619205","0.277830432010416","0.351912359227994"
"Min 1x per month","2005","Lower Saxony","Single parent ","30","0.318658402990673","0.223958015410487","0.41335879057086"
"Min 1x per month","2005","Lower Saxony","Couple + C. LE 16 ","126","0.391478269961849","0.33944494041581","0.443511599507887"
"Min 1x per month","2005","Lower Saxony","Couple + C. GT 16 ","88","0.28415298084732","0.233454199790034","0.334851761904607"
"Min 1x per month","2005","Lower Saxony","Couple + C. LE and GT 16","57","0.303761120465323","0.23041032192058","0.377111919010065"
"Min 1x per month","2005","Bremen","1-pers.-HH","8","","",""
"Min 1x per month","2005","Bremen","(Married) couple without C. ","14","","",""
"Min 1x per month","2005","Bremen","Single parent ","3","","",""
"Min 1x per month","2005","Bremen","Couple + C. LE 16 ","4","","",""
"Min 1x per month","2005","Bremen","Couple + C. GT 16 ","5","","",""
"Min 1x per month","2005","Bremen","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","2005","North Rhine-Westphalia","1-pers.-HH","156","0.257739498497544","0.222143370547797","0.29333562644729"
"Min 1x per month","2005","North Rhine-Westphalia","(Married) couple without C. ","460","0.281436402352865","0.259213208685217","0.303659596020513"
"Min 1x per month","2005","North Rhine-Westphalia","Single parent ","64","0.315345125604788","0.250294875788871","0.380395375420705"
"Min 1x per month","2005","North Rhine-Westphalia","Couple + C. LE 16 ","285","0.366035652234171","0.33296342842296","0.399107876045381"
"Min 1x per month","2005","North Rhine-Westphalia","Couple + C. GT 16 ","246","0.340707114797308","0.306466702950108","0.374947526644509"
"Min 1x per month","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","100","0.29228973230877","0.243292830190362","0.341286634427178"
"Min 1x per month","2005","Hesse","1-pers.-HH","52","0.267895998190879","0.207272545939222","0.328519450442536"
"Min 1x per month","2005","Hesse","(Married) couple without C. ","155","0.276565006054815","0.238119570156167","0.315010441953464"
"Min 1x per month","2005","Hesse","Single parent ","20","","",""
"Min 1x per month","2005","Hesse","Couple + C. LE 16 ","101","0.295643193558345","0.242192988504844","0.349093398611845"
"Min 1x per month","2005","Hesse","Couple + C. GT 16 ","64","0.491760669415243","0.418523321976473","0.564998016854013"
"Min 1x per month","2005","Hesse","Couple + C. LE and GT 16","33","0.273570097053403","0.181470441663538","0.365669752443268"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","50","0.248735258535587","0.186443956897065","0.311026560174109"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","90","0.229104566870419","0.186398337264704","0.271810796476135"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Single parent ","22","","",""
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","94","0.431736112441133","0.369586647337649","0.493885577544618"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","69","0.393825231723145","0.324714073256577","0.462936390189713"
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","43","0.396622237449645","0.310169506742857","0.483074968156433"
"Min 1x per month","2005","Baden-Württemberg","1-pers.-HH","87","0.260122151990389","0.212645525653074","0.307598778327705"
"Min 1x per month","2005","Baden-Württemberg","(Married) couple without C. ","241","0.296524327144012","0.263924362849234","0.32912429143879"
"Min 1x per month","2005","Baden-Württemberg","Single parent ","40","0.302571013613912","0.226747799245156","0.378394227982668"
"Min 1x per month","2005","Baden-Württemberg","Couple + C. LE 16 ","172","0.326641393385543","0.286058012319425","0.367224774451661"
"Min 1x per month","2005","Baden-Württemberg","Couple + C. GT 16 ","146","0.403274841763822","0.356471204543969","0.450078478983674"
"Min 1x per month","2005","Baden-Württemberg","Couple + C. LE and GT 16","109","0.386916056227257","0.331243293526392","0.442588818928122"
"Min 1x per month","2005","Bavaria","1-pers.-HH","117","0.28272287062844","0.238200756514453","0.327244984742427"
"Min 1x per month","2005","Bavaria","(Married) couple without C. ","244","0.297359436919937","0.267886760422691","0.326832113417183"
"Min 1x per month","2005","Bavaria","Single parent ","48","0.319023886336354","0.244681387055867","0.393366385616841"
"Min 1x per month","2005","Bavaria","Couple + C. LE 16 ","205","0.366558017782516","0.327643179767495","0.405472855797537"
"Min 1x per month","2005","Bavaria","Couple + C. GT 16 ","165","0.286775269292732","0.24884064259703","0.324709895988433"
"Min 1x per month","2005","Bavaria","Couple + C. LE and GT 16","68","0.286362420480544","0.227939798892322","0.344785042068766"
"Min 1x per month","2005","Berlin","1-pers.-HH","64","0.306250320411181","0.239649611307824","0.372851029514539"
