"pli0095_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1986","Not Employed","Couple + C. GT 16 ","142","0.20864163794778","0.17827889788677","0.239004378008791"
"Never","1986","Not Employed","Couple + C. LE and GT 16","79","0.136155675267218","0.105974032867402","0.166337317667035"
"Never","1986","Employed","1-pers.-HH","96","0.146700066724163","0.117831435286342","0.175568698161984"
"Never","1986","Employed","(Married) couple without C. ","191","0.130640900125955","0.11279547117072","0.14848632908119"
"Never","1986","Employed","Single parent ","59","0.172461412249972","0.130609431369383","0.214313393130562"
"Never","1986","Employed","Couple + C. LE 16 ","242","0.126001336315289","0.110354765076835","0.141647907553743"
"Never","1986","Employed","Couple + C. GT 16 ","228","0.152843644795401","0.134028160192988","0.171659129397813"
"Never","1986","Employed","Couple + C. LE and GT 16","133","0.136173009259498","0.113728466011925","0.15861755250707"
"Min 1x per week","1987","Not Employed","1-pers.-HH","","","",""
"Min 1x per week","1987","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1987","Not Employed","Single parent ","","","",""
"Min 1x per week","1987","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1987","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1987","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1987","Employed","1-pers.-HH","","","",""
"Min 1x per week","1987","Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1987","Employed","Single parent ","","","",""
"Min 1x per week","1987","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1987","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1987","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","Not Employed","1-pers.-HH","","","",""
"Min 1x per month","1987","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1987","Not Employed","Single parent ","","","",""
"Min 1x per month","1987","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1987","Employed","1-pers.-HH","","","",""
"Min 1x per month","1987","Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1987","Employed","Single parent ","","","",""
"Min 1x per month","1987","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1987","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1987","Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1987","Not Employed","1-pers.-HH","","","",""
"Rarely","1987","Not Employed","(Married) couple without C. ","","","",""
"Rarely","1987","Not Employed","Single parent ","","","",""
"Rarely","1987","Not Employed","Couple + C. LE 16 ","","","",""
"Rarely","1987","Not Employed","Couple + C. GT 16 ","","","",""
"Rarely","1987","Not Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1987","Employed","1-pers.-HH","","","",""
"Rarely","1987","Employed","(Married) couple without C. ","","","",""
"Rarely","1987","Employed","Single parent ","","","",""
"Rarely","1987","Employed","Couple + C. LE 16 ","","","",""
"Rarely","1987","Employed","Couple + C. GT 16 ","","","",""
"Rarely","1987","Employed","Couple + C. LE and GT 16","","","",""
"Never","1987","Not Employed","1-pers.-HH","","","",""
"Never","1987","Not Employed","(Married) couple without C. ","","","",""
"Never","1987","Not Employed","Single parent ","","","",""
"Never","1987","Not Employed","Couple + C. LE 16 ","","","",""
"Never","1987","Not Employed","Couple + C. GT 16 ","","","",""
"Never","1987","Not Employed","Couple + C. LE and GT 16","","","",""
"Never","1987","Employed","1-pers.-HH","","","",""
"Never","1987","Employed","(Married) couple without C. ","","","",""
"Never","1987","Employed","Single parent ","","","",""
"Never","1987","Employed","Couple + C. LE 16 ","","","",""
"Never","1987","Employed","Couple + C. GT 16 ","","","",""
"Never","1987","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1988","Not Employed","1-pers.-HH","52","0.0998542222440973","0.0740859049044015","0.125622539583793"
"Min 1x per week","1988","Not Employed","(Married) couple without C. ","83","0.0729081553672506","0.0562792090825391","0.0895371016519622"
"Min 1x per week","1988","Not Employed","Single parent ","16","","",""
"Min 1x per week","1988","Not Employed","Couple + C. LE 16 ","56","0.0710780315269699","0.0499835927210488","0.092172470332891"
"Min 1x per week","1988","Not Employed","Couple + C. GT 16 ","79","0.0883384295670344","0.0675518399907628","0.109125019143306"
"Min 1x per week","1988","Not Employed","Couple + C. LE and GT 16","32","0.0790654041846009","0.051458182629957","0.106672625739245"
"Min 1x per week","1988","Employed","1-pers.-HH","50","0.0959526177470369","0.0710882329251358","0.120817002568938"
"Min 1x per week","1988","Employed","(Married) couple without C. ","108","0.0659846654641431","0.0526426701625763","0.0793266607657098"
"Min 1x per week","1988","Employed","Single parent ","15","","",""
"Min 1x per week","1988","Employed","Couple + C. LE 16 ","127","0.050057830618752","0.0395360143311917","0.0605796469063124"
"Min 1x per week","1988","Employed","Couple + C. GT 16 ","134","0.0683903796113118","0.0555219555658311","0.0812588036567924"
"Min 1x per week","1988","Employed","Couple + C. LE and GT 16","62","0.0774295064133422","0.057907031723016","0.0969519811036683"
"Min 1x per month","1988","Not Employed","1-pers.-HH","64","0.106644312480919","0.0801149097926299","0.133173715169209"
"Min 1x per month","1988","Not Employed","(Married) couple without C. ","143","0.143845980994244","0.121399921436789","0.166292040551699"
"Min 1x per month","1988","Not Employed","Single parent ","32","0.204062418056148","0.14383352414622","0.264291311966076"
"Min 1x per month","1988","Not Employed","Couple + C. LE 16 ","138","0.240264384863577","0.205190279239598","0.275338490487555"
"Min 1x per month","1988","Not Employed","Couple + C. GT 16 ","126","0.183199883142551","0.154865610297676","0.211534155987427"
"Min 1x per month","1988","Not Employed","Couple + C. LE and GT 16","85","0.221997122252448","0.179478485364117","0.264515759140778"
"Min 1x per month","1988","Employed","1-pers.-HH","154","0.284069126377879","0.245997513844299","0.322140738911459"
"Min 1x per month","1988","Employed","(Married) couple without C. ","342","0.246673587214749","0.223506299475512","0.269840874953985"
"Min 1x per month","1988","Employed","Single parent ","86","0.236717556789107","0.191334785553569","0.282100328024645"
"Min 1x per month","1988","Employed","Couple + C. LE 16 ","451","0.271479477815642","0.250021167740801","0.292937787890483"
"Min 1x per month","1988","Employed","Couple + C. GT 16 ","324","0.220602055395849","0.199462527731013","0.241741583060686"
"Min 1x per month","1988","Employed","Couple + C. LE and GT 16","162","0.19033986130511","0.161665213240245","0.219014509369974"
"Rarely","1988","Not Employed","1-pers.-HH","147","0.262844536183851","0.225011130226085","0.300677942141617"
"Rarely","1988","Not Employed","(Married) couple without C. ","363","0.386322165672284","0.355179174192768","0.417465157151799"
"Rarely","1988","Not Employed","Single parent ","75","0.406114639532835","0.332720818244791","0.479508460820879"
"Rarely","1988","Not Employed","Couple + C. LE 16 ","273","0.53702074103937","0.496086479441033","0.577955002637708"
"Rarely","1988","Not Employed","Couple + C. GT 16 ","336","0.487803095210623","0.451190346863699","0.524415843557547"
"Rarely","1988","Not Employed","Couple + C. LE and GT 16","176","0.530871402338906","0.47981435704311","0.581928447634702"
"Rarely","1988","Employed","1-pers.-HH","240","0.47166021022421","0.429517254869223","0.513803165579198"
"Rarely","1988","Employed","(Married) couple without C. ","652","0.526494193284994","0.499660421739561","0.553327964830426"
"Rarely","1988","Employed","Single parent ","167","0.523087219496315","0.469761137560472","0.576413301432159"
"Rarely","1988","Employed","Couple + C. LE 16 ","839","0.561611195916032","0.537669565379376","0.585552826452687"
"Rarely","1988","Employed","Couple + C. GT 16 ","767","0.553413985551962","0.528069207158699","0.578758763945225"
"Rarely","1988","Employed","Couple + C. LE and GT 16","383","0.604901812151633","0.569192884824768","0.640610739478498"
"Never","1988","Not Employed","1-pers.-HH","257","0.530656929091132","0.487762731875823","0.573551126306442"
"Never","1988","Not Employed","(Married) couple without C. ","350","0.396923697966221","0.365630140202742","0.428217255729701"
"Never","1988","Not Employed","Single parent ","49","0.287182333091624","0.219565947069135","0.354798719114114"
"Never","1988","Not Employed","Couple + C. LE 16 ","103","0.151636842570083","0.122192359819791","0.181081325320375"
"Never","1988","Not Employed","Couple + C. GT 16 ","175","0.240658592079791","0.209346592154573","0.271970592005009"
"Never","1988","Not Employed","Couple + C. LE and GT 16","74","0.168066071224045","0.129810076302254","0.206322066145836"
"Never","1988","Employed","1-pers.-HH","95","0.148318045650874","0.118313336020373","0.178322755281375"
"Never","1988","Employed","(Married) couple without C. ","228","0.160847554036115","0.141102881586898","0.180592226485331"
"Never","1988","Employed","Single parent ","69","0.204358253883194","0.161306781106152","0.247409726660236"
"Never","1988","Employed","Couple + C. LE 16 ","233","0.116851495649574","0.101351194871978","0.132351796427169"
"Never","1988","Employed","Couple + C. GT 16 ","253","0.157593579440877","0.139018059960476","0.176169098921278"
"Never","1988","Employed","Couple + C. LE and GT 16","113","0.127328820129915","0.102980415131225","0.151677225128606"
"Min 1x per week","1989","Not Employed","1-pers.-HH","","","",""
"Min 1x per week","1989","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1989","Not Employed","Single parent ","","","",""
"Min 1x per week","1989","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1989","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1989","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1989","Employed","1-pers.-HH","","","",""
"Min 1x per week","1989","Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1989","Employed","Single parent ","","","",""
"Min 1x per week","1989","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1989","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1989","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1989","Not Employed","1-pers.-HH","","","",""
"Min 1x per month","1989","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1989","Not Employed","Single parent ","","","",""
"Min 1x per month","1989","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1989","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1989","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1989","Employed","1-pers.-HH","","","",""
"Min 1x per month","1989","Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1989","Employed","Single parent ","","","",""
"Min 1x per month","1989","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1989","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1989","Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1989","Not Employed","1-pers.-HH","","","",""
"Rarely","1989","Not Employed","(Married) couple without C. ","","","",""
"Rarely","1989","Not Employed","Single parent ","","","",""
"Rarely","1989","Not Employed","Couple + C. LE 16 ","","","",""
"Rarely","1989","Not Employed","Couple + C. GT 16 ","","","",""
"Rarely","1989","Not Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1989","Employed","1-pers.-HH","","","",""
"Rarely","1989","Employed","(Married) couple without C. ","","","",""
"Rarely","1989","Employed","Single parent ","","","",""
"Rarely","1989","Employed","Couple + C. LE 16 ","","","",""
"Rarely","1989","Employed","Couple + C. GT 16 ","","","",""
"Rarely","1989","Employed","Couple + C. LE and GT 16","","","",""
"Never","1989","Not Employed","1-pers.-HH","","","",""
"Never","1989","Not Employed","(Married) couple without C. ","","","",""
"Never","1989","Not Employed","Single parent ","","","",""
"Never","1989","Not Employed","Couple + C. LE 16 ","","","",""
"Never","1989","Not Employed","Couple + C. GT 16 ","","","",""
"Never","1989","Not Employed","Couple + C. LE and GT 16","","","",""
"Never","1989","Employed","1-pers.-HH","","","",""
"Never","1989","Employed","(Married) couple without C. ","","","",""
"Never","1989","Employed","Single parent ","","","",""
"Never","1989","Employed","Couple + C. LE 16 ","","","",""
"Never","1989","Employed","Couple + C. GT 16 ","","","",""
"Never","1989","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1990","Not Employed","1-pers.-HH","","","",""
"Min 1x per week","1990","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1990","Not Employed","Single parent ","","","",""
"Min 1x per week","1990","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1990","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1990","Employed","1-pers.-HH","","","",""
"Min 1x per week","1990","Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1990","Employed","Single parent ","","","",""
"Min 1x per week","1990","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1990","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1990","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1990","Not Employed","1-pers.-HH","","","",""
"Min 1x per month","1990","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1990","Not Employed","Single parent ","","","",""
"Min 1x per month","1990","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1990","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1990","Employed","1-pers.-HH","","","",""
"Min 1x per month","1990","Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1990","Employed","Single parent ","","","",""
"Min 1x per month","1990","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1990","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1990","Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1990","Not Employed","1-pers.-HH","","","",""
"Rarely","1990","Not Employed","(Married) couple without C. ","","","",""
"Rarely","1990","Not Employed","Single parent ","","","",""
"Rarely","1990","Not Employed","Couple + C. LE 16 ","","","",""
"Rarely","1990","Not Employed","Couple + C. GT 16 ","","","",""
"Rarely","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1990","Employed","1-pers.-HH","","","",""
"Rarely","1990","Employed","(Married) couple without C. ","","","",""
"Rarely","1990","Employed","Single parent ","","","",""
"Rarely","1990","Employed","Couple + C. LE 16 ","","","",""
"Rarely","1990","Employed","Couple + C. GT 16 ","","","",""
"Rarely","1990","Employed","Couple + C. LE and GT 16","","","",""
"Never","1990","Not Employed","1-pers.-HH","","","",""
"Never","1990","Not Employed","(Married) couple without C. ","","","",""
"Never","1990","Not Employed","Single parent ","","","",""
"Never","1990","Not Employed","Couple + C. LE 16 ","","","",""
"Never","1990","Not Employed","Couple + C. GT 16 ","","","",""
"Never","1990","Not Employed","Couple + C. LE and GT 16","","","",""
"Never","1990","Employed","1-pers.-HH","","","",""
"Never","1990","Employed","(Married) couple without C. ","","","",""
"Never","1990","Employed","Single parent ","","","",""
"Never","1990","Employed","Couple + C. LE 16 ","","","",""
"Never","1990","Employed","Couple + C. GT 16 ","","","",""
"Never","1990","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Not Employed","1-pers.-HH","","","",""
"Min 1x per week","1991","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Not Employed","Single parent ","","","",""
"Min 1x per week","1991","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Employed","1-pers.-HH","","","",""
"Min 1x per week","1991","Employed","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Employed","Single parent ","","","",""
"Min 1x per week","1991","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","Not Employed","1-pers.-HH","","","",""
"Min 1x per month","1991","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1991","Not Employed","Single parent ","","","",""
"Min 1x per month","1991","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","Employed","1-pers.-HH","","","",""
"Min 1x per month","1991","Employed","(Married) couple without C. ","","","",""
"Min 1x per month","1991","Employed","Single parent ","","","",""
"Min 1x per month","1991","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1991","Not Employed","1-pers.-HH","","","",""
"Rarely","1991","Not Employed","(Married) couple without C. ","","","",""
"Rarely","1991","Not Employed","Single parent ","","","",""
"Rarely","1991","Not Employed","Couple + C. LE 16 ","","","",""
"Rarely","1991","Not Employed","Couple + C. GT 16 ","","","",""
"Rarely","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Rarely","1991","Employed","1-pers.-HH","","","",""
"Rarely","1991","Employed","(Married) couple without C. ","","","",""
"Rarely","1991","Employed","Single parent ","","","",""
"Rarely","1991","Employed","Couple + C. LE 16 ","","","",""
"Rarely","1991","Employed","Couple + C. GT 16 ","","","",""
"Rarely","1991","Employed","Couple + C. LE and GT 16","","","",""
"Never","1991","Not Employed","1-pers.-HH","","","",""
"Never","1991","Not Employed","(Married) couple without C. ","","","",""
"Never","1991","Not Employed","Single parent ","","","",""
"Never","1991","Not Employed","Couple + C. LE 16 ","","","",""
"Never","1991","Not Employed","Couple + C. GT 16 ","","","",""
"Never","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Never","1991","Employed","1-pers.-HH","","","",""
"Never","1991","Employed","(Married) couple without C. ","","","",""
"Never","1991","Employed","Single parent ","","","",""
"Never","1991","Employed","Couple + C. LE 16 ","","","",""
"Never","1991","Employed","Couple + C. GT 16 ","","","",""
"Never","1991","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","Not Employed","1-pers.-HH","106","0.146592476796761","0.119669355881742","0.17351559771178"
"Min 1x per week","1992","Not Employed","(Married) couple without C. ","155","0.105621346216366","0.0892321755224533","0.12201051691028"
"Min 1x per week","1992","Not Employed","Single parent ","19","","",""
"Min 1x per week","1992","Not Employed","Couple + C. LE 16 ","59","0.0836909489318041","0.0612121010733691","0.106169796790239"
"Min 1x per week","1992","Not Employed","Couple + C. GT 16 ","91","0.102148298947462","0.0810569977114667","0.123239600183457"
"Min 1x per week","1992","Not Employed","Couple + C. LE and GT 16","29","","",""
"Min 1x per week","1992","Employed","1-pers.-HH","53","0.0746734793585409","0.054679706688454","0.0946672520286279"
