"ple0009","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes, strongly limited","2014","Baden-Württemberg","Male","","","",""
"Yes, strongly limited","2014","Baden-Württemberg","Female","","","",""
"Yes, strongly limited","2014","Bavaria","Male","","","",""
"Yes, strongly limited","2014","Bavaria","Female","","","",""
"Yes, strongly limited","2014","Berlin","Male","","","",""
"Yes, strongly limited","2014","Berlin","Female","","","",""
"Yes, strongly limited","2014","Brandenburg","Male","","","",""
"Yes, strongly limited","2014","Brandenburg","Female","","","",""
"Yes, strongly limited","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Yes, strongly limited","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Yes, strongly limited","2014","Saxony","Male","","","",""
"Yes, strongly limited","2014","Saxony","Female","","","",""
"Yes, strongly limited","2014","Saxony-Anhalt","Male","","","",""
"Yes, strongly limited","2014","Saxony-Anhalt","Female","","","",""
"Yes, strongly limited","2014","Thuringia","Male","","","",""
"Yes, strongly limited","2014","Thuringia","Female","","","",""
"Yes, somewhat limited","2014","Schleswig-Holstein","Male","","","",""
"Yes, somewhat limited","2014","Schleswig-Holstein","Female","","","",""
"Yes, somewhat limited","2014","Hamburg","Male","","","",""
"Yes, somewhat limited","2014","Hamburg","Female","","","",""
"Yes, somewhat limited","2014","Lower Saxony","Male","","","",""
"Yes, somewhat limited","2014","Lower Saxony","Female","","","",""
"Yes, somewhat limited","2014","Bremen","Male","","","",""
"Yes, somewhat limited","2014","Bremen","Female","","","",""
"Yes, somewhat limited","2014","North Rhine-Westphalia","Male","","","",""
"Yes, somewhat limited","2014","North Rhine-Westphalia","Female","","","",""
"Yes, somewhat limited","2014","Hesse","Male","","","",""
"Yes, somewhat limited","2014","Hesse","Female","","","",""
"Yes, somewhat limited","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes, somewhat limited","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes, somewhat limited","2014","Baden-Württemberg","Male","","","",""
"Yes, somewhat limited","2014","Baden-Württemberg","Female","","","",""
"Yes, somewhat limited","2014","Bavaria","Male","","","",""
"Yes, somewhat limited","2014","Bavaria","Female","","","",""
"Yes, somewhat limited","2014","Berlin","Male","","","",""
"Yes, somewhat limited","2014","Berlin","Female","","","",""
"Yes, somewhat limited","2014","Brandenburg","Male","","","",""
"Yes, somewhat limited","2014","Brandenburg","Female","","","",""
"Yes, somewhat limited","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Yes, somewhat limited","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Yes, somewhat limited","2014","Saxony","Male","","","",""
"Yes, somewhat limited","2014","Saxony","Female","","","",""
"Yes, somewhat limited","2014","Saxony-Anhalt","Male","","","",""
"Yes, somewhat limited","2014","Saxony-Anhalt","Female","","","",""
"Yes, somewhat limited","2014","Thuringia","Male","","","",""
"Yes, somewhat limited","2014","Thuringia","Female","","","",""
"No, not limited","2014","Schleswig-Holstein","Male","","","",""
"No, not limited","2014","Schleswig-Holstein","Female","","","",""
"No, not limited","2014","Hamburg","Male","","","",""
"No, not limited","2014","Hamburg","Female","","","",""
"No, not limited","2014","Lower Saxony","Male","","","",""
"No, not limited","2014","Lower Saxony","Female","","","",""
"No, not limited","2014","Bremen","Male","","","",""
"No, not limited","2014","Bremen","Female","","","",""
"No, not limited","2014","North Rhine-Westphalia","Male","","","",""
"No, not limited","2014","North Rhine-Westphalia","Female","","","",""
"No, not limited","2014","Hesse","Male","","","",""
"No, not limited","2014","Hesse","Female","","","",""
"No, not limited","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"No, not limited","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"No, not limited","2014","Baden-Württemberg","Male","","","",""
"No, not limited","2014","Baden-Württemberg","Female","","","",""
"No, not limited","2014","Bavaria","Male","","","",""
"No, not limited","2014","Bavaria","Female","","","",""
"No, not limited","2014","Berlin","Male","","","",""
"No, not limited","2014","Berlin","Female","","","",""
"No, not limited","2014","Brandenburg","Male","","","",""
"No, not limited","2014","Brandenburg","Female","","","",""
"No, not limited","2014","Mecklenburg-Western Pomerania","Male","","","",""
"No, not limited","2014","Mecklenburg-Western Pomerania","Female","","","",""
"No, not limited","2014","Saxony","Male","","","",""
"No, not limited","2014","Saxony","Female","","","",""
"No, not limited","2014","Saxony-Anhalt","Male","","","",""
"No, not limited","2014","Saxony-Anhalt","Female","","","",""
"No, not limited","2014","Thuringia","Male","","","",""
"No, not limited","2014","Thuringia","Female","","","",""
"Yes, strongly limited","2015","Schleswig-Holstein","Male","41","0.111185836664556","0.0803789143916635","0.141992758937448"
"Yes, strongly limited","2015","Schleswig-Holstein","Female","56","0.0996809832622809","0.0731289349361978","0.126233031588364"
"Yes, strongly limited","2015","Hamburg","Male","16","","",""
"Yes, strongly limited","2015","Hamburg","Female","22","","",""
"Yes, strongly limited","2015","Lower Saxony","Male","85","0.0943042734558464","0.0777481802817803","0.110860366629913"
"Yes, strongly limited","2015","Lower Saxony","Female","123","0.120252377810826","0.10313505867856","0.137369696943093"
"Yes, strongly limited","2015","Bremen","Male","7","","",""
"Yes, strongly limited","2015","Bremen","Female","5","","",""
"Yes, strongly limited","2015","North Rhine-Westphalia","Male","210","0.102884555673809","0.0910719687221939","0.114697142625425"
"Yes, strongly limited","2015","North Rhine-Westphalia","Female","289","0.121867826571503","0.110146094939648","0.133589558203359"
"Yes, strongly limited","2015","Hesse","Male","77","0.126516386626713","0.104388531818589","0.148644241434838"
"Yes, strongly limited","2015","Hesse","Female","88","0.115760668078802","0.0959310879880733","0.13559024816953"
"Yes, strongly limited","2015","Rhineland-Palatinate,Saarland","Male","55","0.0874347725401712","0.0669298384665145","0.107939706613828"
"Yes, strongly limited","2015","Rhineland-Palatinate,Saarland","Female","82","0.134143619055155","0.111366079693814","0.156921158416495"
"Yes, strongly limited","2015","Baden-Württemberg","Male","91","0.085570933677812","0.0713099651831934","0.0998319021724305"
"Yes, strongly limited","2015","Baden-Württemberg","Female","128","0.111755944728961","0.0968532633825883","0.126658626075333"
"Yes, strongly limited","2015","Bavaria","Male","156","0.0908416080752848","0.0782087364280093","0.10347447972256"
"Yes, strongly limited","2015","Bavaria","Female","191","0.110443627221493","0.0977411025092959","0.12314615193369"
"Yes, strongly limited","2015","Berlin","Male","42","0.142250169584509","0.109976484947243","0.174523854221774"
"Yes, strongly limited","2015","Berlin","Female","56","0.142147959656876","0.112530079468933","0.17176583984482"
"Yes, strongly limited","2015","Brandenburg","Male","58","0.132023117823009","0.100464641427465","0.163581594218552"
"Yes, strongly limited","2015","Brandenburg","Female","86","0.192680458109282","0.159718855896597","0.225642060321967"
"Yes, strongly limited","2015","Mecklenburg-Western Pomerania","Male","28","","",""
"Yes, strongly limited","2015","Mecklenburg-Western Pomerania","Female","30","0.0950375194272885","0.0621788320202461","0.127896206834331"
"Yes, strongly limited","2015","Saxony","Male","66","0.0797266261779224","0.0599000083777684","0.0995532439780765"
"Yes, strongly limited","2015","Saxony","Female","80","0.123049004698176","0.100185741672612","0.14591226772374"
"Yes, strongly limited","2015","Saxony-Anhalt","Male","37","0.0777508193416164","0.0513767511796072","0.104124887503626"
"Yes, strongly limited","2015","Saxony-Anhalt","Female","51","0.126168867857178","0.0967693701376903","0.155568365576666"
"Yes, strongly limited","2015","Thuringia","Male","39","0.0972829177223076","0.0697493677522948","0.12481646769232"
"Yes, strongly limited","2015","Thuringia","Female","50","0.130885095162386","0.101924137091075","0.159846053233696"
"Yes, somewhat limited","2015","Schleswig-Holstein","Male","84","0.21207786244525","0.172018188015781","0.252137536874718"
"Yes, somewhat limited","2015","Schleswig-Holstein","Female","128","0.30353977983534","0.262787714232307","0.344291845438372"
"Yes, somewhat limited","2015","Hamburg","Male","35","0.165332100708492","0.11532685010472","0.215337351312265"
"Yes, somewhat limited","2015","Hamburg","Female","56","0.241675686792364","0.188608989706435","0.294742383878294"
"Yes, somewhat limited","2015","Lower Saxony","Male","251","0.251596023623129","0.227013812432943","0.276178234813314"
"Yes, somewhat limited","2015","Lower Saxony","Female","342","0.289021349994573","0.265165049152456","0.31287765083669"
"Yes, somewhat limited","2015","Bremen","Male","9","","",""
"Yes, somewhat limited","2015","Bremen","Female","24","","",""
"Yes, somewhat limited","2015","North Rhine-Westphalia","Male","516","0.233051184290415","0.216612971191332","0.249489397389499"
"Yes, somewhat limited","2015","North Rhine-Westphalia","Female","723","0.268405779218186","0.252527685505835","0.284283872930537"
"Yes, somewhat limited","2015","Hesse","Male","171","0.199705911176833","0.173095057509937","0.226316764843728"
"Yes, somewhat limited","2015","Hesse","Female","225","0.243404463231912","0.216806753185215","0.270002173278608"
"Yes, somewhat limited","2015","Rhineland-Palatinate,Saarland","Male","169","0.252364652944919","0.220833234870448","0.28389607101939"
"Yes, somewhat limited","2015","Rhineland-Palatinate,Saarland","Female","214","0.250853843980741","0.22188090689881","0.279826781062671"
"Yes, somewhat limited","2015","Baden-Württemberg","Male","286","0.188673299944722","0.168726924887414","0.20861967500203"
"Yes, somewhat limited","2015","Baden-Württemberg","Female","432","0.294668385231256","0.273104530857139","0.316232239605373"
"Yes, somewhat limited","2015","Bavaria","Male","359","0.193418783031858","0.176056242349559","0.210781323714157"
"Yes, somewhat limited","2015","Bavaria","Female","528","0.245951478207554","0.228498990326262","0.263403966088846"
"Yes, somewhat limited","2015","Berlin","Male","106","0.217401268455057","0.179290962022268","0.255511574887847"
"Yes, somewhat limited","2015","Berlin","Female","129","0.262448412562236","0.225132364937623","0.299764460186848"
"Yes, somewhat limited","2015","Brandenburg","Male","103","0.254597904843367","0.213985409588674","0.295210400098059"
"Yes, somewhat limited","2015","Brandenburg","Female","160","0.310186937588245","0.271528508177875","0.348845366998615"
"Yes, somewhat limited","2015","Mecklenburg-Western Pomerania","Male","60","0.28851572682346","0.231432593197257","0.345598860449662"
"Yes, somewhat limited","2015","Mecklenburg-Western Pomerania","Female","84","0.295401938393646","0.244285007535089","0.346518869252203"
"Yes, somewhat limited","2015","Saxony","Male","176","0.236652508755636","0.205542136275436","0.267762881235836"
"Yes, somewhat limited","2015","Saxony","Female","220","0.271335431316809","0.240387717105501","0.302283145528117"
"Yes, somewhat limited","2015","Saxony-Anhalt","Male","118","0.328421974672384","0.282166319085156","0.374677630259612"
"Yes, somewhat limited","2015","Saxony-Anhalt","Female","155","0.386107070615176","0.342999827974062","0.42921431325629"
"Yes, somewhat limited","2015","Thuringia","Male","122","0.326819722861977","0.283239654619453","0.370399791104501"
"Yes, somewhat limited","2015","Thuringia","Female","146","0.291808184739717","0.252773253790102","0.330843115689332"
"No, not limited","2015","Schleswig-Holstein","Male","275","0.676736300890195","0.630900344129762","0.722572257650627"
"No, not limited","2015","Schleswig-Holstein","Female","305","0.59677923690238","0.55330099670939","0.64025747709537"
"No, not limited","2015","Hamburg","Male","161","0.731007280720661","0.671315948136965","0.790698613304358"
"No, not limited","2015","Hamburg","Female","172","0.620490853631165","0.560337907567245","0.680643799695084"
"No, not limited","2015","Lower Saxony","Male","861","0.654099702921025","0.627153445194228","0.681045960647822"
"No, not limited","2015","Lower Saxony","Female","922","0.590726272194601","0.564849509850227","0.616603034538975"
"No, not limited","2015","Bremen","Male","65","0.753259883065866","0.659374521327898","0.847145244803834"
"No, not limited","2015","Bremen","Female","74","0.690665724619814","0.601401496750477","0.779929952489152"
"No, not limited","2015","North Rhine-Westphalia","Male","1815","0.664064260035775","0.645699768120928","0.682428751950623"
"No, not limited","2015","North Rhine-Westphalia","Female","1980","0.609726394210311","0.592247281428455","0.627205506992166"
"No, not limited","2015","Hesse","Male","619","0.673777702196454","0.642570582930211","0.704984821462697"
"No, not limited","2015","Hesse","Female","687","0.640834868689286","0.611099848209459","0.670569889169114"
"No, not limited","2015","Rhineland-Palatinate,Saarland","Male","505","0.66020057451491","0.625818379765172","0.694582769264648"
"No, not limited","2015","Rhineland-Palatinate,Saarland","Female","564","0.615002536964105","0.582481360129167","0.647523713799043"
"No, not limited","2015","Baden-Württemberg","Male","1101","0.725755766377466","0.703011345988319","0.748500186766613"
"No, not limited","2015","Baden-Württemberg","Female","1157","0.593575670039783","0.570343443260909","0.616807896818658"
"No, not limited","2015","Bavaria","Male","1473","0.715739608892857","0.695911759957678","0.735567457828036"
"No, not limited","2015","Bavaria","Female","1620","0.643604894570953","0.624195655263561","0.663014133878345"
"No, not limited","2015","Berlin","Male","302","0.640348561960434","0.59600904536478","0.684688078556087"
"No, not limited","2015","Berlin","Female","349","0.595403627780888","0.553774798936297","0.637032456625479"
"No, not limited","2015","Brandenburg","Male","281","0.613378977333624","0.567980202529768","0.658777752137481"
"No, not limited","2015","Brandenburg","Female","304","0.497132604302473","0.455346718889505","0.538918489715441"
"No, not limited","2015","Mecklenburg-Western Pomerania","Male","154","0.578231123333156","0.516011352891395","0.640450893774918"
"No, not limited","2015","Mecklenburg-Western Pomerania","Female","192","0.609560542179065","0.554900161545277","0.664220922812853"
"No, not limited","2015","Saxony","Male","475","0.683620865066441","0.649580039428506","0.717661690704377"
"No, not limited","2015","Saxony","Female","493","0.605615563985015","0.571600609431363","0.639630518538667"
"No, not limited","2015","Saxony-Anhalt","Male","241","0.593827205985999","0.545456106550916","0.642198305421083"
"No, not limited","2015","Saxony-Anhalt","Female","284","0.487724061527646","0.443466332986466","0.531981790068827"
"No, not limited","2015","Thuringia","Male","284","0.575897359415715","0.529980083271828","0.621814635559603"
"No, not limited","2015","Thuringia","Female","325","0.577306720097898","0.534889206523592","0.619724233672203"
"Yes, strongly limited","2016","Schleswig-Holstein","Male","5","","",""
"Yes, strongly limited","2016","Schleswig-Holstein","Female","3","","",""
"Yes, strongly limited","2016","Hamburg","Male","1","","",""
"Yes, strongly limited","2016","Hamburg","Female","3","","",""
"Yes, strongly limited","2016","Lower Saxony","Male","8","","",""
"Yes, strongly limited","2016","Lower Saxony","Female","11","","",""
"Yes, strongly limited","2016","Bremen","Male","1","","",""
"Yes, strongly limited","2016","Bremen","Female","1","","",""
"Yes, strongly limited","2016","North Rhine-Westphalia","Male","21","","",""
"Yes, strongly limited","2016","North Rhine-Westphalia","Female","21","","",""
"Yes, strongly limited","2016","Hesse","Male","10","","",""
"Yes, strongly limited","2016","Hesse","Female","7","","",""
"Yes, strongly limited","2016","Rhineland-Palatinate,Saarland","Male","11","","",""
"Yes, strongly limited","2016","Rhineland-Palatinate,Saarland","Female","9","","",""
"Yes, strongly limited","2016","Baden-Württemberg","Male","21","","",""
"Yes, strongly limited","2016","Baden-Württemberg","Female","11","","",""
"Yes, strongly limited","2016","Bavaria","Male","15","","",""
"Yes, strongly limited","2016","Bavaria","Female","15","","",""
"Yes, strongly limited","2016","Berlin","Male","14","","",""
"Yes, strongly limited","2016","Berlin","Female","6","","",""
"Yes, strongly limited","2016","Brandenburg","Male","9","","",""
"Yes, strongly limited","2016","Brandenburg","Female","9","","",""
"Yes, strongly limited","2016","Mecklenburg-Western Pomerania","Male","4","","",""
"Yes, strongly limited","2016","Mecklenburg-Western Pomerania","Female","4","","",""
"Yes, strongly limited","2016","Saxony","Male","8","","",""
"Yes, strongly limited","2016","Saxony","Female","6","","",""
"Yes, strongly limited","2016","Saxony-Anhalt","Male","1","","",""
"Yes, strongly limited","2016","Saxony-Anhalt","Female","3","","",""
"Yes, strongly limited","2016","Thuringia","Male","1","","",""
"Yes, strongly limited","2016","Thuringia","Female","5","","",""
"Yes, somewhat limited","2016","Schleswig-Holstein","Male","19","","",""
"Yes, somewhat limited","2016","Schleswig-Holstein","Female","19","","",""
"Yes, somewhat limited","2016","Hamburg","Male","10","","",""
"Yes, somewhat limited","2016","Hamburg","Female","15","","",""
"Yes, somewhat limited","2016","Lower Saxony","Male","24","","",""
"Yes, somewhat limited","2016","Lower Saxony","Female","28","","",""
"Yes, somewhat limited","2016","Bremen","Male","2","","",""
"Yes, somewhat limited","2016","Bremen","Female","2","","",""
"Yes, somewhat limited","2016","North Rhine-Westphalia","Male","62","0.126212134919956","0.0967481325307447","0.155676137309168"
"Yes, somewhat limited","2016","North Rhine-Westphalia","Female","52","0.187392676632334","0.143883033166342","0.230902320098326"
"Yes, somewhat limited","2016","Hesse","Male","25","","",""
"Yes, somewhat limited","2016","Hesse","Female","18","","",""
"Yes, somewhat limited","2016","Rhineland-Palatinate,Saarland","Male","29","","",""
"Yes, somewhat limited","2016","Rhineland-Palatinate,Saarland","Female","31","0.300091404797176","0.207444352544936","0.392738457049416"
"Yes, somewhat limited","2016","Baden-Württemberg","Male","52","0.125373844292584","0.0920355644484381","0.158712124136729"
"Yes, somewhat limited","2016","Baden-Württemberg","Female","55","0.271171524119705","0.214691572011978","0.327651476227432"
"Yes, somewhat limited","2016","Bavaria","Male","48","0.129348118065227","0.0975181295260653","0.161178106604389"
"Yes, somewhat limited","2016","Bavaria","Female","34","0.161122514252314","0.112207114329558","0.210037914175069"
"Yes, somewhat limited","2016","Berlin","Male","22","","",""
"Yes, somewhat limited","2016","Berlin","Female","29","","",""
"Yes, somewhat limited","2016","Brandenburg","Male","21","","",""
"Yes, somewhat limited","2016","Brandenburg","Female","21","","",""
"Yes, somewhat limited","2016","Mecklenburg-Western Pomerania","Male","8","","",""
"Yes, somewhat limited","2016","Mecklenburg-Western Pomerania","Female","9","","",""
"Yes, somewhat limited","2016","Saxony","Male","14","","",""
"Yes, somewhat limited","2016","Saxony","Female","15","","",""
"Yes, somewhat limited","2016","Saxony-Anhalt","Male","11","","",""
"Yes, somewhat limited","2016","Saxony-Anhalt","Female","7","","",""
"Yes, somewhat limited","2016","Thuringia","Male","9","","",""
"Yes, somewhat limited","2016","Thuringia","Female","8","","",""
"No, not limited","2016","Schleswig-Holstein","Male","126","0.896547550007825","0.847810468880856","0.945284631134793"
"No, not limited","2016","Schleswig-Holstein","Female","51","0.732334097348806","0.630770561031273","0.833897633666339"
"No, not limited","2016","Hamburg","Male","48","0.879013549524939","0.7958011131837","0.962225985866179"
"No, not limited","2016","Hamburg","Female","21","","",""
"No, not limited","2016","Lower Saxony","Male","187","0.900534985337946","0.860897006278095","0.940172964397797"
"No, not limited","2016","Lower Saxony","Female","112","0.795167263631733","0.730796516944951","0.859538010318516"
"No, not limited","2016","Bremen","Male","30","0.955505220343982","0.885155531099847","1.02585490958812"
"No, not limited","2016","Bremen","Female","18","","",""
"No, not limited","2016","North Rhine-Westphalia","Male","405","0.843577969631483","0.811348752665132","0.875807186597834"
"No, not limited","2016","North Rhine-Westphalia","Female","236","0.727925015633318","0.678305047619267","0.777544983647369"
"No, not limited","2016","Hesse","Male","144","0.825088035619481","0.769435945601616","0.880740125637346"
"No, not limited","2016","Hesse","Female","107","0.713628350006813","0.636509208970562","0.790747491043063"
"No, not limited","2016","Rhineland-Palatinate,Saarland","Male","151","0.83626190146031","0.783783882205965","0.888739920714656"
"No, not limited","2016","Rhineland-Palatinate,Saarland","Female","54","0.462165768378143","0.361378129334317","0.562953407421969"
"No, not limited","2016","Baden-Württemberg","Male","306","0.793905140873738","0.753181521228433","0.834628760519042"
"No, not limited","2016","Baden-Württemberg","Female","172","0.684940158362502","0.625922434967773","0.743957881757231"
"No, not limited","2016","Bavaria","Male","364","0.836347901893452","0.801257493058776","0.871438310728128"
"No, not limited","2016","Bavaria","Female","168","0.779550990428136","0.724394761699857","0.834707219156414"
"No, not limited","2016","Berlin","Male","128","0.794186917250383","0.732310662308598","0.856063172192168"
"No, not limited","2016","Berlin","Female","83","0.783617069242171","0.709320197118396","0.857913941365945"
"No, not limited","2016","Brandenburg","Male","119","0.854557230740908","0.7979500402124","0.911164421269417"
"No, not limited","2016","Brandenburg","Female","39","0.596464231381258","0.480704698373799","0.712223764388717"
"No, not limited","2016","Mecklenburg-Western Pomerania","Male","40","0.737850441699623","0.618312670206319","0.857388213192927"
"No, not limited","2016","Mecklenburg-Western Pomerania","Female","18","","",""
"No, not limited","2016","Saxony","Male","81","0.7444027597687","0.660164081098148","0.828641438439252"
"No, not limited","2016","Saxony","Female","53","0.747557316615964","0.648579954895299","0.846534678336629"
"No, not limited","2016","Saxony-Anhalt","Male","46","0.801681027178962","0.699064567023141","0.904297487334783"
"No, not limited","2016","Saxony-Anhalt","Female","34","0.775553668595987","0.65227613507249","0.898831202119483"
"No, not limited","2016","Thuringia","Male","57","0.868494146068335","0.78757213258029","0.94941615955638"
"No, not limited","2016","Thuringia","Female","16","","",""
"Yes, strongly limited","2017","Schleswig-Holstein","Male","44","0.132785466356164","0.10318892603096","0.162382006681368"
"Yes, strongly limited","2017","Schleswig-Holstein","Female","74","0.13118887249074","0.103375665846706","0.159002079134775"
"Yes, strongly limited","2017","Hamburg","Male","19","","",""
"Yes, strongly limited","2017","Hamburg","Female","27","","",""
"Yes, strongly limited","2017","Lower Saxony","Male","109","0.100684512969182","0.0853229034209482","0.116046122517416"
"Yes, strongly limited","2017","Lower Saxony","Female","132","0.123262923647271","0.107078979297884","0.139446867996658"
"Yes, strongly limited","2017","Bremen","Male","9","","",""
"Yes, strongly limited","2017","Bremen","Female","13","","",""
"Yes, strongly limited","2017","North Rhine-Westphalia","Male","243","0.0929071262864775","0.0825705392022604","0.103243713370695"
"Yes, strongly limited","2017","North Rhine-Westphalia","Female","320","0.125988880179178","0.114668789238081","0.137308971120275"
"Yes, strongly limited","2017","Hesse","Male","60","0.0804132885510225","0.0638143998309235","0.0970121772711215"
"Yes, strongly limited","2017","Hesse","Female","96","0.111051154556829","0.0924328832673384","0.129669425846319"
"Yes, strongly limited","2017","Rhineland-Palatinate,Saarland","Male","61","0.109939109415277","0.0881258526303186","0.131752366200236"
"Yes, strongly limited","2017","Rhineland-Palatinate,Saarland","Female","77","0.0957780752190917","0.0763012187645709","0.115254931673612"
"Yes, strongly limited","2017","Baden-Württemberg","Male","91","0.0778582934168516","0.0644144917549894","0.0913020950787139"
"Yes, strongly limited","2017","Baden-Württemberg","Female","123","0.0939847887336831","0.0803402537354701","0.107629323731896"
"Yes, strongly limited","2017","Bavaria","Male","148","0.0723431003769388","0.0613261071369751","0.0833600936169026"
"Yes, strongly limited","2017","Bavaria","Female","202","0.1041515639661","0.0919512777977353","0.116351850134464"
"Yes, strongly limited","2017","Berlin","Male","31","0.0914471513761148","0.0663816484551407","0.116512654297089"
"Yes, strongly limited","2017","Berlin","Female","67","0.17479075206457","0.142728429642943","0.206853074486198"
"Yes, strongly limited","2017","Brandenburg","Male","52","0.0980382052618984","0.0721794281947717","0.123896982329025"
"Yes, strongly limited","2017","Brandenburg","Female","78","0.133079583608128","0.105531778642071","0.160627388574186"
"Yes, strongly limited","2017","Mecklenburg-Western Pomerania","Male","30","0.13548850949936","0.0948906267383644","0.176086392260355"
"Yes, strongly limited","2017","Mecklenburg-Western Pomerania","Female","31","0.0946606105155103","0.0626856134152173","0.126635607615803"
"Yes, strongly limited","2017","Saxony","Male","69","0.0916971529746762","0.0719561244466531","0.111438181502699"
"Yes, strongly limited","2017","Saxony","Female","71","0.102058570343899","0.0824006465308329","0.121716494156966"
"Yes, strongly limited","2017","Saxony-Anhalt","Male","43","0.106272172666213","0.0771431251998794","0.135401220132547"
"Yes, strongly limited","2017","Saxony-Anhalt","Female","50","0.115314208205825","0.0880446111756987","0.142583805235952"
"Yes, strongly limited","2017","Thuringia","Male","42","0.0827472329317575","0.0580753901135703","0.107419075749945"
"Yes, strongly limited","2017","Thuringia","Female","63","0.106384513021889","0.0810057114627447","0.131763314581033"
"Yes, somewhat limited","2017","Schleswig-Holstein","Male","88","0.198729272989418","0.163925769665236","0.233532776313599"
"Yes, somewhat limited","2017","Schleswig-Holstein","Female","133","0.273317202615173","0.236602011039504","0.310032394190842"
"Yes, somewhat limited","2017","Hamburg","Male","33","0.109357505046038","0.0715678046830043","0.147147205409071"
"Yes, somewhat limited","2017","Hamburg","Female","73","0.324523729312696","0.271276361522811","0.37777109710258"
"Yes, somewhat limited","2017","Lower Saxony","Male","307","0.237717551749012","0.215986140340168","0.259448963157855"
"Yes, somewhat limited","2017","Lower Saxony","Female","411","0.291778315472055","0.26939911462108","0.314157516323031"
"Yes, somewhat limited","2017","Bremen","Male","29","","",""
"Yes, somewhat limited","2017","Bremen","Female","26","","",""
"Yes, somewhat limited","2017","North Rhine-Westphalia","Male","612","0.239733773787254","0.224532701064027","0.25493484651048"
"Yes, somewhat limited","2017","North Rhine-Westphalia","Female","793","0.281111010375518","0.265775608094738","0.296446412656297"
"Yes, somewhat limited","2017","Hesse","Male","195","0.209747481264379","0.184896125884424","0.234598836644334"
"Yes, somewhat limited","2017","Hesse","Female","240","0.233977829602472","0.208890903316543","0.259064755888401"
"Yes, somewhat limited","2017","Rhineland-Palatinate,Saarland","Male","167","0.229563172094627","0.200237081545197","0.258889262644057"
"Yes, somewhat limited","2017","Rhineland-Palatinate,Saarland","Female","228","0.29609406158622","0.265879210543151","0.32630891262929"
"Yes, somewhat limited","2017","Baden-Württemberg","Male","285","0.21822262243814","0.197499162829302","0.238946082046978"
"Yes, somewhat limited","2017","Baden-Württemberg","Female","413","0.284795184619956","0.263692206622351","0.305898162617561"
"Yes, somewhat limited","2017","Bavaria","Male","413","0.223774190297291","0.206049858494245","0.241498522100336"
"Yes, somewhat limited","2017","Bavaria","Female","553","0.270225537713575","0.252488651685762","0.287962423741387"
"Yes, somewhat limited","2017","Berlin","Male","122","0.260171496916968","0.222019996514976","0.29832299731896"
"Yes, somewhat limited","2017","Berlin","Female","136","0.24062980135194","0.204542434928761","0.27671716777512"
"Yes, somewhat limited","2017","Brandenburg","Male","135","0.285161485872631","0.24590009859368","0.324422873151581"
"Yes, somewhat limited","2017","Brandenburg","Female","182","0.329120319016677","0.291010109674311","0.367230528359043"
"Yes, somewhat limited","2017","Mecklenburg-Western Pomerania","Male","66","0.246138886174751","0.195041044784568","0.297236727564934"
"Yes, somewhat limited","2017","Mecklenburg-Western Pomerania","Female","74","0.289516565422538","0.239979093129274","0.339054037715802"
"Yes, somewhat limited","2017","Saxony","Male","191","0.22648687339084","0.197856179428448","0.255117567353231"
"Yes, somewhat limited","2017","Saxony","Female","229","0.273117596218694","0.244184439389316","0.302050753048072"
"Yes, somewhat limited","2017","Saxony-Anhalt","Male","100","0.263633436128155","0.221988601823465","0.305278270432846"
"Yes, somewhat limited","2017","Saxony-Anhalt","Female","164","0.343882955234913","0.303328481633673","0.384437428836153"
"Yes, somewhat limited","2017","Thuringia","Male","131","0.294101517276391","0.253297766053534","0.334905268499247"
"Yes, somewhat limited","2017","Thuringia","Female","152","0.287092101622678","0.249854311746021","0.324329891499334"
"No, not limited","2017","Schleswig-Holstein","Male","373","0.668485260654418","0.62742707623917","0.709543445069666"
"No, not limited","2017","Schleswig-Holstein","Female","359","0.595493924894086","0.555060449939641","0.635927399848532"
"No, not limited","2017","Hamburg","Male","210","0.76980769264907","0.718835423017871","0.82077996228027"
"No, not limited","2017","Hamburg","Female","197","0.567962009846265","0.511625429892078","0.624298589800453"
"No, not limited","2017","Lower Saxony","Male","1058","0.661597935281806","0.637442608233553","0.685753262330059"
"No, not limited","2017","Lower Saxony","Female","1042","0.584958760880674","0.560701502839256","0.609216018922092"
"No, not limited","2017","Bremen","Male","86","0.655737105864721","0.57210996749679","0.739364244232651"
"No, not limited","2017","Bremen","Female","96","0.652878457952631","0.572574276523947","0.733182639381315"
"No, not limited","2017","North Rhine-Westphalia","Male","2175","0.667359099926269","0.650582869072909","0.684135330779629"
"No, not limited","2017","North Rhine-Westphalia","Female","2188","0.592900109445304","0.576140396074964","0.609659822815645"
"No, not limited","2017","Hesse","Male","776","0.709839230184599","0.682136784978947","0.737541675390251"
"No, not limited","2017","Hesse","Female","758","0.654971015840699","0.626801572777093","0.683140458904306"
