"ple0009","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2016","66 and older","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2016","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, strongly limited","2016","66 and older","Couple + C. LE and GT 16","1","","",""
"Yes, somewhat limited","2016","16-34 y.","1-pers.-HH","67","0.0916890035844953","0.0718151770817771","0.111562830087214"
"Yes, somewhat limited","2016","16-34 y.","(Married) couple without C. ","14","","",""
"Yes, somewhat limited","2016","16-34 y.","Single parent ","27","","",""
"Yes, somewhat limited","2016","16-34 y.","Couple + C. LE 16 ","143","0.141225076387787","0.119297946515926","0.163152206259648"
"Yes, somewhat limited","2016","16-34 y.","Couple + C. GT 16 ","1","","",""
"Yes, somewhat limited","2016","16-34 y.","Couple + C. LE and GT 16","5","","",""
"Yes, somewhat limited","2016","35-65 y.","1-pers.-HH","43","0.239567300881173","0.177040567924699","0.302094033837647"
"Yes, somewhat limited","2016","35-65 y.","(Married) couple without C. ","14","","",""
"Yes, somewhat limited","2016","35-65 y.","Single parent ","47","0.247029002653938","0.185379118742904","0.308678886564972"
"Yes, somewhat limited","2016","35-65 y.","Couple + C. LE 16 ","144","0.164151352228983","0.139788526280252","0.188514178177713"
"Yes, somewhat limited","2016","35-65 y.","Couple + C. GT 16 ","9","","",""
"Yes, somewhat limited","2016","35-65 y.","Couple + C. LE and GT 16","93","0.26985689784763","0.220992875381726","0.318720920313533"
"Yes, somewhat limited","2016","66 and older","1-pers.-HH","1","","",""
"Yes, somewhat limited","2016","66 and older","(Married) couple without C. ","3","","",""
"Yes, somewhat limited","2016","66 and older","Single parent ","","","",""
"Yes, somewhat limited","2016","66 and older","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2016","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, somewhat limited","2016","66 and older","Couple + C. LE and GT 16","","","",""
"No, not limited","2016","16-34 y.","1-pers.-HH","713","0.869097084771185","0.845868947313916","0.892325222228453"
"No, not limited","2016","16-34 y.","(Married) couple without C. ","62","0.758258449124674","0.663245002865912","0.853271895383437"
"No, not limited","2016","16-34 y.","Single parent ","126","0.78661812104572","0.723136378323249","0.850099863768192"
"No, not limited","2016","16-34 y.","Couple + C. LE 16 ","780","0.818378215011948","0.79410388777117","0.842652542252726"
"No, not limited","2016","16-34 y.","Couple + C. GT 16 ","17","","",""
"No, not limited","2016","16-34 y.","Couple + C. LE and GT 16","80","0.890104159803314","0.824002873981752","0.956205445624877"
"No, not limited","2016","35-65 y.","1-pers.-HH","124","0.679208123380182","0.610827242299132","0.747589004461232"
"No, not limited","2016","35-65 y.","(Married) couple without C. ","33","0.587890272265814","0.460109581004261","0.715670963527366"
"No, not limited","2016","35-65 y.","Single parent ","118","0.644615774842577","0.576198038012184","0.713033511672969"
"No, not limited","2016","35-65 y.","Couple + C. LE 16 ","693","0.775335055243798","0.747884320397842","0.802785790089754"
"No, not limited","2016","35-65 y.","Couple + C. GT 16 ","32","0.648848518409996","0.510909196604052","0.78678784021594"
"No, not limited","2016","35-65 y.","Couple + C. LE and GT 16","204","0.672311971962798","0.62064248257029","0.723981461355305"
"No, not limited","2016","66 and older","1-pers.-HH","1","","",""
"No, not limited","2016","66 and older","(Married) couple without C. ","2","","",""
"No, not limited","2016","66 and older","Single parent ","","","",""
"No, not limited","2016","66 and older","Couple + C. LE 16 ","","","",""
"No, not limited","2016","66 and older","Couple + C. GT 16 ","1","","",""
"No, not limited","2016","66 and older","Couple + C. LE and GT 16","1","","",""
"Yes, strongly limited","2017","16-34 y.","1-pers.-HH","40","0.0272208214020455","0.0185404370974386","0.0359012057066524"
"Yes, strongly limited","2017","16-34 y.","(Married) couple without C. ","19","","",""
"Yes, strongly limited","2017","16-34 y.","Single parent ","24","","",""
"Yes, strongly limited","2017","16-34 y.","Couple + C. LE 16 ","49","0.0208382428296377","0.0145811323496809","0.0270953533095946"
"Yes, strongly limited","2017","16-34 y.","Couple + C. GT 16 ","20","","",""
"Yes, strongly limited","2017","16-34 y.","Couple + C. LE and GT 16","13","","",""
"Yes, strongly limited","2017","35-65 y.","1-pers.-HH","249","0.138047684962342","0.122081023010606","0.154014346914079"
"Yes, strongly limited","2017","35-65 y.","(Married) couple without C. ","415","0.107603156274946","0.0978827435665456","0.117323568983347"
"Yes, strongly limited","2017","35-65 y.","Single parent ","173","0.133613961891438","0.1159795201486","0.151248403634276"
"Yes, strongly limited","2017","35-65 y.","Couple + C. LE 16 ","155","0.0280968605325648","0.0235026564118486","0.0326910646532809"
"Yes, strongly limited","2017","35-65 y.","Couple + C. GT 16 ","174","0.0837554223247958","0.0715658229494944","0.0959450217000972"
"Yes, strongly limited","2017","35-65 y.","Couple + C. LE and GT 16","129","0.0647495825983703","0.0531131742514015","0.0763859909453391"
"Yes, strongly limited","2017","66 and older","1-pers.-HH","327","0.257135824229471","0.233992602912487","0.280279045546456"
"Yes, strongly limited","2017","66 and older","(Married) couple without C. ","510","0.166778731577922","0.153964572443321","0.179592890712524"
"Yes, strongly limited","2017","66 and older","Single parent ","20","","",""
"Yes, strongly limited","2017","66 and older","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2017","66 and older","Couple + C. GT 16 ","22","","",""
"Yes, strongly limited","2017","66 and older","Couple + C. LE and GT 16","2","","",""
"Yes, somewhat limited","2017","16-34 y.","1-pers.-HH","177","0.167873127736884","0.147935817290652","0.187810438183116"
"Yes, somewhat limited","2017","16-34 y.","(Married) couple without C. ","138","0.113062857228138","0.0946965671842635","0.131429147272012"
"Yes, somewhat limited","2017","16-34 y.","Single parent ","131","0.160445242004256","0.136546671347488","0.184343812661025"
"Yes, somewhat limited","2017","16-34 y.","Couple + C. LE 16 ","245","0.118957676449137","0.104776551728554","0.13313880116972"
"Yes, somewhat limited","2017","16-34 y.","Couple + C. GT 16 ","117","0.0896583636854951","0.0727676946462023","0.106549032724788"
"Yes, somewhat limited","2017","16-34 y.","Couple + C. LE and GT 16","76","0.0791434556361934","0.0605521848938802","0.0977347263785067"
"Yes, somewhat limited","2017","35-65 y.","1-pers.-HH","487","0.281721752525692","0.260900133586555","0.302543371464829"
"Yes, somewhat limited","2017","35-65 y.","(Married) couple without C. ","1118","0.290500031758712","0.276258966754632","0.304741096762791"
"Yes, somewhat limited","2017","35-65 y.","Single parent ","377","0.302019023381646","0.278222198493809","0.325815848269483"
"Yes, somewhat limited","2017","35-65 y.","Couple + C. LE 16 ","812","0.157715095543071","0.147582142339411","0.167848048746731"
"Yes, somewhat limited","2017","35-65 y.","Couple + C. GT 16 ","533","0.270963475401683","0.251406248359474","0.290520702443892"
"Yes, somewhat limited","2017","35-65 y.","Couple + C. LE and GT 16","368","0.205567941916651","0.186458738399794","0.224677145433509"
"Yes, somewhat limited","2017","66 and older","1-pers.-HH","528","0.37675783156993","0.351098380180256","0.402417282959603"
"Yes, somewhat limited","2017","66 and older","(Married) couple without C. ","1217","0.385795443200938","0.369062410098751","0.402528476303125"
"Yes, somewhat limited","2017","66 and older","Single parent ","34","0.467115083288297","0.353441149206671","0.580789017369923"
"Yes, somewhat limited","2017","66 and older","Couple + C. LE 16 ","4","","",""
"Yes, somewhat limited","2017","66 and older","Couple + C. GT 16 ","80","0.479198018572154","0.410476318807194","0.547919718337114"
"Yes, somewhat limited","2017","66 and older","Couple + C. LE and GT 16","","","",""
"No, not limited","2017","16-34 y.","1-pers.-HH","1133","0.804906050861071","0.783767476072248","0.826044625649894"
"No, not limited","2017","16-34 y.","(Married) couple without C. ","985","0.873811404370872","0.854552394894864","0.89307041384688"
"No, not limited","2017","16-34 y.","Single parent ","751","0.807353075490205","0.781672971133049","0.83303317984736"
"No, not limited","2017","16-34 y.","Couple + C. LE 16 ","1708","0.860204080721225","0.845013861174676","0.875394300267774"
"No, not limited","2017","16-34 y.","Couple + C. GT 16 ","962","0.891693164234268","0.873319960219987","0.910066368248549"
"No, not limited","2017","16-34 y.","Couple + C. LE and GT 16","721","0.906739215736946","0.886713118861052","0.92676531261284"
"No, not limited","2017","35-65 y.","1-pers.-HH","1057","0.580230562511966","0.557387009464476","0.603074115559456"
"No, not limited","2017","35-65 y.","(Married) couple without C. ","2371","0.601896811966342","0.586541733652732","0.617251890279953"
"No, not limited","2017","35-65 y.","Single parent ","880","0.564367014726916","0.538667716638636","0.590066312815197"
"No, not limited","2017","35-65 y.","Couple + C. LE 16 ","4003","0.814188043924364","0.803374474206693","0.825001613642035"
"No, not limited","2017","35-65 y.","Couple + C. GT 16 ","1277","0.645281102273521","0.624229076478493","0.666333128068548"
"No, not limited","2017","35-65 y.","Couple + C. LE and GT 16","1221","0.729682475484978","0.708681446702643","0.750683504267314"
"No, not limited","2017","66 and older","1-pers.-HH","515","0.366106344200599","0.340596979816334","0.391615708584864"
"No, not limited","2017","66 and older","(Married) couple without C. ","1524","0.44742582522114","0.430333725339772","0.464517925102508"
"No, not limited","2017","66 and older","Single parent ","20","","",""
"No, not limited","2017","66 and older","Couple + C. LE 16 ","4","","",""
"No, not limited","2017","66 and older","Couple + C. GT 16 ","101","0.440111551348267","0.371825467110526","0.508397635586008"
"No, not limited","2017","66 and older","Couple + C. LE and GT 16","2","","",""
"Yes, strongly limited","2018","16-34 y.","1-pers.-HH","","","",""
"Yes, strongly limited","2018","16-34 y.","(Married) couple without C. ","","","",""
"Yes, strongly limited","2018","16-34 y.","Single parent ","1","","",""
"Yes, strongly limited","2018","16-34 y.","Couple + C. LE 16 ","4","","",""
"Yes, strongly limited","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2018","16-34 y.","Couple + C. LE and GT 16","2","","",""
"Yes, strongly limited","2018","35-65 y.","1-pers.-HH","1","","",""
"Yes, strongly limited","2018","35-65 y.","(Married) couple without C. ","","","",""
"Yes, strongly limited","2018","35-65 y.","Single parent ","1","","",""
"Yes, strongly limited","2018","35-65 y.","Couple + C. LE 16 ","1","","",""
"Yes, strongly limited","2018","35-65 y.","Couple + C. GT 16 ","2","","",""
"Yes, strongly limited","2018","35-65 y.","Couple + C. LE and GT 16","5","","",""
"Yes, strongly limited","2018","66 and older","1-pers.-HH","","","",""
"Yes, strongly limited","2018","66 and older","(Married) couple without C. ","","","",""
"Yes, strongly limited","2018","66 and older","Single parent ","","","",""
"Yes, strongly limited","2018","66 and older","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2018","66 and older","Couple + C. GT 16 ","","","",""
"Yes, strongly limited","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, somewhat limited","2018","16-34 y.","1-pers.-HH","","","",""
"Yes, somewhat limited","2018","16-34 y.","(Married) couple without C. ","1","","",""
"Yes, somewhat limited","2018","16-34 y.","Single parent ","3","","",""
"Yes, somewhat limited","2018","16-34 y.","Couple + C. LE 16 ","14","","",""
"Yes, somewhat limited","2018","16-34 y.","Couple + C. GT 16 ","1","","",""
"Yes, somewhat limited","2018","16-34 y.","Couple + C. LE and GT 16","4","","",""
"Yes, somewhat limited","2018","35-65 y.","1-pers.-HH","","","",""
"Yes, somewhat limited","2018","35-65 y.","(Married) couple without C. ","1","","",""
"Yes, somewhat limited","2018","35-65 y.","Single parent ","","","",""
"Yes, somewhat limited","2018","35-65 y.","Couple + C. LE 16 ","10","","",""
"Yes, somewhat limited","2018","35-65 y.","Couple + C. GT 16 ","1","","",""
"Yes, somewhat limited","2018","35-65 y.","Couple + C. LE and GT 16","13","","",""
"Yes, somewhat limited","2018","66 and older","1-pers.-HH","","","",""
"Yes, somewhat limited","2018","66 and older","(Married) couple without C. ","","","",""
"Yes, somewhat limited","2018","66 and older","Single parent ","","","",""
"Yes, somewhat limited","2018","66 and older","Couple + C. LE 16 ","","","",""
"Yes, somewhat limited","2018","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, somewhat limited","2018","66 and older","Couple + C. LE and GT 16","","","",""
"No, not limited","2018","16-34 y.","1-pers.-HH","6","","",""
"No, not limited","2018","16-34 y.","(Married) couple without C. ","14","","",""
"No, not limited","2018","16-34 y.","Single parent ","16","","",""
"No, not limited","2018","16-34 y.","Couple + C. LE 16 ","80","0.81053923983478","0.73295353438967","0.888124945279889"
"No, not limited","2018","16-34 y.","Couple + C. GT 16 ","12","","",""
"No, not limited","2018","16-34 y.","Couple + C. LE and GT 16","53","0.823321595581404","0.72600238600193","0.920640805160877"
"No, not limited","2018","35-65 y.","1-pers.-HH","1","","",""
"No, not limited","2018","35-65 y.","(Married) couple without C. ","5","","",""
"No, not limited","2018","35-65 y.","Single parent ","4","","",""
"No, not limited","2018","35-65 y.","Couple + C. LE 16 ","41","0.857017364059618","0.761873041236322","0.952161686882913"
"No, not limited","2018","35-65 y.","Couple + C. GT 16 ","2","","",""
"No, not limited","2018","35-65 y.","Couple + C. LE and GT 16","31","0.72167259988485","0.596185772130877","0.847159427638823"
"No, not limited","2018","66 and older","1-pers.-HH","","","",""
"No, not limited","2018","66 and older","(Married) couple without C. ","","","",""
"No, not limited","2018","66 and older","Single parent ","","","",""
"No, not limited","2018","66 and older","Couple + C. LE 16 ","","","",""
"No, not limited","2018","66 and older","Couple + C. GT 16 ","","","",""
"No, not limited","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2019","16-34 y.","1-pers.-HH","48","0.0271459606537833","0.0185935940030983","0.0356983273044682"
"Yes, strongly limited","2019","16-34 y.","(Married) couple without C. ","26","","",""
"Yes, strongly limited","2019","16-34 y.","Single parent ","39","0.0629637313585342","0.0468234205400979","0.0791040421769706"
"Yes, strongly limited","2019","16-34 y.","Couple + C. LE 16 ","51","0.0278347289597013","0.020231172117293","0.0354382858021096"
"Yes, strongly limited","2019","16-34 y.","Couple + C. GT 16 ","26","","",""
"Yes, strongly limited","2019","16-34 y.","Couple + C. LE and GT 16","15","","",""
"Yes, strongly limited","2019","35-65 y.","1-pers.-HH","288","0.144387650737738","0.129297180228754","0.159478121246722"
"Yes, strongly limited","2019","35-65 y.","(Married) couple without C. ","395","0.104175648218389","0.094891369524319","0.113459926912459"
"Yes, strongly limited","2019","35-65 y.","Single parent ","150","0.130168440925641","0.112536112536234","0.147800769315047"
"Yes, strongly limited","2019","35-65 y.","Couple + C. LE 16 ","191","0.0248003796409907","0.0204940709893177","0.0291066882926636"
"Yes, strongly limited","2019","35-65 y.","Couple + C. GT 16 ","148","0.0725347345919431","0.0609781514959018","0.0840913176879845"
"Yes, strongly limited","2019","35-65 y.","Couple + C. LE and GT 16","134","0.059412061343449","0.0490647404999148","0.0697593821869833"
"Yes, strongly limited","2019","66 and older","1-pers.-HH","328","0.248726059111555","0.226545103539391","0.27090701468372"
"Yes, strongly limited","2019","66 and older","(Married) couple without C. ","545","0.182521358158793","0.169535592481042","0.195507123836544"
"Yes, strongly limited","2019","66 and older","Single parent ","24","","",""
"Yes, strongly limited","2019","66 and older","Couple + C. LE 16 ","","","",""
"Yes, strongly limited","2019","66 and older","Couple + C. GT 16 ","31","0.178748819456753","0.126428055657702","0.231069583255805"
"Yes, strongly limited","2019","66 and older","Couple + C. LE and GT 16","1","","",""
"Yes, somewhat limited","2019","16-34 y.","1-pers.-HH","181","0.186356369765551","0.16586367384822","0.206849065682881"
"Yes, somewhat limited","2019","16-34 y.","(Married) couple without C. ","153","0.121109988934415","0.101543193203356","0.140676784665475"
"Yes, somewhat limited","2019","16-34 y.","Single parent ","111","0.136058178543533","0.113276115995414","0.158840241091652"
"Yes, somewhat limited","2019","16-34 y.","Couple + C. LE 16 ","243","0.136409514737474","0.120544900960296","0.152274128514652"
"Yes, somewhat limited","2019","16-34 y.","Couple + C. GT 16 ","103","0.109733773750881","0.0896565639639789","0.129810983537783"
"Yes, somewhat limited","2019","16-34 y.","Couple + C. LE and GT 16","76","0.0832747731468743","0.0641763994415151","0.102373146852233"
"Yes, somewhat limited","2019","35-65 y.","1-pers.-HH","574","0.289276342065685","0.269809026076266","0.308743658055103"
"Yes, somewhat limited","2019","35-65 y.","(Married) couple without C. ","1192","0.299693760097791","0.285770642889021","0.313616877306561"
"Yes, somewhat limited","2019","35-65 y.","Single parent ","407","0.270903609768356","0.247615239159809","0.294191980376903"
"Yes, somewhat limited","2019","35-65 y.","Couple + C. LE 16 ","837","0.148888735702461","0.139031541377879","0.158745930027044"
"Yes, somewhat limited","2019","35-65 y.","Couple + C. GT 16 ","536","0.303162444582496","0.282683334485494","0.323641554679498"
"Yes, somewhat limited","2019","35-65 y.","Couple + C. LE and GT 16","465","0.231334487189355","0.212876693318168","0.249792281060542"
"Yes, somewhat limited","2019","66 and older","1-pers.-HH","569","0.39106640980547","0.366026620631762","0.416106198979178"
"Yes, somewhat limited","2019","66 and older","(Married) couple without C. ","1295","0.394667715964061","0.378235912636299","0.411099519291823"
"Yes, somewhat limited","2019","66 and older","Single parent ","28","","",""
"Yes, somewhat limited","2019","66 and older","Couple + C. LE 16 ","1","","",""
"Yes, somewhat limited","2019","66 and older","Couple + C. GT 16 ","71","0.351276769120598","0.28608857939588","0.416464958845315"
"Yes, somewhat limited","2019","66 and older","Couple + C. LE and GT 16","2","","",""
"No, not limited","2019","16-34 y.","1-pers.-HH","1158","0.786497669580666","0.764932151771258","0.808063187390074"
"No, not limited","2019","16-34 y.","(Married) couple without C. ","889","0.857031162532957","0.836037826164673","0.878024498901242"
"No, not limited","2019","16-34 y.","Single parent ","720","0.800978090097933","0.774447358391604","0.827508821804261"
"No, not limited","2019","16-34 y.","Couple + C. LE 16 ","1504","0.835755756302825","0.818630463154716","0.852881049450934"
"No, not limited","2019","16-34 y.","Couple + C. GT 16 ","802","0.861263532311851","0.839059257368535","0.883467807255167"
"No, not limited","2019","16-34 y.","Couple + C. LE and GT 16","713","0.901310805379027","0.880695386768786","0.921926223989268"
"No, not limited","2019","35-65 y.","1-pers.-HH","1222","0.566336007196578","0.545058879352401","0.587613135040755"
"No, not limited","2019","35-65 y.","(Married) couple without C. ","2572","0.59613059168382","0.581218285420711","0.611042897946929"
"No, not limited","2019","35-65 y.","Single parent ","842","0.598927949306003","0.573245424093235","0.624610474518772"
"No, not limited","2019","35-65 y.","Couple + C. LE 16 ","3982","0.826310884656548","0.815820600159093","0.836801169154003"
"No, not limited","2019","35-65 y.","Couple + C. GT 16 ","1251","0.624302820825561","0.602724173251862","0.64588146839926"
"No, not limited","2019","35-65 y.","Couple + C. LE and GT 16","1406","0.709253451467196","0.689376539446805","0.729130363487587"
"No, not limited","2019","66 and older","1-pers.-HH","562","0.360207531082975","0.335574582450132","0.384840479715818"
"No, not limited","2019","66 and older","(Married) couple without C. ","1559","0.422810925877146","0.406203410615976","0.439418441138317"
"No, not limited","2019","66 and older","Single parent ","28","","",""
"No, not limited","2019","66 and older","Couple + C. LE 16 ","6","","",""
"No, not limited","2019","66 and older","Couple + C. GT 16 ","104","0.469974411422649","0.401819053062772","0.538129769782527"
"No, not limited","2019","66 and older","Couple + C. LE and GT 16","2","","",""
