"ple0009","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"No, not limited","2013","35-65 y.","Full Time","5681","0.755865227961531","0.746066523470741","0.76566393245232","3"
"No, not limited","2013","16-34 y.","Not Working","3280","0.871907397355092","0.861249493338979","0.882565301371204","3"
"No, not limited","2013","66 and older","Part Time","220","0.603234462378691","0.553652657296989","0.652816267460393","3"
"No, not limited","2013","35-65 y.","Part Time","3363","0.652103827169494","0.63871970571995","0.665487948619038","3"
"No, not limited","2013","66 and older","Full Time","40","0.683167040376408","0.561315027589905","0.805019053162911","3"
"No, not limited","2013","66 and older","Not Working","1824","0.37914526055465","0.365103263358922","0.393187257750377","3"
"No, not limited","2013","35-65 y.","Not Working","3184","0.490455969630828","0.477070376876248","0.503841562385408","3"
"No, not limited","2013","16-34 y.","Part Time","1613","0.866398169137861","0.851047507156292","0.881748831119431","3"
"No, not limited","2013","16-34 y.","Full Time","1919","0.893957891319015","0.881048074523536","0.906867708114494","3"
"Yes, somewhat limited","2013","35-65 y.","Full Time","1468","0.211215460186561","0.201904945197568","0.220525975175555","2"
"Yes, somewhat limited","2013","16-34 y.","Not Working","398","0.100101783103029","0.0905300142791372","0.10967355192692","2"
"Yes, somewhat limited","2013","35-65 y.","Part Time","1156","0.257536923611969","0.245249414560544","0.269824432663394","2"
"Yes, somewhat limited","2013","16-34 y.","Part Time","242","0.119734651301684","0.105086633098404","0.134382669504964","2"
"Yes, somewhat limited","2013","16-34 y.","Full Time","235","0.0835923405390721","0.0719872116474583","0.0951974694306858","2"
"Yes, somewhat limited","2013","35-65 y.","Not Working","1318","0.285754631508163","0.27365792644716","0.297851336569165","2"
"Yes, somewhat limited","2013","66 and older","Full Time","12","","","","2"
"Yes, somewhat limited","2013","66 and older","Part Time","121","0.295867502093598","0.249609367342322","0.342125636844874","2"
"Yes, somewhat limited","2013","66 and older","Not Working","1788","0.393439367828028","0.379300745866477","0.40757798978958","2"
"Yes, strongly limited","2013","16-34 y.","Not Working","99","0.0279908195418795","0.0227304338337507","0.0332512052500084","1"
"Yes, strongly limited","2013","35-65 y.","Full Time","234","0.0329193118519078","0.0288493682956006","0.0369892554082151","1"
"Yes, strongly limited","2013","16-34 y.","Full Time","31","0.0224497681419133","0.0162382487998474","0.0286612874839793","1"
"Yes, strongly limited","2013","16-34 y.","Part Time","32","0.0138671795604544","0.00859094715306049","0.0191434119678483","1"
"Yes, strongly limited","2013","66 and older","Full Time","4","","","","1"
"Yes, strongly limited","2013","66 and older","Part Time","33","0.100898035527711","0.0703728636125226","0.131423207442899","1"
"Yes, strongly limited","2013","35-65 y.","Part Time","346","0.0903592492185366","0.0823030920637243","0.0984154063733489","1"
"Yes, strongly limited","2013","35-65 y.","Not Working","856","0.22378939886101","0.212629602338324","0.234949195383695","1"
"Yes, strongly limited","2013","66 and older","Not Working","974","0.227415371617322","0.2152838854999","0.239546857734744","1"
"No, not limited","2014","35-65 y.","Part Time","","","","","3"
"No, not limited","2014","16-34 y.","Part Time","","","","","3"
"No, not limited","2014","16-34 y.","Not Working","","","","","3"
"No, not limited","2014","35-65 y.","Full Time","","","","","3"
"No, not limited","2014","66 and older","Not Working","","","","","3"
"No, not limited","2014","35-65 y.","Not Working","","","","","3"
"No, not limited","2014","66 and older","Full Time","","","","","3"
"No, not limited","2014","66 and older","Part Time","","","","","3"
"No, not limited","2014","16-34 y.","Full Time","","","","","3"
"Yes, somewhat limited","2014","16-34 y.","Part Time","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","Full Time","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","Not Working","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","Full Time","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","Part Time","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","Not Working","","","","","2"
"Yes, somewhat limited","2014","66 and older","Not Working","","","","","2"
"Yes, somewhat limited","2014","66 and older","Full Time","","","","","2"
"Yes, somewhat limited","2014","66 and older","Part Time","","","","","2"
"Yes, strongly limited","2014","66 and older","Not Working","","","","","1"
"Yes, strongly limited","2014","16-34 y.","Full Time","","","","","1"
"Yes, strongly limited","2014","16-34 y.","Part Time","","","","","1"
"Yes, strongly limited","2014","35-65 y.","Full Time","","","","","1"
"Yes, strongly limited","2014","35-65 y.","Part Time","","","","","1"
"Yes, strongly limited","2014","35-65 y.","Not Working","","","","","1"
"Yes, strongly limited","2014","16-34 y.","Not Working","","","","","1"
"Yes, strongly limited","2014","66 and older","Part Time","","","","","1"
"Yes, strongly limited","2014","66 and older","Full Time","","","","","1"
"No, not limited","2015","16-34 y.","Part Time","1632","0.852555651824347","0.836725587939743","0.868385715708951","3"
"No, not limited","2015","35-65 y.","Not Working","1725","0.419505146364725","0.402478996892076","0.436531295837373","3"
"No, not limited","2015","16-34 y.","Not Working","2179","0.838273048536444","0.823979267496665","0.852566829576223","3"
"No, not limited","2015","35-65 y.","Full Time","5428","0.758038498240847","0.74806264091815","0.768014355563543","3"
"No, not limited","2015","35-65 y.","Part Time","3172","0.635049165200715","0.621283017014125","0.648815313387304","3"
"No, not limited","2015","66 and older","Full Time","49","0.624817902140805","0.520023290936276","0.729612513345334","3"
"No, not limited","2015","66 and older","Part Time","246","0.567234294432251","0.519565770774197","0.614902818090305","3"
"No, not limited","2015","66 and older","Not Working","1685","0.370743507879521","0.356408244468249","0.385078771290793","3"
"No, not limited","2015","16-34 y.","Full Time","1924","0.881123729930428","0.867528551550391","0.894718908310466","3"
"Yes, somewhat limited","2015","16-34 y.","Not Working","292","0.129410447514998","0.116380142904842","0.142440752125155","2"
"Yes, somewhat limited","2015","16-34 y.","Part Time","242","0.112589054249101","0.0984761072734912","0.126702001224711","2"
"Yes, somewhat limited","2015","35-65 y.","Full Time","1422","0.20753214189833","0.19808577141063","0.21697851238603","2"
"Yes, somewhat limited","2015","16-34 y.","Full Time","229","0.108849793527917","0.0957667695508349","0.121932817505","2"
"Yes, somewhat limited","2015","35-65 y.","Part Time","1216","0.279857006102628","0.26701984337073","0.292694168834526","2"
"Yes, somewhat limited","2015","66 and older","Not Working","1748","0.397667403186253","0.383141831710412","0.412192974662095","2"
"Yes, somewhat limited","2015","35-65 y.","Not Working","816","0.2834413228604","0.267892193697262","0.298990452023538","2"
"Yes, somewhat limited","2015","66 and older","Part Time","138","0.343247374623233","0.297567115003147","0.388927634243318","2"
"Yes, somewhat limited","2015","66 and older","Full Time","28","","","","2"
"Yes, strongly limited","2015","66 and older","Not Working","928","0.231589088934226","0.219068900757762","0.244109277110689","1"
"Yes, strongly limited","2015","16-34 y.","Full Time","24","","","","1"
"Yes, strongly limited","2015","16-34 y.","Part Time","53","0.0348552939265519","0.0266661628073086","0.0430444250457953","1"
"Yes, strongly limited","2015","16-34 y.","Not Working","78","0.0323165039485577","0.0254514804781887","0.0391815274189267","1"
"Yes, strongly limited","2015","35-65 y.","Part Time","310","0.0850938286966575","0.0771151882243036","0.0930724691690113","1"
"Yes, strongly limited","2015","35-65 y.","Not Working","686","0.297053530774875","0.281287328480598","0.312819733069153","1"
"Yes, strongly limited","2015","66 and older","Full Time","5","","","","1"
"Yes, strongly limited","2015","35-65 y.","Full Time","230","0.0344293598608234","0.0301823041089783","0.0386764156126685","1"
"Yes, strongly limited","2015","66 and older","Part Time","31","0.0895183309445165","0.0620510522530507","0.116985609635982","1"
"No, not limited","2016","16-34 y.","Not Working","2095","0.85101568401485","0.837043899666348","0.864987468363352","3"
"No, not limited","2016","16-34 y.","Part Time","","","","","3"
"No, not limited","2016","66 and older","Full Time","","","","","3"
"No, not limited","2016","35-65 y.","Full Time","","","","","3"
"No, not limited","2016","35-65 y.","Part Time","","","","","3"
"No, not limited","2016","35-65 y.","Not Working","1298","0.697883936765955","0.676765163939992","0.719002709591918","3"
"No, not limited","2016","66 and older","Part Time","","","","","3"
"No, not limited","2016","66 and older","Not Working","6","","","","3"
"No, not limited","2016","16-34 y.","Full Time","","","","","3"
"Yes, somewhat limited","2016","16-34 y.","Part Time","","","","","2"
"Yes, somewhat limited","2016","16-34 y.","Not Working","299","0.110384299495755","0.0980881909441866","0.122680408047323","2"
"Yes, somewhat limited","2016","16-34 y.","Full Time","","","","","2"
"Yes, somewhat limited","2016","35-65 y.","Full Time","","","","","2"
"Yes, somewhat limited","2016","35-65 y.","Part Time","","","","","2"
"Yes, somewhat limited","2016","66 and older","Not Working","9","","","","2"
"Yes, somewhat limited","2016","66 and older","Full Time","","","","","2"
"Yes, somewhat limited","2016","35-65 y.","Not Working","387","0.216416483845478","0.197476570704937","0.23535639698602","2"
"Yes, somewhat limited","2016","66 and older","Part Time","","","","","2"
"Yes, strongly limited","2016","66 and older","Not Working","10","","","","1"
"Yes, strongly limited","2016","16-34 y.","Part Time","","","","","1"
"Yes, strongly limited","2016","16-34 y.","Not Working","101","0.038600016489395","0.0310411162038993","0.0461589167748907","1"
"Yes, strongly limited","2016","35-65 y.","Full Time","","","","","1"
"Yes, strongly limited","2016","16-34 y.","Full Time","","","","","1"
"Yes, strongly limited","2016","35-65 y.","Not Working","131","0.0856995793885674","0.0728252690435202","0.0985738897336146","1"
"Yes, strongly limited","2016","66 and older","Full Time","","","","","1"
"Yes, strongly limited","2016","66 and older","Part Time","","","","","1"
"Yes, strongly limited","2016","35-65 y.","Part Time","","","","","1"
"No, not limited","2017","16-34 y.","Full Time","2142","0.877730730843677","0.86474555098529","0.890715910702064","3"
"No, not limited","2017","35-65 y.","Full Time","5951","0.749317557172754","0.739724494595415","0.758910619750094","3"
"No, not limited","2017","35-65 y.","Part Time","3485","0.637249730451069","0.624053062564858","0.65044639833728","3"
"No, not limited","2017","16-34 y.","Part Time","1734","0.858221117978568","0.843058130586219","0.873384105370917","3"
"No, not limited","2017","16-34 y.","Not Working","3004","0.806041027531449","0.79301779967887","0.819064255384029","3"
"No, not limited","2017","66 and older","Part Time","315","0.587131000159654","0.544400630853807","0.629861369465502","3"
"No, not limited","2017","66 and older","Not Working","1813","0.384939334111146","0.37060595947129","0.399272708751002","3"
"No, not limited","2017","35-65 y.","Not Working","1685","0.355731187796938","0.339570373484578","0.371892002109299","3"
"No, not limited","2017","66 and older","Full Time","70","0.809697433807778","0.727682968337182","0.891711899278373","3"
"Yes, somewhat limited","2017","16-34 y.","Full Time","273","0.111449376704484","0.0989758698737765","0.123922883535191","2"
"Yes, somewhat limited","2017","16-34 y.","Part Time","257","0.122777484545051","0.108511765965821","0.137043203124281","2"
"Yes, somewhat limited","2017","16-34 y.","Not Working","424","0.147604865090223","0.135921822904452","0.159287907275993","2"
"Yes, somewhat limited","2017","35-65 y.","Full Time","1614","0.217287449676607","0.208159340324736","0.226415559028478","2"
"Yes, somewhat limited","2017","66 and older","Not Working","1724","0.394346107162499","0.379950023379284","0.408742190945714","2"
"Yes, somewhat limited","2017","66 and older","Part Time","164","0.355176827306772","0.313642648066075","0.396711006547468","2"
"Yes, somewhat limited","2017","35-65 y.","Part Time","1256","0.279171085443169","0.266858283259869","0.291483887626469","2"
"Yes, somewhat limited","2017","66 and older","Full Time","12","","","","2"
"Yes, somewhat limited","2017","35-65 y.","Not Working","957","0.335673294632677","0.319732206388625","0.351614382876729","2"
"Yes, strongly limited","2017","66 and older","Not Working","890","0.220714558726356","0.208497768916804","0.232931348535907","1"
"Yes, strongly limited","2017","66 and older","Part Time","31","0.0576921725335739","0.0374564903844063","0.0779278546827416","1"
"Yes, strongly limited","2017","35-65 y.","Full Time","276","0.0333949931506385","0.0294182497993919","0.0373717365018851","1"
"Yes, strongly limited","2017","16-34 y.","Full Time","30","0.0108198924518389","0.00671919415055005","0.0149205907531278","1"
"Yes, strongly limited","2017","16-34 y.","Not Working","113","0.046354107378328","0.0394290590247398","0.0532791557319162","1"
"Yes, strongly limited","2017","35-65 y.","Part Time","358","0.0835791841057617","0.0759828838715878","0.0911754843399357","1"
"Yes, strongly limited","2017","16-34 y.","Part Time","42","0.019001397476381","0.0130665936581303","0.0249362012946317","1"
"Yes, strongly limited","2017","66 and older","Full Time","6","","","","1"
"Yes, strongly limited","2017","35-65 y.","Not Working","729","0.308595517570385","0.293002519795493","0.324188515345277","1"
"No, not limited","2018","16-34 y.","Full Time","","","","","3"
"No, not limited","2018","35-65 y.","Part Time","","","","","3"
"No, not limited","2018","16-34 y.","Part Time","","","","","3"
"No, not limited","2018","35-65 y.","Full Time","","","","","3"
"No, not limited","2018","66 and older","Not Working","","","","","3"
"No, not limited","2018","35-65 y.","Not Working","111","0.700547146637865","0.630017209652008","0.771077083623722","3"
"No, not limited","2018","16-34 y.","Not Working","223","0.835438173425971","0.790194282639126","0.880682064212815","3"
"No, not limited","2018","66 and older","Part Time","","","","","3"
"No, not limited","2018","66 and older","Full Time","","","","","3"
"Yes, somewhat limited","2018","16-34 y.","Full Time","","","","","2"
"Yes, somewhat limited","2018","16-34 y.","Part Time","","","","","2"
"Yes, somewhat limited","2018","16-34 y.","Not Working","27","","","","2"
"Yes, somewhat limited","2018","66 and older","Not Working","3","","","","2"
"Yes, somewhat limited","2018","35-65 y.","Full Time","","","","","2"
"Yes, somewhat limited","2018","66 and older","Part Time","","","","","2"
"Yes, somewhat limited","2018","35-65 y.","Part Time","","","","","2"
"Yes, somewhat limited","2018","66 and older","Full Time","","","","","2"
"Yes, somewhat limited","2018","35-65 y.","Not Working","37","0.214446257509999","0.151243246245059","0.277649268774938","2"
"Yes, strongly limited","2018","66 and older","Not Working","1","","","","1"
"Yes, strongly limited","2018","66 and older","Part Time","","","","","1"
"Yes, strongly limited","2018","66 and older","Full Time","","","","","1"
"Yes, strongly limited","2018","16-34 y.","Full Time","","","","","1"
"Yes, strongly limited","2018","16-34 y.","Part Time","","","","","1"
"Yes, strongly limited","2018","35-65 y.","Part Time","","","","","1"
"Yes, strongly limited","2018","35-65 y.","Not Working","14","","","","1"
"Yes, strongly limited","2018","16-34 y.","Not Working","8","","","","1"
"Yes, strongly limited","2018","35-65 y.","Full Time","","","","","1"
"No, not limited","2019","16-34 y.","Full Time","2058","0.86309164426218","0.849211183545267","0.876972104979094","3"
"No, not limited","2019","16-34 y.","Part Time","1816","0.829495919052707","0.813654515535394","0.845337322570019","3"
"No, not limited","2019","16-34 y.","Not Working","2306","0.768043206549609","0.752412165237765","0.783674247861452","3"
"No, not limited","2019","35-65 y.","Full Time","6224","0.736474586083527","0.726958482342856","0.745990689824198","3"
"No, not limited","2019","35-65 y.","Part Time","3308","0.645674453888389","0.632365995667091","0.658982912109687","3"
"No, not limited","2019","35-65 y.","Not Working","1997","0.372659476424008","0.357300424508451","0.388018528339565","3"
"No, not limited","2019","66 and older","Full Time","170","0.704232975160045","0.644731610526414","0.763734339793676","3"
"No, not limited","2019","66 and older","Part Time","368","0.570613565225351","0.531203515309855","0.610023615140847","3"
"No, not limited","2019","66 and older","Not Working","1752","0.37169079151318","0.357436017050964","0.385945565975395","3"
"Yes, somewhat limited","2019","16-34 y.","Full Time","267","0.125152161410169","0.111790948431064","0.138513374389274","2"
"Yes, somewhat limited","2019","16-34 y.","Part Time","298","0.146507571655145","0.131612279974082","0.161402863336208","2"
"Yes, somewhat limited","2019","66 and older","Not Working","1770","0.400383222590268","0.385930237307119","0.414836207873418","2"
"Yes, somewhat limited","2019","66 and older","Part Time","190","0.335910616001778","0.298306367629994","0.373514864373562","2"
"Yes, somewhat limited","2019","66 and older","Full Time","47","0.264262682733871","0.206775214391795","0.321750151075948","2"
"Yes, somewhat limited","2019","16-34 y.","Not Working","360","0.162666906540941","0.148999369221027","0.176334443860856","2"
"Yes, somewhat limited","2019","35-65 y.","Full Time","1745","0.226739094764551","0.217694371901568","0.235783817627533","2"
"Yes, somewhat limited","2019","35-65 y.","Not Working","1054","0.342198794283136","0.327127754275971","0.357269834290301","2"
"Yes, somewhat limited","2019","35-65 y.","Part Time","1314","0.273889254352133","0.261481058499166","0.286297450205099","2"
"Yes, strongly limited","2019","66 and older","Not Working","893","0.227925985896552","0.215552013985286","0.240299957807818","1"
"Yes, strongly limited","2019","66 and older","Part Time","48","0.0934758187728709","0.0702991446429378","0.116652492902804","1"
"Yes, strongly limited","2019","66 and older","Full Time","9","","","","1"
"Yes, strongly limited","2019","16-34 y.","Part Time","51","0.0239965092921484","0.0175500853730844","0.0304429332112124","1"
"Yes, strongly limited","2019","35-65 y.","Not Working","756","0.285141729292857","0.270800148782655","0.299483309803058","1"
"Yes, strongly limited","2019","16-34 y.","Not Working","135","0.0692898869094499","0.0598854308993226","0.0786943429195773","1"
"Yes, strongly limited","2019","16-34 y.","Full Time","31","0.0117561943276505","0.00740382364227075","0.0161085650130302","1"
"Yes, strongly limited","2019","35-65 y.","Full Time","264","0.0367863191519224","0.0327202615976159","0.040852376706229","1"
"Yes, strongly limited","2019","35-65 y.","Part Time","340","0.0804362917594783","0.0728690668354949","0.0880035166834616","1"
