"ple0009","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","West Germany","539","0.194760791773791","0.180084542481238","0.209437041066343"
"Yes, somewhat limited","2013","Couple + C. GT 16 ","East Germany","114","0.159574850012182","0.130099940061285","0.189049759963079"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","West Germany","385","0.173460891277026","0.157678012883952","0.1892437696701"
"Yes, somewhat limited","2013","Couple + C. LE and GT 16","East Germany","61","0.24607136648315","0.200220884931207","0.291921848035092"
"No, not limited","2013","1-pers.-HH","West Germany","1755","0.57148687751365","0.553722405780475","0.589251349246825"
"No, not limited","2013","1-pers.-HH","East Germany","483","0.548507990176716","0.516263608176014","0.580752372177419"
"No, not limited","2013","(Married) couple without C. ","West Germany","3841","0.595054957579651","0.582980378237782","0.607129536921519"
"No, not limited","2013","(Married) couple without C. ","East Germany","1058","0.524033788635512","0.502467163594939","0.545600413676086"
"No, not limited","2013","Single parent ","West Germany","1664","0.698942096514974","0.680419320989644","0.717464872040305"
"No, not limited","2013","Single parent ","East Germany","408","0.733516543709908","0.697902005246892","0.769131082172924"
"No, not limited","2013","Couple + C. LE 16 ","West Germany","5520","0.818866820061903","0.809695515036846","0.82803812508696"
"No, not limited","2013","Couple + C. LE 16 ","East Germany","1130","0.814183269518029","0.793852260886208","0.834514278149851"
"No, not limited","2013","Couple + C. GT 16 ","West Germany","2070","0.738371203110089","0.722082668867074","0.754659737353105"
"No, not limited","2013","Couple + C. GT 16 ","East Germany","450","0.796378594808931","0.763967608404218","0.828789581213645"
"No, not limited","2013","Couple + C. LE and GT 16","West Germany","1718","0.77334442557916","0.755893301686536","0.790795549471784"
"No, not limited","2013","Couple + C. LE and GT 16","East Germany","258","0.689729665027499","0.64048515486939","0.738974175185608"
"Yes, strongly limited","2014","1-pers.-HH","West Germany","","","",""
"Yes, strongly limited","2014","1-pers.-HH","East Germany","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","West Germany","","","",""
"Yes, strongly limited","2014","(Married) couple without C. ","East Germany","","","",""
"Yes, strongly limited","2014","Single parent ","West Germany","","","",""
"Yes, strongly limited","2014","Single parent ","East Germany","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","West Germany","","","",""
"Yes, strongly limited","2014","Couple + C. LE 16 ","East Germany","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","West Germany","","","",""
"Yes, strongly limited","2014","Couple + C. GT 16 ","East Germany","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, strongly limited","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","West Germany","","","",""
"Yes, somewhat limited","2014","1-pers.-HH","East Germany","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","West Germany","","","",""
"Yes, somewhat limited","2014","(Married) couple without C. ","East Germany","","","",""
"Yes, somewhat limited","2014","Single parent ","West Germany","","","",""
"Yes, somewhat limited","2014","Single parent ","East Germany","","","",""
"Yes, somewhat limited","2014","Couple + C. LE 16 ","West Germany","","","",""
"Yes, somewhat limited","2014","Couple + C. LE 16 ","East Germany","","","",""
"Yes, somewhat limited","2014","Couple + C. GT 16 ","West Germany","","","",""
"Yes, somewhat limited","2014","Couple + C. GT 16 ","East Germany","","","",""
"Yes, somewhat limited","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, somewhat limited","2014","Couple + C. LE and GT 16","East Germany","","","",""
"No, not limited","2014","1-pers.-HH","West Germany","","","",""
"No, not limited","2014","1-pers.-HH","East Germany","","","",""
"No, not limited","2014","(Married) couple without C. ","West Germany","","","",""
"No, not limited","2014","(Married) couple without C. ","East Germany","","","",""
"No, not limited","2014","Single parent ","West Germany","","","",""
"No, not limited","2014","Single parent ","East Germany","","","",""
"No, not limited","2014","Couple + C. LE 16 ","West Germany","","","",""
"No, not limited","2014","Couple + C. LE 16 ","East Germany","","","",""
"No, not limited","2014","Couple + C. GT 16 ","West Germany","","","",""
"No, not limited","2014","Couple + C. GT 16 ","East Germany","","","",""
"No, not limited","2014","Couple + C. LE and GT 16","West Germany","","","",""
"No, not limited","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, strongly limited","2015","1-pers.-HH","West Germany","434","0.173764370078849","0.159702076558957","0.18782666359874"
"Yes, strongly limited","2015","1-pers.-HH","East Germany","146","0.161124075128076","0.136792099185909","0.185456051070242"
"Yes, strongly limited","2015","(Married) couple without C. ","West Germany","677","0.123961375435255","0.115503833616052","0.132418917254458"
"Yes, strongly limited","2015","(Married) couple without C. ","East Germany","264","0.146416820973995","0.130757960372739","0.162075681575252"
"Yes, strongly limited","2015","Single parent ","West Germany","184","0.0993818631220435","0.085996365689364","0.112767360554723"
"Yes, strongly limited","2015","Single parent ","East Germany","40","0.0853263647609615","0.0598244769678812","0.110828252554042"
"Yes, strongly limited","2015","Couple + C. LE 16 ","West Germany","178","0.0345082659996848","0.0297250200933126","0.039291511906057"
"Yes, strongly limited","2015","Couple + C. LE 16 ","East Germany","38","0.0389185816704503","0.0276621651112127","0.050174998229688"
"Yes, strongly limited","2015","Couple + C. GT 16 ","West Germany","147","0.0622540673513029","0.0526414940841835","0.0718666406184222"
"Yes, strongly limited","2015","Couple + C. GT 16 ","East Germany","42","0.0498904895103162","0.0302698465064763","0.0695111325141562"
"Yes, strongly limited","2015","Couple + C. LE and GT 16","West Germany","91","0.0516003215454959","0.041687152570739","0.0615134905202528"
"Yes, strongly limited","2015","Couple + C. LE and GT 16","East Germany","14","","",""
"Yes, somewhat limited","2015","1-pers.-HH","West Germany","759","0.282610426955391","0.265899695713583","0.2993211581972"
"Yes, somewhat limited","2015","1-pers.-HH","East Germany","287","0.32162953328363","0.290715211666893","0.352543854900366"
"Yes, somewhat limited","2015","(Married) couple without C. ","West Germany","1674","0.284921403015049","0.273336863903136","0.296505942126962"
"Yes, somewhat limited","2015","(Married) couple without C. ","East Germany","668","0.346368991251046","0.325293506459921","0.367444476042171"
"Yes, somewhat limited","2015","Single parent ","West Germany","413","0.214564087684902","0.196196822425141","0.232931352944662"
"Yes, somewhat limited","2015","Single parent ","East Germany","113","0.232380492824848","0.193826402198388","0.270934583451309"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","West Germany","848","0.152973507827237","0.143540646069945","0.162406369584528"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","East Germany","184","0.148021841640642","0.127352878253351","0.168690805027933"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","West Germany","514","0.201187864695091","0.185238755903519","0.217136973486662"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","East Germany","106","0.159384863263357","0.126398103261356","0.192371623265358"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","West Germany","338","0.171718777796707","0.154818711503339","0.188618844090076"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","East Germany","59","0.254377001993124","0.205420557531758","0.303333446454489"
"No, not limited","2015","1-pers.-HH","West Germany","1596","0.54362520296576","0.525139564641919","0.562110841289601"
"No, not limited","2015","1-pers.-HH","East Germany","444","0.517246391588294","0.484174442289896","0.550318340886693"
"No, not limited","2015","(Married) couple without C. ","West Germany","3481","0.591117221549696","0.578499656598508","0.603734786500884"
"No, not limited","2015","(Married) couple without C. ","East Germany","1026","0.507214187774959","0.485069653977792","0.529358721572125"
"No, not limited","2015","Single parent ","West Germany","1322","0.686054049193055","0.665289753125607","0.706818345260502"
"No, not limited","2015","Single parent ","East Germany","308","0.68229314241419","0.639792408856959","0.724793875971421"
"No, not limited","2015","Couple + C. LE 16 ","West Germany","4568","0.812518226173079","0.802290409315784","0.822746043030374"
"No, not limited","2015","Couple + C. LE 16 ","East Germany","912","0.813059576688907","0.79036853888239","0.835750614495425"
"No, not limited","2015","Couple + C. GT 16 ","West Germany","1766","0.736558067953606","0.719033022634122","0.754083113273091"
"No, not limited","2015","Couple + C. GT 16 ","East Germany","325","0.790724647226327","0.754064922457698","0.827384371994955"
"No, not limited","2015","Couple + C. LE and GT 16","West Germany","1484","0.776680900657797","0.758018184426707","0.795343616888887"
"No, not limited","2015","Couple + C. LE and GT 16","East Germany","231","0.700638689751089","0.649156597017144","0.752120782485034"
"Yes, strongly limited","2016","1-pers.-HH","West Germany","30","0.0435630621874464","0.0293292275658854","0.0577968968090073"
"Yes, strongly limited","2016","1-pers.-HH","East Germany","12","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","West Germany","11","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","East Germany","3","","",""
"Yes, strongly limited","2016","Single parent ","West Germany","23","","",""
"Yes, strongly limited","2016","Single parent ","East Germany","11","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","West Germany","78","0.0484857131037379","0.0377476560350944","0.0592237701723814"
"Yes, strongly limited","2016","Couple + C. LE 16 ","East Germany","19","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","West Germany","5","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","East Germany","2","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","West Germany","18","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","East Germany","4","","",""
"Yes, somewhat limited","2016","1-pers.-HH","West Germany","88","0.113927446332336","0.0917718538190278","0.136083038845645"
"Yes, somewhat limited","2016","1-pers.-HH","East Germany","23","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","West Germany","24","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","East Germany","7","","",""
"Yes, somewhat limited","2016","Single parent ","West Germany","56","0.193403133556215","0.146116247860926","0.240690019251504"
"Yes, somewhat limited","2016","Single parent ","East Germany","18","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","West Germany","232","0.149977360553934","0.132127317959099","0.167827403148769"
"Yes, somewhat limited","2016","Couple + C. LE 16 ","East Germany","56","0.151535699058739","0.112310076935456","0.190761321182022"
"Yes, somewhat limited","2016","Couple + C. GT 16 ","West Germany","10","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","East Germany","1","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","West Germany","82","0.223398527394796","0.179382775241961","0.26741427954763"
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","East Germany","16","","",""
"No, not limited","2016","1-pers.-HH","West Germany","672","0.842509491480217","0.817108589468722","0.867910393491712"
"No, not limited","2016","1-pers.-HH","East Germany","166","0.825403234824828","0.77292233869676","0.877884130952897"
"No, not limited","2016","(Married) couple without C. ","West Germany","85","0.664324797257623","0.579834404340788","0.748815190174458"
"No, not limited","2016","(Married) couple without C. ","East Germany","12","","",""
"No, not limited","2016","Single parent ","West Germany","189","0.728087931655733","0.674817421983578","0.781358441327888"
"No, not limited","2016","Single parent ","East Germany","55","0.664767377959163","0.563815027604195","0.76571972831413"
"No, not limited","2016","Couple + C. LE 16 ","West Germany","1227","0.801536926342328","0.781597494409755","0.8214763582749"
"No, not limited","2016","Couple + C. LE 16 ","East Germany","246","0.801695172345938","0.758077061428468","0.845313283263408"
"No, not limited","2016","Couple + C. GT 16 ","West Germany","46","0.745050678784275","0.63567947028468","0.854421887283871"
"No, not limited","2016","Couple + C. GT 16 ","East Germany","4","","",""
"No, not limited","2016","Couple + C. LE and GT 16","West Germany","244","0.726160253106974","0.679037207776668","0.77328329843728"
"No, not limited","2016","Couple + C. LE and GT 16","East Germany","41","0.687694892889969","0.571397329363186","0.803992456416752"
"Yes, strongly limited","2017","1-pers.-HH","West Germany","456","0.161361932642511","0.149095680306844","0.173628184978179"
"Yes, strongly limited","2017","1-pers.-HH","East Germany","160","0.153491250773489","0.131771102017053","0.175211399529925"
"Yes, strongly limited","2017","(Married) couple without C. ","West Germany","692","0.114032042076963","0.106126625692817","0.121937458461109"
"Yes, strongly limited","2017","(Married) couple without C. ","East Germany","252","0.127811964507801","0.11348752347521","0.142136405540392"
"Yes, strongly limited","2017","Single parent ","West Germany","175","0.104173415305551","0.0905586461926767","0.117788184418425"
"Yes, strongly limited","2017","Single parent ","East Germany","42","0.0753514691438593","0.0516388886152732","0.0990640496724453"
"Yes, strongly limited","2017","Couple + C. LE 16 ","West Germany","166","0.023899495453131","0.0199554601985173","0.0278435307077447"
"Yes, strongly limited","2017","Couple + C. LE 16 ","East Germany","38","0.0375992555617527","0.0269206674251615","0.048277843698344"
"Yes, strongly limited","2017","Couple + C. GT 16 ","West Germany","176","0.0616122962109814","0.0527060657918629","0.0705185266300998"
"Yes, strongly limited","2017","Couple + C. GT 16 ","East Germany","40","0.0460819635839314","0.0274417461163848","0.064722181051478"
"Yes, strongly limited","2017","Couple + C. LE and GT 16","West Germany","126","0.0495672252695854","0.0403669198076938","0.058767530731477"
"Yes, strongly limited","2017","Couple + C. LE and GT 16","East Germany","18","","",""
"Yes, somewhat limited","2017","1-pers.-HH","West Germany","864","0.29190070633018","0.27674107224398","0.307060340416381"
"Yes, somewhat limited","2017","1-pers.-HH","East Germany","328","0.300420644195439","0.272796512468601","0.328044775922278"
"Yes, somewhat limited","2017","(Married) couple without C. ","West Germany","1788","0.296016645394645","0.284662837217211","0.30737045357208"
"Yes, somewhat limited","2017","(Married) couple without C. ","East Germany","685","0.324645629598505","0.304556667278231","0.34473459191878"
"Yes, somewhat limited","2017","Single parent ","West Germany","428","0.248428604221632","0.229170843901625","0.267686364541639"
"Yes, somewhat limited","2017","Single parent ","East Germany","114","0.273292664344465","0.233257798822184","0.313327529866745"
"Yes, somewhat limited","2017","Couple + C. LE 16 ","West Germany","875","0.147042183679804","0.137897179634824","0.156187187724784"
"Yes, somewhat limited","2017","Couple + C. LE 16 ","East Germany","186","0.153988500683292","0.133726677714061","0.174250323652522"
"Yes, somewhat limited","2017","Couple + C. GT 16 ","West Germany","622","0.223987088335272","0.208544679677698","0.239429496992846"
"Yes, somewhat limited","2017","Couple + C. GT 16 ","East Germany","108","0.180978361174102","0.146749616642017","0.215207105706186"
"Yes, somewhat limited","2017","Couple + C. LE and GT 16","West Germany","369","0.153438195745137","0.13816111700633","0.168715274483944"
"Yes, somewhat limited","2017","Couple + C. LE and GT 16","East Germany","75","0.243526115305597","0.201145259674523","0.285906970936671"
"No, not limited","2017","1-pers.-HH","West Germany","2135","0.546737361027308","0.530138113438858","0.563336608615759"
"No, not limited","2017","1-pers.-HH","East Germany","570","0.546088105031072","0.516088026094195","0.576088183967949"
"No, not limited","2017","(Married) couple without C. ","West Germany","3730","0.589951312528392","0.577718450151583","0.6021841749052"
"No, not limited","2017","(Married) couple without C. ","East Germany","1150","0.547542405893693","0.52618813796836","0.568896673819027"
"No, not limited","2017","Single parent ","West Germany","1331","0.647397980472817","0.626104437720336","0.668691523225298"
"No, not limited","2017","Single parent ","East Germany","320","0.651355866511676","0.608545892902022","0.69416584012133"
"No, not limited","2017","Couple + C. LE 16 ","West Germany","4720","0.829058320867065","0.819337214895823","0.838779426838308"
"No, not limited","2017","Couple + C. LE 16 ","East Germany","995","0.808412243754956","0.786319657712644","0.830504829797267"
"No, not limited","2017","Couple + C. GT 16 ","West Germany","2002","0.714400615453747","0.697669741823049","0.731131489084444"
"No, not limited","2017","Couple + C. GT 16 ","East Germany","338","0.772939675241967","0.73569421168256","0.810185138801374"
"No, not limited","2017","Couple + C. LE and GT 16","West Germany","1643","0.796994578985278","0.779944525645829","0.814044632324727"
"No, not limited","2017","Couple + C. LE and GT 16","East Germany","301","0.71474504419482","0.670159696722372","0.759330391667269"
"Yes, strongly limited","2018","1-pers.-HH","West Germany","1","","",""
"Yes, strongly limited","2018","1-pers.-HH","East Germany","","","",""
"Yes, strongly limited","2018","(Married) couple without C. ","West Germany","","","",""
"Yes, strongly limited","2018","(Married) couple without C. ","East Germany","","","",""
"Yes, strongly limited","2018","Single parent ","West Germany","2","","",""
"Yes, strongly limited","2018","Single parent ","East Germany","","","",""
"Yes, strongly limited","2018","Couple + C. LE 16 ","West Germany","5","","",""
"Yes, strongly limited","2018","Couple + C. LE 16 ","East Germany","","","",""
"Yes, strongly limited","2018","Couple + C. GT 16 ","West Germany","2","","",""
"Yes, strongly limited","2018","Couple + C. GT 16 ","East Germany","","","",""
"Yes, strongly limited","2018","Couple + C. LE and GT 16","West Germany","6","","",""
"Yes, strongly limited","2018","Couple + C. LE and GT 16","East Germany","1","","",""
"Yes, somewhat limited","2018","1-pers.-HH","West Germany","","","",""
"Yes, somewhat limited","2018","1-pers.-HH","East Germany","","","",""
"Yes, somewhat limited","2018","(Married) couple without C. ","West Germany","2","","",""
"Yes, somewhat limited","2018","(Married) couple without C. ","East Germany","","","",""
"Yes, somewhat limited","2018","Single parent ","West Germany","2","","",""
"Yes, somewhat limited","2018","Single parent ","East Germany","1","","",""
"Yes, somewhat limited","2018","Couple + C. LE 16 ","West Germany","20","","",""
"Yes, somewhat limited","2018","Couple + C. LE 16 ","East Germany","4","","",""
"Yes, somewhat limited","2018","Couple + C. GT 16 ","West Germany","3","","",""
"Yes, somewhat limited","2018","Couple + C. GT 16 ","East Germany","","","",""
"Yes, somewhat limited","2018","Couple + C. LE and GT 16","West Germany","12","","",""
"Yes, somewhat limited","2018","Couple + C. LE and GT 16","East Germany","5","","",""
"No, not limited","2018","1-pers.-HH","West Germany","6","","",""
"No, not limited","2018","1-pers.-HH","East Germany","1","","",""
"No, not limited","2018","(Married) couple without C. ","West Germany","17","","",""
"No, not limited","2018","(Married) couple without C. ","East Germany","2","","",""
"No, not limited","2018","Single parent ","West Germany","19","","",""
"No, not limited","2018","Single parent ","East Germany","1","","",""
