"ple0009","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, not limited","2013","66 and older","(2a) intermediate vocational","315","0.447930971692583","0.411557219244813","0.484304724140353"
"No, not limited","2013","66 and older","(2c_gen) general maturity certificate","23","","",""
"No, not limited","2013","66 and older","(2c_voc) vocational maturity certificate","83","0.418427488754725","0.350060707652975","0.486794269856474"
"No, not limited","2013","66 and older","(3a) lower tertiary education","212","0.434053069642898","0.389292365722151","0.478813773563646"
"No, not limited","2013","66 and older","(3b) higher tertiary education","383","0.533288907860531","0.495928798229895","0.570649017491167"
"Yes, strongly limited","2014","16-34 y.","(0) in school","","","",""
"Yes, strongly limited","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2014","35-65 y.","(0) in school","","","",""
"Yes, strongly limited","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2014","66 and older","(0) in school","","","",""
"Yes, strongly limited","2014","66 and older","(1a) inadequately completed","","","",""
"Yes, strongly limited","2014","66 and older","(1b) general elementary school","","","",""
"Yes, strongly limited","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, strongly limited","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","16-34 y.","(0) in school","","","",""
"Yes, somewhat limited","2014","16-34 y.","(1a) inadequately completed","","","",""
"Yes, somewhat limited","2014","16-34 y.","(1b) general elementary school","","","",""
"Yes, somewhat limited","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2014","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2014","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2014","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","35-65 y.","(0) in school","","","",""
"Yes, somewhat limited","2014","35-65 y.","(1a) inadequately completed","","","",""
"Yes, somewhat limited","2014","35-65 y.","(1b) general elementary school","","","",""
"Yes, somewhat limited","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2014","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2014","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2014","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2014","66 and older","(0) in school","","","",""
"Yes, somewhat limited","2014","66 and older","(1a) inadequately completed","","","",""
"Yes, somewhat limited","2014","66 and older","(1b) general elementary school","","","",""
"Yes, somewhat limited","2014","66 and older","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2014","66 and older","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2014","66 and older","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2014","66 and older","(3b) higher tertiary education","","","",""
"No, not limited","2014","16-34 y.","(0) in school","","","",""
"No, not limited","2014","16-34 y.","(1a) inadequately completed","","","",""
"No, not limited","2014","16-34 y.","(1b) general elementary school","","","",""
"No, not limited","2014","16-34 y.","(1c) basic vocational qualification","","","",""
"No, not limited","2014","16-34 y.","(2b) intermediate general qualification","","","",""
"No, not limited","2014","16-34 y.","(2a) intermediate vocational","","","",""
"No, not limited","2014","16-34 y.","(2c_gen) general maturity certificate","","","",""
"No, not limited","2014","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"No, not limited","2014","16-34 y.","(3a) lower tertiary education","","","",""
"No, not limited","2014","16-34 y.","(3b) higher tertiary education","","","",""
"No, not limited","2014","35-65 y.","(0) in school","","","",""
"No, not limited","2014","35-65 y.","(1a) inadequately completed","","","",""
"No, not limited","2014","35-65 y.","(1b) general elementary school","","","",""
"No, not limited","2014","35-65 y.","(1c) basic vocational qualification","","","",""
"No, not limited","2014","35-65 y.","(2b) intermediate general qualification","","","",""
"No, not limited","2014","35-65 y.","(2a) intermediate vocational","","","",""
"No, not limited","2014","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No, not limited","2014","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"No, not limited","2014","35-65 y.","(3a) lower tertiary education","","","",""
"No, not limited","2014","35-65 y.","(3b) higher tertiary education","","","",""
"No, not limited","2014","66 and older","(0) in school","","","",""
"No, not limited","2014","66 and older","(1a) inadequately completed","","","",""
"No, not limited","2014","66 and older","(1b) general elementary school","","","",""
"No, not limited","2014","66 and older","(1c) basic vocational qualification","","","",""
"No, not limited","2014","66 and older","(2b) intermediate general qualification","","","",""
"No, not limited","2014","66 and older","(2a) intermediate vocational","","","",""
"No, not limited","2014","66 and older","(2c_gen) general maturity certificate","","","",""
"No, not limited","2014","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, not limited","2014","66 and older","(3a) lower tertiary education","","","",""
"No, not limited","2014","66 and older","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2015","16-34 y.","(0) in school","5","","",""
"Yes, strongly limited","2015","16-34 y.","(1a) inadequately completed","11","","",""
"Yes, strongly limited","2015","16-34 y.","(1b) general elementary school","22","","",""
"Yes, strongly limited","2015","16-34 y.","(1c) basic vocational qualification","19","","",""
"Yes, strongly limited","2015","16-34 y.","(2b) intermediate general qualification","15","","",""
"Yes, strongly limited","2015","16-34 y.","(2a) intermediate vocational","21","","",""
"Yes, strongly limited","2015","16-34 y.","(2c_gen) general maturity certificate","13","","",""
"Yes, strongly limited","2015","16-34 y.","(2c_voc) vocational maturity certificate","10","","",""
"Yes, strongly limited","2015","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes, strongly limited","2015","16-34 y.","(3b) higher tertiary education","9","","",""
"Yes, strongly limited","2015","35-65 y.","(0) in school","","","",""
"Yes, strongly limited","2015","35-65 y.","(1a) inadequately completed","67","0.222606543464577","0.180276322092898","0.264936764836255"
"Yes, strongly limited","2015","35-65 y.","(1b) general elementary school","137","0.175026112666241","0.151403581888267","0.198648643444215"
"Yes, strongly limited","2015","35-65 y.","(1c) basic vocational qualification","395","0.157526069028436","0.144422263305698","0.170629874751175"
"Yes, strongly limited","2015","35-65 y.","(2b) intermediate general qualification","27","","",""
"Yes, strongly limited","2015","35-65 y.","(2a) intermediate vocational","291","0.0832285934210742","0.0747098022579963","0.0917473845841521"
"Yes, strongly limited","2015","35-65 y.","(2c_gen) general maturity certificate","34","0.0829925128755034","0.057998783533216","0.107986242217791"
"Yes, strongly limited","2015","35-65 y.","(2c_voc) vocational maturity certificate","99","0.0607008618084502","0.0496422735454508","0.0717594500714495"
"Yes, strongly limited","2015","35-65 y.","(3a) lower tertiary education","61","0.0451865993040299","0.0335879659812554","0.0567852326268044"
"Yes, strongly limited","2015","35-65 y.","(3b) higher tertiary education","95","0.0434303772097643","0.0358591100876655","0.051001644331863"
"Yes, strongly limited","2015","66 and older","(0) in school","","","",""
"Yes, strongly limited","2015","66 and older","(1a) inadequately completed","21","","",""
"Yes, strongly limited","2015","66 and older","(1b) general elementary school","166","0.273777143500317","0.23791894895007","0.309635338050564"
"Yes, strongly limited","2015","66 and older","(1c) basic vocational qualification","419","0.232633497737652","0.213778802325195","0.251488193150109"
"Yes, strongly limited","2015","66 and older","(2b) intermediate general qualification","14","","",""
"Yes, strongly limited","2015","66 and older","(2a) intermediate vocational","135","0.192702957899497","0.164418447784743","0.22098746801425"
"Yes, strongly limited","2015","66 and older","(2c_gen) general maturity certificate","13","","",""
"Yes, strongly limited","2015","66 and older","(2c_voc) vocational maturity certificate","44","0.248665009120957","0.189205103087177","0.308124915154737"
"Yes, strongly limited","2015","66 and older","(3a) lower tertiary education","63","0.170401716861134","0.135701616933689","0.205101816788578"
"Yes, strongly limited","2015","66 and older","(3b) higher tertiary education","80","0.145284322492818","0.11958038221451","0.170988262771125"
"Yes, somewhat limited","2015","16-34 y.","(0) in school","40","0.0911367397559257","0.0619295553080383","0.120343924203813"
"Yes, somewhat limited","2015","16-34 y.","(1a) inadequately completed","28","","",""
"Yes, somewhat limited","2015","16-34 y.","(1b) general elementary school","82","0.166385709750306","0.138164500466901","0.194606919033711"
"Yes, somewhat limited","2015","16-34 y.","(1c) basic vocational qualification","71","0.152956881905723","0.123407531830036","0.18250623198141"
"Yes, somewhat limited","2015","16-34 y.","(2b) intermediate general qualification","60","0.0911204064752452","0.0657687412034216","0.116472071747069"
"Yes, somewhat limited","2015","16-34 y.","(2a) intermediate vocational","146","0.158964699347843","0.135221110601678","0.182708288094008"
"Yes, somewhat limited","2015","16-34 y.","(2c_gen) general maturity certificate","110","0.0877671539128535","0.0706196421592919","0.104914665666415"
"Yes, somewhat limited","2015","16-34 y.","(2c_voc) vocational maturity certificate","60","0.105413874327675","0.0807600141809091","0.13006773447444"
"Yes, somewhat limited","2015","16-34 y.","(3a) lower tertiary education","20","","",""
"Yes, somewhat limited","2015","16-34 y.","(3b) higher tertiary education","63","0.0636009222816739","0.0479835174847338","0.079218327078614"
"Yes, somewhat limited","2015","35-65 y.","(0) in school","","","",""
"Yes, somewhat limited","2015","35-65 y.","(1a) inadequately completed","96","0.268775893985548","0.223664988571744","0.313886799399352"
"Yes, somewhat limited","2015","35-65 y.","(1b) general elementary school","276","0.286425916386571","0.258321110590293","0.314530722182848"
"Yes, somewhat limited","2015","35-65 y.","(1c) basic vocational qualification","772","0.261970250131253","0.246153912988764","0.277786587273742"
"Yes, somewhat limited","2015","35-65 y.","(2b) intermediate general qualification","52","0.237649774336909","0.178212217762628","0.297087330911191"
"Yes, somewhat limited","2015","35-65 y.","(2a) intermediate vocational","1041","0.269603143463885","0.255917882356065","0.283288404571706"
"Yes, somewhat limited","2015","35-65 y.","(2c_gen) general maturity certificate","86","0.215875405001405","0.178600264829779","0.253150545173032"
"Yes, somewhat limited","2015","35-65 y.","(2c_voc) vocational maturity certificate","372","0.224036663004565","0.204726744239122","0.243346581770008"
"Yes, somewhat limited","2015","35-65 y.","(3a) lower tertiary education","240","0.215204778921241","0.192256671846624","0.238152885995857"
"Yes, somewhat limited","2015","35-65 y.","(3b) higher tertiary education","477","0.177059250024834","0.162879875633887","0.191238624415782"
"Yes, somewhat limited","2015","66 and older","(0) in school","","","",""
"Yes, somewhat limited","2015","66 and older","(1a) inadequately completed","22","","",""
"Yes, somewhat limited","2015","66 and older","(1b) general elementary school","241","0.412168571856141","0.372584660434741","0.451752483277542"
"Yes, somewhat limited","2015","66 and older","(1c) basic vocational qualification","790","0.401854735320149","0.379976118770363","0.423733351869936"
"Yes, somewhat limited","2015","66 and older","(2b) intermediate general qualification","26","","",""
"Yes, somewhat limited","2015","66 and older","(2a) intermediate vocational","291","0.387101453343064","0.352171783008144","0.422031123677984"
"Yes, somewhat limited","2015","66 and older","(2c_gen) general maturity certificate","16","","",""
"Yes, somewhat limited","2015","66 and older","(2c_voc) vocational maturity certificate","81","0.386066332753239","0.319094565039512","0.453038100466965"
"Yes, somewhat limited","2015","66 and older","(3a) lower tertiary education","177","0.371905723103413","0.327300196700479","0.416511249506348"
"Yes, somewhat limited","2015","66 and older","(3b) higher tertiary education","252","0.353022837210237","0.318162998909936","0.387882675510537"
"No, not limited","2015","16-34 y.","(0) in school","328","0.901543765500599","0.871308854586292","0.931778676414905"
"No, not limited","2015","16-34 y.","(1a) inadequately completed","115","0.613053970751853","0.536129895748385","0.689978045755321"
"No, not limited","2015","16-34 y.","(1b) general elementary school","565","0.788764556770065","0.757833687819571","0.819695425720559"
"No, not limited","2015","16-34 y.","(1c) basic vocational qualification","480","0.815078270862548","0.783206639486369","0.846949902238727"
"No, not limited","2015","16-34 y.","(2b) intermediate general qualification","420","0.878439529227113","0.849652449309127","0.907226609145099"
"No, not limited","2015","16-34 y.","(2a) intermediate vocational","744","0.821590302073922","0.796728890478938","0.846451713668906"
"No, not limited","2015","16-34 y.","(2c_gen) general maturity certificate","923","0.895142352322144","0.876575924356868","0.913708780287419"
"No, not limited","2015","16-34 y.","(2c_voc) vocational maturity certificate","526","0.883385336281129","0.857617578096091","0.909153094466167"
"No, not limited","2015","16-34 y.","(3a) lower tertiary education","217","0.888480614931071","0.848903501503922","0.928057728358221"
"No, not limited","2015","16-34 y.","(3b) higher tertiary education","866","0.928925495458991","0.912482004128717","0.945368986789266"
"No, not limited","2015","35-65 y.","(0) in school","","","",""
"No, not limited","2015","35-65 y.","(1a) inadequately completed","208","0.508617562549875","0.45774698978656","0.55948813531319"
"No, not limited","2015","35-65 y.","(1b) general elementary school","581","0.538547970947188","0.507557343030504","0.569538598863872"
"No, not limited","2015","35-65 y.","(1c) basic vocational qualification","1802","0.580503680840311","0.56275322303957","0.598254138641052"
"No, not limited","2015","35-65 y.","(2b) intermediate general qualification","118","0.634727439520399","0.567489075333545","0.701965803707253"
"No, not limited","2015","35-65 y.","(2a) intermediate vocational","2707","0.647168263115041","0.632431449476316","0.661905076753765"
"No, not limited","2015","35-65 y.","(2c_gen) general maturity certificate","348","0.701132082123091","0.659659150719446","0.742605013526737"
"No, not limited","2015","35-65 y.","(2c_voc) vocational maturity certificate","1320","0.715262475186985","0.694362037959426","0.736162912414544"
"No, not limited","2015","35-65 y.","(3a) lower tertiary education","931","0.739608621774729","0.715103491264343","0.764113752285116"
"No, not limited","2015","35-65 y.","(3b) higher tertiary education","2212","0.779510372765401","0.76411045128594","0.794910294244862"
"No, not limited","2015","66 and older","(0) in school","","","",""
"No, not limited","2015","66 and older","(1a) inadequately completed","17","","",""
"No, not limited","2015","66 and older","(1b) general elementary school","187","0.314054284643542","0.276729088053696","0.351379481233388"
"No, not limited","2015","66 and older","(1c) basic vocational qualification","720","0.365511766942199","0.344021369631476","0.387002164252922"
"No, not limited","2015","66 and older","(2b) intermediate general qualification","23","","",""
"No, not limited","2015","66 and older","(2a) intermediate vocational","321","0.420195588757439","0.384799580141982","0.455591597372896"
"No, not limited","2015","66 and older","(2c_gen) general maturity certificate","20","","",""
"No, not limited","2015","66 and older","(2c_voc) vocational maturity certificate","78","0.365268658125804","0.299031567498993","0.431505748752616"
"No, not limited","2015","66 and older","(3a) lower tertiary education","211","0.457692560035453","0.411712500653345","0.503672619417561"
"No, not limited","2015","66 and older","(3b) higher tertiary education","390","0.501692840296945","0.465221896056556","0.538163784537335"
"Yes, strongly limited","2016","16-34 y.","(0) in school","","","",""
"Yes, strongly limited","2016","16-34 y.","(1a) inadequately completed","53","0.0637339396008787","0.04800884573762","0.0794590334641374"
"Yes, strongly limited","2016","16-34 y.","(1b) general elementary school","18","","",""
"Yes, strongly limited","2016","16-34 y.","(1c) basic vocational qualification","3","","",""
"Yes, strongly limited","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","16-34 y.","(2c_gen) general maturity certificate","13","","",""
"Yes, strongly limited","2016","16-34 y.","(2c_voc) vocational maturity certificate","1","","",""
"Yes, strongly limited","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","16-34 y.","(3b) higher tertiary education","8","","",""
"Yes, strongly limited","2016","35-65 y.","(0) in school","","","",""
"Yes, strongly limited","2016","35-65 y.","(1a) inadequately completed","64","0.128002149141221","0.102278834727885","0.153725463554557"
"Yes, strongly limited","2016","35-65 y.","(1b) general elementary school","24","","",""
"Yes, strongly limited","2016","35-65 y.","(1c) basic vocational qualification","2","","",""
"Yes, strongly limited","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Yes, strongly limited","2016","35-65 y.","(2c_voc) vocational maturity certificate","3","","",""
"Yes, strongly limited","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","35-65 y.","(3b) higher tertiary education","19","","",""
"Yes, strongly limited","2016","66 and older","(0) in school","","","",""
"Yes, strongly limited","2016","66 and older","(1a) inadequately completed","8","","",""
"Yes, strongly limited","2016","66 and older","(1b) general elementary school","","","",""
"Yes, strongly limited","2016","66 and older","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","66 and older","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes, strongly limited","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2016","66 and older","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","66 and older","(3b) higher tertiary education","","","",""
"Yes, somewhat limited","2016","16-34 y.","(0) in school","3","","",""
"Yes, somewhat limited","2016","16-34 y.","(1a) inadequately completed","137","0.142523027332696","0.120018910375111","0.165027144290281"
"Yes, somewhat limited","2016","16-34 y.","(1b) general elementary school","58","0.0967047863984015","0.0708245602151384","0.122585012581665"
"Yes, somewhat limited","2016","16-34 y.","(1c) basic vocational qualification","5","","",""
"Yes, somewhat limited","2016","16-34 y.","(2b) intermediate general qualification","1","","",""
"Yes, somewhat limited","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","16-34 y.","(2c_gen) general maturity certificate","33","0.0979738723068295","0.0673501131121242","0.128597631501535"
"Yes, somewhat limited","2016","16-34 y.","(2c_voc) vocational maturity certificate","7","","",""
"Yes, somewhat limited","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","16-34 y.","(3b) higher tertiary education","31","0.0800760575194806","0.0539947879307555","0.106157327108206"
"Yes, somewhat limited","2016","35-65 y.","(0) in school","1","","",""
"Yes, somewhat limited","2016","35-65 y.","(1a) inadequately completed","151","0.227299261936615","0.195031765974105","0.259566757899125"
"Yes, somewhat limited","2016","35-65 y.","(1b) general elementary school","69","0.256421815929882","0.208429099012586","0.304414532847178"
"Yes, somewhat limited","2016","35-65 y.","(1c) basic vocational qualification","15","","",""
"Yes, somewhat limited","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","35-65 y.","(2c_gen) general maturity certificate","54","0.176812041688604","0.130791518511609","0.222832564865599"
"Yes, somewhat limited","2016","35-65 y.","(2c_voc) vocational maturity certificate","11","","",""
"Yes, somewhat limited","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","35-65 y.","(3b) higher tertiary education","56","0.175550274012276","0.134627798828288","0.216472749196265"
"Yes, somewhat limited","2016","66 and older","(0) in school","","","",""
"Yes, somewhat limited","2016","66 and older","(1a) inadequately completed","6","","",""
"Yes, somewhat limited","2016","66 and older","(1b) general elementary school","2","","",""
"Yes, somewhat limited","2016","66 and older","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2016","66 and older","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2016","66 and older","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, somewhat limited","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2016","66 and older","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","66 and older","(3b) higher tertiary education","1","","",""
"No, not limited","2016","16-34 y.","(0) in school","20","","",""
"No, not limited","2016","16-34 y.","(1a) inadequately completed","737","0.793743033066425","0.767696345499387","0.819789720633464"
"No, not limited","2016","16-34 y.","(1b) general elementary school","425","0.876439203611189","0.847623417275385","0.905254989946993"
"No, not limited","2016","16-34 y.","(1c) basic vocational qualification","34","0.905504735293911","0.817039256636455","0.993970213951368"
"No, not limited","2016","16-34 y.","(2b) intermediate general qualification","10","","",""
"No, not limited","2016","16-34 y.","(2a) intermediate vocational","","","",""
"No, not limited","2016","16-34 y.","(2c_gen) general maturity certificate","316","0.870388804009879","0.835789153438651","0.904988454581107"
"No, not limited","2016","16-34 y.","(2c_voc) vocational maturity certificate","50","0.94196538178247","0.881793286952118","1.00213747661282"
"No, not limited","2016","16-34 y.","(3a) lower tertiary education","","","",""
"No, not limited","2016","16-34 y.","(3b) higher tertiary education","377","0.896437322885239","0.867157865436931","0.925716780333547"
"No, not limited","2016","35-65 y.","(0) in school","3","","",""
"No, not limited","2016","35-65 y.","(1a) inadequately completed","433","0.644698588922164","0.607848595552151","0.681548582292178"
"No, not limited","2016","35-65 y.","(1b) general elementary school","225","0.662559600821982","0.610590459050969","0.714528742592994"
"No, not limited","2016","35-65 y.","(1c) basic vocational qualification","42","0.759826778471117","0.65082296934926","0.868830587592975"
"No, not limited","2016","35-65 y.","(2b) intermediate general qualification","1","","",""
"No, not limited","2016","35-65 y.","(2a) intermediate vocational","","","",""
"No, not limited","2016","35-65 y.","(2c_gen) general maturity certificate","195","0.745433765705676","0.692886386901594","0.797981144509758"
"No, not limited","2016","35-65 y.","(2c_voc) vocational maturity certificate","37","0.667235667814428","0.537914084016905","0.796557251611951"
"No, not limited","2016","35-65 y.","(3a) lower tertiary education","","","",""
"No, not limited","2016","35-65 y.","(3b) higher tertiary education","257","0.756221161227193","0.710036106332377","0.802406216122008"
"No, not limited","2016","66 and older","(0) in school","","","",""
"No, not limited","2016","66 and older","(1a) inadequately completed","2","","",""
"No, not limited","2016","66 and older","(1b) general elementary school","","","",""
"No, not limited","2016","66 and older","(1c) basic vocational qualification","","","",""
"No, not limited","2016","66 and older","(2b) intermediate general qualification","","","",""
"No, not limited","2016","66 and older","(2a) intermediate vocational","","","",""
"No, not limited","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"No, not limited","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, not limited","2016","66 and older","(3a) lower tertiary education","","","",""
"No, not limited","2016","66 and older","(3b) higher tertiary education","4","","",""
"Yes, strongly limited","2017","16-34 y.","(0) in school","7","","",""
"Yes, strongly limited","2017","16-34 y.","(1a) inadequately completed","32","0.0447752495423567","0.0312110505499396","0.0583394485347738"
"Yes, strongly limited","2017","16-34 y.","(1b) general elementary school","31","0.0468149870695799","0.0331425957564187","0.0604873783827411"
"Yes, strongly limited","2017","16-34 y.","(1c) basic vocational qualification","21","","",""
"Yes, strongly limited","2017","16-34 y.","(2b) intermediate general qualification","16","","",""
"Yes, strongly limited","2017","16-34 y.","(2a) intermediate vocational","12","","",""
"Yes, strongly limited","2017","16-34 y.","(2c_gen) general maturity certificate","26","","",""
"Yes, strongly limited","2017","16-34 y.","(2c_voc) vocational maturity certificate","10","","",""
"Yes, strongly limited","2017","16-34 y.","(3a) lower tertiary education","2","","",""
"Yes, strongly limited","2017","16-34 y.","(3b) higher tertiary education","9","","",""
"Yes, strongly limited","2017","35-65 y.","(0) in school","1","","",""
"Yes, strongly limited","2017","35-65 y.","(1a) inadequately completed","122","0.194803885160785","0.16675708315486","0.22285068716671"
"Yes, strongly limited","2017","35-65 y.","(1b) general elementary school","139","0.161143194550753","0.139215846313391","0.183070542788116"
"Yes, strongly limited","2017","35-65 y.","(1c) basic vocational qualification","356","0.12727135939524","0.115074065923409","0.13946865286707"
"Yes, strongly limited","2017","35-65 y.","(2b) intermediate general qualification","35","0.152453249802254","0.107894985889287","0.197011513715222"
"Yes, strongly limited","2017","35-65 y.","(2a) intermediate vocational","351","0.0898537292052085","0.0813467210670753","0.0983607373433417"
"Yes, strongly limited","2017","35-65 y.","(2c_gen) general maturity certificate","36","0.0908866188319574","0.0664836039299525","0.115289633733962"
"Yes, strongly limited","2017","35-65 y.","(2c_voc) vocational maturity certificate","122","0.0700234954802385","0.0585521353545199","0.081494855605957"
"Yes, strongly limited","2017","35-65 y.","(3a) lower tertiary education","62","0.0489969109364375","0.0373209927839299","0.0606728290889451"
"Yes, strongly limited","2017","35-65 y.","(3b) higher tertiary education","116","0.0421824613198601","0.0350348396420174","0.0493300829977029"
"Yes, strongly limited","2017","66 and older","(0) in school","","","",""
"Yes, strongly limited","2017","66 and older","(1a) inadequately completed","32","0.154811975172791","0.080080117219272","0.22954383312631"
"Yes, strongly limited","2017","66 and older","(1b) general elementary school","161","0.279169882328866","0.241438829823763","0.316900934833968"
"Yes, strongly limited","2017","66 and older","(1c) basic vocational qualification","368","0.207793219238825","0.189379410141586","0.226207028336065"
"Yes, strongly limited","2017","66 and older","(2b) intermediate general qualification","12","","",""
"Yes, strongly limited","2017","66 and older","(2a) intermediate vocational","130","0.165640618747293","0.140923479653348","0.190357757841238"
"Yes, strongly limited","2017","66 and older","(2c_gen) general maturity certificate","9","","",""
"Yes, strongly limited","2017","66 and older","(2c_voc) vocational maturity certificate","37","0.225536359526078","0.169144597732799","0.281928121319356"
"Yes, strongly limited","2017","66 and older","(3a) lower tertiary education","72","0.211071471047469","0.174374105730559","0.247768836364378"
"Yes, strongly limited","2017","66 and older","(3b) higher tertiary education","95","0.153133951770182","0.128006254257393","0.17826164928297"
"Yes, somewhat limited","2017","16-34 y.","(0) in school","43","0.146073893122095","0.112134984430076","0.180012801814114"
"Yes, somewhat limited","2017","16-34 y.","(1a) inadequately completed","116","0.226413572360899","0.198964478585987","0.253862666135812"
"Yes, somewhat limited","2017","16-34 y.","(1b) general elementary school","110","0.127141550428638","0.105580044759408","0.148703056097868"
"Yes, somewhat limited","2017","16-34 y.","(1c) basic vocational qualification","56","0.152271141720885","0.11989278477668","0.184649498665089"
"Yes, somewhat limited","2017","16-34 y.","(2b) intermediate general qualification","75","0.14947026409315","0.11747313206177","0.18146739612453"
"Yes, somewhat limited","2017","16-34 y.","(2a) intermediate vocational","142","0.141994046203337","0.119088224178321","0.164899868228352"
