"ple0009","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2018","Couple + C. LE 16 ","Urban Area","12","","",""
"Yes, somewhat limited","2018","Couple + C. LE 16 ","Rural Area","12","","",""
"Yes, somewhat limited","2018","Couple + C. GT 16 ","Urban Area","3","","",""
"Yes, somewhat limited","2018","Couple + C. GT 16 ","Rural Area","","","",""
"Yes, somewhat limited","2018","Couple + C. LE and GT 16","Urban Area","8","","",""
"Yes, somewhat limited","2018","Couple + C. LE and GT 16","Rural Area","9","","",""
"No, not limited","2018","1-pers.-HH","Urban Area","4","","",""
"No, not limited","2018","1-pers.-HH","Rural Area","3","","",""
"No, not limited","2018","(Married) couple without C. ","Urban Area","14","","",""
"No, not limited","2018","(Married) couple without C. ","Rural Area","5","","",""
"No, not limited","2018","Single parent ","Urban Area","15","","",""
"No, not limited","2018","Single parent ","Rural Area","5","","",""
"No, not limited","2018","Couple + C. LE 16 ","Urban Area","76","0.840884822522625","0.766543432462981","0.915226212582268"
"No, not limited","2018","Couple + C. LE 16 ","Rural Area","45","0.793368738084704","0.688258209779788","0.89847926638962"
"No, not limited","2018","Couple + C. GT 16 ","Urban Area","9","","",""
"No, not limited","2018","Couple + C. GT 16 ","Rural Area","5","","",""
"No, not limited","2018","Couple + C. LE and GT 16","Urban Area","49","0.772377038302036","0.66715519984841","0.877598876755661"
"No, not limited","2018","Couple + C. LE and GT 16","Rural Area","35","0.81308672840105","0.701634779335653","0.924538677466447"
"Yes, strongly limited","2019","1-pers.-HH","Urban Area","395","0.171425312776773","0.157762598399357","0.18508802715419"
"Yes, strongly limited","2019","1-pers.-HH","Rural Area","190","0.144129888998182","0.126107954736752","0.162151823259612"
"Yes, strongly limited","2019","(Married) couple without C. ","Urban Area","513","0.105933052571333","0.0974010548930284","0.114465050249637"
"Yes, strongly limited","2019","(Married) couple without C. ","Rural Area","391","0.148759090321875","0.13629061614996","0.16122756449379"
"Yes, strongly limited","2019","Single parent ","Urban Area","137","0.111406802737043","0.0953717145998381","0.127441890874248"
"Yes, strongly limited","2019","Single parent ","Rural Area","64","0.107422619918562","0.0853058647011147","0.129539375136008"
"Yes, strongly limited","2019","Couple + C. LE 16 ","Urban Area","139","0.0247232632119967","0.0200542881496458","0.0293922382743475"
"Yes, strongly limited","2019","Couple + C. LE 16 ","Rural Area","95","0.0271472500240444","0.0205143276250541","0.0337801724230347"
"Yes, strongly limited","2019","Couple + C. GT 16 ","Urban Area","121","0.0674532696291656","0.0562841206071803","0.078622418651151"
"Yes, strongly limited","2019","Couple + C. GT 16 ","Rural Area","79","0.0609286852104623","0.0465424875437305","0.0753148828771941"
"Yes, strongly limited","2019","Couple + C. LE and GT 16","Urban Area","105","0.0484499927625729","0.0387026148628457","0.0581973706623001"
"Yes, strongly limited","2019","Couple + C. LE and GT 16","Rural Area","38","0.0437921516774697","0.0302334420930594","0.0573508612618801"
"Yes, somewhat limited","2019","1-pers.-HH","Urban Area","725","0.287273987370664","0.270870237462118","0.303677737279211"
"Yes, somewhat limited","2019","1-pers.-HH","Rural Area","445","0.359805064184227","0.335178138598407","0.384431989770047"
"Yes, somewhat limited","2019","(Married) couple without C. ","Urban Area","1446","0.294512386991583","0.281875315444357","0.30714945853881"
"Yes, somewhat limited","2019","(Married) couple without C. ","Rural Area","1050","0.345814399083961","0.329148937911736","0.362479860256186"
"Yes, somewhat limited","2019","Single parent ","Urban Area","336","0.208965864393176","0.188245409269376","0.229686319516977"
"Yes, somewhat limited","2019","Single parent ","Rural Area","179","0.24167862136671","0.211101515967418","0.272255726766002"
"Yes, somewhat limited","2019","Couple + C. LE 16 ","Urban Area","643","0.134543350383789","0.124283087123487","0.144803613644091"
"Yes, somewhat limited","2019","Couple + C. LE 16 ","Rural Area","395","0.162282302878201","0.147233468393485","0.177331137362917"
"Yes, somewhat limited","2019","Couple + C. GT 16 ","Urban Area","432","0.229265549665658","0.210545583181238","0.247985516150077"
"Yes, somewhat limited","2019","Couple + C. GT 16 ","Rural Area","258","0.248790734936465","0.222790133022927","0.274791336850003"
"Yes, somewhat limited","2019","Couple + C. LE and GT 16","Urban Area","364","0.184159857072076","0.166563403134965","0.201756311009186"
"Yes, somewhat limited","2019","Couple + C. LE and GT 16","Rural Area","164","0.184634501296795","0.158926005977479","0.210342996616112"
"No, not limited","2019","1-pers.-HH","Urban Area","1803","0.541300699852563","0.523236571251451","0.559364828453674"
"No, not limited","2019","1-pers.-HH","Rural Area","824","0.496065046817591","0.47040975258041","0.521720341054771"
"No, not limited","2019","(Married) couple without C. ","Urban Area","3039","0.599554560437084","0.585970300085012","0.613138820789156"
"No, not limited","2019","(Married) couple without C. ","Rural Area","1688","0.505426510594164","0.487908300321151","0.522944720867178"
"No, not limited","2019","Single parent ","Urban Area","1006","0.679627332869781","0.655846495068279","0.703408170671283"
"No, not limited","2019","Single parent ","Rural Area","510","0.650898758714729","0.616851431772955","0.684946085656503"
"No, not limited","2019","Couple + C. LE 16 ","Urban Area","3467","0.840733386404214","0.829730763070239","0.85173600973819"
"No, not limited","2019","Couple + C. LE 16 ","Rural Area","1816","0.810570447097754","0.794577161618452","0.826563732577056"
"No, not limited","2019","Couple + C. GT 16 ","Urban Area","1384","0.703281180705177","0.682937931238338","0.723624430172015"
"No, not limited","2019","Couple + C. GT 16 ","Rural Area","725","0.690280579853072","0.662471739490305","0.71808942021584"
"No, not limited","2019","Couple + C. LE and GT 16","Urban Area","1395","0.767390150165352","0.748210207803336","0.786570092527367"
"No, not limited","2019","Couple + C. LE and GT 16","Rural Area","673","0.771573347025735","0.743756617915356","0.799390076136115"
