"ple0009","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, somewhat limited","2015","1-pers.-HH","(3b) higher tertiary education","114","0.187373201846558","0.156558565701197","0.218187837991918"
"Yes, somewhat limited","2015","(Married) couple without C. ","(0) in school","1","","",""
"Yes, somewhat limited","2015","(Married) couple without C. ","(1a) inadequately completed","34","0.404148435371335","0.303323747130887","0.504973123611782"
"Yes, somewhat limited","2015","(Married) couple without C. ","(1b) general elementary school","186","0.341882514358488","0.301763421205621","0.382001607511355"
"Yes, somewhat limited","2015","(Married) couple without C. ","(1c) basic vocational qualification","774","0.353280476807405","0.333201726396646","0.373359227218164"
"Yes, somewhat limited","2015","(Married) couple without C. ","(2b) intermediate general qualification","38","0.299697011942956","0.218068928072726","0.381325095813186"
"Yes, somewhat limited","2015","(Married) couple without C. ","(2a) intermediate vocational","537","0.30057232316024","0.278789497580254","0.322355148740225"
"Yes, somewhat limited","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","51","0.217059654403637","0.163782862795389","0.270336446011885"
"Yes, somewhat limited","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","141","0.219194156442702","0.186524561610138","0.251863751275266"
"Yes, somewhat limited","2015","(Married) couple without C. ","(3a) lower tertiary education","211","0.278842183674278","0.246087286691291","0.311597080657264"
"Yes, somewhat limited","2015","(Married) couple without C. ","(3b) higher tertiary education","339","0.220899384346146","0.199806658262547","0.241992110429744"
"Yes, somewhat limited","2015","Single parent ","(0) in school","12","","",""
"Yes, somewhat limited","2015","Single parent ","(1a) inadequately completed","13","","",""
"Yes, somewhat limited","2015","Single parent ","(1b) general elementary school","56","0.26811051368474","0.210862048265378","0.325358979104103"
"Yes, somewhat limited","2015","Single parent ","(1c) basic vocational qualification","103","0.279335134233446","0.233115845006516","0.325554423460375"
"Yes, somewhat limited","2015","Single parent ","(2b) intermediate general qualification","19","","",""
"Yes, somewhat limited","2015","Single parent ","(2a) intermediate vocational","145","0.272224723127083","0.235059672986677","0.309389773267488"
"Yes, somewhat limited","2015","Single parent ","(2c_gen) general maturity certificate","18","","",""
"Yes, somewhat limited","2015","Single parent ","(2c_voc) vocational maturity certificate","51","0.236762095250775","0.180461616713142","0.293062573788408"
"Yes, somewhat limited","2015","Single parent ","(3a) lower tertiary education","32","0.381442320999429","0.294893741280176","0.467990900718682"
"Yes, somewhat limited","2015","Single parent ","(3b) higher tertiary education","56","0.205934069727142","0.153444495490243","0.258423643964041"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(1a) inadequately completed","37","0.182623001849859","0.127686596967565","0.237559406732153"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(1b) general elementary school","77","0.167877423597211","0.135966998942682","0.19978784825174"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","191","0.185374185277947","0.161167562326805","0.209580808229089"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","21","","",""
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(2a) intermediate vocational","288","0.187313428969776","0.168062992075854","0.206563865863698"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","40","0.120087964225765","0.0859350443364582","0.154240884115072"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","128","0.129098383333105","0.107264602707881","0.150932163958329"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(3a) lower tertiary education","58","0.142285058742051","0.111290224614601","0.173279892869501"
"Yes, somewhat limited","2015","Couple + C. LE 16 ","(3b) higher tertiary education","173","0.106860747725971","0.0911426554835757","0.122578839968367"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(0) in school","17","","",""
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(1a) inadequately completed","12","","",""
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(1b) general elementary school","52","0.301167924013025","0.237587434662203","0.364748413363847"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","157","0.27939984575555","0.241968209791142","0.316831481719959"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","18","","",""
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(2a) intermediate vocational","162","0.202516155225005","0.171621582266121","0.233410728183889"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","35","0.0862891302360439","0.0534000660190397","0.119178194453048"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","59","0.178334386409313","0.131625088427044","0.225043684391581"
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(3a) lower tertiary education","28","","",""
"Yes, somewhat limited","2015","Couple + C. GT 16 ","(3b) higher tertiary education","55","0.185838666674558","0.143934484325326","0.227742849023791"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(0) in school","8","","",""
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(1a) inadequately completed","19","","",""
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(1b) general elementary school","39","0.213193251632939","0.159914268519282","0.266472234746596"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","64","0.196656207743516","0.152970529563833","0.240341885923198"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","24","","",""
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","100","0.291150162142093","0.245888734455187","0.336411589828998"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","31","0.1211394747017","0.0792434369070017","0.163035512496398"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","38","0.161319779993112","0.113364560601832","0.209274999384392"
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","19","","",""
"Yes, somewhat limited","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","40","0.179131756845884","0.128345166866545","0.229918346825223"
"No, not limited","2015","1-pers.-HH","(0) in school","6","","",""
"No, not limited","2015","1-pers.-HH","(1a) inadequately completed","30","0.372755302550811","0.256973287406693","0.488537317694928"
"No, not limited","2015","1-pers.-HH","(1b) general elementary school","136","0.362163665455426","0.314401901656329","0.409925429254524"
"No, not limited","2015","1-pers.-HH","(1c) basic vocational qualification","398","0.436018485208088","0.403852445926594","0.468184524489582"
"No, not limited","2015","1-pers.-HH","(2b) intermediate general qualification","49","0.666214335292584","0.558039189776072","0.774389480809095"
"No, not limited","2015","1-pers.-HH","(2a) intermediate vocational","386","0.527520430871753","0.490926738807715","0.564114122935791"
"No, not limited","2015","1-pers.-HH","(2c_gen) general maturity certificate","153","0.749364760596189","0.688692838327636","0.810036682864743"
"No, not limited","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","185","0.573266541927139","0.517391033430804","0.629142050423474"
"No, not limited","2015","1-pers.-HH","(3a) lower tertiary education","176","0.608161051866788","0.552073730519173","0.664248373214404"
"No, not limited","2015","1-pers.-HH","(3b) higher tertiary education","456","0.745694307241475","0.711305573082517","0.780083041400434"
"No, not limited","2015","(Married) couple without C. ","(0) in school","2","","",""
"No, not limited","2015","(Married) couple without C. ","(1a) inadequately completed","39","0.375080781521166","0.275608577343872","0.474552985698459"
"No, not limited","2015","(Married) couple without C. ","(1b) general elementary school","245","0.458482432237441","0.416339128999096","0.500625735475786"
"No, not limited","2015","(Married) couple without C. ","(1c) basic vocational qualification","989","0.452079434752971","0.43117275567607","0.472986113829872"
"No, not limited","2015","(Married) couple without C. ","(2b) intermediate general qualification","66","0.590308573239004","0.502684509782051","0.677932636695956"
"No, not limited","2015","(Married) couple without C. ","(2a) intermediate vocational","1004","0.598265436583062","0.574974611769078","0.621556261397045"
"No, not limited","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","164","0.722868210802326","0.665024398388231","0.78071202321642"
"No, not limited","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","422","0.700561078603743","0.66439221510914","0.736729942098347"
"No, not limited","2015","(Married) couple without C. ","(3a) lower tertiary education","446","0.644281874027731","0.609313712689703","0.679250035365759"
"No, not limited","2015","(Married) couple without C. ","(3b) higher tertiary education","1063","0.710024775386907","0.686954335007215","0.733095215766598"
"No, not limited","2015","Single parent ","(0) in school","98","0.93190866854881","0.885463402147919","0.978353934949701"
"No, not limited","2015","Single parent ","(1a) inadequately completed","47","0.653624896723953","0.54371938566723","0.763530407780677"
"No, not limited","2015","Single parent ","(1b) general elementary school","140","0.533464757171896","0.468991550941974","0.597937963401817"
"No, not limited","2015","Single parent ","(1c) basic vocational qualification","216","0.599835218451549","0.549365693349811","0.650304743553286"
"No, not limited","2015","Single parent ","(2b) intermediate general qualification","115","0.848163771407094","0.789953553360002","0.906373989454187"
"No, not limited","2015","Single parent ","(2a) intermediate vocational","353","0.642158012038416","0.602132315969727","0.682183708107105"
"No, not limited","2015","Single parent ","(2c_gen) general maturity certificate","160","0.840967318874464","0.78869137100601","0.893243266742917"
"No, not limited","2015","Single parent ","(2c_voc) vocational maturity certificate","146","0.680702675361783","0.618957589032056","0.742447761691511"
"No, not limited","2015","Single parent ","(3a) lower tertiary education","75","0.481573700078392","0.392544945307084","0.570602454849699"
"No, not limited","2015","Single parent ","(3b) higher tertiary education","161","0.74449139916389","0.68787877687065","0.801104021457131"
"No, not limited","2015","Couple + C. LE 16 ","(0) in school","1","","",""
"No, not limited","2015","Couple + C. LE 16 ","(1a) inadequately completed","133","0.690328015660167","0.62458494293563","0.756071088384703"
"No, not limited","2015","Couple + C. LE 16 ","(1b) general elementary school","426","0.791787142253637","0.757121378068466","0.826452906438807"
"No, not limited","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","742","0.7400739529003","0.71275318168645","0.76739472411415"
"No, not limited","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","77","0.804210403024759","0.728311920828291","0.880108885221227"
"No, not limited","2015","Couple + C. LE 16 ","(2a) intermediate vocational","1240","0.783680254188541","0.763365474083972","0.803995034293109"
"No, not limited","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","304","0.867842885635355","0.832261382037289","0.90342438923342"
"No, not limited","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","755","0.84376095065025","0.820118717425163","0.867403183875338"
"No, not limited","2015","Couple + C. LE 16 ","(3a) lower tertiary education","419","0.834278887073397","0.801288855804367","0.867268918342426"
"No, not limited","2015","Couple + C. LE 16 ","(3b) higher tertiary education","1296","0.876481744582618","0.859741255092575","0.89322223407266"
"No, not limited","2015","Couple + C. GT 16 ","(0) in school","79","0.825359404982547","0.749413103682388","0.901305706282706"
"No, not limited","2015","Couple + C. GT 16 ","(1a) inadequately completed","26","","",""
"No, not limited","2015","Couple + C. GT 16 ","(1b) general elementary school","131","0.61127115745826","0.543713679542464","0.678828635374057"
"No, not limited","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","331","0.617945168262875","0.577411456881783","0.658478879643968"
"No, not limited","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","104","0.843770434761403","0.780625285439603","0.906915584083204"
"No, not limited","2015","Couple + C. GT 16 ","(2a) intermediate vocational","442","0.733859640024865","0.699885123560235","0.767834156489495"
"No, not limited","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","236","0.885454281934529","0.848151469536196","0.922757094332862"
"No, not limited","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","189","0.793010353959785","0.743573368828128","0.842447339091443"
"No, not limited","2015","Couple + C. GT 16 ","(3a) lower tertiary education","151","0.859169258412089","0.809044727124293","0.909293789699885"
"No, not limited","2015","Couple + C. GT 16 ","(3b) higher tertiary education","259","0.756897458968103","0.71068624613431","0.803108671801896"
"No, not limited","2015","Couple + C. LE and GT 16","(0) in school","126","0.961912242865884","0.929743131618326","0.994081354113441"
"No, not limited","2015","Couple + C. LE and GT 16","(1a) inadequately completed","46","0.524852407762315","0.41257971000993","0.637125105514699"
"No, not limited","2015","Couple + C. LE and GT 16","(1b) general elementary school","170","0.696734009770604","0.636936854729582","0.756531164811627"
"No, not limited","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","229","0.70798270252072","0.658008008553973","0.757957396487467"
"No, not limited","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","109","0.872927999504269","0.816536994157963","0.929319004850575"
"No, not limited","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","269","0.662140767160971","0.615017470192243","0.709264064129698"
"No, not limited","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","196","0.844734785943549","0.798233238737632","0.891236333149466"
"No, not limited","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","180","0.811865270514578","0.760912202396314","0.862818338632843"
"No, not limited","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","80","0.801541374768031","0.724517131452057","0.878565618084006"
"No, not limited","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","173","0.804280551810076","0.751733687070349","0.856827416549803"
"Yes, strongly limited","2016","1-pers.-HH","(0) in school","","","",""
"Yes, strongly limited","2016","1-pers.-HH","(1a) inadequately completed","16","","",""
"Yes, strongly limited","2016","1-pers.-HH","(1b) general elementary school","7","","",""
"Yes, strongly limited","2016","1-pers.-HH","(1c) basic vocational qualification","2","","",""
"Yes, strongly limited","2016","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","1-pers.-HH","(2c_gen) general maturity certificate","8","","",""
"Yes, strongly limited","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"Yes, strongly limited","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(0) in school","","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(1b) general elementary school","2","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2016","Single parent ","(0) in school","","","",""
"Yes, strongly limited","2016","Single parent ","(1a) inadequately completed","21","","",""
"Yes, strongly limited","2016","Single parent ","(1b) general elementary school","6","","",""
"Yes, strongly limited","2016","Single parent ","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","Single parent ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes, strongly limited","2016","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes, strongly limited","2016","Single parent ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","Single parent ","(3b) higher tertiary education","2","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(1a) inadequately completed","40","0.0523341107008915","0.0361011031340807","0.0685671182677022"
"Yes, strongly limited","2016","Couple + C. LE 16 ","(1b) general elementary school","20","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","2","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","13","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","Couple + C. LE 16 ","(3b) higher tertiary education","16","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(1a) inadequately completed","16","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(1b) general elementary school","1","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes, strongly limited","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(0) in school","1","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(1a) inadequately completed","45","0.139599163733354","0.102651961211492","0.176546366255216"
"Yes, somewhat limited","2016","1-pers.-HH","(1b) general elementary school","19","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(1c) basic vocational qualification","2","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","1-pers.-HH","(3b) higher tertiary education","12","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(0) in school","1","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(1a) inadequately completed","7","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(1b) general elementary school","8","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","(Married) couple without C. ","(3b) higher tertiary education","6","","",""
"Yes, somewhat limited","2016","Single parent ","(0) in school","","","",""
"Yes, somewhat limited","2016","Single parent ","(1a) inadequately completed","26","","",""
"Yes, somewhat limited","2016","Single parent ","(1b) general elementary school","13","","",""
"Yes, somewhat limited","2016","Single parent ","(1c) basic vocational qualification","3","","",""
"Yes, somewhat limited","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2016","Single parent ","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Yes, somewhat limited","2016","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Yes, somewhat limited","2016","Single parent ","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","Single parent ","(3b) higher tertiary education","11","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(0) in school","1","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(1a) inadequately completed","127","0.176319117722541","0.148540659510249","0.204097575934834"
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(1b) general elementary school","58","0.183017997151055","0.141298000481844","0.224737993820266"
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","7","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","32","0.112757204723316","0.072824110675885","0.152690298770747"
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","Couple + C. LE 16 ","(3b) higher tertiary education","32","0.0963094704674537","0.0642356441201487","0.128383296814759"
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","Couple + C. GT 16 ","(3b) higher tertiary education","3","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(1a) inadequately completed","51","0.300177301324736","0.228710806126215","0.371643796523257"
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(1b) general elementary school","12","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","2","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","14","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes, somewhat limited","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","10","","",""
"No, not limited","2016","1-pers.-HH","(0) in school","10","","",""
"No, not limited","2016","1-pers.-HH","(1a) inadequately completed","277","0.799854549683008","0.757199729867394","0.842509369498623"
"No, not limited","2016","1-pers.-HH","(1b) general elementary school","174","0.860978085842032","0.813030055225371","0.908926116458692"
"No, not limited","2016","1-pers.-HH","(1c) basic vocational qualification","17","","",""
"No, not limited","2016","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"No, not limited","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"No, not limited","2016","1-pers.-HH","(2c_gen) general maturity certificate","117","0.8249073389307","0.761953730492878","0.887860947368522"
"No, not limited","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","26","","",""
"No, not limited","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"No, not limited","2016","1-pers.-HH","(3b) higher tertiary education","152","0.885698915202859","0.837728555923116","0.933669274482602"
"No, not limited","2016","(Married) couple without C. ","(0) in school","","","",""
"No, not limited","2016","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"No, not limited","2016","(Married) couple without C. ","(1b) general elementary school","16","","",""
"No, not limited","2016","(Married) couple without C. ","(1c) basic vocational qualification","1","","",""
"No, not limited","2016","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"No, not limited","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"No, not limited","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","18","","",""
"No, not limited","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"No, not limited","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"No, not limited","2016","(Married) couple without C. ","(3b) higher tertiary education","24","","",""
"No, not limited","2016","Single parent ","(0) in school","","","",""
"No, not limited","2016","Single parent ","(1a) inadequately completed","92","0.63074953870705","0.55052085166518","0.71097822574892"
"No, not limited","2016","Single parent ","(1b) general elementary school","40","0.769329940792706","0.661838467340592","0.876821414244821"
"No, not limited","2016","Single parent ","(1c) basic vocational qualification","8","","",""
"No, not limited","2016","Single parent ","(2b) intermediate general qualification","4","","",""
"No, not limited","2016","Single parent ","(2a) intermediate vocational","","","",""
"No, not limited","2016","Single parent ","(2c_gen) general maturity certificate","44","0.761810378139327","0.653116034326677","0.870504721951976"
"No, not limited","2016","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"No, not limited","2016","Single parent ","(3a) lower tertiary education","","","",""
"No, not limited","2016","Single parent ","(3b) higher tertiary education","32","0.783620566771779","0.663310287051808","0.90393084649175"
"No, not limited","2016","Couple + C. LE 16 ","(0) in school","4","","",""
"No, not limited","2016","Couple + C. LE 16 ","(1a) inadequately completed","556","0.771346771576567","0.740734719441889","0.801958823711245"
"No, not limited","2016","Couple + C. LE 16 ","(1b) general elementary school","252","0.769025779867139","0.723553856411147","0.814497703323131"
"No, not limited","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","38","0.86103563032394","0.762143563280243","0.959927697367637"
"No, not limited","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"No, not limited","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"No, not limited","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","196","0.861154315356332","0.817498082825393","0.90481054788727"
"No, not limited","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","38","0.803228150450373","0.687071848145913","0.919384452754832"
"No, not limited","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"No, not limited","2016","Couple + C. LE 16 ","(3b) higher tertiary education","277","0.835068069154469","0.794720282012021","0.875415856296917"
"No, not limited","2016","Couple + C. GT 16 ","(0) in school","","","",""
"No, not limited","2016","Couple + C. GT 16 ","(1a) inadequately completed","16","","",""
"No, not limited","2016","Couple + C. GT 16 ","(1b) general elementary school","13","","",""
"No, not limited","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","1","","",""
"No, not limited","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"No, not limited","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
