"ple0009","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes, strongly limited","2015","16-34 y.","middle vocational","54","0.0213660115753433","0.0158088913570825","0.0269231317936042","1"
"Yes, strongly limited","2015","16-34 y.","vocational + Abi","10","","","","1"
"Yes, strongly limited","2015","16-34 y.","higher vocational","1","","","","1"
"Yes, strongly limited","2015","16-34 y.","higher education","15","","","","1"
"Yes, strongly limited","2015","16-34 y.","in school","5","","","","1"
"Yes, strongly limited","2015","16-34 y.","inadequately","13","","","","1"
"Yes, strongly limited","2015","16-34 y.","general elemantary","35","0.0336996547153746","0.0231312880482821","0.0442680213824671","1"
"No, not limited","2016","35-65 y.","higher education","257","0.756221161227193","0.710036106332377","0.802406216122008","3"
"No, not limited","2016","66 and older","in school","","","","","3"
"No, not limited","2016","66 and older","inadequately","2","","","","3"
"No, not limited","2016","66 and older","general elemantary","","","","","3"
"No, not limited","2016","66 and older","middle vocational","","","","","3"
"No, not limited","2016","66 and older","vocational + Abi","","","","","3"
"No, not limited","2016","66 and older","higher vocational","","","","","3"
"No, not limited","2016","66 and older","higher education","4","","","","3"
"No, not limited","2016","35-65 y.","general elemantary","226","0.663516351533139","0.611664944400739","0.715367758665539","3"
"No, not limited","2016","35-65 y.","middle vocational","246","0.751204718107092","0.704841338997683","0.7975680972165","3"
"No, not limited","2016","35-65 y.","vocational + Abi","37","0.667235667814428","0.537914084016905","0.796557251611951","3"
"No, not limited","2016","35-65 y.","higher vocational","","","","","3"
"No, not limited","2016","16-34 y.","higher vocational","","","","","3"
"No, not limited","2016","16-34 y.","higher education","377","0.896437322885239","0.867157865436931","0.925716780333547","3"
"No, not limited","2016","35-65 y.","in school","3","","","","3"
"No, not limited","2016","35-65 y.","inadequately","427","0.641305938421543","0.604176891583417","0.67843498525967","3"
"No, not limited","2016","16-34 y.","in school","19","","","","3"
"No, not limited","2016","16-34 y.","inadequately","731","0.794348493056894","0.768217144587348","0.820479841526441","3"
"No, not limited","2016","16-34 y.","general elemantary","432","0.877851336097535","0.849403839933283","0.906298832261786","3"
"No, not limited","2016","16-34 y.","middle vocational","369","0.874418282221116","0.842950501461426","0.905886062980806","3"
"No, not limited","2016","16-34 y.","vocational + Abi","50","0.94196538178247","0.881793286952118","1.00213747661282","3"
"Yes, somewhat limited","2016","66 and older","higher education","1","","","","2"
"Yes, somewhat limited","2016","66 and older","higher vocational","","","","","2"
"Yes, somewhat limited","2016","66 and older","general elemantary","2","","","","2"
"Yes, somewhat limited","2016","66 and older","middle vocational","","","","","2"
"Yes, somewhat limited","2016","66 and older","vocational + Abi","","","","","2"
"Yes, somewhat limited","2016","16-34 y.","higher education","31","0.0800760575194806","0.0539947879307555","0.106157327108206","2"
"Yes, somewhat limited","2016","35-65 y.","vocational + Abi","11","","","","2"
"Yes, somewhat limited","2016","35-65 y.","higher vocational","","","","","2"
"Yes, somewhat limited","2016","35-65 y.","higher education","56","0.175550274012276","0.134627798828288","0.216472749196265","2"
"Yes, somewhat limited","2016","66 and older","in school","","","","","2"
"Yes, somewhat limited","2016","66 and older","inadequately","6","","","","2"
"Yes, somewhat limited","2016","16-34 y.","higher vocational","","","","","2"
"Yes, somewhat limited","2016","35-65 y.","in school","1","","","","2"
"Yes, somewhat limited","2016","35-65 y.","general elemantary","69","0.255694778635756","0.207821936443317","0.303567620828195","2"
"Yes, somewhat limited","2016","35-65 y.","middle vocational","71","0.177051865242694","0.136115305392571","0.217988425092817","2"
"Yes, somewhat limited","2016","16-34 y.","in school","3","","","","2"
"Yes, somewhat limited","2016","16-34 y.","inadequately","136","0.143165417754323","0.120521170360216","0.165809665148429","2"
"Yes, somewhat limited","2016","16-34 y.","general elemantary","59","0.0958063490770537","0.0702371531045388","0.121375545049569","2"
"Yes, somewhat limited","2016","16-34 y.","middle vocational","40","0.091945461133248","0.0645067058819481","0.119384216384548","2"
"Yes, somewhat limited","2016","16-34 y.","vocational + Abi","7","","","","2"
"Yes, somewhat limited","2016","35-65 y.","inadequately","150","0.229191096445548","0.196653062443714","0.261729130447382","2"
"Yes, strongly limited","2016","66 and older","general elemantary","","","","","1"
"Yes, strongly limited","2016","66 and older","middle vocational","1","","","","1"
"Yes, strongly limited","2016","66 and older","vocational + Abi","","","","","1"
"Yes, strongly limited","2016","66 and older","higher vocational","","","","","1"
"Yes, strongly limited","2016","66 and older","higher education","","","","","1"
"Yes, strongly limited","2016","35-65 y.","vocational + Abi","3","","","","1"
"Yes, strongly limited","2016","16-34 y.","higher education","8","","","","1"
"Yes, strongly limited","2016","35-65 y.","in school","","","","","1"
"Yes, strongly limited","2016","35-65 y.","inadequately","64","0.129502965132909","0.103510792641087","0.155495137624732","1"
"Yes, strongly limited","2016","35-65 y.","general elemantary","24","","","","1"
"Yes, strongly limited","2016","35-65 y.","middle vocational","17","","","","1"
"Yes, strongly limited","2016","35-65 y.","higher vocational","","","","","1"
"Yes, strongly limited","2016","35-65 y.","higher education","19","","","","1"
"Yes, strongly limited","2016","66 and older","in school","","","","","1"
"Yes, strongly limited","2016","66 and older","inadequately","8","","","","1"
"Yes, strongly limited","2016","16-34 y.","general elemantary","18","","","","1"
"Yes, strongly limited","2016","16-34 y.","middle vocational","17","","","","1"
"Yes, strongly limited","2016","16-34 y.","vocational + Abi","1","","","","1"
"Yes, strongly limited","2016","16-34 y.","higher vocational","","","","","1"
"Yes, strongly limited","2016","16-34 y.","in school","","","","","1"
"Yes, strongly limited","2016","16-34 y.","inadequately","52","0.0624860891887828","0.0468376557201897","0.078134522657376","1"
"No, not limited","2017","35-65 y.","inadequately","423","0.490292049925939","0.453206176728371","0.527377923123506","3"
"No, not limited","2017","35-65 y.","general elemantary","763","0.540634344967769","0.513668610719767","0.567600079215772","3"
"No, not limited","2017","35-65 y.","middle vocational","4610","0.614328922278938","0.603055123709484","0.625602720848391","3"
"No, not limited","2017","35-65 y.","vocational + Abi","1142","0.712983027023702","0.690670415117768","0.735295638929635","3"
"No, not limited","2017","35-65 y.","higher vocational","709","0.65238522295761","0.623771231069451","0.680999214845768","3"
"No, not limited","2017","35-65 y.","higher education","3381","0.757674811096127","0.744942880749353","0.770406741442901","3"
"No, not limited","2017","66 and older","in school","","","","","3"
"No, not limited","2017","66 and older","inadequately","17","","","","3"
"No, not limited","2017","66 and older","general elemantary","211","0.328460775750059","0.291522234518295","0.365399316981823","3"
"No, not limited","2017","66 and older","middle vocational","1076","0.39717081114512","0.378201416819893","0.416140205470347","3"
"No, not limited","2017","66 and older","vocational + Abi","65","0.433390990850999","0.351010880712549","0.515771100989448","3"
"No, not limited","2017","66 and older","higher vocational","153","0.502698302001966","0.450014910882396","0.555381693121536","3"
"No, not limited","2017","66 and older","higher education","665","0.482548674493726","0.455001321798005","0.510096027189448","3"
"No, not limited","2017","16-34 y.","higher vocational","108","0.856767083372169","0.795841592822695","0.917692573921644","3"
"No, not limited","2017","16-34 y.","higher education","1219","0.906953090372994","0.891474101718075","0.922432079027913","3"
"No, not limited","2017","35-65 y.","in school","3","","","","3"
"No, not limited","2017","16-34 y.","in school","365","0.832810755746691","0.796823362032516","0.868798149460865","3"
"No, not limited","2017","16-34 y.","inadequately","753","0.750251542285335","0.722049623516082","0.778453461054588","3"
"No, not limited","2017","16-34 y.","general elemantary","1133","0.832050230488393","0.812146113202466","0.85195434777432","3"
"No, not limited","2017","16-34 y.","middle vocational","2337","0.846770018468083","0.833275254178375","0.860264782757791","3"
"No, not limited","2017","16-34 y.","vocational + Abi","485","0.833121642178288","0.802239437686077","0.8640038466705","3"
"Yes, somewhat limited","2017","66 and older","higher education","432","0.340187840363029","0.314069588558358","0.366306092167701","2"
"Yes, somewhat limited","2017","66 and older","higher vocational","145","0.33660005810947","0.28680859942471","0.386391516794231","2"
"Yes, somewhat limited","2017","66 and older","general elemantary","237","0.402264161525269","0.363697449959499","0.44083087309104","2"
"Yes, somewhat limited","2017","66 and older","middle vocational","1000","0.40511334714898","0.386081845594135","0.424144848703824","2"
"Yes, somewhat limited","2017","66 and older","vocational + Abi","50","0.333117345914725","0.254762831159152","0.411471860670297","2"
"Yes, somewhat limited","2017","66 and older","in school","","","","","2"
"Yes, somewhat limited","2017","35-65 y.","vocational + Abi","331","0.210321222095945","0.19021993771645","0.23042250647544","2"
"Yes, somewhat limited","2017","35-65 y.","higher vocational","283","0.277427405311112","0.250524901597374","0.304329909024851","2"
"Yes, somewhat limited","2017","35-65 y.","higher education","792","0.197992319801902","0.186151903149494","0.209832736454309","2"
"Yes, somewhat limited","2017","66 and older","inadequately","23","","","","2"
"Yes, somewhat limited","2017","16-34 y.","higher education","123","0.0880918379817803","0.0729895558290178","0.103194120134543","2"
"Yes, somewhat limited","2017","35-65 y.","in school","1","","","","2"
"Yes, somewhat limited","2017","35-65 y.","general elemantary","379","0.301394057114107","0.27656474694754","0.326223367280673","2"
"Yes, somewhat limited","2017","35-65 y.","middle vocational","1846","0.278146128550702","0.267767919634626","0.288524337466778","2"
"Yes, somewhat limited","2017","16-34 y.","in school","41","0.144690219749117","0.110762523415618","0.178617916082616","2"
"Yes, somewhat limited","2017","16-34 y.","higher vocational","15","","","","2"
"Yes, somewhat limited","2017","35-65 y.","inadequately","162","0.299791750791794","0.265802324797268","0.333781176786321","2"
"Yes, somewhat limited","2017","16-34 y.","inadequately","118","0.164181279921415","0.140046593142869","0.188315966699961","2"
"Yes, somewhat limited","2017","16-34 y.","general elemantary","178","0.138893291948995","0.120479316265677","0.157307267632313","2"
"Yes, somewhat limited","2017","16-34 y.","middle vocational","344","0.130670199068111","0.118043458643793","0.14329693949243","2"
"Yes, somewhat limited","2017","16-34 y.","vocational + Abi","65","0.14302755212233","0.114030933260817","0.172024170983843","2"
"Yes, strongly limited","2017","66 and older","general elemantary","173","0.269275062724671","0.234386962352102","0.304163163097241","1"
"Yes, strongly limited","2017","66 and older","middle vocational","480","0.1977158417059","0.18227565638481","0.21315602702699","1"
"Yes, strongly limited","2017","66 and older","vocational + Abi","24","","","","1"
"Yes, strongly limited","2017","66 and older","higher vocational","48","0.160701639888564","0.122004543148307","0.199398736628821","1"
"Yes, strongly limited","2017","66 and older","higher education","167","0.177263485143244","0.156210456457826","0.198316513828663","1"
"Yes, strongly limited","2017","35-65 y.","vocational + Abi","106","0.0766957508803536","0.0635702738897541","0.0898212278709531","1"
"Yes, strongly limited","2017","35-65 y.","higher vocational","72","0.0701873717312781","0.0548375093160862","0.08553723414647","1"
"Yes, strongly limited","2017","35-65 y.","higher education","178","0.0443328691019715","0.0382168364793838","0.0504489017245593","1"
"Yes, strongly limited","2017","66 and older","in school","","","","","1"
"Yes, strongly limited","2017","66 and older","inadequately","28","","","","1"
"Yes, strongly limited","2017","16-34 y.","inadequately","34","0.0855671777932501","0.0673427748759413","0.103791580710559","1"
"Yes, strongly limited","2017","16-34 y.","general elemantary","44","0.0290564775626122","0.0201131958709837","0.0379997592542407","1"
"Yes, strongly limited","2017","16-34 y.","middle vocational","56","0.0225597824638055","0.0169966007178188","0.0281229642097922","1"
"Yes, strongly limited","2017","16-34 y.","vocational + Abi","10","","","","1"
"Yes, strongly limited","2017","16-34 y.","higher education","11","","","","1"
"Yes, strongly limited","2017","35-65 y.","in school","1","","","","1"
"Yes, strongly limited","2017","35-65 y.","inadequately","113","0.209916199282267","0.179704167306702","0.240128231257832","1"
"Yes, strongly limited","2017","35-65 y.","general elemantary","170","0.157971597918124","0.138236737935847","0.1777064579004","1"
"Yes, strongly limited","2017","35-65 y.","middle vocational","705","0.10752494917036","0.100350081109017","0.114699817231703","1"
"Yes, strongly limited","2017","16-34 y.","in school","7","","","","1"
"Yes, strongly limited","2017","16-34 y.","higher vocational","4","","","","1"
"No, not limited","2018","16-34 y.","middle vocational","31","0.867247927555672","0.757917884482491","0.976577970628854","3"
"No, not limited","2018","16-34 y.","vocational + Abi","3","","","","3"
"No, not limited","2018","16-34 y.","higher vocational","","","","","3"
"No, not limited","2018","16-34 y.","higher education","23","","","","3"
"No, not limited","2018","35-65 y.","in school","","","","","3"
"No, not limited","2018","35-65 y.","inadequately","46","0.604569822767101","0.489202800533745","0.719936845000456","3"
"No, not limited","2018","35-65 y.","general elemantary","15","","","","3"
"No, not limited","2018","35-65 y.","middle vocational","16","","","","3"
"No, not limited","2018","35-65 y.","vocational + Abi","3","","","","3"
"No, not limited","2018","35-65 y.","higher vocational","","","","","3"
"No, not limited","2018","35-65 y.","higher education","17","","","","3"
"No, not limited","2018","66 and older","in school","","","","","3"
"No, not limited","2018","66 and older","inadequately","","","","","3"
"No, not limited","2018","66 and older","general elemantary","","","","","3"
"No, not limited","2018","66 and older","middle vocational","","","","","3"
"No, not limited","2018","66 and older","vocational + Abi","","","","","3"
"No, not limited","2018","66 and older","higher vocational","","","","","3"
"No, not limited","2018","66 and older","higher education","","","","","3"
"No, not limited","2018","16-34 y.","in school","8","","","","3"
"No, not limited","2018","16-34 y.","inadequately","78","0.794491877765569","0.712368681655331","0.876615073875807","3"
"No, not limited","2018","16-34 y.","general elemantary","64","0.800377972000596","0.709306149721161","0.89144979428003","3"
"Yes, somewhat limited","2018","66 and older","vocational + Abi","","","","","2"
"Yes, somewhat limited","2018","66 and older","higher education","","","","","2"
"Yes, somewhat limited","2018","66 and older","higher vocational","","","","","2"
"Yes, somewhat limited","2018","35-65 y.","higher education","5","","","","2"
"Yes, somewhat limited","2018","66 and older","in school","","","","","2"
"Yes, somewhat limited","2018","66 and older","general elemantary","","","","","2"
"Yes, somewhat limited","2018","66 and older","middle vocational","","","","","2"
"Yes, somewhat limited","2018","35-65 y.","vocational + Abi","1","","","","2"
"Yes, somewhat limited","2018","35-65 y.","higher vocational","","","","","2"
"Yes, somewhat limited","2018","66 and older","inadequately","3","","","","2"
"Yes, somewhat limited","2018","16-34 y.","in school","","","","","2"
"Yes, somewhat limited","2018","16-34 y.","higher education","3","","","","2"
"Yes, somewhat limited","2018","35-65 y.","in school","","","","","2"
"Yes, somewhat limited","2018","35-65 y.","inadequately","16","","","","2"
"Yes, somewhat limited","2018","35-65 y.","general elemantary","7","","","","2"
"Yes, somewhat limited","2018","35-65 y.","middle vocational","5","","","","2"
"Yes, somewhat limited","2018","16-34 y.","inadequately","12","","","","2"
"Yes, somewhat limited","2018","16-34 y.","middle vocational","4","","","","2"
"Yes, somewhat limited","2018","16-34 y.","vocational + Abi","","","","","2"
"Yes, somewhat limited","2018","16-34 y.","higher vocational","","","","","2"
"Yes, somewhat limited","2018","16-34 y.","general elemantary","7","","","","2"
"Yes, strongly limited","2018","66 and older","general elemantary","","","","","1"
"Yes, strongly limited","2018","66 and older","middle vocational","","","","","1"
"Yes, strongly limited","2018","66 and older","vocational + Abi","","","","","1"
"Yes, strongly limited","2018","66 and older","higher vocational","","","","","1"
"Yes, strongly limited","2018","66 and older","higher education","","","","","1"
"Yes, strongly limited","2018","35-65 y.","vocational + Abi","","","","","1"
"Yes, strongly limited","2018","35-65 y.","higher vocational","","","","","1"
"Yes, strongly limited","2018","35-65 y.","higher education","","","","","1"
"Yes, strongly limited","2018","66 and older","in school","","","","","1"
"Yes, strongly limited","2018","66 and older","inadequately","1","","","","1"
"Yes, strongly limited","2018","16-34 y.","in school","","","","","1"
"Yes, strongly limited","2018","16-34 y.","inadequately","3","","","","1"
"Yes, strongly limited","2018","16-34 y.","general elemantary","3","","","","1"
"Yes, strongly limited","2018","16-34 y.","middle vocational","2","","","","1"
"Yes, strongly limited","2018","16-34 y.","vocational + Abi","","","","","1"
"Yes, strongly limited","2018","16-34 y.","higher education","","","","","1"
"Yes, strongly limited","2018","35-65 y.","in school","1","","","","1"
"Yes, strongly limited","2018","35-65 y.","inadequately","7","","","","1"
"Yes, strongly limited","2018","35-65 y.","general elemantary","2","","","","1"
"Yes, strongly limited","2018","35-65 y.","middle vocational","1","","","","1"
"Yes, strongly limited","2018","16-34 y.","higher vocational","","","","","1"
"No, not limited","2019","16-34 y.","in school","291","0.858281723673633","0.820709927533238","0.895853519814028","3"
"No, not limited","2019","16-34 y.","inadequately","700","0.731595341435201","0.701265394169599","0.761925288700804","3"
"No, not limited","2019","16-34 y.","general elemantary","1057","0.787832300779717","0.765284564816874","0.810380036742559","3"
"No, not limited","2019","16-34 y.","middle vocational","1993","0.835198528329647","0.820271456422508","0.850125600236787","3"
"No, not limited","2019","16-34 y.","vocational + Abi","408","0.820527385231296","0.786891045978801","0.854163724483791","3"
"No, not limited","2019","16-34 y.","higher vocational","114","0.861244547681004","0.80293099806186","0.919558097300149","3"
"No, not limited","2019","16-34 y.","higher education","1120","0.878443614142966","0.860632353329476","0.896254874956457","3"
"No, not limited","2019","35-65 y.","in school","1","","","","3"
"No, not limited","2019","35-65 y.","inadequately","614","0.448054445133643","0.417232389060044","0.478876501207242","3"
"No, not limited","2019","35-65 y.","general elemantary","789","0.538484388823992","0.511762808186285","0.565205969461699","3"
"No, not limited","2019","35-65 y.","middle vocational","4178","0.601353493235022","0.589656689676847","0.613050296793198","3"
"No, not limited","2019","35-65 y.","vocational + Abi","1127","0.671025278305734","0.647909403580861","0.694141153030608","3"
"No, not limited","2019","35-65 y.","higher vocational","802","0.662696081726691","0.635251061206672","0.69014110224671","3"
"No, not limited","2019","35-65 y.","higher education","3773","0.77838865213104","0.766716644752823","0.790060659509258","3"
"No, not limited","2019","66 and older","in school","","","","","3"
"No, not limited","2019","66 and older","inadequately","25","","","","3"
"No, not limited","2019","66 and older","general elemantary","201","0.360390749338426","0.32051905613003","0.400262442546822","3"
"No, not limited","2019","66 and older","middle vocational","1035","0.371837710503332","0.353181678371272","0.390493742635391","3"
"No, not limited","2019","66 and older","vocational + Abi","75","0.441131603536223","0.366050212170742","0.516212994901704","3"
"No, not limited","2019","66 and older","higher vocational","176","0.411985383779981","0.362756788461323","0.461213979098639","3"
"No, not limited","2019","66 and older","higher education","759","0.480377286094757","0.454705748002217","0.506048824187297","3"
"Yes, somewhat limited","2019","66 and older","higher education","507","0.360267839438542","0.3356001521687","0.384935526708383","2"
"Yes, somewhat limited","2019","66 and older","higher vocational","157","0.440480459042602","0.39082655147019","0.490134366615015","2"
"Yes, somewhat limited","2019","66 and older","general elemantary","217","0.380605694349564","0.340283724696738","0.420927664002391","2"
"Yes, somewhat limited","2019","66 and older","vocational + Abi","62","0.31932285597374","0.24882449232925","0.389821219618231","2"
"Yes, somewhat limited","2019","35-65 y.","higher education","918","0.184979443256817","0.174067619990918","0.195891266522716","2"
"Yes, somewhat limited","2019","66 and older","in school","","","","","2"
"Yes, somewhat limited","2019","66 and older","inadequately","18","","","","2"
"Yes, somewhat limited","2019","66 and older","middle vocational","1027","0.406697422253995","0.387735582938296","0.425659261569693","2"
"Yes, somewhat limited","2019","35-65 y.","inadequately","249","0.388343911712227","0.358136744965616","0.418551078458839","2"
"Yes, somewhat limited","2019","35-65 y.","vocational + Abi","351","0.234940424373347","0.214081777599673","0.25579907114702","2"
"Yes, somewhat limited","2019","35-65 y.","higher vocational","268","0.259165084755129","0.233729329791168","0.28460083971909","2"
"Yes, somewhat limited","2019","16-34 y.","higher education","151","0.115028891700881","0.0976382005420271","0.132419582859734","2"
"Yes, somewhat limited","2019","35-65 y.","in school","","","","","2"
"Yes, somewhat limited","2019","35-65 y.","general elemantary","369","0.284668437248837","0.260480115328198","0.308856759169476","2"
"Yes, somewhat limited","2019","35-65 y.","middle vocational","1896","0.296399978813939","0.285490341778716","0.307309615849162","2"
"Yes, somewhat limited","2019","16-34 y.","inadequately","86","0.183528092011521","0.157033144528475","0.210023039494567","2"
"Yes, somewhat limited","2019","16-34 y.","middle vocational","316","0.140934493439806","0.126934719852471","0.154934267027141","2"
"Yes, somewhat limited","2019","16-34 y.","vocational + Abi","81","0.150069135761765","0.118765082068846","0.181373189454683","2"
"Yes, somewhat limited","2019","16-34 y.","higher vocational","20","","","","2"
"Yes, somewhat limited","2019","16-34 y.","in school","32","0.0968244767125504","0.0649668988608711","0.12868205456423","2"
"Yes, somewhat limited","2019","16-34 y.","general elemantary","154","0.164272066801267","0.143837721141333","0.184706412461202","2"
"Yes, strongly limited","2019","66 and older","general elemantary","139","0.25900355631201","0.222621987789906","0.295385124834114","1"
"Yes, strongly limited","2019","66 and older","middle vocational","516","0.221464867242673","0.20543617233628","0.237493562149067","1"
"Yes, strongly limited","2019","66 and older","vocational + Abi","31","0.239545540490037","0.17500626276633","0.304084818213743","1"
"Yes, strongly limited","2019","66 and older","higher vocational","51","0.147534157177417","0.112063661128505","0.183004653226329","1"
"Yes, strongly limited","2019","66 and older","higher education","189","0.159354874466701","0.140548476582972","0.178161272350429","1"
"Yes, strongly limited","2019","35-65 y.","vocational + Abi","109","0.0940342973209192","0.0796741581839492","0.108394436457889","1"
"Yes, strongly limited","2019","35-65 y.","higher vocational","70","0.0781388335181799","0.06255903318719","0.0937186338491699","1"
"Yes, strongly limited","2019","35-65 y.","higher education","173","0.0366319046121429","0.0313525943331878","0.041911214891098","1"
"Yes, strongly limited","2019","66 and older","in school","","","","","1"
"Yes, strongly limited","2019","66 and older","inadequately","16","","","","1"
"Yes, strongly limited","2019","16-34 y.","higher education","22","","","","1"
"Yes, strongly limited","2019","16-34 y.","inadequately","34","0.0848765665532777","0.0658011116082666","0.103952021498289","1"
"Yes, strongly limited","2019","16-34 y.","higher vocational","1","","","","1"
"Yes, strongly limited","2019","35-65 y.","in school","","","","","1"
"Yes, strongly limited","2019","35-65 y.","inadequately","137","0.16360164315413","0.140674575784653","0.186528710523607","1"
"Yes, strongly limited","2019","35-65 y.","middle vocational","657","0.102246527951038","0.0950086521400798","0.109484403761997","1"
"Yes, strongly limited","2019","16-34 y.","general elemantary","52","0.047895632419016","0.0361185788498484","0.0596726859881836","1"
"Yes, strongly limited","2019","16-34 y.","middle vocational","64","0.0238669782305463","0.0177257895207473","0.0300081669403453","1"
"Yes, strongly limited","2019","16-34 y.","vocational + Abi","11","","","","1"
"Yes, strongly limited","2019","16-34 y.","in school","8","","","","1"
"Yes, strongly limited","2019","35-65 y.","general elemantary","179","0.176847173927171","0.156395837819624","0.197298510034719","1"
