"ple0009","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No, not limited","2018","Not Employed","Single parent ","20","","",""
"No, not limited","2018","Not Employed","Couple + C. LE 16 ","121","0.822901437723497","0.761809501487368","0.883993373959626"
"No, not limited","2018","Not Employed","Couple + C. GT 16 ","14","","",""
"No, not limited","2018","Not Employed","Couple + C. LE and GT 16","84","0.783919309716154","0.706298195298409","0.861540424133898"
"No, not limited","2018","Employed","1-pers.-HH","","","",""
"No, not limited","2018","Employed","(Married) couple without C. ","","","",""
"No, not limited","2018","Employed","Single parent ","","","",""
"No, not limited","2018","Employed","Couple + C. LE 16 ","","","",""
"No, not limited","2018","Employed","Couple + C. GT 16 ","","","",""
"No, not limited","2018","Employed","Couple + C. LE and GT 16","","","",""
"Yes, strongly limited","2019","Not Employed","1-pers.-HH","519","0.275419940638197","0.256710236809232","0.294129644467162"
"Yes, strongly limited","2019","Not Employed","(Married) couple without C. ","714","0.21310112204252","0.199906420832018","0.226295823253022"
"Yes, strongly limited","2019","Not Employed","Single parent ","130","0.234324396779384","0.205982063174016","0.262666730384751"
"Yes, strongly limited","2019","Not Employed","Couple + C. LE 16 ","127","0.0505210189155455","0.0407371313760835","0.0603049064550074"
"Yes, strongly limited","2019","Not Employed","Couple + C. GT 16 ","127","0.148542080456106","0.123836338392156","0.173247822520056"
"Yes, strongly limited","2019","Not Employed","Couple + C. LE and GT 16","95","0.104663797236045","0.0862528069484707","0.123074787523619"
"Yes, strongly limited","2019","Employed","1-pers.-HH","145","0.0609844620755457","0.05202423950478","0.0699446846463114"
"Yes, strongly limited","2019","Employed","(Married) couple without C. ","252","0.0522776745150712","0.046061838145924","0.0584935108842185"
"Yes, strongly limited","2019","Employed","Single parent ","83","0.0544593112717562","0.0429410890604925","0.0659775334830199"
"Yes, strongly limited","2019","Employed","Couple + C. LE 16 ","115","0.0220719045830632","0.0179540877163729","0.0261897214497536"
"Yes, strongly limited","2019","Employed","Couple + C. GT 16 ","78","0.0358408045350056","0.0282037619741248","0.0434778470958864"
"Yes, strongly limited","2019","Employed","Couple + C. LE and GT 16","55","0.0292438940375705","0.0213543172693494","0.0371334708057916"
"Yes, somewhat limited","2019","Not Employed","1-pers.-HH","736","0.388581151962699","0.368166766513027","0.408995537412372"
"Yes, somewhat limited","2019","Not Employed","(Married) couple without C. ","1425","0.385753340067021","0.370068738952287","0.401437941181755"
"Yes, somewhat limited","2019","Not Employed","Single parent ","189","0.214043509894631","0.186599047281633","0.241487972507628"
"Yes, somewhat limited","2019","Not Employed","Couple + C. LE 16 ","326","0.186349572343459","0.168954916008995","0.203744228677922"
"Yes, somewhat limited","2019","Not Employed","Couple + C. GT 16 ","181","0.250574893409031","0.220470876207128","0.280678910610934"
"Yes, somewhat limited","2019","Not Employed","Couple + C. LE and GT 16","211","0.207707524473145","0.183309497157399","0.23210555178889"
"Yes, somewhat limited","2019","Employed","1-pers.-HH","588","0.2370441785044","0.221120729102783","0.252967627906017"
"Yes, somewhat limited","2019","Employed","(Married) couple without C. ","1215","0.251015462432811","0.238907040374281","0.26312388449134"
"Yes, somewhat limited","2019","Employed","Single parent ","357","0.221572394751289","0.20049212279021","0.242652666712368"
"Yes, somewhat limited","2019","Employed","Couple + C. LE 16 ","755","0.140123206411943","0.130394237650094","0.149852175173793"
"Yes, somewhat limited","2019","Employed","Couple + C. GT 16 ","529","0.233292941396034","0.215917834212678","0.250668048579391"
"Yes, somewhat limited","2019","Employed","Couple + C. LE and GT 16","332","0.178433761109403","0.160505389429628","0.196362132789177"
"No, not limited","2019","Not Employed","1-pers.-HH","935","0.335998907399104","0.316216489901919","0.355781324896288"
"No, not limited","2019","Not Employed","(Married) couple without C. ","1561","0.401145537890459","0.385352748025906","0.416938327755011"
"No, not limited","2019","Not Employed","Single parent ","539","0.551632093325986","0.518354916907577","0.584909269744394"
"No, not limited","2019","Not Employed","Couple + C. LE 16 ","1472","0.763129408740996","0.744136678875295","0.782122138606697"
"No, not limited","2019","Not Employed","Couple + C. GT 16 ","488","0.600883026134863","0.566862844791769","0.634903207477958"
"No, not limited","2019","Not Employed","Couple + C. LE and GT 16","756","0.687628678290811","0.659754735728246","0.715502620853376"
"No, not limited","2019","Employed","1-pers.-HH","2007","0.701971359420054","0.684845139872316","0.719097578967792"
"No, not limited","2019","Employed","(Married) couple without C. ","3459","0.696706863052118","0.683870049802894","0.709543676301342"
"No, not limited","2019","Employed","Single parent ","1051","0.723968293976955","0.701277560874795","0.746659027079115"
"No, not limited","2019","Employed","Couple + C. LE 16 ","4020","0.837804889004994","0.82747289878856","0.848136879221427"
"No, not limited","2019","Employed","Couple + C. GT 16 ","1669","0.73086625406896","0.712645556688592","0.749086951449328"
"No, not limited","2019","Employed","Couple + C. LE and GT 16","1365","0.792322344853027","0.773327888066727","0.811316801639326"
