"ple0009","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No, not limited","2012","16-34 y.","Urban Area","3510","0.871385302343837","0.861121785770491","0.881648818917183","3"
"No, not limited","2012","16-34 y.","Rural Area","1813","0.835041996579262","0.81933930549857","0.850744687659953","3"
"No, not limited","2012","35-65 y.","Urban Area","6810","0.649842612746144","0.640481032835748","0.65920419265654","3"
"No, not limited","2012","35-65 y.","Rural Area","3793","0.62328036180289","0.610774202188988","0.635786521416792","3"
"No, not limited","2012","66 and older","Urban Area","1324","0.3690225545439","0.352660296917996","0.385384812169804","3"
"No, not limited","2012","66 and older","Rural Area","645","0.342217177553004","0.32040779762547","0.364026557480537","3"
"Yes, somewhat limited","2012","16-34 y.","Rural Area","293","0.140826396387449","0.126109517082182","0.155543275692716","2"
"Yes, somewhat limited","2012","35-65 y.","Urban Area","2388","0.2634211563981","0.254776487669407","0.272065825126792","2"
"Yes, somewhat limited","2012","35-65 y.","Rural Area","1491","0.282274828384209","0.270657981097218","0.2938916756712","2"
"Yes, somewhat limited","2012","16-34 y.","Urban Area","494","0.114789040593529","0.105016232375397","0.124561848811661","2"
"Yes, somewhat limited","2012","66 and older","Rural Area","728","0.400488757155382","0.377964784992296","0.423012729318469","2"
"Yes, somewhat limited","2012","66 and older","Urban Area","1301","0.400866085402859","0.384248364421023","0.417483806384695","2"
"Yes, strongly limited","2012","16-34 y.","Urban Area","83","0.0138256570626335","0.010245801437419","0.0174055126878479","1"
"Yes, strongly limited","2012","16-34 y.","Rural Area","40","0.0241316070332891","0.0176389572047155","0.0306242568618627","1"
"Yes, strongly limited","2012","35-65 y.","Urban Area","776","0.0867362308557564","0.0812127634397269","0.092259698271786","1"
"Yes, strongly limited","2012","35-65 y.","Rural Area","483","0.0944448098129009","0.0868970229909909","0.101992596634811","1"
"Yes, strongly limited","2012","66 and older","Urban Area","716","0.230111360053241","0.215839097100051","0.244383623006431","1"
"Yes, strongly limited","2012","66 and older","Rural Area","445","0.257294065291614","0.237199691198937","0.277388439384291","1"
"No, not limited","2013","16-34 y.","Rural Area","2045","0.854380994899378","0.84019826956815","0.868563720230606","3"
"No, not limited","2013","16-34 y.","Urban Area","4767","0.888795639424607","0.880466555594224","0.89712472325499","3"
"No, not limited","2013","35-65 y.","Urban Area","8084","0.669858573292223","0.661259561426172","0.678457585158273","3"
"No, not limited","2013","35-65 y.","Rural Area","4144","0.653273045171827","0.641346352650409","0.665199737693245","3"
"No, not limited","2013","66 and older","Urban Area","1393","0.407486967476584","0.390653216292187","0.42432071866098","3"
"No, not limited","2013","66 and older","Rural Area","691","0.378410906533739","0.355642485549703","0.401179327517776","3"
"Yes, somewhat limited","2013","35-65 y.","Urban Area","2493","0.239601017385178","0.231796032456787","0.247406002313568","2"
"Yes, somewhat limited","2013","35-65 y.","Rural Area","1449","0.244858802126489","0.234082970588577","0.255634633664402","2"
"Yes, somewhat limited","2013","16-34 y.","Rural Area","278","0.115290611545841","0.102448922122329","0.128132300969352","2"
"Yes, somewhat limited","2013","16-34 y.","Urban Area","597","0.0921181466689796","0.0844564909887456","0.0997798023492135","2"
"Yes, somewhat limited","2013","66 and older","Urban Area","1231","0.373663681795172","0.357089987259484","0.39023737633086","2"
"Yes, somewhat limited","2013","66 and older","Rural Area","690","0.407921760286277","0.384850177795792","0.430993342776762","2"
"Yes, strongly limited","2013","16-34 y.","Urban Area","109","0.0190862139064136","0.0154611916318743","0.0227112361809529","1"
"Yes, strongly limited","2013","16-34 y.","Rural Area","53","0.0303283935547817","0.0234329546341756","0.0372238324753878","1"
"Yes, strongly limited","2013","35-65 y.","Urban Area","912","0.0905404093225995","0.0852933024898994","0.0957875161552995","1"
"Yes, strongly limited","2013","35-65 y.","Rural Area","524","0.101868152701684","0.0942881717483754","0.109448133654993","1"
"Yes, strongly limited","2013","66 and older","Urban Area","649","0.218849350728244","0.204684398354203","0.233014303102286","1"
"Yes, strongly limited","2013","66 and older","Rural Area","362","0.213667333179984","0.194424384515879","0.232910281844088","1"
"No, not limited","2014","16-34 y.","Rural Area","","","","","3"
"No, not limited","2014","16-34 y.","Urban Area","","","","","3"
"No, not limited","2014","35-65 y.","Urban Area","","","","","3"
"No, not limited","2014","35-65 y.","Rural Area","","","","","3"
"No, not limited","2014","66 and older","Urban Area","","","","","3"
"No, not limited","2014","66 and older","Rural Area","","","","","3"
"Yes, somewhat limited","2014","16-34 y.","Rural Area","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","Urban Area","","","","","2"
"Yes, somewhat limited","2014","16-34 y.","Urban Area","","","","","2"
"Yes, somewhat limited","2014","35-65 y.","Rural Area","","","","","2"
"Yes, somewhat limited","2014","66 and older","Rural Area","","","","","2"
"Yes, somewhat limited","2014","66 and older","Urban Area","","","","","2"
"Yes, strongly limited","2014","16-34 y.","Urban Area","","","","","1"
"Yes, strongly limited","2014","16-34 y.","Rural Area","","","","","1"
"Yes, strongly limited","2014","35-65 y.","Urban Area","","","","","1"
"Yes, strongly limited","2014","35-65 y.","Rural Area","","","","","1"
"Yes, strongly limited","2014","66 and older","Urban Area","","","","","1"
"Yes, strongly limited","2014","66 and older","Rural Area","","","","","1"
"No, not limited","2015","16-34 y.","Rural Area","1738","0.83611299361316","0.820025908328127","0.852200078898193","3"
"No, not limited","2015","16-34 y.","Urban Area","3997","0.870726687460662","0.861051275256756","0.880402099664568","3"
"No, not limited","2015","35-65 y.","Urban Area","6781","0.663886289737128","0.65451374228135","0.673258837192906","3"
"No, not limited","2015","35-65 y.","Rural Area","3544","0.646209990234061","0.63327243623569","0.659147544232432","3"
"No, not limited","2015","66 and older","Urban Area","1294","0.394059851854265","0.376919189465828","0.411200514242701","3"
"No, not limited","2015","66 and older","Rural Area","686","0.380423525249838","0.357585719583419","0.403261330916256","3"
"Yes, somewhat limited","2015","16-34 y.","Urban Area","522","0.106799150568667","0.097892127587113","0.115706173550221","2"
"Yes, somewhat limited","2015","16-34 y.","Rural Area","241","0.138181917305863","0.123184860896864","0.153178973714863","2"
"Yes, somewhat limited","2015","35-65 y.","Urban Area","2202","0.235625978853375","0.22720558842105","0.244046369285701","2"
"Yes, somewhat limited","2015","35-65 y.","Rural Area","1252","0.258405140168951","0.246560374082799","0.270249906255103","2"
"Yes, somewhat limited","2015","66 and older","Urban Area","1213","0.386704944909644","0.369622255847568","0.403787633971721","2"
"Yes, somewhat limited","2015","66 and older","Rural Area","701","0.400654670818999","0.377603292510955","0.423706049127042","2"
"Yes, strongly limited","2015","16-34 y.","Urban Area","100","0.0224741619706713","0.0181997144846328","0.0267486094567098","1"
"Yes, strongly limited","2015","16-34 y.","Rural Area","55","0.0257050890809764","0.0188276398933178","0.032582538268635","1"
"Yes, strongly limited","2015","35-65 y.","Urban Area","775","0.100487731409496","0.0945224937550928","0.1064529690639","1"
"Yes, strongly limited","2015","35-65 y.","Rural Area","451","0.0953848695969886","0.0874367530313632","0.103332986162614","1"
"Yes, strongly limited","2015","66 and older","Rural Area","349","0.218921803931163","0.199469770963982","0.238373836898345","1"
"Yes, strongly limited","2015","66 and older","Urban Area","615","0.219235203236091","0.204722547302728","0.233747859169454","1"
"No, not limited","2016","16-34 y.","Urban Area","1437","0.858089134835688","0.841437204892905","0.874741064778472","3"
"No, not limited","2016","16-34 y.","Rural Area","666","0.836158665878936","0.810794094689885","0.861523237067988","3"
"No, not limited","2016","35-65 y.","Urban Area","908","0.693397226805281","0.667958375130156","0.718836078480406","3"
"No, not limited","2016","35-65 y.","Rural Area","397","0.703948142210513","0.666272317473495","0.741623966947532","3"
"No, not limited","2016","66 and older","Urban Area","6","","","","3"
"No, not limited","2016","66 and older","Rural Area","","","","","3"
"Yes, somewhat limited","2016","16-34 y.","Rural Area","110","0.123142750400329","0.100624206100364","0.145661294700295","2"
"Yes, somewhat limited","2016","16-34 y.","Urban Area","191","0.10451107267049","0.0899127885317634","0.119109356809217","2"
"Yes, somewhat limited","2016","35-65 y.","Urban Area","272","0.223070902134191","0.20010251133355","0.246039292934833","2"
"Yes, somewhat limited","2016","66 and older","Rural Area","2","","","","2"
"Yes, somewhat limited","2016","35-65 y.","Rural Area","116","0.202790568226334","0.169607340369938","0.235973796082729","2"
"Yes, somewhat limited","2016","66 and older","Urban Area","7","","","","2"
"Yes, strongly limited","2016","16-34 y.","Urban Area","59","0.0373997924938212","0.0283456333971048","0.0464539515905376","1"
"Yes, strongly limited","2016","16-34 y.","Rural Area","42","0.0406985837207342","0.0271579612311672","0.0542392062103013","1"
"Yes, strongly limited","2016","35-65 y.","Urban Area","82","0.0835318710605276","0.0682666463542164","0.0987970957668387","1"
"Yes, strongly limited","2016","35-65 y.","Rural Area","51","0.0932612895631528","0.0692618927969288","0.117260686329377","1"
"Yes, strongly limited","2016","66 and older","Rural Area","3","","","","1"
"Yes, strongly limited","2016","66 and older","Urban Area","7","","","","1"
"No, not limited","2017","16-34 y.","Urban Area","4790","0.861011439645391","0.851899626223046","0.870123253067735","3"
"No, not limited","2017","16-34 y.","Rural Area","2090","0.837705907786575","0.823200018880329","0.852211796692821","3"
"No, not limited","2017","35-65 y.","Urban Area","7262","0.661916707119657","0.652869699946774","0.670963714292539","3"
"No, not limited","2017","35-65 y.","Rural Area","3859","0.632789984612684","0.620392834942265","0.645187134283102","3"
"No, not limited","2017","66 and older","Urban Area","1435","0.418789459991285","0.401590568549068","0.435988351433502","3"
"No, not limited","2017","66 and older","Rural Area","763","0.392397484740807","0.370230938765163","0.414564030716451","3"
"Yes, somewhat limited","2017","16-34 y.","Urban Area","636","0.121168137107195","0.112572898411147","0.129763375803243","2"
"Yes, somewhat limited","2017","16-34 y.","Rural Area","318","0.129909783364249","0.116683120788629","0.143136445939869","2"
"Yes, somewhat limited","2017","66 and older","Rural Area","736","0.402829218415885","0.380563593226403","0.425094843605366","2"
"Yes, somewhat limited","2017","66 and older","Urban Area","1164","0.378690613410108","0.361781062611251","0.395600164208965","2"
"Yes, somewhat limited","2017","35-65 y.","Urban Area","2397","0.250312796602847","0.242028169154811","0.258597424050883","2"
"Yes, somewhat limited","2017","35-65 y.","Rural Area","1430","0.263976215120902","0.252640129681922","0.275312300559883","2"
"Yes, strongly limited","2017","16-34 y.","Urban Area","111","0.0178204232474144","0.0143357241232828","0.021305122371546","1"
"Yes, strongly limited","2017","16-34 y.","Rural Area","74","0.0323843088491764","0.0254201932737269","0.0393484244246258","1"
"Yes, strongly limited","2017","35-65 y.","Urban Area","844","0.0877704962774966","0.0823589952853876","0.0931819972696056","1"
"Yes, strongly limited","2017","35-65 y.","Rural Area","519","0.103233800266414","0.0954087819993458","0.111058818533482","1"
"Yes, strongly limited","2017","66 and older","Rural Area","365","0.204773296843308","0.186454064295045","0.223092529391572","1"
"Yes, strongly limited","2017","66 and older","Urban Area","562","0.202519926598607","0.188510200523357","0.216529652673858","1"
"No, not limited","2018","16-34 y.","Urban Area","141","0.817947010999522","0.758706911331016","0.877187110668028","3"
"No, not limited","2018","16-34 y.","Rural Area","82","0.871548879259548","0.80426653548225","0.938831223036847","3"
"No, not limited","2018","35-65 y.","Urban Area","72","0.707863688235272","0.619613509544892","0.796113866925651","3"
"No, not limited","2018","35-65 y.","Rural Area","39","0.688845196479409","0.571700794966258","0.805989597992561","3"
"No, not limited","2018","66 and older","Urban Area","","","","","3"
"No, not limited","2018","66 and older","Rural Area","","","","","3"
"Yes, somewhat limited","2018","16-34 y.","Rural Area","11","","","","2"
"Yes, somewhat limited","2018","16-34 y.","Urban Area","16","","","","2"
"Yes, somewhat limited","2018","66 and older","Rural Area","1","","","","2"
"Yes, somewhat limited","2018","35-65 y.","Urban Area","21","","","","2"
"Yes, somewhat limited","2018","35-65 y.","Rural Area","16","","","","2"
"Yes, somewhat limited","2018","66 and older","Urban Area","2","","","","2"
"Yes, strongly limited","2018","16-34 y.","Urban Area","6","","","","1"
"Yes, strongly limited","2018","16-34 y.","Rural Area","2","","","","1"
"Yes, strongly limited","2018","35-65 y.","Urban Area","9","","","","1"
"Yes, strongly limited","2018","35-65 y.","Rural Area","5","","","","1"
"Yes, strongly limited","2018","66 and older","Urban Area","1","","","","1"
"Yes, strongly limited","2018","66 and older","Rural Area","","","","","1"
"No, not limited","2019","16-34 y.","Urban Area","4024","0.83851999792873","0.828046701355837","0.848993294501623","3"
"No, not limited","2019","16-34 y.","Rural Area","1805","0.821999817134571","0.805793389697285","0.838206244571857","3"
"No, not limited","2019","35-65 y.","Urban Area","7088","0.664446713404235","0.65529984214258","0.67359358466589","3"
"No, not limited","2019","35-65 y.","Rural Area","3865","0.629778603638593","0.617391266649466","0.642165940627719","3"
"No, not limited","2019","66 and older","Urban Area","1410","0.425115719008798","0.407617017842408","0.442614420175189","3"
"No, not limited","2019","66 and older","Rural Area","760","0.339308207529396","0.318007372673883","0.360609042384908","3"
"Yes, somewhat limited","2019","16-34 y.","Urban Area","589","0.135069677188785","0.125341380464482","0.144797973913088","2"
"Yes, somewhat limited","2019","16-34 y.","Rural Area","269","0.145408926721883","0.130473559171232","0.160344294272534","2"
"Yes, somewhat limited","2019","66 and older","Rural Area","797","0.458901272331103","0.436483220225542","0.481319324436665","2"
"Yes, somewhat limited","2019","66 and older","Urban Area","1100","0.358893682524863","0.341914766873669","0.375872598176056","2"
"Yes, somewhat limited","2019","35-65 y.","Rural Area","1495","0.273636522191143","0.262199386462126","0.285073657920161","2"
"Yes, somewhat limited","2019","35-65 y.","Urban Area","2367","0.250764623712537","0.242368013141284","0.25916123428379","2"
"Yes, strongly limited","2019","16-34 y.","Urban Area","129","0.0264103248824849","0.0218463613269111","0.0309742884380586","1"
"Yes, strongly limited","2019","16-34 y.","Rural Area","66","0.0325912561435456","0.0250681574663167","0.0401143548207745","1"
"Yes, strongly limited","2019","35-65 y.","Urban Area","782","0.0847886628832284","0.0793924219959728","0.0901849037704839","1"
"Yes, strongly limited","2019","35-65 y.","Rural Area","477","0.0965848741702639","0.089006928585956","0.104162819754572","1"
"Yes, strongly limited","2019","66 and older","Rural Area","341","0.201790520139501","0.183735049742456","0.219845990536546","1"
"Yes, strongly limited","2019","66 and older","Urban Area","556","0.215990598466339","0.201424606202315","0.230556590730363","1"
