"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2014","direct migration background","Rural Area","18526.5","16594.67","1290","8790","12608","21633.6","31405.33","54366","18099.56","18953.44","20","82234","14323.478515625","15330.0009765625"
"2014","direct migration background","Urban Area","19203.74","16122.42","3892","8870","11666","22421.2","32269.33","65801.3","18812.75","19594.73","0","215030","15208","15819.5"
"2014","indirect migration background","Rural Area","19933.52","18775.54","356","8966.4","13626","24128","31574.5","57058","18921.96","20945.08","800","81278.5","15713.3330078125","18384.400390625"
"2014","indirect migration background","Urban Area","20779.09","17485.68","1577","9000","11997","24988.46","34868","73184","19987.3","21570.88","0","362987","16314.5","17512.380859375"
"2014","no migration background","Rural Area","21254.35","18964.1","7862","10402","14138.67","25383.33","33354","64439.33","20989.25","21519.45","0","347168","18384.666015625","18838.888671875"
"2014","no migration background","Urban Area","25322.63","21735.45","12809","11476.67","15729.52","30338","40424.67","82958.89","24962.79","25682.47","127","863947.31","21456","21924.400390625"
"2015","direct migration background","Rural Area","18799.01","16567.42","1515","8864.67","12400","22367.62","31444","56617.14","18372.69","19225.33","13","81555.34","14528.095703125","15382"
"2015","direct migration background","Urban Area","19123.63","16285.71","4482","8777","11592.5","22860","32758.67","61375.5","18780.52","19466.74","0","211597.33","15321.4287109375","15904.4453125"
"2015","indirect migration background","Rural Area","21212.67","19161.02","346","8876.92","13965.33","25680","34038","69661.34","20032.26","22393.08","21","95807.15","16318.2607421875","18994.642578125"
"2015","indirect migration background","Urban Area","20808.73","17659.98","1462","9342.67","12857.22","25554.76","35612","71894.4","20187.06","21430.4","2000","159590.56","16788","17664.666015625"
"2015","no migration background","Rural Area","21660.31","19513.37","7520","10652","14558","25933.89","34233.6","60512.67","21412.24","21908.38","0","126053.5","19130.5","19511.90625"
"2015","no migration background","Urban Area","25554.56","22157.04","12187","11484.67","16192","30936","41942.67","72519.34","25225.43","25883.69","0","702467","21928.666015625","22374.232421875"
"2016","direct migration background","Rural Area","19345.82","16827.6","1265","8698.71","12105.56","23450","33253","57414","18843.51","19848.13","1609","85132.78","15288.095703125","16059.166015625"
"2016","direct migration background","Urban Area","20319.24","17662.6","3661","9078.86","12442","24686.67","34241.67","68776.66","19937.32","20701.16","0","174690","16155.640625","16767.77734375"
"2016","indirect migration background","Rural Area","21210.54","18887.71","336","9540","13399","24766.07","34943.33","59088.67","19793.14","22627.94","21","134262.61","16727.5","18730.4765625"
"2016","indirect migration background","Urban Area","21507.04","18621.34","1352","9242","12772.8","26071","36873","77358","20800.33","22213.75","633.33","160498","17398.611328125","18798"
"2016","no migration background","Rural Area","22644.87","20232.43","6997","10825.5","15049.13","26985.33","34718.67","76235.5","22328.72","22961.02","10","228543.59","19615","20063.810546875"
"2016","no migration background","Urban Area","26148.58","22847.47","11346","11546","16380","31023","42096","79088","25743.58","26553.58","0","1061920","22686.5","23251"
"2017","direct migration background","Rural Area","20205.06","16707","1880","7497","11055","23842.67","32050","73938.66","19604.37","20805.75","0","292737.78","12440","13299.9990234375"
"2017","direct migration background","Urban Area","20321.36","17364.67","5037","8604","12623.33","24291","35240.5","66771.91","19947.57","20695.15","0","403821.34","13560.7998046875","14063.3330078125"
"2017","indirect migration background","Rural Area","24911.29","21363.33","335","9718.8","14923.33","30989","40824","73938.66","22380.66","27441.92","4152","396580.97","17049","19891.333984375"
"2017","indirect migration background","Urban Area","21959.8","18444.23","1502","9258.89","13506.67","26780","38358.8","71104.35","21166.76","22752.84","0","278577.78","17703.333984375","19014.28515625"
"2017","no migration background","Rural Area","23356.73","20956.09","8063","11273.33","15758","27640","35513","77473","23068.68","23644.78","3","396580.97","20654.783203125","21162"
"2017","no migration background","Urban Area","26937.3","23607.13","12635","11897","16853","32360.4","44037.33","78108.66","26565.9","27308.7","0","694486","23718","24240"
"2018","direct migration background","Rural Area","19895.04","17127.07","2079","7508","12235.33","23406.92","31806.67","74800","19339.48","20450.6","0","303295.56","11692","12547.857421875"
"2018","direct migration background","Urban Area","20786.77","18050.97","6029","8989","12769.33","25120","35164.29","77577.34","20495.61","21077.93","0","237908.58","12420","12988.8896484375"
"2018","indirect migration background","Rural Area","24355.88","20616.09","345","11710","16189.13","27949","38227","74800","22952.09","25759.67","3683","134488","18474.34765625","20222.400390625"
"2018","indirect migration background","Urban Area","23140.96","19489.87","1474","9081","14137","26832.78","38343.33","80738","21955.2","24326.72","436","656863.31","18293.19921875","19480"
"2018","no migration background","Rural Area","23807.07","21606.27","7732","11356","16286.5","28380","37218.5","75781.5","23535.68","24078.46","0","172482.23","21024.287109375","21578"
"2018","no migration background","Urban Area","27743.22","24262.22","12231","12732.67","17697","32872.61","44467","80770","27348.49","28137.95","0","755578","23954.666015625","24432.400390625"
"2019","direct migration background","Rural Area","20574.38","18169.33","1876","8743","12693.33","24660","33195.33","69846.8","20065.72","21083.04","0","156886","12157.3330078125","12853"
"2019","direct migration background","Urban Area","22417.2","19069.59","5082","9343.57","13278","26795","37892.5","79875","21885.37","22949.03","0","475920","12638.3330078125","13161.2490234375"
"2019","indirect migration background","Rural Area","25167.73","21946.51","347","13552.86","16680.95","29528.4","39526","69846.8","21740.67","28594.79","3736.67","306318","19038","22124"
"2019","indirect migration background","Urban Area","24882.85","20992.92","1325","10777.69","14890.33","30140.5","41994.67","86415.72","22451.53","27314.17","2018","739798.69","20819.333984375","22330.4765625"
"2019","no migration background","Rural Area","24984.19","22642.73","7687","12253.48","16696.67","29637.33","38082.38","73492.66","24386","25582.38","0","581500.69","22896.78515625","23444"
"2019","no migration background","Urban Area","29100.19","25336.96","11684","13229","18444.5","34431.11","46575.33","85797","28204.57","29995.81","0","3103392","26697","27325.71484375"
