"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","no migration background","20327.77","17552.18","19119","9300","12926.15","24052","32746","67828","20074.97","20580.57","0","593626","18642.380859375","18973"
"2007","direct migration background","16651.54","14270.7","2149","7986.67","10645.2","19094.58","26082.67","55440","16079.64","17223.44","81","276086.66","14684.783203125","15353.478515625"
"2007","indirect migration background","17594.17","15787.27","845","8720","11126","20792.22","27934.4","64918.8","16674.73","18513.61","4","170489.2","16063.8896484375","17296"
"2007","no migration background","20629.4","17910.27","17971","9600","13185","24493.81","32986.09","64687.5","20386.45","20872.35","0","613426","18873.599609375","19232.5"
"2008","direct migration background","17072.38","14184.8","1920","7773.33","10449.52","19824","25675.33","56493.33","16036.53","18108.23","40","886350.69","14965.3330078125","15705.2177734375"
"2008","indirect migration background","17803.63","15493.38","830","9063","11823.93","21367.22","28926","55290","16997.27","18609.99","590","103940.66","15970.7998046875","17361"
"2008","no migration background","21346","18513.02","16936","9936.67","13661.33","25209","34155.33","68033.5","21065.1","21626.9","0","886350.69","19380","19747"
"2009","direct migration background","17152.19","14693.84","1676","7944.85","10889.33","20272.22","27914.67","59202","16617.12","17687.26","0","139299.33","15137.6201171875","15895"
"2009","indirect migration background","18388.42","16232.67","757","9365.2","12474","21502","29907.6","57151.74","17379.04","19397.8","2133","138615.5","15993.810546875","17556"
"2009","no migration background","21636.02","18734.56","15930","9872","13823","25787.33","34320.67","68819.34","21368.1","21903.94","0","624596","19699.5","20135.83203125"
"2010","direct migration background","17595.08","14944.41","2921","8028.57","10926","21048","28575.33","64283.33","17204.23","17985.93","0","145863","13262.068359375","13898"
"2010","indirect migration background","19453.77","17216.19","1228","8312.38","12532.06","23999.45","33880.67","55848.67","18758.39","20149.15","897.22","209221","15409.654296875","16295.2001953125"
"2010","no migration background","21859.55","19227","20283","10155","13946","26390.4","34670.67","65602.66","21654.67","22064.43","0","664511","18746.66796875","19065.666015625"
"2011","direct migration background","18218.34","15527.05","3280","8598.21","11625.83","21443.33","29621.5","64910","17834.16","18602.52","96","164936","14276.6669921875","14831.5"
"2011","indirect migration background","20421.99","17891.11","1410","9412.31","13068.67","24806","35932.67","59319.6","19689.46","21154.52","0","183608.67","16051.9052734375","17270"
"2011","no migration background","22357.98","19698.9","24325","10378.67","14134","26642.67","36101.33","72835.34","22168.81","22547.15","0","483833.34","19090.666015625","19392"
"2012","direct migration background","18534.45","15652.59","3071","8948.26","12017","21863.6","30439.5","65144.67","18151.73","18917.17","67","128053.89","14642.5","15161.6669921875"
"2012","indirect migration background","21805.75","18289.25","1374","9626.67","13966.11","26155.2","35331.39","67994","20727.9","22883.6","0","602786","16009.4453125","17098"
"2012","no migration background","22762.11","19716","23831","10659","14306.67","27030","36798.67","75432.66","22529.65","22994.57","0","999041.31","19072.572265625","19349.599609375"
"2013","direct migration background","18309.9","15540.04","6429","8357","11416.8","21796.67","31127","67632.66","18054.22","18565.58","0","226003.33","14590.400390625","14955.8330078125"
"2013","indirect migration background","20389.32","17580.84","2237","8470.62","12132.8","24761","34107","70603.89","19688.29","21090.35","0","570729","16182.7998046875","16904.193359375"
"2013","no migration background","23368.53","20206.03","22650","10887.5","14879","27865.56","38166","75577.2","23151.57","23585.49","0","737262","19617.333984375","19903.333984375"
"2014","direct migration background","19060.44","16204.63","5182","8867.5","11833.85","22352.67","31910.95","63140","18747.46","19373.42","0","215030","15075.599609375","15624.4453125"
"2014","indirect migration background","20633.15","17836.47","1933","9000","12324","24719","34552.31","71918.66","19960.85","21305.45","0","362987","16393.810546875","17507.14453125"
"2014","no migration background","23918.09","20768.75","20671","10944.67","15038","28546","38418","76814","23671.58","24164.6","0","863947.31","20257.333984375","20575.416015625"
"2015","direct migration background","19054.51","16369.4","5997","8797.04","11623.33","22800","32525.33","61375.5","18775.79","19333.23","0","211597.33","15218.5","15644"
"2015","indirect migration background","20875.74","17807.35","1808","9276","13008","25581.6","35611","69661.34","20325.04","21426.44","21","159590.56","16877","17769.19921875"
"2015","no migration background","24222.64","21256.09","19707","11162.5","15504.8","29381","39471.6","68752.66","23996.34","24448.94","0","702467","20808.333984375","21192"
"2016","direct migration background","20115.62","17352.02","4926","9026.05","12369.13","24339.5","34187","68776.66","19803.1","20428.14","0","174690","15974.7626953125","16431.333984375"
"2016","indirect migration background","21458.49","18683.56","1688","9242","12912.61","25598","36206","77358","20826.42","22090.56","21","160498","17403.21484375","18642.666015625"
"2016","no migration background","24951.55","21969.48","18343","11254","15835","29774","39856.67","76235.5","24671.84","25231.26","0","1061920","21474.666015625","21847"
"2017","direct migration background","20296.67","17266.28","6917","8431","12166.96","24146","34834","69995.34","19978.9","20614.44","0","403821.34","13334.166015625","13764"
"2017","indirect migration background","22392.43","18900.87","1837","9360.4","13624","26932.8","38441.11","73938.66","21597.72","23187.14","0","396580.97","17870","18965.5"
"2017","no migration background","25701.66","22660.77","20698","11742","16450","30604","41220","78031.43","25446.88","25956.44","0","694486","22400.666015625","22789.333984375"
"2018","direct migration background","20606.89","17878.51","8108","8534.67","12731.67","24938.67","34465","76694","20347.47","20866.31","0","303295.56","12307.6923828125","12799.9990234375"
"2018","indirect migration background","23327.73","19707.24","1819","9600","14603.08","26867.22","38265","80738","22331.12","24324.34","436","656863.31","18510","19430"
"2018","no migration background","26372.48","23208.69","19963","12007.33","17164","31340.87","41788.67","79696","26107.09","26637.87","0","755578","22741.90625","23111.5"
"2019","direct migration background","22276.56","18792.45","7263","9233.2","13260","26424","37573.33","74812.66","21810.41","22742.71","0","754144","12616.7998046875","13066.95703125"
"2019","indirect migration background","24774.18","20975.44","1782","11081.15","15122","29931.33","40081.33","85875.34","22833.93","26714.43","2018","739798.69","20730.333984375","21873.666015625"
"2019","no migration background","27477.93","24222.5","20622","12806","17506","32386","43800.67","84319.5","26912.44","28043.42","0","3103392","25010","25441"
