"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","no migration background","Male","24405.38","21127.63","10353","11400","15518","28828","39537","81079.34","24065.02","24745.74","0","737262","20376.666015625","20837.599609375"
"2014","direct migration background","Female","19098.71","16213.41","2823","8831","11774","22360","31250","65801.3","18651.23","19546.19","0","215030","14965.5556640625","15731.666015625"
"2014","direct migration background","Male","19019.89","16153.52","2359","8872.14","11928","22338.26","32293.33","60123.34","18588.34","19451.44","1333.33","138566.5","14994","15712.3818359375"
"2014","indirect migration background","Female","20049.29","17457.56","1030","9000","11926","24128","33358.5","65801.3","19097.89","21000.69","0","362987","15653.2548828125","17148"
"2014","indirect migration background","Male","21137.6","18212.91","903","9007.33","12456","25277.14","34868","74168","20192.19","22083.01","507","203882.78","16755.71484375","18214.666015625"
"2014","no migration background","Female","22814.88","19840.7","11151","10460","14400.67","27504","36821","70737.34","22495.36","23134.4","0","863947.31","19462.173828125","19916"
"2014","no migration background","Male","25086.61","21503.54","9520","11677.5","15824.67","29525.6","39904","84364.66","24704.95","25468.27","0","832555","20980.666015625","21438.095703125"
"2015","direct migration background","Female","19126.93","16454","3240","8780.2","11691.33","22972.67","32315.71","61875.33","18738.18","19515.68","0","211597.33","15099.5244140625","15696.6669921875"
"2015","direct migration background","Male","18978.46","16182.14","2757","8824","11592.5","22681.91","32626.67","59066.67","18579.65","19377.27","0","138432.67","15146.6669921875","15798"
"2015","indirect migration background","Female","20020.91","17663.24","973","9318.4","12408.57","24937","34038","56668","19315.29","20726.53","21","115333.34","16285.7138671875","17414.28515625"
"2015","indirect migration background","Male","21645.48","18133.2","835","9276","13446.67","25674.67","36013.33","74862","20783.61","22507.35","3567.14","159590.56","17142.80078125","18765.666015625"
"2015","no migration background","Female","23233.66","20549.66","10631","10924","14882.67","28393","37790.4","65772","22943.95","23523.37","0","689394.69","20024.58203125","20578.666015625"
"2015","no migration background","Male","25266.45","21994","9076","11495","16232","30283","41222.5","73867.34","24912.09","25620.81","0","702467","21567","21973.5"
"2016","direct migration background","Female","19888.9","17413.16","2690","9036","12545","24161","33570","65341","19460.71","20317.09","0","174690","15876.2490234375","16487.14453125"
"2016","direct migration background","Male","20355.85","17286.75","2236","8950.83","12107","24738.67","34618.34","68776.66","19898.7","20813","0","120710","15901.7392578125","16595.599609375"
"2016","indirect migration background","Female","20676.22","18689.49","919","9111.33","13062.86","25247","35100.67","59088.67","19921.6","21430.84","21","134262.61","16851","18371.4296875"
"2016","indirect migration background","Male","22214.4","18680.64","769","9242","12637.39","26071","37068","85539","21162.31","23266.49","2880","160498","17745.71484375","19516.400390625"
"2016","no migration background","Female","23872.81","21073.39","9898","11040","15245.14","28731.33","38186","71514.66","23506.59","24239.03","0","1061920","20699.525390625","21207"
"2016","no migration background","Male","26082.58","22851.16","8445","11660","16612.67","30668","41338","85316","25653.48","26511.68","0","777658","22237.779296875","22730.83203125"
"2017","direct migration background","Female","20644.02","17606.52","3406","9162","12829.13","24608","35240.5","69995.34","20143.76","21144.28","0","403821.34","14137.7783203125","14914.2861328125"
"2017","direct migration background","Male","19917.31","16876.14","3511","7800","11535.33","23720.5","34386.67","69995.34","19524.66","20309.96","0","292737.78","12302.0830078125","13082"
"2017","indirect migration background","Female","22144.59","18516.81","987","9600","13694.67","26197.33","38623.33","68719.57","21081.62","23207.56","7","396580.97","17272.30859375","18804.666015625"
"2017","indirect migration background","Male","22617.53","19136.59","850","9029.33","13569.13","28358.1","38441.11","76958","21422.52","23812.54","0","278577.78","17957","19776.666015625"
"2017","no migration background","Female","24698.86","21806.92","11062","11585.24","16056","29568.8","39447.33","74486.66","24387.24","25010.48","0","543325.31","21704.666015625","22176.666015625"
"2017","no migration background","Male","26736.71","23521.84","9636","11886","16933.33","31581.67","42701","86989.34","26323.44","27149.98","0","694486","23168.5","23711.5"
"2018","direct migration background","Female","21090.84","18191.78","3840","9264.67","12984.35","25028","34906","84782.8","20692.5","21489.18","0","303295.56","13249.9990234375","13880.0009765625"
"2018","direct migration background","Male","20099.64","17363.21","4268","7449.2","11907.67","24809.2","34183","71390.66","19763.86","20435.42","0","303295.56","11076.923828125","11710"
"2018","indirect migration background","Female","23461.43","19588.63","989","10076.92","14350.4","25951.91","37978.34","83223.34","21941.4","24981.46","436","656863.31","18098.400390625","19338"
"2018","indirect migration background","Male","23198.72","19893.71","830","9074","14733.33","28374.29","38481.5","80738","21975.38","24422.06","2281","237908.58","18517.7421875","19980.666015625"
"2018","no migration background","Female","25170.9","22370.67","10677","11760","16492.5","30290","39992.8","75289.34","24849.34","25492.46","0","513082.66","22031.333984375","22555.5"
"2018","no migration background","Male","27616.21","24186.31","9286","12495","17791.5","32570.8","43505","86514","27182.56","28049.86","0","755578","23400.666015625","23940.666015625"
"2019","direct migration background","Female","22313.69","19316.45","3428","9466.67","13499.26","26846.19","37883.33","74164.35","21723.92","22903.46","0","377330","13460.8701171875","14279.4443359375"
"2019","direct migration background","Male","22237.85","18427.88","3835","9081.33","13053.33","25794.67","36692","79265.34","21530.11","22945.59","0","754144","11822.2216796875","12419.599609375"
"2019","indirect migration background","Female","24120.68","20775.17","944","11212","15070","28001.33","38480","75389.05","21868.17","26373.19","2018","711595.31","19745.71484375","21250.76953125"
"2019","indirect migration background","Male","25339.63","21450.64","837","11056","15150.48","31466","42246","90484","22090.69","28588.57","2603","739798.69","21128.888671875","23752.857421875"
"2019","no migration background","Female","25885.61","23265.93","10648","12400","16818.5","30969.05","41330","71712.66","25422.38","26348.84","0","504619.59","23764","24355.333984375"
"2019","no migration background","Male","29138.07","25281.96","9966","13194","18293.93","33716","46263.34","92168.89","28082.02","30194.12","0","3103392","26211","26904.998046875"
