"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","Urban Area","21612.89","18511.33","12040","9653.33","13436.94","25718","35364.5","70337.5","21292.7","21933.08","0","624596","20189.232421875","20604"
"2010","Rural Area","19199.97","17503.33","8374","9602.67","12884.67","23321.91","29764","55848.67","18982.37","19417.57","0","105822.34","16433.333984375","16835.19921875"
"2010","Urban Area","22076.41","19307","16058","9600","13518","26782","35853","69603.34","21827.01","22325.81","0","664511","18829","19222"
"2011","Rural Area","20051.74","17836.52","10258","9793","13148","24028.67","31061","66714.66","19835.53","20267.95","55.33","183608.67","16946","17342.5"
"2011","Urban Area","22525.02","19703.33","18757","10080","13936","26949.2","36901.33","75190.66","22292.96","22757.08","0","483833.34","19215","19539"
"2012","Rural Area","19995.02","17794.5","10159","9906","13411.67","23961.91","31130.5","59012.67","19782.71","20207.33","0","161070","17120.83203125","17453.333984375"
"2012","Urban Area","23161.35","19816.24","18117","10408","14262.67","27785","37787","77590.66","22861.35","23461.35","0","999041.31","19302.30859375","19693"
"2013","Rural Area","20463.37","18383.04","10560","9987.67","13762.67","24596","31896","57952","20251.2","20675.54","600","350802","17300.4765625","17650"
"2013","Urban Area","23483.06","20005.99","20756","10252.5","14364.67","28278.67","38807.6","81079.34","23242.99","23723.13","0","737262","18772.5","19048"
"2014","Rural Area","20959.14","18749","9508","10194.67","13925","25009.33","33104.67","64131.5","20727.06","21191.22","0","347168","17784.28515625","18248.462890625"
"2014","Urban Area","24035.21","20482.66","18278","10531.43","14536","29048","39141.33","80677","23757.3","24313.12","0","863947.31","19553.478515625","19943.5"
"2015","Rural Area","21359.61","19280.91","9381","10371.33","14260","25680","34015.55","61086.67","21141.44","21577.78","0","126053.5","18220.666015625","18667.5"
"2015","Urban Area","24164.68","20877.57","18131","10496.67","14874","29724","40136","68708.66","23917.54","24411.82","0","702467","19780.400390625","20192"
"2016","Rural Area","22271.31","19848.67","8598","10415.2","14698.67","26452.8","34704","72671.34","21995.39","22547.23","10","228543.59","18913.333984375","19302.400390625"
"2016","Urban Area","24830.98","21562","16359","10739","15322.92","29859","40766.5","75998","24527.42","25134.54","0","1061920","20853.04296875","21206"
"2017","Rural Area","23066.82","20522.5","10278","10710","15163","27312.67","35489.33","76392.66","22795.27","23338.37","0","396580.97","19167.826171875","19605"
"2017","Urban Area","25406.08","22060.15","19174","10828","15653.33","31001","42038.67","74486.66","25126.2","25685.96","0","694486","20639.048828125","21000.400390625"
"2018","Rural Area","23417.86","21156.67","10156","10783.89","15551.15","27837.33","37108","74800","23165.69","23670.03","0","303295.56","19179","19676.666015625"
"2018","Urban Area","26105.02","22681.34","19734","11131","16241.5","31271.5","42203.34","80770","25818.41","26391.63","0","755578","20160","20531"
"2019","Rural Area","24530.2","22149.75","9910","11705","16357","29248","37876","73238.66","24031.07","25029.33","0","581500.69","20832","21401.78515625"
"2019","Urban Area","27491.97","23982","18091","11985.5","16758","32926.79","44703","82791","26858.22","28125.72","0","3103392","22545","23028"
