"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Employed","101.56","94","12573","55","70","122","155","250","100.73","102.39","9","500","100","100"
"2007","Not Employed","94.01","85","8337","51","64","120","150","240","92.97","95.05","10","838","90","95"
"2008","Employed","102.65","95","11901","55","70","125","160","270","101.79","103.51","10","470","100","103"
"2008","Not Employed","94.55","85","7738","52","64","120","150","235","93.47","95.63","10","938","90","95"
"2009","Employed","103.15","95","11210","55","71","125","160","250","102.26","104.04","10","500","100","104"
"2009","Not Employed","95.13","85","7099","52","65","120","150","240","94.02","96.24","10","550","92","96"
"2010","Employed","103.6","95","15565","55","72","126","160","260","102.85","104.35","10","500","100","104"
"2010","Not Employed","96.54","85","8785","52","65","120","150","250","95.54","97.54","8","550","92","95"
"2011","Employed","104.52","96","18294","55","72","130","160","250","103.82","105.22","11","500","105","107"
"2011","Not Employed","96.3","86","10672","52","65","120","150","240","95.4","97.2","9","500","94","96"
"2012","Employed","104.84","98","17897","55","72","130","160","250","104.13","105.55","12","540","105","107"
"2012","Not Employed","97.29","87","10347","52","65","120","150","250","96.37","98.21","9","500","94","97"
"2013","Employed","106.42","100","16890","56","73","130","160","250","105.69","107.15","10","540","105","109"
"2013","Not Employed","95.55","85","14339","52","65","120","150","245","94.82","96.28","10","450","89","90"
"2014","Employed","104.62","97","17765","55","71","130","160","250","103.92","105.32","10","470","100","104"
"2014","Not Employed","98.11","90","9943","53","67","120","150","250","97.19","99.03","10","450","90","95"
"2015","Employed","105.49","100","16597","55","72","130","160","250","104.75","106.23","11","470","102","105"
"2015","Not Employed","96.71","87","10789","51","65","120","150","240","95.85","97.57","10","430","87","90"
"2016","Employed","104.28","98","16116","55","70","130","160","250","103.55","105.01","9","470","100","103"
"2016","Not Employed","98.26","90","11426","52","66","120","150","250","97.43","99.09","6","430","86","89"
"2017","Employed","104.61","100","18216","55","70","130","160","250","103.92","105.3","9","470","101","105"
"2017","Not Employed","98.28","90","12641","52","65","120","150","250","97.49","99.07","8","410","86","90"
"2018","Employed","105.59","100","17826","54","71","130","160","250","104.88","106.3","9","410","100","101"
"2018","Not Employed","98.39","90","11651","52","65","120","150","240","97.58","99.2","10","420","87","90"
"2019","Employed","105.89","100","18434","55","71","130","160","250","105.08","106.7","8","698","107","110"
"2019","Not Employed","100.47","90","11096","52","67","124","160","250","99.57","101.37","10","500","90","90"
