"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","lower secondary degree","91.96","85","7649","52","65","115","140","205","91.05","92.87","9","650","90","90"
"2006","no degree/no degree yet","99.89","90","899","54","66","125","160","250","96.37","103.41","12","420","100","111"
"2006","Other degree","83.91","76.57","1203","50","62","99","129","180","81.65","86.17","18","450","79","83"
"2006","secondary school degree","100.13","91","6502","55","70","120","150","240","99.02","101.24","12","838","100","100"
"2007","college entrance qualification","108.55","100","5440","55","73","135","167","290","107.09","110.01","12","838","112","120"
"2007","lower secondary degree","92.97","85","6976","52","65","120","140","230","92.01","93.93","9","400","90","90"
"2007","no degree/no degree yet","102.61","95.49","845","56","70","125","160","250","99.03","106.19","20","420","103","120"
"2007","Other degree","85.01","78","1077","50","62","100","130","200","82.52","87.5","14","450","80","84"
"2007","secondary school degree","100.53","93","6086","55","70","120","150","240","99.37","101.69","12","838","100","100"
"2008","college entrance qualification","108.92","100","5142","55","72","139","170","300","107.4","110.44","10","938","112","120"
"2008","lower secondary degree","94.22","86","6512","52","66","120","145","235","93.23","95.21","10","400","90","92"
"2008","no degree/no degree yet","106.07","98","749","55","68","135","164","250","102.17","109.97","20","500","104","120"
"2008","Other degree","85.99","78","947","51","63","100","130","200","83.4","88.58","16","440","80","85"
"2008","secondary school degree","100.85","94","5784","55","70","123","150","240","99.67","102.03","12","938","100","100"
"2009","college entrance qualification","108.11","100","4899","54","72","135","168","300","106.6","109.62","10","500","112","120"
"2009","lower secondary degree","95.03","86","5978","53","67","120","150","240","93.96","96.1","10","550","90","92"
"2009","no degree/no degree yet","106.46","96","681","56","70","130","160","260","102.2","110.72","20","500","110","120"
"2009","Other degree","88.36","78","807","50","63","105","135","240","85.23","91.49","20","450","80","86"
"2009","secondary school degree","101.12","95","5437","56","70","120","150","240","99.93","102.31","14","470","100","100"
"2010","college entrance qualification","109.02","100","6802","55","73","140","170","280","107.76","110.28","8","500","113","120"
"2010","lower secondary degree","95.56","87","6897","53","66","120","148","240","94.54","96.58","13","550","90","95"
"2010","no degree/no degree yet","107.39","99.83","1064","56","72","136","170","270","104.34","110.44","20","440","100","110"
"2010","Other degree","90.59","81","1587","52","65","110","138","214","88.57","92.61","23","450","82","86"
"2010","secondary school degree","102.13","95","7483","56","70","125","155","250","101.11","103.15","12","470","100","100"
"2011","college entrance qualification","109.91","100","7970","55","74","137","175","280","108.72","111.1","11","500","120","120"
"2011","lower secondary degree","95.93","87","8225","54","67","120","150","240","95.02","96.84","9","380","91","95"
"2011","no degree/no degree yet","105.02","95","1323","54","70","134","167","245","102.37","107.67","12","360","100","110"
"2011","Other degree","93.13","82","1886","52","65","110","145","250","91.1","95.16","20","475","85","88"
"2011","secondary school degree","101.99","95","8720","56","70","125","157","240","101.03","102.95","18","470","100","101"
"2012","college entrance qualification","109.75","100","7844","55","74","138","170","270","108.56","110.94","12","500","119","120"
"2012","lower secondary degree","96.92","89","7973","54","68","120","150","250","95.98","97.86","9","540","90","95"
"2012","no degree/no degree yet","106.53","100","1341","55","69","135","169","250","103.83","109.23","15","540","106","114"
"2012","Other degree","91.9","82","1863","50","65","108","140","250","89.88","93.92","20","450","85","88"
"2012","secondary school degree","102.83","96","8526","56","70","125","160","250","101.85","103.81","13","470","100","102"
"2013","college entrance qualification","110.7","102","8102","55","74","140","170","270","109.54","111.86","10","500","115","120"
"2013","lower secondary degree","96.4","89","7816","53","68","120","150","240","95.47","97.33","10","540","90","94"
"2013","no degree/no degree yet","103.72","95","1773","54","70","130","161","250","101.5","105.94","12","420","95","100"
"2013","Other degree","87.84","79","4130","48","62","100","139","250","86.66","89.02","10","450","81","83"
"2013","secondary school degree","103.08","98","8542","56","70","128","160","240","102.11","104.05","10","470","100","100"
"2014","college entrance qualification","110.8","100","7452","55","74","140","175","270","109.6","112","11","450","115","120"
"2014","lower secondary degree","96.73","89","6966","53","68","120","150","240","95.74","97.72","12","450","90","95"
"2014","no degree/no degree yet","105.08","96","1439","55","70","130","160","250","102.61","107.55","18","450","98","102"
"2014","Other degree","89.07","80","3305","48","64","105","140","250","87.71","90.43","12","450","82","84"
"2014","secondary school degree","103.47","100","7609","56","70","127","160","250","102.44","104.5","10","470","100","103"
"2015","college entrance qualification","111.71","103","7211","56","75","140","170","275","110.48","112.94","11","430","120","120"
"2015","lower secondary degree","96.78","89","6455","52","67","120","150","240","95.74","97.82","11","450","90","95"
"2015","no degree/no degree yet","99.87","90","1369","50","68","125","150","240","97.39","102.35","12","420","95","100"
"2015","Other degree","86.99","78","4108","45","60","102","140","230","85.79","88.19","10","435","78","80"
"2015","secondary school degree","103.66","100","7268","56","70","128","160","250","102.59","104.73","10","470","100","101"
"2016","college entrance qualification","111.4","103","6825","56","75","140","170","270","110.15","112.65","11","430","118","120"
"2016","lower secondary degree","96.63","90","5927","53","68","120","150","220","95.57","97.69","10","400","91","95"
"2016","no degree/no degree yet","100.91","92","2122","52","68","125","150","240","98.98","102.84","6","400","85","90"
"2016","Other degree","87.91","80","4838","46","60","103","140","240","86.88","88.94","9","400","76","78"
"2016","secondary school degree","103.95","100","6724","56","70","130","160","250","102.85","105.05","12","470","100","104"
"2017","college entrance qualification","111.24","105","7950","55","75","140","170","270","110.08","112.4","9","410","120","120"
"2017","lower secondary degree","96.81","90","6160","52","68","120","150","240","95.74","97.88","9","450","92","95"
"2017","no degree/no degree yet","102.38","93","2658","53","67","125","160","250","100.71","104.05","9","410","87","90"
"2017","Other degree","89.34","80","5191","47","62","110","145","210","88.35","90.33","10","450","77","80"
"2017","secondary school degree","104.01","100","7678","56","70","130","160","240","102.99","105.03","8","470","100","105"
"2018","college entrance qualification","112.59","107","7698","56","75","140","175","300","111.4","113.78","9","420","115","120"
"2018","lower secondary degree","97.39","90","5795","52","67","120","150","240","96.28","98.5","10","400","90","94"
"2018","no degree/no degree yet","100.15","90","2394","50","67","122","150","250","98.45","101.85","15","410","85","90"
"2018","Other degree","89.65","80","4705","47","61","110","144","240","88.64","90.66","10","350","78","80"
"2018","secondary school degree","104.09","100","7339","56","72","130","160","240","103.05","105.13","12","400","100","102"
"2019","college entrance qualification","113.2","110","8573","55","75","140","180","300","111.91","114.49","9","698","120","120"
"2019","lower secondary degree","98.31","90","5414","52","68","120","150","240","97.09","99.53","11","500","93","96"
"2019","no degree/no degree yet","99.83","90","2306","52","66","120","152","250","98.05","101.61","8","410","86","90"
"2019","Other degree","92.32","83","4214","50","62","115","150","240","91.08","93.56","10","600","80","81"
"2019","secondary school degree","104.76","100","7525","56","72","130","160","240","103.58","105.94","12","530","105","110"
