"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","Urban Area","7.48","8","8474","5","6","9","10","10","7.43","7.53","0","10","8","8"
"1998","Rural Area","7.71","8","4825","5","7","9","10","10","7.65","7.77","0","10","8","8"
"1998","Urban Area","7.52","8","9363","5","6","9","10","10","7.48","7.56","0","10","8","8"
"1999","Rural Area","7.74","8","4680","5","7","9","10","10","7.68","7.8","0","10","8","8"
"1999","Urban Area","7.57","8","8970","5","7","9","10","10","7.53","7.61","0","10","8","8"
"2000","Rural Area","7.85","8","8247","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2000","Urban Area","7.68","8","15848","5","7","9","10","10","7.65","7.71","0","10","8","8"
"2001","Rural Area","7.86","8","7465","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2001","Urban Area","7.7","8","14443","5","7","9","10","10","7.67","7.73","0","10","8","8"
"2002","Rural Area","7.76","8","7591","5","7","9","10","10","7.72","7.8","0","10","8","8"
"2002","Urban Area","7.62","8","15403","5","7","9","10","10","7.59","7.65","0","10","8","8"
"2003","Rural Area","7.78","8","7300","5","7","9","10","10","7.74","7.82","0","10","8","8"
"2003","Urban Area","7.62","8","14882","5","7","9","10","10","7.59","7.65","0","10","8","8"
"2004","Rural Area","7.84","8","7128","5","7","9","10","10","7.8","7.88","0","10","8","8"
"2004","Urban Area","7.69","8","14446","5","7","9","10","10","7.66","7.72","0","10","8","8"
"2005","Rural Area","7.77","8","6833","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2005","Urban Area","7.64","8","13843","5","7","9","10","10","7.61","7.67","0","10","8","8"
"2006","Rural Area","7.75","8","7374","5","7","9","10","10","7.71","7.79","0","10","8","8"
"2006","Urban Area","7.61","8","14579","5","7","9","10","10","7.58","7.64","0","10","8","8"
"2007","Rural Area","7.73","8","6933","5","7","9","10","10","7.69","7.77","0","10","8","8"
"2007","Urban Area","7.66","8","13569","5","7","9","10","10","7.63","7.69","0","10","8","8"
"2008","Rural Area","7.89","8","6540","5","7","9","10","10","7.85","7.93","0","10","8","8"
"2008","Urban Area","7.77","8","12807","5","7","9","10","10","7.74","7.8","0","10","8","8"
"2009","Rural Area","7.77","8","6231","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2009","Urban Area","7.7","8","11805","5","7","9","10","10","7.67","7.73","0","10","8","8"
"2010","Rural Area","7.74","8","8217","5","7","9","10","10","7.7","7.78","0","10","8","8"
"2010","Urban Area","7.69","8","15760","5","7","9","10","10","7.66","7.72","0","10","8","8"
"2011","Rural Area","7.81","8","9094","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2011","Urban Area","7.73","8","16739","5","7","9","10","10","7.7","7.76","0","10","8","8"
"2012","Rural Area","7.85","8","9477","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2012","Urban Area","7.77","8","16981","5","7","9","10","10","7.74","7.8","0","10","8","8"
"2013","Rural Area","7.87","8","10306","5","7","9","10","10","7.83","7.91","0","10","8","8"
"2013","Urban Area","7.79","8","20376","5","7","9","10","10","7.76","7.82","0","10","8","8"
"2014","Rural Area","7.93","8","9275","5","7","9","10","10","7.89","7.97","0","10","8","8"
"2014","Urban Area","7.8","8","17840","5","7","9","10","10","7.77","7.83","0","10","8","8"
"2015","Rural Area","7.88","8","8696","5","7","9","10","10","7.84","7.92","0","10","8","8"
"2015","Urban Area","7.86","8","16362","5","7","9","10","10","7.83","7.89","0","10","8","8"
"2016","Rural Area","7.97","8","8342","6","7","9","10","10","7.93","8.01","0","10","8","8"
"2016","Urban Area","7.83","8","15861","5","7","9","10","10","7.8","7.86","0","10","8","8"
"2017","Rural Area","7.91","8","9381","5","7","9","10","10","7.87","7.95","0","10","8","8"
"2017","Urban Area","7.82","8","17115","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2018","Rural Area","7.85","8","9002","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2018","Urban Area","7.82","8","16626","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2019","Rural Area","7.95","8","8850","5","7","9","10","10","7.91","7.99","0","10","8","8"
"2019","Urban Area","7.9","8","15412","5","7","9","10","10","7.87","7.93","0","10","8","8"
