"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2014","East Germany","7.72","8","5600","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2014","West Germany","7.86","8","21515","5","7","9","10","10","7.83","7.89","0","10","8","8"
"2015","East Germany","7.68","8","5276","5","7","9","10","10","7.63","7.73","0","10","8","8"
"2015","West Germany","7.91","8","19782","5","7","9","10","10","7.88","7.94","0","10","8","8"
"2016","East Germany","7.76","8","5047","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2016","West Germany","7.9","8","19156","5","7","9","10","10","7.87","7.93","0","10","8","8"
"2017","East Germany","7.77","8","5616","5","7","9","10","10","7.72","7.82","0","10","8","8"
"2017","West Germany","7.87","8","20880","5","7","9","10","10","7.84","7.9","0","10","8","8"
"2018","East Germany","7.73","8","5500","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2018","West Germany","7.85","8","20128","5","7","9","10","10","7.82","7.88","0","10","8","8"
"2019","East Germany","7.85","8","5569","5","7","9","10","10","7.8","7.9","0","10","8","8"
"2019","West Germany","7.92","8","20136","5","7","9","10","10","7.89","7.95","0","10","8","8"
