"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.96","8","1116","6","7","9","10","7.86","8.06","8","8"
"2008","college entrance qualification","Westdeutschland, alte Bundeslaender","7.95","8","4024","6","7","9","10","7.9","8","8","8"
"2008","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.79","8","1279","5","7","9","10","7.69","7.89","8","8"
"2008","lower secondary degree","Westdeutschland, alte Bundeslaender","7.87","8","5198","5","7","9","10","7.82","7.92","8","8"
"2008","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.88","8","99","5","7","9","10","7.53","8.23","8","9"
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.59","8","437","5","6","9","10","7.41","7.77","8","8"
"2008","Other degree","Ostdeutschland, neue Bundeslaender","7.6","8","54","5","6","10","10","7.05","8.15","8","9"
"2008","Other degree","Westdeutschland, alte Bundeslaender","7.36","8","895","5","6","9","10","7.23","7.49","8","8"
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","7.7","8","2103","5","7","9","10","7.63","7.77","8","8"
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","7.84","8","3649","5","7","9","10","7.78","7.9","8","8"
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.78","8","1081","5","7","9","10","7.68","7.88","8","8"
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","7.72","8","3809","5","7","9","10","7.67","7.77","8","8"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.68","8","1203","5","7","9","10","7.58","7.78","8","8"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","7.89","8","4748","5","7","9","10","7.84","7.94","8","8"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.98","8","73","6","7","9","10","7.59","8.37","8","9"
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.34","8","399","5","6","9","10","7.14","7.54","8","8"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","7.07","7","46","5","5","9","10","6.4","7.74","7","9"
"2009","Other degree","Westdeutschland, alte Bundeslaender","7.39","8","765","5","6","9","10","7.25","7.53","8","8"
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","7.53","8","2011","5","7","9","10","7.45","7.61","8","8"
"2009","secondary school degree","Westdeutschland, alte Bundeslaender","7.71","8","3402","5","7","9","10","7.65","7.77","8","8"
"2010","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.77","8","1383","5","7","9","10","7.68","7.86","8","8"
"2010","college entrance qualification","Westdeutschland, alte Bundeslaender","7.77","8","5420","5","7","9","10","7.72","7.82","8","8"
"2010","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.68","8","1223","5","7","9","10","7.57","7.79","8","8"
"2010","lower secondary degree","Westdeutschland, alte Bundeslaender","7.82","8","5635","5","7","9","10","7.77","7.87","8","8"
"2010","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.96","8","84","5","7","9","10","7.49","8.43","8","9"
"2010","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.44","8","684","5","6","9","10","7.26","7.62","8","8"
"2010","Other degree","Ostdeutschland, neue Bundeslaender","7.29","8","101","4","6","9","10","6.79","7.79","7","8"
"2010","Other degree","Westdeutschland, alte Bundeslaender","7.35","8","1488","5","6","9","10","7.23","7.47","8","8"
"2010","secondary school degree","Ostdeutschland, neue Bundeslaender","7.5","8","2562","5","7","9","10","7.43","7.57","8","8"
"2010","secondary school degree","Westdeutschland, alte Bundeslaender","7.74","8","4884","5","7","9","10","7.69","7.79","8","8"
"2011","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.73","8","1465","5","7","9","10","7.64","7.82","8","8"
"2011","college entrance qualification","Westdeutschland, alte Bundeslaender","7.84","8","5882","5","7","9","10","7.79","7.89","8","8"
"2011","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.74","8","1273","5","7","9","10","7.63","7.85","8","8"
"2011","lower secondary degree","Westdeutschland, alte Bundeslaender","7.83","8","6012","5","7","9","10","7.78","7.88","8","8"
"2011","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.91","8","86","6","7","10","10","7.42","8.4","8","9"
"2011","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.46","8","712","4","6","9","10","7.29","7.63","8","8"
"2011","Other degree","Ostdeutschland, neue Bundeslaender","7.31","8","113","4","6","9","10","6.88","7.74","7","8"
"2011","Other degree","Westdeutschland, alte Bundeslaender","7.36","8","1530","4","6","9","10","7.24","7.48","8","8"
"2011","secondary school degree","Ostdeutschland, neue Bundeslaender","7.57","8","2707","5","7","9","10","7.5","7.64","8","8"
"2011","secondary school degree","Westdeutschland, alte Bundeslaender","7.86","8","5262","5","7","9","10","7.81","7.91","8","8"
"2012","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.84","8","1484","6","7","9","10","7.75","7.93","8","8"
"2012","college entrance qualification","Westdeutschland, alte Bundeslaender","7.94","8","6041","6","7","9","10","7.9","7.98","8","8"
"2012","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.71","8","1357","5","7","9","10","7.61","7.81","8","8"
"2012","lower secondary degree","Westdeutschland, alte Bundeslaender","7.84","8","6158","5","7","9","10","7.79","7.89","8","8"
"2012","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.34","8","103","5","6","9","10","6.86","7.82","7","8"
"2012","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.46","8","736","4","6","9","10","7.29","7.63","8","8"
"2012","Other degree","Ostdeutschland, neue Bundeslaender","7.56","8","131","5","7","9","10","7.19","7.93","8","8"
"2012","Other degree","Westdeutschland, alte Bundeslaender","7.52","8","1630","5","7","9","10","7.42","7.62","8","8"
"2012","secondary school degree","Ostdeutschland, neue Bundeslaender","7.51","8","2765","5","7","9","10","7.44","7.58","8","8"
"2012","secondary school degree","Westdeutschland, alte Bundeslaender","7.89","8","5383","5","7","9","10","7.84","7.94","8","8"
"2013","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.88","8","1461","6","7","9","10","7.79","7.97","8","8"
"2013","college entrance qualification","Westdeutschland, alte Bundeslaender","7.94","8","6629","5","7","9","10","7.9","7.98","8","8"
"2013","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.76","8","1308","5","7","9","10","7.65","7.87","8","8"
"2013","lower secondary degree","Westdeutschland, alte Bundeslaender","7.86","8","6467","5","7","9","10","7.81","7.91","8","8"
"2013","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.64","8","143","4","6","9","10","7.31","7.97","8","9"
"2013","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.39","8","1177","4","6","9","10","7.24","7.54","8","8"
"2013","Other degree","Ostdeutschland, neue Bundeslaender","7.68","8","358","5","7","9","10","7.47","7.89","8","8"
"2013","Other degree","Westdeutschland, alte Bundeslaender","7.54","8","3788","5","7","9","10","7.47","7.61","8","8"
"2013","secondary school degree","Ostdeutschland, neue Bundeslaender","7.65","8","2730","5","7","9","10","7.58","7.72","8","8"
"2013","secondary school degree","Westdeutschland, alte Bundeslaender","7.88","8","5762","5","7","9","10","7.83","7.93","8","8"
"2014","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.83","8","1362","6","7","9","10","7.74","7.92","8","8"
"2014","college entrance qualification","Westdeutschland, alte Bundeslaender","7.99","8","6074","6","7","9","10","7.95","8.03","8","8"
"2014","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.76","8","1213","5","7","9","10","7.65","7.87","8","8"
"2014","lower secondary degree","Westdeutschland, alte Bundeslaender","7.9","8","5704","5","7","9","10","7.85","7.95","8","8"
"2014","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.41","8","110","4","7","9","10","6.99","7.83","8","8"
"2014","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.43","8","880","4","6","9","10","7.27","7.59","8","8"
"2014","Other degree","Ostdeutschland, neue Bundeslaender","7.55","8","292","5","7","9","10","7.33","7.77","8","8"
"2014","Other degree","Westdeutschland, alte Bundeslaender","7.46","8","3015","4","6","9","10","7.38","7.54","8","8"
"2014","secondary school degree","Ostdeutschland, neue Bundeslaender","7.7","8","2468","5","7","9","10","7.63","7.77","8","8"
"2014","secondary school degree","Westdeutschland, alte Bundeslaender","7.92","8","5075","5","7","9","10","7.87","7.97","8","8"
"2015","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.9","8","1298","5","7","9","10","7.8","8","8","8"
"2015","college entrance qualification","Westdeutschland, alte Bundeslaender","8.02","8","5802","6","7","9","10","7.98","8.06","8","8"
"2015","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.75","8","1126","5","7","9","10","7.64","7.86","8","8"
"2015","lower secondary degree","Westdeutschland, alte Bundeslaender","7.92","8","5202","5","7","9","10","7.87","7.97","8","8"
"2015","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.41","8","111","4","7","9","10","6.96","7.86","8","8"
"2015","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.16","8","693","3","6","9","10","6.97","7.35","8","8"
"2015","Other degree","Ostdeutschland, neue Bundeslaender","7.52","8","257","5","7","9","10","7.28","7.76","8","8"
"2015","Other degree","Westdeutschland, alte Bundeslaender","7.57","8","2526","5","7","9","10","7.49","7.65","8","8"
"2015","secondary school degree","Ostdeutschland, neue Bundeslaender","7.6","8","2341","5","7","9","10","7.52","7.68","8","8"
"2015","secondary school degree","Westdeutschland, alte Bundeslaender","7.98","8","4777","5","7","9","10","7.93","8.03","8","8"
"2016","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.97","8","1277","6","7","9","10","7.88","8.06","8","8"
"2016","college entrance qualification","Westdeutschland, alte Bundeslaender","8.03","8","5510","6","7","9","10","7.98","8.08","8","8"
"2016","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.92","8","1007","5","7","9","10","7.8","8.04","8","8"
"2016","lower secondary degree","Westdeutschland, alte Bundeslaender","7.92","8","4844","5","7","9","10","7.87","7.97","8","8"
"2016","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.28","7","94","5","6","9","10","6.82","7.74","7","8"
"2016","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.25","8","711","3","6","9","10","7.07","7.43","8","8"
"2016","Other degree","Ostdeutschland, neue Bundeslaender","7.12","8","302","4","5","9","9","6.87","7.37","8","8"
"2016","Other degree","Westdeutschland, alte Bundeslaender","7.65","8","2946","5","7","9","10","7.57","7.73","8","8"
"2016","secondary school degree","Ostdeutschland, neue Bundeslaender","7.66","8","2213","5","7","9","10","7.58","7.74","8","8"
"2016","secondary school degree","Westdeutschland, alte Bundeslaender","7.95","8","4395","5","7","9","10","7.9","8","8","8"
"2017","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.9","8","1457","6","7","9","10","7.81","7.99","8","8"
"2017","college entrance qualification","Westdeutschland, alte Bundeslaender","7.99","8","6444","6","7","9","10","7.95","8.03","8","8"
"2017","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.74","8","1026","5","7","9","10","7.62","7.86","8","8"
"2017","lower secondary degree","Westdeutschland, alte Bundeslaender","7.86","8","5048","5","7","9","10","7.81","7.91","8","8"
"2017","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.6","8","119","6","6","9","10","7.22","7.98","8","9"
"2017","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.57","8","782","4","7","9","10","7.4","7.74","8","8"
"2017","Other degree","Ostdeutschland, neue Bundeslaender","7.19","7.03","316","5","6","9","10","6.97","7.41","8","8"
"2017","Other degree","Westdeutschland, alte Bundeslaender","7.63","8","2775","5","7","9","10","7.55","7.71","8","8"
"2017","secondary school degree","Ostdeutschland, neue Bundeslaender","7.79","8","2536","5","7","9","10","7.72","7.86","8","8"
"2017","secondary school degree","Westdeutschland, alte Bundeslaender","7.89","8","5031","5","7","9","10","7.84","7.94","8","8"
"2018","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.97","8","1416","6","7","9","10","7.88","8.06","8","8"
"2018","college entrance qualification","Westdeutschland, alte Bundeslaender","7.97","8","6227","6","7","9","10","7.93","8.01","8","8"
"2018","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.63","8","980","5","7","9","10","7.51","7.75","8","8"
"2018","lower secondary degree","Westdeutschland, alte Bundeslaender","7.85","8","4729","5","7","9","10","7.79","7.91","8","8"
"2018","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.65","8","127","5","6","9","10","7.26","8.04","7","8"
"2018","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.23","8","744","3","6","9","10","7.05","7.41","8","8"
"2018","Other degree","Ostdeutschland, neue Bundeslaender","7.26","8","301","5","6","9","10","7.01","7.51","7","8"
"2018","Other degree","Westdeutschland, alte Bundeslaender","7.66","8","2627","5","7","9","10","7.58","7.74","8","8"
"2018","secondary school degree","Ostdeutschland, neue Bundeslaender","7.72","8","2476","5","7","9","10","7.65","7.79","8","8"
"2018","secondary school degree","Westdeutschland, alte Bundeslaender","7.88","8","4753","5","7","9","10","7.83","7.93","8","8"
"2019","college entrance qualification","Ostdeutschland, neue Bundeslaender","8.04","8","1627","6","7","9","10","7.96","8.12","8","9"
"2019","college entrance qualification","Westdeutschland, alte Bundeslaender","8.05","8","6864","6","7","9","10","8.01","8.09","8","9"
"2019","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.7","8","857","5","7","9","10","7.57","7.83","8","8"
"2019","lower secondary degree","Westdeutschland, alte Bundeslaender","7.89","8","4449","5","7","9","10","7.83","7.95","8","8"
"2019","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","8.32","8","103","6","8","10","10","7.97","8.67","8","9"
"2019","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.36","8","669","4","6","9","10","7.16","7.56","8","8"
"2019","Other degree","Ostdeutschland, neue Bundeslaender","7.39","7.73","265","5","7","9","10","7.13","7.65","8","8"
"2019","Other degree","Westdeutschland, alte Bundeslaender","7.74","8","2295","5","7","9","10","7.66","7.82","8","8"
"2019","secondary school degree","Ostdeutschland, neue Bundeslaender","7.87","8","2500","5","7","9","10","7.8","7.94","8","8"
"2019","secondary school degree","Westdeutschland, alte Bundeslaender","7.98","8","4905","6","7","9","10","7.93","8.03","8","8"
