"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2012","Male","7.78","8","11995","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2013","Female","7.84","8","16675","5","7","9","10","10","7.81","7.87","0","10","8","8"
"2013","Male","7.78","8","14007","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2014","Female","7.86","8","14668","5","7","9","10","10","7.83","7.89","0","10","8","8"
"2014","Male","7.82","8","12447","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2015","Female","7.9","8","13595","5","7","9","10","10","7.87","7.93","0","10","8","8"
"2015","Male","7.83","8","11463","5","7","9","10","10","7.8","7.86","0","10","8","8"
"2016","Female","7.9","8","13136","5","7","9","10","10","7.87","7.93","0","10","8","8"
"2016","Male","7.86","8","11067","5","7","9","10","10","7.83","7.89","0","10","8","8"
"2017","Female","7.89","8","14256","5","7","9","10","10","7.86","7.92","0","10","8","8"
"2017","Male","7.81","8","12240","5","7","9","10","10","7.78","7.84","0","10","8","8"
"2018","Female","7.85","8","13832","5","7","9","10","10","7.82","7.88","0","10","8","8"
"2018","Male","7.81","8","11796","5","7","9","10","10","7.78","7.84","0","10","8","8"
"2019","Female","7.95","8","13461","5","7","9","10","10","7.92","7.98","0","10","8","8"
"2019","Male","7.87","8","12314","5","7","9","10","10","7.84","7.9","0","10","8","8"
