"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2007","middle vocational","Female","7.82","8","5439","5","7","9","10","7.77","7.87","8","8"
"2007","middle vocational","Male","7.62","8","4904","5","7","9","10","7.57","7.67","8","8"
"2007","vocational + Abi","Female","7.45","8","705","5","6","9","10","7.31","7.59","8","8"
"2007","vocational + Abi","Male","7.49","8","465","5","6","9","10","7.32","7.66","8","8"
"2008","general elemantary","Female","7.71","8","1392","5","7","9","10","7.61","7.81","8","8"
"2008","general elemantary","Male","7.48","8","632","4","6","9","10","7.32","7.64","8","8"
"2008","higher education","Female","8.06","8","1904","6","7","9","10","7.99","8.13","8","9"
"2008","higher education","Male","8.07","8","2297","6","7","9","10","8.01","8.13","8","9"
"2008","higher vocational","Female","7.87","8","584","5","7","9","10","7.74","8","8","8"
"2008","higher vocational","Male","7.83","8","834","6","7","9","10","7.72","7.94","8","8"
"2008","in school","Female","8.09","8","176","5","7","10","10","7.83","8.35","8","9"
"2008","in school","Male","8.33","9","164","6","7","10","10","8.07","8.59","8","9"
"2008","inadequately","Female","6.97","7","112","4","5","9","10","6.56","7.38","7","8"
"2008","inadequately","Male","6.74","7","73","5","6","8","9","6.33","7.15","7","7"
"2008","middle vocational","Female","7.88","8","5141","5","7","9","10","7.83","7.93","8","8"
"2008","middle vocational","Male","7.72","8","4614","5","7","9","10","7.67","7.77","8","8"
"2008","vocational + Abi","Female","7.83","8","656","5","7","9","10","7.69","7.97","8","8"
"2008","vocational + Abi","Male","7.63","8","441","5","7","9","10","7.46","7.8","8","8"
"2009","general elemantary","Female","7.81","8","1240","5","7","9","10","7.7","7.92","8","8"
"2009","general elemantary","Male","7.53","8","557","5","6","9","10","7.36","7.7","8","8"
"2009","higher education","Female","7.87","8","1855","5","7","9","10","7.79","7.95","8","8"
"2009","higher education","Male","7.8","8","2187","5","7","9","10","7.73","7.87","8","8"
"2009","higher vocational","Female","7.73","8","551","5","7","9","10","7.59","7.87","8","8"
"2009","higher vocational","Male","7.85","8","785","6","7","9","10","7.74","7.96","8","8"
"2009","in school","Female","7.53","8","135","5","7","9","10","7.22","7.84","8","9"
"2009","in school","Male","8.22","8","161","6","7","10","10","7.97","8.47","8","9"
"2009","inadequately","Female","6.96","7","98","4","5","8","10","6.47","7.45","6","8"
"2009","inadequately","Male","6.62","7","70","3","5","8","9","6.08","7.16","6","8"
"2009","middle vocational","Female","7.81","8","4793","5","7","9","10","7.76","7.86","8","8"
"2009","middle vocational","Male","7.64","8","4283","5","7","9","10","7.59","7.69","8","8"
"2009","vocational + Abi","Female","7.61","8","607","5","7","9","10","7.46","7.76","8","8"
"2009","vocational + Abi","Male","7.33","8","391","5","6","9","10","7.14","7.52","8","8"
"2010","general elemantary","Female","7.56","8","1654","4","6","9","10","7.45","7.67","8","8"
"2010","general elemantary","Male","7.41","8","797","4","6","9","10","7.26","7.56","8","8"
"2010","higher education","Female","7.83","8","2609","5","7","9","10","7.76","7.9","8","8"
"2010","higher education","Male","7.91","8","2768","6","7","9","10","7.85","7.97","8","8"
"2010","higher vocational","Female","7.66","8","651","5","7","9","10","7.53","7.79","8","8"
"2010","higher vocational","Male","7.73","8","963","5","7","9","10","7.62","7.84","8","8"
"2010","in school","Female","7.81","8","182","5","7","9","10","7.5","8.12","8","8"
"2010","in school","Male","8.13","8","223","6","7","9","10","7.9","8.36","8","9"
"2010","inadequately","Female","6.79","7","210","3","5","9","10","6.39","7.19","6","8"
"2010","inadequately","Male","6.47","7","134","4","5","8","10","6.07","6.87","6","7"
"2010","middle vocational","Female","7.77","8","6488","5","7","9","10","7.72","7.82","8","8"
"2010","middle vocational","Male","7.67","8","5274","5","7","9","10","7.62","7.72","8","8"
"2010","vocational + Abi","Female","7.73","8","1113","5","7","9","10","7.61","7.85","8","8"
"2010","vocational + Abi","Male","7.6","8","600","5","7","9","10","7.45","7.75","8","8"
"2011","general elemantary","Female","7.6","8","1767","5","7","9","10","7.49","7.71","8","8"
"2011","general elemantary","Male","7.53","8","820","5","6","9","10","7.38","7.68","8","8"
"2011","higher education","Female","7.89","8","2805","5","7","9","10","7.82","7.96","8","8"
"2011","higher education","Male","7.95","8","2963","6","7","9","10","7.89","8.01","8","8"
"2011","higher vocational","Female","7.87","8","673","5","7","9","10","7.74","8","8","8"
"2011","higher vocational","Male","7.96","8","1029","6","7","9","10","7.86","8.06","8","8"
"2011","in school","Female","8.09","9","210","5","7","10","10","7.84","8.34","8","9"
"2011","in school","Male","8.35","9","209","6","8","10","10","8.11","8.59","8","9"
"2011","inadequately","Female","6.71","7","211","3","5","9","10","6.32","7.1","7","8"
"2011","inadequately","Male","6.86","7","144","5","6","8","9","6.47","7.25","7","8"
"2011","middle vocational","Female","7.81","8","7047","5","7","9","10","7.76","7.86","8","8"
"2011","middle vocational","Male","7.67","8","5552","5","7","9","10","7.62","7.72","8","8"
"2011","vocational + Abi","Female","7.74","8","1242","5","7","9","10","7.63","7.85","8","8"
"2011","vocational + Abi","Male","7.68","8","601","5","7","9","10","7.53","7.83","8","8"
"2012","general elemantary","Female","7.77","8","1825","5","7","9","10","7.67","7.87","8","8"
"2012","general elemantary","Male","7.55","8","932","5","7","9","10","7.41","7.69","8","8"
"2012","higher education","Female","7.99","8","2890","6","7","9","10","7.93","8.05","8","8"
"2012","higher education","Male","8","8","3039","6","7","9","10","7.94","8.06","8","8"
"2012","higher vocational","Female","7.85","8","667","5","7","9","10","7.71","7.99","8","8"
"2012","higher vocational","Male","7.93","8","1079","6","7","9","10","7.84","8.02","8","8"
"2012","in school","Female","7.78","8","225","5","6","9","10","7.53","8.03","8","9"
"2012","in school","Male","8.48","9","214","6","8","10","10","8.27","8.69","9","9"
"2012","inadequately","Female","6.67","7","218","3","5","9","10","6.3","7.04","7","8"
"2012","inadequately","Male","7.15","7","148","4","6","9","10","6.75","7.55","7","8"
"2012","middle vocational","Female","7.81","8","7204","5","7","9","10","7.76","7.86","8","8"
"2012","middle vocational","Male","7.71","8","5734","5","7","9","10","7.66","7.76","8","8"
"2012","vocational + Abi","Female","7.72","8","1239","5","7","9","10","7.61","7.83","8","8"
"2012","vocational + Abi","Male","7.71","8","635","5","7","9","10","7.57","7.85","8","8"
"2013","general elemantary","Female","7.71","8","2303","5","7","9","10","7.61","7.81","8","8"
"2013","general elemantary","Male","7.47","8","1406","5","6","9","10","7.35","7.59","8","8"
"2013","higher education","Female","8.04","8","3425","6","7","9","10","7.98","8.1","8","8"
"2013","higher education","Male","8.04","8","3444","6","7","9","10","7.98","8.1","8","8"
"2013","higher vocational","Female","7.88","8","656","5","7","9","10","7.74","8.02","8","8"
"2013","higher vocational","Male","7.91","8","1076","6","7","9","10","7.81","8.01","8","8"
"2013","in school","Female","7.85","8","311","5","7","9","10","7.63","8.07","8","9"
"2013","in school","Male","8.19","9","309","5","8","10","10","7.97","8.41","8","9"
"2013","inadequately","Female","6.99","8","362","4","5","9","10","6.71","7.27","7","8"
"2013","inadequately","Male","6.68","7","271","3","5","9","10","6.33","7.03","7","8"
"2013","middle vocational","Female","7.84","8","7827","5","7","9","10","7.79","7.89","8","8"
"2013","middle vocational","Male","7.76","8","6365","5","7","9","10","7.71","7.81","8","8"
"2013","vocational + Abi","Female","7.82","8","1518","5","7","9","10","7.72","7.92","8","8"
"2013","vocational + Abi","Male","7.56","8","856","5","7","9","10","7.43","7.69","8","8"
"2014","general elemantary","Female","7.82","8","1919","5","7","9","10","7.72","7.92","8","8"
"2014","general elemantary","Male","7.47","8","1185","4","6","9","10","7.34","7.6","8","8"
"2014","higher education","Female","7.95","8","3124","5","7","9","10","7.89","8.01","8","8"
"2014","higher education","Male","7.98","8","3107","6","7","9","10","7.92","8.04","8","8"
"2014","higher vocational","Female","7.79","8","613","5","7","9","10","7.64","7.94","8","8"
"2014","higher vocational","Male","7.89","8","986","5","7","9","10","7.79","7.99","8","8"
"2014","in school","Female","8.04","9","224","5","7","10","10","7.77","8.31","8","9"
"2014","in school","Male","8.34","9","206","6","8","10","10","8.1","8.58","8","9"
"2014","inadequately","Female","6.78","7","293","3","5","9","10","6.47","7.09","7","8"
"2014","inadequately","Male","6.93","8","212","3","5","9","10","6.6","7.26","7","8"
"2014","middle vocational","Female","7.86","8","6902","5","7","9","10","7.81","7.91","8","8"
"2014","middle vocational","Male","7.8","8","5670","5","7","9","10","7.75","7.85","8","8"
"2014","vocational + Abi","Female","7.97","8","1303","6","7","9","10","7.86","8.08","8","8"
"2014","vocational + Abi","Male","7.99","8","754","6","7","9","10","7.85","8.13","8","8"
"2015","general elemantary","Female","7.85","8","1658","5","7","9","10","7.74","7.96","8","8"
"2015","general elemantary","Male","7.67","8","1012","5","7","9","10","7.54","7.8","8","8"
"2015","higher education","Female","8.07","8","2926","6","7","9","10","8","8.14","8","8"
"2015","higher education","Male","7.99","8","2954","6","7","9","10","7.93","8.05","8","8"
"2015","higher vocational","Female","7.81","8","586","5","7","9","10","7.66","7.96","8","8"
"2015","higher vocational","Male","7.92","8","944","5","7","9","10","7.82","8.02","8","8"
"2015","in school","Female","8.18","9","184","5","7","10","10","7.88","8.48","8","9"
"2015","in school","Male","8","8","150","5","7","9","10","7.66","8.34","8","9"
"2015","inadequately","Female","6.59","8","247","2","5","8","10","6.25","6.93","7","8"
"2015","inadequately","Male","6.55","7","163","2","4","9","10","6.15","6.95","7","8"
"2015","middle vocational","Female","7.9","8","6448","5","7","9","10","7.85","7.95","8","8"
"2015","middle vocational","Male","7.83","8","5219","5","7","9","10","7.78","7.88","8","8"
"2015","vocational + Abi","Female","7.93","8","1242","5","7","9","10","7.82","8.04","8","8"
"2015","vocational + Abi","Male","7.61","8","715","5","7","9","10","7.47","7.75","8","8"
"2016","general elemantary","Female","7.82","8","1577","5","7","9","10","7.71","7.93","8","8"
"2016","general elemantary","Male","7.72","8","986","5","7","9","10","7.59","7.85","8","8"
"2016","higher education","Female","8.01","8","2970","6","7","9","10","7.94","8.08","8","8"
"2016","higher education","Male","8.03","8","2928","6","7","9","10","7.97","8.09","8","8"
"2016","higher vocational","Female","7.89","8","550","5","7","9","10","7.74","8.04","8","8"
"2016","higher vocational","Male","7.99","8","859","6","7","9","10","7.88","8.1","8","8"
"2016","in school","Female","8.15","9","184","5","7","10","10","7.86","8.44","8","9"
"2016","in school","Male","7.93","8","139","6","7","9","10","7.59","8.27","8","9"
"2016","inadequately","Female","6.56","7","231","2","5","9","10","6.21","6.91","7","8"
"2016","inadequately","Male","6.92","8","170","4","5","9","10","6.52","7.32","7","8"
"2016","middle vocational","Female","7.91","8","6063","5","7","9","10","7.86","7.96","8","8"
"2016","middle vocational","Male","7.82","8","4936","5","7","9","10","7.77","7.87","8","8"
"2016","vocational + Abi","Female","7.91","8","1270","5","7","9","10","7.8","8.02","8","8"
"2016","vocational + Abi","Male","7.63","8","753","5","7","9","10","7.49","7.77","8","8"
"2017","general elemantary","Female","7.7","8","1679","5","7","9","10","7.59","7.81","8","8"
"2017","general elemantary","Male","7.46","8","1051","5","6","9","10","7.33","7.59","8","8"
"2017","higher education","Female","8.05","8","3264","6","7","9","10","7.99","8.11","8","8"
"2017","higher education","Male","8.02","8","3260","6","7","9","10","7.96","8.08","8","8"
"2017","higher vocational","Female","8.02","8","596","6","7","9","10","7.87","8.17","8","8"
"2017","higher vocational","Male","7.93","8","945","6","7","9","10","7.83","8.03","8","8"
"2017","in school","Female","8.44","9","198","6","8","10","10","8.15","8.73","8","9"
"2017","in school","Male","8.46","9","183","7","8","10","10","8.24","8.68","8","9"
"2017","inadequately","Female","6.97","8","255","3","5","9","10","6.63","7.31","7","8"
"2017","inadequately","Male","6.91","7","191","3","6","9","10","6.55","7.27","7","8"
"2017","middle vocational","Female","7.9","8","6580","5","7","9","10","7.85","7.95","8","8"
"2017","middle vocational","Male","7.81","8","5471","5","7","9","10","7.76","7.86","8","8"
"2017","vocational + Abi","Female","7.87","8","1395","5","7","9","10","7.77","7.97","8","8"
"2017","vocational + Abi","Male","7.59","8","816","5","7","9","10","7.46","7.72","8","8"
"2018","general elemantary","Female","7.81","8","1602","5","7","9","10","7.7","7.92","8","8"
"2018","general elemantary","Male","7.58","8","1048","5","7","9","10","7.45","7.71","8","8"
"2018","higher education","Female","7.94","8","3176","5","7","9","10","7.88","8","8","8"
"2018","higher education","Male","8.08","8","3137","6","7","9","10","8.02","8.14","8","8"
"2018","higher vocational","Female","7.87","8","574","5","7","9","10","7.73","8.01","8","8"
"2018","higher vocational","Male","7.88","8","876","6","7","9","10","7.77","7.99","8","8"
"2018","in school","Female","8.31","9","178","6","8","10","10","8.01","8.61","8","9"
"2018","in school","Male","8.21","8","153","5","8","10","10","7.95","8.47","8","9"
"2018","inadequately","Female","6.49","7","276","3","5","8","10","6.16","6.82","7","8"
"2018","inadequately","Male","6.9","7","198","4","5","9","10","6.54","7.26","7","8"
"2018","middle vocational","Female","7.84","8","6307","5","7","9","10","7.79","7.89","8","8"
"2018","middle vocational","Male","7.75","8","5154","5","7","9","10","7.7","7.8","8","8"
"2018","vocational + Abi","Female","7.94","8","1320","5","7","9","10","7.84","8.04","8","8"
"2018","vocational + Abi","Male","7.67","8","792","5","7","9","10","7.53","7.81","8","8"
"2019","general elemantary","Female","7.71","8","1416","5","7","9","10","7.59","7.83","8","8"
"2019","general elemantary","Male","7.59","8","986","5","7","9","10","7.46","7.72","8","8"
"2019","higher education","Female","8.07","8","3344","6","7","9","10","8.01","8.13","8","9"
"2019","higher education","Male","8.04","8","3665","6","7","9","10","7.99","8.09","8","9"
"2019","higher vocational","Female","8.15","8","586","6","8","9","10","8.02","8.28","8","8"
"2019","higher vocational","Male","8.02","8","1081","6","7","9","10","7.93","8.11","8","9"
"2019","in school","Female","8.25","9","159","6","7","10","10","7.91","8.59","9","9"
"2019","in school","Male","8.46","9","164","7","8","10","10","8.15","8.77","8","9"
"2019","inadequately","Female","6.97","8","217","3","5","9","10","6.61","7.33","7","8"
"2019","inadequately","Male","6.9","8","173","3","5","9","10","6.49","7.31","7","8"
"2019","middle vocational","Female","7.99","8","6040","5","7","9","10","7.94","8.04","8","8"
"2019","middle vocational","Male","7.85","8","5056","5","7","9","10","7.8","7.9","8","8"
"2019","vocational + Abi","Female","7.98","8","1340","5","7","9","10","7.88","8.08","8","8"
"2019","vocational + Abi","Male","7.74","8","831","6","7","9","10","7.62","7.86","8","8"
