"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2004","66 and older","no degree/no degree yet","5.89","6","55","3","4","8","9","5.21","6.57","5","7"
"2004","66 and older","Other degree","6.37","7","136","3","5","8","10","5.99","6.75","6","7"
"2004","66 and older","secondary school degree","6.44","7","432","4","5","8","9","6.24","6.64","6","7"
"2005","16-34 y.","college entrance qualification","6.6","7","1085","4","5","8","9","6.49","6.71","7","7"
"2005","16-34 y.","lower secondary degree","6.4","7","733","4","5","8","10","6.24","6.56","6","7"
"2005","16-34 y.","no degree/no degree yet","6.63","7","382","3","5","9","10","6.4","6.86","7","7"
"2005","16-34 y.","Other degree","6.79","7","129","5","5","8","9","6.44","7.14","7","7"
"2005","16-34 y.","secondary school degree","6.69","7","1288","4","5","8","9","6.58","6.8","7","7"
"2005","35-65 y.","college entrance qualification","6.38","7","2094","4","5","8","9","6.29","6.47","7","7"
"2005","35-65 y.","lower secondary degree","6.59","7","2945","4","5","8","9","6.52","6.66","7","7"
"2005","35-65 y.","no degree/no degree yet","6.4","7","115","3","5","8","10","5.94","6.86","6","7"
"2005","35-65 y.","Other degree","6.63","7","625","4","5","8","9","6.46","6.8","7","7"
"2005","35-65 y.","secondary school degree","6.47","7","3058","4","5","8","9","6.4","6.54","7","7"
"2005","66 and older","college entrance qualification","6.55","7","400","4","5","8","10","6.35","6.75","7","7"
"2005","66 and older","lower secondary degree","6.55","7","1934","4","5","8","9","6.46","6.64","7","7"
"2005","66 and older","no degree/no degree yet","6.21","6","50","3","5","8","10","5.52","6.9","5","7"
"2005","66 and older","Other degree","6.5","7","128","4","5","8","9","6.11","6.89","6","7"
"2005","66 and older","secondary school degree","6.35","6","434","3","5","8","9","6.15","6.55","6","7"
"2006","16-34 y.","college entrance qualification","6.61","7","1158","4","5","8","9","6.5","6.72","7","7"
"2006","16-34 y.","lower secondary degree","6.58","7","707","4","5","8","10","6.43","6.73","7","7"
"2006","16-34 y.","no degree/no degree yet","6.63","7","232","4","5","8","9","6.36","6.9","6","7"
"2006","16-34 y.","Other degree","6.77","7","148","4","6","9","10","6.43","7.11","7","8"
"2006","16-34 y.","secondary school degree","6.67","7","1244","4","5","8","9","6.56","6.78","7","7"
"2006","35-65 y.","college entrance qualification","6.33","7","2326","4","5","8","9","6.25","6.41","7","7"
"2006","35-65 y.","lower secondary degree","6.62","7","3142","4","5","8","9","6.55","6.69","7","7"
"2006","35-65 y.","no degree/no degree yet","5.93","6","108","4","5","7","9","5.55","6.31","6","6"
"2006","35-65 y.","Other degree","6.53","7","630","3","5","8","9","6.36","6.7","7","7"
"2006","35-65 y.","secondary school degree","6.54","7","3377","4","5","8","9","6.47","6.61","7","7"
"2006","66 and older","college entrance qualification","6.51","7","466","3","5","8","9","6.32","6.7","7","8"
"2006","66 and older","lower secondary degree","6.54","7","2200","4","5","8","9","6.45","6.63","7","7"
"2006","66 and older","no degree/no degree yet","6.09","6","68","3","4","8","9","5.52","6.66","5","7"
"2006","66 and older","Other degree","6.63","7","167","4","5","8","10","6.27","6.99","6","7"
"2006","66 and older","secondary school degree","6.42","7","531","3","5","8","9","6.24","6.6","7","7"
"2007","16-34 y.","college entrance qualification","6.67","7","1142","4","5","8","9","6.56","6.78","7","7"
"2007","16-34 y.","lower secondary degree","6.74","7","603","4","5","8","10","6.57","6.91","7","7"
"2007","16-34 y.","no degree/no degree yet","6.77","7","216","4","5","8","10","6.49","7.05","7","7"
"2007","16-34 y.","Other degree","6.83","7","118","4","6","8","10","6.45","7.21","7","8"
"2007","16-34 y.","secondary school degree","6.79","7","1119","4","5","8","9","6.67","6.91","7","7"
"2007","35-65 y.","college entrance qualification","6.43","7","2246","4","5","8","9","6.35","6.51","7","7"
"2007","35-65 y.","lower secondary degree","6.6","7","2787","4","5","8","9","6.53","6.67","7","7"
"2007","35-65 y.","no degree/no degree yet","5.78","6","95","3","5","7","8","5.37","6.19","5","7"
"2007","35-65 y.","Other degree","6.51","7","564","4","5","8","9","6.34","6.68","7","7"
"2007","35-65 y.","secondary school degree","6.53","7","3221","4","5","8","9","6.47","6.59","7","7"
"2007","66 and older","college entrance qualification","6.61","7","491","4","5","8","9","6.43","6.79","7","7"
"2007","66 and older","lower secondary degree","6.64","7","2145","4","5","8","9","6.55","6.73","7","7"
"2007","66 and older","no degree/no degree yet","5.9","7","56","2","4","8","9","5.22","6.58","5","7"
"2007","66 and older","Other degree","6.56","7","154","4","5","8","9","6.21","6.91","6","7"
"2007","66 and older","secondary school degree","6.58","7","559","4","5","8","9","6.4","6.76","7","7"
"2008","16-34 y.","college entrance qualification","6.57","7","1014","4","5","8","9","6.46","6.68","7","7"
"2008","16-34 y.","lower secondary degree","6.83","7","530","4","5","9","10","6.65","7.01","7","7"
"2008","16-34 y.","no degree/no degree yet","6.46","7","208","4","5","8","9","6.17","6.75","6","7"
"2008","16-34 y.","Other degree","6.4","7","94","2","5","8","8","5.99","6.81","7","7"
"2008","16-34 y.","secondary school degree","6.7","7","1027","4","5","8","9","6.58","6.82","7","7"
"2008","35-65 y.","college entrance qualification","6.56","7","2134","4","5","8","9","6.48","6.64","7","7"
"2008","35-65 y.","lower secondary degree","6.6","7","2577","4","5","8","9","6.53","6.67","7","7"
"2008","35-65 y.","no degree/no degree yet","6.29","6","79","4","5","8","9","5.87","6.71","6","7"
"2008","35-65 y.","Other degree","6.52","7","490","4","5","8","9","6.33","6.71","6","7"
"2008","35-65 y.","secondary school degree","6.61","7","3097","4","5","8","9","6.54","6.68","7","7"
"2008","66 and older","college entrance qualification","6.96","7","515","4","6","8","10","6.79","7.13","7","8"
"2008","66 and older","lower secondary degree","6.71","7","2074","4","5","8","9","6.62","6.8","7","7"
"2008","66 and older","no degree/no degree yet","6.36","6","43","4","5","8","8","5.8","6.92","5","8"
"2008","66 and older","Other degree","6.25","6","149","3","5","8","9","5.9","6.6","6","7"
"2008","66 and older","secondary school degree","6.79","7","545","4","5","8","9","6.63","6.95","7","7"
"2009","16-34 y.","college entrance qualification","6.71","7","1008","4","5","8","9","6.6","6.82","7","7"
"2009","16-34 y.","lower secondary degree","6.69","7","451","4","5","8","9","6.5","6.88","7","7"
"2009","16-34 y.","no degree/no degree yet","6.47","7","182","3","5","8","9","6.16","6.78","7","7"
"2009","16-34 y.","Other degree","6.91","7","73","5","5","9","10","6.43","7.39","7","8"
"2009","16-34 y.","secondary school degree","6.73","7","929","4","5","8","9","6.6","6.86","7","7"
"2009","35-65 y.","college entrance qualification","6.61","7","2069","4","5","8","9","6.53","6.69","7","7"
"2009","35-65 y.","lower secondary degree","6.6","7","2373","4","5","8","9","6.52","6.68","7","7"
"2009","35-65 y.","no degree/no degree yet","6","5.83","81","4","5","7","9","5.55","6.45","6","7"
"2009","35-65 y.","Other degree","6.65","7","442","4","5","8","9","6.46","6.84","7","7"
"2009","35-65 y.","secondary school degree","6.65","7","2950","4","5","8","9","6.58","6.72","7","7"
"2009","66 and older","college entrance qualification","6.63","7","501","4","5","8","9","6.45","6.81","7","8"
"2009","66 and older","lower secondary degree","6.7","7","1958","4","5","8","9","6.61","6.79","7","7"
"2009","66 and older","no degree/no degree yet","6.14","6","48","3","5","8","9","5.49","6.79","5","7"
"2009","66 and older","Other degree","6.67","7","139","4","5","8","9","6.34","7","7","8"
"2009","66 and older","secondary school degree","6.67","7","550","4","5","8","9","6.51","6.83","7","7"
"2010","16-34 y.","college entrance qualification","6.95","7","1571","5","6","8","9","6.86","7.04","7","7"
"2010","16-34 y.","lower secondary degree","6.69","7","958","4","5","8","9","6.55","6.83","7","7"
"2010","16-34 y.","no degree/no degree yet","7.08","7","374","5","5","9","10","6.84","7.32","7","8"
"2010","16-34 y.","Other degree","7.37","8","378","5","6","9","10","7.17","7.57","7","8"
"2010","16-34 y.","secondary school degree","6.75","7","1744","5","5","8","9","6.66","6.84","7","7"
"2010","35-65 y.","college entrance qualification","6.56","7","3249","4","5","8","9","6.49","6.63","7","7"
"2010","35-65 y.","lower secondary degree","6.64","7","2840","4","5","8","9","6.57","6.71","7","7"
"2010","35-65 y.","no degree/no degree yet","6.4","7","144","3","5","8","10","5.98","6.82","6","8"
"2010","35-65 y.","Other degree","6.87","7","826","4","5","8","9","6.72","7.02","7","7"
"2010","35-65 y.","secondary school degree","6.66","7","3981","4","5","8","9","6.6","6.72","7","7"
"2010","66 and older","college entrance qualification","6.77","7","533","4","5","8","9","6.59","6.95","7","8"
"2010","66 and older","lower secondary degree","6.72","7","1894","4","5","8","9","6.63","6.81","7","7"
"2010","66 and older","no degree/no degree yet","5.82","6","41","3","4","8","10","4.99","6.65","5","6"
"2010","66 and older","Other degree","6.21","7","133","2","5","8","9","5.82","6.6","7","8"
"2010","66 and older","secondary school degree","6.9","7","586","5","5","8","9","6.75","7.05","7","7"
"2011","16-34 y.","college entrance qualification","6.98","7","1547","5","6","8","9","6.89","7.07","7","7"
"2011","16-34 y.","lower secondary degree","6.89","7","890","4","5","8","10","6.76","7.02","7","7"
"2011","16-34 y.","no degree/no degree yet","7.28","7.59","379","5","6","9","10","7.06","7.5","7","7"
"2011","16-34 y.","Other degree","7.29","7","309","5","6","9","10","7.07","7.51","7","7"
"2011","16-34 y.","secondary school degree","6.95","7","1602","5","6","8","9","6.86","7.04","7","7"
"2011","35-65 y.","college entrance qualification","6.58","7","3775","4","5","8","9","6.52","6.64","7","7"
"2011","35-65 y.","lower secondary degree","6.75","7","3174","4","5","8","9","6.68","6.82","7","7"
"2011","35-65 y.","no degree/no degree yet","6.56","7","168","4","5","8","10","6.22","6.9","6","7"
"2011","35-65 y.","Other degree","6.93","7","933","4","6","8","9","6.8","7.06","7","7"
"2011","35-65 y.","secondary school degree","6.73","7","4522","4","5","8","9","6.67","6.79","7","7"
"2011","66 and older","college entrance qualification","6.84","7","609","5","5","8","9","6.68","7","7","8"
"2011","66 and older","lower secondary degree","6.66","7","2040","4","5","8","9","6.57","6.75","7","7"
"2011","66 and older","no degree/no degree yet","5.99","6","55","3","5","7","8","5.47","6.51","6","7"
"2011","66 and older","Other degree","6.55","7","174","4","5","8","9","6.26","6.84","7","7"
"2011","66 and older","secondary school degree","6.68","7","703","4","5","8","9","6.54","6.82","7","7"
"2012","16-34 y.","college entrance qualification","7","7","1546","5","6","8","9","6.91","7.09","7","7"
"2012","16-34 y.","lower secondary degree","6.87","7","858","4","5","8","9","6.74","7","7","7"
"2012","16-34 y.","no degree/no degree yet","7.2","7","408","5","6","8","10","7.01","7.39","7","8"
"2012","16-34 y.","Other degree","7.53","8","270","5","6","9","10","7.31","7.75","7","8"
"2012","16-34 y.","secondary school degree","6.88","7","1473","5","6","8","9","6.79","6.97","7","7"
"2012","35-65 y.","college entrance qualification","6.74","7","3902","4","5","8","9","6.68","6.8","7","7"
"2012","35-65 y.","lower secondary degree","6.78","7","3293","4","5","8","9","6.71","6.85","7","7"
"2012","35-65 y.","no degree/no degree yet","6.54","7","174","3","5","9","10","6.17","6.91","6","7"
"2012","35-65 y.","Other degree","7.08","7","1015","5","6","8","10","6.96","7.2","7","7"
"2012","35-65 y.","secondary school degree","6.77","7","4739","4","5","8","9","6.72","6.82","7","7"
"2012","66 and older","college entrance qualification","7.1","7","687","5","6","8","9","6.96","7.24","7","8"
"2012","66 and older","lower secondary degree","6.77","7","2206","4","5","8","9","6.69","6.85","7","7"
"2012","66 and older","no degree/no degree yet","6.21","6.43","60","2","4","8","10","5.5","6.92","5","7"
"2012","66 and older","Other degree","6.54","7","215","3","5","8","8","6.26","6.82","7","7"
"2012","66 and older","secondary school degree","6.75","7","792","4","5","8","9","6.62","6.88","7","7"
"2013","16-34 y.","college entrance qualification","6.97","7","1448","5","6","8","9","6.87","7.07","7","7"
"2013","16-34 y.","lower secondary degree","6.87","7","751","4","5","8","10","6.71","7.03","7","7"
"2013","16-34 y.","no degree/no degree yet","6.94","7","377","4","5","9","10","6.73","7.15","7","7"
"2013","16-34 y.","Other degree","6.99","7","214","5","5","8","9","6.73","7.25","7","8"
"2013","16-34 y.","secondary school degree","7.03","7","1367","5","6","8","9","6.93","7.13","7","7"
"2013","35-65 y.","college entrance qualification","6.75","7","3878","4","6","8","9","6.69","6.81","7","7"
"2013","35-65 y.","lower secondary degree","6.78","7","3141","4","5","8","9","6.71","6.85","7","7"
"2013","35-65 y.","no degree/no degree yet","6.58","6.2","161","3","5","8","10","6.22","6.94","6","7"
"2013","35-65 y.","Other degree","6.88","7","942","4","6","8","10","6.75","7.01","7","7"
"2013","35-65 y.","secondary school degree","6.82","7","4628","4","5","8","9","6.76","6.88","7","7"
"2013","66 and older","college entrance qualification","6.99","7","749","4","6","8","9","6.85","7.13","7","8"
"2013","66 and older","lower secondary degree","6.83","7","2191","4","5","8","9","6.75","6.91","7","7"
"2013","66 and older","no degree/no degree yet","5.99","6.71","53","3","5","8","9","5.27","6.71","5","7"
"2013","66 and older","Other degree","6.81","7","197","5","6","8","9","6.55","7.07","7","7"
"2013","66 and older","secondary school degree","6.91","7","830","4","6","8","9","6.78","7.04","7","8"
"2014","16-34 y.","college entrance qualification","7.07","7","1655","5","6","8","9","6.98","7.16","7","7"
"2014","16-34 y.","lower secondary degree","6.95","7","852","5","5","8","10","6.81","7.09","7","8"
"2014","16-34 y.","no degree/no degree yet","7.14","7","403","5","5","9","10","6.94","7.34","7","8"
"2014","16-34 y.","Other degree","7.47","8","504","5","6","9","10","7.3","7.64","7","8"
"2014","16-34 y.","secondary school degree","6.95","7","1391","5","6","8","9","6.85","7.05","7","7"
"2014","35-65 y.","college entrance qualification","6.67","7","3698","4","5","8","9","6.61","6.73","7","7"
"2014","35-65 y.","lower secondary degree","6.69","7","2851","4","5","8","9","6.62","6.76","7","7"
"2014","35-65 y.","no degree/no degree yet","5.88","6","294","2","4","8","9","5.61","6.15","7","8"
"2014","35-65 y.","Other degree","7.06","7","2022","5","6","8","10","6.97","7.15","7","8"
"2014","35-65 y.","secondary school degree","6.85","7","4288","4","5","8","9","6.79","6.91","7","7"
"2014","66 and older","college entrance qualification","7.02","7","720","5","6","8","9","6.89","7.15","7","8"
"2014","66 and older","lower secondary degree","6.76","7","2100","4","5","8","9","6.68","6.84","7","7"
"2014","66 and older","no degree/no degree yet","5.99","6","47","2","4","8","10","5.23","6.75","6","8"
"2014","66 and older","Other degree","6.97","7","249","4","6","8","9","6.71","7.23","7","8"
"2014","66 and older","secondary school degree","6.83","7","851","4","5","8","9","6.7","6.96","7","7"
"2015","16-34 y.","college entrance qualification","7.21","7","1499","5","6","8","9","7.12","7.3","7","7"
"2015","16-34 y.","lower secondary degree","7.02","7","716","4","6","9","10","6.86","7.18","7","7"
"2015","16-34 y.","no degree/no degree yet","6.95","7","307","4","6","8","10","6.71","7.19","7","7"
"2015","16-34 y.","Other degree","7.48","8","376","5","6","9","10","7.29","7.67","7","8"
"2015","16-34 y.","secondary school degree","7","7","1201","5","6","8","9","6.89","7.11","7","7"
"2015","35-65 y.","college entrance qualification","6.79","7","3570","5","6","8","9","6.73","6.85","7","7"
"2015","35-65 y.","lower secondary degree","6.72","7","2560","4","5","8","9","6.64","6.8","7","7"
"2015","35-65 y.","no degree/no degree yet","6.51","7","264","4","5","8","10","6.25","6.77","7","7"
"2015","35-65 y.","Other degree","7.18","7","1714","5","6","8","10","7.09","7.27","7","8"
"2015","35-65 y.","secondary school degree","6.84","7","4114","5","6","8","9","6.78","6.9","7","7"
"2015","66 and older","college entrance qualification","6.94","7","754","4","6","8","9","6.81","7.07","7","8"
"2015","66 and older","lower secondary degree","6.78","7","2050","4","5","8","9","6.69","6.87","7","7"
"2015","66 and older","no degree/no degree yet","5.69","6.31","38","2","4","8","8","4.93","6.45","5","7"
"2015","66 and older","Other degree","7.09","8","253","5","6","8","9","6.85","7.33","7","8"
"2015","66 and older","secondary school degree","6.69","7","874","4","5","8","9","6.56","6.82","7","7"
"2016","16-34 y.","college entrance qualification","7.14","7","1425","5","6","8","9","7.05","7.23","7","7"
"2016","16-34 y.","lower secondary degree","6.78","7","662","4","5","8","10","6.62","6.94","7","8"
"2016","16-34 y.","no degree/no degree yet","7.18","8","318","5","6","9","10","6.95","7.41","7","8"
"2016","16-34 y.","Other degree","7.31","8","616","5","6","8","10","7.17","7.45","8","8"
"2016","16-34 y.","secondary school degree","7.05","7","1055","4","6","8","10","6.93","7.17","7","7"
"2016","35-65 y.","college entrance qualification","6.78","7","3489","4","6","8","9","6.72","6.84","7","7"
"2016","35-65 y.","lower secondary degree","6.71","7","2380","4","5","8","9","6.63","6.79","7","7"
"2016","35-65 y.","no degree/no degree yet","6.49","7","267","4","5","8","9","6.21","6.77","6","7"
"2016","35-65 y.","Other degree","7.09","7","1936","5","6","8","10","7","7.18","7","8"
"2016","35-65 y.","secondary school degree","6.92","7","3863","5","6","8","9","6.86","6.98","7","7"
"2016","66 and older","college entrance qualification","6.95","7","763","5","6","8","9","6.82","7.08","7","8"
"2016","66 and older","lower secondary degree","6.77","7","1950","4","5","8","9","6.68","6.86","7","7"
"2016","66 and older","no degree/no degree yet","6.85","6.85","38","5","6","8","9","6.18","7.52","6","8"
"2016","66 and older","Other degree","6.9","7","243","5","6","8","9","6.69","7.11","7","7"
"2016","66 and older","secondary school degree","6.62","7","888","4","5","8","9","6.5","6.74","7","7"
"2017","16-34 y.","college entrance qualification","7.17","7","1849","5","6","8","9","7.09","7.25","7","7"
"2017","16-34 y.","lower secondary degree","6.93","7","691","5","5","8","9","6.78","7.08","7","7"
"2017","16-34 y.","no degree/no degree yet","7.16","7","375","5","5","9","10","6.95","7.37","7","8"
"2017","16-34 y.","Other degree","7.22","8","491","5","6","9","10","7.05","7.39","7","8"
"2017","16-34 y.","secondary school degree","6.99","7","1243","5","6","8","10","6.88","7.1","7","7"
"2017","35-65 y.","college entrance qualification","6.8","7","4093","5","6","8","9","6.74","6.86","7","7"
"2017","35-65 y.","lower secondary degree","6.78","7","2657","4","5","8","9","6.71","6.85","7","7"
"2017","35-65 y.","no degree/no degree yet","6.64","7","303","4","5","8","10","6.39","6.89","6","7"
"2017","35-65 y.","Other degree","6.99","7","1962","5","6","8","9","6.91","7.07","7","7"
"2017","35-65 y.","secondary school degree","6.84","7","4494","5","5","8","9","6.79","6.89","7","7"
"2017","66 and older","college entrance qualification","7","7","870","5","6","8","9","6.87","7.13","7","8"
"2017","66 and older","lower secondary degree","6.81","7","2014","4","5","8","9","6.73","6.89","7","7"
"2017","66 and older","no degree/no degree yet","5.99","6","45","4","5","8","9","5.37","6.61","5","7"
"2017","66 and older","Other degree","6.77","7","280","4","5","8","9","6.55","6.99","7","7"
"2017","66 and older","secondary school degree","6.66","7","1031","4","5","8","9","6.54","6.78","7","7"
"2018","16-34 y.","college entrance qualification","7.1","7","1859","5","6","8","9","7.02","7.18","7","7"
"2018","16-34 y.","lower secondary degree","6.99","7","685","4","6","8","10","6.84","7.14","7","7"
"2018","16-34 y.","no degree/no degree yet","7.14","7","375","5","6","8","10","6.94","7.34","7","7"
"2018","16-34 y.","Other degree","7.02","7","436","4","6","8","10","6.83","7.21","7","8"
"2018","16-34 y.","secondary school degree","6.96","7","1132","4","6","8","9","6.85","7.07","7","7"
"2018","35-65 y.","college entrance qualification","6.76","7","3876","5","5","8","9","6.7","6.82","7","7"
"2018","35-65 y.","lower secondary degree","6.69","7","2457","4","5","8","9","6.61","6.77","7","7"
"2018","35-65 y.","no degree/no degree yet","6.53","7","308","4","5","8","10","6.27","6.79","7","7"
"2018","35-65 y.","Other degree","6.89","7","1864","5","5","8","9","6.8","6.98","7","7"
"2018","35-65 y.","secondary school degree","6.77","7","4268","4","5","8","9","6.72","6.82","7","7"
"2018","66 and older","college entrance qualification","6.94","7","903","5","5","8","9","6.82","7.06","7","8"
"2018","66 and older","lower secondary degree","6.76","7","1946","4","5","8","9","6.67","6.85","7","7"
"2018","66 and older","no degree/no degree yet","6.08","6","51","3","5","8","8","5.42","6.74","5","7"
"2018","66 and older","Other degree","7.03","7","296","5","6","8","9","6.81","7.25","7","7"
"2018","66 and older","secondary school degree","6.91","7","1065","5","6","8","9","6.8","7.02","7","7"
"2019","16-34 y.","college entrance qualification","7.29","7","1824","5","6","8","10","7.21","7.37","7","8"
"2019","16-34 y.","lower secondary degree","6.94","7","569","5","6","8","10","6.77","7.11","7","7"
"2019","16-34 y.","no degree/no degree yet","7.07","7","332","5","5","8","10","6.86","7.28","7","8"
"2019","16-34 y.","Other degree","7.7","8","336","5","7","9","10","7.49","7.91","7","8"
"2019","16-34 y.","secondary school degree","7.11","7","1055","5","6","8","10","6.99","7.23","7","7"
"2019","35-65 y.","college entrance qualification","6.84","7","4535","5","6","8","9","6.79","6.89","7","7"
"2019","35-65 y.","lower secondary degree","6.8","7","2288","4","5","8","9","6.72","6.88","7","7"
"2019","35-65 y.","no degree/no degree yet","6.31","7","267","3","5","8","10","6.02","6.6","6","7"
"2019","35-65 y.","Other degree","7.02","7","1663","5","6","8","9","6.93","7.11","7","8"
"2019","35-65 y.","secondary school degree","6.88","7","4415","4","6","8","9","6.83","6.93","7","7"
"2019","66 and older","college entrance qualification","6.99","8","1034","4","6","8","9","6.87","7.11","7","8"
"2019","66 and older","lower secondary degree","6.78","7","1869","4","5","8","9","6.69","6.87","7","7"
"2019","66 and older","no degree/no degree yet","5.66","7","42","0","4","8","8","4.87","6.45","5","8"
"2019","66 and older","Other degree","7.15","7","310","5","6","8","10","6.94","7.36","7","8"
"2019","66 and older","secondary school degree","6.82","7","1167","4","5","8","9","6.71","6.93","7","8"
