"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2015","(1b) general elementary school","6.84","7","1692","4","5","8","10","6.74","6.94","7","7"
"2015","(1c) basic vocational qualification","6.84","7","4532","4","5","8","9","6.78","6.9","7","7"
"2015","(2a) intermediate vocational","6.83","7","5056","5","6","8","9","6.78","6.88","7","7"
"2015","(2b) intermediate general qualification","6.94","7","618","5","6","8","9","6.78","7.1","7","7"
"2015","(2c_gen) general maturity certificate","7.26","7","1009","5","6","9","10","7.15","7.37","7","8"
"2015","(2c_voc) vocational maturity certificate","6.91","7","2054","5","6","8","9","6.83","6.99","7","7"
"2015","(3a) lower tertiary education","6.94","7","1575","5","6","8","9","6.85","7.03","7","7"
"2015","(3b) higher tertiary education","6.89","7","3236","5","6","8","9","6.83","6.95","7","7"
"2016","(0) in school","7.13","7","238","5","6","9","10","6.87","7.39","7","8"
"2016","(1a) inadequately completed","6.68","7","382","4","5","8","9","6.45","6.91","7","7"
"2016","(1b) general elementary school","6.79","7","1638","4","5","8","10","6.69","6.89","7","7"
"2016","(1c) basic vocational qualification","6.82","7","4331","4","5","8","9","6.76","6.88","7","7"
"2016","(2a) intermediate vocational","6.9","7","4717","5","6","8","9","6.85","6.95","7","7"
"2016","(2b) intermediate general qualification","6.94","7","585","4","5","8","10","6.78","7.1","7","7"
"2016","(2c_gen) general maturity certificate","7.12","7","1027","5","6","8","9","7.01","7.23","7","7"
"2016","(2c_voc) vocational maturity certificate","6.89","7","2123","4","6","8","9","6.81","6.97","7","7"
"2016","(3a) lower tertiary education","6.87","7","1537","5","6","8","9","6.78","6.96","7","7"
"2016","(3b) higher tertiary education","6.91","7","3402","4","6","8","9","6.85","6.97","7","7"
"2017","(0) in school","7.32","8","283","5","6","9","10","7.08","7.56","7","8"
"2017","(1a) inadequately completed","6.54","7","434","4","5","8","10","6.33","6.75","6","7"
"2017","(1b) general elementary school","6.63","7","1734","4","5","8","9","6.53","6.73","7","7"
"2017","(1c) basic vocational qualification","6.89","7","4593","5","5","8","9","6.83","6.95","7","7"
"2017","(2a) intermediate vocational","6.82","7","5505","5","5","8","9","6.77","6.87","7","7"
"2017","(2b) intermediate general qualification","6.94","7","708","4","6","8","10","6.79","7.09","7","7"
"2017","(2c_gen) general maturity certificate","7.1","7","1255","5","6","8","10","6.99","7.21","7","7"
"2017","(2c_voc) vocational maturity certificate","6.89","7","2388","5","6","8","9","6.81","6.97","7","7"
"2017","(3a) lower tertiary education","6.92","7","1735","5","6","8","9","6.83","7.01","7","7"
"2017","(3b) higher tertiary education","6.98","7","3872","5","6","8","9","6.92","7.04","7","7"
"2018","(0) in school","7.29","7","262","5","6","9","10","7.07","7.51","7","8"
"2018","(1a) inadequately completed","6.48","7","469","4","5","8","10","6.27","6.69","7","7"
"2018","(1b) general elementary school","6.71","7","1712","4","5","8","9","6.61","6.81","7","7"
"2018","(1c) basic vocational qualification","6.8","7","4305","4","5","8","9","6.74","6.86","7","7"
"2018","(2a) intermediate vocational","6.8","7","5212","5","6","8","9","6.75","6.85","7","7"
"2018","(2b) intermediate general qualification","6.98","7","706","4","6","8","10","6.84","7.12","7","7"
"2018","(2c_gen) general maturity certificate","7.11","7","1247","5","6","8","10","7.01","7.21","7","7"
"2018","(2c_voc) vocational maturity certificate","6.86","7","2283","5","6","8","9","6.78","6.94","7","7"
"2018","(3a) lower tertiary education","6.95","7","1710","5","6","8","9","6.87","7.03","7","7"
"2018","(3b) higher tertiary education","6.85","7","3740","5","6","8","9","6.79","6.91","7","7"
"2019","(0) in school","7.27","7","255","5","6","9","10","7.04","7.5","7","8"
"2019","(1a) inadequately completed","6.25","7","382","3","5","8","9","6.01","6.49","6","7"
"2019","(1b) general elementary school","6.76","7","1485","4","5","8","9","6.65","6.87","7","7"
"2019","(1c) basic vocational qualification","6.9","7","3999","5","6","8","9","6.84","6.96","7","7"
"2019","(2a) intermediate vocational","6.9","7","5311","5","6","8","9","6.85","6.95","7","7"
"2019","(2b) intermediate general qualification","6.89","7","707","5","5","8","10","6.74","7.04","7","7"
"2019","(2c_gen) general maturity certificate","7.27","7","1264","5","6","8","10","7.16","7.38","7","8"
"2019","(2c_voc) vocational maturity certificate","7.01","7","2375","5","6","8","9","6.93","7.09","7","7"
"2019","(3a) lower tertiary education","6.99","7","1899","5","6","8","9","6.91","7.07","7","7"
"2019","(3b) higher tertiary education","6.96","7","4167","5","6","8","9","6.9","7.02","7","7"
