"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","middle vocational","Male","6.51","7","3181","4","5","8","9","6.44","6.58","7","7"
"2008","vocational + Abi","Female","6.5","7","570","4","5","8","9","6.35","6.65","6","7"
"2008","vocational + Abi","Male","6.58","7","297","4","5","8","9","6.36","6.8","7","7"
"2009","general elemantary","Female","6.79","7","1102","4","5","8","9","6.67","6.91","7","7"
"2009","general elemantary","Male","6.4","7","359","3","5","8","10","6.16","6.64","6","7"
"2009","higher education","Female","6.63","7","1563","4","5","8","9","6.54","6.72","7","7"
"2009","higher education","Male","6.71","7","1354","4","5","8","9","6.61","6.81","7","7"
"2009","higher vocational","Female","6.78","7","492","5","5","8","9","6.62","6.94","7","7"
"2009","higher vocational","Male","6.8","7","529","4","5","8","9","6.64","6.96","7","7"
"2009","in school","Female","6.15","7","87","3","5","8","8","5.73","6.57","6","7"
"2009","in school","Male","6.91","7","72","4","6","8","9","6.41","7.41","7","8"
"2009","inadequately","Female","6.05","5.5","89","4","5","7","9","5.63","6.47","6","7"
"2009","inadequately","Male","5.79","5","50","2","5","8","10","5.11","6.47","5","7"
"2009","middle vocational","Female","6.7","7","4358","4","5","8","9","6.64","6.76","7","7"
"2009","middle vocational","Male","6.58","7","3009","4","5","8","9","6.51","6.65","7","7"
"2009","vocational + Abi","Female","6.59","7","537","4","5","8","9","6.44","6.74","7","7"
"2009","vocational + Abi","Male","6.5","7","284","4","5","8","9","6.27","6.73","7","7"
"2010","general elemantary","Female","6.7","7","1524","4","5","8","9","6.6","6.8","7","7"
"2010","general elemantary","Male","6.46","7","549","4","5","8","9","6.27","6.65","7","7"
"2010","higher education","Female","6.64","7","2288","4","5","8","9","6.56","6.72","7","7"
"2010","higher education","Male","6.84","7","1900","5","6","8","9","6.76","6.92","7","7"
"2010","higher vocational","Female","6.8","7","597","4","5","8","9","6.65","6.95","7","7"
"2010","higher vocational","Male","6.76","7","682","5","6","8","9","6.62","6.9","7","7"
"2010","in school","Female","6.99","7","125","5","5","9","10","6.58","7.4","7","8"
"2010","in school","Male","6.94","7","125","5","5","8","10","6.56","7.32","7","8"
"2010","inadequately","Female","6.4","6.68","196","3","5","8","10","6.06","6.74","7","8"
"2010","inadequately","Male","6.03","5.35","92","3","5","8","9","5.48","6.58","5","7"
"2010","middle vocational","Female","6.75","7","6002","4","5","8","9","6.7","6.8","7","7"
"2010","middle vocational","Male","6.71","7","3871","4","5","8","9","6.65","6.77","7","7"
"2010","vocational + Abi","Female","6.6","7","1024","4","5","8","9","6.48","6.72","7","7"
"2010","vocational + Abi","Male","6.59","7","445","5","5","8","9","6.42","6.76","7","8"
"2011","general elemantary","Female","6.64","7","1642","4","5","8","9","6.54","6.74","7","7"
"2011","general elemantary","Male","6.53","7","582","4","5","8","10","6.35","6.71","7","7"
"2011","higher education","Female","6.7","7","2498","5","5","8","9","6.63","6.77","7","7"
"2011","higher education","Male","7.03","7","2104","5","6","8","9","6.95","7.11","7","8"
"2011","higher vocational","Female","6.62","7","617","4","5","8","10","6.46","6.78","7","7"
"2011","higher vocational","Male","6.84","7","729","4","6","8","9","6.7","6.98","7","7"
"2011","in school","Female","7.57","8","152","5","6","9","10","7.26","7.88","7","8"
"2011","in school","Male","7.18","8","121","5","5","9","10","6.78","7.58","7","8"
"2011","inadequately","Female","6.41","7","198","4","5","8","9","6.09","6.73","7","7"
"2011","inadequately","Male","6.2","6","110","4","5","7","9","5.78","6.62","6","7"
"2011","middle vocational","Female","6.78","7","6570","4","5","8","9","6.73","6.83","7","7"
"2011","middle vocational","Male","6.77","7","4133","4","5","8","9","6.71","6.83","7","7"
"2011","vocational + Abi","Female","6.58","7","1151","4","5","8","9","6.46","6.7","7","7"
"2011","vocational + Abi","Male","6.86","7","465","5","6","8","9","6.69","7.03","7","8"
"2012","general elemantary","Female","6.79","7","1687","4","5","8","9","6.69","6.89","7","7"
"2012","general elemantary","Male","6.67","7","675","4","5","8","10","6.51","6.83","7","7"
"2012","higher education","Female","6.78","7","2566","4","6","8","9","6.71","6.85","7","7"
"2012","higher education","Male","7.13","7","2236","5","6","8","9","7.06","7.2","7","8"
"2012","higher vocational","Female","6.67","7","611","4","5","8","9","6.52","6.82","7","7"
"2012","higher vocational","Male","7.01","7","778","5","6","8","9","6.88","7.14","7","8"
"2012","in school","Female","7.23","7","154","5","6","8","10","6.95","7.51","7","8"
"2012","in school","Male","7.37","7.89","148","5","6","9","10","7.06","7.68","7","8"
"2012","inadequately","Female","6.35","6.8","202","3","5","8","10","6.01","6.69","6","7"
"2012","inadequately","Male","6.55","7","110","3","6","8","10","6.07","7.03","6","7"
"2012","middle vocational","Female","6.75","7","6695","4","5","8","9","6.7","6.8","7","7"
"2012","middle vocational","Male","6.88","7","4355","4","5","8","9","6.82","6.94","7","7"
"2012","vocational + Abi","Female","6.77","7","1142","4","5","8","9","6.65","6.89","7","7"
"2012","vocational + Abi","Male","6.88","7","498","5","5","8","9","6.72","7.04","7","8"
"2013","general elemantary","Female","6.75","7","1580","4","5","8","9","6.65","6.85","7","7"
"2013","general elemantary","Male","6.69","7","644","4","5","8","10","6.52","6.86","7","7"
"2013","higher education","Female","6.71","7","2553","4","5","8","9","6.64","6.78","7","7"
"2013","higher education","Male","7.08","7","2215","5","6","8","9","7.01","7.15","7","8"
"2013","higher vocational","Female","6.77","7","589","4","5","8","9","6.61","6.93","7","7"
"2013","higher vocational","Male","6.92","7","778","5","6","8","9","6.79","7.05","7","8"
"2013","in school","Female","6.74","7","157","4","5","8","10","6.42","7.06","7","8"
"2013","in school","Male","7.19","7","127","5","6","9","10","6.81","7.57","7","8"
"2013","inadequately","Female","6.51","7","175","3","5","8","10","6.15","6.87","6","7"
"2013","inadequately","Male","6.52","6","104","4","5","8","9","6.1","6.94","6","7"
"2013","middle vocational","Female","6.81","7","6468","4","5","8","9","6.76","6.86","7","7"
"2013","middle vocational","Male","6.93","7","4202","5","5","8","9","6.87","6.99","7","7"
"2013","vocational + Abi","Female","6.64","7","1078","4","5","8","9","6.52","6.76","7","7"
"2013","vocational + Abi","Male","6.95","7","476","4","6","8","9","6.79","7.11","7","8"
"2014","general elemantary","Female","6.78","7","1774","4","5","8","9","6.68","6.88","7","7"
"2014","general elemantary","Male","6.75","7","822","4","5","8","10","6.6","6.9","7","7"
"2014","higher education","Female","6.68","7","2800","5","5","8","9","6.61","6.75","7","7"
"2014","higher education","Male","7.01","7","2280","5","6","8","9","6.94","7.08","7","8"
"2014","higher vocational","Female","6.8","7","568","5","5","8","9","6.65","6.95","7","7"
"2014","higher vocational","Male","6.91","7","735","4","6","8","9","6.77","7.05","7","8"
"2014","in school","Female","6.76","7","171","5","5","8","9","6.47","7.05","7","8"
"2014","in school","Male","7.52","8","125","4","6","10","10","7.18","7.86","7","8"
"2014","inadequately","Female","6.23","6","266","3","5","8","10","5.95","6.51","7","7"
"2014","inadequately","Male","6.22","6.19","148","2","5","8","9","5.85","6.59","6","8"
"2014","middle vocational","Female","6.82","7","6359","4","5","8","9","6.77","6.87","7","7"
"2014","middle vocational","Male","6.88","7","4347","5","5","8","9","6.82","6.94","7","7"
"2014","vocational + Abi","Female","6.83","7","1202","4","5","8","9","6.72","6.94","7","7"
"2014","vocational + Abi","Male","7.11","7.41","591","5","6","8","10","6.96","7.26","7","8"
"2015","general elemantary","Female","6.88","7","1517","4","6","8","9","6.78","6.98","7","7"
"2015","general elemantary","Male","6.85","7","744","4","5","8","10","6.69","7.01","7","7"
"2015","higher education","Female","6.76","7","2607","4","6","8","9","6.69","6.83","7","7"
"2015","higher education","Male","7.05","7","2204","5","6","8","9","6.98","7.12","7","8"
"2015","higher vocational","Female","6.69","7","541","4","6","8","9","6.54","6.84","7","7"
"2015","higher vocational","Male","6.93","7","704","5","6","8","9","6.8","7.06","7","7"
"2015","in school","Female","6.97","7","126","3","6","8","10","6.59","7.35","7","8"
"2015","in school","Male","6.87","7","98","4","5","9","9","6.48","7.26","7","8"
"2015","inadequately","Female","6.31","6.27","224","3","5","8","10","6.01","6.61","6","7"
"2015","inadequately","Male","6.59","7","119","3","5","8","9","6.17","7.01","6","7"
"2015","middle vocational","Female","6.82","7","5986","4","5","8","9","6.77","6.87","7","7"
"2015","middle vocational","Male","6.96","7","4004","5","6","8","9","6.9","7.02","7","7"
"2015","vocational + Abi","Female","6.69","7","1134","4","5","8","9","6.58","6.8","7","7"
"2015","vocational + Abi","Male","7.24","8","565","5","6","8","9","7.1","7.38","7","8"
"2016","general elemantary","Female","6.89","7","1459","4","5","8","9","6.79","6.99","7","7"
"2016","general elemantary","Male","6.69","7","725","4","5","8","10","6.54","6.84","7","7"
"2016","higher education","Female","6.71","7","2666","4","5","8","9","6.64","6.78","7","7"
"2016","higher education","Male","7.07","7","2273","5","6","8","9","7","7.14","7","8"
"2016","higher vocational","Female","6.79","7","504","4","6","8","9","6.63","6.95","7","7"
"2016","higher vocational","Male","7.02","7","656","5","6","8","9","6.88","7.16","7","8"
"2016","in school","Female","7.07","7","139","2","6","9","10","6.71","7.43","7","8"
"2016","in school","Male","7.22","7","98","5","6","8","10","6.84","7.6","7","8"
"2016","inadequately","Female","6.99","7","209","4","5","8","10","6.68","7.3","7","8"
"2016","inadequately","Male","6.03","6","114","3","5","8","8","5.61","6.45","6","7"
"2016","middle vocational","Female","6.8","7","5655","4","5","8","9","6.75","6.85","7","7"
"2016","middle vocational","Male","6.98","7","3890","5","6","8","9","6.92","7.04","7","7"
"2016","vocational + Abi","Female","6.73","7","1182","4","6","8","9","6.62","6.84","7","7"
"2016","vocational + Abi","Male","7.1","7","598","5","6","8","10","6.96","7.24","7","8"
"2017","general elemantary","Female","6.68","7","1571","4","5","8","9","6.58","6.78","7","7"
"2017","general elemantary","Male","6.76","7","820","4","5","8","9","6.62","6.9","7","7"
"2017","higher education","Female","6.7","7","2986","4","5","8","9","6.63","6.77","7","7"
"2017","higher education","Male","7.21","7","2621","5","6","8","9","7.14","7.28","7","8"
"2017","higher vocational","Female","6.88","7","559","4","6","8","9","6.73","7.03","7","7"
"2017","higher vocational","Male","7.03","7","765","5","6","8","9","6.9","7.16","7","7"
"2017","in school","Female","7.39","8","158","5","6","9","10","7.07","7.71","7","8"
"2017","in school","Male","7.23","7","123","5","6","9","10","6.86","7.6","7","8"
"2017","inadequately","Female","6.7","7","234","4","5","8","10","6.43","6.97","6","7"
"2017","inadequately","Male","6.48","6","151","4","5","8","10","6.1","6.86","6","7"
"2017","middle vocational","Female","6.76","7","6218","4","5","8","9","6.71","6.81","7","7"
"2017","middle vocational","Male","6.98","7","4508","5","6","8","9","6.93","7.03","7","7"
"2017","vocational + Abi","Female","6.7","7","1316","4","5","8","9","6.6","6.8","7","7"
"2017","vocational + Abi","Male","7.13","7","681","5","6","8","9","7","7.26","7","8"
"2018","general elemantary","Female","6.8","7","1523","4","5","8","9","6.7","6.9","7","7"
"2018","general elemantary","Male","6.77","7","846","4","5","8","10","6.63","6.91","7","7"
"2018","higher education","Female","6.62","7","2896","4","5","8","9","6.55","6.69","7","7"
"2018","higher education","Male","7.14","7","2554","5","6","8","9","7.07","7.21","7","8"
"2018","higher vocational","Female","6.79","7","530","4","5","8","9","6.63","6.95","7","7"
"2018","higher vocational","Male","6.83","7","720","4","5","8","9","6.69","6.97","7","7"
"2018","in school","Female","7.56","8","148","5","7","9","10","7.28","7.84","7","8"
"2018","in school","Male","7.04","7","112","5","6","8","10","6.67","7.41","7","8"
"2018","inadequately","Female","6.42","6","257","4","5","8","10","6.15","6.69","7","7"
"2018","inadequately","Male","6.35","7","169","4","5","8","10","5.99","6.71","6","7"
"2018","middle vocational","Female","6.77","7","5912","4","5","8","9","6.72","6.82","7","7"
"2018","middle vocational","Male","6.91","7","4300","5","6","8","9","6.85","6.97","7","7"
"2018","vocational + Abi","Female","6.78","7","1254","4","6","8","9","6.67","6.89","7","7"
"2018","vocational + Abi","Male","7.03","7","663","5","6","8","9","6.89","7.17","7","8"
"2019","general elemantary","Female","6.72","7","1335","4","5","8","9","6.61","6.83","7","7"
"2019","general elemantary","Male","6.88","7","808","5","5","8","10","6.73","7.03","7","7"
"2019","higher education","Female","6.69","7","3046","4","5","8","9","6.62","6.76","7","7"
"2019","higher education","Male","7.23","7","3018","5","6","8","9","7.17","7.29","8","8"
"2019","higher vocational","Female","6.93","7","547","4","6","8","9","6.77","7.09","7","7"
"2019","higher vocational","Male","7.03","7","855","5","6","8","10","6.9","7.16","7","8"
"2019","in school","Female","7.24","8","130","5","5","9","10","6.93","7.55","7","8"
"2019","in school","Male","7.3","7","123","5","6","9","10","6.95","7.65","7","8"
"2019","inadequately","Female","6.27","7","200","2","5","8","9","5.93","6.61","6","7"
"2019","inadequately","Male","6.48","7","140","3","5","8","10","6.06","6.9","6","8"
"2019","middle vocational","Female","6.84","7","5675","4","6","8","9","6.79","6.89","7","7"
"2019","middle vocational","Male","7.05","7","4255","5","6","8","9","6.99","7.11","7","8"
"2019","vocational + Abi","Female","6.85","7","1259","4","6","8","9","6.74","6.96","7","7"
"2019","vocational + Abi","Male","7.2","7","702","5","6","8","9","7.07","7.33","7","8"
