"hgowner","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2","2000","Hamburg","Couple + C. GT 16 ","17","","",""
"2","2000","Hamburg","Couple + C. LE and GT 16","6","","",""
"2","2000","Lower Saxony","1-pers.-HH","164","0.638261384250626","0.579967290052058","0.696555478449194"
"2","2000","Lower Saxony","(Married) couple without C. ","220","0.349429957236989","0.312888461937373","0.385971452536605"
"2","2000","Lower Saxony","Single parent ","55","0.55984602623563","0.459495240403435","0.660196812067825"
"2","2000","Lower Saxony","Couple + C. LE 16 ","219","0.46202607228542","0.417927837937431","0.506124306633409"
"2","2000","Lower Saxony","Couple + C. GT 16 ","82","0.303176219502925","0.248553579398532","0.357798859607319"
"2","2000","Lower Saxony","Couple + C. LE and GT 16","52","0.311073333445734","0.24065075272194","0.381495914169527"
"2","2000","Bremen","1-pers.-HH","42","0.857888518384561","0.762060388166774","0.953716648602349"
"2","2000","Bremen","(Married) couple without C. ","27","","",""
"2","2000","Bremen","Single parent ","3","","",""
"2","2000","Bremen","Couple + C. LE 16 ","21","","",""
"2","2000","Bremen","Couple + C. GT 16 ","8","","",""
"2","2000","Bremen","Couple + C. LE and GT 16","3","","",""
"2","2000","North Rhine-Westphalia","1-pers.-HH","520","0.737323234849816","0.705132887833494","0.769513581866137"
"2","2000","North Rhine-Westphalia","(Married) couple without C. ","857","0.496425594821401","0.472580877795269","0.520270311847534"
"2","2000","North Rhine-Westphalia","Single parent ","143","0.69983505401418","0.638993867264443","0.760676240763918"
"2","2000","North Rhine-Westphalia","Couple + C. LE 16 ","633","0.54102302715309","0.51242064930998","0.569625404996199"
"2","2000","North Rhine-Westphalia","Couple + C. GT 16 ","322","0.388883025777492","0.355352393462186","0.422413658092797"
"2","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","198","0.458064668697448","0.410128736977082","0.506000600417813"
"2","2000","Hesse","1-pers.-HH","148","0.645112578676589","0.582312712579634","0.707912444773544"
"2","2000","Hesse","(Married) couple without C. ","271","0.468155183951388","0.426679068103339","0.509631299799437"
"2","2000","Hesse","Single parent ","48","0.661817566380152","0.556828165518723","0.766806967241582"
"2","2000","Hesse","Couple + C. LE 16 ","194","0.518506371338188","0.468725220827872","0.568287521848504"
"2","2000","Hesse","Couple + C. GT 16 ","79","0.248312470056629","0.1941035050313","0.302521435081959"
"2","2000","Hesse","Couple + C. LE and GT 16","69","0.519706367302661","0.435738896817733","0.603673837787589"
"2","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","103","0.557163325365648","0.485391791007464","0.628934859723831"
"2","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","148","0.359971711205824","0.314337831079266","0.405605591332383"
"2","2000","Rhineland-Palatinate,Saarland","Single parent ","44","0.577060173040952","0.468120921332057","0.685999424749847"
"2","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","143","0.403265787345696","0.352940319953202","0.45359125473819"
"2","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","68","0.293984915398471","0.23458806930391","0.353381761493032"
"2","2000","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","34","0.36398478383236","0.270611340967111","0.457358226697609"
"2","2000","Baden-Württemberg","1-pers.-HH","223","0.608362102387787","0.557442597798784","0.659281606976791"
"2","2000","Baden-Württemberg","(Married) couple without C. ","328","0.376449111676403","0.343206732333833","0.409691491018974"
"2","2000","Baden-Württemberg","Single parent ","99","0.709018112700211","0.63608636852008","0.781949856880343"
"2","2000","Baden-Württemberg","Couple + C. LE 16 ","350","0.439106187914011","0.402704284906402","0.475508090921619"
"2","2000","Baden-Württemberg","Couple + C. GT 16 ","232","0.416653970802604","0.375563945289688","0.457743996315519"
"2","2000","Baden-Württemberg","Couple + C. LE and GT 16","100","0.363379831459926","0.304916706801757","0.421842956118096"
"2","2000","Bavaria","1-pers.-HH","293","0.628773067818286","0.585325247867576","0.672220887768996"
"2","2000","Bavaria","(Married) couple without C. ","438","0.434377909128878","0.404047975682719","0.464707842575038"
"2","2000","Bavaria","Single parent ","106","0.578720744871343","0.50360800410019","0.653833485642497"
"2","2000","Bavaria","Couple + C. LE 16 ","321","0.442173491423847","0.406510655101291","0.477836327746402"
"2","2000","Bavaria","Couple + C. GT 16 ","131","0.241889710997813","0.20667299812989","0.277106423865735"
"2","2000","Bavaria","Couple + C. LE and GT 16","63","0.239698340601019","0.187505971307491","0.291890709894548"
"2","2000","Berlin","1-pers.-HH","189","0.896180960679047","0.854926130556133","0.937435790801961"
"2","2000","Berlin","(Married) couple without C. ","179","0.852858183769619","0.805833453731693","0.899882913807545"
"2","2000","Berlin","Single parent ","72","0.948815303126528","0.89959280664651","0.998037799606545"
"2","2000","Berlin","Couple + C. LE 16 ","140","0.899332533475257","0.852999012386951","0.945666054563562"
"2","2000","Berlin","Couple + C. GT 16 ","73","0.700730134992005","0.613138963928279","0.78832130605573"
"2","2000","Berlin","Couple + C. LE and GT 16","28","","",""
"2","2000","Brandenburg","1-pers.-HH","99","0.759715938651465","0.687908946113975","0.831522931188955"
"2","2000","Brandenburg","(Married) couple without C. ","175","0.548576686170384","0.494222772434837","0.602930599905931"
"2","2000","Brandenburg","Single parent ","38","0.810587971598785","0.701978689317074","0.919197253880496"
"2","2000","Brandenburg","Couple + C. LE 16 ","97","0.611754354846355","0.539754173804385","0.683754535888325"
"2","2000","Brandenburg","Couple + C. GT 16 ","77","0.416006152227476","0.349967953779087","0.482044350675866"
"2","2000","Brandenburg","Couple + C. LE and GT 16","36","0.451166819472673","0.347199819846299","0.555133819099046"
"2","2000","Mecklenburg-Western Pomerania","1-pers.-HH","74","0.820907600998858","0.742557440072533","0.899257761925183"
"2","2000","Mecklenburg-Western Pomerania","(Married) couple without C. ","116","0.606051569339799","0.534470850901591","0.677632287778006"
"2","2000","Mecklenburg-Western Pomerania","Single parent ","28","","",""
"2","2000","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","50","0.42695192211165","0.329516805259083","0.524387038964216"
"2","2000","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","34","0.288334919332056","0.196761250670733","0.379908587993378"
"2","2000","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","21","","",""
"2","2000","Saxony","1-pers.-HH","172","0.784081113932057","0.729956175431559","0.838206052432555"
"2","2000","Saxony","(Married) couple without C. ","393","0.662375718343481","0.623955870812026","0.700795565874936"
"2","2000","Saxony","Single parent ","61","0.820886203430231","0.73686109229746","0.904911314563003"
"2","2000","Saxony","Couple + C. LE 16 ","194","0.575744509511356","0.524404998213888","0.627084020808823"
"2","2000","Saxony","Couple + C. GT 16 ","141","0.437332615005286","0.383401647058199","0.491263582952373"
"2","2000","Saxony","Couple + C. LE and GT 16","57","0.327601045096626","0.254649300370384","0.400552789822868"
"2","2000","Saxony-Anhalt","1-pers.-HH","92","0.787441522697943","0.713309895808094","0.861573149587792"
"2","2000","Saxony-Anhalt","(Married) couple without C. ","206","0.533821325660759","0.483991210912095","0.583651440409422"
"2","2000","Saxony-Anhalt","Single parent ","39","0.714295549195229","0.590313023866983","0.838278074523476"
"2","2000","Saxony-Anhalt","Couple + C. LE 16 ","74","0.516224737340191","0.436516931899254","0.595932542781128"
"2","2000","Saxony-Anhalt","Couple + C. GT 16 ","59","0.274620515824836","0.216431234302636","0.332809797347035"
"2","2000","Saxony-Anhalt","Couple + C. LE and GT 16","21","","",""
"2","2000","Thuringia","1-pers.-HH","93","0.703455528046652","0.624639149586059","0.782271906507245"
"2","2000","Thuringia","(Married) couple without C. ","145","0.518347438556637","0.463081101356334","0.57361377575694"
"2","2000","Thuringia","Single parent ","37","0.695567695682761","0.581937727339524","0.809197664025998"
"2","2000","Thuringia","Couple + C. LE 16 ","75","0.417611393654678","0.346737837678001","0.488484949631354"
"2","2000","Thuringia","Couple + C. GT 16 ","56","0.287423957254456","0.228421382720062","0.346426531788849"
"2","2000","Thuringia","Couple + C. LE and GT 16","23","","",""
"3","2000","Schleswig-Holstein","1-pers.-HH","4","","",""
"3","2000","Schleswig-Holstein","(Married) couple without C. ","6","","",""
"3","2000","Schleswig-Holstein","Single parent ","","","",""
"3","2000","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"3","2000","Schleswig-Holstein","Couple + C. GT 16 ","6","","",""
"3","2000","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"3","2000","Hamburg","1-pers.-HH","3","","",""
"3","2000","Hamburg","(Married) couple without C. ","1","","",""
"3","2000","Hamburg","Single parent ","","","",""
"3","2000","Hamburg","Couple + C. LE 16 ","","","",""
"3","2000","Hamburg","Couple + C. GT 16 ","","","",""
"3","2000","Hamburg","Couple + C. LE and GT 16","","","",""
"3","2000","Lower Saxony","1-pers.-HH","13","","",""
"3","2000","Lower Saxony","(Married) couple without C. ","11","","",""
"3","2000","Lower Saxony","Single parent ","3","","",""
"3","2000","Lower Saxony","Couple + C. LE 16 ","12","","",""
"3","2000","Lower Saxony","Couple + C. GT 16 ","5","","",""
"3","2000","Lower Saxony","Couple + C. LE and GT 16","","","",""
"3","2000","Bremen","1-pers.-HH","","","",""
"3","2000","Bremen","(Married) couple without C. ","","","",""
"3","2000","Bremen","Single parent ","","","",""
"3","2000","Bremen","Couple + C. LE 16 ","","","",""
"3","2000","Bremen","Couple + C. GT 16 ","","","",""
"3","2000","Bremen","Couple + C. LE and GT 16","3","","",""
"3","2000","North Rhine-Westphalia","1-pers.-HH","20","","",""
"3","2000","North Rhine-Westphalia","(Married) couple without C. ","21","","",""
"3","2000","North Rhine-Westphalia","Single parent ","5","","",""
"3","2000","North Rhine-Westphalia","Couple + C. LE 16 ","7","","",""
"3","2000","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"3","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","3","","",""
"3","2000","Hesse","1-pers.-HH","7","","",""
"3","2000","Hesse","(Married) couple without C. ","10","","",""
"3","2000","Hesse","Single parent ","4","","",""
"3","2000","Hesse","Couple + C. LE 16 ","3","","",""
"3","2000","Hesse","Couple + C. GT 16 ","1","","",""
"3","2000","Hesse","Couple + C. LE and GT 16","","","",""
"3","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","3","","",""
"3","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","3","","",""
"3","2000","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"3","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","2","","",""
"3","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","2","","",""
"3","2000","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"3","2000","Baden-Württemberg","1-pers.-HH","15","","",""
"3","2000","Baden-Württemberg","(Married) couple without C. ","10","","",""
"3","2000","Baden-Württemberg","Single parent ","2","","",""
"3","2000","Baden-Württemberg","Couple + C. LE 16 ","2","","",""
"3","2000","Baden-Württemberg","Couple + C. GT 16 ","3","","",""
"3","2000","Baden-Württemberg","Couple + C. LE and GT 16","6","","",""
"3","2000","Bavaria","1-pers.-HH","14","","",""
"3","2000","Bavaria","(Married) couple without C. ","5","","",""
"3","2000","Bavaria","Single parent ","","","",""
"3","2000","Bavaria","Couple + C. LE 16 ","10","","",""
"3","2000","Bavaria","Couple + C. GT 16 ","4","","",""
"3","2000","Bavaria","Couple + C. LE and GT 16","","","",""
"3","2000","Berlin","1-pers.-HH","6","","",""
"3","2000","Berlin","(Married) couple without C. ","7","","",""
"3","2000","Berlin","Single parent ","","","",""
"3","2000","Berlin","Couple + C. LE 16 ","","","",""
"3","2000","Berlin","Couple + C. GT 16 ","2","","",""
"3","2000","Berlin","Couple + C. LE and GT 16","","","",""
"3","2000","Brandenburg","1-pers.-HH","11","","",""
"3","2000","Brandenburg","(Married) couple without C. ","7","","",""
"3","2000","Brandenburg","Single parent ","","","",""
"3","2000","Brandenburg","Couple + C. LE 16 ","2","","",""
"3","2000","Brandenburg","Couple + C. GT 16 ","","","",""
"3","2000","Brandenburg","Couple + C. LE and GT 16","","","",""
"3","2000","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"3","2000","Mecklenburg-Western Pomerania","(Married) couple without C. ","4","","",""
"3","2000","Mecklenburg-Western Pomerania","Single parent ","","","",""
"3","2000","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"3","2000","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"3","2000","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"3","2000","Saxony","1-pers.-HH","6","","",""
"3","2000","Saxony","(Married) couple without C. ","14","","",""
"3","2000","Saxony","Single parent ","2","","",""
"3","2000","Saxony","Couple + C. LE 16 ","","","",""
"3","2000","Saxony","Couple + C. GT 16 ","3","","",""
"3","2000","Saxony","Couple + C. LE and GT 16","","","",""
"3","2000","Saxony-Anhalt","1-pers.-HH","3","","",""
"3","2000","Saxony-Anhalt","(Married) couple without C. ","3","","",""
"3","2000","Saxony-Anhalt","Single parent ","","","",""
"3","2000","Saxony-Anhalt","Couple + C. LE 16 ","2","","",""
"3","2000","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"3","2000","Saxony-Anhalt","Couple + C. LE and GT 16","3","","",""
"3","2000","Thuringia","1-pers.-HH","4","","",""
"3","2000","Thuringia","(Married) couple without C. ","8","","",""
"3","2000","Thuringia","Single parent ","1","","",""
"3","2000","Thuringia","Couple + C. LE 16 ","10","","",""
"3","2000","Thuringia","Couple + C. GT 16 ","","","",""
"3","2000","Thuringia","Couple + C. LE and GT 16","","","",""
"4","2000","Schleswig-Holstein","1-pers.-HH","","","",""
"4","2000","Schleswig-Holstein","(Married) couple without C. ","","","",""
"4","2000","Schleswig-Holstein","Single parent ","","","",""
"4","2000","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"4","2000","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"4","2000","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"4","2000","Hamburg","1-pers.-HH","","","",""
"4","2000","Hamburg","(Married) couple without C. ","","","",""
"4","2000","Hamburg","Single parent ","","","",""
"4","2000","Hamburg","Couple + C. LE 16 ","","","",""
"4","2000","Hamburg","Couple + C. GT 16 ","","","",""
"4","2000","Hamburg","Couple + C. LE and GT 16","","","",""
"4","2000","Lower Saxony","1-pers.-HH","","","",""
"4","2000","Lower Saxony","(Married) couple without C. ","","","",""
"4","2000","Lower Saxony","Single parent ","","","",""
"4","2000","Lower Saxony","Couple + C. LE 16 ","","","",""
"4","2000","Lower Saxony","Couple + C. GT 16 ","","","",""
"4","2000","Lower Saxony","Couple + C. LE and GT 16","","","",""
"4","2000","Bremen","1-pers.-HH","","","",""
"4","2000","Bremen","(Married) couple without C. ","","","",""
"4","2000","Bremen","Single parent ","","","",""
"4","2000","Bremen","Couple + C. LE 16 ","","","",""
"4","2000","Bremen","Couple + C. GT 16 ","","","",""
"4","2000","Bremen","Couple + C. LE and GT 16","","","",""
"4","2000","North Rhine-Westphalia","1-pers.-HH","","","",""
"4","2000","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"4","2000","North Rhine-Westphalia","Single parent ","","","",""
"4","2000","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"4","2000","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"4","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"4","2000","Hesse","1-pers.-HH","","","",""
"4","2000","Hesse","(Married) couple without C. ","","","",""
"4","2000","Hesse","Single parent ","","","",""
"4","2000","Hesse","Couple + C. LE 16 ","","","",""
"4","2000","Hesse","Couple + C. GT 16 ","","","",""
"4","2000","Hesse","Couple + C. LE and GT 16","","","",""
"4","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"4","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"4","2000","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"4","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"4","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"4","2000","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"4","2000","Baden-Württemberg","1-pers.-HH","","","",""
"4","2000","Baden-Württemberg","(Married) couple without C. ","","","",""
"4","2000","Baden-Württemberg","Single parent ","","","",""
"4","2000","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"4","2000","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"4","2000","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"4","2000","Bavaria","1-pers.-HH","","","",""
"4","2000","Bavaria","(Married) couple without C. ","","","",""
"4","2000","Bavaria","Single parent ","","","",""
"4","2000","Bavaria","Couple + C. LE 16 ","","","",""
"4","2000","Bavaria","Couple + C. GT 16 ","","","",""
"4","2000","Bavaria","Couple + C. LE and GT 16","","","",""
"4","2000","Berlin","1-pers.-HH","","","",""
"4","2000","Berlin","(Married) couple without C. ","","","",""
"4","2000","Berlin","Single parent ","","","",""
"4","2000","Berlin","Couple + C. LE 16 ","","","",""
"4","2000","Berlin","Couple + C. GT 16 ","","","",""
"4","2000","Berlin","Couple + C. LE and GT 16","","","",""
"4","2000","Brandenburg","1-pers.-HH","","","",""
"4","2000","Brandenburg","(Married) couple without C. ","","","",""
"4","2000","Brandenburg","Single parent ","","","",""
"4","2000","Brandenburg","Couple + C. LE 16 ","","","",""
"4","2000","Brandenburg","Couple + C. GT 16 ","","","",""
"4","2000","Brandenburg","Couple + C. LE and GT 16","","","",""
"4","2000","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"4","2000","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"4","2000","Mecklenburg-Western Pomerania","Single parent ","","","",""
"4","2000","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"4","2000","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"4","2000","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"4","2000","Saxony","1-pers.-HH","","","",""
"4","2000","Saxony","(Married) couple without C. ","","","",""
"4","2000","Saxony","Single parent ","","","",""
"4","2000","Saxony","Couple + C. LE 16 ","","","",""
"4","2000","Saxony","Couple + C. GT 16 ","","","",""
"4","2000","Saxony","Couple + C. LE and GT 16","","","",""
"4","2000","Saxony-Anhalt","1-pers.-HH","","","",""
"4","2000","Saxony-Anhalt","(Married) couple without C. ","","","",""
"4","2000","Saxony-Anhalt","Single parent ","","","",""
"4","2000","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"4","2000","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"4","2000","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"4","2000","Thuringia","1-pers.-HH","","","",""
"4","2000","Thuringia","(Married) couple without C. ","","","",""
"4","2000","Thuringia","Single parent ","","","",""
"4","2000","Thuringia","Couple + C. LE 16 ","","","",""
"4","2000","Thuringia","Couple + C. GT 16 ","","","",""
"4","2000","Thuringia","Couple + C. LE and GT 16","","","",""
"5","2000","Schleswig-Holstein","1-pers.-HH","1","","",""
"5","2000","Schleswig-Holstein","(Married) couple without C. ","","","",""
"5","2000","Schleswig-Holstein","Single parent ","","","",""
"5","2000","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"5","2000","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"5","2000","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"5","2000","Hamburg","1-pers.-HH","1","","",""
"5","2000","Hamburg","(Married) couple without C. ","","","",""
"5","2000","Hamburg","Single parent ","","","",""
"5","2000","Hamburg","Couple + C. LE 16 ","","","",""
"5","2000","Hamburg","Couple + C. GT 16 ","","","",""
"5","2000","Hamburg","Couple + C. LE and GT 16","","","",""
"5","2000","Lower Saxony","1-pers.-HH","2","","",""
"5","2000","Lower Saxony","(Married) couple without C. ","","","",""
"5","2000","Lower Saxony","Single parent ","","","",""
"5","2000","Lower Saxony","Couple + C. LE 16 ","","","",""
"5","2000","Lower Saxony","Couple + C. GT 16 ","","","",""
"5","2000","Lower Saxony","Couple + C. LE and GT 16","","","",""
"5","2000","Bremen","1-pers.-HH","","","",""
"5","2000","Bremen","(Married) couple without C. ","","","",""
"5","2000","Bremen","Single parent ","","","",""
"5","2000","Bremen","Couple + C. LE 16 ","","","",""
"5","2000","Bremen","Couple + C. GT 16 ","","","",""
"5","2000","Bremen","Couple + C. LE and GT 16","","","",""
"5","2000","North Rhine-Westphalia","1-pers.-HH","6","","",""
"5","2000","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"5","2000","North Rhine-Westphalia","Single parent ","","","",""
"5","2000","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"5","2000","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"5","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"5","2000","Hesse","1-pers.-HH","7","","",""
"5","2000","Hesse","(Married) couple without C. ","","","",""
"5","2000","Hesse","Single parent ","","","",""
"5","2000","Hesse","Couple + C. LE 16 ","","","",""
"5","2000","Hesse","Couple + C. GT 16 ","","","",""
"5","2000","Hesse","Couple + C. LE and GT 16","","","",""
"5","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","1","","",""
"5","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"5","2000","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"5","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"5","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"5","2000","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"5","2000","Baden-Württemberg","1-pers.-HH","4","","",""
"5","2000","Baden-Württemberg","(Married) couple without C. ","","","",""
"5","2000","Baden-Württemberg","Single parent ","","","",""
"5","2000","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"5","2000","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"5","2000","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"5","2000","Bavaria","1-pers.-HH","2","","",""
"5","2000","Bavaria","(Married) couple without C. ","1","","",""
"5","2000","Bavaria","Single parent ","","","",""
"5","2000","Bavaria","Couple + C. LE 16 ","","","",""
"5","2000","Bavaria","Couple + C. GT 16 ","","","",""
"5","2000","Bavaria","Couple + C. LE and GT 16","","","",""
"5","2000","Berlin","1-pers.-HH","","","",""
"5","2000","Berlin","(Married) couple without C. ","","","",""
"5","2000","Berlin","Single parent ","","","",""
"5","2000","Berlin","Couple + C. LE 16 ","","","",""
"5","2000","Berlin","Couple + C. GT 16 ","","","",""
"5","2000","Berlin","Couple + C. LE and GT 16","","","",""
"5","2000","Brandenburg","1-pers.-HH","","","",""
"5","2000","Brandenburg","(Married) couple without C. ","","","",""
"5","2000","Brandenburg","Single parent ","","","",""
"5","2000","Brandenburg","Couple + C. LE 16 ","","","",""
"5","2000","Brandenburg","Couple + C. GT 16 ","","","",""
"5","2000","Brandenburg","Couple + C. LE and GT 16","","","",""
"5","2000","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"5","2000","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"5","2000","Mecklenburg-Western Pomerania","Single parent ","","","",""
"5","2000","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"5","2000","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"5","2000","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"5","2000","Saxony","1-pers.-HH","3","","",""
"5","2000","Saxony","(Married) couple without C. ","","","",""
"5","2000","Saxony","Single parent ","","","",""
"5","2000","Saxony","Couple + C. LE 16 ","","","",""
"5","2000","Saxony","Couple + C. GT 16 ","","","",""
"5","2000","Saxony","Couple + C. LE and GT 16","","","",""
"5","2000","Saxony-Anhalt","1-pers.-HH","1","","",""
"5","2000","Saxony-Anhalt","(Married) couple without C. ","","","",""
"5","2000","Saxony-Anhalt","Single parent ","","","",""
"5","2000","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"5","2000","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"5","2000","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"5","2000","Thuringia","1-pers.-HH","1","","",""
"5","2000","Thuringia","(Married) couple without C. ","2","","",""
"5","2000","Thuringia","Single parent ","","","",""
"5","2000","Thuringia","Couple + C. LE 16 ","","","",""
"5","2000","Thuringia","Couple + C. GT 16 ","","","",""
"5","2000","Thuringia","Couple + C. LE and GT 16","","","",""
"1","2001","Schleswig-Holstein","1-pers.-HH","33","0.335150982498391","0.241692910543915","0.428609054452867"
"1","2001","Schleswig-Holstein","(Married) couple without C. ","166","0.688868709950619","0.631133641040976","0.746603778860262"
"1","2001","Schleswig-Holstein","Single parent ","21","","",""
"1","2001","Schleswig-Holstein","Couple + C. LE 16 ","97","0.69832315888599","0.624625419701171","0.772020898070808"
"1","2001","Schleswig-Holstein","Couple + C. GT 16 ","40","0.696443123989965","0.57601804430719","0.816868203672739"
"1","2001","Schleswig-Holstein","Couple + C. LE and GT 16","44","0.832449655176396","0.733749372126838","0.931149938225955"
"1","2001","Hamburg","1-pers.-HH","5","","",""
"1","2001","Hamburg","(Married) couple without C. ","31","0.282727799272975","0.185847538128116","0.379608060417834"
"1","2001","Hamburg","Single parent ","2","","",""
"1","2001","Hamburg","Couple + C. LE 16 ","17","","",""
"1","2001","Hamburg","Couple + C. GT 16 ","9","","",""
"1","2001","Hamburg","Couple + C. LE and GT 16","6","","",""
"1","2001","Lower Saxony","1-pers.-HH","66","0.322480034554073","0.258649725746185","0.386310343361962"
"1","2001","Lower Saxony","(Married) couple without C. ","374","0.648638200895391","0.610343431575431","0.68693297021535"
"1","2001","Lower Saxony","Single parent ","30","0.442605446870892","0.33443831383174","0.550772579910044"
"1","2001","Lower Saxony","Couple + C. LE 16 ","248","0.526281955922246","0.480097681579197","0.572466230265295"
"1","2001","Lower Saxony","Couple + C. GT 16 ","195","0.664988036887738","0.60999699509735","0.719979078678126"
"1","2001","Lower Saxony","Couple + C. LE and GT 16","100","0.623968215919274","0.546451391483946","0.701485040354602"
"1","2001","Bremen","1-pers.-HH","8","","",""
"1","2001","Bremen","(Married) couple without C. ","25","","",""
"1","2001","Bremen","Single parent ","4","","",""
"1","2001","Bremen","Couple + C. LE 16 ","20","","",""
"1","2001","Bremen","Couple + C. GT 16 ","9","","",""
"1","2001","Bremen","Couple + C. LE and GT 16","","","",""
"1","2001","North Rhine-Westphalia","1-pers.-HH","156","0.23914277573805","0.205727800656395","0.272557750819705"
"1","2001","North Rhine-Westphalia","(Married) couple without C. ","716","0.484606277871845","0.459498698465531","0.50971385727816"
"1","2001","North Rhine-Westphalia","Single parent ","60","0.221982781603779","0.164530892814979","0.27943467039258"
"1","2001","North Rhine-Westphalia","Couple + C. LE 16 ","474","0.454150188709435","0.424148784040322","0.484151593378548"
"1","2001","North Rhine-Westphalia","Couple + C. GT 16 ","458","0.622699251208291","0.587585635178093","0.657812867238488"
"1","2001","North Rhine-Westphalia","Couple + C. LE and GT 16","192","0.53693735051711","0.485500286204776","0.588374414829443"
"1","2001","Hesse","1-pers.-HH","56","0.283715022023362","0.219446061442267","0.347983982604457"
"1","2001","Hesse","(Married) couple without C. ","238","0.532334114271762","0.487928568054771","0.576739660488754"
"1","2001","Hesse","Single parent ","24","","",""
"1","2001","Hesse","Couple + C. LE 16 ","183","0.496024669233466","0.444590579777294","0.547458758689639"
"1","2001","Hesse","Couple + C. GT 16 ","159","0.707511784316002","0.650780758071539","0.764242810560465"
"1","2001","Hesse","Couple + C. LE and GT 16","46","0.534361475303771","0.42831880617005","0.640404144437491"
