"hgowner","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"4","2012","Part Time","general elemantary","","","",""
"4","2012","Part Time","middle vocational","","","",""
"4","2012","Part Time","vocational + Abi","","","",""
"4","2012","Part Time","higher vocational","","","",""
"4","2012","Part Time","higher education","1","","",""
"4","2012","Not Working","in school","","","",""
"4","2012","Not Working","inadequately","","","",""
"4","2012","Not Working","general elemantary","","","",""
"4","2012","Not Working","middle vocational","2","","",""
"4","2012","Not Working","vocational + Abi","","","",""
"4","2012","Not Working","higher vocational","","","",""
"4","2012","Not Working","higher education","","","",""
"5","2012","Full Time","in school","","","",""
"5","2012","Full Time","inadequately","","","",""
"5","2012","Full Time","general elemantary","","","",""
"5","2012","Full Time","middle vocational","1","","",""
"5","2012","Full Time","vocational + Abi","","","",""
"5","2012","Full Time","higher vocational","","","",""
"5","2012","Full Time","higher education","","","",""
"5","2012","Part Time","in school","","","",""
"5","2012","Part Time","inadequately","","","",""
"5","2012","Part Time","general elemantary","","","",""
"5","2012","Part Time","middle vocational","","","",""
"5","2012","Part Time","vocational + Abi","","","",""
"5","2012","Part Time","higher vocational","","","",""
"5","2012","Part Time","higher education","","","",""
"5","2012","Not Working","in school","","","",""
"5","2012","Not Working","inadequately","1","","",""
"5","2012","Not Working","general elemantary","11","","",""
"5","2012","Not Working","middle vocational","16","","",""
"5","2012","Not Working","vocational + Abi","1","","",""
"5","2012","Not Working","higher vocational","2","","",""
"5","2012","Not Working","higher education","5","","",""
"1","2013","Full Time","in school","1","","",""
"1","2013","Full Time","inadequately","20","","",""
"1","2013","Full Time","general elemantary","226","0.370994420856347","0.332469606041227","0.409519235671467"
"1","2013","Full Time","middle vocational","2261","0.513242364059896","0.498532152663883","0.527952575455909"
"1","2013","Full Time","vocational + Abi","384","0.482599345666731","0.44732753511653","0.517871156216933"
"1","2013","Full Time","higher vocational","546","0.570784462848933","0.537451019815055","0.604117905882811"
"1","2013","Full Time","higher education","1707","0.539655278251066","0.521413871977663","0.557896684524468"
"1","2013","Part Time","in school","59","0.639647603967423","0.545075164979221","0.734220042955626"
"1","2013","Part Time","inadequately","11","","",""
"1","2013","Part Time","general elemantary","230","0.437777187725413","0.399783781062413","0.475770594388413"
"1","2013","Part Time","middle vocational","1832","0.545988732095213","0.529810096265811","0.562167367924615"
"1","2013","Part Time","vocational + Abi","359","0.539087160913757","0.501229840249437","0.576944481578077"
"1","2013","Part Time","higher vocational","250","0.679339819152742","0.631260328520574","0.72741930978491"
"1","2013","Part Time","higher education","872","0.537174742306818","0.512141222034742","0.562208262578893"
"1","2013","Not Working","in school","488","0.591549945423639","0.560664287333842","0.622435603513435"
"1","2013","Not Working","inadequately","64","0.171960372784706","0.138377567509849","0.205543178059563"
"1","2013","Not Working","general elemantary","822","0.400472094828551","0.38151330570926","0.419430883947842"
"1","2013","Not Working","middle vocational","2712","0.483808969853843","0.471326351314257","0.496291588393429"
"1","2013","Not Working","vocational + Abi","327","0.420226914302587","0.388622390356328","0.451831438248846"
"1","2013","Not Working","higher vocational","297","0.526273949410123","0.483603738527133","0.568944160293114"
"1","2013","Not Working","higher education","1202","0.53504794004486","0.51544547741236","0.554650402677359"
"2","2013","Full Time","in school","3","","",""
"2","2013","Full Time","inadequately","51","0.597810774401941","0.483755335079577","0.711866213724305"
"2","2013","Full Time","general elemantary","370","0.61642109486141","0.577642173447427","0.655200016275392"
"2","2013","Full Time","middle vocational","2104","0.467850749170729","0.453165826257038","0.48253567208442"
"2","2013","Full Time","vocational + Abi","383","0.510702165706645","0.475417061974425","0.545987269438865"
"2","2013","Full Time","higher vocational","290","0.403053104798873","0.370019545527931","0.436086664069815"
"2","2013","Full Time","higher education","1140","0.44689840940056","0.428702851520885","0.465093967280234"
"2","2013","Part Time","in school","37","0.328631886549444","0.236105479313631","0.421158293785258"
"2","2013","Part Time","inadequately","65","0.811815906426771","0.725626323457517","0.898005489396025"
"2","2013","Part Time","general elemantary","414","0.541428841356099","0.503269444414956","0.579588238297242"
"2","2013","Part Time","middle vocational","1760","0.437241779339014","0.421122764538842","0.453360794139186"
"2","2013","Part Time","vocational + Abi","296","0.43484302141127","0.397193299209777","0.472492743612763"
"2","2013","Part Time","higher vocational","111","0.317412981989113","0.269463363014246","0.36536260096398"
"2","2013","Part Time","higher education","639","0.450140931466076","0.425163052538132","0.475118810394021"
"2","2013","Not Working","in school","481","0.399445741392116","0.368670838299389","0.430220644484842"
"2","2013","Not Working","inadequately","412","0.800165587739627","0.764577693154351","0.835753482324903"
"2","2013","Not Working","general elemantary","1691","0.564120926941558","0.544934730809698","0.583307123073418"
"2","2013","Not Working","middle vocational","3343","0.493769996997225","0.481281798203028","0.506258195791423"
"2","2013","Not Working","vocational + Abi","597","0.562947632225739","0.531187739073347","0.594707525378131"
"2","2013","Not Working","higher vocational","215","0.443114317706564","0.40066251506502","0.485566120348108"
"2","2013","Not Working","higher education","1257","0.450237741947557","0.430684507480559","0.469790976414555"
"3","2013","Full Time","in school","","","",""
"3","2013","Full Time","inadequately","","","",""
"3","2013","Full Time","general elemantary","8","","",""
"3","2013","Full Time","middle vocational","70","0.0189068867693749","0.014898529680539","0.0229152438582108"
"3","2013","Full Time","vocational + Abi","4","","",""
"3","2013","Full Time","higher vocational","11","","",""
"3","2013","Full Time","higher education","20","","",""
"3","2013","Part Time","in school","3","","",""
"3","2013","Part Time","inadequately","3","","",""
"3","2013","Part Time","general elemantary","11","","",""
"3","2013","Part Time","middle vocational","46","0.016769488565773","0.0125969118902799","0.0209420652412662"
"3","2013","Part Time","vocational + Abi","11","","",""
"3","2013","Part Time","higher vocational","1","","",""
"3","2013","Part Time","higher education","12","","",""
"3","2013","Not Working","in school","4","","",""
"3","2013","Not Working","inadequately","8","","",""
"3","2013","Not Working","general elemantary","41","0.0230083170978787","0.0172072535181041","0.0288093806776532"
"3","2013","Not Working","middle vocational","79","0.0169762137919785","0.013749459135304","0.0202029684486531"
"3","2013","Not Working","vocational + Abi","12","","",""
"3","2013","Not Working","higher vocational","11","","",""
"3","2013","Not Working","higher education","22","","",""
"4","2013","Full Time","in school","","","",""
"4","2013","Full Time","inadequately","","","",""
"4","2013","Full Time","general elemantary","","","",""
"4","2013","Full Time","middle vocational","","","",""
"4","2013","Full Time","vocational + Abi","","","",""
"4","2013","Full Time","higher vocational","","","",""
"4","2013","Full Time","higher education","1","","",""
"4","2013","Part Time","in school","","","",""
"4","2013","Part Time","inadequately","","","",""
"4","2013","Part Time","general elemantary","","","",""
"4","2013","Part Time","middle vocational","","","",""
"4","2013","Part Time","vocational + Abi","","","",""
"4","2013","Part Time","higher vocational","","","",""
"4","2013","Part Time","higher education","1","","",""
"4","2013","Not Working","in school","","","",""
"4","2013","Not Working","inadequately","","","",""
"4","2013","Not Working","general elemantary","","","",""
"4","2013","Not Working","middle vocational","1","","",""
"4","2013","Not Working","vocational + Abi","","","",""
"4","2013","Not Working","higher vocational","","","",""
"4","2013","Not Working","higher education","","","",""
"5","2013","Full Time","in school","","","",""
"5","2013","Full Time","inadequately","","","",""
"5","2013","Full Time","general elemantary","","","",""
"5","2013","Full Time","middle vocational","","","",""
"5","2013","Full Time","vocational + Abi","","","",""
"5","2013","Full Time","higher vocational","","","",""
"5","2013","Full Time","higher education","","","",""
"5","2013","Part Time","in school","","","",""
"5","2013","Part Time","inadequately","","","",""
"5","2013","Part Time","general elemantary","","","",""
"5","2013","Part Time","middle vocational","","","",""
"5","2013","Part Time","vocational + Abi","","","",""
"5","2013","Part Time","higher vocational","","","",""
"5","2013","Part Time","higher education","","","",""
"5","2013","Not Working","in school","","","",""
"5","2013","Not Working","inadequately","1","","",""
"5","2013","Not Working","general elemantary","12","","",""
"5","2013","Not Working","middle vocational","22","","",""
"5","2013","Not Working","vocational + Abi","1","","",""
"5","2013","Not Working","higher vocational","3","","",""
"5","2013","Not Working","higher education","6","","",""
"1","2014","Full Time","in school","","","",""
"1","2014","Full Time","inadequately","24","","",""
"1","2014","Full Time","general elemantary","274","0.379413387655815","0.345403731494737","0.413423043816892"
"1","2014","Full Time","middle vocational","2263","0.500176473221828","0.485619431802459","0.514733514641196"
"1","2014","Full Time","vocational + Abi","434","0.442856122087953","0.410618301083838","0.475093943092068"
"1","2014","Full Time","higher vocational","514","0.589792007071351","0.555339668181152","0.62424434596155"
"1","2014","Full Time","higher education","1680","0.523192415230904","0.505232715870704","0.541152114591103"
"1","2014","Part Time","in school","45","0.523299851446401","0.411741862205515","0.634857840687286"
"1","2014","Part Time","inadequately","13","","",""
"1","2014","Part Time","general elemantary","267","0.376082776911971","0.34306859454894","0.409096959275002"
"1","2014","Part Time","middle vocational","1693","0.486415803417522","0.469976537560647","0.502855069274396"
"1","2014","Part Time","vocational + Abi","353","0.486148324676033","0.450112940459375","0.522183708892691"
"1","2014","Part Time","higher vocational","239","0.631481524105796","0.581510697313937","0.681452350897655"
"1","2014","Part Time","higher education","873","0.477188877162604","0.453389506276352","0.500988248048856"
"1","2014","Not Working","in school","407","0.59675271658614","0.562823545792932","0.630681887379348"
"1","2014","Not Working","inadequately","45","0.182616027739231","0.13752334836544","0.227708707113021"
"1","2014","Not Working","general elemantary","597","0.434084291308646","0.410059914989305","0.458108667627986"
"1","2014","Not Working","middle vocational","2228","0.507016464083069","0.492468877850353","0.521564050315784"
"1","2014","Not Working","vocational + Abi","183","0.544529071265006","0.496146187163055","0.592911955366957"
"1","2014","Not Working","higher vocational","264","0.549114249071394","0.503593818602135","0.594634679540653"
"1","2014","Not Working","higher education","921","0.591838566546039","0.567596220831383","0.616080912260695"
"2","2014","Full Time","in school","5","","",""
"2","2014","Full Time","inadequately","63","0.57511996063481","0.472993278929598","0.677246642340022"
"2","2014","Full Time","general elemantary","497","0.597647972552806","0.56327868443483","0.632017260670782"
"2","2014","Full Time","middle vocational","2203","0.485536864185493","0.470985913285036","0.500087815085951"
"2","2014","Full Time","vocational + Abi","468","0.547593727584316","0.515290626748176","0.579896828420456"
"2","2014","Full Time","higher vocational","258","0.388260726183949","0.354124766035517","0.42239668633238"
"2","2014","Full Time","higher education","1268","0.460240677108925","0.442318558743501","0.478162795474349"
"2","2014","Part Time","in school","31","0.472152741448984","0.360646771086651","0.583658711811317"
"2","2014","Part Time","inadequately","121","0.889122647715968","0.835961058965374","0.942284236466563"
"2","2014","Part Time","general elemantary","539","0.59947904102145","0.5660830018437","0.6328750801992"
"2","2014","Part Time","middle vocational","1808","0.486976416642454","0.470536659992318","0.50341617329259"
"2","2014","Part Time","vocational + Abi","380","0.50578229904989","0.469735489419529","0.541829108680252"
"2","2014","Part Time","higher vocational","116","0.329158106481864","0.280481651321668","0.37783456164206"
"2","2014","Part Time","higher education","795","0.504202166145942","0.480378830049904","0.52802550224198"
"2","2014","Not Working","in school","391","0.399648032634986","0.365768912165228","0.433527153104745"
"2","2014","Not Working","inadequately","231","0.792455391438057","0.745122103066128","0.839788679809986"
"2","2014","Not Working","general elemantary","1011","0.541485300151491","0.517332962033245","0.565637638269736"
"2","2014","Not Working","middle vocational","2229","0.469062869100294","0.454541726893168","0.48358401130742"
"2","2014","Not Working","vocational + Abi","217","0.427577386604502","0.379513748418675","0.47564102479033"
"2","2014","Not Working","higher vocational","187","0.435204026117343","0.389848104450609","0.480559947784078"
"2","2014","Not Working","higher education","636","0.386985964320722","0.362962267298631","0.411009661342813"
"3","2014","Full Time","in school","","","",""
"3","2014","Full Time","inadequately","3","","",""
"3","2014","Full Time","general elemantary","11","","",""
"3","2014","Full Time","middle vocational","65","0.0142395889788669","0.0107902366773093","0.0176889412804245"
"3","2014","Full Time","vocational + Abi","10","","",""
"3","2014","Full Time","higher vocational","11","","",""
"3","2014","Full Time","higher education","23","","",""
"3","2014","Part Time","in school","1","","",""
"3","2014","Part Time","inadequately","","","",""
"3","2014","Part Time","general elemantary","21","","",""
"3","2014","Part Time","middle vocational","49","0.0265384309901327","0.021251912181458","0.0318249497988074"
"3","2014","Part Time","vocational + Abi","6","","",""
"3","2014","Part Time","higher vocational","3","","",""
"3","2014","Part Time","higher education","24","","",""
"3","2014","Not Working","in school","5","","",""
"3","2014","Not Working","inadequately","6","","",""
"3","2014","Not Working","general elemantary","18","","",""
"3","2014","Not Working","middle vocational","54","0.0162800033900816","0.012597639554662","0.0199623672255011"
"3","2014","Not Working","vocational + Abi","5","","",""
"3","2014","Not Working","higher vocational","6","","",""
"3","2014","Not Working","higher education","18","","",""
"4","2014","Full Time","in school","","","",""
"4","2014","Full Time","inadequately","","","",""
"4","2014","Full Time","general elemantary","","","",""
"4","2014","Full Time","middle vocational","","","",""
"4","2014","Full Time","vocational + Abi","","","",""
"4","2014","Full Time","higher vocational","","","",""
"4","2014","Full Time","higher education","","","",""
"4","2014","Part Time","in school","","","",""
"4","2014","Part Time","inadequately","","","",""
"4","2014","Part Time","general elemantary","","","",""
"4","2014","Part Time","middle vocational","","","",""
"4","2014","Part Time","vocational + Abi","","","",""
"4","2014","Part Time","higher vocational","","","",""
"4","2014","Part Time","higher education","","","",""
"4","2014","Not Working","in school","","","",""
"4","2014","Not Working","inadequately","","","",""
"4","2014","Not Working","general elemantary","","","",""
"4","2014","Not Working","middle vocational","2","","",""
"4","2014","Not Working","vocational + Abi","1","","",""
"4","2014","Not Working","higher vocational","","","",""
"4","2014","Not Working","higher education","","","",""
"5","2014","Full Time","in school","","","",""
"5","2014","Full Time","inadequately","","","",""
"5","2014","Full Time","general elemantary","","","",""
"5","2014","Full Time","middle vocational","1","","",""
"5","2014","Full Time","vocational + Abi","","","",""
"5","2014","Full Time","higher vocational","","","",""
"5","2014","Full Time","higher education","","","",""
"5","2014","Part Time","in school","","","",""
"5","2014","Part Time","inadequately","","","",""
"5","2014","Part Time","general elemantary","","","",""
"5","2014","Part Time","middle vocational","1","","",""
"5","2014","Part Time","vocational + Abi","","","",""
"5","2014","Part Time","higher vocational","","","",""
"5","2014","Part Time","higher education","","","",""
"5","2014","Not Working","in school","","","",""
"5","2014","Not Working","inadequately","","","",""
"5","2014","Not Working","general elemantary","9","","",""
"5","2014","Not Working","middle vocational","24","","",""
"5","2014","Not Working","vocational + Abi","1","","",""
"5","2014","Not Working","higher vocational","2","","",""
"5","2014","Not Working","higher education","4","","",""
"1","2015","Full Time","in school","","","",""
"1","2015","Full Time","inadequately","18","","",""
"1","2015","Full Time","general elemantary","239","0.341650877471219","0.305819792434173","0.377481962508264"
"1","2015","Full Time","middle vocational","2085","0.512723192751083","0.497575952610728","0.527870432891438"
"1","2015","Full Time","vocational + Abi","420","0.445716850633343","0.413043582630028","0.478390118636659"
"1","2015","Full Time","higher vocational","491","0.597072437098661","0.562039415003878","0.632105459193444"
"1","2015","Full Time","higher education","1604","0.521451236140562","0.502911916856934","0.539990555424191"
"1","2015","Part Time","in school","45","0.597868865681997","0.485389339202229","0.710348392161766"
"1","2015","Part Time","inadequately","16","","",""
"1","2015","Part Time","general elemantary","235","0.376738856335314","0.340687335560253","0.412790377110374"
"1","2015","Part Time","middle vocational","1688","0.522543690866731","0.505709609891592","0.539377771841871"
"1","2015","Part Time","vocational + Abi","363","0.516610074087858","0.480259605495121","0.552960542680595"
"1","2015","Part Time","higher vocational","233","0.642983318727305","0.592426160955396","0.693540476499215"
"1","2015","Part Time","higher education","872","0.488380543145669","0.464054281755726","0.512706804535613"
"1","2015","Not Working","in school","335","0.555023908205246","0.518287675894168","0.591760140516325"
"1","2015","Not Working","inadequately","38","0.173889456400233","0.13495329740776","0.212825615392706"
"1","2015","Not Working","general elemantary","563","0.425305358897013","0.402181791470375","0.448428926323651"
"1","2015","Not Working","middle vocational","2114","0.496730771754595","0.482412177963873","0.511049365545317"
"1","2015","Not Working","vocational + Abi","162","0.462843084721783","0.421360188051287","0.504325981392279"
"1","2015","Not Working","higher vocational","248","0.523002457991798","0.476491405903696","0.5695135100799"
"1","2015","Not Working","higher education","949","0.543988540074457","0.522407218790794","0.56556986135812"
"2","2015","Full Time","in school","2","","",""
"2","2015","Full Time","inadequately","62","0.759716216948608","0.667240204712726","0.85219222918449"
"2","2015","Full Time","general elemantary","423","0.605055693901757","0.568123410156123","0.64198797764739"
"2","2015","Full Time","middle vocational","2029","0.469255661004874","0.454132185602016","0.484379136407731"
"2","2015","Full Time","vocational + Abi","461","0.53534967811496","0.50256438244495","0.56813497378497"
"2","2015","Full Time","higher vocational","256","0.395119907403949","0.360201879766906","0.430037935040992"
"2","2015","Full Time","higher education","1165","0.46744273009542","0.448925705749149","0.485959754441691"
"2","2015","Part Time","in school","27","","",""
"2","2015","Part Time","inadequately","73","0.784091641940852","0.700015588620022","0.868167695261681"
"2","2015","Part Time","general elemantary","449","0.612177165355828","0.575925863546611","0.648428467165045"
"2","2015","Part Time","middle vocational","1649","0.461142351747937","0.444342098818907","0.477942604676968"
"2","2015","Part Time","vocational + Abi","353","0.466764941911463","0.430474835409694","0.503055048413233"
"2","2015","Part Time","higher vocational","111","0.356573665048993","0.306030481631342","0.407116848466644"
"2","2015","Part Time","higher education","729","0.476304233514551","0.451998741412194","0.500609725616908"
"2","2015","Not Working","in school","362","0.428432023735035","0.391851886094696","0.465012161375375"
"2","2015","Not Working","inadequately","323","0.814047760119807","0.774078781617145","0.85401673862247"
"2","2015","Not Working","general elemantary","1150","0.539710582282495","0.516398460823016","0.563022703741974"
"2","2015","Not Working","middle vocational","2466","0.481367534018538","0.467058579752188","0.495676488284889"
"2","2015","Not Working","vocational + Abi","375","0.505406520141617","0.463811033173039","0.547002007110194"
"2","2015","Not Working","higher vocational","183","0.453682127197752","0.407321984128078","0.500042270267426"
"2","2015","Not Working","higher education","1059","0.434830458553558","0.41334994652827","0.456310970578845"
"3","2015","Full Time","in school","","","",""
"3","2015","Full Time","inadequately","2","","",""
"3","2015","Full Time","general elemantary","11","","",""
"3","2015","Full Time","middle vocational","69","0.0180211462440437","0.0139898340512822","0.0220524584368053"
"3","2015","Full Time","vocational + Abi","8","","",""
"3","2015","Full Time","higher vocational","6","","",""
"3","2015","Full Time","higher education","20","","",""
"3","2015","Part Time","in school","1","","",""
"3","2015","Part Time","inadequately","3","","",""
"3","2015","Part Time","general elemantary","10","","",""
"3","2015","Part Time","middle vocational","45","0.0163139573853316","0.0120445341844761","0.0205833805861871"
"3","2015","Part Time","vocational + Abi","10","","",""
"3","2015","Part Time","higher vocational","1","","",""
"3","2015","Part Time","higher education","21","","",""
"3","2015","Not Working","in school","6","","",""
"3","2015","Not Working","inadequately","3","","",""
"3","2015","Not Working","general elemantary","31","0.0196643287566543","0.0131703210281184","0.0261583364851902"
"3","2015","Not Working","middle vocational","85","0.0166734685398284","0.0130065479622296","0.0203403891174272"
"3","2015","Not Working","vocational + Abi","15","","",""
"3","2015","Not Working","higher vocational","7","","",""
"3","2015","Not Working","higher education","29","","",""
"4","2015","Full Time","in school","","","",""
"4","2015","Full Time","inadequately","","","",""
"4","2015","Full Time","general elemantary","","","",""
"4","2015","Full Time","middle vocational","","","",""
"4","2015","Full Time","vocational + Abi","","","",""
"4","2015","Full Time","higher vocational","","","",""
"4","2015","Full Time","higher education","","","",""
"4","2015","Part Time","in school","","","",""
"4","2015","Part Time","inadequately","","","",""
"4","2015","Part Time","general elemantary","","","",""
"4","2015","Part Time","middle vocational","","","",""
"4","2015","Part Time","vocational + Abi","","","",""
"4","2015","Part Time","higher vocational","","","",""
"4","2015","Part Time","higher education","","","",""
"4","2015","Not Working","in school","","","",""
"4","2015","Not Working","inadequately","","","",""
"4","2015","Not Working","general elemantary","","","",""
"4","2015","Not Working","middle vocational","","","",""
"4","2015","Not Working","vocational + Abi","","","",""
"4","2015","Not Working","higher vocational","","","",""
"4","2015","Not Working","higher education","","","",""
"5","2015","Full Time","in school","","","",""
"5","2015","Full Time","inadequately","","","",""
"5","2015","Full Time","general elemantary","","","",""
"5","2015","Full Time","middle vocational","","","",""
"5","2015","Full Time","vocational + Abi","","","",""
"5","2015","Full Time","higher vocational","","","",""
"5","2015","Full Time","higher education","","","",""
"5","2015","Part Time","in school","","","",""
"5","2015","Part Time","inadequately","","","",""
"5","2015","Part Time","general elemantary","","","",""
"5","2015","Part Time","middle vocational","","","",""
"5","2015","Part Time","vocational + Abi","","","",""
"5","2015","Part Time","higher vocational","","","",""
"5","2015","Part Time","higher education","","","",""
"5","2015","Not Working","in school","","","",""
"5","2015","Not Working","inadequately","","","",""
"5","2015","Not Working","general elemantary","12","","",""
"5","2015","Not Working","middle vocational","19","","",""
"5","2015","Not Working","vocational + Abi","3","","",""
"5","2015","Not Working","higher vocational","5","","",""
"5","2015","Not Working","higher education","9","","",""
"1","2016","Full Time","in school","","","",""
"1","2016","Full Time","inadequately","17","","",""
"1","2016","Full Time","general elemantary","234","0.355575774071923","0.318431680646172","0.392719867497674"
"1","2016","Full Time","middle vocational","1935","0.507654614454354","0.492099207969991","0.523210020938717"
"1","2016","Full Time","vocational + Abi","406","0.435900196564587","0.404081764432849","0.467718628696326"
"1","2016","Full Time","higher vocational","475","0.609576688030267","0.573793335194307","0.645360040866227"
"1","2016","Full Time","higher education","1505","0.515174998674424","0.496393357805045","0.533956639543802"
"1","2016","Part Time","in school","34","0.638561436388053","0.526018651271352","0.751104221504754"
"1","2016","Part Time","inadequately","15","","",""
"1","2016","Part Time","general elemantary","207","0.381889658592159","0.34579479332233","0.417984523861988"
"1","2016","Part Time","middle vocational","1567","0.504498435197856","0.48717263116521","0.521824239230502"
"1","2016","Part Time","vocational + Abi","337","0.47446551329452","0.437915170954203","0.511015855634838"
"1","2016","Part Time","higher vocational","196","0.662054677200049","0.607425834995676","0.716683519404422"
"1","2016","Part Time","higher education","879","0.472619576296442","0.448802978337413","0.496436174255471"
"1","2016","Not Working","in school","361","0.58432069304119","0.546403989009296","0.622237397073085"
"1","2016","Not Working","inadequately","30","0.147088103328839","0.101609094561734","0.192567112095943"
"1","2016","Not Working","general elemantary","507","0.439689607712234","0.413800434455092","0.465578780969377"
"1","2016","Not Working","middle vocational","1901","0.503606408873988","0.487956623823976","0.519256193924001"
"1","2016","Not Working","vocational + Abi","153","0.539461452740321","0.489542909131452","0.58937999634919"
"1","2016","Not Working","higher vocational","231","0.504048832547469","0.455770168041085","0.552327497053852"
"1","2016","Not Working","higher education","881","0.594766152309221","0.57011815790449","0.619414146713953"
"2","2016","Full Time","in school","1","","",""
"2","2016","Full Time","inadequately","55","0.722309550737014","0.619572093852786","0.825047007621242"
"2","2016","Full Time","general elemantary","392","0.611344174811728","0.573520542634427","0.649167806989029"
"2","2016","Full Time","middle vocational","1974","0.470639697752041","0.455109312743241","0.486170082760841"
"2","2016","Full Time","vocational + Abi","517","0.548580356596775","0.516648981455797","0.580511731737753"
"2","2016","Full Time","higher vocational","227","0.361894299704421","0.326646162647475","0.397142436761368"
"2","2016","Full Time","higher education","1180","0.47031430121371","0.451557151054826","0.489071451372595"
"2","2016","Part Time","in school","35","0.357381772723274","0.245117442348496","0.469646103098052"
"2","2016","Part Time","inadequately","96","0.809163023350734","0.736386993859446","0.881939052842022"
"2","2016","Part Time","general elemantary","477","0.586825158831679","0.550243384347618","0.62340693331574"
"2","2016","Part Time","middle vocational","1580","0.471616157255712","0.454317592440612","0.488914722070812"
"2","2016","Part Time","vocational + Abi","366","0.4941732363773","0.457577623407806","0.530768849346793"
"2","2016","Part Time","higher vocational","91","0.337703323564949","0.283084064758149","0.392322582371749"
"2","2016","Part Time","higher education","786","0.507621159881981","0.483771542344748","0.531470777419215"
"2","2016","Not Working","in school","286","0.412560078336789","0.374685215240887","0.450434941432692"
"2","2016","Not Working","inadequately","200","0.824656847775038","0.775830845141239","0.873482850408837"
"2","2016","Not Working","general elemantary","872","0.519533466396664","0.493473786411895","0.545593146381433"
"2","2016","Not Working","middle vocational","1943","0.46965091744444","0.454029581638883","0.485272253249997"
"2","2016","Not Working","vocational + Abi","218","0.418120036394589","0.36872129370304","0.467518779086139"
"2","2016","Not Working","higher vocational","169","0.465889005629663","0.417721243135792","0.514056768123534"
"2","2016","Not Working","higher education","623","0.387137950915554","0.362682828253751","0.411593073577357"
"3","2016","Full Time","in school","","","",""
"3","2016","Full Time","inadequately","1","","",""
"3","2016","Full Time","general elemantary","12","","",""
"3","2016","Full Time","middle vocational","59","0.0217056877936049","0.0171716639512803","0.0262397116359295"
"3","2016","Full Time","vocational + Abi","10","","",""
"3","2016","Full Time","higher vocational","12","","",""
"3","2016","Full Time","higher education","34","0.0144348667757272","0.00995244525650363","0.0189172882949508"
"3","2016","Part Time","in school","1","","",""
"3","2016","Part Time","inadequately","1","","",""
"3","2016","Part Time","general elemantary","12","","",""
"3","2016","Part Time","middle vocational","52","0.0238854075464319","0.0185941646118296","0.0291766504810342"
"3","2016","Part Time","vocational + Abi","14","","",""
"3","2016","Part Time","higher vocational","1","","",""
"3","2016","Part Time","higher education","23","","",""
"3","2016","Not Working","in school","2","","",""
"3","2016","Not Working","inadequately","2","","",""
"3","2016","Not Working","general elemantary","21","","",""
"3","2016","Not Working","middle vocational","57","0.0188872430111615","0.0146264207776733","0.0231480652446498"
"3","2016","Not Working","vocational + Abi","10","","",""
"3","2016","Not Working","higher vocational","9","","",""
"3","2016","Not Working","higher education","13","","",""
"4","2016","Full Time","in school","","","",""
"4","2016","Full Time","inadequately","","","",""
"4","2016","Full Time","general elemantary","","","",""
"4","2016","Full Time","middle vocational","","","",""
"4","2016","Full Time","vocational + Abi","","","",""
"4","2016","Full Time","higher vocational","","","",""
"4","2016","Full Time","higher education","","","",""
"4","2016","Part Time","in school","","","",""
"4","2016","Part Time","inadequately","","","",""
"4","2016","Part Time","general elemantary","","","",""
"4","2016","Part Time","middle vocational","","","",""
"4","2016","Part Time","vocational + Abi","","","",""
"4","2016","Part Time","higher vocational","","","",""
"4","2016","Part Time","higher education","","","",""
"4","2016","Not Working","in school","","","",""
"4","2016","Not Working","inadequately","","","",""
"4","2016","Not Working","general elemantary","","","",""
"4","2016","Not Working","middle vocational","","","",""
"4","2016","Not Working","vocational + Abi","","","",""
"4","2016","Not Working","higher vocational","","","",""
"4","2016","Not Working","higher education","","","",""
"5","2016","Full Time","in school","","","",""
"5","2016","Full Time","inadequately","","","",""
"5","2016","Full Time","general elemantary","","","",""
"5","2016","Full Time","middle vocational","","","",""
"5","2016","Full Time","vocational + Abi","","","",""
"5","2016","Full Time","higher vocational","","","",""
"5","2016","Full Time","higher education","1","","",""
"5","2016","Part Time","in school","","","",""
"5","2016","Part Time","inadequately","","","",""
"5","2016","Part Time","general elemantary","","","",""
"5","2016","Part Time","middle vocational","","","",""
"5","2016","Part Time","vocational + Abi","","","",""
"5","2016","Part Time","higher vocational","","","",""
"5","2016","Part Time","higher education","","","",""
"5","2016","Not Working","in school","","","",""
"5","2016","Not Working","inadequately","1","","",""
"5","2016","Not Working","general elemantary","12","","",""
"5","2016","Not Working","middle vocational","20","","",""
"5","2016","Not Working","vocational + Abi","2","","",""
"5","2016","Not Working","higher vocational","3","","",""
"5","2016","Not Working","higher education","7","","",""
"1","2017","Full Time","in school","1","","",""
"1","2017","Full Time","inadequately","20","","",""
"1","2017","Full Time","general elemantary","269","0.364641708735938","0.329844296846853","0.399439120625023"
"1","2017","Full Time","middle vocational","2213","0.49313720769757","0.478591162355457","0.507683253039684"
"1","2017","Full Time","vocational + Abi","442","0.43756308537531","0.406968494449594","0.468157676301026"
"1","2017","Full Time","higher vocational","528","0.62236533666498","0.588834148538329","0.65589652479163"
"1","2017","Full Time","higher education","1741","0.515852249292922","0.498313766250797","0.533390732335047"
"1","2017","Part Time","in school","46","0.618485663467236","0.512700239396752","0.72427108753772"
"1","2017","Part Time","inadequately","18","","",""
"1","2017","Part Time","general elemantary","237","0.358832957528563","0.325019459464063","0.392646455593064"
