"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2000","Hesse","East Germany","","","",""
"2","2000","Rhineland-Palatinate,Saarland","West Germany","560","0.405171846438967","0.380041614667525","0.430302078210409"
"2","2000","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2000","Baden-Württemberg","West Germany","1387","0.452157465817443","0.434269937438612","0.470044994196274"
"2","2000","Baden-Württemberg","East Germany","","","",""
"2","2000","Bavaria","West Germany","1391","0.437056682539231","0.420381379876933","0.45373198520153"
"2","2000","Bavaria","East Germany","","","",""
"2","2000","Berlin","West Germany","352","0.832327362154108","0.797618029004574","0.867036695303641"
"2","2000","Berlin","East Germany","339","0.914101312986483","0.885852993250492","0.942349632722475"
"2","2000","Brandenburg","West Germany","","","",""
"2","2000","Brandenburg","East Germany","528","0.578913932327139","0.548643746989328","0.609184117664951"
"2","2000","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2000","Mecklenburg-Western Pomerania","East Germany","326","0.580854332859637","0.540276389617271","0.621432276102002"
"2","2000","Saxony","West Germany","","","",""
"2","2000","Saxony","East Germany","1040","0.619497649027577","0.596999777924315","0.641995520130839"
"2","2000","Saxony-Anhalt","West Germany","","","",""
"2","2000","Saxony-Anhalt","East Germany","500","0.526064176062293","0.496047638700562","0.556080713424023"
"2","2000","Thuringia","West Germany","","","",""
"2","2000","Thuringia","East Germany","442","0.49165684542324","0.461532696068936","0.521780994777543"
"3","2000","Schleswig-Holstein","West Germany","16","","",""
"3","2000","Schleswig-Holstein","East Germany","","","",""
"3","2000","Hamburg","West Germany","4","","",""
"3","2000","Hamburg","East Germany","","","",""
"3","2000","Lower Saxony","West Germany","45","0.0291298103701066","0.0218285907345804","0.0364310300056328"
"3","2000","Lower Saxony","East Germany","","","",""
"3","2000","Bremen","West Germany","3","","",""
"3","2000","Bremen","East Germany","","","",""
"3","2000","North Rhine-Westphalia","West Germany","58","0.0124256705463209","0.00940841647808855","0.0154429246145532"
"3","2000","North Rhine-Westphalia","East Germany","","","",""
"3","2000","Hesse","West Germany","26","","",""
"3","2000","Hesse","East Germany","","","",""
"3","2000","Rhineland-Palatinate,Saarland","West Germany","12","","",""
"3","2000","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2000","Baden-Württemberg","West Germany","42","0.0187331828215899","0.0138604011705282","0.0236059644726515"
"3","2000","Baden-Württemberg","East Germany","","","",""
"3","2000","Bavaria","West Germany","33","0.00970865302552501","0.00641230171263409","0.0130050043384159"
"3","2000","Bavaria","East Germany","","","",""
"3","2000","Berlin","West Germany","11","","",""
"3","2000","Berlin","East Germany","6","","",""
"3","2000","Brandenburg","West Germany","","","",""
"3","2000","Brandenburg","East Germany","21","","",""
"3","2000","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2000","Mecklenburg-Western Pomerania","East Germany","7","","",""
"3","2000","Saxony","West Germany","","","",""
"3","2000","Saxony","East Germany","27","","",""
"3","2000","Saxony-Anhalt","West Germany","","","",""
"3","2000","Saxony-Anhalt","East Germany","15","","",""
"3","2000","Thuringia","West Germany","","","",""
"3","2000","Thuringia","East Germany","24","","",""
"4","2000","Schleswig-Holstein","West Germany","","","",""
"4","2000","Schleswig-Holstein","East Germany","","","",""
"4","2000","Hamburg","West Germany","","","",""
"4","2000","Hamburg","East Germany","","","",""
"4","2000","Lower Saxony","West Germany","","","",""
"4","2000","Lower Saxony","East Germany","","","",""
"4","2000","Bremen","West Germany","","","",""
"4","2000","Bremen","East Germany","","","",""
"4","2000","North Rhine-Westphalia","West Germany","","","",""
"4","2000","North Rhine-Westphalia","East Germany","","","",""
"4","2000","Hesse","West Germany","","","",""
"4","2000","Hesse","East Germany","","","",""
"4","2000","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2000","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2000","Baden-Württemberg","West Germany","","","",""
"4","2000","Baden-Württemberg","East Germany","","","",""
"4","2000","Bavaria","West Germany","","","",""
"4","2000","Bavaria","East Germany","","","",""
"4","2000","Berlin","West Germany","","","",""
"4","2000","Berlin","East Germany","","","",""
"4","2000","Brandenburg","West Germany","","","",""
"4","2000","Brandenburg","East Germany","","","",""
"4","2000","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2000","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2000","Saxony","West Germany","","","",""
"4","2000","Saxony","East Germany","","","",""
"4","2000","Saxony-Anhalt","West Germany","","","",""
"4","2000","Saxony-Anhalt","East Germany","","","",""
"4","2000","Thuringia","West Germany","","","",""
"4","2000","Thuringia","East Germany","","","",""
"5","2000","Schleswig-Holstein","West Germany","1","","",""
"5","2000","Schleswig-Holstein","East Germany","","","",""
"5","2000","Hamburg","West Germany","1","","",""
"5","2000","Hamburg","East Germany","","","",""
"5","2000","Lower Saxony","West Germany","2","","",""
"5","2000","Lower Saxony","East Germany","","","",""
"5","2000","Bremen","West Germany","","","",""
"5","2000","Bremen","East Germany","","","",""
"5","2000","North Rhine-Westphalia","West Germany","6","","",""
"5","2000","North Rhine-Westphalia","East Germany","","","",""
"5","2000","Hesse","West Germany","7","","",""
"5","2000","Hesse","East Germany","","","",""
"5","2000","Rhineland-Palatinate,Saarland","West Germany","1","","",""
"5","2000","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2000","Baden-Württemberg","West Germany","4","","",""
"5","2000","Baden-Württemberg","East Germany","","","",""
"5","2000","Bavaria","West Germany","3","","",""
"5","2000","Bavaria","East Germany","","","",""
"5","2000","Berlin","West Germany","","","",""
"5","2000","Berlin","East Germany","","","",""
"5","2000","Brandenburg","West Germany","","","",""
"5","2000","Brandenburg","East Germany","","","",""
"5","2000","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2000","Mecklenburg-Western Pomerania","East Germany","1","","",""
"5","2000","Saxony","West Germany","","","",""
"5","2000","Saxony","East Germany","3","","",""
"5","2000","Saxony-Anhalt","West Germany","","","",""
"5","2000","Saxony-Anhalt","East Germany","1","","",""
"5","2000","Thuringia","West Germany","","","",""
"5","2000","Thuringia","East Germany","3","","",""
"1","2001","Schleswig-Holstein","West Germany","404","0.614633187128072","0.577305020581027","0.651961353675117"
"1","2001","Schleswig-Holstein","East Germany","","","",""
"1","2001","Hamburg","West Germany","70","0.21130599693627","0.1630565960863","0.259555397786241"
"1","2001","Hamburg","East Germany","","","",""
"1","2001","Lower Saxony","West Germany","1101","0.566619161563757","0.544111066850347","0.589127256277168"
"1","2001","Lower Saxony","East Germany","","","",""
"1","2001","Bremen","West Germany","68","0.404197386484693","0.327678701110209","0.480716071859178"
"1","2001","Bremen","East Germany","","","",""
"1","2001","North Rhine-Westphalia","West Germany","2163","0.437330088187811","0.423116520781345","0.451543655594277"
"1","2001","North Rhine-Westphalia","East Germany","","","",""
"1","2001","Hesse","West Germany","742","0.494167454803426","0.468806906358939","0.519528003247914"
"1","2001","Hesse","East Germany","","","",""
"1","2001","Rhineland-Palatinate,Saarland","West Germany","826","0.582033444637675","0.555771723843102","0.608295165432248"
"1","2001","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2001","Baden-Württemberg","West Germany","1327","0.501328354818933","0.482197488043647","0.52045922159422"
"1","2001","Baden-Württemberg","East Germany","","","",""
"1","2001","Bavaria","West Germany","1772","0.549194672463865","0.531564967047467","0.566824377880262"
"1","2001","Bavaria","East Germany","","","",""
"1","2001","Berlin","West Germany","82","0.138328865493637","0.10603329127676","0.170624439710514"
"1","2001","Berlin","East Germany","37","0.0897537033676651","0.0601040492149967","0.119403357520334"
"1","2001","Brandenburg","West Germany","","","",""
"1","2001","Brandenburg","East Germany","435","0.392797491090758","0.361936370877675","0.42365861130384"
"1","2001","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2001","Mecklenburg-Western Pomerania","East Germany","221","0.420883185738028","0.378285391099079","0.463480980376978"
"1","2001","Saxony","West Germany","","","",""
"1","2001","Saxony","East Germany","695","0.372984393860928","0.349671500892797","0.396297286829059"
"1","2001","Saxony-Anhalt","West Germany","","","",""
"1","2001","Saxony-Anhalt","East Germany","536","0.486682192316788","0.455780593255528","0.517583791378047"
"1","2001","Thuringia","West Germany","","","",""
"1","2001","Thuringia","East Germany","541","0.459299386075034","0.427970761936547","0.490628010213521"
"2","2001","Schleswig-Holstein","West Germany","236","0.34975253063982","0.313175262294009","0.38632979898563"
"2","2001","Schleswig-Holstein","East Germany","","","",""
"2","2001","Hamburg","West Germany","202","0.777473531000475","0.728313133179265","0.826633928821685"
"2","2001","Hamburg","East Germany","","","",""
"2","2001","Lower Saxony","West Germany","728","0.415053544246464","0.392673117000594","0.437433971492333"
"2","2001","Lower Saxony","East Germany","","","",""
"2","2001","Bremen","West Germany","84","0.542535044509443","0.464854482183903","0.620215606834982"
"2","2001","Bremen","East Germany","","","",""
"2","2001","North Rhine-Westphalia","West Germany","2458","0.542879110684279","0.528605341560364","0.557152879808195"
"2","2001","North Rhine-Westphalia","East Germany","","","",""
"2","2001","Hesse","West Germany","728","0.480315854547039","0.454973242104318","0.505658466989761"
"2","2001","Hesse","East Germany","","","",""
"2","2001","Rhineland-Palatinate,Saarland","West Germany","516","0.403089467826037","0.376971836343024","0.429207099309051"
"2","2001","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2001","Baden-Württemberg","West Germany","1249","0.474851269236004","0.455744549320899","0.493957989151109"
"2","2001","Baden-Württemberg","East Germany","","","",""
"2","2001","Bavaria","West Germany","1240","0.43136386904673","0.413815915086572","0.448911823006889"
"2","2001","Bavaria","East Germany","","","",""
"2","2001","Berlin","West Germany","344","0.838702201952898","0.804296221216388","0.873108182689409"
"2","2001","Berlin","East Germany","315","0.895143335832974","0.863363013847731","0.926923657818218"
"2","2001","Brandenburg","West Germany","","","",""
"2","2001","Brandenburg","East Germany","506","0.589850265689835","0.558768716151611","0.620931815228059"
"2","2001","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2001","Mecklenburg-Western Pomerania","East Germany","280","0.547449252465134","0.50450264951968","0.590395855410588"
"2","2001","Saxony","West Germany","","","",""
"2","2001","Saxony","East Germany","928","0.606558532134843","0.58300868523262","0.630108379037066"
"2","2001","Saxony-Anhalt","West Germany","","","",""
"2","2001","Saxony-Anhalt","East Germany","455","0.493557518676805","0.462647518310592","0.524467519043017"
"2","2001","Thuringia","West Germany","","","",""
"2","2001","Thuringia","East Germany","407","0.517884428060271","0.486471605262049","0.549297250858493"
"3","2001","Schleswig-Holstein","West Germany","12","","",""
"3","2001","Schleswig-Holstein","East Germany","","","",""
"3","2001","Hamburg","West Germany","2","","",""
"3","2001","Hamburg","East Germany","","","",""
"3","2001","Lower Saxony","West Germany","32","0.0179643207323647","0.01193140462329","0.0239972368414394"
"3","2001","Lower Saxony","East Germany","","","",""
"3","2001","Bremen","West Germany","6","","",""
"3","2001","Bremen","East Germany","","","",""
"3","2001","North Rhine-Westphalia","West Germany","52","0.0164556022926932","0.0128103680257577","0.0201008365596287"
"3","2001","North Rhine-Westphalia","East Germany","","","",""
"3","2001","Hesse","West Germany","17","","",""
"3","2001","Hesse","East Germany","","","",""
"3","2001","Rhineland-Palatinate,Saarland","West Germany","11","","",""
"3","2001","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2001","Baden-Württemberg","West Germany","43","0.0208947708225251","0.0154220957114444","0.0263674459336059"
"3","2001","Baden-Württemberg","East Germany","","","",""
"3","2001","Bavaria","West Germany","39","0.0137848643270295","0.00965368109783717","0.0179160475562219"
"3","2001","Bavaria","East Germany","","","",""
"3","2001","Berlin","West Germany","13","","",""
"3","2001","Berlin","East Germany","5","","",""
"3","2001","Brandenburg","West Germany","","","",""
"3","2001","Brandenburg","East Germany","21","","",""
"3","2001","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2001","Mecklenburg-Western Pomerania","East Germany","13","","",""
"3","2001","Saxony","West Germany","","","",""
"3","2001","Saxony","East Germany","27","","",""
"3","2001","Saxony-Anhalt","West Germany","","","",""
"3","2001","Saxony-Anhalt","East Germany","13","","",""
"3","2001","Thuringia","West Germany","","","",""
"3","2001","Thuringia","East Germany","23","","",""
"4","2001","Schleswig-Holstein","West Germany","","","",""
"4","2001","Schleswig-Holstein","East Germany","","","",""
"4","2001","Hamburg","West Germany","","","",""
"4","2001","Hamburg","East Germany","","","",""
"4","2001","Lower Saxony","West Germany","","","",""
"4","2001","Lower Saxony","East Germany","","","",""
"4","2001","Bremen","West Germany","","","",""
"4","2001","Bremen","East Germany","","","",""
"4","2001","North Rhine-Westphalia","West Germany","1","","",""
"4","2001","North Rhine-Westphalia","East Germany","","","",""
"4","2001","Hesse","West Germany","","","",""
"4","2001","Hesse","East Germany","","","",""
"4","2001","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2001","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2001","Baden-Württemberg","West Germany","","","",""
"4","2001","Baden-Württemberg","East Germany","","","",""
"4","2001","Bavaria","West Germany","","","",""
"4","2001","Bavaria","East Germany","","","",""
"4","2001","Berlin","West Germany","","","",""
"4","2001","Berlin","East Germany","","","",""
"4","2001","Brandenburg","West Germany","","","",""
"4","2001","Brandenburg","East Germany","","","",""
"4","2001","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2001","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2001","Saxony","West Germany","","","",""
"4","2001","Saxony","East Germany","","","",""
"4","2001","Saxony-Anhalt","West Germany","","","",""
"4","2001","Saxony-Anhalt","East Germany","","","",""
"4","2001","Thuringia","West Germany","","","",""
"4","2001","Thuringia","East Germany","","","",""
"5","2001","Schleswig-Holstein","West Germany","1","","",""
"5","2001","Schleswig-Holstein","East Germany","","","",""
"5","2001","Hamburg","West Germany","1","","",""
"5","2001","Hamburg","East Germany","","","",""
"5","2001","Lower Saxony","West Germany","1","","",""
"5","2001","Lower Saxony","East Germany","","","",""
"5","2001","Bremen","West Germany","","","",""
"5","2001","Bremen","East Germany","","","",""
"5","2001","North Rhine-Westphalia","West Germany","5","","",""
"5","2001","North Rhine-Westphalia","East Germany","","","",""
"5","2001","Hesse","West Germany","6","","",""
"5","2001","Hesse","East Germany","","","",""
"5","2001","Rhineland-Palatinate,Saarland","West Germany","2","","",""
"5","2001","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2001","Baden-Württemberg","West Germany","5","","",""
"5","2001","Baden-Württemberg","East Germany","","","",""
"5","2001","Bavaria","West Germany","9","","",""
"5","2001","Bavaria","East Germany","","","",""
"5","2001","Berlin","West Germany","","","",""
"5","2001","Berlin","East Germany","","","",""
"5","2001","Brandenburg","West Germany","","","",""
"5","2001","Brandenburg","East Germany","","","",""
"5","2001","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2001","Mecklenburg-Western Pomerania","East Germany","2","","",""
"5","2001","Saxony","West Germany","","","",""
"5","2001","Saxony","East Germany","3","","",""
"5","2001","Saxony-Anhalt","West Germany","","","",""
"5","2001","Saxony-Anhalt","East Germany","1","","",""
"5","2001","Thuringia","West Germany","","","",""
"5","2001","Thuringia","East Germany","1","","",""
"1","2002","Schleswig-Holstein","West Germany","464","0.60913807499766","0.573668952667972","0.644607197327349"
"1","2002","Schleswig-Holstein","East Germany","","","",""
"1","2002","Hamburg","West Germany","126","0.24413071449725","0.197712898537561","0.290548530456938"
"1","2002","Hamburg","East Germany","","","",""
"1","2002","Lower Saxony","West Germany","1263","0.583724754705397","0.56205598522885","0.605393524181945"
"1","2002","Lower Saxony","East Germany","","","",""
"1","2002","Bremen","West Germany","93","0.474400248365696","0.399991316728829","0.548809180002563"
"1","2002","Bremen","East Germany","","","",""
"1","2002","North Rhine-Westphalia","West Germany","2467","0.429371355963359","0.41550207961721","0.443240632309508"
"1","2002","North Rhine-Westphalia","East Germany","","","",""
"1","2002","Hesse","West Germany","871","0.478857377982698","0.454724197322139","0.502990558643257"
"1","2002","Hesse","East Germany","","","",""
"1","2002","Rhineland-Palatinate,Saarland","West Germany","882","0.611197391812583","0.585487125055827","0.636907658569339"
"1","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2002","Baden-Württemberg","West Germany","1534","0.517276747686143","0.498836908224989","0.535716587147297"
"1","2002","Baden-Württemberg","East Germany","","","",""
"1","2002","Bavaria","West Germany","1985","0.553651451124822","0.536620834478549","0.570682067771094"
"1","2002","Bavaria","East Germany","","","",""
"1","2002","Berlin","West Germany","106","0.131533858276836","0.100912786323611","0.16215493023006"
"1","2002","Berlin","East Germany","48","0.077951585106475","0.0504854920902517","0.105417678122698"
"1","2002","Brandenburg","West Germany","","","",""
"1","2002","Brandenburg","East Germany","427","0.38769325883332","0.357031937324524","0.418354580342117"
"1","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2002","Mecklenburg-Western Pomerania","East Germany","243","0.422550559579825","0.380053318644647","0.465047800515003"
"1","2002","Saxony","West Germany","","","",""
"1","2002","Saxony","East Germany","723","0.378154726823352","0.354813065502426","0.401496388144277"
"1","2002","Saxony-Anhalt","West Germany","","","",""
"1","2002","Saxony-Anhalt","East Germany","506","0.465456117643596","0.434130498336423","0.49678173695077"
"1","2002","Thuringia","West Germany","","","",""
"1","2002","Thuringia","East Germany","550","0.450665763579713","0.419370105181633","0.481961421977792"
"2","2002","Schleswig-Holstein","West Germany","250","0.372444776221827","0.337301859465728","0.407587692977926"
"2","2002","Schleswig-Holstein","East Germany","","","",""
"2","2002","Hamburg","West Germany","197","0.733388760302657","0.685607621753066","0.781169898852248"
"2","2002","Hamburg","East Germany","","","",""
"2","2002","Lower Saxony","West Germany","695","0.397035415164869","0.37552739540304","0.418543434926699"
"2","2002","Lower Saxony","East Germany","","","",""
"2","2002","Bremen","West Germany","79","0.518148682885144","0.443691129090178","0.59260623668011"
"2","2002","Bremen","East Germany","","","",""
"2","2002","North Rhine-Westphalia","West Germany","2367","0.550931910483635","0.536995030993107","0.564868789974164"
"2","2002","North Rhine-Westphalia","East Germany","","","",""
"2","2002","Hesse","West Germany","746","0.491608312181317","0.467456929195464","0.515759695167169"
"2","2002","Hesse","East Germany","","","",""
"2","2002","Rhineland-Palatinate,Saarland","West Germany","472","0.372347060622683","0.346850300378763","0.397843820866603"
"2","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2002","Baden-Württemberg","West Germany","1244","0.458941128203885","0.440552586091175","0.477329670316596"
"2","2002","Baden-Württemberg","East Germany","","","",""
"2","2002","Bavaria","West Germany","1238","0.429086635975734","0.412130273683285","0.446042998268182"
"2","2002","Bavaria","East Germany","","","",""
"2","2002","Berlin","West Germany","355","0.8507339683573","0.818448837959963","0.883019098754636"
"2","2002","Berlin","East Germany","309","0.902366861852862","0.871958169717514","0.93277555398821"
"2","2002","Brandenburg","West Germany","","","",""
"2","2002","Brandenburg","East Germany","516","0.58174442274784","0.550702457493993","0.612786388001688"
"2","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","2002","Mecklenburg-Western Pomerania","East Germany","264","0.560492982752263","0.517792536998506","0.603193428506019"
"2","2002","Saxony","West Germany","","","",""
"2","2002","Saxony","East Germany","905","0.60157509990787","0.578009744719161","0.62514045509658"
"2","2002","Saxony-Anhalt","West Germany","","","",""
"2","2002","Saxony-Anhalt","East Germany","455","0.51830715804655","0.486927564623469","0.549686751469632"
"2","2002","Thuringia","West Germany","","","",""
"2","2002","Thuringia","East Germany","393","0.516195738468214","0.484763122377111","0.547628354559316"
"3","2002","Schleswig-Holstein","West Germany","12","","",""
"3","2002","Schleswig-Holstein","East Germany","","","",""
"3","2002","Hamburg","West Germany","4","","",""
"3","2002","Hamburg","East Germany","","","",""
"3","2002","Lower Saxony","West Germany","29","","",""
"3","2002","Lower Saxony","East Germany","","","",""
"3","2002","Bremen","West Germany","1","","",""
"3","2002","Bremen","East Germany","","","",""
"3","2002","North Rhine-Westphalia","West Germany","52","0.0158200113899891","0.0123237721388202","0.0193162506411579"
"3","2002","North Rhine-Westphalia","East Germany","","","",""
"3","2002","Hesse","West Germany","25","","",""
"3","2002","Hesse","East Germany","","","",""
"3","2002","Rhineland-Palatinate,Saarland","West Germany","24","","",""
"3","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","2002","Baden-Württemberg","West Germany","38","0.0204151723565971","0.0151966914559054","0.0256336532572889"
"3","2002","Baden-Württemberg","East Germany","","","",""
"3","2002","Bavaria","West Germany","46","0.0143854436322192","0.0103061001686847","0.0184647870957537"
"3","2002","Bavaria","East Germany","","","",""
"3","2002","Berlin","West Germany","7","","",""
"3","2002","Berlin","East Germany","9","","",""
"3","2002","Brandenburg","West Germany","","","",""
"3","2002","Brandenburg","East Germany","25","","",""
"3","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","2002","Mecklenburg-Western Pomerania","East Germany","11","","",""
"3","2002","Saxony","West Germany","","","",""
"3","2002","Saxony","East Germany","28","","",""
"3","2002","Saxony-Anhalt","West Germany","","","",""
"3","2002","Saxony-Anhalt","East Germany","12","","",""
"3","2002","Thuringia","West Germany","","","",""
"3","2002","Thuringia","East Germany","27","","",""
"4","2002","Schleswig-Holstein","West Germany","","","",""
"4","2002","Schleswig-Holstein","East Germany","","","",""
"4","2002","Hamburg","West Germany","","","",""
"4","2002","Hamburg","East Germany","","","",""
"4","2002","Lower Saxony","West Germany","","","",""
"4","2002","Lower Saxony","East Germany","","","",""
"4","2002","Bremen","West Germany","","","",""
"4","2002","Bremen","East Germany","","","",""
"4","2002","North Rhine-Westphalia","West Germany","1","","",""
"4","2002","North Rhine-Westphalia","East Germany","","","",""
"4","2002","Hesse","West Germany","","","",""
"4","2002","Hesse","East Germany","","","",""
"4","2002","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","2002","Baden-Württemberg","West Germany","","","",""
"4","2002","Baden-Württemberg","East Germany","","","",""
"4","2002","Bavaria","West Germany","","","",""
"4","2002","Bavaria","East Germany","","","",""
"4","2002","Berlin","West Germany","","","",""
"4","2002","Berlin","East Germany","","","",""
"4","2002","Brandenburg","West Germany","","","",""
"4","2002","Brandenburg","East Germany","","","",""
"4","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","2002","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","2002","Saxony","West Germany","","","",""
"4","2002","Saxony","East Germany","","","",""
"4","2002","Saxony-Anhalt","West Germany","","","",""
"4","2002","Saxony-Anhalt","East Germany","","","",""
"4","2002","Thuringia","West Germany","","","",""
"4","2002","Thuringia","East Germany","","","",""
"5","2002","Schleswig-Holstein","West Germany","1","","",""
"5","2002","Schleswig-Holstein","East Germany","","","",""
"5","2002","Hamburg","West Germany","2","","",""
"5","2002","Hamburg","East Germany","","","",""
"5","2002","Lower Saxony","West Germany","1","","",""
"5","2002","Lower Saxony","East Germany","","","",""
"5","2002","Bremen","West Germany","","","",""
"5","2002","Bremen","East Germany","","","",""
"5","2002","North Rhine-Westphalia","West Germany","6","","",""
"5","2002","North Rhine-Westphalia","East Germany","","","",""
"5","2002","Hesse","West Germany","4","","",""
"5","2002","Hesse","East Germany","","","",""
"5","2002","Rhineland-Palatinate,Saarland","West Germany","3","","",""
"5","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","2002","Baden-Württemberg","West Germany","5","","",""
"5","2002","Baden-Württemberg","East Germany","","","",""
"5","2002","Bavaria","West Germany","4","","",""
"5","2002","Bavaria","East Germany","","","",""
"5","2002","Berlin","West Germany","","","",""
"5","2002","Berlin","East Germany","","","",""
"5","2002","Brandenburg","West Germany","","","",""
"5","2002","Brandenburg","East Germany","2","","",""
"5","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","2002","Mecklenburg-Western Pomerania","East Germany","1","","",""
"5","2002","Saxony","West Germany","","","",""
"5","2002","Saxony","East Germany","2","","",""
"5","2002","Saxony-Anhalt","West Germany","","","",""
"5","2002","Saxony-Anhalt","East Germany","1","","",""
"5","2002","Thuringia","West Germany","","","",""
"5","2002","Thuringia","East Germany","1","","",""
"1","2003","Schleswig-Holstein","West Germany","433","0.617885083352425","0.581228915897004","0.654541250807846"
"1","2003","Schleswig-Holstein","East Germany","","","",""
"1","2003","Hamburg","West Germany","106","0.247145159152765","0.198170475795378","0.296119842510153"
"1","2003","Hamburg","East Germany","","","",""
"1","2003","Lower Saxony","West Germany","1220","0.586271252797144","0.564218770227986","0.608323735366301"
"1","2003","Lower Saxony","East Germany","","","",""
"1","2003","Bremen","West Germany","89","0.44278942522994","0.368985108824339","0.516593741635541"
"1","2003","Bremen","East Germany","","","",""
"1","2003","North Rhine-Westphalia","West Germany","2385","0.419128476559421","0.405016180645003","0.43324077247384"
"1","2003","North Rhine-Westphalia","East Germany","","","",""
"1","2003","Hesse","West Germany","820","0.495627682575013","0.47036768876457","0.520887676385455"
"1","2003","Hesse","East Germany","","","",""
"1","2003","Rhineland-Palatinate,Saarland","West Germany","856","0.592615682084758","0.566453909460712","0.618777454708804"
"1","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","2003","Baden-Württemberg","West Germany","1489","0.516889966070024","0.498065353671007","0.535714578469042"
"1","2003","Baden-Württemberg","East Germany","","","",""
"1","2003","Bavaria","West Germany","1903","0.544977649891846","0.527573874226765","0.562381425556928"
"1","2003","Bavaria","East Germany","","","",""
"1","2003","Berlin","West Germany","106","0.125299264255243","0.094846678774396","0.155751849736091"
"1","2003","Berlin","East Germany","53","0.0767042485240408","0.0498410609710078","0.103567436077074"
"1","2003","Brandenburg","West Germany","","","",""
"1","2003","Brandenburg","East Germany","440","0.404295492531824","0.373072115189064","0.435518869874584"
"1","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","2003","Mecklenburg-Western Pomerania","East Germany","252","0.464468318018414","0.421927899141499","0.507008736895329"
"1","2003","Saxony","West Germany","","","",""
"1","2003","Saxony","East Germany","718","0.383492981619304","0.359829949745594","0.407156013493014"
"1","2003","Saxony-Anhalt","West Germany","","","",""
"1","2003","Saxony-Anhalt","East Germany","498","0.465699572387595","0.433777406341519","0.497621738433671"
"1","2003","Thuringia","West Germany","","","",""
"1","2003","Thuringia","East Germany","540","0.438750358203294","0.407327034670005","0.470173681736583"
"2","2003","Schleswig-Holstein","West Germany","227","0.353598868782967","0.317532477337032","0.389665260228902"
"2","2003","Schleswig-Holstein","East Germany","","","",""
"2","2003","Hamburg","West Germany","187","0.735999557166051","0.685952209864661","0.786046904467442"
"2","2003","Hamburg","East Germany","","","",""
"2","2003","Lower Saxony","West Germany","665","0.394619528630442","0.372734161872207","0.416504895388678"
"2","2003","Lower Saxony","East Germany","","","",""
"2","2003","Bremen","West Germany","85","0.55721057477006","0.483406258364459","0.631014891175661"
"2","2003","Bremen","East Germany","","","",""
"2","2003","North Rhine-Westphalia","West Germany","2242","0.558970279120834","0.544769494718038","0.573171063523629"
"2","2003","North Rhine-Westphalia","East Germany","","","",""
"2","2003","Hesse","West Germany","650","0.463204546068259","0.438012081165996","0.488397010970522"
"2","2003","Hesse","East Germany","","","",""
"2","2003","Rhineland-Palatinate,Saarland","West Germany","478","0.384030730128074","0.358134237055839","0.409927223200309"
"2","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","2003","Baden-Württemberg","West Germany","1161","0.458568736941333","0.439798150156836","0.47733932372583"
"2","2003","Baden-Württemberg","East Germany","","","",""
"2","2003","Bavaria","West Germany","1187","0.430635276291787","0.413329629098654","0.447940923484921"
"2","2003","Bavaria","East Germany","","","",""
"2","2003","Berlin","West Germany","336","0.834455792494944","0.800267388597768","0.868644196392119"
"2","2003","Berlin","East Germany","317","0.898136673878483","0.867604511906733","0.928668835850233"
"2","2003","Brandenburg","West Germany","","","",""
