"hgowner","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Main tenant","2011","Employed","higher vocational","459","0.421678702315559","0.395257823470542","0.448099581160577","2"
"Main tenant","2011","Employed","higher education","1890","0.469671124968085","0.455317170875392","0.484025079060778","2"
"Owner","2011","Not Employed","in school","458","0.573802377448793","0.539534296780324","0.608070458117262","1"
"Owner","2011","Not Employed","inadequately","41","0.199310877626331","0.149083278524226","0.249538476728436","1"
"Owner","2011","Not Employed","general elemantary","707","0.428424186072111","0.405058455521205","0.451789916623018","1"
"Owner","2011","Not Employed","middle vocational","2610","0.50839103793095","0.494721309717628","0.522060766144272","1"
"Owner","2011","Not Employed","vocational + Abi","246","0.532849418472311","0.487887149881675","0.577811687062947","1"
"Owner","2011","Not Employed","higher vocational","302","0.53140052779187","0.488469004300822","0.574332051282918","1"
"Owner","2011","Not Employed","higher education","961","0.580146343437177","0.555818707630603","0.60447397924375","1"
"Owner","2011","Employed","in school","65","0.793286944669281","0.711424771260613","0.87514911807795","1"
"Owner","2011","Employed","inadequately","22","","","","1"
"Owner","2011","Employed","general elemantary","519","0.396789672658339","0.370702021364904","0.422877323951773","1"
"Owner","2011","Employed","middle vocational","4496","0.494559700197049","0.484127890961302","0.504991509432795","1"
"Owner","2011","Employed","vocational + Abi","759","0.476522070532014","0.451553029942817","0.501491111121212","1"
"Owner","2011","Employed","higher vocational","871","0.569598206677422","0.543107522448278","0.596088890906565","1"
"Owner","2011","Employed","higher education","2707","0.51134972723793","0.496972998696165","0.525726455779696","1"
"Resident or shared accommodation","2011","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2011","Not Employed","inadequately","1","","","","5"
"Resident or shared accommodation","2011","Not Employed","general elemantary","17","","","","5"
"Resident or shared accommodation","2011","Not Employed","middle vocational","22","","","","5"
"Resident or shared accommodation","2011","Not Employed","vocational + Abi","2","","","","5"
"Resident or shared accommodation","2011","Not Employed","higher vocational","2","","","","5"
"Resident or shared accommodation","2011","Not Employed","higher education","6","","","","5"
"Resident or shared accommodation","2011","Employed","in school","","","","","5"
"Resident or shared accommodation","2011","Employed","inadequately","1","","","","5"
"Resident or shared accommodation","2011","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2011","Employed","middle vocational","1","","","","5"
"Resident or shared accommodation","2011","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2011","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2011","Employed","higher education","","","","","5"
"Subtenant","2011","Not Employed","higher vocational","6","","","","3"
"Subtenant","2011","Not Employed","higher education","12","","","","3"
"Subtenant","2011","Employed","in school","2","","","","3"
"Subtenant","2011","Employed","inadequately","5","","","","3"
"Subtenant","2011","Employed","general elemantary","19","","","","3"
"Subtenant","2011","Employed","middle vocational","133","0.021434293506218","0.0184124990231322","0.0244560879893038","3"
"Subtenant","2011","Employed","vocational + Abi","23","","","","3"
"Subtenant","2011","Employed","higher vocational","12","","","","3"
"Subtenant","2011","Employed","higher education","45","0.0188648893136097","0.0149520363807448","0.0227777422464745","3"
"Subtenant","2011","Not Employed","in school","4","","","","3"
"Subtenant","2011","Not Employed","inadequately","5","","","","3"
"Subtenant","2011","Not Employed","general elemantary","26","","","","3"
"Subtenant","2011","Not Employed","middle vocational","55","0.0176050413968273","0.0140090998053131","0.0212009829883416","3"
"Subtenant","2011","Not Employed","vocational + Abi","7","","","","3"
"Tenant","2011","Not Employed","higher vocational","","","","","4"
"Tenant","2011","Not Employed","higher education","","","","","4"
"Tenant","2011","Employed","middle vocational","2","","","","4"
"Tenant","2011","Employed","vocational + Abi","","","","","4"
"Tenant","2011","Employed","higher vocational","","","","","4"
"Tenant","2011","Employed","higher education","2","","","","4"
"Tenant","2011","Employed","in school","","","","","4"
"Tenant","2011","Employed","inadequately","","","","","4"
"Tenant","2011","Employed","general elemantary","","","","","4"
"Tenant","2011","Not Employed","in school","","","","","4"
"Tenant","2011","Not Employed","inadequately","","","","","4"
"Tenant","2011","Not Employed","general elemantary","1","","","","4"
"Tenant","2011","Not Employed","middle vocational","2","","","","4"
"Tenant","2011","Not Employed","vocational + Abi","","","","","4"
"Main tenant","2012","Not Employed","in school","354","0.420668332875845","0.386734230746836","0.454602435004854","2"
"Main tenant","2012","Not Employed","inadequately","178","0.799789875223876","0.746301447737995","0.853278302709757","2"
"Main tenant","2012","Not Employed","general elemantary","927","0.530044272121581","0.505844759945599","0.554243784297562","2"
"Main tenant","2012","Not Employed","middle vocational","2344","0.464408149094901","0.45057458125623","0.478241716933573","2"
"Main tenant","2012","Not Employed","vocational + Abi","205","0.466604753793381","0.419006500530969","0.514203007055793","2"
"Main tenant","2012","Not Employed","higher vocational","218","0.448917084839298","0.406411425278234","0.491422744400361","2"
"Main tenant","2012","Not Employed","higher education","595","0.396807844045236","0.372630883784593","0.420984804305879","2"
"Main tenant","2012","Employed","in school","27","","","","2"
"Main tenant","2012","Employed","inadequately","134","0.730864773749718","0.664775827548744","0.796953719950692","2"
"Main tenant","2012","Employed","general elemantary","836","0.595498520471425","0.569490611110005","0.621506429832846","2"
"Main tenant","2012","Employed","middle vocational","4144","0.486952006858571","0.476394937544646","0.497509076172496","2"
"Main tenant","2012","Employed","vocational + Abi","742","0.505514046839189","0.480615960095155","0.530412133583223","2"
"Main tenant","2012","Employed","higher vocational","438","0.431920085899322","0.4048787557982","0.458961416000444","2"
"Main tenant","2012","Employed","higher education","1868","0.478709216836627","0.464255984635864","0.49316244903739","2"
"Owner","2012","Not Employed","in school","455","0.569396361917522","0.535359539437602","0.603433184397442","1"
"Owner","2012","Not Employed","inadequately","32","0.174295640317041","0.123586714368339","0.225004566265742","1"
"Owner","2012","Not Employed","general elemantary","666","0.430866387111267","0.406855926568233","0.454876847654301","1"
"Owner","2012","Not Employed","middle vocational","2575","0.513136448442835","0.499272486057607","0.527000410828063","1"
"Owner","2012","Not Employed","vocational + Abi","213","0.524518352848181","0.476870965805083","0.57216573989128","1"
"Owner","2012","Not Employed","higher vocational","300","0.532599499222189","0.489961169614263","0.575237828830114","1"
"Owner","2012","Not Employed","higher education","961","0.586620686525815","0.562285381933402","0.610955991118227","1"
"Owner","2012","Employed","in school","69","0.716933034515697","0.62774246361211","0.806123605419285","1"
"Owner","2012","Employed","inadequately","37","0.264471005840814","0.198748521523129","0.330193490158498","1"
"Owner","2012","Employed","general elemantary","513","0.386675522675842","0.360869353997425","0.412481691354259","1"
"Owner","2012","Employed","middle vocational","4333","0.491290934159067","0.480731870452027","0.501849997866107","1"
"Owner","2012","Employed","vocational + Abi","783","0.473240532977159","0.448376617296505","0.498104448657814","1"
"Owner","2012","Employed","higher vocational","840","0.559056425881426","0.53195195315603","0.586160898606823","1"
"Owner","2012","Employed","higher education","2678","0.502521547952063","0.488055378640043","0.516987717264084","1"
"Resident or shared accommodation","2012","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2012","Not Employed","inadequately","1","","","","5"
"Resident or shared accommodation","2012","Not Employed","general elemantary","11","","","","5"
"Resident or shared accommodation","2012","Not Employed","middle vocational","16","","","","5"
"Resident or shared accommodation","2012","Not Employed","vocational + Abi","1","","","","5"
"Resident or shared accommodation","2012","Not Employed","higher vocational","2","","","","5"
"Resident or shared accommodation","2012","Not Employed","higher education","5","","","","5"
"Resident or shared accommodation","2012","Employed","in school","","","","","5"
"Resident or shared accommodation","2012","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2012","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2012","Employed","middle vocational","1","","","","5"
"Resident or shared accommodation","2012","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2012","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2012","Employed","higher education","","","","","5"
"Subtenant","2012","Not Employed","higher vocational","6","","","","3"
"Subtenant","2012","Not Employed","higher education","12","","","","3"
"Subtenant","2012","Employed","in school","2","","","","3"
"Subtenant","2012","Employed","inadequately","2","","","","3"
"Subtenant","2012","Not Employed","in school","4","","","","3"
"Subtenant","2012","Not Employed","inadequately","4","","","","3"
"Subtenant","2012","Not Employed","general elemantary","30","0.026781115489113","0.0189532805420335","0.0346089504361925","3"
"Subtenant","2012","Not Employed","middle vocational","56","0.0178197100504227","0.0141501564822709","0.0214892636185745","3"
"Subtenant","2012","Not Employed","vocational + Abi","3","","","","3"
"Subtenant","2012","Employed","general elemantary","19","","","","3"
"Subtenant","2012","Employed","middle vocational","131","0.0210946640675378","0.0180595294989296","0.0241297986361459","3"
"Subtenant","2012","Employed","vocational + Abi","24","","","","3"
"Subtenant","2012","Employed","higher vocational","11","","","","3"
"Subtenant","2012","Employed","higher education","41","0.0186695622159072","0.0147533721262221","0.0225857523055923","3"
"Tenant","2012","Not Employed","higher vocational","","","","","4"
"Tenant","2012","Not Employed","higher education","","","","","4"
"Tenant","2012","Employed","in school","","","","","4"
"Tenant","2012","Employed","inadequately","","","","","4"
"Tenant","2012","Employed","general elemantary","","","","","4"
"Tenant","2012","Employed","middle vocational","2","","","","4"
"Tenant","2012","Employed","vocational + Abi","","","","","4"
"Tenant","2012","Employed","higher vocational","","","","","4"
"Tenant","2012","Employed","higher education","2","","","","4"
"Tenant","2012","Not Employed","in school","","","","","4"
"Tenant","2012","Not Employed","inadequately","","","","","4"
"Tenant","2012","Not Employed","general elemantary","","","","","4"
"Tenant","2012","Not Employed","middle vocational","2","","","","4"
"Tenant","2012","Not Employed","vocational + Abi","","","","","4"
"Main tenant","2013","Not Employed","in school","481","0.399445741392116","0.368670838299389","0.430220644484842","2"
"Main tenant","2013","Not Employed","inadequately","412","0.800165587739627","0.764577693154351","0.835753482324903","2"
"Main tenant","2013","Not Employed","general elemantary","1691","0.564120926941558","0.544934730809698","0.583307123073418","2"
"Main tenant","2013","Not Employed","middle vocational","3343","0.493769996997225","0.481281798203028","0.506258195791423","2"
"Main tenant","2013","Not Employed","vocational + Abi","597","0.562947632225739","0.531187739073347","0.594707525378131","2"
"Main tenant","2013","Not Employed","higher vocational","215","0.443114317706564","0.40066251506502","0.485566120348108","2"
"Main tenant","2013","Not Employed","higher education","1257","0.450237741947557","0.430684507480559","0.469790976414555","2"
"Main tenant","2013","Employed","in school","40","0.336137735139933","0.244909955458101","0.427365514821765","2"
"Main tenant","2013","Employed","inadequately","116","0.694597656214918","0.620891239008032","0.768304073421803","2"
"Main tenant","2013","Employed","general elemantary","784","0.581029869173074","0.553776136819435","0.608283601526714","2"
"Main tenant","2013","Employed","middle vocational","3864","0.455533367925971","0.444669703384878","0.466397032467065","2"
"Main tenant","2013","Employed","vocational + Abi","679","0.482924900577607","0.457088243644528","0.508761557510685","2"
"Main tenant","2013","Employed","higher vocational","401","0.381400031828518","0.354020233197286","0.40877983045975","2"
"Main tenant","2013","Employed","higher education","1779","0.447857962201081","0.433151355371523","0.462564569030639","2"
"Owner","2013","Not Employed","middle vocational","2712","0.483808969853843","0.471326351314257","0.496291588393429","1"
"Owner","2013","Not Employed","vocational + Abi","327","0.420226914302587","0.388622390356328","0.451831438248846","1"
"Owner","2013","Not Employed","higher vocational","297","0.526273949410123","0.483603738527133","0.568944160293114","1"
"Owner","2013","Not Employed","higher education","1202","0.53504794004486","0.51544547741236","0.554650402677359","1"
"Owner","2013","Not Employed","in school","488","0.591549945423639","0.560664287333842","0.622435603513435","1"
"Owner","2013","Not Employed","inadequately","64","0.171960372784706","0.138377567509849","0.205543178059563","1"
"Owner","2013","Not Employed","general elemantary","822","0.400472094828551","0.38151330570926","0.419430883947842","1"
"Owner","2013","Employed","in school","60","0.633150461372982","0.540076771626155","0.726224151119809","1"
"Owner","2013","Employed","inadequately","31","0.294207505487342","0.221283946959694","0.36713106401499","1"
"Owner","2013","Employed","general elemantary","456","0.402511329121908","0.375422569605001","0.429600088638816","1"
"Owner","2013","Employed","middle vocational","4093","0.526419857510009","0.515528212240229","0.53731150277979","1"
"Owner","2013","Employed","vocational + Abi","743","0.503283431089145","0.477432252561742","0.529134609616548","1"
"Owner","2013","Employed","higher vocational","796","0.598231376447956","0.570596499003898","0.625866253892014","1"
"Owner","2013","Employed","higher education","2579","0.538921218416158","0.524178854240845","0.553663582591472","1"
"Resident or shared accommodation","2013","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2013","Not Employed","inadequately","1","","","","5"
"Resident or shared accommodation","2013","Not Employed","general elemantary","12","","","","5"
"Resident or shared accommodation","2013","Not Employed","middle vocational","22","","","","5"
"Resident or shared accommodation","2013","Not Employed","vocational + Abi","1","","","","5"
"Resident or shared accommodation","2013","Not Employed","higher vocational","3","","","","5"
"Resident or shared accommodation","2013","Not Employed","higher education","6","","","","5"
"Resident or shared accommodation","2013","Employed","in school","","","","","5"
"Resident or shared accommodation","2013","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2013","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2013","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","2013","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2013","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2013","Employed","higher education","","","","","5"
"Subtenant","2013","Not Employed","in school","4","","","","3"
"Subtenant","2013","Not Employed","inadequately","8","","","","3"
"Subtenant","2013","Not Employed","general elemantary","41","0.0230083170978787","0.0172072535181041","0.0288093806776532","3"
"Subtenant","2013","Not Employed","middle vocational","79","0.0169762137919785","0.013749459135304","0.0202029684486531","3"
"Subtenant","2013","Not Employed","vocational + Abi","12","","","","3"
"Subtenant","2013","Not Employed","higher vocational","11","","","","3"
"Subtenant","2013","Not Employed","higher education","22","","","","3"
"Subtenant","2013","Employed","in school","3","","","","3"
"Subtenant","2013","Employed","inadequately","3","","","","3"
"Subtenant","2013","Employed","general elemantary","19","","","","3"
"Subtenant","2013","Employed","middle vocational","116","0.0180467745640192","0.0151429136449578","0.0209506354830806","3"
"Subtenant","2013","Employed","vocational + Abi","15","","","","3"
"Subtenant","2013","Employed","higher vocational","12","","","","3"
"Subtenant","2013","Employed","higher education","32","0.0131254002703723","0.00975947717389223","0.0164913233668523","3"
"Tenant","2013","Not Employed","in school","","","","","4"
"Tenant","2013","Not Employed","inadequately","","","","","4"
"Tenant","2013","Not Employed","general elemantary","","","","","4"
"Tenant","2013","Not Employed","middle vocational","1","","","","4"
"Tenant","2013","Not Employed","vocational + Abi","","","","","4"
"Tenant","2013","Not Employed","higher vocational","","","","","4"
"Tenant","2013","Not Employed","higher education","","","","","4"
"Tenant","2013","Employed","in school","","","","","4"
"Tenant","2013","Employed","inadequately","","","","","4"
"Tenant","2013","Employed","general elemantary","","","","","4"
"Tenant","2013","Employed","middle vocational","","","","","4"
"Tenant","2013","Employed","vocational + Abi","","","","","4"
"Tenant","2013","Employed","higher vocational","","","","","4"
"Tenant","2013","Employed","higher education","2","","","","4"
"Main tenant","2014","Not Employed","in school","391","0.399648032634986","0.365768912165228","0.433527153104745","2"
"Main tenant","2014","Not Employed","inadequately","231","0.792455391438057","0.745122103066128","0.839788679809986","2"
"Main tenant","2014","Not Employed","general elemantary","1011","0.541485300151491","0.517332962033245","0.565637638269736","2"
"Main tenant","2014","Not Employed","middle vocational","2229","0.469062869100294","0.454541726893168","0.48358401130742","2"
"Main tenant","2014","Not Employed","vocational + Abi","217","0.427577386604502","0.379513748418675","0.47564102479033","2"
"Main tenant","2014","Not Employed","higher vocational","187","0.435204026117343","0.389848104450609","0.480559947784078","2"
"Main tenant","2014","Not Employed","higher education","636","0.386985964320722","0.362962267298631","0.411009661342813","2"
"Main tenant","2014","Employed","in school","36","0.509513867174103","0.401312552958037","0.617715181390169","2"
"Main tenant","2014","Employed","inadequately","184","0.749650461769293","0.692918619649746","0.806382303888839","2"
"Main tenant","2014","Employed","general elemantary","1036","0.598548859244536","0.574597166003307","0.622500552485765","2"
"Main tenant","2014","Employed","middle vocational","4011","0.486118924348621","0.475222992504202","0.497014856193039","2"
"Main tenant","2014","Employed","vocational + Abi","848","0.532021488337196","0.507952818072671","0.556090158601722","2"
"Main tenant","2014","Employed","higher vocational","374","0.372626061477104","0.344571394430595","0.400680728523614","2"
"Main tenant","2014","Employed","higher education","2063","0.47497213535521","0.460639019016728","0.489305251693693","2"
"Owner","2014","Not Employed","in school","407","0.59675271658614","0.562823545792932","0.630681887379348","1"
"Owner","2014","Not Employed","inadequately","45","0.182616027739231","0.13752334836544","0.227708707113021","1"
"Owner","2014","Not Employed","general elemantary","597","0.434084291308646","0.410059914989305","0.458108667627986","1"
"Owner","2014","Not Employed","middle vocational","2228","0.507016464083069","0.492468877850353","0.521564050315784","1"
"Owner","2014","Not Employed","vocational + Abi","183","0.544529071265006","0.496146187163055","0.592911955366957","1"
"Owner","2014","Not Employed","higher vocational","264","0.549114249071394","0.503593818602135","0.594634679540653","1"
"Owner","2014","Not Employed","higher education","921","0.591838566546039","0.567596220831383","0.616080912260695","1"
"Owner","2014","Employed","in school","45","0.486260592029776","0.378080550822631","0.594440633236922","1"
"Owner","2014","Employed","inadequately","37","0.223980418317195","0.169383837204265","0.278576999430124","1"
"Owner","2014","Employed","general elemantary","541","0.377774725341519","0.354084982723949","0.401464467959089","1"
"Owner","2014","Employed","middle vocational","3956","0.494612565027787","0.48371306456467","0.505512065490905","1"
"Owner","2014","Employed","vocational + Abi","787","0.458979860497926","0.43494298105758","0.483016739938272","1"
"Owner","2014","Employed","higher vocational","753","0.600820310451291","0.572404385994961","0.629236234907622","1"
"Owner","2014","Employed","higher education","2553","0.507776668060376","0.493427297467893","0.522126038652859","1"
"Resident or shared accommodation","2014","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2014","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","2014","Not Employed","general elemantary","9","","","","5"
"Resident or shared accommodation","2014","Not Employed","middle vocational","24","","","","5"
"Resident or shared accommodation","2014","Not Employed","vocational + Abi","1","","","","5"
"Resident or shared accommodation","2014","Not Employed","higher vocational","2","","","","5"
"Resident or shared accommodation","2014","Not Employed","higher education","4","","","","5"
"Resident or shared accommodation","2014","Employed","in school","","","","","5"
"Resident or shared accommodation","2014","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2014","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2014","Employed","middle vocational","2","","","","5"
"Resident or shared accommodation","2014","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2014","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2014","Employed","higher education","","","","","5"
"Subtenant","2014","Not Employed","in school","5","","","","3"
"Subtenant","2014","Not Employed","inadequately","6","","","","3"
"Subtenant","2014","Not Employed","general elemantary","18","","","","3"
"Subtenant","2014","Not Employed","middle vocational","54","0.0162800033900816","0.012597639554662","0.0199623672255011","3"
"Subtenant","2014","Not Employed","vocational + Abi","5","","","","3"
"Subtenant","2014","Not Employed","higher vocational","6","","","","3"
"Subtenant","2014","Not Employed","higher education","18","","","","3"
"Subtenant","2014","Employed","in school","1","","","","3"
"Subtenant","2014","Employed","inadequately","3","","","","3"
"Subtenant","2014","Employed","general elemantary","32","0.0236764154139449","0.0162475081872654","0.0311053226406243","3"
"Subtenant","2014","Employed","middle vocational","114","0.019212430331566","0.0162198871148641","0.0222049735482679","3"
"Subtenant","2014","Employed","vocational + Abi","16","","","","3"
"Subtenant","2014","Employed","higher vocational","14","","","","3"
"Subtenant","2014","Employed","higher education","47","0.0172511965844132","0.0135139972982304","0.0209883958705961","3"
"Tenant","2014","Not Employed","in school","","","","","4"
"Tenant","2014","Not Employed","inadequately","","","","","4"
"Tenant","2014","Not Employed","general elemantary","","","","","4"
"Tenant","2014","Not Employed","middle vocational","2","","","","4"
"Tenant","2014","Not Employed","vocational + Abi","1","","","","4"
"Tenant","2014","Not Employed","higher vocational","","","","","4"
"Tenant","2014","Not Employed","higher education","","","","","4"
"Tenant","2014","Employed","in school","","","","","4"
"Tenant","2014","Employed","inadequately","","","","","4"
"Tenant","2014","Employed","general elemantary","","","","","4"
"Tenant","2014","Employed","middle vocational","","","","","4"
"Tenant","2014","Employed","vocational + Abi","","","","","4"
"Tenant","2014","Employed","higher vocational","","","","","4"
"Tenant","2014","Employed","higher education","","","","","4"
"Main tenant","2015","Not Employed","in school","362","0.428432023735035","0.391851886094696","0.465012161375375","2"
"Main tenant","2015","Not Employed","inadequately","323","0.814047760119807","0.774078781617145","0.85401673862247","2"
"Main tenant","2015","Not Employed","general elemantary","1150","0.539710582282495","0.516398460823016","0.563022703741974","2"
"Main tenant","2015","Not Employed","middle vocational","2466","0.481367534018538","0.467058579752188","0.495676488284889","2"
"Main tenant","2015","Employed","vocational + Abi","814","0.509917971620673","0.485537260120371","0.534298683120975","2"
"Main tenant","2015","Employed","higher vocational","367","0.384742828220912","0.355964833411545","0.413520823030278","2"
"Main tenant","2015","Employed","higher education","1894","0.470393916207153","0.455664453916191","0.485123378498116","2"
"Main tenant","2015","Not Employed","vocational + Abi","375","0.505406520141617","0.463811033173039","0.547002007110194","2"
"Main tenant","2015","Not Employed","higher vocational","183","0.453682127197752","0.407321984128078","0.500042270267426","2"
"Main tenant","2015","Not Employed","higher education","1059","0.434830458553558","0.41334994652827","0.456310970578845","2"
"Main tenant","2015","Employed","in school","29","","","","2"
"Main tenant","2015","Employed","inadequately","135","0.772037302572705","0.709703373450263","0.834371231695147","2"
"Main tenant","2015","Employed","general elemantary","872","0.608512416012074","0.582638774759701","0.634386057264446","2"
"Main tenant","2015","Employed","middle vocational","3678","0.465918423406293","0.454677490252505","0.477159356560081","2"
"Owner","2015","Not Employed","in school","335","0.555023908205246","0.518287675894168","0.591760140516325","1"
"Owner","2015","Employed","inadequately","34","0.196666564951771","0.137607488072982","0.25572564183056","1"
"Owner","2015","Employed","general elemantary","474","0.358682384671394","0.333257707776023","0.384107061566765","1"
"Owner","2015","Employed","higher education","2476","0.51043755536251","0.49568541895334","0.525189691771681","1"
"Owner","2015","Not Employed","inadequately","38","0.173889456400233","0.13495329740776","0.212825615392706","1"
"Owner","2015","Not Employed","general elemantary","563","0.425305358897013","0.402181791470375","0.448428926323651","1"
"Owner","2015","Not Employed","middle vocational","2114","0.496730771754595","0.482412177963873","0.511049365545317","1"
"Owner","2015","Not Employed","vocational + Abi","162","0.462843084721783","0.421360188051287","0.504325981392279","1"
"Owner","2015","Not Employed","higher vocational","248","0.523002457991798","0.476491405903696","0.5695135100799","1"
"Owner","2015","Not Employed","higher education","949","0.543988540074457","0.522407218790794","0.56556986135812","1"
"Owner","2015","Employed","in school","45","0.593563350729348","0.482403634512392","0.704723066946304","1"
"Owner","2015","Employed","middle vocational","3773","0.516762646260181","0.505501841459303","0.52802345106106","1"
"Owner","2015","Employed","vocational + Abi","783","0.472004560568972","0.447657305207727","0.496351815930218","1"
"Owner","2015","Employed","higher vocational","724","0.609432159471501","0.580574716556736","0.638289602386267","1"
"Resident or shared accommodation","2015","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2015","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","2015","Not Employed","general elemantary","12","","","","5"
"Resident or shared accommodation","2015","Not Employed","middle vocational","19","","","","5"
"Resident or shared accommodation","2015","Not Employed","vocational + Abi","3","","","","5"
"Resident or shared accommodation","2015","Not Employed","higher vocational","5","","","","5"
"Resident or shared accommodation","2015","Not Employed","higher education","9","","","","5"
"Resident or shared accommodation","2015","Employed","in school","","","","","5"
"Resident or shared accommodation","2015","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2015","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2015","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","2015","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2015","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2015","Employed","higher education","","","","","5"
"Subtenant","2015","Not Employed","in school","6","","","","3"
"Subtenant","2015","Not Employed","inadequately","3","","","","3"
"Subtenant","2015","Not Employed","general elemantary","31","0.0196643287566543","0.0131703210281184","0.0261583364851902","3"
"Subtenant","2015","Not Employed","middle vocational","85","0.0166734685398284","0.0130065479622296","0.0203403891174272","3"
"Subtenant","2015","Not Employed","vocational + Abi","15","","","","3"
"Subtenant","2015","Not Employed","higher vocational","7","","","","3"
"Subtenant","2015","Not Employed","higher education","29","","","","3"
"Subtenant","2015","Employed","in school","1","","","","3"
"Subtenant","2015","Employed","inadequately","5","","","","3"
"Subtenant","2015","Employed","vocational + Abi","18","","","","3"
"Subtenant","2015","Employed","higher vocational","7","","","","3"
"Subtenant","2015","Employed","higher education","41","0.0191685284303364","0.0151221066931402","0.0232149501675326","3"
"Subtenant","2015","Employed","general elemantary","21","","","","3"
"Subtenant","2015","Employed","middle vocational","114","0.0173189303335259","0.0143791799722385","0.0202586806948132","3"
"Tenant","2015","Not Employed","in school","","","","","4"
"Tenant","2015","Not Employed","inadequately","","","","","4"
"Tenant","2015","Not Employed","general elemantary","","","","","4"
"Tenant","2015","Not Employed","middle vocational","","","","","4"
"Tenant","2015","Not Employed","vocational + Abi","","","","","4"
"Tenant","2015","Not Employed","higher vocational","","","","","4"
"Tenant","2015","Not Employed","higher education","","","","","4"
"Tenant","2015","Employed","in school","","","","","4"
"Tenant","2015","Employed","inadequately","","","","","4"
"Tenant","2015","Employed","general elemantary","","","","","4"
"Tenant","2015","Employed","middle vocational","","","","","4"
"Tenant","2015","Employed","vocational + Abi","","","","","4"
"Tenant","2015","Employed","higher vocational","","","","","4"
"Tenant","2015","Employed","higher education","","","","","4"
"Main tenant","2016","Not Employed","in school","286","0.412560078336789","0.374685215240887","0.450434941432692","2"
"Main tenant","2016","Not Employed","inadequately","200","0.824656847775038","0.775830845141239","0.873482850408837","2"
"Main tenant","2016","Not Employed","general elemantary","872","0.519533466396664","0.493473786411895","0.545593146381433","2"
"Main tenant","2016","Not Employed","middle vocational","1943","0.46965091744444","0.454029581638883","0.485272253249997","2"
"Main tenant","2016","Not Employed","higher vocational","169","0.465889005629663","0.417721243135792","0.514056768123534","2"
"Main tenant","2016","Not Employed","higher education","623","0.387137950915554","0.362682828253751","0.411593073577357","2"
"Main tenant","2016","Employed","in school","36","0.360499025591101","0.248814868833591","0.472183182348611","2"
"Main tenant","2016","Employed","inadequately","151","0.768437452251793","0.707651860611846","0.82922304389174","2"
"Main tenant","2016","Employed","higher education","1966","0.483363901155751","0.468611701591546","0.498116100719956","2"
"Main tenant","2016","Employed","vocational + Abi","883","0.528996435429159","0.50491154978189","0.553081321076428","2"
"Main tenant","2016","Not Employed","vocational + Abi","218","0.418120036394589","0.36872129370304","0.467518779086139","2"
"Main tenant","2016","Employed","higher vocational","318","0.356462103345344","0.326806417232783","0.386117789457905","2"
"Main tenant","2016","Employed","general elemantary","869","0.598923757932605","0.572622930289118","0.625224585576092","2"
"Main tenant","2016","Employed","middle vocational","3554","0.471041309906134","0.459484984428529","0.48259763538374","2"
"Owner","2016","Not Employed","in school","361","0.58432069304119","0.546403989009296","0.622237397073085","1"
"Owner","2016","Not Employed","inadequately","30","0.147088103328839","0.101609094561734","0.192567112095943","1"
"Owner","2016","Not Employed","general elemantary","507","0.439689607712234","0.413800434455092","0.465578780969377","1"
"Owner","2016","Not Employed","middle vocational","1901","0.503606408873988","0.487956623823976","0.519256193924001","1"
"Owner","2016","Not Employed","vocational + Abi","153","0.539461452740321","0.489542909131452","0.58937999634919","1"
"Owner","2016","Not Employed","higher vocational","231","0.504048832547469","0.455770168041085","0.552327497053852","1"
"Owner","2016","Not Employed","higher education","881","0.594766152309221","0.57011815790449","0.619414146713953","1"
"Owner","2016","Employed","in school","34","0.635463862456327","0.523511145053561","0.747416579859093","1"
"Owner","2016","Employed","inadequately","32","0.201447007496662","0.143651443289538","0.259242571703786","1"
"Owner","2016","Employed","general elemantary","441","0.368905404254324","0.343012848770452","0.394797959738196","1"
