"hgowner","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Main tenant","2007","Not Working","Urban Area","2541","0.533454856013524","0.520237912311922","0.546671799715127","2"
"Main tenant","2007","Not Working","Rural Area","1121","0.423260845778532","0.405216314185257","0.441305377371806","2"
"Owner","2007","Full Time","Urban Area","2621","0.415901622413845","0.402501460689072","0.429301784138617","1"
"Owner","2007","Full Time","Rural Area","1725","0.559938950734804","0.541166460313752","0.578711441155857","1"
"Owner","2007","Part Time","Urban Area","1594","0.4096513096356","0.392588672111299","0.426713947159901","1"
"Owner","2007","Part Time","Rural Area","949","0.543428265671295","0.518534216332192","0.568322315010399","1"
"Owner","2007","Not Working","Urban Area","2824","0.440534510691435","0.427381899378068","0.453687122004801","1"
"Owner","2007","Not Working","Rural Area","1694","0.546344207902678","0.528161931779923","0.564526484025434","1"
"Resident or shared accommodation","2007","Full Time","Urban Area","1","","","","5"
"Resident or shared accommodation","2007","Full Time","Rural Area","1","","","","5"
"Resident or shared accommodation","2007","Part Time","Urban Area","1","","","","5"
"Resident or shared accommodation","2007","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2007","Not Working","Urban Area","24","","","","5"
"Resident or shared accommodation","2007","Not Working","Rural Area","23","","","","5"
"Subtenant","2007","Full Time","Urban Area","76","0.0193488442663629","0.01560380375979","0.0230938847729358","3"
"Subtenant","2007","Full Time","Rural Area","63","0.0406171062730462","0.0331518355499575","0.0480823769961349","3"
"Subtenant","2007","Part Time","Urban Area","60","0.0291795518978196","0.0233398126509488","0.0350192911446904","3"
"Subtenant","2007","Part Time","Rural Area","24","","","","3"
"Subtenant","2007","Not Working","Urban Area","84","0.0200910646667285","0.0163737467782628","0.0238083825551942","3"
"Subtenant","2007","Not Working","Rural Area","42","0.0168009700610022","0.0121070061441729","0.0214949339778315","3"
"Tenant","2007","Full Time","Urban Area","","","","","4"
"Tenant","2007","Part Time","Urban Area","","","","","4"
"Tenant","2007","Full Time","Rural Area","1","","","","4"
"Tenant","2007","Not Working","Urban Area","","","","","4"
"Tenant","2007","Part Time","Rural Area","1","","","","4"
"Tenant","2007","Not Working","Rural Area","","","","","4"
"Main tenant","2008","Full Time","Rural Area","809","0.381823010108915","0.362977402255713","0.400668617962118","2"
"Main tenant","2008","Full Time","Urban Area","2388","0.556308936137822","0.542470086619236","0.570147785656409","2"
"Main tenant","2008","Part Time","Urban Area","1436","0.559408657251873","0.541607822618488","0.577209491885258","2"
"Main tenant","2008","Part Time","Rural Area","506","0.423987832909592","0.398436578130477","0.449539087688707","2"
"Main tenant","2008","Not Working","Rural Area","1019","0.411123666532481","0.392456771154506","0.429790561910457","2"
"Main tenant","2008","Not Working","Urban Area","2302","0.519918603760652","0.506190844422157","0.533646363099148","2"
"Owner","2008","Full Time","Urban Area","2487","0.42385731940831","0.410092310527963","0.437622328288658","1"
"Owner","2008","Full Time","Rural Area","1681","0.581427731089186","0.562291527599998","0.600563934578374","1"
"Owner","2008","Part Time","Urban Area","1508","0.425510053645039","0.407782291188135","0.443237816101944","1"
"Owner","2008","Part Time","Rural Area","912","0.559493132070667","0.533825049434369","0.585161214706965","1"
"Owner","2008","Not Working","Urban Area","2683","0.446580807109289","0.432920776416583","0.460240837801995","1"
"Owner","2008","Not Working","Rural Area","1572","0.545569850513764","0.526679824594454","0.564459876433074","1"
"Resident or shared accommodation","2008","Full Time","Rural Area","1","","","","5"
"Resident or shared accommodation","2008","Full Time","Urban Area","","","","","5"
"Resident or shared accommodation","2008","Part Time","Urban Area","","","","","5"
"Resident or shared accommodation","2008","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2008","Not Working","Urban Area","27","","","","5"
"Resident or shared accommodation","2008","Not Working","Rural Area","19","","","","5"
"Subtenant","2008","Full Time","Urban Area","76","0.0198337444538673","0.0159499712773382","0.0237175176303965","3"
"Subtenant","2008","Full Time","Rural Area","61","0.0345864647743419","0.0274983219166606","0.0416746076320233","3"
"Subtenant","2008","Part Time","Urban Area","44","0.015081289103088","0.0107113315242542","0.0194512466819217","3"
"Subtenant","2008","Part Time","Rural Area","18","","","","3"
"Subtenant","2008","Not Working","Urban Area","76","0.0252171368055011","0.0209091301082489","0.0295251435027533","3"
"Subtenant","2008","Not Working","Rural Area","59","0.0312628255665789","0.0246605917499308","0.0378650593832269","3"
"Tenant","2008","Full Time","Urban Area","","","","","4"
"Tenant","2008","Full Time","Rural Area","1","","","","4"
"Tenant","2008","Part Time","Urban Area","","","","","4"
"Tenant","2008","Part Time","Rural Area","1","","","","4"
"Tenant","2008","Not Working","Urban Area","","","","","4"
"Tenant","2008","Not Working","Rural Area","","","","","4"
"Main tenant","2009","Full Time","Urban Area","2143","0.546028588571593","0.531581098869435","0.560476078273751","2"
"Main tenant","2009","Full Time","Rural Area","819","0.40678564188575","0.387342050176105","0.426229233595395","2"
"Main tenant","2009","Part Time","Urban Area","1369","0.552335128818101","0.533998617717008","0.570671639919193","2"
"Main tenant","2009","Not Working","Urban Area","2079","0.509600812919511","0.495236942069047","0.523964683769975","2"
"Main tenant","2009","Part Time","Rural Area","498","0.411981302477722","0.38626341076633","0.437699194189115","2"
"Main tenant","2009","Not Working","Rural Area","925","0.405490843492335","0.386104426985037","0.424877259999634","2"
"Owner","2009","Full Time","Urban Area","2345","0.432833120857855","0.418455529883497","0.447210711832214","1"
"Owner","2009","Full Time","Rural Area","1574","0.560751734421887","0.54110781253449","0.580395656309284","1"
"Owner","2009","Part Time","Urban Area","1405","0.423245431687717","0.405026180388781","0.441464682986653","1"
"Owner","2009","Part Time","Rural Area","873","0.554724097968168","0.52875516205172","0.580693033884615","1"
"Owner","2009","Not Working","Urban Area","2470","0.459398190414187","0.44507911579139","0.473717265036983","1"
"Owner","2009","Not Working","Rural Area","1474","0.563326999635775","0.543743685393043","0.582910313878507","1"
"Resident or shared accommodation","2009","Full Time","Urban Area","","","","","5"
"Resident or shared accommodation","2009","Full Time","Rural Area","1","","","","5"
"Resident or shared accommodation","2009","Part Time","Urban Area","","","","","5"
"Resident or shared accommodation","2009","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2009","Not Working","Urban Area","24","","","","5"
"Resident or shared accommodation","2009","Not Working","Rural Area","15","","","","5"
"Subtenant","2009","Full Time","Urban Area","74","0.0211382905705514","0.01696415978464","0.0253124213564627","3"
"Subtenant","2009","Full Time","Rural Area","57","0.0302331776548963","0.0234557729922582","0.0370105823175343","3"
"Subtenant","2009","Part Time","Urban Area","51","0.0244194394941828","0.0187277882670937","0.030111090721272","3"
"Subtenant","2009","Part Time","Rural Area","35","0.0331585370355943","0.0238028355490659","0.0425142385221227","3"
"Subtenant","2009","Not Working","Rural Area","50","0.0218820876429583","0.0161055484810657","0.027658626804851","3"
"Subtenant","2009","Not Working","Urban Area","80","0.0230187938013738","0.0187098984091486","0.027327689193599","3"
"Tenant","2009","Full Time","Rural Area","1","","","","4"
"Tenant","2009","Full Time","Urban Area","","","","","4"
"Tenant","2009","Part Time","Urban Area","","","","","4"
"Tenant","2009","Part Time","Rural Area","1","","","","4"
"Tenant","2009","Not Working","Urban Area","","","","","4"
"Tenant","2009","Not Working","Rural Area","","","","","4"
"Main tenant","2010","Full Time","Urban Area","3032","0.536620464614217","0.52406554838489","0.549175380843544","2"
"Main tenant","2010","Part Time","Urban Area","2264","0.522806966516896","0.507688651505856","0.537925281527936","2"
"Main tenant","2010","Full Time","Rural Area","1122","0.388759794092148","0.371856969362516","0.40566261882178","2"
"Main tenant","2010","Not Working","Urban Area","2971","0.509595326558785","0.496735444151553","0.522455208966017","2"
"Main tenant","2010","Part Time","Rural Area","922","0.465809673045183","0.444802330062966","0.4868170160274","2"
"Main tenant","2010","Not Working","Rural Area","1297","0.398633227170192","0.381150668790155","0.416115785550228","2"
"Owner","2010","Full Time","Urban Area","2953","0.447282525862695","0.43476396681031","0.45980108491508","1"
"Owner","2010","Full Time","Rural Area","1999","0.580583056917319","0.563472355065812","0.597693758768826","1"
"Owner","2010","Part Time","Urban Area","1862","0.445701250252746","0.430656688700486","0.460745811805005","1"
"Owner","2010","Part Time","Rural Area","1210","0.514528158876705","0.493480419330543","0.535575898422868","1"
"Owner","2010","Not Working","Urban Area","2730","0.459762141221719","0.446941607951164","0.472582674492274","1"
"Owner","2010","Not Working","Rural Area","1647","0.573457655298963","0.555798079039877","0.59111723155805","1"
"Resident or shared accommodation","2010","Full Time","Urban Area","1","","","","5"
"Resident or shared accommodation","2010","Full Time","Rural Area","1","","","","5"
"Resident or shared accommodation","2010","Part Time","Urban Area","2","","","","5"
"Resident or shared accommodation","2010","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2010","Not Working","Urban Area","25","","","","5"
"Resident or shared accommodation","2010","Not Working","Rural Area","12","","","","5"
"Subtenant","2010","Full Time","Urban Area","74","0.0160387533380196","0.0128758488305215","0.0192016578455176","3"
"Subtenant","2010","Part Time","Urban Area","65","0.0304508824741766","0.0252500782104157","0.0356516867379376","3"
"Subtenant","2010","Full Time","Rural Area","70","0.0283991660858847","0.0226393396999474","0.0341589924718219","3"
"Subtenant","2010","Part Time","Rural Area","33","0.0195223555996801","0.013695908302626","0.0253488028967341","3"
"Subtenant","2010","Not Working","Urban Area","79","0.0223767740695442","0.0185719772240899","0.0261815709149984","3"
"Subtenant","2010","Not Working","Rural Area","54","0.0178559055190994","0.0131273654925787","0.0225844455456201","3"
"Tenant","2010","Full Time","Urban Area","","","","","4"
"Tenant","2010","Part Time","Urban Area","","","","","4"
"Tenant","2010","Full Time","Rural Area","3","","","","4"
"Tenant","2010","Not Working","Urban Area","","","","","4"
"Tenant","2010","Part Time","Rural Area","1","","","","4"
"Tenant","2010","Not Working","Rural Area","3","","","","4"
"Main tenant","2011","Full Time","Urban Area","3364","0.527557107843329","0.515720697770903","0.539393517915756","2"
"Main tenant","2011","Full Time","Rural Area","1353","0.383525047233465","0.368085299961701","0.398964794505229","2"
"Main tenant","2011","Part Time","Urban Area","2617","0.52834972806108","0.514492183034417","0.542207273087743","2"
"Main tenant","2011","Part Time","Rural Area","1150","0.443031936528334","0.424267167333788","0.461796705722879","2"
"Main tenant","2011","Not Working","Rural Area","1604","0.414556390606128","0.398801345848786","0.430311435363471","2"
"Main tenant","2011","Not Working","Urban Area","3512","0.500061363151345","0.488296118992283","0.511826607310407","2"
"Owner","2011","Full Time","Urban Area","3385","0.455784097397522","0.443976112145925","0.467592082649119","1"
"Owner","2011","Full Time","Rural Area","2391","0.588516899951139","0.572891142669287","0.604142657232991","1"
"Owner","2011","Part Time","Urban Area","2301","0.451239116485118","0.437425402706925","0.465052830263311","1"
"Owner","2011","Part Time","Rural Area","1508","0.540058708833381","0.521231659952984","0.558885757713777","1"
"Owner","2011","Not Working","Urban Area","3325","0.473856801360139","0.46210765042775","0.485605952292527","1"
"Owner","2011","Not Working","Rural Area","2078","0.557670670279092","0.541787138732417","0.573554201825766","1"
"Resident or shared accommodation","2011","Full Time","Urban Area","","","","","5"
"Resident or shared accommodation","2011","Full Time","Rural Area","1","","","","5"
"Resident or shared accommodation","2011","Part Time","Urban Area","1","","","","5"
"Resident or shared accommodation","2011","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2011","Not Working","Urban Area","32","0.00797117799096489","0.00587873159206675","0.010063624389863","5"
"Resident or shared accommodation","2011","Not Working","Rural Area","18","","","","5"
"Subtenant","2011","Full Time","Urban Area","85","0.0166587947591486","0.0136243131373725","0.0196932763809246","3"
"Subtenant","2011","Full Time","Rural Area","62","0.0263146100574021","0.0212319226668976","0.0313972974479066","3"
"Subtenant","2011","Part Time","Urban Area","66","0.0196588926903683","0.0158051417600878","0.0235126436206487","3"
"Subtenant","2011","Part Time","Rural Area","33","0.016809714970129","0.011953370021782","0.0216660599184759","3"
"Subtenant","2011","Not Working","Urban Area","69","0.0181106574975514","0.0149728281174294","0.0212484868776734","3"
"Subtenant","2011","Not Working","Rural Area","53","0.0191227147393385","0.0147427823032611","0.0235026471754158","3"
"Tenant","2011","Full Time","Urban Area","","","","","4"
"Tenant","2011","Full Time","Rural Area","3","","","","4"
"Tenant","2011","Part Time","Urban Area","","","","","4"
"Tenant","2011","Part Time","Rural Area","1","","","","4"
"Tenant","2011","Not Working","Urban Area","","","","","4"
"Tenant","2011","Not Working","Rural Area","3","","","","4"
"Main tenant","2012","Full Time","Urban Area","3301","0.536576510543681","0.524552460155456","0.548600560931906","2"
"Main tenant","2012","Full Time","Rural Area","1407","0.406938433807408","0.391392277266533","0.422484590348283","2"
"Main tenant","2012","Part Time","Rural Area","1097","0.422776017239595","0.403732587303531","0.441819447175658","2"
"Main tenant","2012","Part Time","Urban Area","2510","0.524257671839895","0.510258692698468","0.538256650981323","2"
"Main tenant","2012","Not Working","Urban Area","3324","0.489927787635755","0.477886632115775","0.501968943155735","2"
"Main tenant","2012","Not Working","Rural Area","1603","0.430816435786836","0.414941910402571","0.4466909611711","2"
"Owner","2012","Full Time","Urban Area","3233","0.449390719667317","0.43739628589221","0.461385153442424","1"
"Owner","2012","Full Time","Rural Area","2364","0.567985116098399","0.552309427620909","0.583660804575889","1"
"Owner","2012","Part Time","Urban Area","2317","0.452963174946828","0.439009846991956","0.4669165029017","1"
"Owner","2012","Part Time","Rural Area","1449","0.554291302137195","0.535130556576818","0.573452047697571","1"
"Owner","2012","Not Working","Urban Area","3215","0.487787040558713","0.4757470344528","0.499827046664626","1"
"Owner","2012","Not Working","Rural Area","2056","0.541929237255369","0.525956990169843","0.557901484340894","1"
"Resident or shared accommodation","2012","Full Time","Urban Area","","","","","5"
"Resident or shared accommodation","2012","Full Time","Rural Area","1","","","","5"
"Resident or shared accommodation","2012","Part Time","Urban Area","","","","","5"
"Resident or shared accommodation","2012","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2012","Not Working","Urban Area","23","","","","5"
"Resident or shared accommodation","2012","Not Working","Rural Area","13","","","","5"
"Subtenant","2012","Full Time","Urban Area","73","0.0140327697890015","0.0111964912532688","0.0168690483247341","3"
"Subtenant","2012","Full Time","Rural Area","61","0.0234373204686077","0.0186497758714941","0.0282248650657212","3"
"Subtenant","2012","Part Time","Urban Area","62","0.0227791532132766","0.0185969683890944","0.0269613380374589","3"
"Subtenant","2012","Part Time","Rural Area","38","0.0228364103890727","0.0170778307820345","0.0285949899961109","3"
"Subtenant","2012","Not Working","Rural Area","64","0.0212897912541217","0.0166623469179581","0.0259172355902853","3"
"Subtenant","2012","Not Working","Urban Area","59","0.0166512104975279","0.0135689950243318","0.019733425970724","3"
"Tenant","2012","Full Time","Rural Area","3","","","","4"
"Tenant","2012","Full Time","Urban Area","","","","","4"
"Tenant","2012","Part Time","Urban Area","","","","","4"
"Tenant","2012","Part Time","Rural Area","1","","","","4"
"Tenant","2012","Not Working","Urban Area","","","","","4"
"Tenant","2012","Not Working","Rural Area","2","","","","4"
"Main tenant","2013","Full Time","Urban Area","3087","0.510383294646255","0.497955219697301","0.522811369595209","2"
"Main tenant","2013","Part Time","Urban Area","2357","0.4763895946032","0.462037558912875","0.490741630293525","2"
"Main tenant","2013","Full Time","Rural Area","1319","0.388982785941431","0.372866040722841","0.40509953116002","2"
"Main tenant","2013","Part Time","Rural Area","1052","0.393375781686793","0.374340841685589","0.412410721687998","2"
"Main tenant","2013","Not Working","Urban Area","5993","0.534829811632818","0.524999084469046","0.54466053879659","2"
"Main tenant","2013","Not Working","Rural Area","2198","0.443772474870575","0.429280564726013","0.458264385015137","2"
"Owner","2013","Full Time","Urban Area","3077","0.476828260191449","0.464410860618682","0.489245659764216","1"
"Owner","2013","Full Time","Rural Area","2130","0.587265944151514","0.570990307445386","0.603541580857643","1"
"Owner","2013","Part Time","Urban Area","2242","0.504941347008189","0.490573985052812","0.519308708963566","1"
"Owner","2013","Part Time","Rural Area","1440","0.59373339388682","0.574595720805047","0.612871066968594","1"
"Owner","2013","Not Working","Urban Area","3754","0.443083338353282","0.433292729107138","0.452873947599427","1"
"Owner","2013","Not Working","Rural Area","2230","0.530884487661512","0.516327915136361","0.545441060186663","1"
"Resident or shared accommodation","2013","Full Time","Urban Area","","","","","5"
"Resident or shared accommodation","2013","Full Time","Rural Area","","","","","5"
"Resident or shared accommodation","2013","Part Time","Urban Area","","","","","5"
"Resident or shared accommodation","2013","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2013","Not Working","Urban Area","30","0.00585826942921922","0.00435415552649018","0.00736238333194825","5"
"Resident or shared accommodation","2013","Not Working","Rural Area","15","","","","5"
"Subtenant","2013","Full Time","Urban Area","51","0.0127884451622955","0.00999499123906359","0.0155818990855275","3"
"Subtenant","2013","Full Time","Rural Area","65","0.0236931503804491","0.0186652113823748","0.0287210893785234","3"
"Subtenant","2013","Part Time","Urban Area","53","0.0186690583886108","0.0147795278005065","0.0225585889767151","3"
"Subtenant","2013","Part Time","Rural Area","37","0.0128049441116337","0.00842389461419658","0.0171859936090708","3"
"Subtenant","2013","Not Working","Urban Area","112","0.0162285805846809","0.0137382369887747","0.0187189241805871","3"
"Subtenant","2013","Not Working","Rural Area","71","0.0188240414349121","0.0148599003942763","0.0227881824755479","3"
"Tenant","2013","Full Time","Urban Area","","","","","4"
"Tenant","2013","Full Time","Rural Area","1","","","","4"
"Tenant","2013","Part Time","Urban Area","","","","","4"
"Tenant","2013","Part Time","Rural Area","1","","","","4"
"Tenant","2013","Not Working","Urban Area","","","","","4"
"Tenant","2013","Not Working","Rural Area","1","","","","4"
"Main tenant","2014","Full Time","Urban Area","3506","0.523456393782084","0.511514999657353","0.535397787906815","2"
"Main tenant","2014","Full Time","Rural Area","1359","0.411893760180711","0.39564386210794","0.428143658253482","2"
"Main tenant","2014","Part Time","Urban Area","2784","0.535631264188331","0.521899160173031","0.549363368203631","2"
"Main tenant","2014","Not Working","Urban Area","3510","0.493835677062097","0.481672996998583","0.505998357125612","2"
"Main tenant","2014","Part Time","Rural Area","1126","0.443396800462536","0.423946483436932","0.462847117488141","2"
"Main tenant","2014","Not Working","Rural Area","1570","0.427487424704217","0.411046074149398","0.443928775259035","2"
"Owner","2014","Full Time","Urban Area","3140","0.460007506020176","0.448091251380471","0.471923760659882","1"
"Owner","2014","Full Time","Rural Area","2114","0.573615907928597","0.55728759814573","0.589944217711463","1"
"Owner","2014","Part Time","Urban Area","2205","0.440761936424649","0.427091793926254","0.454432078923043","1"
"Owner","2014","Part Time","Rural Area","1346","0.532904540722555","0.51337081475742","0.552438266687689","1"
"Owner","2014","Not Working","Urban Area","2890","0.487247281056467","0.47508763357361","0.499406928539323","1"
"Owner","2014","Not Working","Rural Area","1839","0.543284286350308","0.526729642147854","0.559838930552763","1"
"Resident or shared accommodation","2014","Full Time","Urban Area","1","","","","5"
"Resident or shared accommodation","2014","Full Time","Rural Area","","","","","5"
"Resident or shared accommodation","2014","Part Time","Urban Area","1","","","","5"
"Resident or shared accommodation","2014","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2014","Not Working","Urban Area","25","","","","5"
"Resident or shared accommodation","2014","Not Working","Rural Area","15","","","","5"
"Subtenant","2014","Full Time","Urban Area","73","0.0165044390857477","0.0134582978124991","0.0195505803589963","3"
"Subtenant","2014","Full Time","Rural Area","51","0.0144903318906923","0.0105448527456663","0.0184358110357183","3"
"Subtenant","2014","Part Time","Urban Area","77","0.0235578131788958","0.0193817852656573","0.0277338410921343","3"
"Subtenant","2014","Part Time","Rural Area","34","0.0236986588149088","0.0177432526669853","0.0296540649628323","3"
"Subtenant","2014","Not Working","Urban Area","64","0.012973317644844","0.0102204694761124","0.0157261658135757","3"
"Subtenant","2014","Not Working","Rural Area","53","0.0210271770537471","0.0162589260838813","0.025795428023613","3"
"Tenant","2014","Full Time","Urban Area","","","","","4"
"Tenant","2014","Full Time","Rural Area","","","","","4"
"Tenant","2014","Part Time","Urban Area","","","","","4"
"Tenant","2014","Part Time","Rural Area","","","","","4"
"Tenant","2014","Not Working","Urban Area","2","","","","4"
"Tenant","2014","Not Working","Rural Area","1","","","","4"
"Main tenant","2015","Full Time","Urban Area","3226","0.510228985828221","0.497813809500223","0.522644162156219","2"
"Main tenant","2015","Full Time","Rural Area","1255","0.418820894719205","0.401977731561109","0.435664057877301","2"
"Main tenant","2015","Part Time","Urban Area","2516","0.509682204194993","0.495379723276147","0.523984685113838","2"
"Main tenant","2015","Part Time","Rural Area","1013","0.428120812972463","0.408511824963093","0.447729800981832","2"
"Main tenant","2015","Not Working","Urban Area","4278","0.511120194933964","0.499581863019812","0.522658526848116","2"
"Main tenant","2015","Not Working","Rural Area","1842","0.448577917844844","0.432418783727958","0.46473705196173","2"
"Owner","2015","Full Time","Urban Area","2932","0.471438279872289","0.459040781373008","0.48383577837157","1"
"Owner","2015","Full Time","Rural Area","1992","0.565092684437393","0.548168307530706","0.58201706134408","1"
"Owner","2015","Part Time","Urban Area","2120","0.471313332450573","0.457031732759909","0.485594932141237","1"
"Owner","2015","Part Time","Rural Area","1398","0.552923373824307","0.533219876384804","0.57262687126381","1"
"Owner","2015","Not Working","Urban Area","2774","0.465796758190058","0.454282606435421","0.477310909944696","1"
"Owner","2015","Not Working","Rural Area","1725","0.525591868988749","0.509367887423718","0.54181585055378","1"
"Resident or shared accommodation","2015","Full Time","Urban Area","","","","","5"
"Resident or shared accommodation","2015","Full Time","Rural Area","","","","","5"
"Resident or shared accommodation","2015","Part Time","Urban Area","","","","","5"
"Resident or shared accommodation","2015","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2015","Not Working","Urban Area","38","0.0075612197670665","0.00556168825760732","0.00956075127652568","5"
"Resident or shared accommodation","2015","Not Working","Rural Area","10","","","","5"
"Subtenant","2015","Full Time","Urban Area","70","0.0183327342994903","0.0150010060909557","0.0216644625080249","3"
"Subtenant","2015","Full Time","Rural Area","49","0.016086420843402","0.0117914256728217","0.0203814160139823","3"
"Subtenant","2015","Part Time","Urban Area","57","0.0190044633544345","0.0150979965796649","0.0229109301292042","3"
"Subtenant","2015","Part Time","Rural Area","35","0.0189558132032306","0.0135515640995159","0.0243600623069454","3"
"Subtenant","2015","Not Working","Rural Area","62","0.0195220690184418","0.0150269737912091","0.0240171642456744","3"
"Subtenant","2015","Not Working","Urban Area","120","0.0155218271089112","0.0126684779061196","0.0183751763117028","3"
"Tenant","2015","Full Time","Urban Area","","","","","4"
"Tenant","2015","Full Time","Rural Area","","","","","4"
"Tenant","2015","Part Time","Urban Area","","","","","4"
"Tenant","2015","Not Working","Urban Area","","","","","4"
"Tenant","2015","Part Time","Rural Area","","","","","4"
"Tenant","2015","Not Working","Rural Area","","","","","4"
"Main tenant","2016","Full Time","Urban Area","3199","0.519027955953343","0.506387713977678","0.531668197929008","2"
"Main tenant","2016","Full Time","Rural Area","1238","0.404032477077661","0.386998801574776","0.421066152580546","2"
"Main tenant","2016","Part Time","Urban Area","2555","0.530770948745276","0.516372746927352","0.545169150563201","2"
"Main tenant","2016","Part Time","Rural Area","1007","0.423048783051173","0.40312073005907","0.442976836043277","2"
"Main tenant","2016","Not Working","Rural Area","1390","0.424942013271921","0.407395532121289","0.442488494422553","2"
"Main tenant","2016","Not Working","Urban Area","3093","0.492893744233769","0.479961304753358","0.505826183714179","2"
"Owner","2016","Full Time","Urban Area","2723","0.460384536627667","0.447774897645463","0.472994175609871","1"
"Owner","2016","Part Time","Urban Area","1998","0.447533670741558","0.433187763996613","0.461879577486503","1"
"Owner","2016","Full Time","Rural Area","1899","0.57594794783388","0.558792970961762","0.593102924705998","1"
"Owner","2016","Part Time","Rural Area","1307","0.550173355675302","0.530106817176954","0.57023989417365","1"
"Owner","2016","Not Working","Urban Area","2545","0.482823782659485","0.469897670577327","0.495749894741643","1"
"Owner","2016","Not Working","Rural Area","1599","0.53965210780194","0.521960414694983","0.557343800908897","1"
"Resident or shared accommodation","2016","Full Time","Urban Area","1","","","","5"
"Resident or shared accommodation","2016","Full Time","Rural Area","","","","","5"
"Resident or shared accommodation","2016","Part Time","Urban Area","","","","","5"
"Resident or shared accommodation","2016","Part Time","Rural Area","","","","","5"
"Resident or shared accommodation","2016","Not Working","Urban Area","33","0.00923902118788217","0.00676415486547265","0.0117138875102917","5"
"Resident or shared accommodation","2016","Not Working","Rural Area","12","","","","5"
"Subtenant","2016","Full Time","Urban Area","79","0.0205573596491373","0.0169675347456437","0.0241471845526308","3"
"Subtenant","2016","Full Time","Rural Area","51","0.0200195750884593","0.0151574619236691","0.0248816882532495","3"
"Subtenant","2016","Part Time","Urban Area","62","0.0216953805131657","0.0174921527287559","0.0258986082975755","3"
"Subtenant","2016","Part Time","Rural Area","47","0.0267778612735247","0.020266166566922","0.0332895559801275","3"
"Subtenant","2016","Not Working","Urban Area","70","0.0150434519188638","0.01189471334442","0.0181921904933075","3"
"Subtenant","2016","Not Working","Rural Area","48","0.027124141950338","0.021358122588935","0.032890161311741","3"
"Tenant","2016","Full Time","Urban Area","","","","","4"
"Tenant","2016","Full Time","Rural Area","","","","","4"
"Tenant","2016","Part Time","Urban Area","","","","","4"
"Tenant","2016","Part Time","Rural Area","","","","","4"
"Tenant","2016","Not Working","Rural Area","","","","","4"
"Tenant","2016","Not Working","Urban Area","","","","","4"
"Main tenant","2017","Full Time","Urban Area","3524","0.520508900095799","0.508552834393087","0.532464965798512","2"
"Main tenant","2017","Full Time","Rural Area","1488","0.410788914028816","0.395078230043348","0.426499598014284","2"
"Main tenant","2017","Part Time","Urban Area","2784","0.509179956697372","0.495579258403547","0.522780654991196","2"
"Main tenant","2017","Part Time","Rural Area","1127","0.410556667003773","0.391855091836145","0.429258242171401","2"
"Main tenant","2017","Not Working","Urban Area","4821","0.495629816552969","0.484722675504565","0.506536957601372","2"
"Main tenant","2017","Not Working","Rural Area","2240","0.432364680288334","0.417488100309983","0.447241260266685","2"
"Owner","2017","Full Time","Urban Area","3082","0.460292049435297","0.448363707432425","0.47222039143817","1"
"Owner","2017","Part Time","Urban Area","2283","0.463306828814582","0.449740516917219","0.476873140711944","1"
"Owner","2017","Full Time","Rural Area","2195","0.562446084303128","0.546604211677509","0.578287956928747","1"
"Owner","2017","Part Time","Rural Area","1463","0.556848151872088","0.537963226348506","0.575733077395669","1"
"Owner","2017","Not Working","Urban Area","2664","0.470158057339539","0.459269944245282","0.481046170433795","1"
"Owner","2017","Not Working","Rural Area","1720","0.528105260873716","0.513114416132481","0.543096105614952","1"
"Resident or shared accommodation","2017","Full Time","Urban Area","5","","","","5"
"Resident or shared accommodation","2017","Full Time","Rural Area","7","","","","5"
"Resident or shared accommodation","2017","Part Time","Urban Area","29","","","","5"
"Resident or shared accommodation","2017","Part Time","Rural Area","12","","","","5"
"Resident or shared accommodation","2017","Not Working","Urban Area","401","0.0138485502673914","0.0112991884377767","0.0163979120970062","5"
"Resident or shared accommodation","2017","Not Working","Rural Area","216","0.0170432697084179","0.0131565166394908","0.0209300227773449","5"
"Subtenant","2017","Full Time","Urban Area","96","0.018560261202428","0.0153302219567875","0.0217903004480684","3"
"Subtenant","2017","Full Time","Rural Area","77","0.0263817020756408","0.0212637519381644","0.0314996522131172","3"
"Subtenant","2017","Part Time","Urban Area","94","0.0263129100820635","0.0219582068991556","0.0306676132649714","3"
"Subtenant","2017","Not Working","Urban Area","186","0.0203635758401009","0.017282396353678","0.0234447553265239","3"
"Subtenant","2017","Part Time","Rural Area","56","0.0300504028913404","0.02356001973758","0.0365407860451008","3"
"Subtenant","2017","Not Working","Rural Area","84","0.022486789129532","0.0180346540464905","0.0269389242125735","3"
"Tenant","2017","Full Time","Urban Area","","","","","4"
"Tenant","2017","Full Time","Rural Area","","","","","4"
"Tenant","2017","Part Time","Rural Area","","","","","4"
"Tenant","2017","Part Time","Urban Area","","","","","4"
"Tenant","2017","Not Working","Rural Area","","","","","4"
