"hgowner","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"4","1998","direct migration background","Male","3","","",""
"4","1998","direct migration background","Female","1","","",""
"4","1998","indirect migration background","Male","","","",""
"4","1998","indirect migration background","Female","1","","",""
"5","1998","no migration background","Male","","","",""
"5","1998","no migration background","Female","","","",""
"5","1998","direct migration background","Male","","","",""
"5","1998","direct migration background","Female","","","",""
"5","1998","indirect migration background","Male","","","",""
"5","1998","indirect migration background","Female","","","",""
"1","1999","no migration background","Male","2667","0.517815422823733","0.504256292935975","0.53137455271149"
"1","1999","no migration background","Female","2719","0.476085803300408","0.463138638382719","0.489032968218097"
"1","1999","direct migration background","Male","277","0.290005018536306","0.263394588030825","0.316615449041787"
"1","1999","direct migration background","Female","283","0.297232617631434","0.270297147582158","0.324168087680711"
"1","1999","indirect migration background","Male","82","0.36593455834672","0.312399700836764","0.419469415856677"
"1","1999","indirect migration background","Female","72","0.308326768858463","0.25615675607556","0.360496781641366"
"2","1999","no migration background","Male","2442","0.457810955896671","0.444291595913148","0.471330315880194"
"2","1999","no migration background","Female","2857","0.494191885757778","0.481230761262102","0.507153010253453"
"2","1999","direct migration background","Male","800","0.668768635556734","0.641167612506915","0.696369658606552"
"2","1999","direct migration background","Female","780","0.660258230219905","0.632345526122013","0.688170934317796"
"2","1999","indirect migration background","Male","218","0.595680977071299","0.541138249836587","0.650223704306012"
"2","1999","indirect migration background","Female","216","0.624157698498626","0.569441635811014","0.678873761186238"
"3","1999","no migration background","Male","105","0.0234802138649362","0.0193712793442689","0.0275891483856035"
"3","1999","no migration background","Female","122","0.0240562325045862","0.0200840592331842","0.0280284057759882"
"3","1999","direct migration background","Male","37","0.0348574795858282","0.0241011222859126","0.0456138368857437"
"3","1999","direct migration background","Female","42","0.037793919596149","0.0265552334437474","0.0490326057485506"
"3","1999","indirect migration background","Male","11","","",""
"3","1999","indirect migration background","Female","12","","",""
"4","1999","no migration background","Male","","","",""
"4","1999","no migration background","Female","","","",""
"4","1999","direct migration background","Male","","","",""
"4","1999","direct migration background","Female","","","",""
"4","1999","indirect migration background","Male","","","",""
"4","1999","indirect migration background","Female","","","",""
"5","1999","no migration background","Male","3","","",""
"5","1999","no migration background","Female","18","","",""
"5","1999","direct migration background","Male","3","","",""
"5","1999","direct migration background","Female","1","","",""
"5","1999","indirect migration background","Male","","","",""
"5","1999","indirect migration background","Female","1","","",""
"1","2000","no migration background","Male","5350","0.522851319368581","0.512861431940589","0.532841206796573"
"1","2000","no migration background","Female","5531","0.491508414903854","0.481940680397871","0.501076149409836"
"1","2000","direct migration background","Male","433","0.258589903655138","0.237411337946453","0.279768469363823"
"1","2000","direct migration background","Female","481","0.277145959009892","0.255881815478018","0.298410102541765"
"1","2000","indirect migration background","Male","128","0.337333867206352","0.291624570376053","0.383043164036652"
"1","2000","indirect migration background","Female","125","0.323054630468438","0.278330877298318","0.367778383638559"
"2","2000","no migration background","Male","4123","0.460438090986419","0.450469107187916","0.470407074784921"
"2","2000","no migration background","Female","4795","0.489191599032229","0.479624720444588","0.49875847761987"
"2","2000","direct migration background","Male","1176","0.714717895599353","0.692877218026395","0.73655857317231"
"2","2000","direct migration background","Female","1186","0.699015287028053","0.677223950426911","0.720806623629195"
"2","2000","indirect migration background","Male","270","0.615611514267351","0.568582515573039","0.662640512961663"
"2","2000","indirect migration background","Female","285","0.642061106594241","0.596213562924128","0.687908650264353"
"3","2000","no migration background","Male","124","0.0153953003373466","0.0129328376324404","0.0178577630422528"
"3","2000","no migration background","Female","139","0.0156229883667468","0.0132496233431444","0.0179963533903491"
"3","2000","direct migration background","Male","32","0.0257627044857219","0.0180998669814578","0.033425541989986"
"3","2000","direct migration background","Female","33","0.0201141921514992","0.0134444761138341","0.0267839081891642"
"3","2000","indirect migration background","Male","13","","",""
"3","2000","indirect migration background","Female","9","","",""
"4","2000","no migration background","Male","","","",""
"4","2000","no migration background","Female","","","",""
"4","2000","direct migration background","Male","","","",""
"4","2000","direct migration background","Female","","","",""
"4","2000","indirect migration background","Male","","","",""
"4","2000","indirect migration background","Female","","","",""
"5","2000","no migration background","Male","6","","",""
"5","2000","no migration background","Female","23","","",""
"5","2000","direct migration background","Male","1","","",""
"5","2000","direct migration background","Female","2","","",""
"5","2000","indirect migration background","Male","","","",""
"5","2000","indirect migration background","Female","1","","",""
"1","2001","no migration background","Male","4884","0.521887028496847","0.511426001029512","0.532348055964183"
"1","2001","no migration background","Female","5075","0.495866966823346","0.485856019541048","0.505877914105644"
"1","2001","direct migration background","Male","394","0.258541839622937","0.235951452805016","0.281132226440858"
"1","2001","direct migration background","Female","433","0.271780570506355","0.249282075970464","0.294279065042247"
"1","2001","indirect migration background","Male","119","0.335699372953008","0.288219025441536","0.38317972046448"
"1","2001","indirect migration background","Female","115","0.332129150298838","0.285800187328586","0.378458113269089"
"2","2001","no migration background","Male","3736","0.459205316134652","0.448769161913424","0.46964147035588"
"2","2001","no migration background","Female","4349","0.48367042675294","0.473664477984261","0.493676375521619"
"2","2001","direct migration background","Male","1028","0.715161516008219","0.691874366767358","0.738448665249081"
"2","2001","direct migration background","Female","1038","0.697154618291325","0.673917184967937","0.720392051614714"
"2","2001","indirect migration background","Male","254","0.634417336616652","0.585996018211908","0.682838655021395"
"2","2001","indirect migration background","Female","271","0.629290781864032","0.581779667659177","0.676801896068886"
"3","2001","no migration background","Male","133","0.0172795505814838","0.0145505599424052","0.0200085412205625"
"3","2001","no migration background","Female","131","0.0157591521211203","0.0132654927801391","0.0182528114621016"
"3","2001","direct migration background","Male","20","","",""
"3","2001","direct migration background","Female","28","","",""
"3","2001","indirect migration background","Male","7","","",""
"3","2001","indirect migration background","Female","10","","",""
"4","2001","no migration background","Male","","","",""
"4","2001","no migration background","Female","1","","",""
"4","2001","direct migration background","Male","","","",""
"4","2001","direct migration background","Female","","","",""
"4","2001","indirect migration background","Male","","","",""
"4","2001","indirect migration background","Female","","","",""
"5","2001","no migration background","Male","6","","",""
"5","2001","no migration background","Female","26","","",""
"5","2001","direct migration background","Male","1","","",""
"5","2001","direct migration background","Female","3","","",""
"5","2001","indirect migration background","Male","","","",""
"5","2001","indirect migration background","Female","1","","",""
"1","2002","no migration background","Male","5536","0.525969679404955","0.515894853731204","0.536044505078706"
"1","2002","no migration background","Female","5614","0.49889901022232","0.489156044660333","0.508641975784307"
"1","2002","direct migration background","Male","413","0.262604672496427","0.239294376824161","0.285914968168694"
"1","2002","direct migration background","Female","455","0.282078957395685","0.25892431537009","0.305233599421281"
"1","2002","indirect migration background","Male","132","0.376114943349969","0.326955578713654","0.425274307986283"
"1","2002","indirect migration background","Female","138","0.321933663514481","0.27676404030259","0.367103286726372"
"2","2002","no migration background","Male","3768","0.457172641495322","0.447121275073469","0.467224007917175"
"2","2002","no migration background","Female","4322","0.478917434569182","0.469183110261473","0.488651758876891"
"2","2002","direct migration background","Male","935","0.715136395741063","0.691227512558389","0.739045278923736"
"2","2002","direct migration background","Female","967","0.692395953224262","0.668650106094096","0.716141800354428"
"2","2002","indirect migration background","Male","232","0.597350552871772","0.54758006892449","0.647121036819054"
"2","2002","indirect migration background","Female","261","0.623174329794484","0.576325127788043","0.670023531800925"
"3","2002","no migration background","Male","127","0.0157174632673081","0.01320785901323","0.0182270675213862"
"3","2002","no migration background","Female","155","0.0174664687606893","0.0149137764977355","0.0200191610236431"
"3","2002","direct migration background","Male","21","","",""
"3","2002","direct migration background","Female","27","","",""
"3","2002","indirect migration background","Male","9","","",""
"3","2002","indirect migration background","Female","11","","",""
"4","2002","no migration background","Male","","","",""
"4","2002","no migration background","Female","1","","",""
"4","2002","direct migration background","Male","","","",""
"4","2002","direct migration background","Female","","","",""
"4","2002","indirect migration background","Male","","","",""
"4","2002","indirect migration background","Female","","","",""
"5","2002","no migration background","Male","5","","",""
"5","2002","no migration background","Female","25","","",""
"5","2002","direct migration background","Male","","","",""
"5","2002","direct migration background","Female","2","","",""
"5","2002","indirect migration background","Male","","","",""
"5","2002","indirect migration background","Female","1","","",""
"1","2003","no migration background","Male","5320","0.520256388393768","0.509982218452888","0.530530558334649"
"1","2003","no migration background","Female","5449","0.49842829734703","0.488518409792781","0.508338184901278"
"1","2003","direct migration background","Male","399","0.272183806411","0.247733973927149","0.296633638894851"
"1","2003","direct migration background","Female","455","0.300142636582082","0.275891078259799","0.324394194904366"
"1","2003","indirect migration background","Male","141","0.322907696504053","0.27558215476873","0.370233238239376"
"1","2003","indirect migration background","Female","144","0.363574696852629","0.31729456505733","0.409854828647928"
"2","2003","no migration background","Male","3612","0.460505695842442","0.450255211915921","0.470756179768962"
"2","2003","no migration background","Female","4138","0.475154881128985","0.465257186585853","0.485052575672117"
"2","2003","direct migration background","Male","842","0.686233970969315","0.66074378778275","0.71172415415588"
"2","2003","direct migration background","Female","883","0.662486187920729","0.637465155565593","0.687507220275865"
"2","2003","indirect migration background","Male","225","0.639596862142456","0.591003169644558","0.688190554640354"
"2","2003","indirect migration background","Female","255","0.591946692570288","0.544661649059976","0.639231736080601"
"3","2003","no migration background","Male","147","0.0182713038910661","0.0155169867351247","0.0210256210470075"
"3","2003","no migration background","Female","164","0.0213574517943175","0.0184920361206419","0.0242228674679931"
"3","2003","direct migration background","Male","32","0.0415822226196852","0.0306157951872508","0.0525486500521196"
"3","2003","direct migration background","Female","33","0.0360165358874333","0.0261569926195693","0.0458760791552973"
"3","2003","indirect migration background","Male","9","","",""
"3","2003","indirect migration background","Female","15","","",""
"4","2003","no migration background","Male","","","",""
"4","2003","no migration background","Female","1","","",""
"4","2003","direct migration background","Male","","","",""
"4","2003","direct migration background","Female","","","",""
"4","2003","indirect migration background","Male","","","",""
"4","2003","indirect migration background","Female","","","",""
"5","2003","no migration background","Male","4","","",""
"5","2003","no migration background","Female","27","","",""
"5","2003","direct migration background","Male","","","",""
"5","2003","direct migration background","Female","1","","",""
"5","2003","indirect migration background","Male","","","",""
"5","2003","indirect migration background","Female","1","","",""
"1","2004","no migration background","Male","5164","0.5126191142754","0.502184687947228","0.523053540603572"
"1","2004","no migration background","Female","5328","0.49421416209445","0.484189409323863","0.504238914865037"
"1","2004","direct migration background","Male","411","0.29352830842907","0.268017174651523","0.319039442206616"
"1","2004","direct migration background","Female","446","0.28571625820223","0.26141929964296","0.3100132167615"
"1","2004","indirect migration background","Male","153","0.350928934219058","0.303562411755705","0.398295456682412"
"1","2004","indirect migration background","Female","145","0.352457429181326","0.306822798490477","0.398092059872176"
"2","2004","no migration background","Male","3503","0.466866830511207","0.456452021880782","0.477281639141632"
"2","2004","no migration background","Female","4037","0.478336435154987","0.468320425626052","0.488352444683921"
"2","2004","direct migration background","Male","797","0.688660048124512","0.662719613195672","0.714600483053352"
"2","2004","direct migration background","Female","856","0.680548736004371","0.655471424493932","0.70562604751481"
"2","2004","indirect migration background","Male","227","0.615621472299148","0.56734314367537","0.663899800922926"
"2","2004","indirect migration background","Female","263","0.595868127204055","0.548992869029271","0.64274338537884"
"3","2004","no migration background","Male","143","0.0193195972583298","0.0164461732543464","0.0221930212623132"
"3","2004","no migration background","Female","157","0.0208731142308562","0.0180066544126839","0.0237395740490285"
"3","2004","direct migration background","Male","15","","",""
"3","2004","direct migration background","Female","26","","",""
"3","2004","indirect migration background","Male","10","","",""
"3","2004","indirect migration background","Female","12","","",""
"4","2004","no migration background","Male","1","","",""
"4","2004","no migration background","Female","2","","",""
"4","2004","direct migration background","Male","","","",""
"4","2004","direct migration background","Female","","","",""
"4","2004","indirect migration background","Male","","","",""
"4","2004","indirect migration background","Female","","","",""
"5","2004","no migration background","Male","4","","",""
"5","2004","no migration background","Female","31","0.00612139121186243","0.00455743537633833","0.00768534704738653"
"5","2004","direct migration background","Male","1","","",""
"5","2004","direct migration background","Female","","","",""
"5","2004","indirect migration background","Male","","","",""
"5","2004","indirect migration background","Female","1","","",""
"1","2005","no migration background","Male","4928","0.507774774682503","0.497093754839277","0.51845579452573"
"1","2005","no migration background","Female","5085","0.482523631010344","0.472299510889528","0.492747751131159"
"1","2005","direct migration background","Male","383","0.26773569441576","0.241850465778712","0.293620923052808"
"1","2005","direct migration background","Female","435","0.287960857527036","0.262958470027854","0.312963245026218"
"1","2005","indirect migration background","Male","150","0.282047757533662","0.238275980536449","0.325819534530875"
"1","2005","indirect migration background","Female","148","0.316486320316416","0.272474379341597","0.360498261291235"
"2","2005","no migration background","Male","3339","0.469334261103585","0.458672059706342","0.479996462500827"
"2","2005","no migration background","Female","3884","0.487448203808372","0.477221056635356","0.497675350981388"
"2","2005","direct migration background","Male","724","0.701338869098837","0.67458305052694","0.728094687670734"
"2","2005","direct migration background","Female","798","0.680817872027888","0.655078522034904","0.706557222020873"
"2","2005","indirect migration background","Male","245","0.686461663004975","0.641334446817785","0.731588879192164"
"2","2005","indirect migration background","Female","262","0.590888069682519","0.544362346989594","0.637413792375443"
"3","2005","no migration background","Male","143","0.0217292003491358","0.018614282158267","0.0248441185400046"
"3","2005","no migration background","Female","176","0.0235387375085369","0.020436746883103","0.0266407281339709"
"3","2005","direct migration background","Male","17","","",""
"3","2005","direct migration background","Female","25","","",""
"3","2005","indirect migration background","Male","11","","",""
"3","2005","indirect migration background","Female","19","","",""
"4","2005","no migration background","Male","1","","",""
"4","2005","no migration background","Female","1","","",""
"4","2005","direct migration background","Male","","","",""
"4","2005","direct migration background","Female","","","",""
"4","2005","indirect migration background","Male","","","",""
"4","2005","indirect migration background","Female","","","",""
"5","2005","no migration background","Male","5","","",""
"5","2005","no migration background","Female","30","0.00646391297153492","0.0048242259395853","0.00810360000348453"
"5","2005","direct migration background","Male","","","",""
"5","2005","direct migration background","Female","2","","",""
"5","2005","indirect migration background","Male","","","",""
"5","2005","indirect migration background","Female","","","",""
"1","2006","no migration background","Male","5416","0.51019290165476","0.499950134803326","0.520435668506195"
"1","2006","no migration background","Female","5571","0.477575570688571","0.467769417981708","0.487381723395435"
"1","2006","direct migration background","Male","401","0.283761109925119","0.257263842815281","0.310258377034957"
"1","2006","direct migration background","Female","443","0.282232490113744","0.257642734117149","0.306822246110339"
"1","2006","indirect migration background","Male","163","0.312282554442632","0.267588274231678","0.356976834653585"
"1","2006","indirect migration background","Female","162","0.314771987191318","0.27186209468655","0.357681879696086"
"2","2006","no migration background","Male","3584","0.470021866423068","0.459795401076755","0.480248331769381"
"2","2006","no migration background","Female","4193","0.493398683313349","0.483583509108429","0.50321385751827"
"2","2006","direct migration background","Male","693","0.698796874170994","0.671831843940639","0.725761904401349"
"2","2006","direct migration background","Female","814","0.682455282627357","0.657022237397074","0.70788832785764"
"2","2006","indirect migration background","Male","239","0.644594955817773","0.598433626137454","0.690756285498093"
"2","2006","indirect migration background","Female","283","0.663106318362366","0.619436654388821","0.706775982335911"
"3","2006","no migration background","Male","140","0.0180602523422013","0.0153316397999569","0.0207888648844457"
"3","2006","no migration background","Female","168","0.0234948290196042","0.02052118292599","0.0264684751132185"
"3","2006","direct migration background","Male","18","","",""
"3","2006","direct migration background","Female","27","","",""
"3","2006","indirect migration background","Male","11","","",""
"3","2006","indirect migration background","Female","5","","",""
"4","2006","no migration background","Male","1","","",""
"4","2006","no migration background","Female","1","","",""
"4","2006","direct migration background","Male","","","",""
"4","2006","direct migration background","Female","","","",""
"4","2006","indirect migration background","Male","","","",""
"4","2006","indirect migration background","Female","","","",""
"5","2006","no migration background","Male","9","","",""
"5","2006","no migration background","Female","34","0.0055074477163821","0.00405452731871219","0.00696036811405201"
"5","2006","direct migration background","Male","","","",""
"5","2006","direct migration background","Female","3","","",""
"5","2006","indirect migration background","Male","","","",""
"5","2006","indirect migration background","Female","","","",""
"1","2007","no migration background","Male","5100","0.518654309497475","0.508095476735718","0.529213142259232"
"1","2007","no migration background","Female","5229","0.486181320443615","0.476060736991735","0.496301903895494"
"1","2007","direct migration background","Male","357","0.276390628876701","0.248547052854369","0.304234204899033"
"1","2007","direct migration background","Female","407","0.278129426531652","0.252321866233101","0.303936986830204"
"1","2007","indirect migration background","Male","161","0.321579886380937","0.276033785386131","0.367125987375744"
"1","2007","indirect migration background","Female","153","0.300884268852247","0.258078423850576","0.343690113853918"
"2","2007","no migration background","Male","3366","0.458416543453287","0.447886959590866","0.468946127315708"
"2","2007","no migration background","Female","3944","0.483473372467703","0.473354453711953","0.493592291223454"
"2","2007","direct migration background","Male","616","0.701699542021997","0.673214699659192","0.730184384384803"
"2","2007","direct migration background","Female","727","0.692070470080178","0.665481920914941","0.718659019245416"
"2","2007","indirect migration background","Male","228","0.626003061273124","0.578820701194603","0.673185421351646"
"2","2007","indirect migration background","Female","276","0.66835146761763","0.624410431909379","0.712292503325881"
"3","2007","no migration background","Male","126","0.0209194448278976","0.0178950905622648","0.0239437990935303"
"3","2007","no migration background","Female","160","0.0241857768535974","0.0210750271793006","0.0272965265278942"
"3","2007","direct migration background","Male","17","","",""
"3","2007","direct migration background","Female","19","","",""
"3","2007","indirect migration background","Male","15","","",""
"3","2007","indirect migration background","Female","12","","",""
"4","2007","no migration background","Male","1","","",""
"4","2007","no migration background","Female","1","","",""
"4","2007","direct migration background","Male","","","",""
"4","2007","direct migration background","Female","","","",""
"4","2007","indirect migration background","Male","","","",""
"4","2007","indirect migration background","Female","","","",""
"5","2007","no migration background","Male","9","","",""
"5","2007","no migration background","Female","35","0.00613724481454014","0.00455580960707309","0.00771868002200719"
"5","2007","direct migration background","Male","1","","",""
"5","2007","direct migration background","Female","5","","",""
"5","2007","indirect migration background","Male","","","",""
"5","2007","indirect migration background","Female","","","",""
"1","2008","no migration background","Male","4844","0.527661581872993","0.516788226613245","0.538534937132741"
"1","2008","no migration background","Female","4968","0.494032227031269","0.483608808883848","0.504455645178691"
"1","2008","direct migration background","Male","326","0.278439983053811","0.248942272453466","0.307937693654157"
"1","2008","direct migration background","Female","380","0.304056502170182","0.276004615955781","0.332108388384583"
"1","2008","indirect migration background","Male","165","0.339813319386436","0.293396895967414","0.386229742805458"
"1","2008","indirect migration background","Female","160","0.326073586052395","0.281766018086619","0.370381154018171"
"2","2008","no migration background","Male","3114","0.446407608662827","0.435580311532941","0.457234905792714"
"2","2008","no migration background","Female","3682","0.474607245476909","0.464196536313847","0.485017954639971"
"2","2008","direct migration background","Male","551","0.707405530799665","0.677465408991988","0.737345652607342"
"2","2008","direct migration background","Female","628","0.670391743324107","0.641726125942134","0.69905736070608"
"2","2008","indirect migration background","Male","225","0.625130727909823","0.577690863371128","0.672570592448519"
"2","2008","indirect migration background","Female","260","0.649806622746498","0.604718734585698","0.694894510907298"
"3","2008","no migration background","Male","129","0.0234224409838656","0.0201284026291973","0.0267164793385339"
"3","2008","no migration background","Female","154","0.0249081842064171","0.0216590707076425","0.0281572977051917"
"3","2008","direct migration background","Male","10","","",""
"3","2008","direct migration background","Female","21","","",""
"3","2008","indirect migration background","Male","10","","",""
"3","2008","indirect migration background","Female","10","","",""
"4","2008","no migration background","Male","1","","",""
"4","2008","no migration background","Female","1","","",""
"4","2008","direct migration background","Male","","","",""
"4","2008","direct migration background","Female","","","",""
"4","2008","indirect migration background","Male","","","",""
"4","2008","indirect migration background","Female","","","",""
"5","2008","no migration background","Male","10","","",""
"5","2008","no migration background","Female","33","0.00643003808067449","0.00476364638949592","0.00809642977185306"
"5","2008","direct migration background","Male","","","",""
"5","2008","direct migration background","Female","4","","",""
"5","2008","indirect migration background","Male","","","",""
"5","2008","indirect migration background","Female","","","",""
"1","2009","no migration background","Male","4581","0.531904938793245","0.52072121103044","0.543088666556049"
"1","2009","no migration background","Female","4619","0.492984078408413","0.482217405837337","0.503750750979489"
"1","2009","direct migration background","Male","291","0.300881201310716","0.268423076471586","0.333339326149846"
"1","2009","direct migration background","Female","349","0.32090640192146","0.290559094919703","0.351253708923217"
"1","2009","indirect migration background","Male","152","0.347751601119885","0.298622867447655","0.396880334792114"
"1","2009","indirect migration background","Female","149","0.339492301290974","0.292852745529131","0.386131857052818"
"2","2009","no migration background","Male","2922","0.443428688512332","0.432294082668512","0.454563294356152"
"2","2009","no migration background","Female","3476","0.477481536829988","0.466724729935479","0.488238343724497"
"2","2009","direct migration background","Male","459","0.665925954589236","0.632546076356577","0.699305832821895"
"2","2009","direct migration background","Female","535","0.650658772661056","0.61966548015112","0.681652065170992"
"2","2009","indirect migration background","Male","203","0.627317133407969","0.577439277259737","0.6771949895562"
"2","2009","indirect migration background","Female","238","0.623030277646743","0.575298423015961","0.670762132277526"
"3","2009","no migration background","Male","134","0.0222343582644781","0.0189296568093895","0.0255390597195668"
"3","2009","no migration background","Female","159","0.0239727606890705","0.020678603987764","0.027266917390377"
"3","2009","direct migration background","Male","16","","",""
"3","2009","direct migration background","Female","23","","",""
"3","2009","indirect migration background","Male","6","","",""
"3","2009","indirect migration background","Female","9","","",""
"4","2009","no migration background","Male","1","","",""
"4","2009","no migration background","Female","1","","",""
"4","2009","direct migration background","Male","","","",""
"4","2009","direct migration background","Female","","","",""
"4","2009","indirect migration background","Male","","","",""
"4","2009","indirect migration background","Female","","","",""
"5","2009","no migration background","Male","9","","",""
"5","2009","no migration background","Female","28","","",""
"5","2009","direct migration background","Male","1","","",""
"5","2009","direct migration background","Female","2","","",""
"5","2009","indirect migration background","Male","","","",""
"5","2009","indirect migration background","Female","","","",""
"1","2010","no migration background","Male","5353","0.538476949055714","0.52833313770503","0.548620760406397"
"1","2010","no migration background","Female","5617","0.499672528062888","0.49033089124733","0.509014164878446"
"1","2010","direct migration background","Male","439","0.319802497548548","0.294497792635272","0.345107202461823"
"1","2010","direct migration background","Female","534","0.334750170527967","0.311742099881441","0.357758241174492"
"1","2010","indirect migration background","Male","227","0.378435053378316","0.337865441353836","0.419004665402796"
"1","2010","indirect migration background","Female","231","0.349656506989705","0.313788651537109","0.385524362442302"
"2","2010","no migration background","Male","3775","0.437584224314118","0.427489824960975","0.447678623667261"
"2","2010","no migration background","Female","5169","0.472225453278119","0.462898238350337","0.481552668205901"
"2","2010","direct migration background","Male","849","0.653590782315786","0.627774689465778","0.679406875165794"
"2","2010","direct migration background","Female","1062","0.64559004114682","0.622268417509065","0.668911664784575"
"2","2010","indirect migration background","Male","318","0.599312022577054","0.558320734104034","0.640303311050074"
"2","2010","indirect migration background","Female","435","0.609435495210178","0.572739095124268","0.646131895296088"
"3","2010","no migration background","Male","135","0.0204315543389518","0.0175529034147472","0.0233102052631563"
"3","2010","no migration background","Female","189","0.0226448404053528","0.0198653581569152","0.0254243226537904"
"3","2010","direct migration background","Male","17","","",""
"3","2010","direct migration background","Female","18","","",""
"3","2010","indirect migration background","Male","4","","",""
"3","2010","indirect migration background","Female","12","","",""
"4","2010","no migration background","Male","4","","",""
"4","2010","no migration background","Female","3","","",""
"4","2010","direct migration background","Male","","","",""
"4","2010","direct migration background","Female","","","",""
"4","2010","indirect migration background","Male","","","",""
"4","2010","indirect migration background","Female","","","",""
"5","2010","no migration background","Male","11","","",""
"5","2010","no migration background","Female","27","","",""
"5","2010","direct migration background","Male","","","",""
"5","2010","direct migration background","Female","2","","",""
"5","2010","indirect migration background","Male","","","",""
"5","2010","indirect migration background","Female","1","","",""
"1","2011","no migration background","Male","6456","0.544109681421225","0.534844370172934","0.553374992669516"
"1","2011","no migration background","Female","6821","0.50547065154647","0.496949579088586","0.513991724004355"
"1","2011","direct migration background","Male","519","0.336465212492968","0.312128285301277","0.360802139684658"
"1","2011","direct migration background","Female","659","0.364805382474606","0.342762449518232","0.38684831543098"
"1","2011","indirect migration background","Male","267","0.384692574904931","0.346761728680741","0.42262342112912"
"1","2011","indirect migration background","Female","266","0.334091576403522","0.300948080898214","0.36723507190883"
"2","2011","no migration background","Male","4477","0.432591296270204","0.423374637965614","0.441807954574794"
"2","2011","no migration background","Female","6199","0.470846815966237","0.462339730881478","0.479353901050995"
"2","2011","direct migration background","Male","909","0.646892580120662","0.622275682653876","0.671509477587448"
"2","2011","direct migration background","Female","1155","0.620741985123405","0.598523814351591","0.642960155895218"
"2","2011","indirect migration background","Male","359","0.588561852718861","0.550196615771655","0.626927089666066"
"2","2011","indirect migration background","Female","501","0.642981712396214","0.609314835242003","0.676648589550425"
"3","2011","no migration background","Male","146","0.0202927756455802","0.0176697322002636","0.0229158190908969"
"3","2011","no migration background","Female","169","0.0185097349725606","0.0162125638452503","0.0208069060998709"
"3","2011","direct migration background","Male","20","","",""
"3","2011","direct migration background","Female","17","","",""
"3","2011","indirect migration background","Male","6","","",""
"3","2011","indirect migration background","Female","10","","",""
"4","2011","no migration background","Male","4","","",""
"4","2011","no migration background","Female","3","","",""
"4","2011","direct migration background","Male","","","",""
"4","2011","direct migration background","Female","","","",""
"4","2011","indirect migration background","Male","","","",""
"4","2011","indirect migration background","Female","","","",""
"5","2011","no migration background","Male","17","","",""
"5","2011","no migration background","Female","33","0.00506732226942395","0.00385718019490763","0.00627746434394027"
"5","2011","direct migration background","Male","","","",""
"5","2011","direct migration background","Female","1","","",""
"5","2011","indirect migration background","Male","","","",""
"5","2011","indirect migration background","Female","1","","",""
"1","2012","no migration background","Male","6292","0.544043350693028","0.534683862648297","0.55340283873776"
"1","2012","no migration background","Female","6673","0.504072680012166","0.495462375617362","0.512682984406971"
"1","2012","direct migration background","Male","513","0.348591432391857","0.323312027091063","0.373870837692651"
"1","2012","direct migration background","Female","623","0.35917564963476","0.336409922638679","0.38194137663084"
"1","2012","indirect migration background","Male","257","0.391928403277053","0.353408406953375","0.430448399600732"
"1","2012","indirect migration background","Female","276","0.349939137269059","0.315963045609492","0.383915228928627"
"2","2012","no migration background","Male","4436","0.435920905825518","0.426602375678179","0.445239435972857"
"2","2012","no migration background","Female","6068","0.47091927446195","0.462323260512389","0.47951528841151"
"2","2012","direct migration background","Male","841","0.640646590931245","0.615192832994722","0.666100348867767"
"2","2012","direct migration background","Female","1074","0.633401660454563","0.610535490707707","0.65626783020142"
"2","2012","indirect migration background","Male","353","0.583993605500024","0.54510166989157","0.622885541108479"
"2","2012","indirect migration background","Female","470","0.606865690243527","0.572070684107774","0.64166069637928"
"3","2012","no migration background","Male","136","0.0181257803446979","0.0156188062357105","0.0206327544536854"
"3","2012","no migration background","Female","185","0.0212391390784948","0.0187561794410815","0.0237220987159082"
"3","2012","direct migration background","Male","11","","",""
"3","2012","direct migration background","Female","8","","",""
"3","2012","indirect migration background","Male","7","","",""
"3","2012","indirect migration background","Female","10","","",""
"4","2012","no migration background","Male","4","","",""
"4","2012","no migration background","Female","2","","",""
"4","2012","direct migration background","Male","","","",""
"4","2012","direct migration background","Female","","","",""
"4","2012","indirect migration background","Male","","","",""
"4","2012","indirect migration background","Female","","","",""
"5","2012","no migration background","Male","10","","",""
"5","2012","no migration background","Female","25","","",""
"5","2012","direct migration background","Male","","","",""
"5","2012","direct migration background","Female","1","","",""
"5","2012","indirect migration background","Male","","","",""
"5","2012","indirect migration background","Female","1","","",""
"1","2013","no migration background","Male","5974","0.563931148883395","0.554378901557439","0.573483396209351"
"1","2013","no migration background","Female","6325","0.520351776204212","0.511521822115842","0.529181730292583"
"1","2013","direct migration background","Male","822","0.301032691520744","0.284314695812632","0.317750687228856"
"1","2013","direct migration background","Female","1018","0.330070524789931","0.314573494710703","0.34556755486916"
"1","2013","indirect migration background","Male","357","0.317504749502175","0.289534122174348","0.345475376830002"
"1","2013","indirect migration background","Female","377","0.29979772038555","0.27357818399843","0.326017256772669"
"2","2013","no migration background","Male","4230","0.417084374103109","0.407586425996116","0.426582322210102"
"2","2013","no migration background","Female","5787","0.457496835666186","0.448691545144842","0.466302126187529"
"2","2013","direct migration background","Male","2043","0.690831018146115","0.673987499598859","0.707674536693371"
"2","2013","direct migration background","Female","2480","0.656302812089619","0.640650781677621","0.671954842501617"
"2","2013","indirect migration background","Male","691","0.661950515613128","0.633526843909408","0.690374187316848"
