"hgowner","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"3","1991","indirect migration background","Urban Area","3","","",""
"3","1991","indirect migration background","Rural Area","1","","",""
"4","1991","no migration background","Urban Area","15","","",""
"4","1991","no migration background","Rural Area","2","","",""
"4","1991","direct migration background","Urban Area","5","","",""
"4","1991","direct migration background","Rural Area","1","","",""
"4","1991","indirect migration background","Urban Area","","","",""
"4","1991","indirect migration background","Rural Area","","","",""
"5","1991","no migration background","Urban Area","","","",""
"5","1991","no migration background","Rural Area","","","",""
"5","1991","direct migration background","Urban Area","","","",""
"5","1991","direct migration background","Rural Area","","","",""
"5","1991","indirect migration background","Urban Area","","","",""
"5","1991","indirect migration background","Rural Area","","","",""
"1","1992","no migration background","Urban Area","2583","0.422605189976965","0.410415122776745","0.434795257177185"
"1","1992","no migration background","Rural Area","2032","0.52612548310148","0.510618786706851","0.541632179496108"
"1","1992","direct migration background","Urban Area","382","0.249602392753196","0.231389102553426","0.267815682952967"
"1","1992","direct migration background","Rural Area","112","0.367794542942494","0.320598274195216","0.414990811689771"
"1","1992","indirect migration background","Urban Area","68","0.240895823631646","0.196349508423535","0.285442138839757"
"1","1992","indirect migration background","Rural Area","10","","",""
"2","1992","no migration background","Urban Area","3582","0.550214306683469","0.537937907355993","0.562490706010945"
"2","1992","no migration background","Rural Area","1829","0.440508645736084","0.425091043178296","0.455926248293871"
"2","1992","direct migration background","Urban Area","1730","0.719629375817021","0.700726015569988","0.738532736064055"
"2","1992","direct migration background","Rural Area","276","0.592249348981956","0.544151513527808","0.640347184436105"
"2","1992","indirect migration background","Urban Area","283","0.742117060365278","0.696545492146439","0.787688628584116"
"2","1992","indirect migration background","Rural Area","46","0.763798450929715","0.653532501677645","0.874064400181785"
"3","1992","no migration background","Urban Area","138","0.0257586876078745","0.0218494021349766","0.0296679730807725"
"3","1992","no migration background","Rural Area","120","0.0324781810915245","0.0269730309089785","0.0379833312740705"
"3","1992","direct migration background","Urban Area","56","0.0292049331244553","0.0221187853730019","0.0362910808759087"
"3","1992","direct migration background","Rural Area","13","","",""
"3","1992","indirect migration background","Urban Area","3","","",""
"3","1992","indirect migration background","Rural Area","1","","",""
"4","1992","no migration background","Urban Area","5","","",""
"4","1992","no migration background","Rural Area","2","","",""
"4","1992","direct migration background","Urban Area","1","","",""
"4","1992","direct migration background","Rural Area","","","",""
"4","1992","indirect migration background","Urban Area","","","",""
"4","1992","indirect migration background","Rural Area","","","",""
"5","1992","no migration background","Urban Area","","","",""
"5","1992","no migration background","Rural Area","","","",""
"5","1992","direct migration background","Urban Area","","","",""
"5","1992","direct migration background","Rural Area","","","",""
"5","1992","indirect migration background","Urban Area","","","",""
"5","1992","indirect migration background","Rural Area","","","",""
"1","1993","no migration background","Urban Area","2536","0.428797731100665","0.416551652710939","0.441043809490391"
"1","1993","no migration background","Rural Area","2007","0.524224012313713","0.508606132865009","0.539841891762416"
"1","1993","direct migration background","Urban Area","377","0.261228938844324","0.24243096981416","0.280026907874489"
"1","1993","direct migration background","Rural Area","114","0.361442344700789","0.314362213040662","0.408522476360916"
"1","1993","indirect migration background","Urban Area","80","0.282952879456236","0.239030251624808","0.326875507287664"
"1","1993","indirect migration background","Rural Area","15","","",""
"2","1993","no migration background","Urban Area","3603","0.546193951909677","0.533874697699399","0.558513206119955"
"2","1993","no migration background","Rural Area","1790","0.438638594881508","0.423120548428302","0.454156641334714"
"2","1993","direct migration background","Urban Area","1667","0.702329850770453","0.682764683942521","0.721895017598384"
"2","1993","direct migration background","Rural Area","264","0.565615112499395","0.517039761049946","0.614190463948843"
"2","1993","indirect migration background","Urban Area","316","0.692679042652179","0.647688677171159","0.7376694081332"
"2","1993","indirect migration background","Rural Area","53","0.697092872523917","0.590952181636196","0.803233563411638"
"3","1993","no migration background","Urban Area","135","0.0250083169896581","0.0211444824347303","0.0288721515445858"
"3","1993","no migration background","Rural Area","131","0.0371373928047798","0.0312238163276744","0.0430509692818851"
"3","1993","direct migration background","Urban Area","54","0.0364412103852227","0.0284229370923283","0.0444594836781171"
"3","1993","direct migration background","Rural Area","22","","",""
"3","1993","indirect migration background","Urban Area","8","","",""
"3","1993","indirect migration background","Rural Area","4","","",""
"4","1993","no migration background","Urban Area","","","",""
"4","1993","no migration background","Rural Area","","","",""
"4","1993","direct migration background","Urban Area","","","",""
"4","1993","direct migration background","Rural Area","","","",""
"4","1993","indirect migration background","Urban Area","","","",""
"4","1993","indirect migration background","Rural Area","","","",""
"5","1993","no migration background","Urban Area","","","",""
"5","1993","no migration background","Rural Area","","","",""
"5","1993","direct migration background","Urban Area","","","",""
"5","1993","direct migration background","Rural Area","","","",""
"5","1993","indirect migration background","Urban Area","","","",""
"5","1993","indirect migration background","Rural Area","","","",""
"1","1994","no migration background","Urban Area","2527","0.429756384574626","0.41743303814739","0.442079731001862"
"1","1994","no migration background","Rural Area","2022","0.533680680544396","0.517967544824341","0.549393816264452"
"1","1994","direct migration background","Urban Area","360","0.265009695133708","0.245653020724129","0.284366369543288"
"1","1994","direct migration background","Rural Area","112","0.359785995144939","0.311210507474117","0.408361482815761"
"1","1994","indirect migration background","Urban Area","77","0.244284215802035","0.20348326899578","0.285085162608291"
"1","1994","indirect migration background","Rural Area","16","","",""
"2","1994","no migration background","Urban Area","3536","0.543690643738356","0.531291465889328","0.556089821587384"
"2","1994","no migration background","Rural Area","1727","0.433431020887512","0.417822318203075","0.449039723571949"
"2","1994","direct migration background","Urban Area","1591","0.709379186191934","0.689465042488418","0.729293329895451"
"2","1994","direct migration background","Rural Area","241","0.579939382314232","0.529984292823487","0.629894471804976"
"2","1994","indirect migration background","Urban Area","342","0.736488460799942","0.694654779478407","0.778322142121477"
"2","1994","indirect migration background","Rural Area","52","0.621575996524176","0.507961034814864","0.735190958233488"
"3","1994","no migration background","Urban Area","136","0.0265529716870185","0.0225507605064954","0.0305551828675417"
"3","1994","no migration background","Rural Area","123","0.0328882985680919","0.0272708456785928","0.038505751457591"
"3","1994","direct migration background","Urban Area","46","0.0256111186743571","0.0186826143452201","0.0325396230034941"
"3","1994","direct migration background","Rural Area","22","","",""
"3","1994","indirect migration background","Urban Area","7","","",""
"3","1994","indirect migration background","Rural Area","2","","",""
"4","1994","no migration background","Urban Area","","","",""
"4","1994","no migration background","Rural Area","","","",""
"4","1994","direct migration background","Urban Area","","","",""
"4","1994","direct migration background","Rural Area","","","",""
"4","1994","indirect migration background","Urban Area","","","",""
"4","1994","indirect migration background","Rural Area","","","",""
"5","1994","no migration background","Urban Area","","","",""
"5","1994","no migration background","Rural Area","","","",""
"5","1994","direct migration background","Urban Area","","","",""
"5","1994","direct migration background","Rural Area","","","",""
"5","1994","indirect migration background","Urban Area","","","",""
"5","1994","indirect migration background","Rural Area","","","",""
"1","1995","no migration background","Urban Area","2559","0.446340691531775","0.433871903702245","0.458809479361305"
"1","1995","no migration background","Rural Area","2003","0.535716380928394","0.520137920792687","0.551294841064101"
"1","1995","direct migration background","Urban Area","405","0.244270350627756","0.226891635944853","0.261649065310659"
"1","1995","direct migration background","Rural Area","118","0.351690997840828","0.308337236284891","0.395044759396766"
"1","1995","indirect migration background","Urban Area","84","0.300175779935068","0.257252456183004","0.343099103687133"
"1","1995","indirect migration background","Rural Area","19","","",""
"2","1995","no migration background","Urban Area","3421","0.528045904051635","0.515524431381613","0.540567376721656"
"2","1995","no migration background","Rural Area","1788","0.42341701632259","0.40798294695009","0.438851085695089"
"2","1995","direct migration background","Urban Area","1874","0.714782829476209","0.696519753156803","0.733045905795614"
"2","1995","direct migration background","Rural Area","322","0.578128555939371","0.533289402131598","0.622967709747145"
"2","1995","indirect migration background","Urban Area","341","0.626932583948578","0.581641249531519","0.672223918365637"
"2","1995","indirect migration background","Rural Area","54","0.597134762092162","0.486132064295624","0.7081374598887"
"3","1995","no migration background","Urban Area","126","0.0256134044165906","0.0216509069749289","0.0295759018582524"
"3","1995","no migration background","Rural Area","146","0.0408666027490164","0.0346823225502076","0.0470508829478252"
"3","1995","direct migration background","Urban Area","69","0.0409468198960354","0.0329313224748074","0.0489623173172635"
"3","1995","direct migration background","Rural Area","26","","",""
"3","1995","indirect migration background","Urban Area","13","","",""
"3","1995","indirect migration background","Rural Area","2","","",""
"4","1995","no migration background","Urban Area","","","",""
"4","1995","no migration background","Rural Area","","","",""
"4","1995","direct migration background","Urban Area","","","",""
"4","1995","direct migration background","Rural Area","","","",""
"4","1995","indirect migration background","Urban Area","","","",""
"4","1995","indirect migration background","Rural Area","","","",""
"5","1995","no migration background","Urban Area","","","",""
"5","1995","no migration background","Rural Area","","","",""
"5","1995","direct migration background","Urban Area","","","",""
"5","1995","direct migration background","Rural Area","","","",""
"5","1995","indirect migration background","Urban Area","","","",""
"5","1995","indirect migration background","Rural Area","","","",""
"1","1996","no migration background","Urban Area","2548","0.446603908010624","0.434082005428245","0.459125810593003"
"1","1996","no migration background","Rural Area","2062","0.549330229395286","0.53371251642826","0.564947942362312"
"1","1996","direct migration background","Urban Area","385","0.239566396983227","0.221620638098348","0.257512155868105"
"1","1996","direct migration background","Rural Area","117","0.338063774323906","0.294259501358164","0.381868047289649"
"1","1996","indirect migration background","Urban Area","86","0.259046708639406","0.219097189303794","0.298996227975018"
"1","1996","indirect migration background","Rural Area","23","","",""
"2","1996","no migration background","Urban Area","3365","0.52673733416044","0.514161430814718","0.539313237506162"
"2","1996","no migration background","Rural Area","1721","0.41780935743489","0.402328565807646","0.433290149062134"
"2","1996","direct migration background","Urban Area","1702","0.718847479587906","0.699945486692067","0.737749472483746"
"2","1996","direct migration background","Rural Area","312","0.611930116628471","0.566805350090608","0.657054883166335"
"2","1996","indirect migration background","Urban Area","358","0.689190003518674","0.646986930312532","0.731393076724816"
"2","1996","indirect migration background","Rural Area","57","0.543421784019805","0.43875362632082","0.64808994171879"
"3","1996","no migration background","Urban Area","142","0.0266587578289364","0.0226013979085434","0.0307161177493294"
"3","1996","no migration background","Rural Area","116","0.0328604131698244","0.0272647371277493","0.0384560892118996"
"3","1996","direct migration background","Urban Area","86","0.0415861234288667","0.0331921228750872","0.0499801239826463"
"3","1996","direct migration background","Rural Area","19","","",""
"3","1996","indirect migration background","Urban Area","18","","",""
"3","1996","indirect migration background","Rural Area","7","","",""
"4","1996","no migration background","Urban Area","","","",""
"4","1996","no migration background","Rural Area","","","",""
"4","1996","direct migration background","Urban Area","","","",""
"4","1996","direct migration background","Rural Area","","","",""
"4","1996","indirect migration background","Urban Area","","","",""
"4","1996","indirect migration background","Rural Area","","","",""
"5","1996","no migration background","Urban Area","","","",""
"5","1996","no migration background","Rural Area","","","",""
"5","1996","direct migration background","Urban Area","","","",""
"5","1996","direct migration background","Rural Area","","","",""
"5","1996","indirect migration background","Urban Area","","","",""
"5","1996","indirect migration background","Rural Area","","","",""
"1","1997","no migration background","Urban Area","2599","0.454620546772311","0.442007576329159","0.467233517215463"
"1","1997","no migration background","Rural Area","2076","0.55725063327491","0.541581004841325","0.572920261708494"
"1","1997","direct migration background","Urban Area","405","0.244709499021542","0.226189313038326","0.263229685004758"
"1","1997","direct migration background","Rural Area","117","0.326785573203828","0.282034854941905","0.371536291465752"
"1","1997","indirect migration background","Urban Area","105","0.296852881099758","0.256441743161655","0.337264019037861"
"1","1997","indirect migration background","Rural Area","27","","",""
"2","1997","no migration background","Urban Area","3272","0.521751399820746","0.509098148703163","0.53440465093833"
"2","1997","no migration background","Rural Area","1654","0.404172315596017","0.388691349514734","0.419653281677301"
"2","1997","direct migration background","Urban Area","1593","0.715624855962273","0.696191337217339","0.735058374707206"
"2","1997","direct migration background","Rural Area","294","0.647936225308182","0.602367312546332","0.693505138070031"
"2","1997","indirect migration background","Urban Area","374","0.672362559473852","0.630847480527113","0.713877638420591"
"2","1997","indirect migration background","Rural Area","53","0.570068963205489","0.464199296590034","0.675938629820944"
"3","1997","no migration background","Urban Area","116","0.0236280534069426","0.0197806734322694","0.0274754333816159"
"3","1997","no migration background","Rural Area","130","0.0385770511290728","0.0325016327004464","0.0446524695576992"
"3","1997","direct migration background","Urban Area","72","0.0396656450161859","0.0312578636181822","0.0480734264141896"
"3","1997","direct migration background","Rural Area","11","","",""
"3","1997","indirect migration background","Urban Area","12","","",""
"3","1997","indirect migration background","Rural Area","4","","",""
"4","1997","no migration background","Urban Area","","","",""
"4","1997","no migration background","Rural Area","","","",""
"4","1997","direct migration background","Urban Area","","","",""
"4","1997","direct migration background","Rural Area","","","",""
"4","1997","indirect migration background","Urban Area","","","",""
"4","1997","indirect migration background","Rural Area","","","",""
"5","1997","no migration background","Urban Area","","","",""
"5","1997","no migration background","Rural Area","","","",""
"5","1997","direct migration background","Urban Area","","","",""
"5","1997","direct migration background","Rural Area","","","",""
"5","1997","indirect migration background","Urban Area","","","",""
"5","1997","indirect migration background","Rural Area","","","",""
"1","1998","no migration background","Urban Area","3038","0.455613732728903","0.443875465771352","0.467351999686454"
"1","1998","no migration background","Rural Area","2476","0.578654281574259","0.564042837106359","0.59326572604216"
"1","1998","direct migration background","Urban Area","432","0.252146875770625","0.233181855564214","0.271111895977035"
"1","1998","direct migration background","Rural Area","126","0.352631492312665","0.306213407444108","0.399049577181223"
"1","1998","indirect migration background","Urban Area","116","0.311066876015383","0.271007440489162","0.351126311541604"
"1","1998","indirect migration background","Rural Area","34","0.420244930045977","0.318830229220583","0.52165963087137"
"2","1998","no migration background","Urban Area","3710","0.513765356737022","0.5019850294581","0.525545684015945"
"2","1998","no migration background","Rural Area","1771","0.385283682999225","0.370882706131438","0.399684659867013"
"2","1998","direct migration background","Urban Area","1505","0.703470938338998","0.683524053979697","0.723417822698299"
"2","1998","direct migration background","Rural Area","255","0.578116480665862","0.530137077465582","0.626095883866142"
"2","1998","indirect migration background","Urban Area","375","0.638537207185968","0.596963925054668","0.680110489317267"
"2","1998","indirect migration background","Rural Area","52","0.50965161449347","0.406940729357341","0.612362499629599"
"3","1998","no migration background","Urban Area","156","0.0277905022931573","0.0239163193321012","0.0316646852542135"
"3","1998","no migration background","Rural Area","137","0.0348738433283886","0.0294450135706306","0.0403026730861466"
"3","1998","direct migration background","Urban Area","75","0.0400873937513699","0.0315202093181794","0.0486545781845605"
"3","1998","direct migration background","Rural Area","24","","",""
"3","1998","indirect migration background","Urban Area","21","","",""
"3","1998","indirect migration background","Rural Area","5","","",""
"4","1998","no migration background","Urban Area","11","","",""
"4","1998","no migration background","Rural Area","3","","",""
"4","1998","direct migration background","Urban Area","2","","",""
"4","1998","direct migration background","Rural Area","2","","",""
"4","1998","indirect migration background","Urban Area","1","","",""
"4","1998","indirect migration background","Rural Area","","","",""
