"plh0040","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"No worries","2010","indirect migration background","Urban Area","168","0.207610269835782","0.181791368500921","0.233429171170643"
"No worries","2010","no migration background","Rural Area","966","0.128813901716664","0.121181877763084","0.136445925670243"
"No worries","2010","no migration background","Urban Area","2136","0.164853140322535","0.15835551610566","0.171350764539411"
"Some worries","2010","direct migration background","Rural Area","282","0.487367616860892","0.447831386490631","0.526903847231153"
"Some worries","2010","direct migration background","Urban Area","1040","0.484089346538305","0.46352207998883","0.504656613087781"
"Some worries","2010","indirect migration background","Rural Area","86","0.507428476456689","0.437967062245313","0.576889890668066"
"Some worries","2010","indirect migration background","Urban Area","441","0.471489390128904","0.43971284043604","0.503265939821769"
"Some worries","2010","no migration background","Rural Area","3553","0.473352180547357","0.461977080498891","0.484727280595824"
"Some worries","2010","no migration background","Urban Area","5922","0.460099788257089","0.451371937368738","0.468827639145441"
"Big worries","2011","direct migration background","Rural Area","157","0.34570011002464","0.301952095552717","0.389448124496562"
"Big worries","2011","direct migration background","Urban Area","492","0.301702488846426","0.278658094365199","0.324746883327653"
"Big worries","2011","indirect migration background","Rural Area","44","0.280537750254577","0.204753166881525","0.356322333627629"
"Big worries","2011","indirect migration background","Urban Area","177","0.265669299014964","0.231843818968596","0.299494779061332"
"Big worries","2011","no migration background","Rural Area","2254","0.364475845101267","0.352798120210554","0.376153569991981"
"Big worries","2011","no migration background","Urban Area","3605","0.323933738321717","0.31530302040422","0.332564456239215"
"No worries","2011","direct migration background","Rural Area","70","0.163535095056619","0.12951390425795","0.197556285855288"
"No worries","2011","direct migration background","Urban Area","264","0.172909882850101","0.153923513220046","0.191896252480156"
"No worries","2011","indirect migration background","Rural Area","24","","",""
"No worries","2011","indirect migration background","Urban Area","155","0.252705237219537","0.219425450708614","0.28598502373046"
"No worries","2011","no migration background","Rural Area","1033","0.14710164230447","0.138507248833608","0.155696035775331"
"No worries","2011","no migration background","Urban Area","2266","0.200037250426166","0.19265966036603","0.207414840486301"
"Some worries","2011","direct migration background","Rural Area","227","0.490764794918741","0.444779807161946","0.536749782675536"
"Some worries","2011","direct migration background","Urban Area","768","0.525387628303473","0.500317009365667","0.550458247241279"
"Some worries","2011","indirect migration background","Rural Area","67","0.480663490766169","0.396383165683893","0.564943815848445"
"Some worries","2011","indirect migration background","Urban Area","323","0.481625463765499","0.443360263461158","0.51989066406984"
"Some worries","2011","no migration background","Rural Area","3238","0.488422512594263","0.476293892801901","0.500551132386625"
"Some worries","2011","no migration background","Urban Area","5423","0.476029011252117","0.466818271092516","0.485239751411718"
"Big worries","2012","direct migration background","Rural Area","170","0.33888575570753","0.295864158568153","0.381907352846907"
"Big worries","2012","direct migration background","Urban Area","467","0.31694011419389","0.293138683732496","0.340741544655284"
"Big worries","2012","indirect migration background","Rural Area","48","0.235671368827754","0.167062082803375","0.304280654852133"
"Big worries","2012","indirect migration background","Urban Area","175","0.226608029186003","0.194350327072737","0.25886573129927"
"Big worries","2012","no migration background","Rural Area","2130","0.337027031996666","0.325663442675454","0.348390621317878"
"Big worries","2012","no migration background","Urban Area","3353","0.299603836483566","0.291085472915457","0.308122200051675"
"No worries","2012","direct migration background","Rural Area","89","0.204097245229245","0.16746443889599","0.240730051562501"
"No worries","2012","direct migration background","Urban Area","287","0.194633739101515","0.174380670110794","0.214886808092237"
"No worries","2012","indirect migration background","Rural Area","21","","",""
"No worries","2012","indirect migration background","Urban Area","172","0.255902242858417","0.22227834988853","0.289526135828304"
"No worries","2012","no migration background","Rural Area","1148","0.165104226529301","0.156178769193504","0.174029683865098"
"No worries","2012","no migration background","Urban Area","2369","0.220652411316082","0.212941059018619","0.228363763613545"
"Some worries","2012","direct migration background","Rural Area","206","0.457016999063225","0.411739658659948","0.502294339466502"
"Some worries","2012","direct migration background","Urban Area","714","0.488426146704595","0.462855678196275","0.513996615212915"
"Some worries","2012","indirect migration background","Rural Area","78","0.60105662624824","0.521897180209141","0.680216072287339"
"Some worries","2012","indirect migration background","Urban Area","300","0.51748972795558","0.478986237696644","0.555993218214515"
"Some worries","2012","no migration background","Rural Area","3369","0.497868741474033","0.485848828852806","0.50988865409526"
"Some worries","2012","no migration background","Urban Area","5387","0.479743752200352","0.470453576586836","0.489033927813868"
"Big worries","2013","direct migration background","Rural Area","139","0.353903497680971","0.306445773283374","0.401361222078569"
"Big worries","2013","direct migration background","Urban Area","391","0.284261312539963","0.259608655640819","0.308913969439106"
"Big worries","2013","indirect migration background","Rural Area","46","0.277843368391639","0.202560812295098","0.353125924488179"
"Big worries","2013","indirect migration background","Urban Area","149","0.178236900286995","0.147036777718358","0.209437022855632"
"Big worries","2013","no migration background","Rural Area","1943","0.315756931253213","0.304113443838357","0.32740041866807"
"Big worries","2013","no migration background","Urban Area","3125","0.304352483575292","0.295490842670292","0.313214124480292"
"No worries","2013","direct migration background","Rural Area","80","0.251191976232273","0.208148839410368","0.294235113054179"
"No worries","2013","direct migration background","Urban Area","253","0.19866990242071","0.176862729194237","0.220477075647183"
"No worries","2013","indirect migration background","Rural Area","26","","",""
"No worries","2013","indirect migration background","Urban Area","147","0.306654229254024","0.269063254569004","0.344245203939044"
"No worries","2013","no migration background","Rural Area","1046","0.171319417774385","0.161881019388901","0.180757816159869"
"No worries","2013","no migration background","Urban Area","2182","0.216106925841872","0.208180199605325","0.22403365207842"
"Some worries","2013","direct migration background","Rural Area","171","0.394904526086755","0.346389776353717","0.443419275819794"
"Some worries","2013","direct migration background","Urban Area","642","0.517068785039327","0.489757357187592","0.544380212891062"
"Some worries","2013","indirect migration background","Rural Area","64","0.495430396788035","0.411401143713795","0.579459649862275"
"Some worries","2013","indirect migration background","Urban Area","282","0.515108870458981","0.47436560759931","0.555852133318651"
"Some worries","2013","no migration background","Rural Area","3133","0.512923650972402","0.500403017222832","0.525444284721972"
"Some worries","2013","no migration background","Urban Area","5050","0.479540590582836","0.469919213806755","0.489161967358916"
"Big worries","2014","direct migration background","Rural Area","387","0.281598497063062","0.256684425419352","0.306512568706771"
"Big worries","2014","direct migration background","Urban Area","1205","0.296814900848072","0.282344415848592","0.311285385847551"
"Big worries","2014","indirect migration background","Rural Area","109","0.324702119792084","0.273871015333576","0.375533224250593"
"Big worries","2014","indirect migration background","Urban Area","450","0.30206964274876","0.278509385371092","0.325629900126428"
"Big worries","2014","no migration background","Rural Area","2428","0.330605864224308","0.320084702191459","0.341127026257157"
"Big worries","2014","no migration background","Urban Area","3895","0.317819333806476","0.309666102820877","0.325972564792075"
"No worries","2014","direct migration background","Rural Area","251","0.23835015242497","0.214749102513562","0.261951202336378"
"No worries","2014","direct migration background","Urban Area","816","0.229049458060086","0.215739297292609","0.242359618827564"
"No worries","2014","indirect migration background","Rural Area","66","0.209077363804247","0.164934571512428","0.253220156096067"
"No worries","2014","indirect migration background","Urban Area","327","0.257777405254798","0.235332904246775","0.280221906262821"
"No worries","2014","no migration background","Rural Area","1359","0.171081814280765","0.162659620327597","0.179504008233932"
"No worries","2014","no migration background","Urban Area","2530","0.198845049033137","0.19185620195411","0.205833896112164"
"Some worries","2014","direct migration background","Rural Area","614","0.480051350511969","0.452377473804188","0.507725227219749"
"Some worries","2014","direct migration background","Urban Area","1808","0.474135641091842","0.458319753206735","0.489951528976948"
"Some worries","2014","indirect migration background","Rural Area","151","0.466220516403668","0.412068339465321","0.520372693342016"
"Some worries","2014","indirect migration background","Urban Area","682","0.440152951996442","0.414681309488745","0.465624594504139"
"Some worries","2014","no migration background","Rural Area","3893","0.498312321494927","0.487129921797975","0.50949472119188"
"Some worries","2014","no migration background","Urban Area","6104","0.483335617160387","0.474585405707462","0.492085828613311"
"Big worries","2015","direct migration background","Rural Area","403","0.36526751020786","0.336537336269182","0.393997684146538"
"Big worries","2015","direct migration background","Urban Area","1091","0.347527790326286","0.331049707172935","0.364005873479636"
"Big worries","2015","indirect migration background","Rural Area","108","0.353566050832647","0.299557540300349","0.407574561364946"
"Big worries","2015","indirect migration background","Urban Area","416","0.295204996852123","0.270626154202097","0.319783839502149"
"Big worries","2015","no migration background","Rural Area","2780","0.398582090521359","0.387336049995685","0.409828131047032"
"Big worries","2015","no migration background","Urban Area","4193","0.377314209130117","0.368570390243848","0.386058028016387"
"No worries","2015","direct migration background","Rural Area","164","0.169923949772631","0.147514891411568","0.192333008133695"
"No worries","2015","direct migration background","Urban Area","579","0.194156365845335","0.180468614151397","0.207844117539274"
"No worries","2015","indirect migration background","Rural Area","54","0.170193493689719","0.127738895212767","0.21264809216667"
"No worries","2015","indirect migration background","Urban Area","270","0.231810204743603","0.209071343527164","0.254549065960043"
"No worries","2015","no migration background","Rural Area","1085","0.141964298466766","0.133947613357501","0.149980983576031"
"No worries","2015","no migration background","Urban Area","2085","0.172626831212044","0.165809412614047","0.17944424981004"
"Some worries","2015","direct migration background","Rural Area","512","0.464808540019508","0.435048808730362","0.494568271308654"
"Some worries","2015","direct migration background","Urban Area","1538","0.458315843828379","0.441073892564617","0.475557795092141"
"Some worries","2015","indirect migration background","Rural Area","139","0.476240455477634","0.419819042152147","0.532661868803121"
"Some worries","2015","indirect migration background","Urban Area","637","0.472984798404274","0.446081636105919","0.499887960702629"
"Some worries","2015","no migration background","Rural Area","3416","0.459453611011875","0.448006658126423","0.470900563897326"
"Some worries","2015","no migration background","Urban Area","5527","0.450058959657839","0.441084509152644","0.459033410163034"
"Big worries","2016","direct migration background","Rural Area","539","0.419708904338413","0.392061495997281","0.447356312679545"
"Big worries","2016","direct migration background","Urban Area","1670","0.473526385000267","0.45710180354306","0.489950966457473"
"Big worries","2016","indirect migration background","Rural Area","137","0.347744427027813","0.294119617161506","0.40136923689412"
"Big worries","2016","indirect migration background","Urban Area","509","0.34345487481865","0.317013771643543","0.369895977993756"
"Big worries","2016","no migration background","Rural Area","3367","0.50895944099016","0.497088663440436","0.520830218539885"
"Big worries","2016","no migration background","Urban Area","5084","0.464859963972127","0.455569661661862","0.474150266282392"
"No worries","2016","direct migration background","Rural Area","171","0.137623349956746","0.11832358859422","0.156923111319272"
"No worries","2016","direct migration background","Urban Area","472","0.134804421971846","0.123570196671633","0.146038647272059"
"No worries","2016","indirect migration background","Rural Area","50","0.219755504549427","0.173131237817163","0.266379771281692"
"No worries","2016","indirect migration background","Urban Area","196","0.196554878498146","0.17442737283278","0.218682384163512"
"No worries","2016","no migration background","Rural Area","707","0.0978680765111694","0.0908124684355435","0.104923684586795"
"No worries","2016","no migration background","Urban Area","1378","0.12174027583944","0.11564962537281","0.127830926306069"
"Some worries","2016","direct migration background","Rural Area","514","0.442667745704841","0.4148415772232","0.470493914186482"
"Some worries","2016","direct migration background","Urban Area","1408","0.391669193027888","0.375612225602177","0.407726160453598"
"Some worries","2016","indirect migration background","Rural Area","116","0.432500068422759","0.376716951931325","0.488283184914193"
"Some worries","2016","indirect migration background","Urban Area","534","0.459990246683204","0.432238677082824","0.487741816283584"
"Some worries","2016","no migration background","Rural Area","2739","0.39317248249867","0.381573948843013","0.404771016154328"
"Some worries","2016","no migration background","Urban Area","4610","0.413399760188433","0.404227184992717","0.422572335384149"
"Big worries","2017","direct migration background","Rural Area","551","0.423790284552859","0.395807851820514","0.451772717285204"
"Big worries","2017","direct migration background","Urban Area","1583","0.46722857848136","0.450529230743866","0.483927926218853"
"Big worries","2017","indirect migration background","Rural Area","133","0.370131685685812","0.31585487599257","0.424408495379054"
"Big worries","2017","indirect migration background","Urban Area","571","0.392780821167951","0.367198971048157","0.418362671287745"
"Big worries","2017","no migration background","Rural Area","3811","0.497437804626495","0.486404606548465","0.508471002704525"
"Big worries","2017","no migration background","Urban Area","5247","0.445321653223358","0.436561563724169","0.454081742722547"
"No worries","2017","direct migration background","Rural Area","152","0.14846574191743","0.128331565444368","0.168599918390491"
"No worries","2017","direct migration background","Urban Area","447","0.136318717711156","0.124834039045378","0.147803396376934"
"No worries","2017","indirect migration background","Rural Area","47","0.21134183145229","0.165448621452656","0.257235041451923"
"No worries","2017","indirect migration background","Urban Area","237","0.195436109767534","0.174664663030489","0.216207556504579"
"No worries","2017","no migration background","Rural Area","845","0.101359712360803","0.0946998885450927","0.108019536176514"
"No worries","2017","no migration background","Urban Area","1785","0.138816137870485","0.132721906326129","0.144910369414842"
"Some worries","2017","direct migration background","Rural Area","495","0.427743973529711","0.399727928987279","0.455760018072143"
"Some worries","2017","direct migration background","Urban Area","1399","0.396452703807484","0.380080177578443","0.412825230036525"
"Some worries","2017","indirect migration background","Rural Area","124","0.418526482861898","0.363071861920009","0.473981103803787"
"Some worries","2017","indirect migration background","Urban Area","592","0.411783069064515","0.386002821905806","0.437563316223224"
"Some worries","2017","no migration background","Rural Area","3233","0.401202483012702","0.390386676374532","0.412018289650872"
"Some worries","2017","no migration background","Urban Area","5333","0.415862208906157","0.407174937082979","0.424549480729335"
"Big worries","2018","direct migration background","Rural Area","440","0.343571347900025","0.315758765590941","0.37138393020911"
"Big worries","2018","direct migration background","Urban Area","1256","0.377283826805139","0.36072371300862","0.393843940601657"
"Big worries","2018","indirect migration background","Rural Area","107","0.313306523057685","0.262326419831457","0.364286626283913"
"Big worries","2018","indirect migration background","Urban Area","448","0.299249194918053","0.275184363477425","0.323314026358681"
"Big worries","2018","no migration background","Rural Area","3022","0.40870509654657","0.397632489619374","0.419777703473766"
"Big worries","2018","no migration background","Urban Area","4246","0.370074396281539","0.361439688241236","0.378709104321841"
"No worries","2018","direct migration background","Rural Area","196","0.193989530643956","0.170831663008214","0.217147398279698"
"No worries","2018","direct migration background","Urban Area","569","0.16765723546945","0.154894422513168","0.180420048425731"
"No worries","2018","indirect migration background","Rural Area","70","0.243025606865076","0.195884351514615","0.290166862215537"
"No worries","2018","indirect migration background","Urban Area","312","0.215525284505366","0.193916859423311","0.23713370958742"
"No worries","2018","no migration background","Rural Area","1162","0.137417996482167","0.129663300235708","0.145172692728625"
"No worries","2018","no migration background","Urban Area","2336","0.182292308236985","0.175387657407044","0.189196959066927"
"Some worries","2018","direct migration background","Rural Area","484","0.462439121456018","0.433239300337005","0.491638942575031"
"Some worries","2018","direct migration background","Urban Area","1466","0.455058937725412","0.438045473931447","0.472072401519376"
"Some worries","2018","indirect migration background","Rural Area","141","0.443667870077239","0.389063098882007","0.498272641272472"
"Some worries","2018","indirect migration background","Urban Area","631","0.485225520576582","0.458961280025846","0.511489761127317"
"Some worries","2018","no migration background","Rural Area","3388","0.453876906971263","0.442662996040073","0.465090817902453"
"Some worries","2018","no migration background","Urban Area","5429","0.447633295481476","0.438740599505086","0.456525991457865"
"Big worries","2019","direct migration background","Rural Area","356","0.326519123418613","0.297023646601582","0.356014600235645"
"Big worries","2019","direct migration background","Urban Area","980","0.363757591895385","0.345513238050774","0.382001945739996"
"Big worries","2019","indirect migration background","Rural Area","108","0.269643189671416","0.221396371194111","0.317890008148721"
"Big worries","2019","indirect migration background","Urban Area","409","0.286631421835752","0.261712932198871","0.311549911472632"
"Big worries","2019","no migration background","Rural Area","2820","0.39912757675952","0.388065760345284","0.410189393173756"
"Big worries","2019","no migration background","Urban Area","3581","0.3242075433198","0.315638051622964","0.332777035016636"
"No worries","2019","direct migration background","Rural Area","174","0.211222230717866","0.185548698758743","0.236895762676988"
"No worries","2019","direct migration background","Urban Area","418","0.153214867768522","0.139554945927453","0.16687478960959"
"No worries","2019","indirect migration background","Rural Area","63","0.263054945950568","0.215186734514076","0.310923157387061"
"No worries","2019","indirect migration background","Urban Area","274","0.22276789423846","0.199837871040673","0.245697917436248"
"No worries","2019","no migration background","Rural Area","1068","0.133209555044725","0.12553409900098","0.14088501108847"
"No worries","2019","no migration background","Urban Area","2337","0.192242631649267","0.18502819954774","0.199457063750795"
"Some worries","2019","direct migration background","Rural Area","441","0.462258645863521","0.430899247961073","0.493618043765968"
"Some worries","2019","direct migration background","Urban Area","1273","0.483027540336093","0.464076598550295","0.501978482121891"
"Some worries","2019","indirect migration background","Rural Area","154","0.467301864378015","0.413058607723794","0.521545121032237"
"Some worries","2019","indirect migration background","Urban Area","582","0.490600683925788","0.463052302865875","0.518149064985701"
"Some worries","2019","no migration background","Rural Area","3641","0.467662868195755","0.456392469828118","0.478933266563392"
"Some worries","2019","no migration background","Urban Area","5543","0.483549825030932","0.474400866387288","0.492698783674577"
