"plh0040","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2005","16-34 y.","no migration background","1482","0.382338577963887","0.367508773889506","0.397168382038267","1"
"Big worries","2005","16-34 y.","direct migration background","178","0.340708349377478","0.300472362053666","0.38094433670129","1"
"Big worries","2005","16-34 y.","indirect migration background","234","0.381873082984669","0.34477907720063","0.418967088768708","1"
"Big worries","2005","35-65 y.","direct migration background","664","0.48212287954608","0.456605330936228","0.507640428155932","1"
"No worries","2005","35-65 y.","no migration background","913","0.0814660673860321","0.0760973423729016","0.0868347923991626","3"
"No worries","2005","35-65 y.","direct migration background","133","0.0816230993543317","0.0676412784711213","0.095604920237542","3"
"No worries","2005","35-65 y.","indirect migration background","16","","","","3"
"No worries","2005","66 and older","no migration background","180","0.0529825573910746","0.0454676195183017","0.0604974952638476","3"
"No worries","2005","66 and older","direct migration background","41","0.117524544871738","0.0844409262583962","0.150608163485079","3"
"No worries","2005","66 and older","indirect migration background","2","","","","3"
"No worries","2005","16-34 y.","indirect migration background","106","0.135930238925503","0.109764209389535","0.16209626846147","3"
"No worries","2005","16-34 y.","direct migration background","72","0.120212762681161","0.0926038944295522","0.147821630932769","3"
"No worries","2005","16-34 y.","no migration background","681","0.165428212838933","0.154089265112021","0.176767160565844","3"
"Some worries","2005","35-65 y.","no migration background","4282","0.422169365056554","0.412475905096422","0.431862825016686","2"
"Some worries","2005","16-34 y.","indirect migration background","319","0.482196678089828","0.444046206837243","0.520347149342413","2"
"Some worries","2005","16-34 y.","direct migration background","283","0.539078887941362","0.496761003438525","0.581396772444199","2"
"Some worries","2005","16-34 y.","no migration background","1962","0.452233209197181","0.437044698563187","0.467421719831175","2"
"Some worries","2005","35-65 y.","direct migration background","676","0.436254021099588","0.410928512975454","0.461579529223722","2"
"Some worries","2005","66 and older","direct migration background","137","0.347100535300368","0.298196105775288","0.396004964825448","2"
"Some worries","2005","66 and older","indirect migration background","2","","","","2"
"Some worries","2005","35-65 y.","indirect migration background","69","0.423757756052561","0.345964201010712","0.50155131109441","2"
"Some worries","2005","66 and older","no migration background","1084","0.309856290007113","0.294342072629154","0.325370507385072","2"
"Big worries","2006","66 and older","indirect migration background","5","","","","1"
"Big worries","2006","66 and older","direct migration background","189","0.451737054614617","0.40247161495872","0.501002494270513","1"
"Big worries","2006","66 and older","no migration background","2271","0.567093434373863","0.551828115356606","0.582358753391121","1"
"Big worries","2006","35-65 y.","indirect migration background","78","0.392296385596654","0.321164902039514","0.463427869153793","1"
"Big worries","2006","35-65 y.","direct migration background","642","0.447961035628136","0.422338694338489","0.473583376917782","1"
"Big worries","2006","16-34 y.","no migration background","1345","0.358539835973474","0.343595607356427","0.373484064590521","1"
"Big worries","2006","16-34 y.","direct migration background","184","0.357441582986034","0.316831858239854","0.398051307732215","1"
"Big worries","2006","16-34 y.","indirect migration background","232","0.420033844485303","0.381057491217219","0.459010197753387","1"
"Big worries","2006","35-65 y.","no migration background","4611","0.449023784314291","0.439617310919013","0.458430257709569","1"
"No worries","2006","66 and older","indirect migration background","2","","","","3"
"No worries","2006","66 and older","no migration background","228","0.057766722636795","0.0505788632530275","0.0649545820205624","3"
"No worries","2006","66 and older","direct migration background","39","0.10008108332716","0.0703724449894777","0.129789721664842","3"
"No worries","2006","35-65 y.","indirect migration background","18","","","","3"
"No worries","2006","35-65 y.","direct migration background","147","0.0977992936255929","0.0824942960243094","0.113104291226876","3"
"No worries","2006","35-65 y.","no migration background","1096","0.0995119292729266","0.0938508102257154","0.105173048320138","3"
"No worries","2006","16-34 y.","indirect migration background","96","0.151403320863694","0.123097477479355","0.179709164248034","3"
"No worries","2006","16-34 y.","direct migration background","81","0.163918856675003","0.132549192282724","0.195288521067281","3"
"No worries","2006","16-34 y.","no migration background","674","0.179051986301418","0.167104752867036","0.190999219735801","3"
"Some worries","2006","35-65 y.","no migration background","5034","0.451464286412783","0.442053197265905","0.46087537555966","2"
"Some worries","2006","16-34 y.","indirect migration background","288","0.428562834651002","0.389483313886056","0.467642355415949","2"
"Some worries","2006","16-34 y.","direct migration background","270","0.478639560338963","0.436309924469482","0.520969196208444","2"
"Some worries","2006","16-34 y.","no migration background","1937","0.462408177725108","0.446871468801396","0.477944886648821","2"
"Some worries","2006","35-65 y.","direct migration background","658","0.454239670746272","0.428585537997582","0.479893803494961","2"
"Some worries","2006","66 and older","indirect migration background","6","","","","2"
"Some worries","2006","66 and older","direct migration background","164","0.448181862058224","0.398951822865541","0.497411901250906","2"
"Some worries","2006","66 and older","no migration background","1548","0.375139842989342","0.360223254741565","0.390056431237118","2"
"Some worries","2006","35-65 y.","indirect migration background","85","0.498962700454146","0.426121369379595","0.571804031528696","2"
"Big worries","2007","66 and older","indirect migration background","7","","","","1"
"Big worries","2007","66 and older","direct migration background","179","0.445971113568368","0.396059090607991","0.495883136528744","1"
"Big worries","2007","66 and older","no migration background","2312","0.58554989467963","0.570235578641441","0.600864210717819","1"
"Big worries","2007","35-65 y.","indirect migration background","73","0.420106467514503","0.349173939993038","0.491038995035968","1"
"Big worries","2007","35-65 y.","direct migration background","517","0.39754488069067","0.370900782685867","0.424188978695474","1"
"Big worries","2007","35-65 y.","no migration background","4319","0.449071424076445","0.439296143686831","0.45884670446606","1"
"Big worries","2007","16-34 y.","direct migration background","140","0.361632143600439","0.316737888386501","0.406526398814377","1"
"Big worries","2007","16-34 y.","indirect migration background","215","0.370181563772515","0.331053781293592","0.409309346251438","1"
"Big worries","2007","16-34 y.","no migration background","1275","0.357263605559348","0.341749671682698","0.372777539435998","1"
"No worries","2007","35-65 y.","indirect migration background","28","","","","3"
"No worries","2007","66 and older","no migration background","244","0.0647793315337743","0.0571276866908187","0.0724309763767298","3"
"No worries","2007","66 and older","direct migration background","37","0.111215373637549","0.0796459769200887","0.142784770355009","3"
"No worries","2007","66 and older","indirect migration background","","","","","3"
"No worries","2007","35-65 y.","direct migration background","137","0.0998383063344641","0.0835170172712923","0.116159595397636","3"
"No worries","2007","35-65 y.","no migration background","1065","0.102600225005988","0.0966368654122116","0.108563584599765","3"
"No worries","2007","16-34 y.","indirect migration background","94","0.155093776035449","0.125759755104229","0.184427796966668","3"
"No worries","2007","16-34 y.","direct migration background","66","0.131478053949783","0.0999033865252821","0.163052721374285","3"
"No worries","2007","16-34 y.","no migration background","639","0.177478102647843","0.165108457972875","0.18984774732281","3"
"Some worries","2007","35-65 y.","no migration background","4562","0.448328350917567","0.438554576794589","0.458102125040544","2"
"Some worries","2007","16-34 y.","indirect migration background","276","0.474724660192036","0.434259192866102","0.515190127517971","2"
"Some worries","2007","16-34 y.","direct migration background","234","0.506889802449778","0.460175429697684","0.553604175201871","2"
"Some worries","2007","16-34 y.","no migration background","1751","0.465258291792809","0.449109866005708","0.481406717579911","2"
"Some worries","2007","35-65 y.","direct migration background","642","0.502616812974866","0.475395463782842","0.52983816216689","2"
"Some worries","2007","66 and older","indirect migration background","4","","","","2"
"Some worries","2007","66 and older","direct migration background","165","0.442813512794083","0.392936972192279","0.492690053395888","2"
"Some worries","2007","66 and older","no migration background","1419","0.349670773786596","0.334846418060991","0.364495129512201","2"
"Some worries","2007","35-65 y.","indirect migration background","85","0.446549876948084","0.375105862422931","0.517993891473237","2"
"Big worries","2008","66 and older","indirect migration background","4","","","","1"
"Big worries","2008","66 and older","direct migration background","156","0.402218134483979","0.352389519853704","0.452046749114254","1"
"Big worries","2008","66 and older","no migration background","2036","0.526125667468251","0.510560241093193","0.541691093843308","1"
"Big worries","2008","16-34 y.","no migration background","1019","0.30362446328856","0.288224916620566","0.319024009956555","1"
"Big worries","2008","16-34 y.","direct migration background","109","0.308561388975225","0.261240253990269","0.355882523960181","1"
"Big worries","2008","16-34 y.","indirect migration background","187","0.332270143191566","0.293465300021726","0.371074986361405","1"
"Big worries","2008","35-65 y.","no migration background","3515","0.399752581624718","0.389800192318514","0.409704970930923","1"
"Big worries","2008","35-65 y.","direct migration background","452","0.390412878349732","0.362351309970071","0.418474446729393","1"
"Big worries","2008","35-65 y.","indirect migration background","71","0.404112880221313","0.334881533144747","0.47334422729788","1"
"No worries","2008","35-65 y.","direct migration background","127","0.107721870884269","0.0898884750694586","0.12555526669908","3"
"No worries","2008","66 and older","no migration background","296","0.0711631759377156","0.0631485721513659","0.0791777797240653","3"
"No worries","2008","66 and older","direct migration background","35","0.0974326860409147","0.0672978550819323","0.127567516999897","3"
"No worries","2008","66 and older","indirect migration background","","","","","3"
"No worries","2008","35-65 y.","indirect migration background","25","","","","3"
"No worries","2008","35-65 y.","no migration background","1245","0.129108527373378","0.122295720941486","0.13592133380527","3"
"No worries","2008","16-34 y.","indirect migration background","113","0.20883603993859","0.175349070339486","0.242323009537694","3"
"No worries","2008","16-34 y.","direct migration background","60","0.160186067261948","0.12260998866348","0.197762145860416","3"
"No worries","2008","16-34 y.","no migration background","693","0.191505592861182","0.178327667480408","0.204683518241957","3"
"Some worries","2008","16-34 y.","indirect migration background","266","0.458893816869844","0.417841542129281","0.499946091610406","2"
"Some worries","2008","35-65 y.","no migration background","4546","0.471138891001904","0.460997165299059","0.481280616704749","2"
"Some worries","2008","16-34 y.","no migration background","1713","0.504869943850258","0.488125635744209","0.521614251956306","2"
"Some worries","2008","16-34 y.","direct migration background","197","0.531252543762827","0.480128226465848","0.582376861059806","2"
"Some worries","2008","35-65 y.","direct migration background","582","0.501865250765999","0.473104583118143","0.530625918413855","2"
"Some worries","2008","66 and older","indirect migration background","7","","","","2"
"Some worries","2008","66 and older","direct migration background","181","0.500349179475106","0.449539492480701","0.551158866469512","2"
"Some worries","2008","66 and older","no migration background","1621","0.402711156594033","0.38742234545509","0.417999967732977","2"
"Some worries","2008","35-65 y.","indirect migration background","97","0.440631760020786","0.370590131176806","0.510673388864766","2"
"Big worries","2009","66 and older","indirect migration background","2","","","","1"
"Big worries","2009","66 and older","direct migration background","121","0.403619633281444","0.351392516329537","0.455846750233351","1"
"Big worries","2009","66 and older","no migration background","1671","0.432454484678669","0.41680745585946","0.448101513497879","1"
"Big worries","2009","35-65 y.","indirect migration background","61","0.298717077148758","0.23346507433728","0.363969079960237","1"
"Big worries","2009","16-34 y.","no migration background","781","0.240751802554056","0.225870990604536","0.255632614503576","1"
"Big worries","2009","16-34 y.","direct migration background","71","0.247390371846153","0.198316971918747","0.296463771773559","1"
"Big worries","2009","16-34 y.","indirect migration background","151","0.254323794116394","0.216712946926139","0.29193464130665","1"
"Big worries","2009","35-65 y.","no migration background","2744","0.334227132459001","0.324285123546902","0.3441691413711","1"
"Big worries","2009","35-65 y.","direct migration background","341","0.331970827958302","0.303127472142418","0.360814183774185","1"
"No worries","2009","35-65 y.","no migration background","1344","0.143943741410735","0.136545341594395","0.151342141227075","3"
"No worries","2009","35-65 y.","direct migration background","141","0.119124330627992","0.0992836915634395","0.138964969692545","3"
"No worries","2009","35-65 y.","indirect migration background","28","","","","3"
"No worries","2009","66 and older","no migration background","356","0.0871315177571584","0.0782240742282329","0.0960389612860838","3"
"No worries","2009","66 and older","direct migration background","47","0.128653560164731","0.0930121747755311","0.164294945553932","3"
"No worries","2009","66 and older","indirect migration background","","","","","3"
"No worries","2009","16-34 y.","indirect migration background","112","0.239181688855836","0.202339203564077","0.276024174147596","3"
"No worries","2009","16-34 y.","direct migration background","65","0.244756962246435","0.195860126144318","0.293653798348552","3"
"No worries","2009","16-34 y.","no migration background","781","0.260234575142562","0.244963152969471","0.275505997315653","3"
"Some worries","2009","16-34 y.","indirect migration background","252","0.50649451702777","0.463314993895438","0.549674040160101","2"
"Some worries","2009","16-34 y.","direct migration background","161","0.507852665907412","0.45099535664654","0.564709975168284","2"
"Some worries","2009","16-34 y.","no migration background","1609","0.499013622303382","0.481610822298306","0.516416422308458","2"
"Some worries","2009","35-65 y.","no migration background","4560","0.521829126130264","0.511301123907617","0.532357128352911","2"
"Some worries","2009","66 and older","direct migration background","171","0.467726806553825","0.414612481171793","0.520841131935857","2"
"Some worries","2009","66 and older","indirect migration background","4","","","","2"
"Some worries","2009","35-65 y.","direct migration background","542","0.548904841413706","0.518427244117388","0.579382438710025","2"
"Some worries","2009","66 and older","no migration background","1824","0.480413997564172","0.464634328913565","0.49619366621478","2"
"Some worries","2009","35-65 y.","indirect migration background","100","0.552185420861219","0.481291536727013","0.623079304995426","2"
"Big worries","2010","66 and older","indirect migration background","4","","","","1"
"Big worries","2010","66 and older","direct migration background","136","0.436861212629076","0.382087487473756","0.491634937784396","1"
"Big worries","2010","66 and older","no migration background","1872","0.512252810593347","0.496203136113327","0.528302485073367","1"
"Big worries","2010","35-65 y.","indirect migration background","155","0.37053557420649","0.322294354841307","0.418776793571674","1"
"Big worries","2010","35-65 y.","direct migration background","650","0.380634078265934","0.357170587357764","0.404097569174103","1"
"Big worries","2010","16-34 y.","direct migration background","327","0.324682625895097","0.294457639302147","0.354907612488047","1"
"Big worries","2010","16-34 y.","indirect migration background","265","0.312291575646549","0.279256941613572","0.345326209679525","1"
"Big worries","2010","35-65 y.","no migration background","3940","0.359553320940931","0.350713407371627","0.368393234510235","1"
"Big worries","2010","16-34 y.","no migration background","1539","0.279429363483501","0.266842326609711","0.292016400357292","1"
"No worries","2010","16-34 y.","indirect migration background","137","0.198913431725998","0.170458406607473","0.227368456844523","3"
"No worries","2010","35-65 y.","no migration background","1780","0.153978974120341","0.147330129761405","0.160627818479276","3"
"No worries","2010","35-65 y.","direct migration background","232","0.11805274767689","0.10245993378085","0.13364556157293","3"
"No worries","2010","35-65 y.","indirect migration background","59","0.191764822834746","0.152439610858673","0.231090034810819","3"
"No worries","2010","66 and older","no migration background","286","0.0741476050514956","0.0657346976866143","0.082560512416377","3"
"No worries","2010","66 and older","direct migration background","28","","","","3"
"No worries","2010","66 and older","indirect migration background","","","","","3"
"No worries","2010","16-34 y.","direct migration background","187","0.234100130691289","0.206768253776162","0.261432007606415","3"
"No worries","2010","16-34 y.","no migration background","1036","0.246464360796876","0.234375700701352","0.258553020892401","3"
"Some worries","2010","16-34 y.","indirect migration background","354","0.488794992627453","0.453162343042997","0.52442764221191","2"
"Some worries","2010","16-34 y.","direct migration background","408","0.441217243413614","0.409167071241153","0.473267415586076","2"
"Some worries","2010","16-34 y.","no migration background","2307","0.474106275719623","0.460099568535815","0.48811298290343","2"
"Some worries","2010","35-65 y.","no migration background","5600","0.486467704938728","0.477260331349244","0.495675078528213","2"
"Some worries","2010","66 and older","direct migration background","151","0.48604706566197","0.430852839107512","0.541241292216428","2"
"Some worries","2010","66 and older","indirect migration background","2","","","","2"
"Some worries","2010","66 and older","no migration background","1568","0.413599584355157","0.397786599780229","0.429412568930086","2"
"Some worries","2010","35-65 y.","direct migration background","763","0.501313174057176","0.477151131418459","0.525475216695893","2"
"Some worries","2010","35-65 y.","indirect migration background","171","0.437699602958764","0.38814431573316","0.487254890184367","2"
"Big worries","2011","66 and older","indirect migration background","3","","","","1"
"Big worries","2011","66 and older","direct migration background","143","0.344217617065257","0.298059582711873","0.39037565141864","1"
"Big worries","2011","66 and older","no migration background","2018","0.441715478811997","0.427462209671015","0.455968747952979","1"
"Big worries","2011","35-65 y.","indirect migration background","82","0.274471395937854","0.221243166023328","0.327699625852379","1"
"Big worries","2011","35-65 y.","direct migration background","402","0.319298286930637","0.293029977595037","0.345566596266237","1"
"Big worries","2011","35-65 y.","no migration background","3025","0.319378992313221","0.310133997812845","0.328623986813598","1"
"Big worries","2011","16-34 y.","no migration background","816","0.235856386339146","0.22155704846184","0.250155724216453","1"
"Big worries","2011","16-34 y.","indirect migration background","136","0.265639644181382","0.227456860396278","0.303822427966486","1"
"Big worries","2011","16-34 y.","direct migration background","104","0.256276361043154","0.211240905799803","0.301311816286505","1"
"No worries","2011","16-34 y.","direct migration background","79","0.242661292221519","0.198439145597579","0.286883438845459","3"
"No worries","2011","16-34 y.","indirect migration background","125","0.268598096547814","0.230280695902542","0.306915497193087","3"
"No worries","2011","35-65 y.","no migration background","1787","0.177347452955239","0.16977351906049","0.184921386849988","3"
"No worries","2011","35-65 y.","direct migration background","191","0.148090325521058","0.128077172092682","0.168103478949434","3"
"No worries","2011","35-65 y.","indirect migration background","54","0.203636600333257","0.155602487501088","0.251670713165426","3"
"No worries","2011","66 and older","no migration background","556","0.111468014508297","0.102435117695014","0.120500911321579","3"
"No worries","2011","66 and older","direct migration background","64","0.16663497809681","0.130431390850611","0.202838565343009","3"
"No worries","2011","66 and older","indirect migration background","","","","","3"
"No worries","2011","16-34 y.","no migration background","956","0.295482850467634","0.28011487924068","0.310850821694589","3"
"Some worries","2011","16-34 y.","indirect migration background","253","0.465762259270804","0.422638564699416","0.508885953842192","2"
"Some worries","2011","16-34 y.","direct migration background","178","0.501062346735327","0.449484463562157","0.552640229908497","2"
"Some worries","2011","16-34 y.","no migration background","1614","0.468660763193219","0.451852615496434","0.485468910890005","2"
"Some worries","2011","35-65 y.","no migration background","4958","0.50327355473154","0.493359267306993","0.513187842156087","2"
"Some worries","2011","66 and older","direct migration background","200","0.489147404837933","0.440582944705949","0.537711864969918","2"
"Some worries","2011","66 and older","indirect migration background","3","","","","2"
"Some worries","2011","66 and older","no migration background","2089","0.446816506679706","0.432546814855321","0.461086198504091","2"
"Some worries","2011","35-65 y.","indirect migration background","134","0.521892003728889","0.462309392287025","0.581474615170753","2"
"Some worries","2011","35-65 y.","direct migration background","617","0.532611387548305","0.504498873001153","0.560723902095458","2"
"Big worries","2012","66 and older","indirect migration background","3","","","","1"
"Big worries","2012","66 and older","direct migration background","151","0.35982045085404","0.313019871610956","0.406621030097124","1"
"Big worries","2012","66 and older","no migration background","1991","0.426215511359632","0.41221679856196","0.440214224157305","1"
"Big worries","2012","35-65 y.","indirect migration background","87","0.295994966624816","0.244166303818561","0.347823629431071","1"
"Big worries","2012","35-65 y.","direct migration background","384","0.313474117360505","0.286960210163455","0.339988024557554","1"
"Big worries","2012","35-65 y.","no migration background","2791","0.293899319223999","0.284821581002722","0.302977057445275","1"
"Big worries","2012","16-34 y.","indirect migration background","133","0.196777749310781","0.161576675584386","0.231978823037175","1"
"Big worries","2012","16-34 y.","direct migration background","102","0.308578119899406","0.260392787194008","0.356763452604804","1"
"Big worries","2012","16-34 y.","no migration background","701","0.197994906782389","0.18437425911152","0.211615554453257","1"
"No worries","2012","16-34 y.","no migration background","1042","0.335311926751794","0.319175193117892","0.351448660385696","3"
"No worries","2012","16-34 y.","direct migration background","84","0.270981716652414","0.22461568329606","0.317347750008768","3"
"No worries","2012","16-34 y.","indirect migration background","121","0.232275738366443","0.194885812131016","0.26966566460187","3"
"No worries","2012","35-65 y.","no migration background","1928","0.197836027153013","0.189897694078009","0.205774360228017","3"
"No worries","2012","35-65 y.","direct migration background","218","0.176483023704881","0.154694280708745","0.198271766701017","3"
"No worries","2012","35-65 y.","indirect migration background","71","0.259612944788732","0.209835506892352","0.309390382685112","3"
"No worries","2012","66 and older","no migration background","547","0.114148749741379","0.10514724619474","0.123150253288017","3"
"No worries","2012","66 and older","direct migration background","74","0.17996341471904","0.142503555983897","0.217423273454182","3"
"No worries","2012","66 and older","indirect migration background","1","","","","3"
"Some worries","2012","16-34 y.","direct migration background","167","0.42044016344818","0.368945529287173","0.471934797609187","2"
"Some worries","2012","16-34 y.","indirect migration background","236","0.570946512322776","0.527123373408453","0.614769651237099","2"
"Some worries","2012","16-34 y.","no migration background","1545","0.466693166465818","0.449640728364429","0.483745604567206","2"
"Some worries","2012","35-65 y.","no migration background","4955","0.508264653622988","0.498302443051437","0.518226864194539","2"
"Some worries","2012","66 and older","indirect migration background","2","","","","2"
"Some worries","2012","66 and older","no migration background","2256","0.459635738898989","0.445528264204079","0.473743213593899","2"
"Some worries","2012","66 and older","direct migration background","179","0.46021613442692","0.411614790545758","0.508817478308083","2"
"Some worries","2012","35-65 y.","indirect migration background","140","0.444392088586452","0.387975434098612","0.500808743074291","2"
"Some worries","2012","35-65 y.","direct migration background","574","0.510042858934615","0.481471768766701","0.538613949102528","2"
"Big worries","2013","66 and older","indirect migration background","1","","","","1"
"Big worries","2013","66 and older","direct migration background","133","0.328060404732861","0.280349390812166","0.375771418653556","1"
"Big worries","2013","66 and older","no migration background","1891","0.423301359963289","0.409001546859838","0.43760117306674","1"
"Big worries","2013","35-65 y.","indirect migration background","91","0.263241231241523","0.212201933773883","0.314280528709163","1"
"Big worries","2013","35-65 y.","direct migration background","323","0.302158817569731","0.273992429810846","0.330325205328615","1"
"Big worries","2013","35-65 y.","no migration background","2540","0.283977609399733","0.274615144117927","0.293340074681539","1"
"Big worries","2013","16-34 y.","indirect migration background","103","0.161994657964017","0.126882974914677","0.197106341013356","1"
"Big worries","2013","16-34 y.","direct migration background","74","0.245571329897875","0.195423424665306","0.295719235130444","1"
"Big worries","2013","16-34 y.","no migration background","637","0.195787531787958","0.181545492215008","0.210029571360907","1"
"No worries","2013","16-34 y.","no migration background","948","0.340594761281447","0.32358534343809","0.357604179124803","3"
"No worries","2013","16-34 y.","direct migration background","82","0.317343575071704","0.263115920708467","0.371571229434941","3"
"No worries","2013","16-34 y.","indirect migration background","114","0.335145261688097","0.290161286257508","0.380129237118687","3"
"No worries","2013","35-65 y.","no migration background","1768","0.2003846380592","0.192073554552852","0.208695721565549","3"
"No worries","2013","35-65 y.","direct migration background","186","0.20091212865774","0.176334749640453","0.225489507675026","3"
"No worries","2013","35-65 y.","indirect migration background","59","0.222622101055907","0.174408973174892","0.270835228936922","3"
"No worries","2013","66 and older","no migration background","512","0.110432330694221","0.101361048444143","0.119503612944298","3"
"No worries","2013","66 and older","direct migration background","65","0.161100382913623","0.123742702241257","0.198458063585988","3"
"No worries","2013","66 and older","indirect migration background","","","","","3"
"Some worries","2013","16-34 y.","no migration background","1397","0.463617706930595","0.445719418804824","0.481515995056367","2"
"Some worries","2013","16-34 y.","direct migration background","127","0.437085095030421","0.379294223261752","0.49487596679909","2"
"Some worries","2013","16-34 y.","indirect migration background","206","0.502860080347886","0.455212504896844","0.550507655798928","2"
"Some worries","2013","66 and older","direct migration background","174","0.510839212353516","0.460041453485286","0.561636971221747","2"
"Some worries","2013","66 and older","no migration background","2183","0.46626630934249","0.451828197801823","0.480704420883157","2"
"Some worries","2013","66 and older","indirect migration background","4","","","","2"
"Some worries","2013","35-65 y.","no migration background","4603","0.515637752541066","0.505261456224448","0.526014048857685","2"
"Some worries","2013","35-65 y.","indirect migration background","136","0.51413666770257","0.456212283445094","0.572061051960047","2"
"Some worries","2013","35-65 y.","direct migration background","512","0.49692905377253","0.466260236161801","0.527597871383259","2"
"Big worries","2014","66 and older","indirect migration background","2","","","","1"
"Big worries","2014","66 and older","direct migration background","149","0.328175050207102","0.283999286060151","0.372350814354053","1"
"Big worries","2014","66 and older","no migration background","1944","0.441060827154354","0.426625964200807","0.455495690107901","1"
"Big worries","2014","35-65 y.","indirect migration background","210","0.303312751381808","0.268711045578985","0.337914457184632","1"
"Big worries","2014","35-65 y.","direct migration background","1031","0.30202423305618","0.286214786990722","0.317833679121637","1"
"Big worries","2014","35-65 y.","no migration background","3427","0.302203292768385","0.29385417870458","0.31055240683219","1"
"Big worries","2014","16-34 y.","indirect migration background","347","0.307414625426401","0.280171544867828","0.334657705984973","1"
"Big worries","2014","16-34 y.","direct migration background","412","0.254311886769784","0.231557612824008","0.27706616071556","1"
"Big worries","2014","16-34 y.","no migration background","952","0.211328249131474","0.198744120744474","0.223912377518474","1"
"No worries","2014","16-34 y.","no migration background","1203","0.321265391704373","0.306871501376918","0.335659282031829","3"
"No worries","2014","16-34 y.","direct migration background","333","0.310037678906948","0.285870777627674","0.334204580186222","3"
"No worries","2014","16-34 y.","indirect migration background","261","0.259456872019459","0.233576825011622","0.285336919027296","3"
"No worries","2014","35-65 y.","no migration background","2212","0.184144450629742","0.177097320450679","0.191191580808805","3"
"No worries","2014","35-65 y.","direct migration background","641","0.205916885367061","0.19199318891097","0.219840581823153","3"
"No worries","2014","35-65 y.","indirect migration background","132","0.230366275180316","0.198671714297072","0.262060836063561","3"
"No worries","2014","66 and older","no migration background","474","0.10170010724528","0.0929128664673433","0.110487348023218","3"
"No worries","2014","66 and older","direct migration background","93","0.194234484954698","0.157014967888647","0.231454002020749","3"
"No worries","2014","66 and older","indirect migration background","","","","","3"
"Some worries","2014","16-34 y.","no migration background","1888","0.467406359164152","0.452026883930387","0.482785834397917","2"
"Some worries","2014","16-34 y.","direct migration background","662","0.435650434323269","0.409741818245003","0.461559050401534","2"
"Some worries","2014","16-34 y.","indirect migration background","494","0.43312850255414","0.403872971479719","0.462384033628562","2"
"Some worries","2014","66 and older","direct migration background","192","0.4775904648382","0.430597094056812","0.524583835619587","2"
"Some worries","2014","66 and older","indirect migration background","3","","","","2"
"Some worries","2014","66 and older","no migration background","2127","0.457239065600365","0.442756113235843","0.471722017964888","2"
"Some worries","2014","35-65 y.","indirect migration background","336","0.466320973437876","0.428770468069105","0.503871478806646","2"
"Some worries","2014","35-65 y.","no migration background","5982","0.513652256601873","0.504564966488491","0.522739546715254","2"
"Some worries","2014","35-65 y.","direct migration background","1568","0.492058881576759","0.474844524434069","0.509273238719449","2"
"Big worries","2015","66 and older","indirect migration background","3","","","","1"
"Big worries","2015","66 and older","direct migration background","187","0.425730384941036","0.378498825390854","0.472961944491218","1"
"Big worries","2015","66 and older","no migration background","2203","0.511429163319311","0.496794973649818","0.526063352988805","1"
"Big worries","2015","35-65 y.","indirect migration background","233","0.326566423697828","0.291056982524995","0.362075864870662","1"
"Big worries","2015","35-65 y.","direct migration background","966","0.345884736130987","0.328253922779785","0.36351554948219","1"
"Big worries","2015","35-65 y.","no migration background","3736","0.359747542650487","0.350741992257945","0.36875309304303","1"
"Big worries","2015","16-34 y.","indirect migration background","288","0.293512331385319","0.264540199482587","0.32248446328805","1"
"Big worries","2015","16-34 y.","direct migration background","341","0.30888258002103","0.281198580686104","0.336566579355956","1"
"Big worries","2015","16-34 y.","no migration background","1034","0.269477154262103","0.255169200670982","0.283785107853224","1"
"No worries","2015","16-34 y.","direct migration background","245","0.279939884602887","0.253038603064302","0.306841166141473","3"
"No worries","2015","16-34 y.","indirect migration background","213","0.234955072340451","0.207980729845568","0.261929414835334","3"
"No worries","2015","35-65 y.","no migration background","1785","0.158388001755105","0.151537019940456","0.165238983569755","3"
"No worries","2015","35-65 y.","direct migration background","444","0.17440574615957","0.160340632919983","0.188470859399157","3"
"No worries","2015","35-65 y.","indirect migration background","111","0.197940568179898","0.167770147131751","0.228110989228046","3"
"No worries","2015","66 and older","no migration background","380","0.0800988115386228","0.0721519473494155","0.0880456757278302","3"
"No worries","2015","66 and older","direct migration background","54","0.125174608359546","0.0935645095300682","0.156784707189023","3"
"No worries","2015","66 and older","indirect migration background","","","","","3"
"No worries","2015","16-34 y.","no migration background","1005","0.288272946861635","0.273666037773559","0.30287985594971","3"
"Some worries","2015","16-34 y.","no migration background","1655","0.442249898876262","0.426233925232373","0.458265872520151","2"
"Some worries","2015","16-34 y.","direct migration background","484","0.411177535376083","0.381695118885744","0.440659951866421","2"
"Some worries","2015","16-34 y.","indirect migration background","448","0.47153259627423","0.439772636234989","0.503292556313471","2"
"Some worries","2015","66 and older","indirect migration background","2","","","","2"
"Some worries","2015","66 and older","no migration background","1899","0.408472025142066","0.394081356663252","0.422862693620879","2"
"Some worries","2015","66 and older","direct migration background","180","0.449095006699419","0.401581781575446","0.496608231823392","2"
"Some worries","2015","35-65 y.","indirect migration background","326","0.475493008122273","0.437678504996852","0.513307511247695","2"
"Some worries","2015","35-65 y.","no migration background","5389","0.481864455594407","0.472488406886","0.491240504302814","2"
"Some worries","2015","35-65 y.","direct migration background","1386","0.479709517709443","0.461191622771568","0.498227412647318","2"
"Big worries","2016","66 and older","indirect migration background","2","","","","1"
