"plh0040","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1996","lower secondary degree","Couple + C. GT 16 ","525","0.644538498016181","0.61249216088338","0.676584835148981"
"Big worries","1996","lower secondary degree","Couple + C. LE and GT 16","178","0.571856223563753","0.517039362160364","0.626673084967142"
"Big worries","1996","secondary school degree","1-pers.-HH","218","0.630774781292852","0.580573274396176","0.680976288189528"
"Big worries","1996","secondary school degree","(Married) couple without C. ","498","0.644891280396608","0.61147878569337","0.678303775099846"
"Big worries","1996","secondary school degree","Single parent ","102","0.524667479684553","0.452705506362438","0.596629453006668"
"Big worries","1996","secondary school degree","Couple + C. LE 16 ","625","0.548716709048564","0.51936304808505","0.578070370012079"
"Big worries","1996","secondary school degree","Couple + C. GT 16 ","342","0.584114274396808","0.543473704996551","0.624754843797064"
"Big worries","1996","secondary school degree","Couple + C. LE and GT 16","226","0.544578379559068","0.494703056266376","0.594453702851761"
"Big worries","1996","college entrance qualification","1-pers.-HH","80","0.352444853865963","0.290971336237516","0.41391837149441"
"Big worries","1996","college entrance qualification","(Married) couple without C. ","233","0.492045313510789","0.447598053668456","0.536492573353122"
"Big worries","1996","college entrance qualification","Single parent ","35","0.357294567990697","0.254201791335414","0.460387344645981"
"Big worries","1996","college entrance qualification","Couple + C. LE 16 ","207","0.387677650236594","0.344971686511265","0.430383613961923"
"Big worries","1996","college entrance qualification","Couple + C. GT 16 ","168","0.499304821946544","0.446157887756231","0.552451756136857"
"Big worries","1996","college entrance qualification","Couple + C. LE and GT 16","68","0.38115798438212","0.305667548031987","0.456648420732254"
"Big worries","1996","Other degree","1-pers.-HH","29","","",""
"Big worries","1996","Other degree","(Married) couple without C. ","106","0.539892006811357","0.473730835988629","0.606053177634086"
"Big worries","1996","Other degree","Single parent ","21","","",""
"Big worries","1996","Other degree","Couple + C. LE 16 ","139","0.40951069403141","0.353958209726957","0.465063178335862"
"Big worries","1996","Other degree","Couple + C. GT 16 ","115","0.464118253903497","0.400625710466646","0.527610797340348"
"Big worries","1996","Other degree","Couple + C. LE and GT 16","85","0.477623441204718","0.397688415637942","0.557558466771493"
"Big worries","1996","no degree/no degree yet","1-pers.-HH","23","","",""
"Big worries","1996","no degree/no degree yet","(Married) couple without C. ","54","0.619701353652272","0.520502240502505","0.718900466802038"
"Big worries","1996","no degree/no degree yet","Single parent ","22","","",""
"Big worries","1996","no degree/no degree yet","Couple + C. LE 16 ","51","0.614434527520548","0.51757349416329","0.711295560877805"
"Big worries","1996","no degree/no degree yet","Couple + C. GT 16 ","137","0.474911966438536","0.414787979614621","0.53503595326245"
"Big worries","1996","no degree/no degree yet","Couple + C. LE and GT 16","91","0.432634405022481","0.36431179771995","0.500957012325011"
"Some worries","1996","lower secondary degree","1-pers.-HH","200","0.259461155899948","0.228090214208409","0.290832097591487"
"Some worries","1996","lower secondary degree","(Married) couple without C. ","443","0.244081570967822","0.224502837370971","0.263660304564673"
"Some worries","1996","lower secondary degree","Single parent ","103","0.423112078260948","0.361623325311182","0.484600831210715"
"Some worries","1996","lower secondary degree","Couple + C. LE 16 ","357","0.4004932380157","0.368551502253131","0.43243497377827"
"Some worries","1996","lower secondary degree","Couple + C. GT 16 ","308","0.333339167840571","0.301777981195683","0.364900354485459"
"Some worries","1996","lower secondary degree","Couple + C. LE and GT 16","126","0.413043140774998","0.358495405953789","0.467590875596207"
"Some worries","1996","secondary school degree","1-pers.-HH","126","0.336357170528649","0.287209666959818","0.38550467409748"
"Some worries","1996","secondary school degree","(Married) couple without C. ","269","0.333948834089953","0.301019818744503","0.366877849435402"
"Some worries","1996","secondary school degree","Single parent ","76","0.445140231334718","0.373525516218488","0.516754946450947"
"Some worries","1996","secondary school degree","Couple + C. LE 16 ","454","0.419836553582001","0.390724096612753","0.448949010551249"
"Some worries","1996","secondary school degree","Couple + C. GT 16 ","210","0.388783151631671","0.348587854471786","0.428978448791556"
"Some worries","1996","secondary school degree","Couple + C. LE and GT 16","151","0.435892740092562","0.386231293450451","0.485554186734674"
"Some worries","1996","college entrance qualification","1-pers.-HH","122","0.524866661570071","0.460607309110508","0.589126014029633"
"Some worries","1996","college entrance qualification","(Married) couple without C. ","219","0.440816548974847","0.396676170102734","0.484956927846961"
"Some worries","1996","college entrance qualification","Single parent ","41","0.499340956805339","0.391774052061493","0.606907861549185"
"Some worries","1996","college entrance qualification","Couple + C. LE 16 ","257","0.542031838601177","0.498360839204345","0.585702837998008"
"Some worries","1996","college entrance qualification","Couple + C. GT 16 ","154","0.450891378306844","0.398001358532835","0.503781398080854"
"Some worries","1996","college entrance qualification","Couple + C. LE and GT 16","83","0.576006301785887","0.49919186560792","0.652820737963854"
"Some worries","1996","Other degree","1-pers.-HH","35","0.634618214900863","0.518445045868152","0.750791383933573"
"Some worries","1996","Other degree","(Married) couple without C. ","97","0.354139294286517","0.290653532621612","0.417625055951422"
"Some worries","1996","Other degree","Single parent ","17","","",""
"Some worries","1996","Other degree","Couple + C. LE 16 ","141","0.491638465542059","0.435161141465569","0.548115789618548"
"Some worries","1996","Other degree","Couple + C. GT 16 ","110","0.470555191841102","0.407008997043974","0.53410138663823"
"Some worries","1996","Other degree","Couple + C. LE and GT 16","55","0.452278168203601","0.372628256310319","0.531928080096882"
"Some worries","1996","no degree/no degree yet","1-pers.-HH","10","","",""
"Some worries","1996","no degree/no degree yet","(Married) couple without C. ","29","","",""
"Some worries","1996","no degree/no degree yet","Single parent ","27","","",""
"Some worries","1996","no degree/no degree yet","Couple + C. LE 16 ","39","0.316308509438757","0.22376461981231","0.408852399065204"
"Some worries","1996","no degree/no degree yet","Couple + C. GT 16 ","106","0.431867453323219","0.372229157262122","0.491505749384315"
"Some worries","1996","no degree/no degree yet","Couple + C. LE and GT 16","97","0.502955959151004","0.43400587174808","0.571906046553928"
"No worries","1996","lower secondary degree","1-pers.-HH","24","","",""
"No worries","1996","lower secondary degree","(Married) couple without C. ","32","0.0185613726452744","0.0124093736787804","0.0247133716117683"
"No worries","1996","lower secondary degree","Single parent ","9","","",""
"No worries","1996","lower secondary degree","Couple + C. LE 16 ","18","","",""
"No worries","1996","lower secondary degree","Couple + C. GT 16 ","24","","",""
"No worries","1996","lower secondary degree","Couple + C. LE and GT 16","9","","",""
"No worries","1996","secondary school degree","1-pers.-HH","11","","",""
"No worries","1996","secondary school degree","(Married) couple without C. ","21","","",""
"No worries","1996","secondary school degree","Single parent ","7","","",""
"No worries","1996","secondary school degree","Couple + C. LE 16 ","25","","",""
"No worries","1996","secondary school degree","Couple + C. GT 16 ","13","","",""
"No worries","1996","secondary school degree","Couple + C. LE and GT 16","6","","",""
"No worries","1996","college entrance qualification","1-pers.-HH","30","0.122688484563966","0.080471917518499","0.164905051609434"
"No worries","1996","college entrance qualification","(Married) couple without C. ","34","0.0671381375143635","0.0448884830773173","0.0893877919514097"
"No worries","1996","college entrance qualification","Single parent ","7","","",""
"No worries","1996","college entrance qualification","Couple + C. LE 16 ","36","0.0702905111622291","0.0478834411371711","0.0926975811872871"
"No worries","1996","college entrance qualification","Couple + C. GT 16 ","18","","",""
"No worries","1996","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"No worries","1996","Other degree","1-pers.-HH","2","","",""
"No worries","1996","Other degree","(Married) couple without C. ","15","","",""
"No worries","1996","Other degree","Single parent ","3","","",""
"No worries","1996","Other degree","Couple + C. LE 16 ","21","","",""
"No worries","1996","Other degree","Couple + C. GT 16 ","12","","",""
"No worries","1996","Other degree","Couple + C. LE and GT 16","10","","",""
"No worries","1996","no degree/no degree yet","1-pers.-HH","2","","",""
"No worries","1996","no degree/no degree yet","(Married) couple without C. ","9","","",""
"No worries","1996","no degree/no degree yet","Single parent ","6","","",""
"No worries","1996","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"No worries","1996","no degree/no degree yet","Couple + C. GT 16 ","22","","",""
"No worries","1996","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Big worries","1997","lower secondary degree","1-pers.-HH","510","0.710889441005282","0.677636352086516","0.744142529924047"
"Big worries","1997","lower secondary degree","(Married) couple without C. ","1416","0.751020280389978","0.731463015582489","0.770577545197467"
"Big worries","1997","lower secondary degree","Single parent ","166","0.63892994424028","0.579391093906011","0.698468794574549"
"Big worries","1997","lower secondary degree","Couple + C. LE 16 ","532","0.576498899667377","0.543834087413034","0.60916371192172"
"Big worries","1997","lower secondary degree","Couple + C. GT 16 ","516","0.644629507705587","0.611969454389905","0.677289561021269"
"Big worries","1997","lower secondary degree","Couple + C. LE and GT 16","169","0.609538536734443","0.553486516600472","0.665590556868415"
"Big worries","1997","secondary school degree","1-pers.-HH","234","0.660488467901802","0.611908016751366","0.709068919052238"
"Big worries","1997","secondary school degree","(Married) couple without C. ","521","0.686545970565513","0.654094453638773","0.718997487492253"
"Big worries","1997","secondary school degree","Single parent ","115","0.589216897836049","0.517345561453908","0.66108823421819"
"Big worries","1997","secondary school degree","Couple + C. LE 16 ","645","0.633720163071075","0.604453177396325","0.662987148745824"
"Big worries","1997","secondary school degree","Couple + C. GT 16 ","391","0.595101751431471","0.556369381394893","0.63383412146805"
"Big worries","1997","secondary school degree","Couple + C. LE and GT 16","228","0.564764662730436","0.514247021875361","0.615282303585511"
"Big worries","1997","college entrance qualification","1-pers.-HH","103","0.418650062960354","0.356104927729577","0.481195198191132"
"Big worries","1997","college entrance qualification","(Married) couple without C. ","241","0.482550334619081","0.439139856851613","0.525960812386548"
"Big worries","1997","college entrance qualification","Single parent ","43","0.464239421113268","0.363952875096524","0.564525967130013"
"Big worries","1997","college entrance qualification","Couple + C. LE 16 ","220","0.447874278988112","0.403341747359513","0.492406810616711"
"Big worries","1997","college entrance qualification","Couple + C. GT 16 ","158","0.46140893681992","0.409033091966473","0.513784781673367"
"Big worries","1997","college entrance qualification","Couple + C. LE and GT 16","79","0.380252558151603","0.305032867447344","0.455472248855863"
"Big worries","1997","Other degree","1-pers.-HH","27","","",""
"Big worries","1997","Other degree","(Married) couple without C. ","137","0.629912646050571","0.567240732690982","0.69258455941016"
"Big worries","1997","Other degree","Single parent ","23","","",""
"Big worries","1997","Other degree","Couple + C. LE 16 ","145","0.605609571014731","0.546204849321128","0.665014292708333"
"Big worries","1997","Other degree","Couple + C. GT 16 ","113","0.522015627671778","0.455246229420448","0.588785025923107"
"Big worries","1997","Other degree","Couple + C. LE and GT 16","71","0.467364253030547","0.385010871680445","0.549717634380649"
"Big worries","1997","no degree/no degree yet","1-pers.-HH","23","","",""
