"plh0040","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No worries","2000","Lower Saxony","Female","56","0.054992236322369","0.0410771105149582","0.0689073621297798","3"
"No worries","2000","Bremen","Male","8","","","","3"
"No worries","2000","Brandenburg","Male","19","","","","3"
"No worries","2000","Brandenburg","Female","8","","","","3"
"No worries","2000","Bremen","Female","7","","","","3"
"No worries","2000","North Rhine-Westphalia","Male","230","0.0977102927450004","0.0860195905159187","0.109400994974082","3"
"No worries","2000","North Rhine-Westphalia","Female","157","0.0532109423060304","0.0446876364995397","0.0617342481125212","3"
"No worries","2000","Hesse","Male","67","0.0760466789880941","0.0577695678585833","0.0943237901176049","3"
"No worries","2000","Hesse","Female","52","0.0600842922840706","0.0442567284472149","0.0759118561209263","3"
"No worries","2000","Rhineland-Palatinate,Saarland","Male","39","0.058775802793075","0.0410845319838775","0.0764670736022725","3"
"No worries","2000","Rhineland-Palatinate,Saarland","Female","32","0.0457778218359743","0.0310821347147135","0.0604735089572351","3"
"No worries","2000","Baden-Württemberg","Female","108","0.0654702566267366","0.0529817631703073","0.0779587500831658","3"
"No worries","2000","Bavaria","Male","213","0.131373973146351","0.114959558467655","0.147788387825046","3"
"No worries","2000","Bavaria","Female","164","0.0886397041921497","0.0753384529223389","0.101940955461961","3"
"No worries","2000","Berlin","Male","28","","","","3"
"No worries","2000","Berlin","Female","24","","","","3"
"No worries","2000","Baden-Württemberg","Male","163","0.10889761208296","0.0927237535234099","0.125071470642509","3"
"No worries","2000","Mecklenburg-Western Pomerania","Male","13","","","","3"
"No worries","2000","Mecklenburg-Western Pomerania","Female","7","","","","3"
"No worries","2000","Saxony","Male","52","0.0604447013267341","0.0444240960867493","0.076465306566719","3"
"No worries","2000","Saxony","Female","30","0.0322241934074315","0.0208499895980764","0.0435983972167865","3"
"No worries","2000","Saxony-Anhalt","Male","21","","","","3"
"No worries","2000","Saxony-Anhalt","Female","13","","","","3"
"No worries","2000","Thuringia","Male","29","","","","3"
"No worries","2000","Thuringia","Female","19","","","","3"
"Some worries","2000","Hamburg","Male","49","0.333073875988162","0.25267124215801","0.413476509818314","2"
"Some worries","2000","Hamburg","Female","75","0.407526703028747","0.333001652084838","0.482051753972655","2"
"Some worries","2000","Lower Saxony","Male","427","0.402320668849413","0.371912824194523","0.432728513504304","2"
"Some worries","2000","Schleswig-Holstein","Male","148","0.42335359715809","0.370205775393049","0.476501418923131","2"
"Some worries","2000","Schleswig-Holstein","Female","159","0.384611694333807","0.335437185520653","0.433786203146961","2"
"Some worries","2000","Lower Saxony","Female","372","0.340178780562321","0.311259631660166","0.369097929464476","2"
"Some worries","2000","Bremen","Male","31","0.331530718028292","0.231452113096403","0.431609322960181","2"
"Some worries","2000","Bremen","Female","30","0.272095999560574","0.185729337205537","0.358462661915612","2"
"Some worries","2000","North Rhine-Westphalia","Male","1064","0.420672906468032","0.401235799223057","0.440110013713007","2"
"Some worries","2000","North Rhine-Westphalia","Female","999","0.365878781706226","0.34758785390013","0.384169709512321","2"
"Some worries","2000","Saxony","Female","284","0.287722490299229","0.258564732860619","0.316880247737838","2"
"Some worries","2000","Saxony-Anhalt","Male","157","0.296023494767666","0.255437879918687","0.336609109616646","2"
"Some worries","2000","Thuringia","Male","187","0.3507475796496","0.309493142941068","0.392002016358132","2"
"Some worries","2000","Thuringia","Female","167","0.271728379985462","0.234208157580598","0.309248602390327","2"
"Some worries","2000","Hesse","Male","322","0.39348171519771","0.359797484149955","0.427165946245465","2"
"Some worries","2000","Hesse","Female","312","0.359776570463151","0.32781181652987","0.391741324396432","2"
"Some worries","2000","Bavaria","Male","774","0.482052213488964","0.457772455924303","0.506331971053625","2"
"Some worries","2000","Berlin","Female","124","0.276505290973843","0.234181082231487","0.3188294997162","2"
"Some worries","2000","Brandenburg","Male","166","0.341105264396409","0.299383805844022","0.382826722948797","2"
"Some worries","2000","Brandenburg","Female","158","0.295011786750974","0.255662772948464","0.334360800553484","2"
"Some worries","2000","Mecklenburg-Western Pomerania","Male","85","0.309651514399549","0.253666958464183","0.365636070334915","2"
"Some worries","2000","Mecklenburg-Western Pomerania","Female","88","0.268393239571266","0.21866274108537","0.318123738057161","2"
"Some worries","2000","Saxony","Male","301","0.343882685978664","0.311950067481616","0.375815304475713","2"
"Some worries","2000","Saxony-Anhalt","Female","164","0.250026464990631","0.214414996513402","0.28563793346786","2"
"Some worries","2000","Rhineland-Palatinate,Saarland","Male","295","0.413694053280332","0.376650299194153","0.450737807366512","2"
"Some worries","2000","Rhineland-Palatinate,Saarland","Female","308","0.390134573088843","0.355837124965685","0.424432021212","2"
"Some worries","2000","Baden-Württemberg","Male","695","0.470061206284106","0.444147429075573","0.495974983492639","2"
"Some worries","2000","Baden-Württemberg","Female","659","0.40963923298854","0.38481070449051","0.434467761486569","2"
"Some worries","2000","Bavaria","Female","810","0.459533637437948","0.43621107390963","0.482856200966265","2"
"Some worries","2000","Berlin","Male","145","0.368564183537582","0.320624577467773","0.41650378960739","2"
"Big worries","2001","Schleswig-Holstein","Male","101","0.381868488243062","0.327521403072605","0.436215573413519","1"
"Big worries","2001","Schleswig-Holstein","Female","131","0.435064021351368","0.382521460003864","0.487606582698872","1"
"Big worries","2001","Hamburg","Male","54","0.489592842984259","0.40052287137551","0.578662814593008","1"
"Big worries","2001","Hamburg","Female","80","0.600971869993841","0.523377322611268","0.678566417376414","1"
"Big worries","2001","Lower Saxony","Female","524","0.57416855476745","0.54254185607174","0.605795253463161","1"
"Big worries","2001","Bremen","Male","38","0.571835186206445","0.458326895014682","0.685343477398207","1"
"Big worries","2001","Bremen","Female","44","0.504773567378183","0.398484440599842","0.611062694156524","1"
"Big worries","2001","North Rhine-Westphalia","Male","1043","0.464006921121218","0.443327026242141","0.484686816000295","1"
"Big worries","2001","North Rhine-Westphalia","Female","1261","0.542080132255743","0.522188699855525","0.561971564655962","1"
"Big worries","2001","Hesse","Male","342","0.501715768381918","0.464989606724684","0.538441930039152","1"
"Big worries","2001","Hesse","Female","421","0.543951459546244","0.508772066949672","0.579130852142817","1"
"Big worries","2001","Rhineland-Palatinate,Saarland","Male","322","0.524657544811758","0.485784843092917","0.5635302465306","1"
"Big worries","2001","Rhineland-Palatinate,Saarland","Female","384","0.556984388510039","0.520497307503845","0.593471469516232","1"
"Big worries","2001","Lower Saxony","Male","439","0.517643961701838","0.48514237205938","0.550145551344296","1"
"Big worries","2001","Baden-Württemberg","Male","476","0.390215839809598","0.363281686044031","0.417149993575165","1"
"Big worries","2001","Baden-Württemberg","Female","618","0.481632346814746","0.454839329056608","0.508425364572884","1"
"Big worries","2001","Bavaria","Male","508","0.360825145586638","0.335995075506098","0.385655215667179","1"
"Big worries","2001","Bavaria","Female","636","0.410577835329435","0.386458202883309","0.434697467775562","1"
"Big worries","2001","Berlin","Male","202","0.490545248866444","0.440544693966888","0.540545803766001","1"
"Big worries","2001","Berlin","Female","236","0.594340763241407","0.546695859606037","0.641985666876778","1"
"Big worries","2001","Brandenburg","Male","272","0.59026732887761","0.545711981412048","0.634822676343172","1"
"Big worries","2001","Brandenburg","Female","304","0.621263370439138","0.578226100985689","0.664300639892587","1"
"Big worries","2001","Mecklenburg-Western Pomerania","Male","140","0.606438809932044","0.544241221823165","0.668636398040923","1"
"Big worries","2001","Mecklenburg-Western Pomerania","Female","180","0.642958538439973","0.58653516913641","0.699381907743535","1"
"Big worries","2001","Saxony","Male","401","0.541944978989993","0.507113393734226","0.576776564245761","1"
"Big worries","2001","Saxony","Female","509","0.616680361410892","0.58411005811044","0.649250664711345","1"
"Big worries","2001","Saxony-Anhalt","Male","263","0.583928113177183","0.539554703771366","0.628301522583001","1"
"Big worries","2001","Saxony-Anhalt","Female","338","0.668704318528009","0.628326970533044","0.709081666522974","1"
"Big worries","2001","Thuringia","Male","266","0.585171655099432","0.540817452824331","0.629525857374533","1"
"Big worries","2001","Thuringia","Female","287","0.627847080100147","0.585178097643105","0.670516062557189","1"
"No worries","2001","Schleswig-Holstein","Male","81","0.205551263776911","0.160347778799739","0.250754748754083","3"
"No worries","2001","Schleswig-Holstein","Female","81","0.188719162772813","0.147249677243774","0.230188648301852","3"
"No worries","2001","Hamburg","Female","8","","","","3"
"No worries","2001","Lower Saxony","Male","91","0.089446170190172","0.0708835681288888","0.108008772251455","3"
"No worries","2001","Hamburg","Male","11","","","","3"
"No worries","2001","Lower Saxony","Female","57","0.06314027819976","0.0475839955898911","0.0786965608096288","3"
"No worries","2001","Bremen","Female","7","","","","3"
"No worries","2001","North Rhine-Westphalia","Male","201","0.0980007344467814","0.0856718363264785","0.110329632567084","3"
"No worries","2001","Hesse","Male","62","0.0812418462172781","0.0611741004942827","0.101309591940274","3"
"No worries","2001","Bremen","Male","9","","","","3"
"No worries","2001","North Rhine-Westphalia","Female","148","0.060679093010521","0.0511474865176548","0.0702106995033872","3"
"No worries","2001","Hesse","Female","46","0.0669980944593847","0.049338723923099","0.0846574649956705","3"
"No worries","2001","Rhineland-Palatinate,Saarland","Male","48","0.0815289011159696","0.0602282929207542","0.102829509311185","3"
"No worries","2001","Rhineland-Palatinate,Saarland","Female","41","0.0592801252307682","0.0419343861156845","0.0766258643458518","3"
"No worries","2001","Brandenburg","Male","22","","","","3"
"No worries","2001","Brandenburg","Female","21","","","","3"
"No worries","2001","Baden-Württemberg","Male","134","0.109350270842964","0.0921186464274457","0.126581895258482","3"
"No worries","2001","Baden-Württemberg","Female","105","0.0856707233105079","0.0706630837119306","0.100678362909085","3"
"No worries","2001","Bavaria","Male","193","0.127952799115158","0.110681913865255","0.14522368436506","3"
"No worries","2001","Bavaria","Female","156","0.0947528034128926","0.080393302953349","0.109112303872436","3"
"No worries","2001","Berlin","Male","17","","","","3"
"No worries","2001","Berlin","Female","29","","","","3"
"No worries","2001","Mecklenburg-Western Pomerania","Male","11","","","","3"
"No worries","2001","Mecklenburg-Western Pomerania","Female","9","","","","3"
"No worries","2001","Saxony","Male","56","0.0667796908071011","0.0493274534576128","0.0842319281565893","3"
"No worries","2001","Saxony","Female","36","0.0476457623397229","0.0333758071930643","0.0619157174863816","3"
"No worries","2001","Saxony-Anhalt","Male","18","","","","3"
"No worries","2001","Saxony-Anhalt","Female","17","","","","3"
"No worries","2001","Thuringia","Male","32","0.0632643456662322","0.0413490690934065","0.0851796222390578","3"
"No worries","2001","Thuringia","Female","18","","","","3"
"Some worries","2001","Hamburg","Male","56","0.38770497433526","0.300891635789603","0.474518312880917","2"
"Some worries","2001","Hamburg","Female","65","0.357731625454156","0.281779608304234","0.433683642604077","2"
"Some worries","2001","North Rhine-Westphalia","Male","990","0.437992344432001","0.417418716466252","0.458565972397749","2"
"Some worries","2001","Lower Saxony","Female","358","0.36269116703279","0.331940201732176","0.393442132333404","2"
"Some worries","2001","Bremen","Male","26","","","","2"
"Some worries","2001","Bremen","Female","34","0.45034531855116","0.344576800342382","0.556113836759937","2"
"Some worries","2001","Schleswig-Holstein","Male","125","0.412580247980027","0.3575112223432","0.467649273616854","2"
"Some worries","2001","Schleswig-Holstein","Female","130","0.376216815875819","0.324875029994505","0.427558601757132","2"
"Some worries","2001","Hesse","Male","308","0.417042385400804","0.380825034414588","0.453259736387019","2"
"Some worries","2001","Saxony","Female","311","0.335673876249385","0.304039400188882","0.367308352309888","2"
"Some worries","2001","Thuringia","Male","176","0.351563999234336","0.308581201754523","0.394546796714149","2"
"Some worries","2001","Thuringia","Female","188","0.333433852905058","0.291818737486599","0.375048968323518","2"
"Some worries","2001","Lower Saxony","Male","378","0.39290986810799","0.361142720443898","0.424677015772082","2"
"Some worries","2001","North Rhine-Westphalia","Female","1001","0.397240774733736","0.377704650298595","0.416776899168877","2"
"Some worries","2001","Hesse","Female","303","0.389050445994371","0.354614789794282","0.42348610219446","2"
"Some worries","2001","Rhineland-Palatinate,Saarland","Male","264","0.393813554072272","0.355781314287651","0.431845793856893","2"
"Some worries","2001","Rhineland-Palatinate,Saarland","Female","287","0.383735486259193","0.348015798336303","0.419455174182084","2"
"Some worries","2001","Baden-Württemberg","Male","650","0.500433889347438","0.47282603473154","0.528041743963336","2"
"Some worries","2001","Baden-Württemberg","Female","613","0.432696929874746","0.406129818539543","0.459264041209949","2"
"Some worries","2001","Berlin","Female","143","0.340292384632597","0.294317582025827","0.386267187239367","2"
"Some worries","2001","Brandenburg","Male","174","0.366142682505589","0.322496516697849","0.40978884831333","2"
"Some worries","2001","Mecklenburg-Western Pomerania","Male","86","0.348329367823169","0.287672072884547","0.40898666276179","2"
"Some worries","2001","Mecklenburg-Western Pomerania","Female","88","0.323795783016284","0.268691832164385","0.378899733868184","2"
"Some worries","2001","Saxony","Male","329","0.391275330202905","0.357156942286463","0.425393718119348","2"
"Some worries","2001","Saxony-Anhalt","Male","193","0.378301999690315","0.334643583774355","0.421960415606276","2"
"Some worries","2001","Saxony-Anhalt","Female","167","0.292488253269312","0.253464064714976","0.331512441823648","2"
"Some worries","2001","Bavaria","Male","736","0.511222055298204","0.485376831426189","0.537067279170219","2"
"Some worries","2001","Bavaria","Female","806","0.494669361257672","0.470155878116916","0.519182844398428","2"
"Some worries","2001","Berlin","Male","165","0.464737022825562","0.414852052609297","0.514621993041826","2"
"Some worries","2001","Brandenburg","Female","163","0.335006134063636","0.293129344533143","0.376882923594129","2"
"Big worries","2002","Schleswig-Holstein","Male","93","0.357402641869768","0.306833347859272","0.407971935880265","1"
"Big worries","2002","Schleswig-Holstein","Female","123","0.406417808457161","0.356903697291178","0.455931919623143","1"
"Big worries","2002","Hamburg","Male","36","0.261421763448232","0.190389026821323","0.332454500075142","1"
"Big worries","2002","Hamburg","Female","81","0.526340353641117","0.453800124318211","0.598880582964024","1"
"Big worries","2002","Lower Saxony","Female","521","0.551819879533385","0.521165150701892","0.582474608364878","1"
"Big worries","2002","Bremen","Male","45","0.658478967886372","0.554562882370607","0.762395053402136","1"
"Big worries","2002","Bremen","Female","53","0.606316638914804","0.506482873748812","0.706150404080796","1"
"Big worries","2002","North Rhine-Westphalia","Male","1059","0.46185259856744","0.441755809492269","0.481949387642611","1"
"Big worries","2002","North Rhine-Westphalia","Female","1281","0.553132428414253","0.533655447154923","0.572609409673583","1"
"Big worries","2002","Hesse","Male","329","0.457784115163355","0.422976264858665","0.492591965468045","1"
"Big worries","2002","Hesse","Female","420","0.523131663849069","0.489593981991584","0.556669345706555","1"
"Big worries","2002","Rhineland-Palatinate,Saarland","Male","297","0.467358481407638","0.429031892455106","0.505685070360171","1"
"Big worries","2002","Rhineland-Palatinate,Saarland","Female","385","0.576837070799837","0.540749119204198","0.612925022395475","1"
"Big worries","2002","Lower Saxony","Male","426","0.472076185492566","0.440611273101093","0.50354109788404","1"
"Big worries","2002","Baden-Württemberg","Male","522","0.426985035676646","0.400821156695409","0.453148914657882","1"
"Big worries","2002","Baden-Württemberg","Female","644","0.498291398065334","0.472394720430614","0.524188075700054","1"
"Big worries","2002","Bavaria","Male","563","0.395740891623937","0.371459060682599","0.420022722565276","1"
"Big worries","2002","Bavaria","Female","745","0.470897984976855","0.447177199932978","0.494618770020732","1"
"Big worries","2002","Berlin","Male","211","0.505519842495955","0.456827113273041","0.554212571718869","1"
"Big worries","2002","Berlin","Female","230","0.568079571115501","0.520930664981159","0.615228477249844","1"
"Big worries","2002","Brandenburg","Male","245","0.517854628319701","0.47248679227331","0.563222464366092","1"
"Big worries","2002","Brandenburg","Female","294","0.603151468354964","0.559920882285835","0.646382054424094","1"
"Big worries","2002","Mecklenburg-Western Pomerania","Male","130","0.606996039049857","0.544282469207864","0.66970960889185","1"
"Big worries","2002","Mecklenburg-Western Pomerania","Female","171","0.658160499666318","0.602701509094181","0.713619490238455","1"
"Big worries","2002","Saxony","Male","389","0.509369957475954","0.474942946833131","0.543796968118777","1"
"Big worries","2002","Saxony","Female","449","0.548029707528213","0.514373479329445","0.581685935726982","1"
"Big worries","2002","Saxony-Anhalt","Male","241","0.560279744585219","0.515019405843301","0.605540083327137","1"
"Big worries","2002","Saxony-Anhalt","Female","303","0.661243881327175","0.620127620994273","0.702360141660076","1"
"Big worries","2002","Thuringia","Male","257","0.552882447792964","0.508403476617181","0.597361418968747","1"
"Big worries","2002","Thuringia","Female","267","0.585878494116576","0.542041083606397","0.629715904626755","1"
"No worries","2002","Lower Saxony","Male","110","0.111447414064138","0.0916133633433846","0.131281464784892","3"
"No worries","2002","Schleswig-Holstein","Male","98","0.226698644848848","0.182517456689775","0.270879833007922","3"
"No worries","2002","Schleswig-Holstein","Female","94","0.18028072869391","0.141527363926747","0.219034093461073","3"
"No worries","2002","Hamburg","Male","25","","","","3"
"No worries","2002","Hamburg","Female","21","","","","3"
"No worries","2002","Lower Saxony","Female","49","0.0454284947916814","0.0325921634192899","0.058264826164073","3"
"No worries","2002","Bremen","Male","6","","","","3"
"No worries","2002","Bremen","Female","8","","","","3"
"No worries","2002","North Rhine-Westphalia","Male","248","0.1063022256985","0.0938773837797411","0.118727067617259","3"
"No worries","2002","North Rhine-Westphalia","Female","167","0.0570483590458613","0.0479621242550479","0.0661345938366748","3"
"No worries","2002","Hesse","Male","77","0.108520883168111","0.0867902204250087","0.130251545911214","3"
"No worries","2002","Hesse","Female","67","0.0786767539194768","0.0605984565913762","0.0967550512475774","3"
"No worries","2002","Rhineland-Palatinate,Saarland","Male","62","0.107270713374439","0.0834991320698486","0.131042294679029","3"
"No worries","2002","Rhineland-Palatinate,Saarland","Female","44","0.058741891861424","0.0415663608590417","0.0759174228638064","3"
"No worries","2002","Brandenburg","Male","29","","","","3"
"No worries","2002","Brandenburg","Female","13","","","","3"
"No worries","2002","Baden-Württemberg","Male","151","0.0988456471415692","0.0830589531993122","0.114632341083826","3"
"No worries","2002","Baden-Württemberg","Female","98","0.0627731353571005","0.050210352392739","0.0753359183214619","3"
"No worries","2002","Bavaria","Male","202","0.124132091083037","0.107759187389646","0.140504994776428","3"
"No worries","2002","Bavaria","Female","144","0.0733898820003251","0.0609972786924105","0.0857824853082397","3"
"No worries","2002","Berlin","Male","38","0.107928391504185","0.0777088208002643","0.138147962208105","3"
"No worries","2002","Berlin","Female","32","0.0650193852911202","0.0415507467751682","0.0884880238070721","3"
"No worries","2002","Mecklenburg-Western Pomerania","Male","12","","","","3"
"No worries","2002","Mecklenburg-Western Pomerania","Female","9","","","","3"
"No worries","2002","Saxony","Male","71","0.0833046082551527","0.0642740022144228","0.102335214295883","3"
"No worries","2002","Saxony","Female","44","0.0628661441521328","0.04645202151245","0.0792802667918155","3"
"No worries","2002","Saxony-Anhalt","Male","29","","","","3"
"No worries","2002","Saxony-Anhalt","Female","19","","","","3"
"No worries","2002","Thuringia","Male","34","0.0739786360864175","0.0505637992643646","0.0973934729084704","3"
"No worries","2002","Thuringia","Female","17","","","","3"
"Some worries","2002","Hamburg","Male","86","0.562476585169821","0.482282507321001","0.642670663018642","2"
"Some worries","2002","Hamburg","Female","80","0.412927864841633","0.341396711740924","0.484459017942342","2"
"Some worries","2002","Lower Saxony","Female","441","0.402751625674934","0.372519502217514","0.432983749132353","2"
"Some worries","2002","Bremen","Male","29","","","","2"
"Some worries","2002","Thuringia","Male","189","0.373138916120619","0.329872751356627","0.41640508088461","2"
"Some worries","2002","Thuringia","Female","201","0.391149050986742","0.347717648300783","0.434580453672701","2"
"Some worries","2002","Bremen","Female","31","0.360817072578666","0.262685151726811","0.458948993430521","2"
"Some worries","2002","North Rhine-Westphalia","Male","1057","0.43184517573406","0.411877765512257","0.451812585955862","2"
"Some worries","2002","Schleswig-Holstein","Male","154","0.415898713281383","0.363889963587918","0.467907462974848","2"
"Some worries","2002","Schleswig-Holstein","Female","161","0.413301462848929","0.363660160702403","0.462942764995455","2"
"Some worries","2002","Lower Saxony","Male","431","0.416476400443295","0.385405111826361","0.44754768906023","2"
"Some worries","2002","North Rhine-Westphalia","Female","1055","0.389819212539886","0.370712826396548","0.408925598683223","2"
"Some worries","2002","Hesse","Male","381","0.433695001668534","0.399070930583572","0.468319072753495","2"
"Some worries","2002","Hesse","Female","365","0.398191582231454","0.365321297952337","0.431061866510571","2"
"Some worries","2002","Rhineland-Palatinate,Saarland","Male","292","0.425370805217923","0.387392526276182","0.463349084159664","2"
"Some worries","2002","Rhineland-Palatinate,Saarland","Female","291","0.364421037338739","0.32926755770245","0.399574516975028","2"
"Some worries","2002","Baden-Württemberg","Male","700","0.474169317181785","0.447757242996503","0.500581391367068","2"
"Some worries","2002","Berlin","Female","162","0.366901043593378","0.321026111429385","0.412775975757372","2"
"Some worries","2002","Mecklenburg-Western Pomerania","Male","91","0.362922189892239","0.301181264979173","0.424663114805305","2"
"Some worries","2002","Mecklenburg-Western Pomerania","Female","101","0.314866480722224","0.26056073850232","0.369172222942127","2"
"Some worries","2002","Saxony","Male","350","0.407325434268894","0.37348900770951","0.441161860828277","2"
"Some worries","2002","Saxony","Female","347","0.389104148319654","0.35613369135139","0.422074605287918","2"
"Some worries","2002","Saxony-Anhalt","Male","192","0.391515125184194","0.347008335513093","0.436021914855296","2"
"Some worries","2002","Saxony-Anhalt","Female","187","0.305144730067417","0.26514202919735","0.345147430937483","2"
"Some worries","2002","Baden-Württemberg","Female","690","0.438935466577566","0.413232495519156","0.464638437635976","2"
"Some worries","2002","Bavaria","Male","793","0.480127017293026","0.455319056841649","0.504934977744403","2"
"Some worries","2002","Bavaria","Female","812","0.45571213302282","0.432044460222079","0.479379805823561","2"
"Some worries","2002","Berlin","Male","156","0.38655176599986","0.339126107410531","0.433977424589189","2"
"Some worries","2002","Brandenburg","Male","192","0.427165577113785","0.382253017092301","0.472078137135268","2"
"Some worries","2002","Brandenburg","Female","185","0.371505707903804","0.328808551342272","0.414202864465336","2"
"Big worries","2003","Schleswig-Holstein","Male","75","0.306392880730555","0.256040934569019","0.35674482689209","1"
"Big worries","2003","Schleswig-Holstein","Female","92","0.31372576209023","0.265183671953278","0.362267852227182","1"
"Big worries","2003","Hamburg","Male","33","0.275413237558854","0.199776411745226","0.351050063372481","1"
"Big worries","2003","Hamburg","Female","44","0.381288308490934","0.306029211096445","0.456547405885423","1"
"Big worries","2003","Bremen","Male","40","0.588793235111849","0.481637082338451","0.695949387885246","1"
"Big worries","2003","Bremen","Female","41","0.443418569191332","0.342451927468113","0.544385210914552","1"
"Big worries","2003","Lower Saxony","Male","356","0.422269881957172","0.390353641008041","0.454186122906304","1"
"Big worries","2003","Lower Saxony","Female","451","0.484817862927529","0.453623268891059","0.516012456963999","1"
"Big worries","2003","North Rhine-Westphalia","Male","952","0.448222283247266","0.427777751231498","0.468666815263034","1"
"Big worries","2003","North Rhine-Westphalia","Female","1163","0.513824450836476","0.493861543548437","0.533787358124516","1"
"Big worries","2003","Hesse","Male","276","0.424142037365898","0.388315672065989","0.459968402665807","1"
"Big worries","2003","Hesse","Female","338","0.465714690782676","0.430412879056886","0.501016502508465","1"
"Big worries","2003","Rhineland-Palatinate,Saarland","Male","268","0.438721139085035","0.400124912110512","0.477317366059559","1"
"Big worries","2003","Rhineland-Palatinate,Saarland","Female","330","0.489341935201516","0.452520324906622","0.526163545496409","1"
"Big worries","2003","Baden-Württemberg","Male","443","0.384321668654518","0.357980392380247","0.410662944928789","1"
"Big worries","2003","Baden-Württemberg","Female","569","0.453102421633127","0.426828968882615","0.479375874383639","1"
"Big worries","2003","Bavaria","Male","482","0.363555167075525","0.339007081754215","0.388103252396834","1"
"Big worries","2003","Bavaria","Female","632","0.423451131807209","0.399617278317278","0.44728498529714","1"
"Big worries","2003","Berlin","Male","190","0.440187322489725","0.392311836549203","0.488062808430247","1"
"Big worries","2003","Berlin","Female","204","0.509548848485598","0.461567676143705","0.55753002082749","1"
"Big worries","2003","Brandenburg","Male","219","0.504276724536737","0.458436777421223","0.55011667165225","1"
"Big worries","2003","Brandenburg","Female","239","0.475052133541117","0.43083620242905","0.519268064653184","1"
"Big worries","2003","Mecklenburg-Western Pomerania","Male","110","0.560515050273338","0.497722501317825","0.623307599228851","1"
"Big worries","2003","Mecklenburg-Western Pomerania","Female","146","0.594361273137848","0.537154186538994","0.651568359736702","1"
"Big worries","2003","Saxony","Male","319","0.435994309387069","0.401436834375879","0.47055178439826","1"
"Big worries","2003","Saxony","Female","399","0.520928290950626","0.486798202962363","0.555058378938888","1"
"Big worries","2003","Saxony-Anhalt","Male","215","0.570945289843941","0.524593701587462","0.61729687810042","1"
"Big worries","2003","Saxony-Anhalt","Female","267","0.605861536560983","0.562943038022757","0.648780035099209","1"
"Big worries","2003","Thuringia","Male","221","0.477387457620254","0.432134123624006","0.522640791616502","1"
"Big worries","2003","Thuringia","Female","250","0.569826793933583","0.525944757588053","0.613708830279113","1"
"No worries","2003","Lower Saxony","Male","106","0.108418333465906","0.0883280480907833","0.128508618841028","3"
"No worries","2003","Schleswig-Holstein","Male","101","0.255581751232153","0.207939356678149","0.303224145786156","3"
"No worries","2003","Hamburg","Male","32","0.201834883125374","0.133876947568923","0.269792818681825","3"
"No worries","2003","Hamburg","Female","30","0.116195653033788","0.0665408679082947","0.165850438159282","3"
"No worries","2003","Schleswig-Holstein","Female","97","0.229117460433699","0.185151381957832","0.273083538909565","3"
"No worries","2003","Lower Saxony","Female","69","0.0601444527493738","0.0453043134718772","0.0749845920268704","3"
"No worries","2003","Bremen","Male","7","","","","3"
"No worries","2003","Bremen","Female","5","","","","3"
"No worries","2003","North Rhine-Westphalia","Male","240","0.107050093766145","0.0943398041297284","0.119760383402561","3"
"No worries","2003","North Rhine-Westphalia","Female","191","0.0717992788967603","0.0614882775942184","0.0821102801993022","3"
"No worries","2003","Brandenburg","Female","18","","","","3"
"No worries","2003","Hesse","Male","87","0.112780717354519","0.089849753227815","0.135711681481223","3"
"No worries","2003","Hesse","Female","69","0.0866930263139708","0.0667793759446987","0.106606676683243","3"
"No worries","2003","Rhineland-Palatinate,Saarland","Male","43","0.0904812386850733","0.0681688365755738","0.112793640794573","3"
"No worries","2003","Rhineland-Palatinate,Saarland","Female","50","0.0733315641979932","0.0541298888875563","0.09253323950843","3"
"No worries","2003","Baden-Württemberg","Male","157","0.104796081336762","0.0882099174563846","0.12138224521714","3"
"No worries","2003","Baden-Württemberg","Female","107","0.0614822645931454","0.0488039323729465","0.0741605968133442","3"
"No worries","2003","Bavaria","Male","178","0.111020336172709","0.0949879094728558","0.127052762872562","3"
"No worries","2003","Bavaria","Female","143","0.0729041321247645","0.0603636870822257","0.0854445771673032","3"
"No worries","2003","Berlin","Male","30","0.0992033813827044","0.0703730471939526","0.128033715571456","3"
"No worries","2003","Berlin","Female","34","0.0771247971593533","0.0515183945632926","0.102731199755414","3"
"No worries","2003","Brandenburg","Male","25","","","","3"
"No worries","2003","Mecklenburg-Western Pomerania","Male","16","","","","3"
"No worries","2003","Mecklenburg-Western Pomerania","Female","11","","","","3"
"No worries","2003","Saxony","Male","84","0.10430927392876","0.0830082564244263","0.125610291433093","3"
"No worries","2003","Saxony","Female","46","0.0652706847861893","0.0483954357886899","0.0821459337836888","3"
"No worries","2003","Saxony-Anhalt","Male","26","","","","3"
"No worries","2003","Saxony-Anhalt","Female","28","","","","3"
"No worries","2003","Thuringia","Male","36","0.0923050244167394","0.0660804891310273","0.118529559702451","3"
"No worries","2003","Thuringia","Female","20","","","","3"
"Some worries","2003","Hamburg","Male","69","0.522751879315772","0.438182020281411","0.607321738350133","2"
"Some worries","2003","Hamburg","Female","86","0.502516038475278","0.425042640338722","0.579989436611834","2"
"Some worries","2003","Lower Saxony","Female","466","0.455037684323097","0.42395514070934","0.486120227936855","2"
"Some worries","2003","Bremen","Male","34","0.283398356755892","0.185259013968752","0.381537699543032","2"
"Some worries","2003","Bremen","Female","47","0.537134816310876","0.435796070296454","0.638473562325298","2"
