"plh0040","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","1998","West Germany","4277","0.39138748551742","0.381967036484594","0.400807934550246"
"Some worries","1998","East Germany","1264","0.297183570756921","0.28273616891816","0.311630972595682"
"Big worries","1999","West Germany","4895","0.512986406738928","0.503153443267951","0.522819370209906"
"Big worries","1999","East Germany","2414","0.657140500126346","0.642044641449055","0.672236358803636"
"No worries","1999","West Germany","751","0.0701027775233577","0.065079975696573","0.0751255793501424"
"No worries","1999","East Germany","129","0.0312098966863464","0.0256798140232334","0.0367399793494594"
"Some worries","1999","West Germany","4280","0.416910815737714","0.40721130050407","0.426610330971358"
"Some worries","1999","East Germany","1255","0.311649603187308","0.296919401831804","0.326379804542812"
"Big worries","2000","West Germany","8999","0.509194658430741","0.501942130318974","0.516447186542509"
"Big worries","2000","East Germany","3733","0.658898367332818","0.646737426920328","0.671059307745308"
"No worries","2000","West Germany","1572","0.0835832407814915","0.0795681166594166","0.0875983649035665"
"No worries","2000","East Germany","231","0.037324676982377","0.0324622399053177","0.0421871140594362"
"Some worries","2000","West Germany","7681","0.407222100787767","0.400094316751019","0.414349884824515"
"Some worries","2000","East Germany","1874","0.303776955684805","0.2919800622748","0.31557384909481"
"Big worries","2001","West Germany","7634","0.479193903861785","0.471563960157298","0.486823847566271"
"Big worries","2001","East Germany","3186","0.606023999858252","0.593027453168424","0.619020546548079"
"No worries","2001","West Germany","1511","0.0905766354797127","0.0861931577144209","0.0949601132450044"
"No worries","2001","East Germany","254","0.0468798067154765","0.0412574950322932","0.0525021183986597"
"Some worries","2001","West Germany","7323","0.430229460658503","0.422667616377888","0.437791304939117"
"Some worries","2001","East Germany","1990","0.347096193426272","0.334434327750691","0.359758059101853"
"Big worries","2002","West Germany","7862","0.482979781129394","0.475598847246372","0.490360715012416"
"Big worries","2002","East Germany","2948","0.567843714368641","0.554658015207406","0.581029413529876"
"No worries","2002","West Germany","1718","0.0909806214371314","0.0867329188935692","0.0952283239806937"
"No worries","2002","East Germany","300","0.0531482395612967","0.0471771474351866","0.0591193316874067"
"Some worries","2002","West Germany","8028","0.426039597433474","0.418735626691699","0.43334356817525"
"Some worries","2002","East Germany","2174","0.379008046070062","0.36609479675831","0.391921295381814"
"Big worries","2003","West Germany","6794","0.437587202543656","0.430093859095599","0.445080545991713"
"Big worries","2003","East Germany","2570","0.517573718997714","0.504188961876807","0.53095847611862"
"No worries","2003","West Germany","1747","0.0965023165518055","0.0920421802994345","0.100962452804177"
"No worries","2003","East Germany","339","0.0623461383493642","0.0558697190193446","0.0688225576793838"
"Some worries","2003","West Germany","8296","0.465910480904538","0.458375641454322","0.473445320354755"
"Some worries","2003","East Germany","2445","0.420080142652922","0.40685930494987","0.433300980355974"
"Big worries","2004","West Germany","6760","0.443471730428435","0.435863314558509","0.45108014629836"
"Big worries","2004","East Germany","2440","0.487166244200727","0.473623720022058","0.500708768379396"
"No worries","2004","West Germany","1942","0.110023777079997","0.105231409355417","0.114816144804577"
"No worries","2004","East Germany","407","0.0771213623971555","0.0698931256802535","0.0843495991140576"
"Some worries","2004","West Germany","7676","0.446504492491568","0.438890935128626","0.45411804985451"
"Some worries","2004","East Germany","2386","0.435712393402118","0.422277849210383","0.449146937593852"
"Big worries","2005","West Germany","7066","0.480862575432121","0.473038222858692","0.48868692800555"
"Big worries","2005","East Germany","2683","0.548755262951884","0.535021200085207","0.562489325818562"
"No worries","2005","West Germany","1766","0.100833899963094","0.096118484116449","0.105549315809738"
"No worries","2005","East Germany","378","0.0724581138792498","0.0653030439151982","0.0796131838433014"
"Some worries","2005","West Germany","6832","0.418303524604785","0.410578662566155","0.426028386643416"
"Some worries","2005","East Germany","1982","0.378786623168866","0.365398449935154","0.392174796402577"
"Big worries","2006","West Germany","7022","0.443842905684548","0.436297839040644","0.451387972328452"
"Big worries","2006","East Germany","2535","0.493249590934048","0.479752753909953","0.506746427958142"
"No worries","2006","West Germany","1933","0.113515396160768","0.108697996459324","0.118332795862212"
"No worries","2006","East Germany","448","0.0870345890345025","0.0794247637403192","0.0946444143286857"
"Some worries","2006","West Germany","7702","0.442641698154684","0.435098715709492","0.450184680599877"
"Some worries","2006","East Germany","2288","0.41971582003145","0.406392893966095","0.433038746096805"
"Big worries","2007","West Germany","6583","0.443009370379125","0.435183961449538","0.450834779308712"
"Big worries","2007","East Germany","2454","0.493785413407152","0.479935753012025","0.507635073802278"
"No worries","2007","West Germany","1843","0.114597460686794","0.109579416055317","0.11961550531827"
"No worries","2007","East Germany","467","0.0922266754894314","0.0842113778584332","0.100241973120429"
"Some worries","2007","West Germany","7053","0.442393168934081","0.43456887981626","0.450217458051903"
"Some worries","2007","East Germany","2085","0.413987911103417","0.40034365741394","0.427632164792894"
"Big worries","2008","West Germany","5523","0.399997192548358","0.392041953443571","0.407952431653144"
"Big worries","2008","East Germany","2026","0.424624062978395","0.410618993479685","0.438629132477105"
"No worries","2008","West Germany","2064","0.134422424664437","0.128883352984383","0.139961496344492"
"No worries","2008","East Germany","530","0.105191344432177","0.0964984939243639","0.11388419493999"
"Some worries","2008","West Germany","6981","0.465580382787205","0.457480352235328","0.473680413339083"
"Some worries","2008","East Germany","2229","0.470184592589428","0.456042827831226","0.48432635734763"
"Big worries","2009","West Germany","4267","0.324858997043816","0.316956384095393","0.332761609992239"
"Big worries","2009","East Germany","1676","0.377184969288896","0.363100293514439","0.391269645063353"
"No worries","2009","West Germany","2316","0.163005411293514","0.156772537172902","0.169238285414127"
"No worries","2009","East Germany","558","0.126948046736604","0.117273665928995","0.136622427544213"
"Some worries","2009","West Germany","6908","0.51213559166267","0.503700922218926","0.520570261106413"
"Some worries","2009","East Germany","2315","0.4958669839745","0.481337663961371","0.510396303987629"
"Big worries","2010","West Germany","6709","0.371926644258341","0.364959220992091","0.378894067524592"
"Big worries","2010","East Germany","2179","0.41388282918578","0.400832965550393","0.426932692821166"
"No worries","2010","West Germany","2975","0.156008155194188","0.150777198322831","0.161239112065545"
"No worries","2010","East Germany","770","0.137287576881515","0.128169070790358","0.146406082972672"
"Some worries","2010","West Germany","8801","0.472065200547471","0.464868565130158","0.479261835964784"
"Some worries","2010","East Germany","2523","0.448829593932705","0.435651313819402","0.462007874046009"
"Big worries","2011","West Germany","4883","0.315378532162724","0.308114975520172","0.322642088805277"
"Big worries","2011","East Germany","1846","0.404072146238124","0.390284556936245","0.417859735540004"
"No worries","2011","West Germany","3088","0.192424155509883","0.186262045293431","0.198586265726336"
"No worries","2011","East Germany","724","0.144377525891828","0.134502166083849","0.154252885699808"
"Some worries","2011","West Germany","7750","0.492197312327392","0.48438238176263","0.500012242892154"
"Some worries","2011","East Germany","2296","0.451550327870047","0.437567870294651","0.465532785445444"
"Big worries","2012","West Germany","4574","0.295165474599121","0.288013231988568","0.302317717209674"
"Big worries","2012","East Germany","1769","0.378151357287044","0.364517927258697","0.391784787315391"
"No worries","2012","West Germany","3306","0.212905142921037","0.206486067356639","0.219324218485434"
"No worries","2012","East Germany","780","0.156397353655971","0.146185287414598","0.166609419897343"
"Some worries","2012","West Germany","7743","0.491929382479842","0.484090046170583","0.499768718789101"
"Some worries","2012","East Germany","2311","0.465451289056985","0.451427650222466","0.479474927891505"
"Big worries","2013","West Germany","4158","0.286724321435743","0.279339032188334","0.294109610683151"
"Big worries","2013","East Germany","1635","0.379019800458102","0.364789725590576","0.393249875325629"
"No worries","2013","West Germany","3077","0.217535127279026","0.210797551579509","0.224272702978543"
"No worries","2013","East Germany","657","0.14722854037679","0.13683533064775","0.15762175010583"
"Some worries","2013","West Germany","7169","0.495740551285231","0.487575464978024","0.503905637592439"
"Some worries","2013","East Germany","2173","0.473751659165108","0.459106027713445","0.488397290616771"
"Big worries","2014","West Germany","6445","0.302098899955133","0.295958417909251","0.308239382001015"
"Big worries","2014","East Germany","2029","0.387473169794983","0.374707858155543","0.400238481434423"
"No worries","2014","West Germany","4456","0.208215309770824","0.202785422263821","0.213645197277827"
"No worries","2014","East Germany","893","0.152167119111163","0.142755516478078","0.161578721744248"
"Some worries","2014","West Germany","10579","0.489685790274043","0.483000680637345","0.496370899910741"
"Some worries","2014","East Germany","2673","0.460359711093854","0.44729953949929","0.473419882688417"
"Big worries","2015","West Germany","6713","0.357383763462234","0.350698342271137","0.364069184653331"
"Big worries","2015","East Germany","2278","0.462325769714167","0.448849445154332","0.475802094274002"
"No worries","2015","West Germany","3513","0.178442946213324","0.173101558852064","0.183784333574583"
"No worries","2015","East Germany","724","0.12397509710516","0.115067444841166","0.132882749369154"
"Some worries","2015","West Germany","9513","0.464173290324442","0.457216037754198","0.471130542894686"
"Some worries","2015","East Germany","2256","0.413699133180672","0.400387223150607","0.427011043210738"
"Big worries","2016","West Germany","8598","0.451587899121118","0.444540270477818","0.458635527764417"
"Big worries","2016","East Germany","2708","0.556462103756137","0.542755981496982","0.570168226015293"
"No worries","2016","West Germany","2515","0.129732440268922","0.124973951587958","0.134490928949886"
"No worries","2016","East Germany","459","0.0825976674231137","0.0750032362570736","0.0901920985891537"
"Some worries","2016","West Germany","8041","0.41867966060996","0.411693041934618","0.425666279285303"
"Some worries","2016","East Germany","1880","0.360940228820749","0.347690108466552","0.374190349174946"
"Big worries","2017","West Germany","8906","0.439956511588451","0.433237489771454","0.446675533405448"
"Big worries","2017","East Germany","2990","0.546498617864793","0.533481872283471","0.559515363446116"
"No worries","2017","West Germany","2969","0.138395488016332","0.133721310002193","0.143069666030472"
"No worries","2017","East Germany","544","0.10054743401743","0.0926843447985645","0.108410523236296"
"Some worries","2017","West Germany","9091","0.421648000395216","0.414963615586123","0.42833238520431"
"Some worries","2017","East Germany","2085","0.352953948117777","0.340458691122009","0.365449205113544"
"Big worries","2018","West Germany","6976","0.35622463204111","0.349620061833525","0.362829202248695"
"Big worries","2018","East Germany","2543","0.475482559477341","0.462292771472021","0.488672347482662"
"No worries","2018","West Germany","3888","0.179571730411297","0.174278086769103","0.18486537405349"
"No worries","2018","East Germany","757","0.128165026495855","0.11933641386401","0.1369936391277"
"Some worries","2018","West Germany","9332","0.464203637547593","0.457325520532085","0.471081754563102"
"Some worries","2018","East Germany","2207","0.396352414026804","0.383433588270075","0.409271239783533"
"Big worries","2019","West Germany","6304","0.328763980026092","0.32227004112504","0.335257918927144"
"Big worries","2019","East Germany","2338","0.433062288648541","0.420038013823409","0.446086563473673"
"No worries","2019","West Germany","3990","0.188006657617382","0.182605444605776","0.193407870628988"
"No worries","2019","East Germany","722","0.122214980925565","0.113605697613919","0.13082426423721"
"Some worries","2019","West Germany","9808","0.483229362356526","0.47632133531195","0.490137389401102"
"Some worries","2019","East Germany","2500","0.444722730425894","0.431660711554137","0.45778474929765"
