"plh0040","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2014","lower secondary degree","East Germany","465","0.392819348889038","0.365290355082266","0.42034834269581"
"Some worries","2014","secondary school degree","West Germany","2629","0.526689393243135","0.512950047117249","0.540428739369021"
"Some worries","2014","secondary school degree","East Germany","1224","0.470714488275124","0.451010079198685","0.490418897351564"
"Some worries","2014","college entrance qualification","West Germany","3085","0.488939699837085","0.476371670190616","0.501507729483555"
"Some worries","2014","college entrance qualification","East Germany","711","0.511600252445495","0.485033912398139","0.538166592492851"
"Some worries","2014","Other degree","West Germany","1432","0.482496113027248","0.464561253104441","0.500430972950055"
"Some worries","2014","Other degree","East Germany","145","0.481757040314049","0.424544000729843","0.538970079898256"
"Some worries","2014","no degree/no degree yet","West Germany","392","0.442502157772306","0.409852660213414","0.475151655331198"
"Some worries","2014","no degree/no degree yet","East Germany","54","0.417584288180823","0.326656320284829","0.508512256076818"
"No worries","2014","lower secondary degree","West Germany","586","0.0997192824986308","0.0919354372694936","0.107503127727768"
"No worries","2014","lower secondary degree","East Germany","147","0.114983970231845","0.0970023360101148","0.132965604453575"
"No worries","2014","secondary school degree","West Germany","872","0.175726231340389","0.165253265257065","0.186199197423714"
"No worries","2014","secondary school degree","East Germany","300","0.105357311179323","0.0932374742352304","0.117477148123416"
"No worries","2014","college entrance qualification","West Germany","1917","0.329896035995586","0.318074793810983","0.341717278180189"
"No worries","2014","college entrance qualification","East Germany","324","0.254243267533646","0.23110121053436","0.277385324532931"
"No worries","2014","Other degree","West Germany","641","0.227567148894573","0.212519126683482","0.242615171105665"
"No worries","2014","Other degree","East Germany","57","0.200565308876202","0.154715905958351","0.246414711794052"
"No worries","2014","no degree/no degree yet","West Germany","228","0.250690523526274","0.222200239309585","0.279180807742962"
"No worries","2014","no degree/no degree yet","East Germany","","","",""
"Big worries","2015","lower secondary degree","West Germany","2482","0.500648981481052","0.487031563316278","0.514266399645827"
"Big worries","2015","lower secondary degree","East Germany","637","0.580523828802796","0.551623502062895","0.609424155542696"
"Big worries","2015","secondary school degree","West Germany","1748","0.364709994374084","0.351057209505596","0.378362779242571"
"Big worries","2015","secondary school degree","East Germany","1081","0.491518697457584","0.471228263591845","0.511809131323322"
"Big worries","2015","college entrance qualification","West Germany","1213","0.219629475328988","0.208970459391377","0.230288491266599"
"Big worries","2015","college entrance qualification","East Germany","361","0.287402969711595","0.262764528958039","0.312041410465151"
"Big worries","2015","Other degree","West Germany","812","0.32931577986445","0.310919236059706","0.347712323669194"
"Big worries","2015","Other degree","East Germany","101","0.4407112184628","0.379894467446817","0.501527969478784"
"Big worries","2015","no degree/no degree yet","West Germany","244","0.362359797051272","0.326751031311161","0.397968562791383"
"Big worries","2015","no degree/no degree yet","East Germany","35","0.403518243672686","0.311836699734432","0.49519978761094"
"Some worries","2015","lower secondary degree","West Germany","2244","0.416847203916882","0.40341940703988","0.430275000793883"
"Some worries","2015","lower secondary degree","East Germany","370","0.325012607682621","0.297581899861727","0.352443315503516"
"Some worries","2015","secondary school degree","West Germany","2427","0.500551621459528","0.486369828425175","0.514733414493881"
"Some worries","2015","secondary school degree","East Germany","1023","0.429228899808691","0.409139855194692","0.449317944422691"
"Some worries","2015","college entrance qualification","West Germany","2924","0.485133835769376","0.472266183099864","0.498001488438889"
"Some worries","2015","college entrance qualification","East Germany","650","0.481922340129882","0.454718416155473","0.509126264104291"
"Some worries","2015","Other degree","West Germany","1256","0.490089878282943","0.470521465225089","0.509658291340798"
"Some worries","2015","Other degree","East Germany","115","0.40667291363814","0.34650044634561","0.466845380930671"
"Some worries","2015","no degree/no degree yet","West Germany","315","0.441437323407142","0.404652425737497","0.478222221076788"
"Some worries","2015","no degree/no degree yet","East Germany","47","0.360402217795371","0.270680216860799","0.450124218729943"
"No worries","2015","lower secondary degree","West Germany","453","0.0825038146020662","0.0750106670683975","0.089996962135735"
"No worries","2015","lower secondary degree","East Germany","113","0.0944635635145831","0.0773348712443844","0.111592255784782"
"No worries","2015","secondary school degree","West Germany","600","0.134738384166388","0.125053804198023","0.144422964134753"
"No worries","2015","secondary school degree","East Germany","228","0.0792524027337247","0.0682886221879783","0.090216183279471"
"No worries","2015","college entrance qualification","West Germany","1658","0.295236688901636","0.28349236074876","0.306981017054512"
"No worries","2015","college entrance qualification","East Germany","285","0.230674690158523","0.20773959357109","0.253609786745957"
"No worries","2015","Other degree","West Germany","439","0.180594341852607","0.165536162241539","0.195652521463675"
"No worries","2015","Other degree","East Germany","40","0.152615867899059","0.108563615650607","0.196668120147511"
"No worries","2015","no degree/no degree yet","West Germany","141","0.196202879541586","0.166784077595615","0.225621681487556"
"No worries","2015","no degree/no degree yet","East Germany","","","",""
"Big worries","2016","lower secondary degree","West Germany","2917","0.603975484475112","0.590190047314386","0.617760921635837"
"Big worries","2016","lower secondary degree","East Germany","689","0.672540831502249","0.643555967876975","0.701525695127522"
"Big worries","2016","secondary school degree","West Germany","2165","0.480098547531722","0.465343176067238","0.494853918996207"
"Big worries","2016","secondary school degree","East Germany","1284","0.608933628084254","0.588588418431298","0.62927883773721"
"Big worries","2016","college entrance qualification","West Germany","1619","0.298322844758278","0.286243460134286","0.31040222938227"
"Big worries","2016","college entrance qualification","East Germany","489","0.387284946579875","0.360567359969615","0.414002533190136"
"Big worries","2016","Other degree","West Germany","1328","0.456398563317749","0.438375422807589","0.474421703827909"
"Big worries","2016","Other degree","East Germany","140","0.456873566568305","0.400598848347264","0.513148284789346"
"Big worries","2016","no degree/no degree yet","West Germany","312","0.407369635069697","0.371379965706516","0.443359304432878"
"Big worries","2016","no degree/no degree yet","East Germany","43","0.427670067646514","0.328703129997044","0.526637005295984"
"Some worries","2016","lower secondary degree","West Germany","1637","0.341380233986643","0.328014696823015","0.354745771150272"
"Some worries","2016","lower secondary degree","East Germany","254","0.276163154999706","0.248548694268461","0.30377761573095"
"Some worries","2016","secondary school degree","West Germany","1821","0.420725785857035","0.406145497963697","0.435306073750374"
"Some worries","2016","secondary school degree","East Germany","798","0.344145183273107","0.324337820393292","0.363952546152923"
"Some worries","2016","college entrance qualification","West Germany","2764","0.490060923750431","0.47686265191053","0.503259195590331"
"Some worries","2016","college entrance qualification","East Germany","604","0.450099599043337","0.422813027375132","0.477386170711542"
"Some worries","2016","Other degree","West Germany","1201","0.412246819896516","0.394435578604813","0.430058061188219"
"Some worries","2016","Other degree","East Germany","128","0.447770934423659","0.391594725990393","0.503947142856924"
"Some worries","2016","no degree/no degree yet","West Germany","285","0.417911989112472","0.381785286652834","0.454038691572109"
"Some worries","2016","no degree/no degree yet","East Germany","33","0.439620498324135","0.34033345866979","0.538907537978481"
"No worries","2016","lower secondary degree","West Germany","281","0.0546442815382449","0.048237796153341","0.0610507669231487"
"No worries","2016","lower secondary degree","East Germany","64","0.0512960134980455","0.0376708875351138","0.0649211394609772"
"No worries","2016","secondary school degree","West Germany","418","0.0991756666112425","0.0903479770022515","0.108003356220234"
"No worries","2016","secondary school degree","East Germany","128","0.0469211886426389","0.0381045941967228","0.055737783088555"
"No worries","2016","college entrance qualification","West Germany","1128","0.211616231491291","0.200832322583107","0.222400140399476"
"No worries","2016","college entrance qualification","East Germany","184","0.162615454376788","0.142376129501132","0.182854779252443"
"No worries","2016","Other degree","West Germany","405","0.131354616785735","0.119132062776184","0.143577170795286"
"No worries","2016","Other degree","East Germany","33","0.0953554990080363","0.0621754755572057","0.128535522458867"
"No worries","2016","no degree/no degree yet","West Germany","119","0.174718375817831","0.146904471304074","0.202532280331588"
"No worries","2016","no degree/no degree yet","East Germany","","","",""
"Big worries","2017","lower secondary degree","West Germany","2946","0.598457152031834","0.584919461132336","0.611994842931331"
"Big worries","2017","lower secondary degree","East Germany","679","0.66573879659436","0.636831652075621","0.694645941113098"
"Big worries","2017","secondary school degree","West Germany","2388","0.473526061408891","0.459766041556774","0.487286081261009"
"Big worries","2017","secondary school degree","East Germany","1488","0.608681679710533","0.589675680728308","0.627687678692758"
"Big worries","2017","college entrance qualification","West Germany","1716","0.271493433195757","0.260650983566336","0.282335882825178"
"Big worries","2017","college entrance qualification","East Germany","557","0.384260004260802","0.359309292625955","0.409210715895649"
"Big worries","2017","Other degree","West Germany","1259","0.450481791964358","0.432033143537278","0.468930440391438"
"Big worries","2017","Other degree","East Germany","166","0.493667593178424","0.438717339372768","0.54861784698408"
"Big worries","2017","no degree/no degree yet","West Germany","327","0.404402535092826","0.370583813599713","0.43822125658594"
"Big worries","2017","no degree/no degree yet","East Germany","42","0.390354497745658","0.305175779738909","0.475533215752406"
"Some worries","2017","lower secondary degree","West Germany","1799","0.350598013025398","0.337420797557979","0.363775228492816"
"Some worries","2017","lower secondary degree","East Germany","266","0.260113244092944","0.23323046683235","0.286996021353538"
"Some worries","2017","secondary school degree","West Germany","2172","0.420428485903437","0.40682474783485","0.434032223972025"
"Some worries","2017","secondary school degree","East Germany","915","0.343584301671803","0.325090055594949","0.362078547748656"
"Some worries","2017","college entrance qualification","West Germany","3257","0.49038504592516","0.478197375440007","0.502572716410312"
"Some worries","2017","college entrance qualification","East Germany","665","0.424640932018185","0.399286605939792","0.449995258096579"
"Some worries","2017","Other degree","West Germany","1182","0.413606740948304","0.395345798873731","0.431867683022877"
"Some worries","2017","Other degree","East Germany","108","0.324734395949083","0.273266550142283","0.376202241755883"
"Some worries","2017","no degree/no degree yet","West Germany","311","0.389285163940699","0.355686114429983","0.422884213451415"
"Some worries","2017","no degree/no degree yet","East Germany","62","0.383990330340566","0.299069012081865","0.468911648599266"
"No worries","2017","lower secondary degree","West Germany","292","0.0509448349427685","0.0448724691670799","0.057017200718457"
"No worries","2017","lower secondary degree","East Germany","78","0.074147959312696","0.0580922066335753","0.0902037119918167"
"No worries","2017","secondary school degree","West Germany","498","0.106045452687671","0.0975602460577206","0.114530659317622"
"No worries","2017","secondary school degree","East Germany","130","0.0477340186176642","0.0394312367123409","0.0560368005229874"
"No worries","2017","college entrance qualification","West Germany","1490","0.238121520879083","0.227737317389453","0.248505724368713"
"No worries","2017","college entrance qualification","East Germany","238","0.191099063721012","0.170931724106172","0.211266403335853"
"No worries","2017","Other degree","West Germany","353","0.135911467087338","0.123204495429769","0.148618438744908"
"No worries","2017","Other degree","East Germany","44","0.181598010872493","0.13922655243969","0.223969469305297"
"No worries","2017","no degree/no degree yet","West Germany","171","0.206312300966474","0.17842790660048","0.234196695332468"
"No worries","2017","no degree/no degree yet","East Germany","","","",""
"Big worries","2018","lower secondary degree","West Germany","2367","0.497492745698361","0.48325585644095","0.511729634955772"
"Big worries","2018","lower secondary degree","East Germany","594","0.581359368414822","0.550408972536396","0.612309764293249"
"Big worries","2018","secondary school degree","West Germany","1843","0.39370317436464","0.37983393573691","0.407572412992369"
"Big worries","2018","secondary school degree","East Germany","1296","0.570441861447048","0.550939950926992","0.589943771967104"
"Big worries","2018","college entrance qualification","West Germany","1237","0.205553548743988","0.195533441153302","0.215573656334674"
"Big worries","2018","college entrance qualification","East Germany","430","0.283580566883997","0.260136884394767","0.307024249373226"
"Big worries","2018","Other degree","West Germany","964","0.365480873496971","0.347104264224463","0.383857482769478"
"Big worries","2018","Other degree","East Germany","115","0.348818251328343","0.295243272347266","0.402393230309421"
"Big worries","2018","no degree/no degree yet","West Germany","278","0.394555897043214","0.359784791503624","0.429327002582803"
"Big worries","2018","no degree/no degree yet","East Germany","40","0.351246846192325","0.268871131862246","0.433622560522405"
"Some worries","2018","lower secondary degree","West Germany","1930","0.410799123235092","0.396790449872524","0.42480779659766"
"Some worries","2018","lower secondary degree","East Germany","289","0.331828112881963","0.302287202827637","0.361369022936288"
"Some worries","2018","secondary school degree","West Germany","2272","0.481254517881088","0.467070799865917","0.49543823589626"
"Some worries","2018","secondary school degree","East Germany","949","0.359369483652984","0.34046630240835","0.378272664897617"
"Some worries","2018","college entrance qualification","West Germany","3123","0.503314218677624","0.490916606572144","0.515711830783104"
"Some worries","2018","college entrance qualification","East Germany","700","0.502460124280843","0.476454417216892","0.528465831344794"
"Some worries","2018","Other degree","West Germany","1213","0.46716331396576","0.448124402252103","0.486202225679416"
"Some worries","2018","Other degree","East Germany","127","0.351185836033514","0.297527159578447","0.404844512488581"
"Some worries","2018","no degree/no degree yet","West Germany","319","0.395977094943922","0.361184330281875","0.43076985960597"
"Some worries","2018","no degree/no degree yet","East Germany","53","0.384254155153746","0.300315256422618","0.468193053884875"
"No worries","2018","lower secondary degree","West Germany","441","0.0917081310665468","0.0834901109974462","0.0999261511356473"
"No worries","2018","lower secondary degree","East Germany","93","0.0868125187032149","0.0691483039872921","0.104476733419138"
"No worries","2018","secondary school degree","West Germany","652","0.125042307754272","0.115652698231307","0.134431917277238"
"No worries","2018","secondary school degree","East Germany","230","0.0701886548999684","0.060124174239615","0.0802531355603218"
"No worries","2018","college entrance qualification","West Germany","1888","0.291132232578388","0.279867903213323","0.302396561943453"
"No worries","2018","college entrance qualification","East Germany","290","0.21395930883516","0.192629251324637","0.235289366345683"
"No worries","2018","Other degree","West Germany","461","0.16735581253727","0.15311086601728","0.18160075905726"
"No worries","2018","Other degree","East Germany","62","0.299995912638143","0.248482626420542","0.351509198855743"
"No worries","2018","no degree/no degree yet","West Germany","162","0.209467008012864","0.180517244693697","0.238416771332031"
"No worries","2018","no degree/no degree yet","East Germany","36","0.264498998653928","0.188386341084885","0.340611656222971"
"Big worries","2019","lower secondary degree","West Germany","2027","0.463869664117856","0.449204329031207","0.478534999204505"
"Big worries","2019","lower secondary degree","East Germany","501","0.563740228962373","0.530518417747391","0.596962040177355"
"Big worries","2019","secondary school degree","West Germany","1735","0.355930432217112","0.342516223508851","0.369344640925374"
"Big worries","2019","secondary school degree","East Germany","1189","0.489646129103601","0.470038924120754","0.509253334086448"
"Big worries","2019","college entrance qualification","West Germany","1265","0.198411913509029","0.188982905267696","0.207840921750363"
"Big worries","2019","college entrance qualification","East Germany","442","0.291813091373519","0.269717066343083","0.313909116403956"
"Big worries","2019","Other degree","West Germany","779","0.33435755137665","0.315001518826295","0.353713583927005"
"Big worries","2019","Other degree","East Germany","108","0.351892812321726","0.294176465587122","0.40960915905633"
"Big worries","2019","no degree/no degree yet","West Germany","251","0.416733782539707","0.379346609738186","0.454120955341229"
"Big worries","2019","no degree/no degree yet","East Germany","33","0.265718324210774","0.179996756941564","0.351439891479984"
"Some worries","2019","lower secondary degree","West Germany","2042","0.465179869675717","0.450511793963189","0.479847945388245"
"Some worries","2019","lower secondary degree","East Germany","284","0.342152625868564","0.310370443150958","0.373934808586171"
"Some worries","2019","secondary school degree","West Germany","2505","0.512626241625342","0.498622386908981","0.526630096341703"
"Some worries","2019","secondary school degree","East Germany","1112","0.44981541395802","0.430303036164125","0.469327791751915"
"Some worries","2019","college entrance qualification","West Germany","3447","0.488513081218612","0.476694594268779","0.500331568168445"
"Some worries","2019","college entrance qualification","East Germany","853","0.507029087558464","0.482728604592355","0.531329570524573"
"Some worries","2019","Other degree","West Germany","1126","0.490729063766007","0.4702181217428","0.511240005789214"
"Some worries","2019","Other degree","East Germany","99","0.410465422265379","0.351013877031239","0.46991696749952"
"Some worries","2019","no degree/no degree yet","West Germany","259","0.384912041041744","0.34801349775703","0.421810584326458"
"Some worries","2019","no degree/no degree yet","East Germany","46","0.533218871652106","0.436400582149344","0.630037161154867"
"No worries","2019","lower secondary degree","West Germany","373","0.0709504662064271","0.0634003110671689","0.0785006213456853"
"No worries","2019","lower secondary degree","East Germany","71","0.0941071451690625","0.0745475021068234","0.113666788231302"
"No worries","2019","secondary school degree","West Germany","654","0.131443326157546","0.121976934701745","0.140909717613347"
"No worries","2019","secondary school degree","East Germany","196","0.060538456938379","0.0511845294953614","0.0698923843813966"
"No worries","2019","college entrance qualification","West Germany","2160","0.313075005272359","0.30211059258673","0.324039417957987"
"No worries","2019","college entrance qualification","East Germany","331","0.201157821068017","0.181673432785941","0.220642209350092"
"No worries","2019","Other degree","West Germany","377","0.174913384857343","0.159326778620175","0.190499991094511"
"No worries","2019","Other degree","East Germany","56","0.237641765412894","0.186200558477895","0.289082972347893"
"No worries","2019","no degree/no degree yet","West Germany","158","0.198354176418549","0.168114871690093","0.228593481147004"
"No worries","2019","no degree/no degree yet","East Germany","","","",""
