"plh0040","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2010","in school","80","0.19704116429313","0.158679433932286","0.235402894653974"
"Big worries","2010","inadequately","165","0.450960411484963","0.397991715522526","0.503929107447399"
"Big worries","2010","middle vocational","5021","0.426905399576119","0.417962647683097","0.435848151469141"
"Big worries","2010","vocational + Abi","525","0.3067721414772","0.284908473561773","0.328635809392628"
"No worries","2010","general elemantary","286","0.112279564746015","0.0997808630112518","0.124778266480779"
"No worries","2010","higher education","1389","0.257795090422896","0.246087057939489","0.269503122906303"
"No worries","2010","higher vocational","196","0.118824003074748","0.103047496901871","0.134600509247625"
"No worries","2010","in school","120","0.26420989840175","0.221686831690768","0.306732965112733"
"No worries","2010","inadequately","51","0.13876142931653","0.101961722385784","0.175561136247275"
"No worries","2010","middle vocational","1334","0.118255387308488","0.112417253099396","0.124093521517579"
"No worries","2010","vocational + Abi","300","0.19060705614479","0.171985059091559","0.209229053198021"
"Some worries","2010","general elemantary","1044","0.434002850365444","0.414381456826788","0.4536242439041"
"Some worries","2010","higher education","2712","0.500239047894551","0.486856012058026","0.513622083731077"
"Some worries","2010","higher vocational","810","0.497582852619592","0.473205174281584","0.5219605309576"
"Some worries","2010","in school","213","0.53874893730512","0.490672202055685","0.586825672554555"
"Some worries","2010","inadequately","123","0.410278159198508","0.357916783620193","0.462639534776823"
"Some worries","2010","middle vocational","5397","0.454839213115393","0.445836291804596","0.46384213442619"
"Some worries","2010","vocational + Abi","884","0.50262080237801","0.478915740248301","0.526325864507719"
"Big worries","2011","general elemantary","842","0.400936545185142","0.380113870483631","0.421759219886653"
"Big worries","2011","higher education","937","0.192972202342548","0.181528233490021","0.204416171195076"
"Big worries","2011","higher vocational","495","0.36027307976779","0.335494370494713","0.385051789040868"
"Big worries","2011","in school","62","0.211250330659503","0.16588373504506","0.256616926273947"
"Big worries","2011","inadequately","76","0.333742526730385","0.270857386025911","0.396627667434858"
"Big worries","2011","middle vocational","3934","0.37901059702877","0.369694274185729","0.388326919871811"
"Big worries","2011","vocational + Abi","311","0.25264808433346","0.228031851181872","0.277264317485048"
"No worries","2011","general elemantary","298","0.141843101547549","0.127019636362629","0.156666566732469"
"No worries","2011","higher education","1329","0.299344763098826","0.286063999017639","0.312625527180012"
"No worries","2011","higher vocational","225","0.151772015889752","0.133253012538431","0.170291019241072"
"No worries","2011","in school","101","0.367117457648016","0.313546183832804","0.420688731463228"
"No worries","2011","inadequately","44","0.211839882536257","0.157347937943439","0.266331827129076"
"No worries","2011","middle vocational","1471","0.142841646280958","0.136122181013885","0.149561111548031"
"No worries","2011","vocational + Abi","260","0.214653582871633","0.19139406436834","0.237913101374926"
"Some worries","2011","general elemantary","988","0.457220353267309","0.436054448699715","0.478386257834903"
"Some worries","2011","higher education","2302","0.507683034558626","0.493185178961835","0.522180890155417"
"Some worries","2011","higher vocational","722","0.487954904342458","0.462155515988143","0.513754292696772"
"Some worries","2011","in school","148","0.421632211692481","0.366749338850162","0.476515084534799"
"Some worries","2011","inadequately","96","0.454417590733358","0.388015926774421","0.520819254692294"
"Some worries","2011","middle vocational","5012","0.478147756690272","0.468555261335074","0.487740252045469"
"Some worries","2011","vocational + Abi","626","0.532698332794907","0.504433895100321","0.560962770489492"
"Big worries","2012","general elemantary","810","0.37652836842865","0.355820487712063","0.397236249145236"
"Big worries","2012","higher education","876","0.187733665393851","0.176506191305425","0.198961139482278"
"Big worries","2012","higher vocational","459","0.322649699236817","0.298554182694159","0.346745215779475"
"Big worries","2012","in school","43","0.181435346596898","0.136215047304994","0.226655645888803"
"Big worries","2012","inadequately","98","0.378854430229635","0.316024984142027","0.441683876317243"
"Big worries","2012","middle vocational","3697","0.352461540945207","0.34322871614599","0.361694365744424"
"Big worries","2012","vocational + Abi","280","0.238347007765583","0.214320090538692","0.262373924992474"
"No worries","2012","general elemantary","319","0.148361449243883","0.133169390036213","0.163553508451554"
"No worries","2012","higher education","1456","0.339639425744299","0.326023054868326","0.353255796620271"
"No worries","2012","higher vocational","253","0.177561340566231","0.157864802014997","0.197257879117465"
"No worries","2012","in school","101","0.340316411200782","0.284718909627139","0.395913912774425"
"No worries","2012","inadequately","45","0.237029914245724","0.181950960137633","0.292108868353815"
"No worries","2012","middle vocational","1536","0.154810658861346","0.147819915189982","0.161801402532711"
"No worries","2012","vocational + Abi","299","0.236648166090939","0.212680344010411","0.260615988171468"
"Some worries","2012","general elemantary","974","0.475110182327467","0.453766974282913","0.496453390372021"
"Some worries","2012","higher education","2315","0.47262690886185","0.458272676895635","0.486981140828065"
"Some worries","2012","higher vocational","734","0.499788960196952","0.474017803583456","0.525560116810449"
"Some worries","2012","in school","135","0.47824824220232","0.419633799375178","0.536862685029462"
"Some worries","2012","inadequately","86","0.384115655524641","0.321119951150566","0.447111359898715"
"Some worries","2012","middle vocational","5052","0.492727800193447","0.483065734026718","0.502389866360175"
"Some worries","2012","vocational + Abi","629","0.525004826143477","0.496844293161323","0.553165359125632"
"Big worries","2013","general elemantary","707","0.380262720453749","0.358123601719631","0.402401839187867"
"Big worries","2013","higher education","860","0.181892858719983","0.170571629651736","0.193214087788231"
"Big worries","2013","higher vocational","433","0.311782675148406","0.28688773648259","0.336677613814223"
"Big worries","2013","in school","45","0.169563018815581","0.123950891539248","0.215175146091913"
"Big worries","2013","inadequately","78","0.323731670576492","0.25754819112462","0.389915150028365"
"Big worries","2013","middle vocational","3346","0.348181523966687","0.33855610873863","0.357806939194744"
"Big worries","2013","vocational + Abi","256","0.242509831735791","0.217170076235274","0.267849587236308"
"No worries","2013","general elemantary","259","0.15077511805803","0.134456219713861","0.1670940164022"
"No worries","2013","higher education","1364","0.336185690038605","0.322321529501123","0.350049850576087"
"No worries","2013","higher vocational","215","0.172446753780494","0.152144336226094","0.192749171334894"
"No worries","2013","in school","94","0.319219545551609","0.262555223938393","0.375883867164826"
"No worries","2013","inadequately","37","0.182147740909173","0.12755350398737","0.236741977830976"
"No worries","2013","middle vocational","1426","0.157127217526532","0.149774294759242","0.164480140293823"
"No worries","2013","vocational + Abi","269","0.248187461181001","0.222649045864125","0.273725876497877"
"Some worries","2013","general elemantary","881","0.46896216148822","0.44620352294279","0.491720800033651"
"Some worries","2013","higher education","2236","0.481921451241412","0.467256973660709","0.496585928822114"
"Some worries","2013","higher vocational","682","0.515770571071099","0.488912418300273","0.542628723841926"
"Some worries","2013","in school","121","0.51121743563281","0.450456829369753","0.571978041895867"
"Some worries","2013","inadequately","77","0.494120588514335","0.423401369811925","0.564839807216745"
"Some worries","2013","middle vocational","4638","0.49469125850678","0.484589457642758","0.504793059370803"
"Some worries","2013","vocational + Abi","574","0.509302707083208","0.479746815274199","0.538858598892217"
"Big worries","2014","general elemantary","1192","0.388401055760932","0.371238540014477","0.405563571507387"
"Big worries","2014","higher education","1251","0.195244088565539","0.185394025187216","0.205094151943861"
"Big worries","2014","higher vocational","530","0.329371289241387","0.306313610254102","0.352428968228671"
"Big worries","2014","in school","80","0.175440094040009","0.140141598624688","0.21073858945533"
"Big worries","2014","inadequately","202","0.379145206945728","0.336618584348678","0.421671829542778"
"Big worries","2014","middle vocational","4548","0.369497265526038","0.361052065553982","0.377942465498093"
"Big worries","2014","vocational + Abi","522","0.235071530674445","0.21671538098559","0.253427680363301"
"No worries","2014","general elemantary","521","0.155339370873549","0.142584111887978","0.16809462985912"
"No worries","2014","higher education","1853","0.314805128667362","0.303264062213941","0.326346195120783"
"No worries","2014","higher vocational","248","0.145197674856288","0.127913672143143","0.162481677569433"
"No worries","2014","in school","152","0.344073995978478","0.299984613948789","0.388163378008167"
"No worries","2014","inadequately","101","0.218046636302802","0.181853333967369","0.254239938638235"
"No worries","2014","middle vocational","1850","0.14810808027753","0.141893061260131","0.154323099294929"
"No worries","2014","vocational + Abi","456","0.250448261071222","0.231692660344023","0.269203861798422"
"Some worries","2014","general elemantary","1385","0.456259573365519","0.438720397162552","0.473798749568486"
"Some worries","2014","higher education","3117","0.489950782767099","0.477528532889494","0.502373032644704"
"Some worries","2014","higher vocational","818","0.525431035902325","0.500932553910518","0.549929517894132"
"Some worries","2014","in school","214","0.480485909981512","0.434117772079585","0.52685404788344"
"Some worries","2014","inadequately","197","0.40280815675147","0.359817987923958","0.445798325578982"
"Some worries","2014","middle vocational","6150","0.482394654196432","0.473651634521024","0.491137673871841"
"Some worries","2014","vocational + Abi","1072","0.514480208254332","0.492845105321234","0.536115311187431"
"Big worries","2015","general elemantary","1156","0.465581238358887","0.446611006481093","0.484551470236681"
"Big worries","2015","higher education","1341","0.233412852612955","0.222581579870178","0.244244125355731"
"Big worries","2015","higher vocational","607","0.411486099463163","0.386787682615025","0.436184516311302"
"Big worries","2015","in school","68","0.185895613519783","0.145081534971174","0.226709692068392"
"Big worries","2015","inadequately","172","0.425144063548184","0.37675764535457","0.473530481741797"
"Big worries","2015","middle vocational","4873","0.429563115673974","0.420573143557664","0.438553087790284"
"Big worries","2015","vocational + Abi","594","0.316772429520799","0.296134574192465","0.337410284849134"
"No worries","2015","general elemantary","365","0.120456208263537","0.108077441404169","0.132834975122906"
"No worries","2015","higher education","1546","0.284281999148169","0.27273199892714","0.295831999369197"
"No worries","2015","higher vocational","209","0.14087796409691","0.123417244748686","0.158338683445135"
"No worries","2015","in school","118","0.360441224378739","0.310068801933271","0.410813646824206"
"No worries","2015","inadequately","60","0.129281072335015","0.0964426434836152","0.162119501186414"
"No worries","2015","middle vocational","1376","0.118062773030889","0.112202519833894","0.123923026227884"
"No worries","2015","vocational + Abi","386","0.213999828202236","0.195805910865262","0.232193745539211"
"Some worries","2015","general elemantary","1135","0.413962553377576","0.395230850174249","0.432694256580903"
"Some worries","2015","higher education","2972","0.482305148238876","0.469510327254444","0.495099969223309"
"Some worries","2015","higher vocational","709","0.447635936439927","0.422679168000154","0.472592704879699"
"Some worries","2015","in school","163","0.453663162101478","0.401431676598809","0.505894647604146"
"Some worries","2015","inadequately","169","0.445574864116802","0.396927680510309","0.494222047723294"
"Some worries","2015","middle vocational","5398","0.452374111295137","0.443334871445431","0.461413351144843"
"Some worries","2015","vocational + Abi","972","0.469227742276964","0.447088939442937","0.491366545110992"
"Big worries","2016","general elemantary","1345","0.5303384340028","0.510979040588563","0.549697827417036"
"Big worries","2016","higher education","1960","0.329919014614067","0.31791646508725","0.341921564140885"
"Big worries","2016","higher vocational","720","0.511325616854185","0.485224976849439","0.537426256858932"
"Big worries","2016","in school","88","0.20238536114759","0.15903654642179","0.245734175873389"
"Big worries","2016","inadequately","211","0.507707348780621","0.458775197930103","0.556639499631139"
"Big worries","2016","middle vocational","5949","0.539109449968676","0.529797278121771","0.54842162181558"
"Big worries","2016","vocational + Abi","838","0.405795026878374","0.384359985390543","0.427230068366204"
"No worries","2016","general elemantary","260","0.0995554646003466","0.0879414138693191","0.111169515331374"
"No worries","2016","higher education","1114","0.198911087818887","0.188721044202426","0.209101131435348"
"No worries","2016","higher vocational","121","0.0693057561101716","0.0560446191210165","0.0825668930993267"
"No worries","2016","in school","89","0.314734207139833","0.264627874034667","0.364840540244999"
"No worries","2016","inadequately","50","0.112202968304614","0.0813117581391694","0.143094178470059"
"No worries","2016","middle vocational","943","0.0848762776975987","0.0796697680549314","0.090082787340266"
"No worries","2016","vocational + Abi","265","0.14909927232172","0.133551075250848","0.164647469392593"
"Some worries","2016","general elemantary","948","0.370106101396854","0.351376889343201","0.388835313450507"
"Some worries","2016","higher education","2821","0.471169897567045","0.458427444620115","0.483912350513975"
"Some worries","2016","higher vocational","568","0.419368627035643","0.393602994277594","0.445134259793691"
"Some worries","2016","in school","153","0.482880431712577","0.428965828870101","0.536795034555054"
"Some worries","2016","inadequately","140","0.380089682914765","0.332579863731949","0.427599502097581"
"Some worries","2016","middle vocational","4115","0.376014272333726","0.366965219981949","0.385063324685502"
"Some worries","2016","vocational + Abi","913","0.445105700799906","0.423411705737298","0.466799695862514"
"Big worries","2017","general elemantary","1441","0.540436396998084","0.521769313205737","0.559103480790432"
"Big worries","2017","higher education","1949","0.303025730978086","0.291888579085952","0.314162882870219"
"Big worries","2017","higher vocational","754","0.491067015256464","0.466123031822896","0.516010998690033"
"Big worries","2017","in school","75","0.169784665556027","0.133398939609636","0.206170391502418"
"Big worries","2017","inadequately","249","0.517422131008304","0.471304602928435","0.563539659088173"
"Big worries","2017","middle vocational","6334","0.533994687898575","0.525097915919302","0.542891459877848"
"Big worries","2017","vocational + Abi","888","0.371648746954766","0.351524075226819","0.391773418682714"
"No worries","2017","general elemantary","268","0.0953035401191363","0.0843049420606333","0.106302138177639"
"No worries","2017","higher education","1395","0.22767194781381","0.217509889500652","0.237834006126968"
"No worries","2017","higher vocational","143","0.103248227657895","0.0880657534324073","0.118430701883382"
"No worries","2017","in school","134","0.336535956986363","0.290741715607731","0.382330198364994"
"No worries","2017","inadequately","64","0.168489639374161","0.133945032640481","0.20303424610784"
"No worries","2017","middle vocational","1070","0.0865103894684798","0.0814967338717805","0.0915240450651791"
"No worries","2017","vocational + Abi","307","0.158481495267376","0.143273136781766","0.173689853752986"
"Some worries","2017","general elemantary","1029","0.364260062882779","0.346234995556559","0.382285130209"
"Some worries","2017","higher education","3197","0.469302321208105","0.457208154195626","0.481396488220583"
"Some worries","2017","higher vocational","646","0.405684757085641","0.381184654229583","0.430184859941699"
"Some worries","2017","in school","200","0.49367937745761","0.445226258486365","0.542132496428856"
"Some worries","2017","inadequately","138","0.314088229617536","0.271251157581141","0.35692530165393"
"Some worries","2017","middle vocational","4673","0.379494922632946","0.370840378189388","0.388149467076503"
"Some worries","2017","vocational + Abi","1020","0.469869757777857","0.449085177325302","0.490654338230413"
"Big worries","2018","general elemantary","1176","0.445256119640866","0.426397652604323","0.464114586677408"
"Big worries","2018","higher education","1471","0.228971944782688","0.218622814247449","0.239321075317928"
"Big worries","2018","higher vocational","576","0.384117378824704","0.359091154226032","0.409143603423376"
"Big worries","2018","in school","61","0.127772077793057","0.0925454139720392","0.162998741614075"
"Big worries","2018","inadequately","228","0.537851049290462","0.493156337770397","0.582545760810526"
"Big worries","2018","middle vocational","5101","0.451877344270938","0.442772675697599","0.460982012844276"
"Big worries","2018","vocational + Abi","672","0.307719347700207","0.28804902866492","0.327389666735494"
"No worries","2018","general elemantary","402","0.137927916586253","0.124843539336269","0.151012293836238"
"No worries","2018","higher education","1753","0.279955937058497","0.268897289534754","0.291014584582241"
"No worries","2018","higher vocational","189","0.137432119184662","0.119716548478665","0.15514768989066"
"No worries","2018","in school","113","0.337394694813094","0.287502211286646","0.387287178339543"
"No worries","2018","inadequately","80","0.140305933560456","0.109171273646813","0.171440593474099"
"No worries","2018","middle vocational","1479","0.119600557098324","0.113664180264122","0.125536933932525"
"No worries","2018","vocational + Abi","411","0.180890807247794","0.164485965184781","0.197295649310808"
"Some worries","2018","general elemantary","1090","0.416815963772881","0.398107843040275","0.435524084505487"
"Some worries","2018","higher education","3108","0.491072118158814","0.478758706511311","0.503385529806318"
"Some worries","2018","higher vocational","686","0.478450501990634","0.4527476889069","0.504153315074368"
"Some worries","2018","in school","171","0.534833227393848","0.482200960419064","0.587465494368633"
"Some worries","2018","inadequately","170","0.321843017149082","0.279961605921465","0.363724428376699"
"Some worries","2018","middle vocational","4898","0.428522098630739","0.419468915344041","0.437575281917437"
"Some worries","2018","vocational + Abi","1032","0.511389845051999","0.490086382384779","0.532693307719219"
"Big worries","2019","general elemantary","1009","0.421057819087089","0.401296680388875","0.440818957785303"
"Big worries","2019","higher education","1430","0.218198581122655","0.208521010655842","0.227876151589468"
"Big worries","2019","higher vocational","611","0.351426842881375","0.328508815090021","0.37434487067273"
"Big worries","2019","in school","66","0.173317725500148","0.132353761808881","0.214281689191415"
"Big worries","2019","inadequately","192","0.509301749114742","0.459235674433634","0.55936782379585"
"Big worries","2019","middle vocational","4522","0.411285579992513","0.402126219640614","0.420444940344412"
"Big worries","2019","vocational + Abi","639","0.290697357353875","0.271574393871504","0.309820320836246"
"No worries","2019","general elemantary","286","0.110207429052926","0.0976739013601437","0.122740956745709"
"No worries","2019","higher education","1995","0.297474049768423","0.286762609198602","0.308185490338244"
"No worries","2019","higher vocational","250","0.145964989544567","0.129016052027235","0.162913927061899"
"No worries","2019","in school","114","0.338146714734634","0.286949702175749","0.38934372729352"
"No worries","2019","inadequately","59","0.123956379625309","0.0909539425725957","0.156958816678022"
"No worries","2019","middle vocational","1410","0.119750034520859","0.113706626741989","0.12579344229973"
"No worries","2019","vocational + Abi","435","0.198119068856813","0.181333465870012","0.214904671843614"
"Some worries","2019","general elemantary","1103","0.468734751859984","0.448761775760437","0.488707727959532"
"Some worries","2019","higher education","3572","0.484327369108922","0.472617590050378","0.496037148167467"
"Some worries","2019","higher vocational","806","0.502608167574058","0.478606335841525","0.526609999306591"
"Some worries","2019","in school","148","0.488535559765218","0.434439332009729","0.542631787520707"
"Some worries","2019","inadequately","132","0.366741871259949","0.31847831282321","0.415005429696688"
"Some worries","2019","middle vocational","5155","0.468964385486628","0.459675302929491","0.478253468043764"
"Some worries","2019","vocational + Abi","1092","0.511183573789312","0.49013221149209","0.532234936086534"
