"plh0190","year","e11102","e11103","n","percent","lower_confidence","upper_confidence"
"True entirely","2012","Employed","Not Working","","","",""
"Tends to agree","2012","Not Employed","Full Time","","","",""
"Tends to agree","2012","Not Employed","Part Time","","","",""
"Tends to agree","2012","Not Employed","Not Working","","","",""
"Tends to agree","2012","Employed","Full Time","","","",""
"Tends to agree","2012","Employed","Part Time","","","",""
"Tends to agree","2012","Employed","Not Working","","","",""
"Rather not true","2012","Not Employed","Full Time","","","",""
"Rather not true","2012","Not Employed","Part Time","","","",""
"Rather not true","2012","Not Employed","Not Working","","","",""
"Rather not true","2012","Employed","Full Time","","","",""
"Rather not true","2012","Employed","Part Time","","","",""
"Rather not true","2012","Employed","Not Working","","","",""
"Totally disagree","2012","Not Employed","Full Time","","","",""
"Totally disagree","2012","Not Employed","Part Time","","","",""
"Totally disagree","2012","Not Employed","Not Working","","","",""
"Totally disagree","2012","Employed","Full Time","","","",""
"Totally disagree","2012","Employed","Part Time","","","",""
"Totally disagree","2012","Employed","Not Working","","","",""
"True entirely","2013","Not Employed","Full Time","","","",""
"True entirely","2013","Not Employed","Part Time","","","",""
"True entirely","2013","Not Employed","Not Working","308","0.0546098956542545","0.0486836398106796","0.0605361514978293"
"True entirely","2013","Employed","Full Time","334","0.0549685393723038","0.0496054976562751","0.0603315810883325"
"True entirely","2013","Employed","Part Time","195","0.0542255368573834","0.0475485301550614","0.0609025435597053"
"True entirely","2013","Employed","Not Working","","","",""
"Tends to agree","2013","Not Employed","Full Time","","","",""
"Tends to agree","2013","Not Employed","Part Time","","","",""
"Tends to agree","2013","Not Employed","Not Working","544","0.10354200939075","0.0955957550271753","0.111488263754324"
"Tends to agree","2013","Employed","Full Time","694","0.102002558407536","0.0948810166467533","0.109124100168318"
"Tends to agree","2013","Employed","Part Time","419","0.0960781423731973","0.0873892616974241","0.10476702304897"
"Tends to agree","2013","Employed","Not Working","","","",""
"Rather not true","2013","Not Employed","Full Time","","","",""
"Rather not true","2013","Not Employed","Part Time","","","",""
"Rather not true","2013","Not Employed","Not Working","2096","0.378928598497757","0.366275739893938","0.391581457101577"
"Rather not true","2013","Employed","Full Time","2511","0.372815006718609","0.361436756890329","0.384193256546889"
"Rather not true","2013","Employed","Part Time","1607","0.362214777655842","0.348043585114819","0.376385970196865"
"Rather not true","2013","Employed","Not Working","","","",""
"Totally disagree","2013","Not Employed","Full Time","","","",""
"Totally disagree","2013","Not Employed","Part Time","","","",""
"Totally disagree","2013","Not Employed","Not Working","2699","0.462919496457238","0.449914458416321","0.475924534498156"
"Totally disagree","2013","Employed","Full Time","3399","0.470213895501552","0.458469546340994","0.481958244662109"
"Totally disagree","2013","Employed","Part Time","2198","0.487481543113577","0.472744174924727","0.502218911302427"
"Totally disagree","2013","Employed","Not Working","","","",""
"True entirely","2014","Not Employed","Full Time","","","",""
"True entirely","2014","Not Employed","Part Time","","","",""
"True entirely","2014","Not Employed","Not Working","","","",""
"True entirely","2014","Employed","Full Time","","","",""
"True entirely","2014","Employed","Part Time","","","",""
"True entirely","2014","Employed","Not Working","","","",""
"Tends to agree","2014","Not Employed","Full Time","","","",""
"Tends to agree","2014","Not Employed","Part Time","","","",""
"Tends to agree","2014","Not Employed","Not Working","","","",""
"Tends to agree","2014","Employed","Full Time","","","",""
"Tends to agree","2014","Employed","Part Time","","","",""
"Tends to agree","2014","Employed","Not Working","","","",""
"Rather not true","2014","Not Employed","Full Time","","","",""
"Rather not true","2014","Not Employed","Part Time","","","",""
"Rather not true","2014","Not Employed","Not Working","","","",""
"Rather not true","2014","Employed","Full Time","","","",""
"Rather not true","2014","Employed","Part Time","","","",""
"Rather not true","2014","Employed","Not Working","","","",""
"Totally disagree","2014","Not Employed","Full Time","","","",""
"Totally disagree","2014","Not Employed","Part Time","","","",""
"Totally disagree","2014","Not Employed","Not Working","","","",""
"Totally disagree","2014","Employed","Full Time","","","",""
"Totally disagree","2014","Employed","Part Time","","","",""
"Totally disagree","2014","Employed","Not Working","","","",""
"True entirely","2015","Not Employed","Full Time","","","",""
"True entirely","2015","Not Employed","Part Time","","","",""
"True entirely","2015","Not Employed","Not Working","","","",""
"True entirely","2015","Employed","Full Time","","","",""
"True entirely","2015","Employed","Part Time","","","",""
"True entirely","2015","Employed","Not Working","","","",""
"Tends to agree","2015","Not Employed","Full Time","","","",""
"Tends to agree","2015","Not Employed","Part Time","","","",""
"Tends to agree","2015","Not Employed","Not Working","","","",""
"Tends to agree","2015","Employed","Full Time","","","",""
"Tends to agree","2015","Employed","Part Time","","","",""
"Tends to agree","2015","Employed","Not Working","","","",""
"Rather not true","2015","Not Employed","Full Time","","","",""
"Rather not true","2015","Not Employed","Part Time","","","",""
"Rather not true","2015","Not Employed","Not Working","","","",""
"Rather not true","2015","Employed","Full Time","","","",""
"Rather not true","2015","Employed","Part Time","","","",""
"Rather not true","2015","Employed","Not Working","","","",""
"Totally disagree","2015","Not Employed","Full Time","","","",""
"Totally disagree","2015","Not Employed","Part Time","","","",""
"Totally disagree","2015","Not Employed","Not Working","","","",""
"Totally disagree","2015","Employed","Full Time","","","",""
"Totally disagree","2015","Employed","Part Time","","","",""
"Totally disagree","2015","Employed","Not Working","","","",""
"True entirely","2016","Not Employed","Full Time","","","",""
"True entirely","2016","Not Employed","Part Time","","","",""
"True entirely","2016","Not Employed","Not Working","","","",""
"True entirely","2016","Employed","Full Time","","","",""
"True entirely","2016","Employed","Part Time","","","",""
"True entirely","2016","Employed","Not Working","","","",""
"Tends to agree","2016","Not Employed","Full Time","","","",""
"Tends to agree","2016","Not Employed","Part Time","","","",""
"Tends to agree","2016","Not Employed","Not Working","","","",""
"Tends to agree","2016","Employed","Full Time","","","",""
"Tends to agree","2016","Employed","Part Time","","","",""
"Tends to agree","2016","Employed","Not Working","","","",""
"Rather not true","2016","Not Employed","Full Time","","","",""
"Rather not true","2016","Not Employed","Part Time","","","",""
"Rather not true","2016","Not Employed","Not Working","","","",""
"Rather not true","2016","Employed","Full Time","","","",""
"Rather not true","2016","Employed","Part Time","","","",""
"Rather not true","2016","Employed","Not Working","","","",""
"Totally disagree","2016","Not Employed","Full Time","","","",""
"Totally disagree","2016","Not Employed","Part Time","","","",""
"Totally disagree","2016","Not Employed","Not Working","","","",""
"Totally disagree","2016","Employed","Full Time","","","",""
"Totally disagree","2016","Employed","Part Time","","","",""
"Totally disagree","2016","Employed","Not Working","","","",""
"True entirely","2017","Not Employed","Full Time","","","",""
"True entirely","2017","Not Employed","Part Time","","","",""
"True entirely","2017","Not Employed","Not Working","","","",""
"True entirely","2017","Employed","Full Time","","","",""
"True entirely","2017","Employed","Part Time","","","",""
"True entirely","2017","Employed","Not Working","","","",""
"Tends to agree","2017","Not Employed","Full Time","","","",""
"Tends to agree","2017","Not Employed","Part Time","","","",""
"Tends to agree","2017","Not Employed","Not Working","","","",""
"Tends to agree","2017","Employed","Full Time","","","",""
"Tends to agree","2017","Employed","Part Time","","","",""
"Tends to agree","2017","Employed","Not Working","","","",""
"Rather not true","2017","Not Employed","Full Time","","","",""
"Rather not true","2017","Not Employed","Part Time","","","",""
"Rather not true","2017","Not Employed","Not Working","","","",""
"Rather not true","2017","Employed","Full Time","","","",""
"Rather not true","2017","Employed","Part Time","","","",""
"Rather not true","2017","Employed","Not Working","","","",""
"Totally disagree","2017","Not Employed","Full Time","","","",""
"Totally disagree","2017","Not Employed","Part Time","","","",""
"Totally disagree","2017","Not Employed","Not Working","","","",""
"Totally disagree","2017","Employed","Full Time","","","",""
"Totally disagree","2017","Employed","Part Time","","","",""
"Totally disagree","2017","Employed","Not Working","","","",""
"True entirely","2018","Not Employed","Full Time","","","",""
"True entirely","2018","Not Employed","Part Time","","","",""
"True entirely","2018","Not Employed","Not Working","326","0.0614418261070579","0.055224616028332","0.0676590361857838"
"True entirely","2018","Employed","Full Time","511","0.0496786867519062","0.0453868967525269","0.0539704767512855"
"True entirely","2018","Employed","Part Time","357","0.0570959840626394","0.0517253564899859","0.0624666116352929"
"True entirely","2018","Employed","Not Working","","","",""
"Tends to agree","2018","Not Employed","Full Time","","","",""
"Tends to agree","2018","Not Employed","Part Time","","","",""
"Tends to agree","2018","Not Employed","Not Working","640","0.126289617953105","0.117689578181498","0.134889657724712"
"Tends to agree","2018","Employed","Full Time","1163","0.130074582724197","0.123430188285548","0.136718977162846"
"Tends to agree","2018","Employed","Part Time","769","0.108621202540385","0.101418807032345","0.115823598048424"
"Tends to agree","2018","Employed","Not Working","","","",""
"Rather not true","2018","Not Employed","Full Time","","","",""
"Rather not true","2018","Not Employed","Part Time","","","",""
"Rather not true","2018","Not Employed","Not Working","2155","0.377320913994653","0.364771586145814","0.389870241843493"
"Rather not true","2018","Employed","Full Time","3788","0.384858411083079","0.37524768473274","0.394469137433419"
"Rather not true","2018","Employed","Part Time","2608","0.363305531283588","0.352173099139079","0.374437963428097"
"Rather not true","2018","Employed","Not Working","","","",""
"Totally disagree","2018","Not Employed","Full Time","","","",""
"Totally disagree","2018","Not Employed","Part Time","","","",""
"Totally disagree","2018","Not Employed","Not Working","2610","0.434947641945184","0.422112646379955","0.447782637510413"
"Totally disagree","2018","Employed","Full Time","4384","0.435388319440818","0.425594964580433","0.445181674301202"
"Totally disagree","2018","Employed","Part Time","3436","0.470977282113388","0.459423460605043","0.482531103621733"
"Totally disagree","2018","Employed","Not Working","","","",""
