"plh0190","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Rather not true","1994","35-65 y.","Hesse","","","",""
"Rather not true","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","1994","35-65 y.","Baden-Württemberg","","","",""
"Rather not true","1994","35-65 y.","Bavaria","","","",""
"Rather not true","1994","35-65 y.","Berlin","","","",""
"Rather not true","1994","35-65 y.","Brandenburg","","","",""
"Rather not true","1994","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather not true","1994","35-65 y.","Saxony","","","",""
"Rather not true","1994","35-65 y.","Saxony-Anhalt","","","",""
"Rather not true","1994","35-65 y.","Thuringia","","","",""
"Rather not true","1994","66 and older","Schleswig-Holstein","","","",""
"Rather not true","1994","66 and older","Hamburg","","","",""
"Rather not true","1994","66 and older","Lower Saxony","","","",""
"Rather not true","1994","66 and older","Bremen","","","",""
"Rather not true","1994","66 and older","North Rhine-Westphalia","","","",""
"Rather not true","1994","66 and older","Hesse","","","",""
"Rather not true","1994","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather not true","1994","66 and older","Baden-Württemberg","","","",""
"Rather not true","1994","66 and older","Bavaria","","","",""
"Rather not true","1994","66 and older","Berlin","","","",""
"Rather not true","1994","66 and older","Brandenburg","","","",""
"Rather not true","1994","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather not true","1994","66 and older","Saxony","","","",""
"Rather not true","1994","66 and older","Saxony-Anhalt","","","",""
"Rather not true","1994","66 and older","Thuringia","","","",""
"Totally disagree","1994","16-34 y.","Schleswig-Holstein","","","",""
"Totally disagree","1994","16-34 y.","Hamburg","","","",""
"Totally disagree","1994","16-34 y.","Lower Saxony","","","",""
"Totally disagree","1994","16-34 y.","Bremen","","","",""
"Totally disagree","1994","16-34 y.","North Rhine-Westphalia","","","",""
"Totally disagree","1994","16-34 y.","Hesse","","","",""
"Totally disagree","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","1994","16-34 y.","Baden-Württemberg","","","",""
"Totally disagree","1994","16-34 y.","Bavaria","","","",""
"Totally disagree","1994","16-34 y.","Berlin","","","",""
"Totally disagree","1994","16-34 y.","Brandenburg","","","",""
"Totally disagree","1994","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","1994","16-34 y.","Saxony","","","",""
"Totally disagree","1994","16-34 y.","Saxony-Anhalt","","","",""
"Totally disagree","1994","16-34 y.","Thuringia","","","",""
"Totally disagree","1994","35-65 y.","Schleswig-Holstein","","","",""
"Totally disagree","1994","35-65 y.","Hamburg","","","",""
"Totally disagree","1994","35-65 y.","Lower Saxony","","","",""
"Totally disagree","1994","35-65 y.","Bremen","","","",""
"Totally disagree","1994","35-65 y.","North Rhine-Westphalia","","","",""
"Totally disagree","1994","35-65 y.","Hesse","","","",""
"Totally disagree","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","1994","35-65 y.","Baden-Württemberg","","","",""
"Totally disagree","1994","35-65 y.","Bavaria","","","",""
"Totally disagree","1994","35-65 y.","Berlin","","","",""
"Totally disagree","1994","35-65 y.","Brandenburg","","","",""
"Totally disagree","1994","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","1994","35-65 y.","Saxony","","","",""
"Totally disagree","1994","35-65 y.","Saxony-Anhalt","","","",""
"Totally disagree","1994","35-65 y.","Thuringia","","","",""
"Totally disagree","1994","66 and older","Schleswig-Holstein","","","",""
"Totally disagree","1994","66 and older","Hamburg","","","",""
"Totally disagree","1994","66 and older","Lower Saxony","","","",""
"Totally disagree","1994","66 and older","Bremen","","","",""
"Totally disagree","1994","66 and older","North Rhine-Westphalia","","","",""
"Totally disagree","1994","66 and older","Hesse","","","",""
"Totally disagree","1994","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Totally disagree","1994","66 and older","Baden-Württemberg","","","",""
"Totally disagree","1994","66 and older","Bavaria","","","",""
"Totally disagree","1994","66 and older","Berlin","","","",""
"Totally disagree","1994","66 and older","Brandenburg","","","",""
"Totally disagree","1994","66 and older","Mecklenburg-Western Pomerania","","","",""
"Totally disagree","1994","66 and older","Saxony","","","",""
"Totally disagree","1994","66 and older","Saxony-Anhalt","","","",""
"Totally disagree","1994","66 and older","Thuringia","","","",""
"True entirely","1995","16-34 y.","Schleswig-Holstein","4","","",""
"True entirely","1995","16-34 y.","Hamburg","3","","",""
"True entirely","1995","16-34 y.","Lower Saxony","22","","",""
"True entirely","1995","16-34 y.","Bremen","","","",""
"True entirely","1995","16-34 y.","North Rhine-Westphalia","40","0.0389588867218971","0.0265760278161281","0.051341745627666"
"True entirely","1995","16-34 y.","Hesse","7","","",""
"True entirely","1995","16-34 y.","Rhineland-Palatinate,Saarland","7","","",""
"True entirely","1995","16-34 y.","Baden-Württemberg","32","0.0315283730710325","0.0187021863669412","0.0443545597751239"
"True entirely","1995","16-34 y.","Bavaria","29","","",""
"True entirely","1995","16-34 y.","Berlin","12","","",""
"True entirely","1995","16-34 y.","Brandenburg","12","","",""
"True entirely","1995","16-34 y.","Mecklenburg-Western Pomerania","2","","",""
"True entirely","1995","16-34 y.","Saxony","17","","",""
"True entirely","1995","16-34 y.","Saxony-Anhalt","10","","",""
"True entirely","1995","16-34 y.","Thuringia","8","","",""
"True entirely","1995","35-65 y.","Schleswig-Holstein","11","","",""
"True entirely","1995","35-65 y.","Hamburg","1","","",""
"True entirely","1995","35-65 y.","Lower Saxony","29","","",""
"True entirely","1995","35-65 y.","Bremen","3","","",""
"True entirely","1995","35-65 y.","North Rhine-Westphalia","72","0.0629283117104773","0.0497380914607021","0.0761185319602525"
"True entirely","1995","35-65 y.","Hesse","22","","",""
"True entirely","1995","35-65 y.","Rhineland-Palatinate,Saarland","9","","",""
"True entirely","1995","35-65 y.","Baden-Württemberg","48","0.0506197595694968","0.0354572722165951","0.0657822469223985"
"True entirely","1995","35-65 y.","Bavaria","32","0.0600443792826931","0.0432425202986371","0.076846238266749"
"True entirely","1995","35-65 y.","Berlin","18","","",""
"True entirely","1995","35-65 y.","Brandenburg","22","","",""
"True entirely","1995","35-65 y.","Mecklenburg-Western Pomerania","14","","",""
"True entirely","1995","35-65 y.","Saxony","24","","",""
"True entirely","1995","35-65 y.","Saxony-Anhalt","21","","",""
"True entirely","1995","35-65 y.","Thuringia","18","","",""
"True entirely","1995","66 and older","Schleswig-Holstein","1","","",""
"True entirely","1995","66 and older","Hamburg","","","",""
"True entirely","1995","66 and older","Lower Saxony","1","","",""
"True entirely","1995","66 and older","Bremen","1","","",""
"True entirely","1995","66 and older","North Rhine-Westphalia","5","","",""
"True entirely","1995","66 and older","Hesse","3","","",""
"True entirely","1995","66 and older","Rhineland-Palatinate,Saarland","5","","",""
"True entirely","1995","66 and older","Baden-Württemberg","4","","",""
"True entirely","1995","66 and older","Bavaria","8","","",""
"True entirely","1995","66 and older","Berlin","3","","",""
"True entirely","1995","66 and older","Brandenburg","3","","",""
"True entirely","1995","66 and older","Mecklenburg-Western Pomerania","1","","",""
"True entirely","1995","66 and older","Saxony","1","","",""
"True entirely","1995","66 and older","Saxony-Anhalt","","","",""
"True entirely","1995","66 and older","Thuringia","2","","",""
"Tends to agree","1995","16-34 y.","Schleswig-Holstein","10","","",""
"Tends to agree","1995","16-34 y.","Hamburg","4","","",""
"Tends to agree","1995","16-34 y.","Lower Saxony","40","0.113266170790983","0.0820523274807956","0.14448001410117"
"Tends to agree","1995","16-34 y.","Bremen","4","","",""
"Tends to agree","1995","16-34 y.","North Rhine-Westphalia","88","0.0895409902121958","0.0712689173976008","0.107813063026791"
"Tends to agree","1995","16-34 y.","Hesse","43","0.148625291107866","0.109772082784676","0.187478499431055"
"Tends to agree","1995","16-34 y.","Rhineland-Palatinate,Saarland","22","","",""
"Tends to agree","1995","16-34 y.","Baden-Württemberg","85","0.115766539810186","0.0922822016715639","0.139250877948808"
"Tends to agree","1995","16-34 y.","Bavaria","66","0.10352256014779","0.0803860335361861","0.126659086759394"
"Tends to agree","1995","16-34 y.","Berlin","26","","",""
"Tends to agree","1995","16-34 y.","Brandenburg","29","","",""
"Tends to agree","1995","16-34 y.","Mecklenburg-Western Pomerania","15","","",""
"Tends to agree","1995","16-34 y.","Saxony","37","0.106173823832506","0.0735247924109362","0.138822855254077"
"Tends to agree","1995","16-34 y.","Saxony-Anhalt","16","","",""
"Tends to agree","1995","16-34 y.","Thuringia","23","","",""
"Tends to agree","1995","35-65 y.","Schleswig-Holstein","18","","",""
"Tends to agree","1995","35-65 y.","Hamburg","10","","",""
"Tends to agree","1995","35-65 y.","Lower Saxony","56","0.107530608686965","0.0801572393734222","0.134903978000509"
"Tends to agree","1995","35-65 y.","Bremen","3","","",""
"Tends to agree","1995","35-65 y.","North Rhine-Westphalia","151","0.118446205800701","0.100894166400042","0.135998245201361"
"Tends to agree","1995","35-65 y.","Hesse","53","0.111470393075834","0.0834616938539497","0.139479092297718"
"Tends to agree","1995","35-65 y.","Rhineland-Palatinate,Saarland","38","0.0877820302819478","0.057204509905754","0.118359550658142"
"Tends to agree","1995","35-65 y.","Baden-Württemberg","96","0.108573991298082","0.0870562901934434","0.13009169240272"
"Tends to agree","1995","35-65 y.","Bavaria","79","0.114628698441053","0.0920978844616705","0.137159512420435"
"Tends to agree","1995","35-65 y.","Berlin","32","0.118210796334831","0.0795570444980958","0.156864548171567"
"Tends to agree","1995","35-65 y.","Brandenburg","33","0.110817920061863","0.0755890657601569","0.146046774363569"
"Tends to agree","1995","35-65 y.","Mecklenburg-Western Pomerania","22","","",""
"Tends to agree","1995","35-65 y.","Saxony","66","0.129654806402823","0.101452156384","0.157857456421647"
"Tends to agree","1995","35-65 y.","Saxony-Anhalt","44","0.122736752078133","0.0887935235792383","0.156679980577028"
"Tends to agree","1995","35-65 y.","Thuringia","32","0.104955947023915","0.071582480658734","0.138329413389097"
"Tends to agree","1995","66 and older","Schleswig-Holstein","1","","",""
"Tends to agree","1995","66 and older","Hamburg","1","","",""
"Tends to agree","1995","66 and older","Lower Saxony","9","","",""
"Tends to agree","1995","66 and older","Bremen","1","","",""
"Tends to agree","1995","66 and older","North Rhine-Westphalia","25","","",""
"Tends to agree","1995","66 and older","Hesse","6","","",""
"Tends to agree","1995","66 and older","Rhineland-Palatinate,Saarland","12","","",""
"Tends to agree","1995","66 and older","Baden-Württemberg","13","","",""
"Tends to agree","1995","66 and older","Bavaria","14","","",""
"Tends to agree","1995","66 and older","Berlin","2","","",""
"Tends to agree","1995","66 and older","Brandenburg","4","","",""
"Tends to agree","1995","66 and older","Mecklenburg-Western Pomerania","1","","",""
"Tends to agree","1995","66 and older","Saxony","10","","",""
"Tends to agree","1995","66 and older","Saxony-Anhalt","9","","",""
"Tends to agree","1995","66 and older","Thuringia","8","","",""
"Rather not true","1995","16-34 y.","Schleswig-Holstein","40","0.343765408666734","0.253347219545168","0.4341835977883"
"Rather not true","1995","16-34 y.","Hamburg","19","","",""
"Rather not true","1995","16-34 y.","Lower Saxony","139","0.377829222159294","0.330075956702822","0.425582487615767"
"Rather not true","1995","16-34 y.","Bremen","12","","",""
"Rather not true","1995","16-34 y.","North Rhine-Westphalia","358","0.445913683327684","0.414103894637981","0.477723472017387"
"Rather not true","1995","16-34 y.","Hesse","114","0.387159893887099","0.333956550395165","0.440363237379034"
"Rather not true","1995","16-34 y.","Rhineland-Palatinate,Saarland","90","0.341587236741601","0.283265402964414","0.399909070518789"
"Rather not true","1995","16-34 y.","Baden-Württemberg","320","0.453040909368363","0.416502515020473","0.489579303716253"
"Rather not true","1995","16-34 y.","Bavaria","248","0.402914602012586","0.365663793349713","0.440165410675458"
"Rather not true","1995","16-34 y.","Berlin","79","0.491411736987297","0.418175249841641","0.564648224132952"
"Rather not true","1995","16-34 y.","Brandenburg","70","0.441247983720289","0.367890795629163","0.514605171811415"
"Rather not true","1995","16-34 y.","Mecklenburg-Western Pomerania","66","0.47107435796118","0.384936259701469","0.557212456220891"
"Rather not true","1995","16-34 y.","Saxony","161","0.476453673056973","0.423521108459826","0.52938623765412"
"Rather not true","1995","16-34 y.","Saxony-Anhalt","89","0.43200556338505","0.365482077257643","0.498529049512457"
"Rather not true","1995","16-34 y.","Thuringia","110","0.540995815152801","0.473916991797681","0.608074638507921"
"Rather not true","1995","35-65 y.","Schleswig-Holstein","44","0.332974551709417","0.253180151432866","0.412768951985968"
"Rather not true","1995","35-65 y.","Hamburg","18","","",""
"Rather not true","1995","35-65 y.","Lower Saxony","168","0.363827345822003","0.321316405910815","0.406338285733191"
"Rather not true","1995","35-65 y.","Bremen","17","","",""
"Rather not true","1995","35-65 y.","North Rhine-Westphalia","480","0.35845896635016","0.332410956782037","0.384506975918283"
"Rather not true","1995","35-65 y.","Hesse","163","0.364469567721146","0.321636810331276","0.407302325111016"
"Rather not true","1995","35-65 y.","Rhineland-Palatinate,Saarland","125","0.412258147768325","0.359068382402897","0.465447913133753"
"Rather not true","1995","35-65 y.","Baden-Württemberg","334","0.41402314048841","0.379955436976743","0.448090844000077"
"Rather not true","1995","35-65 y.","Bavaria","288","0.379380135758197","0.345062480213609","0.413697791302785"
"Rather not true","1995","35-65 y.","Berlin","113","0.431878996641121","0.372575246333736","0.491182746948507"
"Rather not true","1995","35-65 y.","Brandenburg","130","0.423441680209978","0.367989759293508","0.478893601126448"
"Rather not true","1995","35-65 y.","Mecklenburg-Western Pomerania","80","0.365910885186497","0.299485325890795","0.432336444482198"
"Rather not true","1995","35-65 y.","Saxony","228","0.409911243249458","0.368620431101062","0.451202055397854"
"Rather not true","1995","35-65 y.","Saxony-Anhalt","132","0.339723892477948","0.29073171935817","0.388716065597727"
"Rather not true","1995","35-65 y.","Thuringia","134","0.390108028422152","0.336995804302756","0.443220252541548"
"Rather not true","1995","66 and older","Schleswig-Holstein","6","","",""
"Rather not true","1995","66 and older","Hamburg","9","","",""
"Rather not true","1995","66 and older","Lower Saxony","37","0.301540880057923","0.214988341825541","0.388093418290304"
"Rather not true","1995","66 and older","Bremen","3","","",""
"Rather not true","1995","66 and older","North Rhine-Westphalia","55","0.238471792905201","0.184217335611709","0.292726250198694"
"Rather not true","1995","66 and older","Hesse","27","","",""
"Rather not true","1995","66 and older","Rhineland-Palatinate,Saarland","25","","",""
"Rather not true","1995","66 and older","Baden-Württemberg","54","0.378310686584203","0.303165856723102","0.453455516445303"
"Rather not true","1995","66 and older","Bavaria","62","0.382991759250623","0.310553961836616","0.455429556664629"
"Rather not true","1995","66 and older","Berlin","11","","",""
"Rather not true","1995","66 and older","Brandenburg","17","","",""
"Rather not true","1995","66 and older","Mecklenburg-Western Pomerania","3","","",""
"Rather not true","1995","66 and older","Saxony","32","0.310047290515717","0.221581151408762","0.398513429622673"
"Rather not true","1995","66 and older","Saxony-Anhalt","27","","",""
"Rather not true","1995","66 and older","Thuringia","19","","",""
"Totally disagree","1995","16-34 y.","Schleswig-Holstein","52","0.509566370769415","0.414399528580112","0.604733212958717"
"Totally disagree","1995","16-34 y.","Hamburg","13","","",""
"Totally disagree","1995","16-34 y.","Lower Saxony","195","0.466892027268633","0.417754158539369","0.516029895997898"
"Totally disagree","1995","16-34 y.","Bremen","15","","",""
"Totally disagree","1995","16-34 y.","North Rhine-Westphalia","452","0.425586439738223","0.393945242742288","0.457227636734159"
"Totally disagree","1995","16-34 y.","Hesse","158","0.444201330662059","0.389930204432735","0.498472456891383"
"Totally disagree","1995","16-34 y.","Rhineland-Palatinate,Saarland","135","0.532040381907759","0.470677221390256","0.593403542425262"
"Totally disagree","1995","16-34 y.","Baden-Württemberg","276","0.399664177750419","0.363710107113958","0.435618248386879"
"Totally disagree","1995","16-34 y.","Bavaria","323","0.436200332908114","0.398537205419267","0.473863460396962"
"Totally disagree","1995","16-34 y.","Berlin","62","0.329177348323527","0.260337420506866","0.398017276140189"
"Totally disagree","1995","16-34 y.","Brandenburg","65","0.334199859475984","0.264510442722305","0.403889276229663"
"Totally disagree","1995","16-34 y.","Mecklenburg-Western Pomerania","46","0.385486832716606","0.301497601410638","0.469476064022574"
"Totally disagree","1995","16-34 y.","Saxony","127","0.368211424658762","0.317093930993287","0.419328918324236"
"Totally disagree","1995","16-34 y.","Saxony-Anhalt","98","0.416230552138442","0.350032387623216","0.482428716653669"
"Totally disagree","1995","16-34 y.","Thuringia","71","0.322170809674103","0.259266067217613","0.385075552130594"
"Totally disagree","1995","35-65 y.","Schleswig-Holstein","61","0.461498346816369","0.377092158768343","0.545904534864394"
"Totally disagree","1995","35-65 y.","Hamburg","31","0.572864177236871","0.447699640402749","0.698028714070993"
"Totally disagree","1995","35-65 y.","Lower Saxony","239","0.450118136186296","0.406157548099262","0.49407872427333"
"Totally disagree","1995","35-65 y.","Bremen","14","","",""
"Totally disagree","1995","35-65 y.","North Rhine-Westphalia","599","0.460166516138661","0.433093913097292","0.48723911918003"
"Totally disagree","1995","35-65 y.","Hesse","247","0.466103612546539","0.421707295175274","0.510499929917805"
"Totally disagree","1995","35-65 y.","Rhineland-Palatinate,Saarland","157","0.461365949010782","0.407499318071666","0.515232579949899"
"Totally disagree","1995","35-65 y.","Baden-Württemberg","325","0.426783108644011","0.39257308145237","0.460993135835653"
"Totally disagree","1995","35-65 y.","Bavaria","369","0.445946786518057","0.410791977782869","0.481101595253245"
"Totally disagree","1995","35-65 y.","Berlin","105","0.375406835909288","0.317433219093152","0.433380452725425"
"Totally disagree","1995","35-65 y.","Brandenburg","120","0.392396255698593","0.337597484577471","0.447195026819715"
"Totally disagree","1995","35-65 y.","Mecklenburg-Western Pomerania","86","0.482217122225863","0.413309452697683","0.551124791754042"
"Totally disagree","1995","35-65 y.","Saxony","227","0.41249368484166","0.371163746106803","0.453823623576518"
"Totally disagree","1995","35-65 y.","Saxony-Anhalt","162","0.466512965542228","0.414907623556428","0.518118307528027"
"Totally disagree","1995","35-65 y.","Thuringia","140","0.446469932220598","0.392339399336901","0.500600465104295"
"Totally disagree","1995","66 and older","Schleswig-Holstein","19","","",""
"Totally disagree","1995","66 and older","Hamburg","14","","",""
"Totally disagree","1995","66 and older","Lower Saxony","61","0.560729520277201","0.467128855594196","0.654330184960206"
"Totally disagree","1995","66 and older","Bremen","18","","",""
"Totally disagree","1995","66 and older","North Rhine-Westphalia","152","0.636734338303679","0.575504201827597","0.697964474779761"
"Totally disagree","1995","66 and older","Hesse","60","0.612454588568285","0.514998108727982","0.709911068408588"
"Totally disagree","1995","66 and older","Rhineland-Palatinate,Saarland","48","0.57027934207504","0.468005688150087","0.672552995999993"
"Totally disagree","1995","66 and older","Baden-Württemberg","89","0.530608245222826","0.45327916845907","0.607937321986582"
"Totally disagree","1995","66 and older","Bavaria","89","0.467846443003268","0.39349400900957","0.542198876996967"
"Totally disagree","1995","66 and older","Berlin","18","","",""
"Totally disagree","1995","66 and older","Brandenburg","34","0.532361162009642","0.403953019786486","0.660769304232798"
"Totally disagree","1995","66 and older","Mecklenburg-Western Pomerania","12","","",""
"Totally disagree","1995","66 and older","Saxony","62","0.593621875816837","0.499676901805746","0.687566849827928"
"Totally disagree","1995","66 and older","Saxony-Anhalt","33","0.486725824092405","0.368791438887705","0.604660209297104"
"Totally disagree","1995","66 and older","Thuringia","32","0.48942339926922","0.363977637861265","0.614869160677175"
"True entirely","1996","16-34 y.","Schleswig-Holstein","4","","",""
"True entirely","1996","16-34 y.","Hamburg","","","",""
"True entirely","1996","16-34 y.","Lower Saxony","18","","",""
"True entirely","1996","16-34 y.","Bremen","2","","",""
"True entirely","1996","16-34 y.","North Rhine-Westphalia","27","","",""
"True entirely","1996","16-34 y.","Hesse","8","","",""
"True entirely","1996","16-34 y.","Rhineland-Palatinate,Saarland","7","","",""
"True entirely","1996","16-34 y.","Baden-Württemberg","24","","",""
"True entirely","1996","16-34 y.","Bavaria","35","0.0701416099162769","0.0503866183374954","0.0898966014950584"
"True entirely","1996","16-34 y.","Berlin","12","","",""
"True entirely","1996","16-34 y.","Brandenburg","4","","",""
"True entirely","1996","16-34 y.","Mecklenburg-Western Pomerania","6","","",""
"True entirely","1996","16-34 y.","Saxony","9","","",""
"True entirely","1996","16-34 y.","Saxony-Anhalt","9","","",""
"True entirely","1996","16-34 y.","Thuringia","6","","",""
"True entirely","1996","35-65 y.","Schleswig-Holstein","7","","",""
"True entirely","1996","35-65 y.","Hamburg","1","","",""
"True entirely","1996","35-65 y.","Lower Saxony","32","0.0790941956445692","0.0551244446503487","0.10306394663879"
"True entirely","1996","35-65 y.","Bremen","1","","",""
"True entirely","1996","35-65 y.","North Rhine-Westphalia","71","0.0603521347693632","0.0473569601425359","0.0733473093961904"
"True entirely","1996","35-65 y.","Hesse","14","","",""
"True entirely","1996","35-65 y.","Rhineland-Palatinate,Saarland","15","","",""
"True entirely","1996","35-65 y.","Baden-Württemberg","39","0.0536860272401702","0.0379486178607743","0.0694234366195662"
"True entirely","1996","35-65 y.","Bavaria","32","0.0442273555216511","0.0296864897526462","0.058768221290656"
"True entirely","1996","35-65 y.","Berlin","16","","",""
"True entirely","1996","35-65 y.","Brandenburg","10","","",""
"True entirely","1996","35-65 y.","Mecklenburg-Western Pomerania","14","","",""
"True entirely","1996","35-65 y.","Saxony","21","","",""
"True entirely","1996","35-65 y.","Saxony-Anhalt","16","","",""
"True entirely","1996","35-65 y.","Thuringia","10","","",""
"True entirely","1996","66 and older","Schleswig-Holstein","","","",""
"True entirely","1996","66 and older","Hamburg","","","",""
"True entirely","1996","66 and older","Lower Saxony","8","","",""
"True entirely","1996","66 and older","Bremen","1","","",""
"True entirely","1996","66 and older","North Rhine-Westphalia","7","","",""
"True entirely","1996","66 and older","Hesse","3","","",""
"True entirely","1996","66 and older","Rhineland-Palatinate,Saarland","3","","",""
"True entirely","1996","66 and older","Baden-Württemberg","7","","",""
"True entirely","1996","66 and older","Bavaria","7","","",""
"True entirely","1996","66 and older","Berlin","1","","",""
"True entirely","1996","66 and older","Brandenburg","5","","",""
"True entirely","1996","66 and older","Mecklenburg-Western Pomerania","1","","",""
"True entirely","1996","66 and older","Saxony","6","","",""
"True entirely","1996","66 and older","Saxony-Anhalt","2","","",""
"True entirely","1996","66 and older","Thuringia","2","","",""
"Tends to agree","1996","16-34 y.","Schleswig-Holstein","12","","",""
"Tends to agree","1996","16-34 y.","Hamburg","6","","",""
"Tends to agree","1996","16-34 y.","Lower Saxony","35","0.084667016599202","0.0574536827859047","0.111880350412499"
"Tends to agree","1996","16-34 y.","Bremen","4","","",""
"Tends to agree","1996","16-34 y.","North Rhine-Westphalia","102","0.132885148142482","0.110938567246508","0.154831729038456"
"Tends to agree","1996","16-34 y.","Hesse","37","0.143591413671389","0.103709626790461","0.183473200552318"
"Tends to agree","1996","16-34 y.","Rhineland-Palatinate,Saarland","15","","",""
"Tends to agree","1996","16-34 y.","Baden-Württemberg","70","0.100670711146969","0.0776803347682763","0.123661087525661"
"Tends to agree","1996","16-34 y.","Bavaria","68","0.150205004123768","0.122568706413541","0.177841301833995"
"Tends to agree","1996","16-34 y.","Berlin","33","0.173188945220667","0.116800741460508","0.229577148980825"
"Tends to agree","1996","16-34 y.","Brandenburg","25","","",""
"Tends to agree","1996","16-34 y.","Mecklenburg-Western Pomerania","17","","",""
"Tends to agree","1996","16-34 y.","Saxony","36","0.11030667732768","0.077007791718925","0.143605562936435"
"Tends to agree","1996","16-34 y.","Saxony-Anhalt","25","","",""
"Tends to agree","1996","16-34 y.","Thuringia","28","","",""
"Tends to agree","1996","35-65 y.","Schleswig-Holstein","17","","",""
"Tends to agree","1996","35-65 y.","Hamburg","8","","",""
"Tends to agree","1996","35-65 y.","Lower Saxony","54","0.135407435858236","0.105018841252741","0.165796030463731"
"Tends to agree","1996","35-65 y.","Bremen","4","","",""
"Tends to agree","1996","35-65 y.","North Rhine-Westphalia","151","0.10640967818036","0.0895824327551635","0.123236923605556"
"Tends to agree","1996","35-65 y.","Hesse","45","0.112878615936937","0.0836086455954777","0.142148586278396"
"Tends to agree","1996","35-65 y.","Rhineland-Palatinate,Saarland","24","","",""
"Tends to agree","1996","35-65 y.","Baden-Württemberg","91","0.129774729228016","0.10631106185412","0.153238396601912"
"Tends to agree","1996","35-65 y.","Bavaria","89","0.104939970364011","0.0832647245541232","0.126615216173898"
"Tends to agree","1996","35-65 y.","Berlin","42","0.157239587551199","0.112383556686528","0.20209561841587"
"Tends to agree","1996","35-65 y.","Brandenburg","41","0.117164046157369","0.0819810548293719","0.152347037485367"
"Tends to agree","1996","35-65 y.","Mecklenburg-Western Pomerania","22","","",""
"Tends to agree","1996","35-65 y.","Saxony","74","0.143516530017043","0.114607446581338","0.172425613452748"
"Tends to agree","1996","35-65 y.","Saxony-Anhalt","45","0.102473173315571","0.0714035233729077","0.133542823258235"
"Tends to agree","1996","35-65 y.","Thuringia","42","0.135726608441849","0.0984330644904024","0.173020152393296"
"Tends to agree","1996","66 and older","Schleswig-Holstein","3","","",""
"Tends to agree","1996","66 and older","Hamburg","3","","",""
"Tends to agree","1996","66 and older","Lower Saxony","9","","",""
"Tends to agree","1996","66 and older","Bremen","1","","",""
"Tends to agree","1996","66 and older","North Rhine-Westphalia","26","","",""
"Tends to agree","1996","66 and older","Hesse","12","","",""
"Tends to agree","1996","66 and older","Rhineland-Palatinate,Saarland","6","","",""
"Tends to agree","1996","66 and older","Baden-Württemberg","10","","",""
"Tends to agree","1996","66 and older","Bavaria","19","","",""
"Tends to agree","1996","66 and older","Berlin","3","","",""
"Tends to agree","1996","66 and older","Brandenburg","6","","",""
"Tends to agree","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tends to agree","1996","66 and older","Saxony","8","","",""
"Tends to agree","1996","66 and older","Saxony-Anhalt","8","","",""
"Tends to agree","1996","66 and older","Thuringia","11","","",""
"Rather not true","1996","16-34 y.","Schleswig-Holstein","41","0.409604329747337","0.317285839538705","0.501922819955968"
"Rather not true","1996","16-34 y.","Hamburg","16","","",""
"Rather not true","1996","16-34 y.","Lower Saxony","154","0.399056905287405","0.351186274058593","0.446927536516218"
"Rather not true","1996","16-34 y.","Bremen","13","","",""
"Rather not true","1996","16-34 y.","North Rhine-Westphalia","359","0.415751038671528","0.383886621352796","0.44761545599026"
"Rather not true","1996","16-34 y.","Hesse","112","0.461882422765377","0.405183582856741","0.518581262674013"
"Rather not true","1996","16-34 y.","Rhineland-Palatinate,Saarland","90","0.396904984016843","0.335641570029917","0.458168398003769"
"Rather not true","1996","16-34 y.","Baden-Württemberg","285","0.501713456733645","0.463510005471959","0.539916907995332"
"Rather not true","1996","16-34 y.","Bavaria","269","0.400848009070425","0.362939304325239","0.43875671381561"
"Rather not true","1996","16-34 y.","Berlin","67","0.440469635889638","0.366492952459973","0.514446319319303"
"Rather not true","1996","16-34 y.","Brandenburg","95","0.558848990294618","0.485906772477625","0.631791208111611"
"Rather not true","1996","16-34 y.","Mecklenburg-Western Pomerania","58","0.477646397904614","0.389372747650835","0.565920048158394"
"Rather not true","1996","16-34 y.","Saxony","174","0.529935098534633","0.476883449587806","0.58298674748146"
"Rather not true","1996","16-34 y.","Saxony-Anhalt","77","0.408835573583903","0.339833956254968","0.477837190912839"
"Rather not true","1996","16-34 y.","Thuringia","108","0.456763609216039","0.389710281459591","0.523816936972487"
"Rather not true","1996","35-65 y.","Schleswig-Holstein","54","0.449304553006631","0.36508327165684","0.533525834356423"
"Rather not true","1996","35-65 y.","Hamburg","23","","",""
"Rather not true","1996","35-65 y.","Lower Saxony","162","0.303875376873817","0.263026994433024","0.34472375931461"
"Rather not true","1996","35-65 y.","Bremen","9","","",""
"Rather not true","1996","35-65 y.","North Rhine-Westphalia","505","0.390529100504816","0.363906135365073","0.417152065644558"
"Rather not true","1996","35-65 y.","Hesse","193","0.465304612830383","0.419167881966978","0.511441343693787"
