"plh0032","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Some worries","1992","in school","Rural Area","31","0.502697117955191","0.370558295589427","0.634835940320956"
"Some worries","1992","in school","Urban Area","85","0.657332423816238","0.575748338519316","0.73891650911316"
"Some worries","1992","inadequately","Rural Area","43","0.457613772018661","0.359476413644915","0.555751130392407"
"Some worries","1992","inadequately","Urban Area","272","0.534252452672723","0.491460570397774","0.577044334947671"
"Some worries","1992","middle vocational","Rural Area","1395","0.589038024699142","0.569394832982332","0.608681216415953"
"Some worries","1992","middle vocational","Urban Area","2537","0.590108863976298","0.575265011724015","0.604952716228581"
"Some worries","1992","vocational + Abi","Rural Area","49","0.549747865296203","0.44271461573749","0.656781114854917"
"Some worries","1992","vocational + Abi","Urban Area","194","0.647787317556746","0.593825874061475","0.701748761052016"
"Big worries","1993","general elemantary","Rural Area","289","0.369409958876479","0.336027511589608","0.40279240616335"
"Big worries","1993","general elemantary","Urban Area","720","0.405699299691933","0.383503315010365","0.4278952843735"
"Big worries","1993","higher education","Rural Area","230","0.380056848133335","0.341473801660324","0.418639894606346"
"Big worries","1993","higher education","Urban Area","438","0.394874464307502","0.365021893055013","0.42472703555999"
"Big worries","1993","higher vocational","Rural Area","117","0.515619205663995","0.456118591866063","0.575119819461928"
"Big worries","1993","higher vocational","Urban Area","208","0.428473526625235","0.38387734313958","0.473069710110891"
"Big worries","1993","in school","Rural Area","10","","",""
"Big worries","1993","in school","Urban Area","22","","",""
"Big worries","1993","inadequately","Rural Area","33","0.303611197322613","0.213936031981204","0.393286362664022"
"Big worries","1993","inadequately","Urban Area","152","0.314269550964007","0.273660382000958","0.354878719927057"
"Big worries","1993","middle vocational","Rural Area","976","0.408904893032556","0.389223587205702","0.428586198859411"
"Big worries","1993","middle vocational","Urban Area","1724","0.407629123554529","0.392874715994949","0.422383531114108"
"Big worries","1993","vocational + Abi","Rural Area","41","0.427447546411272","0.325804786447691","0.529090306374853"
"Big worries","1993","vocational + Abi","Urban Area","110","0.382942741968033","0.32747164723653","0.438413836699536"
"No worries","1993","general elemantary","Rural Area","88","0.121984303625735","0.0993486294491904","0.144619977802281"
"No worries","1993","general elemantary","Urban Area","193","0.0985649555969781","0.0850909212345299","0.112038989959426"
"No worries","1993","higher education","Rural Area","20","","",""
"No worries","1993","higher education","Urban Area","45","0.0511294642119433","0.037678030365236","0.0645808980586507"
"No worries","1993","higher vocational","Rural Area","12","","",""
"No worries","1993","higher vocational","Urban Area","24","","",""
"No worries","1993","in school","Rural Area","6","","",""
"No worries","1993","in school","Urban Area","22","","",""
"No worries","1993","inadequately","Rural Area","21","","",""
"No worries","1993","inadequately","Urban Area","73","0.167838436681246","0.135146114408558","0.200530758953934"
"No worries","1993","middle vocational","Rural Area","108","0.04755458860716","0.0390347702556376","0.0560744069586825"
"No worries","1993","middle vocational","Urban Area","252","0.0521053297068972","0.0454324478036191","0.0587782116101754"
"No worries","1993","vocational + Abi","Rural Area","2","","",""
"No worries","1993","vocational + Abi","Urban Area","17","","",""
"Some worries","1993","general elemantary","Rural Area","426","0.508605737497785","0.474028046685054","0.543183428310516"
"Some worries","1993","general elemantary","Urban Area","967","0.495735744711089","0.47313496741588","0.518336522006298"
"Some worries","1993","higher education","Rural Area","358","0.592072154071473","0.553008281418386","0.631136026724559"
"Some worries","1993","higher education","Urban Area","547","0.553996071480555","0.523639538922005","0.584352604039105"
"Some worries","1993","higher vocational","Rural Area","142","0.44577464456409","0.386596094257178","0.504953194871002"
"Some worries","1993","higher vocational","Urban Area","241","0.514704395050118","0.46966426476699","0.559744525333245"
"Some worries","1993","in school","Rural Area","42","0.697391436901308","0.579165434171916","0.8156174396307"
"Some worries","1993","in school","Urban Area","83","0.699664902868552","0.619939941320347","0.779389864416757"
"Some worries","1993","inadequately","Rural Area","47","0.531346333781005","0.434026298498629","0.628666369063381"
"Some worries","1993","inadequately","Urban Area","277","0.517892012354747","0.474181288115144","0.56160273659435"
"Some worries","1993","middle vocational","Rural Area","1313","0.543540518360284","0.523600242945854","0.563480793774713"
"Some worries","1993","middle vocational","Urban Area","2285","0.540265546738574","0.525301485173634","0.555229608303514"
"Some worries","1993","vocational + Abi","Rural Area","48","0.547697239011667","0.445435708097981","0.649958769925354"
"Some worries","1993","vocational + Abi","Urban Area","168","0.573538688232272","0.517102423551505","0.62997495291304"
"Big worries","1994","general elemantary","Rural Area","266","0.360573257370557","0.326116783479623","0.395029731261491"
"Big worries","1994","general elemantary","Urban Area","644","0.380708851204735","0.357946280892888","0.403471421516582"
"Big worries","1994","higher education","Rural Area","241","0.410761277140873","0.37142880510776","0.450093749173985"
"Big worries","1994","higher education","Urban Area","391","0.338765702561081","0.310151994860721","0.367379410261442"
"Big worries","1994","higher vocational","Rural Area","112","0.397472906143926","0.340152252946555","0.454793559341298"
"Big worries","1994","higher vocational","Urban Area","178","0.358541203123022","0.31536814241398","0.401714263832064"
"Big worries","1994","in school","Rural Area","17","","",""
"Big worries","1994","in school","Urban Area","37","0.229957782983562","0.166701312687395","0.29321425327973"
"Big worries","1994","inadequately","Rural Area","30","0.364754736738203","0.264749146920698","0.464760326555709"
"Big worries","1994","inadequately","Urban Area","135","0.308699906178155","0.266666880084295","0.350732932272014"
"Big worries","1994","middle vocational","Rural Area","911","0.38862964702299","0.368972146502497","0.408287147543482"
"Big worries","1994","middle vocational","Urban Area","1614","0.386596678882149","0.371890290513787","0.401303067250512"
"Big worries","1994","vocational + Abi","Rural Area","41","0.322495242098258","0.231783013709637","0.413207470486879"
"Big worries","1994","vocational + Abi","Urban Area","103","0.328627528513721","0.274659651799245","0.382595405228198"
"No worries","1994","general elemantary","Rural Area","75","0.10455448141972","0.0825976540637528","0.126511308775686"
"No worries","1994","general elemantary","Urban Area","169","0.0934988855011357","0.0798510190184556","0.107146751983816"
"No worries","1994","higher education","Rural Area","25","","",""
"No worries","1994","higher education","Urban Area","53","0.0546971213050044","0.0409499147437917","0.0684443278662171"
"No worries","1994","higher vocational","Rural Area","10","","",""
"No worries","1994","higher vocational","Urban Area","27","","",""
"No worries","1994","in school","Rural Area","7","","",""
"No worries","1994","in school","Urban Area","38","0.19646726992487","0.136740294693863","0.256194245155878"
"No worries","1994","inadequately","Rural Area","13","","",""
"No worries","1994","inadequately","Urban Area","64","0.136565437137534","0.105320891392414","0.167809982882654"
"No worries","1994","middle vocational","Rural Area","107","0.0549880196055877","0.0457949438072027","0.0641810954039727"
"No worries","1994","middle vocational","Urban Area","292","0.0682347839826903","0.0606199565273618","0.0758496114380188"
"No worries","1994","vocational + Abi","Rural Area","4","","",""
"No worries","1994","vocational + Abi","Urban Area","19","","",""
"Some worries","1994","general elemantary","Rural Area","405","0.534872261209723","0.499079942387304","0.570664580032142"
"Some worries","1994","general elemantary","Urban Area","935","0.525792263294129","0.502384021749105","0.549200504839154"
"Some worries","1994","higher education","Rural Area","335","0.536861075283655","0.496995553298087","0.576726597269223"
"Some worries","1994","higher education","Urban Area","607","0.606537176133914","0.577002834257925","0.636071518009903"
"Some worries","1994","higher vocational","Rural Area","158","0.546826537121717","0.488518811463579","0.605134262779854"
"Some worries","1994","higher vocational","Urban Area","269","0.577810434000765","0.533346758682253","0.622274109319277"
"Some worries","1994","in school","Rural Area","45","0.63670748293124","0.523226850123302","0.750188115739179"
"Some worries","1994","in school","Urban Area","95","0.573574947091567","0.499231948668309","0.647917945514826"
"Some worries","1994","inadequately","Rural Area","46","0.516850622657235","0.413031746888018","0.620669498426452"
"Some worries","1994","inadequately","Urban Area","265","0.554734656684311","0.509513548900862","0.59995576446776"
"Some worries","1994","middle vocational","Rural Area","1344","0.556382333371423","0.53634687758114","0.576417789161705"
"Some worries","1994","middle vocational","Urban Area","2306","0.54516853713516","0.530130382326684","0.560206691943637"
"Some worries","1994","vocational + Abi","Rural Area","57","0.639269917971113","0.546077341311834","0.732462494630392"
"Some worries","1994","vocational + Abi","Urban Area","169","0.60374758248535","0.547550306948747","0.659944858021952"
"Big worries","1995","general elemantary","Rural Area","184","0.264909603938783","0.233432567178557","0.296386640699008"
"Big worries","1995","general elemantary","Urban Area","459","0.277645145673825","0.256542088302051","0.298748203045598"
"Big worries","1995","higher education","Rural Area","167","0.261985848903655","0.227758384807987","0.296213312999322"
"Big worries","1995","higher education","Urban Area","264","0.215174077589596","0.191096394593944","0.239251760585248"
"Big worries","1995","higher vocational","Rural Area","91","0.348791034834448","0.293748973579416","0.40383309608948"
"Big worries","1995","higher vocational","Urban Area","114","0.228494095621023","0.190656403526214","0.266331787715831"
"Big worries","1995","in school","Rural Area","9","","",""
"Big worries","1995","in school","Urban Area","29","","",""
"Big worries","1995","inadequately","Rural Area","20","","",""
"Big worries","1995","inadequately","Urban Area","109","0.243494461485037","0.203346228988104","0.28364269398197"
"Big worries","1995","middle vocational","Rural Area","638","0.278775825060675","0.260943949437071","0.296607700684279"
"Big worries","1995","middle vocational","Urban Area","1118","0.258487631329425","0.245389862603153","0.271585400055697"
"Big worries","1995","vocational + Abi","Rural Area","19","","",""
"Big worries","1995","vocational + Abi","Urban Area","86","0.21491368505662","0.172657963944259","0.257169406168981"
"No worries","1995","general elemantary","Rural Area","107","0.134913901406343","0.110545186199116","0.15928261661357"
"No worries","1995","general elemantary","Urban Area","215","0.117921586214327","0.102723976309842","0.133119196118813"
"No worries","1995","higher education","Rural Area","60","0.103364513525135","0.0796673068567471","0.127061720193522"
"No worries","1995","higher education","Urban Area","154","0.142311745412333","0.121841730844614","0.162781759980053"
"No worries","1995","higher vocational","Rural Area","26","","",""
"No worries","1995","higher vocational","Urban Area","51","0.117320438912784","0.088319911554025","0.146320966271543"
"No worries","1995","in school","Rural Area","14","","",""
"No worries","1995","in school","Urban Area","55","0.241058025483535","0.181480758083625","0.300635292883445"
"No worries","1995","inadequately","Rural Area","17","","",""
"No worries","1995","inadequately","Urban Area","95","0.230091482205022","0.190719646516646","0.269463317893399"
"No worries","1995","middle vocational","Rural Area","200","0.0814997342178827","0.0706191535533701","0.0923803148823953"
"No worries","1995","middle vocational","Urban Area","482","0.116085991054553","0.106502733733971","0.125669248375135"
"No worries","1995","vocational + Abi","Rural Area","7","","",""
"No worries","1995","vocational + Abi","Urban Area","44","0.184765374182288","0.144840240394024","0.224690507970553"
"Some worries","1995","general elemantary","Rural Area","464","0.600176494654874","0.565234453752794","0.635118535556954"
"Some worries","1995","general elemantary","Urban Area","1056","0.604433268111848","0.581391855607095","0.627474680616601"
"Some worries","1995","higher education","Rural Area","407","0.634649637571211","0.597167422222109","0.672131852920313"
"Some worries","1995","higher education","Urban Area","701","0.642514176998071","0.614433742929129","0.670594611067013"
"Some worries","1995","higher vocational","Rural Area","171","0.56732946778176","0.510109425152874","0.624549510410647"
"Some worries","1995","higher vocational","Urban Area","308","0.654185465466193","0.611321772303607","0.697049158628779"
"Some worries","1995","in school","Rural Area","63","0.749719431782055","0.658168701016806","0.841270162547303"
"Some worries","1995","in school","Urban Area","114","0.616630663652619","0.548907577444005","0.684353749861234"
"Some worries","1995","inadequately","Rural Area","46","0.55929089584608","0.452482859442508","0.666098932249652"
"Some worries","1995","inadequately","Urban Area","235","0.526414056309941","0.479707379155939","0.573120733463943"
"Some worries","1995","middle vocational","Rural Area","1591","0.639724440721442","0.620632582271486","0.658816299171398"
"Some worries","1995","middle vocational","Urban Area","2692","0.625426377616022","0.610946165399567","0.639906589832476"
"Some worries","1995","vocational + Abi","Rural Area","88","0.843619063269805","0.776944410452736","0.910293716086874"
"Some worries","1995","vocational + Abi","Urban Area","233","0.600320940761091","0.549931188612449","0.650710692909734"
"Big worries","1996","general elemantary","Rural Area","278","0.409763794553701","0.374185938354507","0.445341650752896"
"Big worries","1996","general elemantary","Urban Area","646","0.416471145493623","0.392763583137641","0.440178707849606"
"Big worries","1996","higher education","Rural Area","280","0.481011426786769","0.442119446515195","0.519903407058344"
"Big worries","1996","higher education","Urban Area","516","0.428913441155378","0.400120504770337","0.457706377540418"
"Big worries","1996","higher vocational","Rural Area","132","0.507368997176444","0.449224080300468","0.565513914052421"
"Big worries","1996","higher vocational","Urban Area","229","0.470786971279583","0.426226266258931","0.515347676300234"
"Big worries","1996","in school","Rural Area","22","","",""
"Big worries","1996","in school","Urban Area","49","0.242160195287979","0.182937230148179","0.301383160427779"
"Big worries","1996","inadequately","Rural Area","24","","",""
"Big worries","1996","inadequately","Urban Area","129","0.335448379903925","0.289465328293361","0.381431431514488"
"Big worries","1996","middle vocational","Rural Area","1051","0.463481594885238","0.443601505871039","0.483361683899438"
"Big worries","1996","middle vocational","Urban Area","1856","0.465398337114098","0.450332854917825","0.48046381931037"
"Big worries","1996","vocational + Abi","Rural Area","54","0.402723701641605","0.31308606317432","0.49236134010889"
"Big worries","1996","vocational + Abi","Urban Area","144","0.386849688714221","0.336609750980554","0.437089626447887"
"No worries","1996","general elemantary","Rural Area","71","0.085199843736741","0.0650030432545053","0.105396644218977"
"No worries","1996","general elemantary","Urban Area","154","0.0908506036833716","0.0770294336181423","0.104671773748601"
"No worries","1996","higher education","Rural Area","24","","",""
"No worries","1996","higher education","Urban Area","40","0.040588915331124","0.02910853571189","0.0520692949503579"
"No worries","1996","higher vocational","Rural Area","6","","",""
"No worries","1996","higher vocational","Urban Area","17","","",""
"No worries","1996","in school","Rural Area","14","","",""
"No worries","1996","in school","Urban Area","46","0.208588581531977","0.152419608477218","0.264757554586736"
"No worries","1996","inadequately","Rural Area","15","","",""
"No worries","1996","inadequately","Urban Area","66","0.170117203516029","0.133523776990766","0.206710630041292"
"No worries","1996","middle vocational","Rural Area","126","0.0525326745579945","0.0436384796408468","0.0614268694751423"
"No worries","1996","middle vocational","Urban Area","242","0.0554468839787105","0.0485348281844025","0.0623589397730184"
"No worries","1996","vocational + Abi","Rural Area","9","","",""
"No worries","1996","vocational + Abi","Urban Area","24","","",""
"Some worries","1996","general elemantary","Rural Area","385","0.505036361709558","0.46886640136858","0.541206322050535"
"Some worries","1996","general elemantary","Urban Area","861","0.492678250823005","0.468635358534416","0.516721143111594"
"Some worries","1996","higher education","Rural Area","330","0.480587911800509","0.441697198397127","0.519478625203891"
"Some worries","1996","higher education","Urban Area","579","0.530497643513498","0.501463382416908","0.559531904610089"
"Some worries","1996","higher vocational","Rural Area","146","0.457209641391346","0.399271751588102","0.51514753119459"
"Some worries","1996","higher vocational","Urban Area","236","0.480169764170469","0.435567927303542","0.524771601037395"
"Some worries","1996","in school","Rural Area","54","0.654768887864591","0.556543032916468","0.752994742812713"
"Some worries","1996","in school","Urban Area","106","0.549251223180044","0.480464779420009","0.618037666940078"
"Some worries","1996","inadequately","Rural Area","48","0.394537352601242","0.291835990040806","0.497238715161679"
"Some worries","1996","inadequately","Urban Area","210","0.494434416580046","0.445741736743216","0.543127096416877"
"Some worries","1996","middle vocational","Rural Area","1240","0.483985730556767","0.464062631225011","0.503908829888523"
"Some worries","1996","middle vocational","Urban Area","2113","0.479154778907192","0.464066221339673","0.494243336474711"
"Some worries","1996","vocational + Abi","Rural Area","52","0.518357320238479","0.427035140098653","0.609679500378305"
"Some worries","1996","vocational + Abi","Urban Area","193","0.548741345816662","0.497409000868748","0.600073690764576"
"Big worries","1997","general elemantary","Rural Area","310","0.466676830025518","0.429745714365943","0.503607945685093"
"Big worries","1997","general elemantary","Urban Area","704","0.473212148401663","0.449025840934212","0.497398455869114"
"Big worries","1997","higher education","Rural Area","341","0.492254952085013","0.453702702301867","0.530807201868159"
"Big worries","1997","higher education","Urban Area","558","0.48129197456359","0.452095015328124","0.510488933799056"
"Big worries","1997","higher vocational","Rural Area","150","0.544893637669859","0.486355619512885","0.603431655826832"
"Big worries","1997","higher vocational","Urban Area","246","0.513128337550878","0.468644989171542","0.557611685930215"
"Big worries","1997","in school","Rural Area","31","0.307283361222316","0.217747845976325","0.396818876468306"
"Big worries","1997","in school","Urban Area","66","0.326805766217109","0.263367180452908","0.390244351981309"
"Big worries","1997","inadequately","Rural Area","23","","",""
"Big worries","1997","inadequately","Urban Area","128","0.367180096540976","0.319092389452348","0.415267803629603"
"Big worries","1997","middle vocational","Rural Area","1176","0.502392111177346","0.48226233471931","0.522521887635382"
"Big worries","1997","middle vocational","Urban Area","2016","0.506956309458825","0.491703184589373","0.522209434328277"
"Big worries","1997","vocational + Abi","Rural Area","49","0.348993788556999","0.261495999290094","0.436491577823904"
"Big worries","1997","vocational + Abi","Urban Area","140","0.410607361010894","0.35854585222546","0.462668869796329"
"No worries","1997","general elemantary","Rural Area","45","0.0610643524026581","0.0433387552969609","0.0787899495083552"
"No worries","1997","general elemantary","Urban Area","111","0.06875373509179","0.0564961710354726","0.0810112991481075"
"No worries","1997","higher education","Rural Area","20","","",""
"No worries","1997","higher education","Urban Area","28","","",""
"No worries","1997","higher vocational","Rural Area","5","","",""
"No worries","1997","higher vocational","Urban Area","18","","",""
"No worries","1997","in school","Rural Area","14","","",""
"No worries","1997","in school","Urban Area","30","0.170666719840747","0.119783168905712","0.221550270775781"
"No worries","1997","inadequately","Rural Area","10","","",""
"No worries","1997","inadequately","Urban Area","39","0.101057250548012","0.0709892745587","0.131125226537323"
"No worries","1997","middle vocational","Rural Area","68","0.0271292409201131","0.0205885998913866","0.0336698819488396"
"No worries","1997","middle vocational","Urban Area","193","0.0423927140230708","0.0362456152975716","0.04853981274857"
"No worries","1997","vocational + Abi","Rural Area","8","","",""
"No worries","1997","vocational + Abi","Urban Area","18","","",""
"Some worries","1997","general elemantary","Rural Area","346","0.472258817571824","0.435302421523861","0.509215213619786"
"Some worries","1997","general elemantary","Urban Area","822","0.458034116506547","0.433898486508632","0.482169746504462"
"Some worries","1997","higher education","Rural Area","285","0.466608751633431","0.428137951866334","0.505079551400527"
"Some worries","1997","higher education","Urban Area","539","0.484462602794709","0.455259294978035","0.513665910611383"
"Some worries","1997","higher vocational","Rural Area","123","0.439202020951141","0.380862739206906","0.497541302695375"
"Some worries","1997","higher vocational","Urban Area","221","0.452363826818651","0.408067550471735","0.496660103165567"
"Some worries","1997","in school","Rural Area","57","0.555330616513059","0.458893897097221","0.651767335928897"
"Some worries","1997","in school","Urban Area","114","0.502527513942145","0.434903195807057","0.570151832077233"
"Some worries","1997","inadequately","Rural Area","43","0.502767510125297","0.390357588117012","0.615177432133581"
"Some worries","1997","inadequately","Urban Area","219","0.531762652911013","0.481983628583487","0.581541677238539"
"Some worries","1997","middle vocational","Rural Area","1126","0.470478647902541","0.450383758713369","0.490573537091713"
"Some worries","1997","middle vocational","Urban Area","1918","0.450650976518104","0.435470856918529","0.465831096117679"
"Some worries","1997","vocational + Abi","Rural Area","57","0.578502761605133","0.487857365655756","0.66914815755451"
"Some worries","1997","vocational + Abi","Urban Area","185","0.542249052377338","0.489524238189399","0.594973866565278"
"Big worries","1998","general elemantary","Rural Area","316","0.422478524525683","0.387521311820999","0.457435737230368"
"Big worries","1998","general elemantary","Urban Area","671","0.409046385848785","0.38620612464296","0.43188664705461"
"Big worries","1998","higher education","Rural Area","355","0.483850224133381","0.447091344893881","0.520609103372881"
"Big worries","1998","higher education","Urban Area","519","0.396766721808493","0.369775118708888","0.423758324908097"
"Big worries","1998","higher vocational","Rural Area","141","0.503233845254077","0.446466200031761","0.560001490476393"
"Big worries","1998","higher vocational","Urban Area","237","0.405697035909551","0.363734658601594","0.447659413217508"
"Big worries","1998","in school","Rural Area","34","0.273824565029755","0.1923248386195","0.355324291440011"
"Big worries","1998","in school","Urban Area","51","0.223321741851343","0.168163284581658","0.278480199121028"
"Big worries","1998","inadequately","Rural Area","22","","",""
"Big worries","1998","inadequately","Urban Area","107","0.338341215882436","0.289934061540927","0.386748370223946"
"Big worries","1998","middle vocational","Rural Area","1278","0.489888761045348","0.47068473921101","0.509092782879687"
"Big worries","1998","middle vocational","Urban Area","1935","0.437238916885317","0.422639930207533","0.4518379035631"
"Big worries","1998","vocational + Abi","Rural Area","43","0.29320221693358","0.211411159215036","0.374993274652125"
"Big worries","1998","vocational + Abi","Urban Area","146","0.375130266547132","0.327263111816003","0.422997421278262"
"No worries","1998","general elemantary","Rural Area","63","0.0877000187386672","0.0676820924790953","0.107717944998239"
"No worries","1998","general elemantary","Urban Area","169","0.0978640740242032","0.0840606851085172","0.111667462939889"
"No worries","1998","higher education","Rural Area","25","","",""
"No worries","1998","higher education","Urban Area","98","0.0907896074984508","0.0749381690582271","0.106641045938674"
"No worries","1998","higher vocational","Rural Area","16","","",""
"No worries","1998","higher vocational","Urban Area","20","","",""
"No worries","1998","in school","Rural Area","17","","",""
"No worries","1998","in school","Urban Area","37","0.148758315320895","0.101628786212726","0.195887844429063"
"No worries","1998","inadequately","Rural Area","16","","",""
"No worries","1998","inadequately","Urban Area","56","0.162448413642734","0.124710439810081","0.200186387475387"
"No worries","1998","middle vocational","Rural Area","107","0.0433036843484869","0.035484517472661","0.0511228512243129"
"No worries","1998","middle vocational","Urban Area","255","0.0579144352255804","0.0510399550111728","0.0647889154399881"
"No worries","1998","vocational + Abi","Rural Area","5","","",""
"No worries","1998","vocational + Abi","Urban Area","24","","",""
"Some worries","1998","general elemantary","Rural Area","388","0.48982145673565","0.454443690614439","0.52519922285686"
"Some worries","1998","general elemantary","Urban Area","940","0.493089540127012","0.469863957825213","0.516315122428811"
"Some worries","1998","higher education","Rural Area","330","0.479389227497721","0.442642418911199","0.516136036084243"
"Some worries","1998","higher education","Urban Area","645","0.512443670693056","0.484866235058285","0.540021106327828"
"Some worries","1998","higher vocational","Rural Area","141","0.417822895278165","0.361826040149239","0.473819750407092"
"Some worries","1998","higher vocational","Urban Area","269","0.564631435858139","0.522260673354787","0.607002198361491"
"Some worries","1998","in school","Rural Area","64","0.571613336974651","0.481171720028066","0.662054953921235"
"Some worries","1998","in school","Urban Area","131","0.627919942827762","0.563902788001624","0.6919370976539"
"Some worries","1998","inadequately","Rural Area","38","0.566869867731345","0.455468074907418","0.678271660555272"
"Some worries","1998","inadequately","Urban Area","204","0.49921037047483","0.448055790666832","0.550364950282828"
"Some worries","1998","middle vocational","Rural Area","1218","0.466807554606165","0.447641975844198","0.485973133368131"
"Some worries","1998","middle vocational","Urban Area","2245","0.504846647889103","0.490131965950316","0.51956132982789"
"Some worries","1998","vocational + Abi","Rural Area","71","0.661177701617398","0.576138396725272","0.746217006509523"
"Some worries","1998","vocational + Abi","Urban Area","223","0.579830747288584","0.531031337355759","0.628630157221408"
"Big worries","1999","general elemantary","Rural Area","194","0.27240462145648","0.24034996043129","0.304459282481671"
"Big worries","1999","general elemantary","Urban Area","451","0.266630961871817","0.245659884967499","0.287602038776135"
"Big worries","1999","higher education","Rural Area","163","0.226783481238022","0.195850766817536","0.257716195658507"
"Big worries","1999","higher education","Urban Area","280","0.230640272045531","0.207417885509572","0.253862658581489"
"Big worries","1999","higher vocational","Rural Area","99","0.322104742178756","0.269748648623657","0.374460835733854"
"Big worries","1999","higher vocational","Urban Area","153","0.322831450717115","0.282489253445247","0.363173647988983"
"Big worries","1999","in school","Rural Area","14","","",""
"Big worries","1999","in school","Urban Area","25","","",""
"Big worries","1999","inadequately","Rural Area","19","","",""
"Big worries","1999","inadequately","Urban Area","75","0.213441979246448","0.170638205376863","0.256245753116032"
"Big worries","1999","middle vocational","Rural Area","742","0.281612119083598","0.264333215714452","0.298891022452744"
"Big worries","1999","middle vocational","Urban Area","1103","0.264669796701881","0.251569004753044","0.277770588650718"
"Big worries","1999","vocational + Abi","Rural Area","30","0.230116533586363","0.154172528744751","0.306060538427976"
"Big worries","1999","vocational + Abi","Urban Area","85","0.238226524938663","0.196055608542838","0.280397441334488"
"No worries","1999","general elemantary","Rural Area","76","0.106639307094595","0.0844158783846294","0.12886273580456"
"No worries","1999","general elemantary","Urban Area","223","0.12682906698121","0.111047025095973","0.142611108866448"
"No worries","1999","higher education","Rural Area","56","0.108187642717568","0.0852426812124726","0.131132604222664"
"No worries","1999","higher education","Urban Area","129","0.107404490020519","0.0903352918052565","0.124473688235782"
"No worries","1999","higher vocational","Rural Area","23","","",""
"No worries","1999","higher vocational","Urban Area","38","0.0800391024016851","0.0566259965197145","0.103452208283656"
"No worries","1999","in school","Rural Area","18","","",""
"No worries","1999","in school","Urban Area","50","0.251166673825108","0.192925264097972","0.309408083552243"
"No worries","1999","inadequately","Rural Area","14","","",""
"No worries","1999","inadequately","Urban Area","72","0.208638015211509","0.166189639897302","0.251086390525715"
"No worries","1999","middle vocational","Rural Area","195","0.0761480409095047","0.0659588062014027","0.0863372756176067"
"No worries","1999","middle vocational","Urban Area","411","0.095131869012292","0.0864190274543709","0.103844710570213"
"No worries","1999","vocational + Abi","Rural Area","8","","",""
"No worries","1999","vocational + Abi","Urban Area","38","0.0957349952570994","0.0666084966692696","0.124861493844929"
"Some worries","1999","general elemantary","Rural Area","471","0.620956071448925","0.586024815717284","0.655887327180566"
"Some worries","1999","general elemantary","Urban Area","1034","0.606539971146972","0.583372203938718","0.629707738355227"
"Some worries","1999","higher education","Rural Area","485","0.66502887604441","0.630164194857707","0.699893557231113"
"Some worries","1999","higher education","Urban Area","855","0.66195523793395","0.635877136450327","0.688033339417573"
"Some worries","1999","higher vocational","Rural Area","184","0.606944522902074","0.552219140831379","0.661669904972769"
"Some worries","1999","higher vocational","Urban Area","325","0.5971294468812","0.554809974266836","0.639448919495564"
"Some worries","1999","in school","Rural Area","73","0.691727320822493","0.603401349010323","0.780053292634662"
"Some worries","1999","in school","Urban Area","138","0.588374603026862","0.52228451508971","0.654464690964014"
"Some worries","1999","inadequately","Rural Area","37","0.479969726960274","0.362933501407224","0.597005952513324"
"Some worries","1999","inadequately","Urban Area","205","0.577920005542043","0.526324959113713","0.629515051970373"
"Some worries","1999","middle vocational","Rural Area","1666","0.642239840006897","0.623825522959492","0.660654157054302"
"Some worries","1999","middle vocational","Urban Area","2842","0.640198334285827","0.625945769946288","0.654450898625366"
"Some worries","1999","vocational + Abi","Rural Area","80","0.689280386871432","0.605779828116081","0.772780945626783"
"Some worries","1999","vocational + Abi","Urban Area","269","0.666038479804237","0.619350731103898","0.712726228504576"
"Big worries","2000","general elemantary","Rural Area","244","0.212275247687905","0.188485650715813","0.236064844659997"
"Big worries","2000","general elemantary","Urban Area","471","0.202543214815363","0.186481090645871","0.218605338984855"
"Big worries","2000","higher education","Rural Area","286","0.224275588804405","0.20052722748776","0.24802395012105"
"Big worries","2000","higher education","Urban Area","423","0.156789496653847","0.14290646646604","0.170672526841653"
"Big worries","2000","higher vocational","Rural Area","192","0.281232912161669","0.247489960715061","0.314975863608277"
"Big worries","2000","higher vocational","Urban Area","271","0.240188550120007","0.215977614749745","0.264399485490269"
"Big worries","2000","in school","Rural Area","34","0.212362453183977","0.151242088086414","0.273482818281541"
"Big worries","2000","in school","Urban Area","23","","",""
"Big worries","2000","inadequately","Rural Area","16","","",""
"Big worries","2000","inadequately","Urban Area","51","0.164807997655398","0.124094814925594","0.205521180385203"
"Big worries","2000","middle vocational","Rural Area","1317","0.267148998605249","0.254552682861246","0.279745314349253"
"Big worries","2000","middle vocational","Urban Area","1741","0.215434026684403","0.206443583694941","0.224424469673865"
"Big worries","2000","vocational + Abi","Rural Area","52","0.185862339527391","0.137738989495466","0.233985689559316"
"Big worries","2000","vocational + Abi","Urban Area","164","0.187485672015633","0.161535648319985","0.213435695711281"
"No worries","2000","general elemantary","Rural Area","210","0.195975686440964","0.172882394365886","0.219068978516042"
"No worries","2000","general elemantary","Urban Area","537","0.215748453985521","0.199308822102188","0.232188085868854"
"No worries","2000","higher education","Rural Area","160","0.153513782197904","0.132989284019983","0.174038280375825"
"No worries","2000","higher education","Urban Area","549","0.218439530090171","0.202663246997977","0.234215813182365"
"No worries","2000","higher vocational","Rural Area","95","0.14183913403698","0.115654995374591","0.168023272699368"
