"plh0032","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No worries","1992","35-65 y.","lower secondary degree","302","0.0987894138831917","0.0885531526046287","0.109025675161755"
"No worries","1992","35-65 y.","secondary school degree","119","0.098408062197571","0.0830765695295339","0.113739554865608"
"No worries","1992","35-65 y.","college entrance qualification","88","0.12270451392265","0.100370126628768","0.145038901216532"
"No worries","1992","35-65 y.","Other degree","146","0.207205509675677","0.178140615141918","0.236270404209437"
"No worries","1992","35-65 y.","no degree/no degree yet","123","0.234384806720422","0.196645370328954","0.272124243111889"
"No worries","1992","66 and older","lower secondary degree","203","0.205520713169967","0.181443647943386","0.229597778396549"
"No worries","1992","66 and older","secondary school degree","45","0.240133429589724","0.183167367815172","0.297099491364276"
"No worries","1992","66 and older","college entrance qualification","17","","",""
"No worries","1992","66 and older","Other degree","8","","",""
"No worries","1992","66 and older","no degree/no degree yet","12","","",""
"Big worries","1993","16-34 y.","lower secondary degree","517","0.387250009553883","0.361842147794882","0.412657871312885"
"Big worries","1993","16-34 y.","secondary school degree","620","0.318304312695148","0.297197253313884","0.339411372076411"
"Big worries","1993","16-34 y.","college entrance qualification","271","0.333983729073404","0.301839692718316","0.366127765428492"
"Big worries","1993","16-34 y.","Other degree","83","0.437061630975633","0.373096415476394","0.501026846474873"
"Big worries","1993","16-34 y.","no degree/no degree yet","70","0.188634769523079","0.14680383937046","0.230465699675698"
"Big worries","1993","35-65 y.","lower secondary degree","1505","0.471116488785729","0.453698717832431","0.488534259739027"
"Big worries","1993","35-65 y.","secondary school degree","616","0.412067241798837","0.386956890595124","0.437177593002549"
"Big worries","1993","35-65 y.","college entrance qualification","352","0.400060053190998","0.367047478727967","0.433072627654028"
"Big worries","1993","35-65 y.","Other degree","243","0.352329804936967","0.317192328751185","0.387467281122748"
"Big worries","1993","35-65 y.","no degree/no degree yet","162","0.396377856223409","0.351918938275262","0.440836774171556"
"Big worries","1993","66 and older","lower secondary degree","436","0.384021852169365","0.355306250819346","0.412737453519385"
"Big worries","1993","66 and older","secondary school degree","96","0.405982413561314","0.341528555034328","0.470436272088301"
"Big worries","1993","66 and older","college entrance qualification","45","0.476833872287247","0.378940914854554","0.574726829719939"
"Big worries","1993","66 and older","Other degree","9","","",""
"Big worries","1993","66 and older","no degree/no degree yet","9","","",""
"Some worries","1993","16-34 y.","lower secondary degree","791","0.558243621654357","0.532341577349239","0.584145665959474"
"Some worries","1993","16-34 y.","secondary school degree","1136","0.622398138141578","0.600431560327775","0.644364715955381"
"Some worries","1993","16-34 y.","college entrance qualification","501","0.606070340513348","0.572768656762724","0.639372024263972"
"Some worries","1993","16-34 y.","Other degree","111","0.444194190512007","0.380118974475653","0.508269406548362"
"Some worries","1993","16-34 y.","no degree/no degree yet","215","0.661059225488281","0.610446404241389","0.711672046735172"
"Some worries","1993","35-65 y.","lower secondary degree","1521","0.482870114778764","0.465433451086054","0.500306778471473"
"Some worries","1993","35-65 y.","secondary school degree","807","0.554311377377923","0.52895439420282","0.579668360553027"
"Some worries","1993","35-65 y.","college entrance qualification","467","0.571923834322097","0.538581766442805","0.605265902201388"
"Some worries","1993","35-65 y.","Other degree","385","0.522102717603238","0.485360600755645","0.558844834450831"
"Some worries","1993","35-65 y.","no degree/no degree yet","235","0.462315943578923","0.416999624147107","0.507632263010739"
"Some worries","1993","66 and older","lower secondary degree","539","0.490188122462921","0.460673063145178","0.519703181780663"
"Some worries","1993","66 and older","secondary school degree","111","0.521395021302244","0.455830679537373","0.586959363067116"
"Some worries","1993","66 and older","college entrance qualification","51","0.475202286401508","0.377324684777695","0.573079888025321"
"Some worries","1993","66 and older","Other degree","17","","",""
"Some worries","1993","66 and older","no degree/no degree yet","11","","",""
"No worries","1993","16-34 y.","lower secondary degree","104","0.0545063687917604","0.0426654971918438","0.0663472403916769"
"No worries","1993","16-34 y.","secondary school degree","115","0.0592975491632747","0.0485957768478992","0.0699993214786502"
"No worries","1993","16-34 y.","college entrance qualification","55","0.0599459304132484","0.0437669329921091","0.0761249278343877"
"No worries","1993","16-34 y.","Other degree","37","0.118744178512359","0.0770285045769929","0.160459852447726"
"No worries","1993","16-34 y.","no degree/no degree yet","51","0.15030600498864","0.112094170083066","0.188517839894214"
"No worries","1993","35-65 y.","lower secondary degree","129","0.0460133964355074","0.0387026504737425","0.0533241423972722"
"No worries","1993","35-65 y.","secondary school degree","53","0.0336213808232401","0.0244256480639696","0.0428171135825105"
"No worries","1993","35-65 y.","college entrance qualification","27","","",""
"No worries","1993","35-65 y.","Other degree","82","0.125567477459795","0.101193822858688","0.149941132060902"
"No worries","1993","35-65 y.","no degree/no degree yet","68","0.141306200197668","0.109645436441766","0.17296696395357"
"No worries","1993","66 and older","lower secondary degree","127","0.125790025367714","0.106211125971127","0.145368924764302"
"No worries","1993","66 and older","secondary school degree","16","","",""
"No worries","1993","66 and older","college entrance qualification","4","","",""
"No worries","1993","66 and older","Other degree","4","","",""
"No worries","1993","66 and older","no degree/no degree yet","6","","",""
"Big worries","1994","16-34 y.","lower secondary degree","480","0.355949737663675","0.33016905748876","0.381730417838591"
"Big worries","1994","16-34 y.","secondary school degree","578","0.322367961771286","0.300691905689881","0.344044017852691"
"Big worries","1994","16-34 y.","college entrance qualification","249","0.257260540937014","0.228197367034868","0.286323714839159"
"Big worries","1994","16-34 y.","Other degree","72","0.423410739661778","0.355441207403542","0.491380271920013"
"Big worries","1994","16-34 y.","no degree/no degree yet","94","0.259049961603137","0.214165731837593","0.303934191368681"
"Big worries","1994","35-65 y.","lower secondary degree","1344","0.438105562997758","0.420537638323503","0.455673487672014"
"Big worries","1994","35-65 y.","secondary school degree","634","0.412454906232951","0.387617152874865","0.437292659591037"
"Big worries","1994","35-65 y.","college entrance qualification","321","0.359377826607594","0.326968599997488","0.3917870532177"
"Big worries","1994","35-65 y.","Other degree","213","0.32432756616265","0.288748274276509","0.359906858048792"
"Big worries","1994","35-65 y.","no degree/no degree yet","141","0.373682886869114","0.327956950561391","0.419408823176838"
"Big worries","1994","66 and older","lower secondary degree","404","0.357751040827978","0.329488636217783","0.386013445438174"
"Big worries","1994","66 and older","secondary school degree","91","0.400384005374497","0.335341867350941","0.465426143398052"
"Big worries","1994","66 and older","college entrance qualification","48","0.373419454191069","0.282611944587398","0.464226963794739"
"Big worries","1994","66 and older","Other degree","10","","",""
"Big worries","1994","66 and older","no degree/no degree yet","8","","",""
"Some worries","1994","16-34 y.","lower secondary degree","749","0.585087835771225","0.558558353778942","0.611617317763508"
"Some worries","1994","16-34 y.","secondary school degree","1093","0.615886872865478","0.593329557449307","0.638444188281648"
"Some worries","1994","16-34 y.","college entrance qualification","558","0.661926682195015","0.630474658471878","0.693378705918151"
"Some worries","1994","16-34 y.","Other degree","110","0.487950490867066","0.419189214633117","0.556711767101015"
"Some worries","1994","16-34 y.","no degree/no degree yet","210","0.584082332316354","0.533587344974027","0.634577319658682"
"Some worries","1994","35-65 y.","lower secondary degree","1598","0.521876346666659","0.5041892059132","0.539563487420118"
"Some worries","1994","35-65 y.","secondary school degree","813","0.534890190962371","0.509724228912183","0.56005615301256"
"Some worries","1994","35-65 y.","college entrance qualification","484","0.590737712536389","0.557526077453491","0.623949347619287"
"Some worries","1994","35-65 y.","Other degree","367","0.547641993319306","0.509812826121876","0.585471160516737"
"Some worries","1994","35-65 y.","no degree/no degree yet","235","0.497882171153128","0.450623666923578","0.545140675382677"
"Some worries","1994","66 and older","lower secondary degree","565","0.505118408172167","0.475639309567931","0.534597506776403"
"Some worries","1994","66 and older","secondary school degree","107","0.50949373228216","0.443132942252574","0.575854522311746"
"Some worries","1994","66 and older","college entrance qualification","52","0.532529339484276","0.438862947526999","0.626195731441553"
"Some worries","1994","66 and older","Other degree","14","","",""
"Some worries","1994","66 and older","no degree/no degree yet","17","","",""
"No worries","1994","16-34 y.","lower secondary degree","96","0.0589624265651","0.0462791545099602","0.0716456986202397"
"No worries","1994","16-34 y.","secondary school degree","115","0.0617451653632361","0.0505824654891158","0.0729078652373564"
"No worries","1994","16-34 y.","college entrance qualification","62","0.0808127768679716","0.0626918583580753","0.0989336953778679"
"No worries","1994","16-34 y.","Other degree","21","","",""
"No worries","1994","16-34 y.","no degree/no degree yet","62","0.156867706080509","0.119609479174492","0.194125932986525"
"No worries","1994","35-65 y.","lower secondary degree","122","0.0400180903355825","0.0330780272984773","0.0469581533726876"
"No worries","1994","35-65 y.","secondary school degree","62","0.0526549028046775","0.0413861206115379","0.063923684997817"
"No worries","1994","35-65 y.","college entrance qualification","37","0.0498844608560174","0.0351795330328016","0.0645893886792332"
"No worries","1994","35-65 y.","Other degree","85","0.128030440518043","0.102635654937824","0.153425226098263"
"No worries","1994","35-65 y.","no degree/no degree yet","54","0.128434941977758","0.0968117746927987","0.160058109262717"
"No worries","1994","66 and older","lower secondary degree","136","0.137130550999854","0.116848745723439","0.15741235627627"
"No worries","1994","66 and older","secondary school degree","20","","",""
"No worries","1994","66 and older","college entrance qualification","9","","",""
"No worries","1994","66 and older","Other degree","5","","",""
"No worries","1994","66 and older","no degree/no degree yet","6","","",""
"Big worries","1995","16-34 y.","lower secondary degree","309","0.221325580905224","0.198827888266937","0.243823273543511"
"Big worries","1995","16-34 y.","secondary school degree","398","0.21537869372467","0.196113002114152","0.234644385335188"
"Big worries","1995","16-34 y.","college entrance qualification","136","0.141464271141957","0.118645268633523","0.164283273650391"
"Big worries","1995","16-34 y.","Other degree","66","0.209004671346018","0.163447963361927","0.25456137933011"
"Big worries","1995","16-34 y.","no degree/no degree yet","67","0.149926418411592","0.114720402082007","0.185132434741177"
"Big worries","1995","35-65 y.","lower secondary degree","910","0.304293131048203","0.287767998013431","0.320818264082975"
"Big worries","1995","35-65 y.","secondary school degree","437","0.278523028264507","0.256564955690236","0.300481100838779"
"Big worries","1995","35-65 y.","college entrance qualification","219","0.237575816554852","0.209786034390317","0.265365598719387"
"Big worries","1995","35-65 y.","Other degree","206","0.265316882710629","0.234949836563795","0.295683928857463"
"Big worries","1995","35-65 y.","no degree/no degree yet","115","0.29317910795075","0.249382019425596","0.336976196475904"
"Big worries","1995","66 and older","lower secondary degree","320","0.289235913223215","0.262514503037572","0.315957323408859"
"Big worries","1995","66 and older","secondary school degree","55","0.246327082502836","0.189902075947773","0.302752089057899"
"Big worries","1995","66 and older","college entrance qualification","33","0.271152859050485","0.189902649054828","0.352403069046141"
"Big worries","1995","66 and older","Other degree","11","","",""
"Big worries","1995","66 and older","no degree/no degree yet","7","","",""
"Some worries","1995","16-34 y.","lower secondary degree","848","0.66383563915674","0.638235027851264","0.689436250462215"
"Some worries","1995","16-34 y.","secondary school degree","1146","0.667163735987848","0.645079380893705","0.689248091081991"
"Some worries","1995","16-34 y.","college entrance qualification","611","0.663268426101732","0.632324125716528","0.694212726486936"
"Some worries","1995","16-34 y.","Other degree","194","0.624267394888281","0.570003352175729","0.678531437600834"
"Some worries","1995","16-34 y.","no degree/no degree yet","230","0.61299105312109","0.564958340518281","0.661023765723899"
"Some worries","1995","35-65 y.","lower secondary degree","1836","0.618789844954192","0.601346106601129","0.636233583307255"
"Some worries","1995","35-65 y.","secondary school degree","1050","0.638317473578479","0.614781370605503","0.661853576551455"
"Some worries","1995","35-65 y.","college entrance qualification","582","0.652345449341349","0.621249882830659","0.683441015852038"
"Some worries","1995","35-65 y.","Other degree","489","0.560142567609552","0.526001638745814","0.594283496473291"
"Some worries","1995","35-65 y.","no degree/no degree yet","223","0.542965787764261","0.495038303739323","0.590893271789199"
"Some worries","1995","66 and older","lower secondary degree","628","0.56857363347933","0.539384767172909","0.597762499785752"
"Some worries","1995","66 and older","secondary school degree","133","0.594303705662322","0.530001063032251","0.658606348292394"
"Some worries","1995","66 and older","college entrance qualification","70","0.620063713909532","0.531353685972147","0.708773741846917"
"Some worries","1995","66 and older","Other degree","27","","",""
"Some worries","1995","66 and older","no degree/no degree yet","22","","",""
"No worries","1995","16-34 y.","lower secondary degree","151","0.114838779938036","0.0975605323343437","0.132117027541728"
"No worries","1995","16-34 y.","secondary school degree","205","0.117457570287482","0.10236853446105","0.132546606113914"
"No worries","1995","16-34 y.","college entrance qualification","149","0.195267302756311","0.169311487541452","0.221223117971169"
"No worries","1995","16-34 y.","Other degree","46","0.1667279337657","0.124965579472192","0.208490288059209"
"No worries","1995","16-34 y.","no degree/no degree yet","98","0.237082528467318","0.195141594368482","0.279023462566154"
"No worries","1995","35-65 y.","lower secondary degree","232","0.0769170239976047","0.0673469047043201","0.0864871432908893"
"No worries","1995","35-65 y.","secondary school degree","114","0.0831594981570138","0.0696339383192543","0.0966850579947733"
"No worries","1995","35-65 y.","college entrance qualification","100","0.110078734103799","0.0896419196823653","0.130515548525232"
"No worries","1995","35-65 y.","Other degree","117","0.174540549679819","0.148432999702104","0.200648099657534"
"No worries","1995","35-65 y.","no degree/no degree yet","77","0.163855104284989","0.128243232467206","0.199466976102772"
"No worries","1995","66 and older","lower secondary degree","158","0.142190453297454","0.121607808253137","0.162773098341772"
"No worries","1995","66 and older","secondary school degree","36","0.159369211834841","0.111436837727655","0.207301585942028"
"No worries","1995","66 and older","college entrance qualification","12","","",""
"No worries","1995","66 and older","Other degree","8","","",""
"No worries","1995","66 and older","no degree/no degree yet","8","","",""
"Big worries","1996","16-34 y.","lower secondary degree","463","0.381780892549153","0.354998284824131","0.408563500274174"
"Big worries","1996","16-34 y.","secondary school degree","570","0.342135303291826","0.319285358238988","0.364985248344664"
"Big worries","1996","16-34 y.","college entrance qualification","316","0.353059443116448","0.321678546800711","0.384440339432185"
"Big worries","1996","16-34 y.","Other degree","74","0.221555320854213","0.171741778119499","0.271368863588927"
"Big worries","1996","16-34 y.","no degree/no degree yet","100","0.254524767926115","0.21145887558985","0.297590660262379"
"Big worries","1996","35-65 y.","lower secondary degree","1483","0.529100300168868","0.510908228533859","0.547292371803877"
"Big worries","1996","35-65 y.","secondary school degree","833","0.507940274696353","0.484223994912511","0.531656554480195"
"Big worries","1996","35-65 y.","college entrance qualification","420","0.444890037446432","0.412530683428573","0.477249391464292"
"Big worries","1996","35-65 y.","Other degree","279","0.335998540477536","0.302808215484068","0.369188865471004"
"Big worries","1996","35-65 y.","no degree/no degree yet","130","0.391005953564034","0.342071514077324","0.439940393050745"
"Big worries","1996","66 and older","lower secondary degree","488","0.436632936397896","0.407625310508165","0.465640562287626"
"Big worries","1996","66 and older","secondary school degree","114","0.508213498351669","0.442301670700046","0.574125326003291"
"Big worries","1996","66 and older","college entrance qualification","71","0.593086376981227","0.50407095616029","0.682101797802164"
"Big worries","1996","66 and older","Other degree","15","","",""
"Big worries","1996","66 and older","no degree/no degree yet","15","","",""
"Some worries","1996","16-34 y.","lower secondary degree","709","0.541960128296152","0.514493214488418","0.569427042103887"
"Some worries","1996","16-34 y.","secondary school degree","971","0.594487969053653","0.570840137041707","0.618135801065598"
"Some worries","1996","16-34 y.","college entrance qualification","513","0.58168971578312","0.549300218846079","0.614079212720162"
"Some worries","1996","16-34 y.","Other degree","157","0.622648402880308","0.564506800626566","0.680790005134049"
"Some worries","1996","16-34 y.","no degree/no degree yet","220","0.568840793287913","0.51987801931946","0.617803567256366"
"Some worries","1996","35-65 y.","lower secondary degree","1289","0.429132071456051","0.411093079882521","0.447171063029582"
"Some worries","1996","35-65 y.","secondary school degree","824","0.463817438744461","0.440160354872173","0.487474522616749"
"Some worries","1996","35-65 y.","college entrance qualification","460","0.522331685361854","0.489806453966782","0.554856916756927"
"Some worries","1996","35-65 y.","Other degree","414","0.512344068312029","0.477220720498324","0.547467416125734"
"Some worries","1996","35-65 y.","no degree/no degree yet","196","0.44170720208771","0.391908885422163","0.491505518753257"
"Some worries","1996","66 and older","lower secondary degree","536","0.4737476479782","0.444544560375276","0.502950735581123"
"Some worries","1996","66 and older","secondary school degree","98","0.439765171237425","0.374324548730285","0.505205793744565"
"Some worries","1996","66 and older","college entrance qualification","44","0.388114579796238","0.299812650705527","0.476416508886948"
"Some worries","1996","66 and older","Other degree","25","","",""
"Some worries","1996","66 and older","no degree/no degree yet","22","","",""
"No worries","1996","16-34 y.","lower secondary degree","92","0.0762589791546948","0.0616272665343059","0.0908906917750837"
"No worries","1996","16-34 y.","secondary school degree","115","0.0633767276545212","0.0516422083770643","0.0751112469319782"
"No worries","1996","16-34 y.","college entrance qualification","62","0.0652508411004311","0.0490346132599845","0.0814670689408777"
"No worries","1996","16-34 y.","Other degree","36","0.155796276265479","0.112295738214883","0.199296814316075"
"No worries","1996","16-34 y.","no degree/no degree yet","73","0.176634438785972","0.138930575138481","0.214338302433463"
"No worries","1996","35-65 y.","lower secondary degree","120","0.0417676283750807","0.0344763400208089","0.0490589167293526"
"No worries","1996","35-65 y.","secondary school degree","50","0.0282422865591857","0.0203834138163748","0.0361011593019965"
"No worries","1996","35-65 y.","college entrance qualification","26","","",""
"No worries","1996","35-65 y.","Other degree","85","0.151657391210435","0.126453028359758","0.176861754061111"
"No worries","1996","35-65 y.","no degree/no degree yet","56","0.167286844348256","0.129858982570468","0.204714706126044"
"No worries","1996","66 and older","lower secondary degree","99","0.0896194156239049","0.0729134816652814","0.106325349582528"
"No worries","1996","66 and older","secondary school degree","9","","",""
"No worries","1996","66 and older","college entrance qualification","2","","",""
"No worries","1996","66 and older","Other degree","10","","",""
"No worries","1996","66 and older","no degree/no degree yet","9","","",""
"Big worries","1997","16-34 y.","lower secondary degree","502","0.427252407104026","0.399310326380991","0.455194487827061"
"Big worries","1997","16-34 y.","secondary school degree","656","0.430274302898089","0.405922649651297","0.454625956144882"
"Big worries","1997","16-34 y.","college entrance qualification","342","0.377899056899953","0.346080242180655","0.409717871619251"
"Big worries","1997","16-34 y.","Other degree","75","0.293320789860108","0.2351109049978","0.351530674722416"
"Big worries","1997","16-34 y.","no degree/no degree yet","123","0.315003335780948","0.269367252952156","0.36063941860974"
"Big worries","1997","35-65 y.","lower secondary degree","1571","0.552231270468639","0.53383237992797","0.570630161009309"
"Big worries","1997","35-65 y.","secondary school degree","947","0.537005557414866","0.513610309346749","0.560400805482983"
"Big worries","1997","35-65 y.","college entrance qualification","463","0.492934685361566","0.460751067334459","0.525118303388672"
"Big worries","1997","35-65 y.","Other degree","275","0.366372352372839","0.331372935603063","0.401371769142615"
"Big worries","1997","35-65 y.","no degree/no degree yet","128","0.405815292241585","0.355438953778319","0.45619163070485"
"Big worries","1997","66 and older","lower secondary degree","591","0.511700358126332","0.482797609881208","0.540603106371456"
"Big worries","1997","66 and older","secondary school degree","125","0.572786439805903","0.506197969368181","0.639374910243625"
"Big worries","1997","66 and older","college entrance qualification","65","0.601576330523083","0.513982119818149","0.689170541228016"
"Big worries","1997","66 and older","Other degree","17","","",""
"Big worries","1997","66 and older","no degree/no degree yet","11","","",""
"Some worries","1997","16-34 y.","lower secondary degree","633","0.524794068414644","0.496586202349247","0.553001934480042"
"Some worries","1997","16-34 y.","secondary school degree","865","0.532620197182822","0.508080645288649","0.557159749076995"
"Some worries","1997","16-34 y.","college entrance qualification","505","0.572251674167326","0.539783837016856","0.604719511317796"
"Some worries","1997","16-34 y.","Other degree","137","0.625290881609337","0.563403467234342","0.687178295984332"
"Some worries","1997","16-34 y.","no degree/no degree yet","219","0.522044756038773","0.472970464430282","0.571119047647265"
"Some worries","1997","35-65 y.","lower secondary degree","1163","0.421182331293833","0.402913522953569","0.439451139634096"
"Some worries","1997","35-65 y.","secondary school degree","765","0.44426205825252","0.420948690647803","0.467575425857238"
"Some worries","1997","35-65 y.","college entrance qualification","440","0.476926826847618","0.444774284168601","0.509079369526636"
"Some worries","1997","35-65 y.","Other degree","384","0.520072183891784","0.483780913145526","0.556363454638043"
"Some worries","1997","35-65 y.","no degree/no degree yet","206","0.510802312368832","0.459519683049201","0.562084941688463"
"Some worries","1997","66 and older","lower secondary degree","479","0.414736640378029","0.38624942839533","0.443223852360727"
"Some worries","1997","66 and older","secondary school degree","79","0.389685901051242","0.324039003164622","0.455332798937863"
"Some worries","1997","66 and older","college entrance qualification","49","0.345133091000366","0.260072716330521","0.430193465670211"
"Some worries","1997","66 and older","Other degree","32","0.555621562990885","0.42547877326553","0.685764352716239"
"Some worries","1997","66 and older","no degree/no degree yet","30","0.589616399970651","0.451885994235974","0.727346805705328"
"No worries","1997","16-34 y.","lower secondary degree","69","0.0479535244813295","0.0358844438550232","0.0600226051076357"
"No worries","1997","16-34 y.","secondary school degree","67","0.0371054999190887","0.0278087459342145","0.0464022539039628"
"No worries","1997","16-34 y.","college entrance qualification","45","0.0498492689327208","0.0355671937799763","0.0641313440854653"
"No worries","1997","16-34 y.","Other degree","23","","",""
"No worries","1997","16-34 y.","no degree/no degree yet","56","0.162951908180279","0.126668215023105","0.199235601337453"
"No worries","1997","35-65 y.","lower secondary degree","72","0.0265863982375277","0.0206341269651824","0.032538669509873"
"No worries","1997","35-65 y.","secondary school degree","33","0.0187323843326139","0.0123711610722169","0.0250936075930109"
"No worries","1997","35-65 y.","college entrance qualification","24","","",""
"No worries","1997","35-65 y.","Other degree","69","0.113555463735377","0.0905085804362084","0.136602347034545"
"No worries","1997","35-65 y.","no degree/no degree yet","31","0.0833823953895832","0.0550206509447859","0.111744139834381"
"No worries","1997","66 and older","lower secondary degree","79","0.0735630014956394","0.0584682578236248","0.0886577451676539"
"No worries","1997","66 and older","secondary school degree","8","","",""
"No worries","1997","66 and older","college entrance qualification","6","","",""
"No worries","1997","66 and older","Other degree","7","","",""
"No worries","1997","66 and older","no degree/no degree yet","8","","",""
"Big worries","1998","16-34 y.","lower secondary degree","454","0.366283506717339","0.339012907153244","0.393554106281434"
"Big worries","1998","16-34 y.","secondary school degree","687","0.394800026221706","0.371363248411535","0.418236804031877"
"Big worries","1998","16-34 y.","college entrance qualification","334","0.326224528066636","0.297020255174766","0.355428800958505"
"Big worries","1998","16-34 y.","Other degree","69","0.350299471018145","0.287259921423897","0.413339020612392"
"Big worries","1998","16-34 y.","no degree/no degree yet","104","0.229465099436253","0.188713851331164","0.270216347541342"
"Big worries","1998","35-65 y.","lower secondary degree","1532","0.48678075540843","0.469303905063184","0.504257605753677"
"Big worries","1998","35-65 y.","secondary school degree","958","0.463336999586153","0.441300367077447","0.48537363209486"
"Big worries","1998","35-65 y.","college entrance qualification","446","0.379686420637364","0.350849304926127","0.408523536348601"
"Big worries","1998","35-65 y.","Other degree","243","0.374583001372266","0.338829330781281","0.410336671963251"
"Big worries","1998","35-65 y.","no degree/no degree yet","121","0.406692883422724","0.354934213566542","0.458451553278906"
"Big worries","1998","66 and older","lower secondary degree","639","0.490353889961133","0.463116209404719","0.517591570517548"
"Big worries","1998","66 and older","secondary school degree","123","0.465344884430863","0.402630193043297","0.528059575818429"
"Big worries","1998","66 and older","college entrance qualification","54","0.456432871338134","0.37146080585053","0.541404936825738"
"Big worries","1998","66 and older","Other degree","19","","",""
"Big worries","1998","66 and older","no degree/no degree yet","9","","",""
"Some worries","1998","16-34 y.","lower secondary degree","636","0.543843769804369","0.515651348051602","0.572036191557136"
"Some worries","1998","16-34 y.","secondary school degree","894","0.550218437454624","0.526366247457247","0.574070627452002"
"Some worries","1998","16-34 y.","college entrance qualification","582","0.607605071728293","0.577189016954993","0.638021126501593"
"Some worries","1998","16-34 y.","Other degree","120","0.503317764151797","0.437248846274359","0.569386682029235"
"Some worries","1998","16-34 y.","no degree/no degree yet","242","0.626935274002985","0.580065821147363","0.673804726858606"
"Some worries","1998","35-65 y.","lower secondary degree","1510","0.4803465984368","0.462877147808465","0.497816049065136"
"Some worries","1998","35-65 y.","secondary school degree","933","0.492013500665532","0.469920204922721","0.514106796408342"
"Some worries","1998","35-65 y.","college entrance qualification","577","0.55142819072256","0.521875698339194","0.580980683105926"
"Some worries","1998","35-65 y.","Other degree","377","0.500111187024685","0.463176726918978","0.537045647130393"
"Some worries","1998","35-65 y.","no degree/no degree yet","175","0.447737109906003","0.395341546086329","0.500132673725677"
"Some worries","1998","66 and older","lower secondary degree","554","0.420178192333973","0.39328483763766","0.447071547030285"
"Some worries","1998","66 and older","secondary school degree","100","0.425571718531068","0.363406245777199","0.487737191284938"
"Some worries","1998","66 and older","college entrance qualification","67","0.45803837502081","0.373042798081257","0.543033951960363"
"Some worries","1998","66 and older","Other degree","37","0.498333133763963","0.379493521637875","0.617172745890051"
"Some worries","1998","66 and older","no degree/no degree yet","36","0.569920539326491","0.436632351978593","0.703208726674389"
"No worries","1998","16-34 y.","lower secondary degree","109","0.0898727234782925","0.0736843387940862","0.106061108162499"
"No worries","1998","16-34 y.","secondary school degree","90","0.0549815363236697","0.0440523344361606","0.0659107382111789"
"No worries","1998","16-34 y.","college entrance qualification","74","0.0661704002050718","0.0506859356509277","0.0816548647592159"
"No worries","1998","16-34 y.","Other degree","31","0.146382764830058","0.0996723944355148","0.193093135224602"
"No worries","1998","16-34 y.","no degree/no degree yet","63","0.143599626560762","0.109613512057612","0.177585741063913"
"No worries","1998","35-65 y.","lower secondary degree","100","0.0328726461547693","0.0266381097303514","0.0391071825791872"
"No worries","1998","35-65 y.","secondary school degree","76","0.0446494997483148","0.0355223415634793","0.0537766579331504"
"No worries","1998","35-65 y.","college entrance qualification","65","0.0688853886400762","0.0538366960477398","0.0839340812324125"
"No worries","1998","35-65 y.","Other degree","84","0.125305811603048","0.100850371162501","0.149761252043595"
"No worries","1998","35-65 y.","no degree/no degree yet","50","0.145570006671273","0.108409276818011","0.182730736524535"
"No worries","1998","66 and older","lower secondary degree","101","0.089467917704894","0.0739167772459575","0.10501905816383"
"No worries","1998","66 and older","secondary school degree","20","","",""
"No worries","1998","66 and older","college entrance qualification","11","","",""
"No worries","1998","66 and older","Other degree","12","","",""
"No worries","1998","66 and older","no degree/no degree yet","8","","",""
"Big worries","1999","16-34 y.","lower secondary degree","277","0.244087564678174","0.219272294880577","0.268902834475772"
"Big worries","1999","16-34 y.","secondary school degree","351","0.226077614001091","0.205556112556896","0.246599115445285"
"Big worries","1999","16-34 y.","college entrance qualification","170","0.184251688381297","0.159954137876985","0.208549238885609"
"Big worries","1999","16-34 y.","Other degree","47","0.287171675771493","0.223007195232466","0.35133615631052"
"Big worries","1999","16-34 y.","no degree/no degree yet","50","0.155119853981922","0.119051705034326","0.191188002929518"
"Big worries","1999","35-65 y.","lower secondary degree","943","0.306118525664228","0.289783613509764","0.322453437818692"
"Big worries","1999","35-65 y.","secondary school degree","561","0.272294513922701","0.25294470539343","0.291644322451971"
"Big worries","1999","35-65 y.","college entrance qualification","231","0.212757525869449","0.188681581782178","0.236833469956721"
"Big worries","1999","35-65 y.","Other degree","195","0.34554107952328","0.309719494756907","0.381362664289652"
"Big worries","1999","35-65 y.","no degree/no degree yet","80","0.254029232548164","0.20648225579912","0.301576209297209"
"Big worries","1999","66 and older","lower secondary degree","370","0.270624893605614","0.246501676635023","0.294748110576206"
"Big worries","1999","66 and older","secondary school degree","59","0.277647033852997","0.220143917748518","0.335150149957475"
"Big worries","1999","66 and older","college entrance qualification","37","0.293216821016033","0.218341023392718","0.368092618639348"
"Big worries","1999","66 and older","Other degree","19","","",""
"Big worries","1999","66 and older","no degree/no degree yet","11","","",""
"Some worries","1999","16-34 y.","lower secondary degree","740","0.648684368338975","0.621105535497828","0.676263201180121"
"Some worries","1999","16-34 y.","secondary school degree","1101","0.673877645736399","0.650878460192161","0.696876831280637"
"Some worries","1999","16-34 y.","college entrance qualification","683","0.677896765718393","0.648610905349417","0.707182626087369"
"Some worries","1999","16-34 y.","Other degree","112","0.55158550660486","0.481054894799626","0.622116118410094"
"Some worries","1999","16-34 y.","no degree/no degree yet","253","0.60854607034752","0.559918824995462","0.657173315699578"
"Some worries","1999","35-65 y.","lower secondary degree","1920","0.634946860219169","0.617883047163022","0.652010673275316"
