"plh0032","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","1991","lower secondary degree","Couple + C. LE 16 ","643","0.59583435155587","0.566860931560919","0.624807771550821"
"Some worries","1991","lower secondary degree","Couple + C. LE and GT 16","226","0.569564807606005","0.521283072602445","0.617846542609566"
"Some worries","1991","lower secondary degree","Single parent ","170","0.622732661704976","0.566946752146917","0.678518571263034"
"Some worries","1991","no degree/no degree yet","(Married) couple without C. ","43","0.555782444371326","0.450767976355669","0.660796912386984"
"Some worries","1991","no degree/no degree yet","1-pers.-HH","23","","",""
"Some worries","1991","no degree/no degree yet","Couple + C. GT 16 ","137","0.552291179837848","0.490278358091132","0.614304001584564"
"Some worries","1991","no degree/no degree yet","Couple + C. LE 16 ","85","0.572414520292452","0.492165736647799","0.652663303937105"
"Some worries","1991","no degree/no degree yet","Couple + C. LE and GT 16","107","0.556446307648486","0.4850499015985","0.627842713698472"
"Some worries","1991","no degree/no degree yet","Single parent ","23","","",""
"Some worries","1991","Other degree","(Married) couple without C. ","86","0.450123435664914","0.375773210970053","0.524473660359774"
"Some worries","1991","Other degree","1-pers.-HH","38","0.716350362219556","0.603230977931716","0.829469746507395"
"Some worries","1991","Other degree","Couple + C. GT 16 ","99","0.471981709626172","0.401733656290088","0.542229762962255"
"Some worries","1991","Other degree","Couple + C. LE 16 ","182","0.582681266271736","0.52831193167926","0.637050600864213"
"Some worries","1991","Other degree","Couple + C. LE and GT 16","97","0.612444222202242","0.53473724840233","0.690151196002155"
"Some worries","1991","Other degree","Single parent ","23","","",""
"Some worries","1991","secondary school degree","(Married) couple without C. ","349","0.550176150702293","0.51129895888634","0.589053342518247"
"Some worries","1991","secondary school degree","1-pers.-HH","154","0.510255283753632","0.454336523005601","0.566174044501664"
"Some worries","1991","secondary school degree","Couple + C. GT 16 ","395","0.566326881088161","0.529873840726268","0.602779921450054"
"Some worries","1991","secondary school degree","Couple + C. LE 16 ","685","0.531707833843112","0.504839846951747","0.558575820734477"
"Some worries","1991","secondary school degree","Couple + C. LE and GT 16","161","0.511490649471098","0.456977393831421","0.566003905110775"
"Some worries","1991","secondary school degree","Single parent ","92","0.508992880646027","0.435344838451014","0.582640922841041"
"Big worries","1992","college entrance qualification","(Married) couple without C. ","102","0.23953892975525","0.197608134370719","0.281469725139782"
"Big worries","1992","college entrance qualification","1-pers.-HH","34","0.162690183327441","0.111918234015705","0.213462132639177"
"Big worries","1992","college entrance qualification","Couple + C. GT 16 ","75","0.190801404484876","0.149984371180231","0.231618437789521"
"Big worries","1992","college entrance qualification","Couple + C. LE 16 ","117","0.181921934442207","0.148668023727871","0.215175845156543"
"Big worries","1992","college entrance qualification","Couple + C. LE and GT 16","22","","",""
"Big worries","1992","college entrance qualification","Single parent ","24","","",""
"Big worries","1992","lower secondary degree","(Married) couple without C. ","636","0.329371215678387","0.308081047837968","0.350661383518806"
"Big worries","1992","lower secondary degree","1-pers.-HH","182","0.251024125316636","0.218671078119063","0.28337717251421"
"Big worries","1992","lower secondary degree","Couple + C. GT 16 ","347","0.306406324260787","0.279854446740864","0.33295820178071"
"Big worries","1992","lower secondary degree","Couple + C. LE 16 ","292","0.264975923609035","0.238320358434166","0.291631488783903"
"Big worries","1992","lower secondary degree","Couple + C. LE and GT 16","93","0.233481096871691","0.19054911154007","0.276413082203311"
"Big worries","1992","lower secondary degree","Single parent ","72","0.274870670826783","0.221716740547812","0.328024601105754"
"Big worries","1992","no degree/no degree yet","(Married) couple without C. ","21","","",""
"Big worries","1992","no degree/no degree yet","1-pers.-HH","8","","",""
"Big worries","1992","no degree/no degree yet","Couple + C. GT 16 ","47","0.16970366770707","0.123265678707978","0.216141656706162"
"Big worries","1992","no degree/no degree yet","Couple + C. LE 16 ","37","0.326945379146663","0.245679944379645","0.40821081391368"
"Big worries","1992","no degree/no degree yet","Couple + C. LE and GT 16","33","0.160797158857215","0.108971826644085","0.212622491070346"
"Big worries","1992","no degree/no degree yet","Single parent ","5","","",""
"Big worries","1992","Other degree","(Married) couple without C. ","50","0.271966853300869","0.208190328259328","0.335743378342409"
"Big worries","1992","Other degree","1-pers.-HH","11","","",""
"Big worries","1992","Other degree","Couple + C. GT 16 ","47","0.20243300618454","0.147826967512624","0.257039044856455"
"Big worries","1992","Other degree","Couple + C. LE 16 ","65","0.23662777418986","0.184666168131921","0.288589380247799"
"Big worries","1992","Other degree","Couple + C. LE and GT 16","38","0.259964530480281","0.192213099975205","0.327715960985357"
"Big worries","1992","Other degree","Single parent ","13","","",""
"Big worries","1992","secondary school degree","(Married) couple without C. ","180","0.276129923431354","0.241917548750579","0.310342298112128"
"Big worries","1992","secondary school degree","1-pers.-HH","90","0.268499047997056","0.220390958092236","0.316607137901876"
"Big worries","1992","secondary school degree","Couple + C. GT 16 ","199","0.273844006105056","0.240277987797946","0.307410024412166"
"Big worries","1992","secondary school degree","Couple + C. LE 16 ","349","0.250297660274687","0.22642638305336","0.274168937496014"
"Big worries","1992","secondary school degree","Couple + C. LE and GT 16","78","0.237789040436405","0.189533630589507","0.286044450283303"
"Big worries","1992","secondary school degree","Single parent ","42","0.248325810024364","0.184131103700371","0.312520516348357"
"No worries","1992","college entrance qualification","(Married) couple without C. ","52","0.151822210794002","0.116567459246124","0.187076962341881"
"No worries","1992","college entrance qualification","1-pers.-HH","35","0.158885600567632","0.108596962280991","0.209174238854274"
"No worries","1992","college entrance qualification","Couple + C. GT 16 ","63","0.186998054994077","0.146495032888246","0.227501077099909"
"No worries","1992","college entrance qualification","Couple + C. LE 16 ","59","0.124972121992492","0.0964671685268506","0.153477075458133"
"No worries","1992","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"No worries","1992","college entrance qualification","Single parent ","13","","",""
"No worries","1992","lower secondary degree","(Married) couple without C. ","188","0.105999368035001","0.0920544579052791","0.119944278164723"
"No worries","1992","lower secondary degree","1-pers.-HH","128","0.213314780625063","0.182749068723787","0.24388049252634"
"No worries","1992","lower secondary degree","Couple + C. GT 16 ","136","0.0980740639741182","0.0809441045139472","0.115204023434289"
"No worries","1992","lower secondary degree","Couple + C. LE 16 ","117","0.11017983599034","0.0912678957145578","0.129091776266122"
"No worries","1992","lower secondary degree","Couple + C. LE and GT 16","58","0.135379231288076","0.100659006467373","0.170099456108779"
"No worries","1992","lower secondary degree","Single parent ","43","0.137355496121764","0.0963726234877077","0.178338368755821"
"No worries","1992","no degree/no degree yet","(Married) couple without C. ","28","","",""
"No worries","1992","no degree/no degree yet","1-pers.-HH","12","","",""
"No worries","1992","no degree/no degree yet","Couple + C. GT 16 ","60","0.283165476046083","0.227428829132386","0.33890212295978"
"No worries","1992","no degree/no degree yet","Couple + C. LE 16 ","28","","",""
"No worries","1992","no degree/no degree yet","Couple + C. LE and GT 16","45","0.24809727710827","0.18716305598639","0.309031498230149"
"No worries","1992","no degree/no degree yet","Single parent ","11","","",""
"No worries","1992","Other degree","(Married) couple without C. ","37","0.205130323360462","0.14725543253191","0.263005214189013"
"No worries","1992","Other degree","1-pers.-HH","17","","",""
"No worries","1992","Other degree","Couple + C. GT 16 ","48","0.248890614143428","0.190131900754697","0.307649327532158"
"No worries","1992","Other degree","Couple + C. LE 16 ","51","0.193755469239626","0.145433802551835","0.242077135927416"
"No worries","1992","Other degree","Couple + C. LE and GT 16","31","0.221622306986337","0.157466336439646","0.285778277533028"
"No worries","1992","Other degree","Single parent ","9","","",""
"No worries","1992","secondary school degree","(Married) couple without C. ","68","0.110923241492893","0.086891951941537","0.134954531044249"
"No worries","1992","secondary school degree","1-pers.-HH","53","0.184144345261845","0.14206924607095","0.22621944445274"
"No worries","1992","secondary school degree","Couple + C. GT 16 ","85","0.135745205887381","0.10996321841663","0.161527193358132"
"No worries","1992","secondary school degree","Couple + C. LE 16 ","128","0.120518195584165","0.102577364055823","0.138459027112508"
"No worries","1992","secondary school degree","Couple + C. LE and GT 16","45","0.15586811358355","0.114753492759024","0.196982734408076"
"No worries","1992","secondary school degree","Single parent ","26","","",""
"Some worries","1992","college entrance qualification","(Married) couple without C. ","244","0.608638859450747","0.560690335316183","0.656587383585311"
"Some worries","1992","college entrance qualification","1-pers.-HH","134","0.678424216104927","0.614171363840475","0.74267706836938"
"Some worries","1992","college entrance qualification","Couple + C. GT 16 ","218","0.622200540521047","0.571836687228768","0.672564393813326"
"Some worries","1992","college entrance qualification","Couple + C. LE 16 ","341","0.693105943565301","0.653350475613043","0.732861411517559"
"Some worries","1992","college entrance qualification","Couple + C. LE and GT 16","55","0.640822247419042","0.542250853154253","0.73939364168383"
"Some worries","1992","college entrance qualification","Single parent ","45","0.547610429492137","0.439881259875201","0.655339599109073"
"Some worries","1992","lower secondary degree","(Married) couple without C. ","1048","0.564629416286612","0.542169586526164","0.58708924604706"
"Some worries","1992","lower secondary degree","1-pers.-HH","380","0.5356610940583","0.498448826530743","0.572873361585858"
"Some worries","1992","lower secondary degree","Couple + C. GT 16 ","675","0.595519611765094","0.567251904835308","0.623787318694881"
"Some worries","1992","lower secondary degree","Couple + C. LE 16 ","644","0.624844240400625","0.595600992887839","0.654087487913412"
"Some worries","1992","lower secondary degree","Couple + C. LE and GT 16","222","0.631139671840233","0.582174488034247","0.680104855646219"
"Some worries","1992","lower secondary degree","Single parent ","156","0.587773833051452","0.529168606709032","0.646379059393873"
"Some worries","1992","no degree/no degree yet","(Married) couple without C. ","39","0.483230519090591","0.378822859396341","0.58763817878484"
"Some worries","1992","no degree/no degree yet","1-pers.-HH","21","","",""
"Some worries","1992","no degree/no degree yet","Couple + C. GT 16 ","144","0.547130856246847","0.485550357799502","0.608711354694192"
"Some worries","1992","no degree/no degree yet","Couple + C. LE 16 ","63","0.448467454868932","0.362309745423227","0.534625164314636"
"Some worries","1992","no degree/no degree yet","Couple + C. LE and GT 16","115","0.591105564034515","0.521745807397992","0.660465320671038"
"Some worries","1992","no degree/no degree yet","Single parent ","30","0.687407931891385","0.553450929186492","0.821364934596277"
"Some worries","1992","Other degree","(Married) couple without C. ","100","0.52290282333867","0.451314662627935","0.594490984049404"
"Some worries","1992","Other degree","1-pers.-HH","29","","",""
"Some worries","1992","Other degree","Couple + C. GT 16 ","113","0.548676379672032","0.481049618664938","0.616303140679127"
"Some worries","1992","Other degree","Couple + C. LE 16 ","141","0.569616756570514","0.50908258759528","0.630150925545749"
"Some worries","1992","Other degree","Couple + C. LE and GT 16","92","0.518413162533382","0.441232150825882","0.595594174240882"
"Some worries","1992","Other degree","Single parent ","19","","",""
"Some worries","1992","secondary school degree","(Married) couple without C. ","408","0.612946835075753","0.575673960637123","0.650219709514384"
"Some worries","1992","secondary school degree","1-pers.-HH","183","0.547356606741099","0.493324417276562","0.601388796205637"
"Some worries","1992","secondary school degree","Couple + C. GT 16 ","394","0.590410788007563","0.55339520100226","0.627426375012866"
"Some worries","1992","secondary school degree","Couple + C. LE 16 ","788","0.629184144141148","0.60256642360183","0.655801864680466"
"Some worries","1992","secondary school degree","Couple + C. LE and GT 16","176","0.606342845980045","0.550965683347179","0.661720008612911"
"Some worries","1992","secondary school degree","Single parent ","106","0.605985110289387","0.533381074785466","0.678589145793308"
"Big worries","1993","college entrance qualification","(Married) couple without C. ","159","0.416733142980818","0.369638694698752","0.463827591262883"
"Big worries","1993","college entrance qualification","1-pers.-HH","79","0.346460962796062","0.28358282493619","0.409339100655934"
"Big worries","1993","college entrance qualification","Couple + C. GT 16 ","134","0.409439928554203","0.357094907539479","0.461784949568926"
"Big worries","1993","college entrance qualification","Couple + C. LE 16 ","182","0.327310395212669","0.286222254857743","0.368398535567594"
"Big worries","1993","college entrance qualification","Couple + C. LE and GT 16","45","0.41623261147851","0.327293035570103","0.505172187386918"
"Big worries","1993","college entrance qualification","Single parent ","34","0.47211884217292","0.358375501843192","0.585862182502648"
"Big worries","1993","lower secondary degree","(Married) couple without C. ","875","0.468695370504662","0.446089965061591","0.491300775947733"
"Big worries","1993","lower secondary degree","1-pers.-HH","294","0.37896845051033","0.343728056033311","0.41420884498735"
"Big worries","1993","lower secondary degree","Couple + C. GT 16 ","460","0.443092142811647","0.413438543997258","0.472745741626037"
"Big worries","1993","lower secondary degree","Couple + C. LE 16 ","441","0.461906417124762","0.43074069196698","0.493072142282543"
"Big worries","1993","lower secondary degree","Couple + C. LE and GT 16","133","0.392107642725207","0.341032389545175","0.443182895905239"
"Big worries","1993","lower secondary degree","Single parent ","108","0.41321087312246","0.353472314909488","0.472949431335432"
"Big worries","1993","no degree/no degree yet","(Married) couple without C. ","27","","",""
"Big worries","1993","no degree/no degree yet","1-pers.-HH","18","","",""
"Big worries","1993","no degree/no degree yet","Couple + C. GT 16 ","60","0.234113571589669","0.180429601869358","0.287797541309981"
"Big worries","1993","no degree/no degree yet","Couple + C. LE 16 ","45","0.383736771983207","0.293675325922788","0.473798218043626"
"Big worries","1993","no degree/no degree yet","Couple + C. LE and GT 16","55","0.24322833171012","0.184354470434898","0.302102192985342"
"Big worries","1993","no degree/no degree yet","Single parent ","10","","",""
"Big worries","1993","Other degree","(Married) couple without C. ","76","0.455246240115814","0.38309465972983","0.527397820501798"
"Big worries","1993","Other degree","1-pers.-HH","20","","",""
"Big worries","1993","Other degree","Couple + C. GT 16 ","66","0.299712659747257","0.237602073354898","0.361823246139616"
"Big worries","1993","Other degree","Couple + C. LE 16 ","92","0.408728669616576","0.347421597471927","0.470035741761225"
"Big worries","1993","Other degree","Couple + C. LE and GT 16","41","0.305360520942499","0.230137110380842","0.380583931504156"
"Big worries","1993","Other degree","Single parent ","15","","",""
"Big worries","1993","secondary school degree","(Married) couple without C. ","306","0.414409946598521","0.377890731546428","0.450929161650614"
"Big worries","1993","secondary school degree","1-pers.-HH","122","0.349850459466483","0.299304913458572","0.400396005474393"
"Big worries","1993","secondary school degree","Couple + C. GT 16 ","249","0.387673440546181","0.350304044988916","0.425042836103445"
"Big worries","1993","secondary school degree","Couple + C. LE 16 ","421","0.339419102192121","0.312750075558632","0.366088128825609"
"Big worries","1993","secondary school degree","Couple + C. LE and GT 16","103","0.324610272775808","0.273308608178611","0.375911937373005"
"Big worries","1993","secondary school degree","Single parent ","54","0.349813103293376","0.276823112302144","0.422803094284609"
"No worries","1993","college entrance qualification","(Married) couple without C. ","11","","",""
"No worries","1993","college entrance qualification","1-pers.-HH","11","","",""
"No worries","1993","college entrance qualification","Couple + C. GT 16 ","21","","",""
"No worries","1993","college entrance qualification","Couple + C. LE 16 ","27","","",""
"No worries","1993","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"No worries","1993","college entrance qualification","Single parent ","3","","",""
"No worries","1993","lower secondary degree","(Married) couple without C. ","98","0.0538113744584963","0.0435897228906025","0.06403302602639"
"No worries","1993","lower secondary degree","1-pers.-HH","87","0.139035212524832","0.11390260792564","0.164167817124024"
"No worries","1993","lower secondary degree","Couple + C. GT 16 ","63","0.0427562913278096","0.0306795438686284","0.0548330387869907"
"No worries","1993","lower secondary degree","Couple + C. LE 16 ","36","0.027078372029689","0.0169317487490935","0.0372249953102845"
"No worries","1993","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"No worries","1993","lower secondary degree","Single parent ","12","","",""
"No worries","1993","no degree/no degree yet","(Married) couple without C. ","11","","",""
"No worries","1993","no degree/no degree yet","1-pers.-HH","6","","",""
"No worries","1993","no degree/no degree yet","Couple + C. GT 16 ","42","0.194763283762024","0.144556260950698","0.244970306573351"
"No worries","1993","no degree/no degree yet","Couple + C. LE 16 ","14","","",""
"No worries","1993","no degree/no degree yet","Couple + C. LE and GT 16","25","","",""
"No worries","1993","no degree/no degree yet","Single parent ","7","","",""
"No worries","1993","Other degree","(Married) couple without C. ","18","","",""
"No worries","1993","Other degree","1-pers.-HH","17","","",""
"No worries","1993","Other degree","Couple + C. GT 16 ","32","0.140853502671748","0.0936914840398274","0.188015521303669"
"No worries","1993","Other degree","Couple + C. LE 16 ","26","","",""
"No worries","1993","Other degree","Couple + C. LE and GT 16","11","","",""
"No worries","1993","Other degree","Single parent ","1","","",""
"No worries","1993","secondary school degree","(Married) couple without C. ","26","","",""
"No worries","1993","secondary school degree","1-pers.-HH","17","","",""
"No worries","1993","secondary school degree","Couple + C. GT 16 ","48","0.066125862160903","0.0470659300955734","0.0851857942262326"
"No worries","1993","secondary school degree","Couple + C. LE 16 ","50","0.0410650219106291","0.0298885011540722","0.0522415426671859"
"No worries","1993","secondary school degree","Couple + C. LE and GT 16","18","","",""
"No worries","1993","secondary school degree","Single parent ","15","","",""
"Some worries","1993","college entrance qualification","(Married) couple without C. ","251","0.561340117896074","0.513939495673687","0.608740740118461"
"Some worries","1993","college entrance qualification","1-pers.-HH","130","0.609032704372858","0.544552371186163","0.673513037559553"
"Some worries","1993","college entrance qualification","Couple + C. GT 16 ","184","0.525060305862651","0.471901885191542","0.57821872653376"
"Some worries","1993","college entrance qualification","Couple + C. LE 16 ","292","0.620953364650664","0.578471355966408","0.66343537333492"
"Some worries","1993","college entrance qualification","Couple + C. LE and GT 16","66","0.527851456207727","0.437776869802925","0.617926042612529"
"Some worries","1993","college entrance qualification","Single parent ","37","0.511305054277597","0.397413584459538","0.625196524095656"
"Some worries","1993","lower secondary degree","(Married) couple without C. ","899","0.477493255036842","0.454866371580053","0.50012013849363"
"Some worries","1993","lower secondary degree","1-pers.-HH","347","0.481996336964838","0.445699340791977","0.518293333137699"
"Some worries","1993","lower secondary degree","Couple + C. GT 16 ","555","0.514151565860543","0.4843159713801","0.543987160340986"
"Some worries","1993","lower secondary degree","Couple + C. LE 16 ","506","0.511015210845549","0.479766225474155","0.542264196216944"
"Some worries","1993","lower secondary degree","Couple + C. LE and GT 16","195","0.560037616117654","0.508108503030529","0.61196672920478"
"Some worries","1993","lower secondary degree","Single parent ","141","0.551937562243326","0.491606345853148","0.612268778633505"
"Some worries","1993","no degree/no degree yet","(Married) couple without C. ","46","0.512235754167192","0.405342973761691","0.619128534572692"
"Some worries","1993","no degree/no degree yet","1-pers.-HH","18","","",""
"Some worries","1993","no degree/no degree yet","Couple + C. GT 16 ","137","0.571123144648306","0.508377970996021","0.633868318300592"
"Some worries","1993","no degree/no degree yet","Couple + C. LE 16 ","53","0.504500936074285","0.41190509367755","0.59709677847102"
"Some worries","1993","no degree/no degree yet","Couple + C. LE and GT 16","124","0.655973442227277","0.59078477219086","0.721162112263694"
"Some worries","1993","no degree/no degree yet","Single parent ","31","0.620483864548429","0.48320368421476","0.757764044882098"
"Some worries","1993","Other degree","(Married) couple without C. ","89","0.462956618152093","0.390713350885883","0.535199885418302"
"Some worries","1993","Other degree","1-pers.-HH","24","","",""
"Some worries","1993","Other degree","Couple + C. GT 16 ","111","0.559433837580995","0.492127666865203","0.626740008296787"
"Some worries","1993","Other degree","Couple + C. LE 16 ","129","0.494361457617206","0.432010661685875","0.556712253548538"
"Some worries","1993","Other degree","Couple + C. LE and GT 16","92","0.596782424275397","0.516661752089182","0.676903096461613"
"Some worries","1993","Other degree","Single parent ","13","","",""
"Some worries","1993","secondary school degree","(Married) couple without C. ","367","0.549408966849647","0.51252406371934","0.586293869979955"
"Some worries","1993","secondary school degree","1-pers.-HH","203","0.594633464306047","0.542599890201497","0.646667038410597"
"Some worries","1993","secondary school degree","Couple + C. GT 16 ","356","0.546200697292916","0.50801510444394","0.584386290141892"
"Some worries","1993","secondary school degree","Couple + C. LE 16 ","740","0.61951587589725","0.592171342961244","0.646860408833257"
"Some worries","1993","secondary school degree","Couple + C. LE and GT 16","199","0.620585424479128","0.567419803261184","0.673751045697072"
"Some worries","1993","secondary school degree","Single parent ","95","0.578045522971595","0.502459762387408","0.653631283555782"
"Big worries","1994","college entrance qualification","(Married) couple without C. ","159","0.370334218923839","0.325366775648417","0.415301662199261"
"Big worries","1994","college entrance qualification","1-pers.-HH","62","0.236476006972643","0.181320922545424","0.291631091399862"
"Big worries","1994","college entrance qualification","Couple + C. GT 16 ","120","0.346820318056383","0.296450587166706","0.397190048946061"
"Big worries","1994","college entrance qualification","Couple + C. LE 16 ","171","0.317655474493052","0.2766420984955","0.358668850490605"
"Big worries","1994","college entrance qualification","Couple + C. LE and GT 16","45","0.268124834659774","0.192839688712138","0.34340998060741"
"Big worries","1994","college entrance qualification","Single parent ","23","","",""
"Big worries","1994","lower secondary degree","(Married) couple without C. ","791","0.418553040805941","0.39612168424959","0.440984397362291"
"Big worries","1994","lower secondary degree","1-pers.-HH","242","0.33598884960833","0.301439809359116","0.370537889857544"
"Big worries","1994","lower secondary degree","Couple + C. GT 16 ","434","0.462561125915949","0.43139230051602","0.493729951315878"
"Big worries","1994","lower secondary degree","Couple + C. LE 16 ","399","0.419033979803548","0.388015897403041","0.450052062204055"
"Big worries","1994","lower secondary degree","Couple + C. LE and GT 16","126","0.375460334918482","0.324362724818899","0.426557945018064"
"Big worries","1994","lower secondary degree","Single parent ","92","0.348446128844693","0.288537698485493","0.408354559203893"
"Big worries","1994","no degree/no degree yet","(Married) couple without C. ","25","","",""
"Big worries","1994","no degree/no degree yet","1-pers.-HH","10","","",""
"Big worries","1994","no degree/no degree yet","Couple + C. GT 16 ","78","0.322352672734846","0.265432565241465","0.379272780228226"
"Big worries","1994","no degree/no degree yet","Couple + C. LE 16 ","37","0.422969022113603","0.326621344861629","0.519316699365578"
"Big worries","1994","no degree/no degree yet","Couple + C. LE and GT 16","50","0.235649388906324","0.177693983472338","0.29360479434031"
"Big worries","1994","no degree/no degree yet","Single parent ","17","","",""
"Big worries","1994","Other degree","(Married) couple without C. ","59","0.32692527731694","0.25820617677806","0.395644377855821"
"Big worries","1994","Other degree","1-pers.-HH","15","","",""
"Big worries","1994","Other degree","Couple + C. GT 16 ","58","0.327803769280331","0.26174929597394","0.393858242586722"
"Big worries","1994","Other degree","Couple + C. LE 16 ","78","0.419239560485231","0.355330859374157","0.483148261596304"
"Big worries","1994","Other degree","Couple + C. LE and GT 16","45","0.33974238421469","0.256380250304666","0.423104518124713"
"Big worries","1994","Other degree","Single parent ","10","","",""
"Big worries","1994","secondary school degree","(Married) couple without C. ","278","0.378642351720131","0.343335051829145","0.413949651611117"
"Big worries","1994","secondary school degree","1-pers.-HH","126","0.387676368156477","0.336412835818921","0.438939900494032"
"Big worries","1994","secondary school degree","Couple + C. GT 16 ","251","0.411183177195773","0.372420787779203","0.449945566612342"
"Big worries","1994","secondary school degree","Couple + C. LE 16 ","412","0.353306142847824","0.325727674118622","0.380884611577026"
"Big worries","1994","secondary school degree","Couple + C. LE and GT 16","121","0.356703279297958","0.304783428657794","0.408623129938122"
"Big worries","1994","secondary school degree","Single parent ","56","0.336794277800084","0.262866994106172","0.410721561493997"
"No worries","1994","college entrance qualification","(Married) couple without C. ","18","","",""
"No worries","1994","college entrance qualification","1-pers.-HH","17","","",""
"No worries","1994","college entrance qualification","Couple + C. GT 16 ","24","","",""
"No worries","1994","college entrance qualification","Couple + C. LE 16 ","29","","",""
"No worries","1994","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"No worries","1994","college entrance qualification","Single parent ","6","","",""
"No worries","1994","lower secondary degree","(Married) couple without C. ","107","0.0598700112488663","0.0490824354776353","0.0706575870200972"
"No worries","1994","lower secondary degree","1-pers.-HH","73","0.120348724183944","0.0965495502673901","0.144147898100498"
"No worries","1994","lower secondary degree","Couple + C. GT 16 ","52","0.0416736883995918","0.0291809108094392","0.0541664659897443"
"No worries","1994","lower secondary degree","Couple + C. LE 16 ","43","0.0396082050558569","0.0273470394035266","0.0518693707081873"
"No worries","1994","lower secondary degree","Couple + C. LE and GT 16","30","0.082162718655081","0.0531853603344974","0.111140076975664"
"No worries","1994","lower secondary degree","Single parent ","19","","",""
"No worries","1994","no degree/no degree yet","(Married) couple without C. ","13","","",""
"No worries","1994","no degree/no degree yet","1-pers.-HH","5","","",""
"No worries","1994","no degree/no degree yet","Couple + C. GT 16 ","38","0.165999346302699","0.120685117477088","0.21131357512831"
"No worries","1994","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"No worries","1994","no degree/no degree yet","Couple + C. LE and GT 16","36","0.151309570053434","0.102374261397951","0.200244878708916"
"No worries","1994","no degree/no degree yet","Single parent ","6","","",""
"No worries","1994","Other degree","(Married) couple without C. ","23","","",""
"No worries","1994","Other degree","1-pers.-HH","9","","",""
"No worries","1994","Other degree","Couple + C. GT 16 ","27","","",""
"No worries","1994","Other degree","Couple + C. LE 16 ","32","0.099940847762043","0.0610956451890667","0.138786050335019"
"No worries","1994","Other degree","Couple + C. LE and GT 16","14","","",""
"No worries","1994","Other degree","Single parent ","2","","",""
"No worries","1994","secondary school degree","(Married) couple without C. ","35","0.0517062822446716","0.0355878729090736","0.0678246915802696"
"No worries","1994","secondary school degree","1-pers.-HH","27","","",""
"No worries","1994","secondary school degree","Couple + C. GT 16 ","41","0.0551278949526196","0.0371485036264294","0.0731072862788099"
"No worries","1994","secondary school degree","Couple + C. LE 16 ","37","0.0361610971749576","0.0253897949442257","0.0469323994056896"
"No worries","1994","secondary school degree","Couple + C. LE and GT 16","23","","",""
"No worries","1994","secondary school degree","Single parent ","20","","",""
"Some worries","1994","college entrance qualification","(Married) couple without C. ","266","0.565386643103906","0.51922613987561","0.611547146332203"
"Some worries","1994","college entrance qualification","1-pers.-HH","149","0.696909705043082","0.637253593937229","0.756565816148935"
"Some worries","1994","college entrance qualification","Couple + C. GT 16 ","199","0.569023365254721","0.516615925504805","0.621430805004638"
"Some worries","1994","college entrance qualification","Couple + C. LE 16 ","295","0.622184160502356","0.579472638502219","0.664895682502493"
"Some worries","1994","college entrance qualification","Couple + C. LE and GT 16","81","0.674916493225433","0.595310684423122","0.754522302027745"
"Some worries","1994","college entrance qualification","Single parent ","42","0.605432267415998","0.491744828900658","0.719119705931339"
"Some worries","1994","lower secondary degree","(Married) couple without C. ","960","0.521576947945193","0.498863112288117","0.544290783602269"
"Some worries","1994","lower secondary degree","1-pers.-HH","403","0.543662426207726","0.507229534501657","0.580095317913794"
"Some worries","1994","lower secondary degree","Couple + C. GT 16 ","497","0.495765185684459","0.46450973547755","0.527020635891368"
"Some worries","1994","lower secondary degree","Couple + C. LE 16 ","530","0.541357815140595","0.510032592762616","0.572683037518575"
"Some worries","1994","lower secondary degree","Couple + C. LE and GT 16","189","0.542376946426437","0.489806326099011","0.594947566753864"
"Some worries","1994","lower secondary degree","Single parent ","132","0.588850572715675","0.526985240427093","0.650715905004257"
"Some worries","1994","no degree/no degree yet","(Married) couple without C. ","53","0.540660898491697","0.438271124576728","0.643050672406665"
"Some worries","1994","no degree/no degree yet","1-pers.-HH","21","","",""
"Some worries","1994","no degree/no degree yet","Couple + C. GT 16 ","143","0.511647980962455","0.450771388486348","0.572524573438563"
"Some worries","1994","no degree/no degree yet","Couple + C. LE 16 ","55","0.515548048641947","0.418083352624864","0.613012744659029"
"Some worries","1994","no degree/no degree yet","Couple + C. LE and GT 16","120","0.613041041040242","0.54653031190962","0.679551770170865"
"Some worries","1994","no degree/no degree yet","Single parent ","22","","",""
"Some worries","1994","Other degree","(Married) couple without C. ","97","0.557647634616604","0.484888808317002","0.630406460916206"
"Some worries","1994","Other degree","1-pers.-HH","32","0.541127601627387","0.410615768838441","0.671639434416334"
"Some worries","1994","Other degree","Couple + C. GT 16 ","109","0.558149542327148","0.488268372409618","0.628030712244678"
"Some worries","1994","Other degree","Couple + C. LE 16 ","119","0.480819591752726","0.416108224584516","0.545530958920937"
"Some worries","1994","Other degree","Couple + C. LE and GT 16","65","0.52269511485246","0.434780837884883","0.610609391820038"
"Some worries","1994","Other degree","Single parent ","18","","",""
"Some worries","1994","secondary school degree","(Married) couple without C. ","412","0.569651366035197","0.533610611577515","0.60569212049288"
"Some worries","1994","secondary school degree","1-pers.-HH","194","0.532485425562152","0.479988388383785","0.584982462740519"
