"plh0032","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1996","66 and older","direct migration background","81","0.405201286236565","0.341616858372217","0.468785714100913"
"Big worries","1996","66 and older","indirect migration background","2","","",""
"Some worries","1996","16-34 y.","no migration background","1937","0.568414772447638","0.55179315835583","0.585036386539446"
"Some worries","1996","16-34 y.","direct migration background","498","0.610255360355612","0.577235748902306","0.643274971808918"
"Some worries","1996","16-34 y.","indirect migration background","298","0.572658181777632","0.529808407127042","0.615507956428223"
"Some worries","1996","35-65 y.","no migration background","2401","0.447988585007878","0.434446338514886","0.461530831500871"
"Some worries","1996","35-65 y.","direct migration background","806","0.508249908152474","0.48324856376539","0.533251252539558"
"Some worries","1996","35-65 y.","indirect migration background","15","","",""
"Some worries","1996","66 and older","no migration background","618","0.456432867450678","0.429703712683336","0.483162022218021"
"Some worries","1996","66 and older","direct migration background","113","0.477302495734096","0.412610221973934","0.541994769494259"
"Some worries","1996","66 and older","indirect migration background","4","","",""
"No worries","1996","16-34 y.","no migration background","241","0.0713407840014438","0.0627029598850291","0.0799786081178585"
"No worries","1996","16-34 y.","direct migration background","99","0.136927694032494","0.113652392309772","0.160202995755215"
"No worries","1996","16-34 y.","indirect migration background","67","0.113366528153358","0.0859048169833349","0.140828239323382"
"No worries","1996","35-65 y.","no migration background","183","0.0356954276518372","0.0306430405371538","0.0407478147665206"
"No worries","1996","35-65 y.","direct migration background","164","0.117662447507933","0.101548987564616","0.13377590745125"
"No worries","1996","35-65 y.","indirect migration background","","","",""
"No worries","1996","66 and older","no migration background","95","0.0746042953490088","0.0605044018512653","0.0887041888467523"
"No worries","1996","66 and older","direct migration background","35","0.117496218029339","0.0757900218891023","0.159202414169575"
"No worries","1996","66 and older","indirect migration background","","","",""
"Big worries","1997","16-34 y.","no migration background","1408","0.418930270093485","0.402119612424128","0.435740927762843"
"Big worries","1997","16-34 y.","direct migration background","246","0.297418802527973","0.265318299794579","0.329519305261366"
"Big worries","1997","16-34 y.","indirect migration background","162","0.353533277009401","0.312909480180537","0.394157073838265"
"Big worries","1997","35-65 y.","no migration background","2817","0.540238471565354","0.526629690359331","0.553847252771377"
"Big worries","1997","35-65 y.","direct migration background","580","0.426853800022066","0.401517112380386","0.452190487663746"
"Big worries","1997","35-65 y.","indirect migration background","17","","",""
"Big worries","1997","66 and older","no migration background","718","0.53060630264299","0.504043550164157","0.557169055121823"
"Big worries","1997","66 and older","direct migration background","90","0.453611877635902","0.389960619298112","0.517263135973692"
"Big worries","1997","66 and older","indirect migration background","3","","",""
"Some worries","1997","16-34 y.","no migration background","1735","0.529588197624071","0.512581971042227","0.546594424205914"
"Some worries","1997","16-34 y.","direct migration background","469","0.621331076161667","0.587269030038392","0.655393122284942"
"Some worries","1997","16-34 y.","indirect migration background","319","0.570940406455982","0.528882614022511","0.612998198889453"
"Some worries","1997","35-65 y.","no migration background","2204","0.432981160237267","0.419451296950394","0.446511023524141"
"Some worries","1997","35-65 y.","direct migration background","778","0.506247459131304","0.480637218877552","0.531857699385056"
"Some worries","1997","35-65 y.","indirect migration background","15","","",""
"Some worries","1997","66 and older","no migration background","556","0.403842053096498","0.377726171820829","0.429957934372167"
"Some worries","1997","66 and older","direct migration background","117","0.453792303081653","0.390138899517243","0.517445706646064"
"Some worries","1997","66 and older","indirect migration background","4","","",""
"No worries","1997","16-34 y.","no migration background","166","0.051481532282444","0.0439523409208682","0.0590107236440198"
"No worries","1997","16-34 y.","direct migration background","64","0.0812501213103605","0.0620638748668767","0.100436367753844"
"No worries","1997","16-34 y.","indirect migration background","51","0.0755263165346167","0.0530725758107624","0.0979800572584711"
"No worries","1997","35-65 y.","no migration background","131","0.0267803681973783","0.0223720405463659","0.0311886958483906"
"No worries","1997","35-65 y.","direct migration background","106","0.0668987408466298","0.0541004813330472","0.0796970003602125"
"No worries","1997","35-65 y.","indirect migration background","1","","",""
"No worries","1997","66 and older","no migration background","82","0.0655516442605123","0.0523785532218888","0.0787247352991358"
"No worries","1997","66 and older","direct migration background","28","","",""
"No worries","1997","66 and older","indirect migration background","","","",""
"Big worries","1998","16-34 y.","no migration background","1389","0.363947445699771","0.348237242645643","0.3796576487539"
"Big worries","1998","16-34 y.","direct migration background","222","0.299111379804861","0.265620478038668","0.332602281571055"
"Big worries","1998","16-34 y.","indirect migration background","172","0.329192428855355","0.29002641057046","0.36835844714025"
"Big worries","1998","35-65 y.","no migration background","2885","0.46388034653927","0.451309982063732","0.476450711014807"
"Big worries","1998","35-65 y.","direct migration background","515","0.383869327369052","0.358698259766898","0.409040394971205"
"Big worries","1998","35-65 y.","indirect migration background","18","","",""
"Big worries","1998","66 and older","no migration background","782","0.482705965726297","0.458357651355366","0.507054280097227"
"Big worries","1998","66 and older","direct migration background","84","0.362870032394383","0.303504086935626","0.42223597785314"
"Big worries","1998","66 and older","indirect migration background","2","","",""
"Some worries","1998","16-34 y.","no migration background","1955","0.564467128904927","0.548277169595149","0.580657088214706"
"Some worries","1998","16-34 y.","direct migration background","415","0.589385385929992","0.553401939947887","0.625368831912097"
"Some worries","1998","16-34 y.","indirect migration background","314","0.568955163756099","0.527680288399264","0.610230039112935"
"Some worries","1998","35-65 y.","no migration background","2925","0.494162346111364","0.481559912393217","0.506764779829512"
"Some worries","1998","35-65 y.","direct migration background","766","0.511694878030576","0.485823194503982","0.53756656155717"
"Some worries","1998","35-65 y.","indirect migration background","22","","",""
"Some worries","1998","66 and older","no migration background","705","0.425939067876113","0.401844920282247","0.450033215469979"
"Some worries","1998","66 and older","direct migration background","133","0.477823604422176","0.416151291152496","0.539495917691857"
"Some worries","1998","66 and older","indirect migration background","4","","",""
"No worries","1998","16-34 y.","no migration background","259","0.0715854253953011","0.0631676130537845","0.0800032377368177"
"No worries","1998","16-34 y.","direct migration background","81","0.111503234265147","0.0884804668090018","0.134526001721292"
"No worries","1998","16-34 y.","indirect migration background","67","0.101852407388546","0.0766440220047801","0.127060792772312"
"No worries","1998","35-65 y.","no migration background","236","0.0419573073493663","0.0369035980638605","0.0470110166348721"
"No worries","1998","35-65 y.","direct migration background","153","0.104435794600372","0.0886070465429729","0.120264542657772"
"No worries","1998","35-65 y.","indirect migration background","4","","",""
"No worries","1998","66 and older","no migration background","131","0.0913549663975904","0.0773164232196029","0.105393509575578"
"No worries","1998","66 and older","direct migration background","35","0.15930636318344","0.114122510157736","0.204490216209145"
"No worries","1998","66 and older","indirect migration background","","","",""
"Big worries","1999","16-34 y.","no migration background","714","0.216055090501651","0.202255994838429","0.229854186164873"
"Big worries","1999","16-34 y.","direct migration background","140","0.23780633659727","0.204744821409279","0.270867851785261"
"Big worries","1999","16-34 y.","indirect migration background","113","0.203472710612831","0.169827739374746","0.237117681850916"
"Big worries","1999","35-65 y.","no migration background","1663","0.280341047164697","0.268902155771469","0.291779938557926"
"Big worries","1999","35-65 y.","direct migration background","367","0.294282503415169","0.269790746863127","0.318774259967211"
"Big worries","1999","35-65 y.","indirect migration background","11","","",""
"Big worries","1999","66 and older","no migration background","444","0.282570602392073","0.260277697368808","0.304863507415337"
"Big worries","1999","66 and older","direct migration background","50","0.188064283527622","0.13952846005039","0.236600107004855"
"Big worries","1999","66 and older","indirect migration background","3","","",""
"Some worries","1999","16-34 y.","no migration background","2324","0.657932055486723","0.642025640312072","0.673838470661375"
"Some worries","1999","16-34 y.","direct migration background","402","0.607860439741834","0.569946349140853","0.645774530342815"
"Some worries","1999","16-34 y.","indirect migration background","341","0.65434324409498","0.614597367251913","0.694089120938047"
"Some worries","1999","35-65 y.","no migration background","3838","0.648606729655254","0.636448658805411","0.660764800505097"
"Some worries","1999","35-65 y.","direct migration background","802","0.591780522123437","0.565365592051026","0.618195452195848"
"Some worries","1999","35-65 y.","indirect migration background","33","0.564366273564294","0.429597991280067","0.699134555848522"
"Some worries","1999","66 and older","no migration background","933","0.591453059900369","0.567114509098773","0.615791610701965"
"Some worries","1999","66 and older","direct migration background","151","0.619968192446342","0.559678496254912","0.680257888637771"
"Some worries","1999","66 and older","indirect migration background","4","","",""
"No worries","1999","16-34 y.","no migration background","379","0.126012854011626","0.11488566287391","0.137140045149342"
"No worries","1999","16-34 y.","direct migration background","95","0.154333223660896","0.126278388383719","0.182388058938072"
"No worries","1999","16-34 y.","indirect migration background","96","0.142184045292189","0.112997060008148","0.17137103057623"
"No worries","1999","35-65 y.","no migration background","422","0.0710522231800489","0.0645094523286791","0.0775949940314188"
"No worries","1999","35-65 y.","direct migration background","161","0.113936974461394","0.0968609440697002","0.131013004853089"
"No worries","1999","35-65 y.","indirect migration background","8","","",""
"No worries","1999","66 and older","no migration background","190","0.125976337707558","0.10954701435153","0.142405661063587"
"No worries","1999","66 and older","direct migration background","48","0.191967524026036","0.143048621280794","0.240886426771278"
"No worries","1999","66 and older","indirect migration background","","","",""
"Big worries","2000","16-34 y.","no migration background","1043","0.184898067887468","0.174537948318645","0.19525818745629"
"Big worries","2000","16-34 y.","direct migration background","160","0.174784156783257","0.151018577871495","0.198549735695018"
"Big worries","2000","16-34 y.","indirect migration background","117","0.165674914077832","0.138250221470581","0.193099606685083"
"Big worries","2000","35-65 y.","no migration background","2771","0.236241830334626","0.228410658143373","0.24407300252588"
"Big worries","2000","35-65 y.","direct migration background","380","0.210241061973677","0.192279222861331","0.228202901086024"
"Big worries","2000","35-65 y.","indirect migration background","19","","",""
"Big worries","2000","66 and older","no migration background","733","0.22426532730782","0.209865555592213","0.238665099023428"
"Big worries","2000","66 and older","direct migration background","62","0.155579960894901","0.117822519711292","0.19333740207851"
"Big worries","2000","66 and older","indirect migration background","6","","",""
"Some worries","2000","16-34 y.","no migration background","3371","0.620171966456363","0.607219806685685","0.633124126227041"
"Some worries","2000","16-34 y.","direct migration background","579","0.563001381474427","0.531962336541685","0.594040426407168"
"Some worries","2000","16-34 y.","indirect migration background","415","0.614018959537739","0.578108611237955","0.649929307837522"
"Some worries","2000","35-65 y.","no migration background","7022","0.624005036235397","0.615074953123521","0.632935119347273"
"Some worries","2000","35-65 y.","direct migration background","1190","0.591435107290251","0.569766608234071","0.613103606346431"
"Some worries","2000","35-65 y.","indirect migration background","58","0.574862988376832","0.474389091062049","0.675336885691615"
"Some worries","2000","66 and older","no migration background","1846","0.575121973727277","0.558056040021016","0.592187907433537"
"Some worries","2000","66 and older","direct migration background","207","0.589594713413478","0.538352282575142","0.640837144251813"
"Some worries","2000","66 and older","indirect migration background","7","","",""
"No worries","2000","16-34 y.","no migration background","980","0.19492996565617","0.184358170143705","0.205501761168634"
"No worries","2000","16-34 y.","direct migration background","242","0.262214461742316","0.234690751535086","0.289738171949546"
"No worries","2000","16-34 y.","indirect migration background","174","0.220306126384429","0.189734320836271","0.250877931932587"
"No worries","2000","35-65 y.","no migration background","1509","0.139753133429976","0.133360750747916","0.146145516112037"
"No worries","2000","35-65 y.","direct migration background","407","0.198323830736072","0.180747359225686","0.215900302246458"
"No worries","2000","35-65 y.","indirect migration background","16","","",""
"No worries","2000","66 and older","no migration background","644","0.200612698964903","0.186787360538515","0.214438037391291"
"No worries","2000","66 and older","direct migration background","85","0.254825325691621","0.209431498794345","0.300219152588897"
"No worries","2000","66 and older","indirect migration background","5","","",""
"Big worries","2001","16-34 y.","no migration background","840","0.171174106807525","0.160492879418032","0.181855334197017"
"Big worries","2001","16-34 y.","direct migration background","114","0.128386083594993","0.105669310316775","0.151102856873211"
"Big worries","2001","16-34 y.","indirect migration background","94","0.146496367352535","0.11933361891464","0.17365911579043"
"Big worries","2001","35-65 y.","no migration background","2445","0.230519162877163","0.222415031746339","0.238623294007988"
"Big worries","2001","35-65 y.","direct migration background","320","0.187235610987104","0.168953356674357","0.20551786529985"
"Big worries","2001","35-65 y.","indirect migration background","20","","",""
"Big worries","2001","66 and older","no migration background","639","0.205013712857316","0.190693286011889","0.219334139702742"
"Big worries","2001","66 and older","direct migration background","49","0.132738012564839","0.0963508937604879","0.169125131369189"
"Big worries","2001","66 and older","indirect migration background","4","","",""
"Some worries","2001","16-34 y.","no migration background","2945","0.611948892164155","0.59813002282004","0.625767761508269"
"Some worries","2001","16-34 y.","direct migration background","505","0.597064134458546","0.563755713459496","0.630372555457596"
"Some worries","2001","16-34 y.","indirect migration background","382","0.584724591818513","0.546871497811109","0.622577685825917"
"Some worries","2001","35-65 y.","no migration background","6521","0.628724697522714","0.619427922338457","0.638021472706971"
"Some worries","2001","35-65 y.","direct migration background","1080","0.601388867206157","0.578442941115646","0.624334793296669"
"Some worries","2001","35-65 y.","indirect migration background","66","0.641620253428489","0.548561170925732","0.734679335931246"
"Some worries","2001","66 and older","no migration background","1757","0.57448207232996","0.556943999865872","0.592020144794048"
"Some worries","2001","66 and older","direct migration background","189","0.598575536024699","0.546005744198867","0.651145327850531"
"Some worries","2001","66 and older","indirect migration background","10","","",""
"No worries","2001","16-34 y.","no migration background","992","0.216877001028321","0.205190292591076","0.228563709465565"
"No worries","2001","16-34 y.","direct migration background","214","0.274549781946461","0.244242991250717","0.304856572642204"
"No worries","2001","16-34 y.","indirect migration background","175","0.268779040828952","0.234724140603343","0.302833941054562"
"No worries","2001","35-65 y.","no migration background","1409","0.140756139600123","0.134064293710403","0.147447985489842"
"No worries","2001","35-65 y.","direct migration background","349","0.211375521806739","0.192241086091728","0.230509957521749"
"No worries","2001","35-65 y.","indirect migration background","16","","",""
"No worries","2001","66 and older","no migration background","657","0.220504214812724","0.205798029910765","0.235210399714683"
"No worries","2001","66 and older","direct migration background","96","0.268686451410462","0.22114750514014","0.316225397680785"
"No worries","2001","66 and older","indirect migration background","2","","",""
"Big worries","2002","16-34 y.","no migration background","1346","0.27901169709178","0.266295569099953","0.291727825083608"
"Big worries","2002","16-34 y.","direct migration background","166","0.227636020126227","0.197384207069166","0.257887833183288"
"Big worries","2002","16-34 y.","indirect migration background","134","0.194171048610216","0.163356209309443","0.224985887910989"
"Big worries","2002","35-65 y.","no migration background","4228","0.377223869465955","0.368339358014174","0.386108380917736"
"Big worries","2002","35-65 y.","direct migration background","476","0.295635618370294","0.273981742180742","0.317289494559846"
"Big worries","2002","35-65 y.","indirect migration background","32","0.249853907273033","0.175433436438817","0.32427437810725"
"Big worries","2002","66 and older","no migration background","1198","0.366974267177748","0.350403794429921","0.383544739925575"
"Big worries","2002","66 and older","direct migration background","99","0.2942510479099","0.246234142008347","0.342267953811453"
"Big worries","2002","66 and older","indirect migration background","5","","",""
"Some worries","2002","16-34 y.","no migration background","2868","0.610115343834403","0.59628752689873","0.623943160770076"
"Some worries","2002","16-34 y.","direct migration background","470","0.599843329540181","0.564496223938879","0.635190435141482"
"Some worries","2002","16-34 y.","indirect migration background","371","0.580950790673436","0.54251388460993","0.619387696736941"
"Some worries","2002","35-65 y.","no migration background","6430","0.555910659389934","0.546803023400717","0.565018295379151"
"Some worries","2002","35-65 y.","direct migration background","1042","0.580870859656967","0.557457038277019","0.604284681036915"
"Some worries","2002","35-65 y.","indirect migration background","90","0.710944358860119","0.633017899211748","0.788870818508489"
"Some worries","2002","66 and older","no migration background","1702","0.525425912609662","0.508258131602775","0.54259369361655"
"Some worries","2002","66 and older","direct migration background","191","0.548701794411823","0.49626815112018","0.601135437703467"
"Some worries","2002","66 and older","indirect migration background","9","","",""
"No worries","2002","16-34 y.","no migration background","565","0.110872959073816","0.101971231393383","0.119774686754249"
"No worries","2002","16-34 y.","direct migration background","102","0.172520650333592","0.145261078151676","0.199780222515509"
"No worries","2002","16-34 y.","indirect migration background","128","0.224878160716348","0.192354092522767","0.257402228909929"
"No worries","2002","35-65 y.","no migration background","775","0.066865471144111","0.0622867829031967","0.0714441593850254"
"No worries","2002","35-65 y.","direct migration background","188","0.123493521972739","0.107881533173224","0.139105510772253"
"No worries","2002","35-65 y.","indirect migration background","8","","",""
"No worries","2002","66 and older","no migration background","350","0.107599820212589","0.096946327628006","0.118253312797172"
"No worries","2002","66 and older","direct migration background","56","0.157047157678276","0.118709398793949","0.195384916562604"
"No worries","2002","66 and older","indirect migration background","1","","",""
"Big worries","2003","16-34 y.","no migration background","2312","0.507432593202375","0.492909170436923","0.521956015967827"
"Big worries","2003","16-34 y.","direct migration background","264","0.401819788079153","0.364752131072739","0.438887445085568"
"Big worries","2003","16-34 y.","indirect migration background","259","0.43035796273961","0.391786849560544","0.468929075918676"
"Big worries","2003","35-65 y.","no migration background","6571","0.604859536249343","0.595695613158953","0.614023459339732"
"Big worries","2003","35-65 y.","direct migration background","795","0.514563237807371","0.489981728170436","0.539144747444307"
"Big worries","2003","35-65 y.","indirect migration background","77","0.541326105298922","0.457887064158953","0.624765146438891"
"Big worries","2003","66 and older","no migration background","1746","0.522934405930385","0.505921395932984","0.539947415927786"
"Big worries","2003","66 and older","direct migration background","147","0.475518558400107","0.423641912319049","0.527395204481166"
"Big worries","2003","66 and older","indirect migration background","12","","",""
"Some worries","2003","16-34 y.","no migration background","1984","0.439731074170294","0.42531195236264","0.454150195977948"
"Some worries","2003","16-34 y.","direct migration background","362","0.541649784834511","0.503977543313544","0.579322026355477"
"Some worries","2003","16-34 y.","indirect migration background","315","0.464658683684116","0.425805317957191","0.503512049411041"
"Some worries","2003","35-65 y.","no migration background","4083","0.369195870423277","0.360149922188259","0.378241818658296"
"Some worries","2003","35-65 y.","direct migration background","700","0.406052535091998","0.381898595734054","0.430206474449942"
"Some worries","2003","35-65 y.","indirect migration background","55","0.421832595315679","0.339136562266014","0.504528628365345"
"Some worries","2003","66 and older","no migration background","1340","0.406622920476592","0.389891615650991","0.423354225302192"
"Some worries","2003","66 and older","direct migration background","169","0.420073791186242","0.368802736253003","0.471344846119482"
"Some worries","2003","66 and older","indirect migration background","2","","",""
"No worries","2003","16-34 y.","no migration background","256","0.0528363326273308","0.0463376427537546","0.059335022500907"
"No worries","2003","16-34 y.","direct migration background","46","0.0565304270863358","0.0390694502143182","0.0739914039583534"
"No worries","2003","16-34 y.","indirect migration background","59","0.104983353576274","0.0811040303955737","0.128862676756975"
"No worries","2003","35-65 y.","no migration background","279","0.0259445933273799","0.0229647482785549","0.0289244383762049"
"No worries","2003","35-65 y.","direct migration background","93","0.0793842271006303","0.0660879775353152","0.0926804766659454"
"No worries","2003","35-65 y.","indirect migration background","5","","",""
"No worries","2003","66 and older","no migration background","225","0.0704426735930233","0.0617265274149014","0.0791588197711452"
"No worries","2003","66 and older","direct migration background","40","0.10440765041365","0.0726429736138401","0.13617232721346"
"No worries","2003","66 and older","indirect migration background","","","",""
"Big worries","2004","16-34 y.","no migration background","1884","0.454492855050056","0.439709662629298","0.469276047470815"
"Big worries","2004","16-34 y.","direct migration background","225","0.388935649654705","0.350592777560394","0.427278521749016"
"Big worries","2004","16-34 y.","indirect migration background","238","0.389841781804255","0.351907955381937","0.427775608226574"
"Big worries","2004","35-65 y.","no migration background","5625","0.546847185104752","0.537337377303397","0.556356992906107"
"Big worries","2004","35-65 y.","direct migration background","694","0.46460136411276","0.439716000062808","0.489486728162711"
"Big worries","2004","35-65 y.","indirect migration background","72","0.532089365248047","0.452766198379361","0.611412532116734"
"Big worries","2004","66 and older","no migration background","1751","0.504285429985741","0.487504155011132","0.52106670496035"
"Big worries","2004","66 and older","direct migration background","138","0.403058584609731","0.352318544059032","0.453798625160431"
"Big worries","2004","66 and older","indirect migration background","7","","",""
"Some worries","2004","16-34 y.","no migration background","2144","0.475577210697118","0.460750125815085","0.490404295579152"
"Some worries","2004","16-34 y.","direct migration background","330","0.5182557184438","0.478956616468674","0.557554820418925"
"Some worries","2004","16-34 y.","indirect migration background","339","0.503694450739902","0.464806113253056","0.542582788226747"
"Some worries","2004","35-65 y.","no migration background","4491","0.413167643833341","0.403760959167492","0.422574328499191"
"Some worries","2004","35-65 y.","direct migration background","735","0.4643167565182","0.439432404444868","0.489201108591532"
"Some worries","2004","35-65 y.","indirect migration background","71","0.39699242943738","0.319210485693495","0.474774373181265"
"Some worries","2004","66 and older","no migration background","1436","0.430608096337659","0.413988608313613","0.447227584361706"
"Some worries","2004","66 and older","direct migration background","182","0.490410910198377","0.43869895136091","0.542122869035845"
"Some worries","2004","66 and older","indirect migration background","5","","",""
"No worries","2004","16-34 y.","no migration background","330","0.0699299342528252","0.0623582260045746","0.0775016425010759"
"No worries","2004","16-34 y.","direct migration background","66","0.0928086319014952","0.0699870402129616","0.115630223590029"
"No worries","2004","16-34 y.","indirect migration background","58","0.106463767455843","0.0824744314455449","0.130453103466141"
"No worries","2004","35-65 y.","no migration background","410","0.0399851710619065","0.0362423000715369","0.0437280420522761"
"No worries","2004","35-65 y.","direct migration background","114","0.0710818793690405","0.0582605429343337","0.0839032158037472"
"No worries","2004","35-65 y.","indirect migration background","9","","",""
"No worries","2004","66 and older","no migration background","223","0.0651064736765996","0.0568258306180207","0.0733871167351784"
"No worries","2004","66 and older","direct migration background","39","0.106530505191891","0.074616763568849","0.138444246814934"
"No worries","2004","66 and older","indirect migration background","","","",""
"Big worries","2005","16-34 y.","no migration background","1835","0.462313789885079","0.447097049336442","0.477530530433716"
"Big worries","2005","16-34 y.","direct migration background","239","0.466334605403382","0.424022873159619","0.508646337647144"
"Big worries","2005","16-34 y.","indirect migration background","258","0.422145281794787","0.38440758021518","0.459882983374393"
"Big worries","2005","35-65 y.","no migration background","5861","0.601021948226817","0.591417028821759","0.610626867631874"
"Big worries","2005","35-65 y.","direct migration background","755","0.521628963288983","0.496110326338351","0.547147600239614"
"Big worries","2005","35-65 y.","indirect migration background","84","0.582267037594434","0.504625752075128","0.659908323113739"
"Big worries","2005","66 and older","no migration background","1924","0.555675531115191","0.539012657055805","0.572338405174576"
"Big worries","2005","66 and older","direct migration background","178","0.439722563155588","0.388941007516645","0.49050411879453"
"Big worries","2005","66 and older","indirect migration background","5","","",""
"Some worries","2005","16-34 y.","no migration background","1972","0.462350710552282","0.447133884871438","0.477567536233126"
"Some worries","2005","16-34 y.","direct migration background","258","0.47530026647963","0.432944073999153","0.517656458960106"
"Some worries","2005","16-34 y.","indirect migration background","346","0.496421654951262","0.458218957736506","0.534624352166018"
"Some worries","2005","35-65 y.","no migration background","3856","0.373297482908728","0.363810408503141","0.382784557314316"
"Some worries","2005","35-65 y.","direct migration background","639","0.412426972198249","0.38727925071975","0.437574693676748"
"Some worries","2005","35-65 y.","indirect migration background","65","0.371966856690217","0.295877196248179","0.448056517132256"
"Some worries","2005","66 and older","no migration background","1319","0.390680431092227","0.374318952357799","0.407041909826655"
"Some worries","2005","66 and older","direct migration background","153","0.442297253588172","0.39148440154801","0.493110105628333"
"Some worries","2005","66 and older","indirect migration background","6","","",""
"No worries","2005","16-34 y.","no migration background","317","0.0753354995626392","0.0672802186306729","0.0833907804946055"
"No worries","2005","16-34 y.","direct migration background","37","0.0583651281169887","0.0384815082912087","0.0782487479427687"
"No worries","2005","16-34 y.","indirect migration background","54","0.0814330632539513","0.060535726814468","0.102330399693435"
"No worries","2005","35-65 y.","no migration background","268","0.0256805688644549","0.0225779597907769","0.0287831779381328"
"No worries","2005","35-65 y.","direct migration background","78","0.0659440645127682","0.0532655467294461","0.0786225822960903"
"No worries","2005","35-65 y.","indirect migration background","6","","",""
"No worries","2005","66 and older","no migration background","173","0.0536440377925827","0.0460882952493551","0.0611997803358102"
"No worries","2005","66 and older","direct migration background","36","0.117980183256241","0.0849767771461127","0.150983589366369"
"No worries","2005","66 and older","indirect migration background","1","","",""
"Big worries","2006","16-34 y.","no migration background","1401","0.375964120135057","0.360874157074428","0.391054083195685"
"Big worries","2006","16-34 y.","direct migration background","190","0.369485999620704","0.328624711166253","0.410347288075155"
"Big worries","2006","16-34 y.","indirect migration background","228","0.382236193144656","0.343986374523067","0.420486011766244"
"Big worries","2006","35-65 y.","no migration background","5017","0.476263669093689","0.466822100841068","0.48570523734631"
"Big worries","2006","35-65 y.","direct migration background","655","0.464052083080862","0.438374239133452","0.489729927028272"
"Big worries","2006","35-65 y.","indirect migration background","77","0.431105338117087","0.358958644434663","0.503252031799512"
"Big worries","2006","66 and older","no migration background","1892","0.467875551374275","0.452517912743964","0.483233190004586"
"Big worries","2006","66 and older","direct migration background","138","0.343605666613508","0.29665255417896","0.390558779048055"
"Big worries","2006","66 and older","indirect migration background","4","","",""
"Some worries","2006","16-34 y.","no migration background","2203","0.533492107047096","0.517950221967578","0.549033992126614"
"Some worries","2006","16-34 y.","direct migration background","293","0.531046978511471","0.48879988495526","0.573294072067683"
"Some worries","2006","16-34 y.","indirect migration background","327","0.492215554013636","0.452863300276661","0.531567807750611"
"Some worries","2006","35-65 y.","no migration background","5230","0.47444070911661","0.465000841763241","0.483880576469979"
"Some worries","2006","35-65 y.","direct migration background","695","0.467218183933114","0.441529109108406","0.492907258757821"
"Some worries","2006","35-65 y.","indirect migration background","95","0.513852911537524","0.441039386099535","0.586666436975513"
"Some worries","2006","66 and older","no migration background","1847","0.450534242103507","0.43522030424838","0.465848179958633"
"Some worries","2006","66 and older","direct migration background","209","0.526353501297119","0.476988660634192","0.575718341960046"
"Some worries","2006","66 and older","indirect migration background","8","","",""
"No worries","2006","16-34 y.","no migration background","354","0.0905437728178474","0.0816039195630798","0.099483626072615"
"No worries","2006","16-34 y.","direct migration background","53","0.0994670218678248","0.0741300292749127","0.124804014460737"
"No worries","2006","16-34 y.","indirect migration background","65","0.125548252841709","0.0994671766505479","0.15162932903287"
"No worries","2006","35-65 y.","no migration background","502","0.0492956217897016","0.0452031001825217","0.0533881433968814"
"No worries","2006","35-65 y.","direct migration background","99","0.0687297329860245","0.0557033424218826","0.0817561235501663"
"No worries","2006","35-65 y.","indirect migration background","9","","",""
"No worries","2006","66 and older","no migration background","316","0.0815902065222187","0.0731648181104569","0.0900155949339805"
"No worries","2006","66 and older","direct migration background","46","0.130040832089374","0.0967870443520163","0.163294619826731"
"No worries","2006","66 and older","indirect migration background","1","","",""
"Big worries","2007","16-34 y.","no migration background","753","0.227139653617667","0.213578718807252","0.240700588428082"
"Big worries","2007","16-34 y.","direct migration background","86","0.175532379309516","0.139946209001779","0.211118549617253"
"Big worries","2007","16-34 y.","indirect migration background","136","0.245724019869303","0.210867162634397","0.280580877104209"
"Big worries","2007","35-65 y.","no migration background","2506","0.261994673540835","0.253353394862522","0.270635952219149"
"Big worries","2007","35-65 y.","direct migration background","360","0.280582428279823","0.2560840357153","0.305080820844347"
"Big worries","2007","35-65 y.","indirect migration background","40","0.265545273648209","0.202078938342386","0.329011608954032"
"Big worries","2007","66 and older","no migration background","1026","0.265634923230966","0.251894309375267","0.279375537086665"
"Big worries","2007","66 and older","direct migration background","79","0.198365160505812","0.158271354609147","0.238458966402477"
"Big worries","2007","66 and older","indirect migration background","2","","",""
"Some worries","2007","16-34 y.","no migration background","2179","0.576990182407669","0.561000049581371","0.592980315233968"
"Some worries","2007","16-34 y.","direct migration background","262","0.622094928011841","0.576738847082279","0.667451008941403"
"Some worries","2007","16-34 y.","indirect migration background","338","0.586763574699626","0.546895051044282","0.62663209835497"
"Some worries","2007","35-65 y.","no migration background","6079","0.609771804577744","0.600185636831584","0.619357972323904"
"Some worries","2007","35-65 y.","direct migration background","754","0.597892498299046","0.571156311056493","0.624628685541599"
"Some worries","2007","35-65 y.","indirect migration background","114","0.558744906356872","0.487386807111641","0.630103005602103"
"Some worries","2007","66 and older","no migration background","2286","0.562923344779877","0.547491744095048","0.578354945464706"
"Some worries","2007","66 and older","direct migration background","226","0.566109227347458","0.516278569944809","0.615939884750106"
"Some worries","2007","66 and older","indirect migration background","7","","",""
"No worries","2007","16-34 y.","no migration background","735","0.195870163974664","0.18302499364084","0.208715334308488"
"No worries","2007","16-34 y.","direct migration background","91","0.202372692678643","0.164789662475983","0.239955722881304"
"No worries","2007","16-34 y.","indirect migration background","112","0.167512405431071","0.13727728827365","0.197747522588492"
