"plh0032","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2005","Lower Saxony","direct migration background","92","0.491052705516931","0.422112453701086","0.559992957332776","1"
"Big worries","2005","Lower Saxony","indirect migration background","17","","","","1"
"Big worries","2005","Bremen","no migration background","66","0.602165628575745","0.51636267915656","0.687968577994929","1"
"Big worries","2005","Bremen","direct migration background","9","","","","1"
"Big worries","2005","Bremen","indirect migration background","2","","","","1"
"Big worries","2005","North Rhine-Westphalia","no migration background","1894","0.550771926648866","0.534221747630136","0.567322105667595","1"
"Big worries","2005","Hesse","indirect migration background","32","0.655166740055088","0.543015510152484","0.767317969957692","1"
"Big worries","2005","Rhineland-Palatinate,Saarland","no migration background","582","0.595101642657284","0.564783545686225","0.625419739628342","1"
"Big worries","2005","Rhineland-Palatinate,Saarland","direct migration background","83","0.43806266981526","0.365379536649517","0.510745802981002","1"
"Big worries","2005","Rhineland-Palatinate,Saarland","indirect migration background","24","","","","1"
"Big worries","2005","Baden-Württemberg","no migration background","900","0.541277914153519","0.518083751316668","0.56447207699037","1"
"Big worries","2005","Baden-Württemberg","direct migration background","265","0.493157267462803","0.450989506462707","0.535325028462899","1"
"Big worries","2005","Baden-Württemberg","indirect migration background","87","0.371748936332938","0.306848177773177","0.4366496948927","1"
"Big worries","2005","Bavaria","no migration background","1322","0.558895193759416","0.539182026407707","0.578608361111125","1"
"Big worries","2005","Bavaria","direct migration background","157","0.451589574587891","0.398536012832204","0.504643136343578","1"
"Big worries","2005","North Rhine-Westphalia","direct migration background","353","0.539604324816447","0.501316479624241","0.577892170008652","1"
"Big worries","2005","North Rhine-Westphalia","indirect migration background","108","0.435479185500059","0.372619410631732","0.498338960368386","1"
"Big worries","2005","Hesse","no migration background","593","0.595886609382092","0.566633726135352","0.625139492628833","1"
"Big worries","2005","Hesse","direct migration background","111","0.533390394791994","0.466859916124797","0.59992087345919","1"
"Big worries","2005","Berlin","direct migration background","24","","","","1"
"Big worries","2005","Berlin","indirect migration background","13","","","","1"
"Big worries","2005","Brandenburg","no migration background","530","0.619639485576492","0.587380127579417","0.651898843573566","1"
"Big worries","2005","Brandenburg","direct migration background","9","","","","1"
"Big worries","2005","Brandenburg","indirect migration background","4","","","","1"
"Big worries","2005","Mecklenburg-Western Pomerania","no migration background","273","0.604101923849519","0.560667864996884","0.647535982702155","1"
"Big worries","2005","Mecklenburg-Western Pomerania","direct migration background","9","","","","1"
"Big worries","2005","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Big worries","2005","Saxony","no migration background","933","0.610630936731443","0.585888993715037","0.63537287974785","1"
"Big worries","2005","Saxony","direct migration background","12","","","","1"
"Big worries","2005","Saxony","indirect migration background","2","","","","1"
"Big worries","2005","Saxony-Anhalt","no migration background","497","0.581669035016605","0.54881512043711","0.614522949596099","1"
"Big worries","2005","Thuringia","indirect migration background","2","","","","1"
"Big worries","2005","Thuringia","direct migration background","10","","","","1"
"Big worries","2005","Thuringia","no migration background","533","0.623924440429858","0.591699525264406","0.656149355595309","1"
"Big worries","2005","Saxony-Anhalt","indirect migration background","3","","","","1"
"Big worries","2005","Berlin","no migration background","388","0.573628043272824","0.536124753677523","0.611131332868126","1"
"Big worries","2005","Saxony-Anhalt","direct migration background","10","","","","1"
"Big worries","2005","Bavaria","indirect migration background","50","0.413034006605667","0.325662957390222","0.500405055821113","1"
"No worries","2005","Schleswig-Holstein","no migration background","142","0.186338948362315","0.154622657423035","0.218055239301595","3"
"No worries","2005","Schleswig-Holstein","direct migration background","12","","","","3"
"No worries","2005","Schleswig-Holstein","indirect migration background","1","","","","3"
"No worries","2005","Hamburg","no migration background","9","","","","3"
"No worries","2005","Hamburg","direct migration background","","","","","3"
"No worries","2005","Hamburg","indirect migration background","1","","","","3"
"No worries","2005","Lower Saxony","no migration background","58","0.0412119942661843","0.0312872372421873","0.0511367512901813","3"
"No worries","2005","Lower Saxony","direct migration background","14","","","","3"
"No worries","2005","Lower Saxony","indirect migration background","5","","","","3"
"No worries","2005","Bremen","no migration background","4","","","","3"
"No worries","2005","Bremen","direct migration background","","","","","3"
"No worries","2005","Bremen","indirect migration background","2","","","","3"
"No worries","2005","North Rhine-Westphalia","no migration background","117","0.0312772699095808","0.0254856838026379","0.0370688560165237","3"
"No worries","2005","North Rhine-Westphalia","direct migration background","40","0.0703630297093563","0.0507164680474385","0.0900095913712742","3"
"No worries","2005","North Rhine-Westphalia","indirect migration background","16","","","","3"
"No worries","2005","Hesse","no migration background","44","0.0493173124316806","0.036409497279296","0.0622251275840651","3"
"No worries","2005","Hesse","direct migration background","11","","","","3"
"No worries","2005","Hesse","indirect migration background","5","","","","3"
"No worries","2005","Berlin","indirect migration background","2","","","","3"
"No worries","2005","Brandenburg","no migration background","30","0.035480503176006","0.0231880417172235","0.0477729646347885","3"
"No worries","2005","Brandenburg","direct migration background","","","","","3"
"No worries","2005","Rhineland-Palatinate,Saarland","no migration background","33","0.0322545854572888","0.0213424524948833","0.0431667184196942","3"
"No worries","2005","Rhineland-Palatinate,Saarland","direct migration background","15","","","","3"
"No worries","2005","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","3"
"No worries","2005","Baden-Württemberg","no migration background","70","0.0399534110669141","0.0308371488312417","0.0490696733025864","3"
"No worries","2005","Baden-Württemberg","direct migration background","22","","","","3"
"No worries","2005","Baden-Württemberg","indirect migration background","15","","","","3"
"No worries","2005","Bavaria","no migration background","90","0.038461244595584","0.0308261329841335","0.0460963562070344","3"
"No worries","2005","Bavaria","direct migration background","21","","","","3"
"No worries","2005","Bavaria","indirect migration background","12","","","","3"
"No worries","2005","Berlin","no migration background","29","","","","3"
"No worries","2005","Berlin","direct migration background","9","","","","3"
"No worries","2005","Brandenburg","indirect migration background","","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","no migration background","15","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"No worries","2005","Saxony","no migration background","64","0.0467003059172148","0.0359940340086029","0.0574065778258266","3"
"No worries","2005","Saxony","direct migration background","2","","","","3"
"No worries","2005","Saxony","indirect migration background","1","","","","3"
"No worries","2005","Saxony-Anhalt","no migration background","37","0.0413554271759225","0.0280941848966934","0.0546166694551515","3"
"No worries","2005","Saxony-Anhalt","direct migration background","3","","","","3"
"No worries","2005","Saxony-Anhalt","indirect migration background","","","","","3"
"No worries","2005","Thuringia","no migration background","16","","","","3"
"No worries","2005","Thuringia","direct migration background","2","","","","3"
"No worries","2005","Thuringia","indirect migration background","","","","","3"
"Some worries","2005","Hamburg","direct migration background","18","","","","2"
"Some worries","2005","Hamburg","indirect migration background","6","","","","2"
"Some worries","2005","Lower Saxony","no migration background","674","0.430675631115335","0.405952594744836","0.455398667485835","2"
"Some worries","2005","Lower Saxony","direct migration background","96","0.440749556681634","0.372284098812542","0.509215014550726","2"
"Some worries","2005","Lower Saxony","indirect migration background","27","","","","2"
"Some worries","2005","Hesse","direct migration background","94","0.396202604765278","0.330975891351477","0.461429318179079","2"
"Some worries","2005","Hesse","indirect migration background","32","0.308499068086452","0.199519054240779","0.417479081932126","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","no migration background","392","0.372643771885428","0.342780499451794","0.402507044319061","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","direct migration background","81","0.441398985012773","0.368656505424087","0.514141464601458","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","indirect migration background","24","","","","2"
"Some worries","2005","Baden-Württemberg","no migration background","803","0.418768674779567","0.395804263130577","0.441733086428557","2"
"Some worries","2005","Berlin","indirect migration background","21","","","","2"
"Some worries","2005","Brandenburg","no migration background","310","0.344880011247502","0.313294864279425","0.37646515821558","2"
"Some worries","2005","Brandenburg","direct migration background","4","","","","2"
"Some worries","2005","Brandenburg","indirect migration background","1","","","","2"
"Some worries","2005","Mecklenburg-Western Pomerania","no migration background","199","0.366069286157685","0.323284816451219","0.408853755864151","2"
"Some worries","2005","Mecklenburg-Western Pomerania","direct migration background","5","","","","2"
"Some worries","2005","Saxony-Anhalt","indirect migration background","3","","","","2"
"Some worries","2005","Thuringia","no migration background","319","0.356794705235552","0.324925426526614","0.388663983944491","2"
"Some worries","2005","Thuringia","direct migration background","4","","","","2"
"Some worries","2005","Thuringia","indirect migration background","5","","","","2"
"Some worries","2005","Schleswig-Holstein","no migration background","251","0.40792757463241","0.367897374779416","0.447957774485404","2"
"Some worries","2005","Schleswig-Holstein","direct migration background","27","","","","2"
"Some worries","2005","Schleswig-Holstein","indirect migration background","7","","","","2"
"Some worries","2005","Hamburg","no migration background","138","0.554883662953683","0.494590846187604","0.615176479719761","2"
"Some worries","2005","Bremen","no migration background","55","0.382629746585891","0.297426665540111","0.467832827631672","2"
"Some worries","2005","Bremen","direct migration background","7","","","","2"
"Some worries","2005","Bremen","indirect migration background","","","","","2"
"Some worries","2005","North Rhine-Westphalia","no migration background","1459","0.417950803441553","0.401540153450379","0.434361453432728","2"
"Some worries","2005","North Rhine-Westphalia","direct migration background","258","0.390032645474197","0.352564571225575","0.427500719722819","2"
"Some worries","2005","North Rhine-Westphalia","indirect migration background","115","0.500386663290228","0.43699691678746","0.563776409792997","2"
"Some worries","2005","Hesse","no migration background","444","0.354796078186227","0.326274526536094","0.38331762983636","2"
"Some worries","2005","Baden-Württemberg","direct migration background","253","0.478468586139108","0.436335995647777","0.520601176630439","2"
"Some worries","2005","Mecklenburg-Western Pomerania","indirect migration background","2","","","","2"
"Some worries","2005","Saxony","no migration background","495","0.342668757351342","0.31858672854375","0.366750786158934","2"
"Some worries","2005","Saxony","direct migration background","15","","","","2"
"Some worries","2005","Saxony","indirect migration background","3","","","","2"
"Some worries","2005","Saxony-Anhalt","no migration background","332","0.376975537807473","0.344698157507624","0.409252918107321","2"
"Some worries","2005","Saxony-Anhalt","direct migration background","8","","","","2"
"Some worries","2005","Berlin","direct migration background","20","","","","2"
"Some worries","2005","Berlin","no migration background","251","0.381575491622474","0.344737712271193","0.418413270973756","2"
"Some worries","2005","Bavaria","indirect migration background","60","0.515187414057165","0.426504952167555","0.603869875946776","2"
"Some worries","2005","Bavaria","direct migration background","160","0.472054793815467","0.418834119548625","0.525275468082309","2"
"Some worries","2005","Bavaria","no migration background","1025","0.402643561645","0.383172148112143","0.422114975177856","2"
"Some worries","2005","Baden-Württemberg","indirect migration background","111","0.573258814647964","0.50683620420843","0.639681425087498","2"
"Big worries","2006","Schleswig-Holstein","no migration background","218","0.408383373665329","0.369215985212528","0.447550762118131","1"
"Big worries","2006","Schleswig-Holstein","direct migration background","26","","","","1"
"Big worries","2006","Schleswig-Holstein","indirect migration background","6","","","","1"
"Big worries","2006","Hamburg","no migration background","86","0.300255661321927","0.24568254620238","0.354828776441473","1"
"Big worries","2006","Hamburg","direct migration background","10","","","","1"
"Big worries","2006","Hamburg","indirect migration background","","","","","1"
"Big worries","2006","Lower Saxony","no migration background","778","0.453177221069546","0.42968571417372","0.476668727965372","1"
"Big worries","2006","Lower Saxony","direct migration background","93","0.47600224447313","0.406261883396446","0.545742605549813","1"
"Big worries","2006","Lower Saxony","indirect migration background","23","","","","1"
"Big worries","2006","Bremen","no migration background","49","0.435625993506114","0.350061490841847","0.521190496170382","1"
"Big worries","2006","Bremen","direct migration background","6","","","","1"
"Big worries","2006","Bremen","indirect migration background","2","","","","1"
"Big worries","2006","North Rhine-Westphalia","no migration background","1663","0.458073930203426","0.441912492803425","0.474235367603428","1"
"Big worries","2006","Hesse","indirect migration background","18","","","","1"
"Big worries","2006","Rhineland-Palatinate,Saarland","no migration background","468","0.454955443412661","0.424935419524014","0.484975467301309","1"
"Big worries","2006","Rhineland-Palatinate,Saarland","direct migration background","71","0.371637300624997","0.300844935451737","0.442429665798257","1"
"Big worries","2006","Rhineland-Palatinate,Saarland","indirect migration background","16","","","","1"
"Big worries","2006","Baden-Württemberg","no migration background","775","0.411594278689534","0.390010267042712","0.433178290336355","1"
"Big worries","2006","Baden-Württemberg","direct migration background","187","0.354132742667752","0.313145196186517","0.395120289148987","1"
"Big worries","2006","Baden-Württemberg","indirect migration background","68","0.336732363851496","0.271560635421305","0.401904092281688","1"
"Big worries","2006","Bavaria","no migration background","1163","0.467284004663393","0.448309415479492","0.486258593847294","1"
"Big worries","2006","Bavaria","direct migration background","122","0.362554199764448","0.312117869514915","0.412990530013981","1"
"Big worries","2006","North Rhine-Westphalia","direct migration background","326","0.494561472963487","0.456330995824945","0.532791950102029","1"
"Big worries","2006","North Rhine-Westphalia","indirect migration background","103","0.405250026850586","0.342212542666183","0.468287511034988","1"
"Big worries","2006","Hesse","no migration background","468","0.439495995317008","0.411260880861649","0.467731109772367","1"
"Big worries","2006","Hesse","direct migration background","79","0.394731561860077","0.329242895718206","0.460220228001948","1"
"Big worries","2006","Berlin","direct migration background","23","","","","1"
"Big worries","2006","Berlin","indirect migration background","12","","","","1"
"Big worries","2006","Brandenburg","no migration background","429","0.470595949062654","0.438237126139854","0.502954771985454","1"
"Big worries","2006","Brandenburg","direct migration background","9","","","","1"
"Big worries","2006","Brandenburg","indirect migration background","3","","","","1"
"Big worries","2006","Mecklenburg-Western Pomerania","no migration background","251","0.501774221354905","0.45944571280796","0.544102729901851","1"
"Big worries","2006","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"Big worries","2006","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Big worries","2006","Saxony","no migration background","789","0.495892868646494","0.470937657075017","0.520848080217972","1"
"Big worries","2006","Saxony","direct migration background","10","","","","1"
"Big worries","2006","Saxony","indirect migration background","3","","","","1"
"Big worries","2006","Bavaria","indirect migration background","50","0.425945537141511","0.338558076357211","0.513332997925812","1"
"Big worries","2006","Berlin","no migration background","351","0.49245936975808","0.455129275212859","0.529789464303301","1"
"Big worries","2006","Thuringia","indirect migration background","2","","","","1"
"Big worries","2006","Saxony-Anhalt","no migration background","393","0.467717594375255","0.434713809912881","0.500721378837629","1"
"Big worries","2006","Saxony-Anhalt","direct migration background","11","","","","1"
"Big worries","2006","Saxony-Anhalt","indirect migration background","3","","","","1"
"Big worries","2006","Thuringia","no migration background","429","0.459482763943836","0.427367121749095","0.491598406138576","1"
"Big worries","2006","Thuringia","direct migration background","7","","","","1"
"No worries","2006","Berlin","indirect migration background","2","","","","3"
"No worries","2006","Brandenburg","no migration background","52","0.0522080066868977","0.0377868509476208","0.0666291624261745","3"
"No worries","2006","Schleswig-Holstein","no migration background","95","0.121990551856135","0.095912022517723","0.148069081194548","3"
"No worries","2006","Schleswig-Holstein","direct migration background","6","","","","3"
"No worries","2006","Schleswig-Holstein","indirect migration background","3","","","","3"
"No worries","2006","Hamburg","no migration background","23","","","","3"
"No worries","2006","Hamburg","direct migration background","4","","","","3"
"No worries","2006","Hamburg","indirect migration background","","","","","3"
"No worries","2006","Lower Saxony","no migration background","112","0.067774937490778","0.0559131950038726","0.0796366799776834","3"
"No worries","2006","Lower Saxony","direct migration background","13","","","","3"
"No worries","2006","Lower Saxony","indirect migration background","5","","","","3"
"No worries","2006","Bremen","no migration background","20","","","","3"
"No worries","2006","Bremen","direct migration background","","","","","3"
"No worries","2006","Bremen","indirect migration background","2","","","","3"
"No worries","2006","North Rhine-Westphalia","no migration background","210","0.0590984962150113","0.0514495347852677","0.066747457644755","3"
"No worries","2006","North Rhine-Westphalia","direct migration background","42","0.0693635843220683","0.049935893161845","0.0887912754822917","3"
"No worries","2006","North Rhine-Westphalia","indirect migration background","16","","","","3"
"No worries","2006","Hesse","no migration background","81","0.0665176020225293","0.0523419158408994","0.0806932882041591","3"
"No worries","2006","Hesse","direct migration background","18","","","","3"
"No worries","2006","Hesse","indirect migration background","8","","","","3"
"No worries","2006","Rhineland-Palatinate,Saarland","no migration background","63","0.0668657611007419","0.0518071625323319","0.081924359669152","3"
"No worries","2006","Rhineland-Palatinate,Saarland","direct migration background","17","","","","3"
"No worries","2006","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","3"
"No worries","2006","Baden-Württemberg","no migration background","107","0.0611673510187569","0.050657102452776","0.0716775995847378","3"
"No worries","2006","Baden-Württemberg","direct migration background","47","0.0951855307634781","0.0700341122973856","0.120336949229571","3"
"No worries","2006","Baden-Württemberg","indirect migration background","23","","","","3"
"No worries","2006","Bavaria","no migration background","172","0.0705230912967949","0.0607862289889377","0.0802599536046522","3"
"No worries","2006","Bavaria","direct migration background","35","0.104831834565169","0.0726926920727655","0.136970977057573","3"
"No worries","2006","Bavaria","indirect migration background","9","","","","3"
"No worries","2006","Berlin","no migration background","31","0.0451929691815325","0.0296822576126408","0.0607036807504241","3"
"No worries","2006","Berlin","direct migration background","7","","","","3"
"No worries","2006","Brandenburg","direct migration background","1","","","","3"
"No worries","2006","Brandenburg","indirect migration background","1","","","","3"
"No worries","2006","Mecklenburg-Western Pomerania","no migration background","19","","","","3"
"No worries","2006","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"No worries","2006","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"No worries","2006","Saxony","no migration background","82","0.0676678837967538","0.0551312042778114","0.0802045633156962","3"
"No worries","2006","Saxony","direct migration background","2","","","","3"
"No worries","2006","Saxony","indirect migration background","1","","","","3"
"No worries","2006","Saxony-Anhalt","no migration background","62","0.0859945024118521","0.0674501965824489","0.104538808241255","3"
"No worries","2006","Saxony-Anhalt","direct migration background","5","","","","3"
"No worries","2006","Saxony-Anhalt","indirect migration background","","","","","3"
"No worries","2006","Thuringia","no migration background","43","0.0572683020489403","0.0422946260017996","0.072241978096081","3"
"No worries","2006","Thuringia","direct migration background","1","","","","3"
"No worries","2006","Thuringia","indirect migration background","1","","","","3"
"Some worries","2006","Berlin","direct migration background","29","","","","2"
"Some worries","2006","Berlin","indirect migration background","20","","","","2"
"Some worries","2006","Brandenburg","no migration background","433","0.477196044250448","0.444814851404268","0.509577237096629","2"
"Some worries","2006","Brandenburg","direct migration background","7","","","","2"
"Some worries","2006","Brandenburg","indirect migration background","3","","","","2"
"Some worries","2006","Mecklenburg-Western Pomerania","no migration background","266","0.461859609415519","0.419654164486457","0.504065054344582","2"
"Some worries","2006","Hamburg","direct migration background","14","","","","2"
"Some worries","2006","Hamburg","indirect migration background","7","","","","2"
"Some worries","2006","Lower Saxony","no migration background","835","0.479047841439676","0.455473373159568","0.502622309719784","2"
"Some worries","2006","Lower Saxony","direct migration background","91","0.435949393683303","0.36670381450137","0.505194972865236","2"
"Some worries","2006","Hesse","direct migration background","117","0.5239877818218","0.457074730511522","0.590900833132078","2"
"Some worries","2006","Hesse","indirect migration background","46","0.536949583249229","0.421773385491782","0.652125781006677","2"
"Some worries","2006","Rhineland-Palatinate,Saarland","no migration background","526","0.478178795486597","0.44806492240459","0.508292668568604","2"
"Some worries","2006","Rhineland-Palatinate,Saarland","direct migration background","91","0.527300454222137","0.45416242717516","0.600438481269114","2"
"Some worries","2006","Rhineland-Palatinate,Saarland","indirect migration background","29","","","","2"
"Some worries","2006","Baden-Württemberg","no migration background","1115","0.52723837029171","0.505341417926745","0.549135322656674","2"
"Some worries","2006","Mecklenburg-Western Pomerania","direct migration background","10","","","","2"
"Some worries","2006","Saxony-Anhalt","indirect migration background","4","","","","2"
"Some worries","2006","Thuringia","no migration background","453","0.483248934007224","0.451045412314673","0.515452455699774","2"
"Some worries","2006","Thuringia","direct migration background","9","","","","2"
"Some worries","2006","Thuringia","indirect migration background","5","","","","2"
"Some worries","2006","Schleswig-Holstein","no migration background","292","0.469626074478535","0.429857723135856","0.509394425821215","2"
"Some worries","2006","Schleswig-Holstein","direct migration background","24","","","","2"
"Some worries","2006","Schleswig-Holstein","indirect migration background","3","","","","2"
"Some worries","2006","Hamburg","no migration background","162","0.63663102752004","0.579367082179121","0.693894972860959","2"
"Some worries","2006","Lower Saxony","indirect migration background","18","","","","2"
"Some worries","2006","Bremen","no migration background","60","0.467799367739075","0.381695879861089","0.553902855617062","2"
"Some worries","2006","Bremen","direct migration background","5","","","","2"
"Some worries","2006","Bremen","indirect migration background","1","","","","2"
"Some worries","2006","North Rhine-Westphalia","no migration background","1778","0.482827573581562","0.466618586073419","0.499036561089706","2"
"Some worries","2006","North Rhine-Westphalia","direct migration background","289","0.436074942714445","0.398155960786923","0.473993924641966","2"
"Some worries","2006","North Rhine-Westphalia","indirect migration background","114","0.518960369171505","0.454805790637125","0.583114947705886","2"
"Some worries","2006","Hesse","no migration background","638","0.493986402660462","0.465544324698894","0.522428480622031","2"
"Some worries","2006","Baden-Württemberg","direct migration background","289","0.55068172656877","0.508050814922271","0.593312638215268","2"
"Some worries","2006","Baden-Württemberg","indirect migration background","111","0.562539895076795","0.494130098877813","0.630949691275777","2"
"Some worries","2006","Bavaria","no migration background","1321","0.462192904039812","0.443232003657852","0.481153804421772","2"
"Some worries","2006","Bavaria","direct migration background","192","0.532613965670383","0.480268445703168","0.584959485637598","2"
"Some worries","2006","Bavaria","indirect migration background","64","0.479299569755794","0.391013329353476","0.567585810158113","2"
"Some worries","2006","Berlin","no migration background","307","0.462347661060388","0.425119328718046","0.499575993402729","2"
"Some worries","2006","Mecklenburg-Western Pomerania","indirect migration background","2","","","","2"
"Some worries","2006","Saxony","no migration background","671","0.436439247556752","0.411685658687548","0.461192836425955","2"
"Some worries","2006","Saxony","direct migration background","18","","","","2"
"Some worries","2006","Saxony","indirect migration background","3","","","","2"
"Some worries","2006","Saxony-Anhalt","no migration background","423","0.446287903212893","0.413406495933539","0.479169310492247","2"
"Some worries","2006","Saxony-Anhalt","direct migration background","12","","","","2"
"Big worries","2007","Schleswig-Holstein","no migration background","105","0.239381062240507","0.203880922592076","0.274881201888937","1"
"Big worries","2007","Schleswig-Holstein","direct migration background","13","","","","1"
"Big worries","2007","Schleswig-Holstein","indirect migration background","1","","","","1"
"Big worries","2007","Hamburg","no migration background","40","0.16323306749398","0.118481961711061","0.207984173276899","1"
"Big worries","2007","Hamburg","direct migration background","3","","","","1"
"Big worries","2007","Hamburg","indirect migration background","","","","","1"
"Big worries","2007","Lower Saxony","no migration background","399","0.250248502003487","0.229070520388916","0.271426483618058","1"
"Big worries","2007","Lower Saxony","direct migration background","43","0.262116814612968","0.196771460678933","0.327462168547003","1"
"Big worries","2007","Lower Saxony","indirect migration background","14","","","","1"
"Big worries","2007","Bremen","no migration background","30","0.271460417808035","0.195014157022162","0.347906678593907","1"
"Big worries","2007","Bremen","direct migration background","5","","","","1"
"Big worries","2007","Bremen","indirect migration background","","","","","1"
"Big worries","2007","North Rhine-Westphalia","no migration background","851","0.249941767558637","0.235407220583877","0.264476314533397","1"
"Big worries","2007","Hesse","indirect migration background","15","","","","1"
"Big worries","2007","Rhineland-Palatinate,Saarland","no migration background","239","0.272475663715818","0.244471274930366","0.30048005250127","1"
"Big worries","2007","Rhineland-Palatinate,Saarland","direct migration background","42","0.275551088136827","0.203324953844154","0.347777222429501","1"
"Big worries","2007","Rhineland-Palatinate,Saarland","indirect migration background","9","","","","1"
"Big worries","2007","Baden-Württemberg","no migration background","366","0.227434184305165","0.208234259250612","0.246634109359717","1"
"Big worries","2007","Baden-Württemberg","direct migration background","79","0.173260372262236","0.138971029290017","0.207549715234454","1"
"Big worries","2007","Baden-Württemberg","indirect migration background","28","","","","1"
"Big worries","2007","Bavaria","no migration background","535","0.242489880412859","0.225662554696891","0.259317206128827","1"
"Big worries","2007","Bavaria","direct migration background","67","0.192927872540274","0.15028918735864","0.235566557721907","1"
"Big worries","2007","North Rhine-Westphalia","direct migration background","181","0.294090181585032","0.256619741214163","0.3315606219559","1"
"Big worries","2007","North Rhine-Westphalia","indirect migration background","67","0.291157706799591","0.230851946071299","0.351463467527883","1"
"Big worries","2007","Hesse","no migration background","241","0.241067461868983","0.216028508642976","0.266106415094991","1"
"Big worries","2007","Hesse","direct migration background","54","0.277600996436858","0.214747438777997","0.340454554095719","1"
"Big worries","2007","Berlin","direct migration background","14","","","","1"
"Big worries","2007","Berlin","indirect migration background","8","","","","1"
"Big worries","2007","Brandenburg","no migration background","256","0.320308681450754","0.288736301042385","0.351881061859123","1"
"Big worries","2007","Brandenburg","direct migration background","3","","","","1"
"Big worries","2007","Brandenburg","indirect migration background","3","","","","1"
"Big worries","2007","Mecklenburg-Western Pomerania","no migration background","135","0.323238293986066","0.282242209440837","0.364234378531296","1"
"Big worries","2007","Mecklenburg-Western Pomerania","direct migration background","4","","","","1"
"Big worries","2007","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Big worries","2007","Saxony","no migration background","424","0.266823081492494","0.244189716660716","0.289456446324272","1"
"Big worries","2007","Saxony","direct migration background","6","","","","1"
"Big worries","2007","Saxony","indirect migration background","1","","","","1"
"Big worries","2007","Thuringia","indirect migration background","2","","","","1"
"Big worries","2007","Thuringia","no migration background","249","0.283694533673005","0.253994901391972","0.313394165954039","1"
"Big worries","2007","Thuringia","direct migration background","6","","","","1"
"Big worries","2007","Saxony-Anhalt","indirect migration background","3","","","","1"
"Big worries","2007","Berlin","no migration background","188","0.296824666075803","0.262153617053401","0.331495715098205","1"
"Big worries","2007","Saxony-Anhalt","direct migration background","5","","","","1"
"Big worries","2007","Saxony-Anhalt","no migration background","227","0.292576071976001","0.261937701662313","0.323214442289689","1"
"Big worries","2007","Bavaria","indirect migration background","27","","","","1"
"No worries","2007","Berlin","indirect migration background","5","","","","3"
"No worries","2007","Brandenburg","no migration background","68","0.0716925264011887","0.0542363156525216","0.0891487371498557","3"
"No worries","2007","Schleswig-Holstein","no migration background","150","0.19096554854409","0.158264429119314","0.223666667968867","3"
"No worries","2007","Schleswig-Holstein","direct migration background","9","","","","3"
"No worries","2007","Schleswig-Holstein","indirect migration background","3","","","","3"
"No worries","2007","Hamburg","no migration background","72","0.227133701601397","0.176400716160532","0.277866687042262","3"
"No worries","2007","Hamburg","direct migration background","14","","","","3"
"No worries","2007","Hamburg","indirect migration background","5","","","","3"
"No worries","2007","Lower Saxony","no migration background","272","0.158081037975558","0.140244310060054","0.175917765891062","3"
"No worries","2007","Lower Saxony","direct migration background","25","","","","3"
"No worries","2007","Lower Saxony","indirect migration background","12","","","","3"
"No worries","2007","Bremen","no migration background","29","","","","3"
"No worries","2007","Bremen","direct migration background","1","","","","3"
"No worries","2007","Bremen","indirect migration background","4","","","","3"
"No worries","2007","North Rhine-Westphalia","no migration background","512","0.147619024232348","0.135711468314476","0.15952658015022","3"
"No worries","2007","North Rhine-Westphalia","direct migration background","70","0.104047963822745","0.078938751077496","0.129157176567994","3"
"No worries","2007","North Rhine-Westphalia","indirect migration background","29","","","","3"
"No worries","2007","Hesse","no migration background","184","0.15870599635632","0.137315746899316","0.180096245813324","3"
"No worries","2007","Hesse","direct migration background","21","","","","3"
"No worries","2007","Hesse","indirect migration background","9","","","","3"
"No worries","2007","Rhineland-Palatinate,Saarland","no migration background","127","0.140061112658751","0.118232252612237","0.161889972705265","3"
"No worries","2007","Rhineland-Palatinate,Saarland","direct migration background","21","","","","3"
"No worries","2007","Rhineland-Palatinate,Saarland","indirect migration background","7","","","","3"
"No worries","2007","Baden-Württemberg","no migration background","362","0.186825403566656","0.168972297514706","0.204678509618605","3"
"No worries","2007","Baden-Württemberg","direct migration background","105","0.246481799038912","0.207436885489995","0.285526712587829","3"
"No worries","2007","Baden-Württemberg","indirect migration background","52","0.233480135651328","0.173007925455397","0.293952345847259","3"
"No worries","2007","Bavaria","no migration background","447","0.177274095817085","0.162279861363052","0.192268330271117","3"
"No worries","2007","Bavaria","direct migration background","60","0.186253871502476","0.144186317186686","0.228321425818267","3"
"No worries","2007","Bavaria","indirect migration background","16","","","","3"
"No worries","2007","Berlin","no migration background","77","0.104557102757565","0.0813361041555374","0.127778101359593","3"
