"plh0032","year","education","sex","n","percent","lower_confidence","upper_confidence"
"No worries","1985","lower secondary degree","Male","288","0.105666739018707","0.0937140780168083","0.117619400020606"
"No worries","1985","no degree/no degree yet","Female","168","0.260559213029749","0.224365862815701","0.296752563243796"
"No worries","1985","no degree/no degree yet","Male","117","0.238967752276392","0.20181046400211","0.276125040550674"
"No worries","1985","Other degree","Female","108","0.228092863415766","0.190358271040702","0.26582745579083"
"No worries","1985","Other degree","Male","159","0.212160842560502","0.18256385563438","0.241757829486624"
"No worries","1985","secondary school degree","Female","130","0.12241006181693","0.102798932371353","0.142021191262508"
"No worries","1985","secondary school degree","Male","93","0.116719267652155","0.0943574987123345","0.139081036591975"
"Some worries","1985","college entrance qualification","Female","289","0.623851053324579","0.579583088464602","0.668119018184557"
"Some worries","1985","college entrance qualification","Male","456","0.602760421049818","0.56801726831173","0.637503573787906"
"Some worries","1985","lower secondary degree","Female","1582","0.544936530080005","0.526746383169055","0.563126676990954"
"Some worries","1985","lower secondary degree","Male","1368","0.541129030383882","0.521754041288479","0.560504019479285"
"Some worries","1985","no degree/no degree yet","Female","290","0.557965007864686","0.517014841175337","0.598915174554035"
"Some worries","1985","no degree/no degree yet","Male","261","0.507982742175011","0.464422781424229","0.551542702925793"
"Some worries","1985","Other degree","Female","252","0.542407114644799","0.497604474536185","0.587209754753413"
"Some worries","1985","Other degree","Male","363","0.477520532527279","0.441360672318665","0.513680392735893"
"Some worries","1985","secondary school degree","Female","643","0.604369567889838","0.575111585834066","0.633627549945611"
"Some worries","1985","secondary school degree","Male","471","0.595104655469611","0.560918240046238","0.629291070892984"
"Big worries","1986","college entrance qualification","Female","80","0.178589243175903","0.14436109572706","0.212817390624747"
"Big worries","1986","college entrance qualification","Male","124","0.15682066589425","0.131103144804481","0.182538186984019"
"Big worries","1986","lower secondary degree","Female","541","0.204207282891034","0.18897633838851","0.219438227393559"
"Big worries","1986","lower secondary degree","Male","539","0.22647326108703","0.209762905097718","0.243183617076343"
"Big worries","1986","no degree/no degree yet","Female","64","0.142036621574852","0.112538694648741","0.171534548500962"
"Big worries","1986","no degree/no degree yet","Male","91","0.157405352958183","0.124960597374076","0.189850108542289"
"Big worries","1986","Other degree","Female","71","0.153247156630956","0.120038338627059","0.186455974634853"
"Big worries","1986","Other degree","Male","142","0.197343058842824","0.167943712666605","0.226742405019042"
"Big worries","1986","secondary school degree","Female","167","0.153364374021376","0.131453947589435","0.175274800453317"
"Big worries","1986","secondary school degree","Male","112","0.141560807723715","0.117049647647779","0.166071967799651"
"No worries","1986","college entrance qualification","Female","102","0.226310913782883","0.188916086018027","0.263705741547738"
"No worries","1986","college entrance qualification","Male","205","0.268524165613503","0.237179823389605","0.299868507837401"
"No worries","1986","lower secondary degree","Female","568","0.223448063849188","0.207709511116616","0.239186616581759"
"No worries","1986","lower secondary degree","Male","501","0.205497008700636","0.18936493897977","0.221629078421503"
"No worries","1986","no degree/no degree yet","Female","191","0.359405963926186","0.318860615353679","0.399951312498693"
"No worries","1986","no degree/no degree yet","Male","148","0.357755618707309","0.315051594897498","0.400459642517119"
"No worries","1986","Other degree","Female","126","0.283876316645619","0.242310389432986","0.325442243858252"
"No worries","1986","Other degree","Male","180","0.217156551547202","0.186699652040733","0.247613451053671"
"No worries","1986","secondary school degree","Female","237","0.244644984055428","0.218506281067786","0.270783687043071"
"No worries","1986","secondary school degree","Male","207","0.263145811876248","0.232183984073045","0.294107639679452"
"Some worries","1986","college entrance qualification","Female","299","0.595099843041214","0.551232185619097","0.638967500463331"
"Some worries","1986","college entrance qualification","Male","439","0.574655168492247","0.539689509354764","0.609620827629731"
"Some worries","1986","lower secondary degree","Female","1582","0.572344653259778","0.553652169575403","0.591037136944154"
"Some worries","1986","lower secondary degree","Male","1370","0.568029730212334","0.548253111887665","0.587806348537002"
"Some worries","1986","no degree/no degree yet","Female","283","0.498557414498962","0.456307566587962","0.540807262409962"
"Some worries","1986","no degree/no degree yet","Male","245","0.484839028334509","0.440314874651415","0.529363182017602"
"Some worries","1986","Other degree","Female","255","0.562876526723425","0.517147968699734","0.608605084747116"
"Some worries","1986","Other degree","Male","382","0.585500389609974","0.549109940202277","0.621890839017671"
"Some worries","1986","secondary school degree","Female","635","0.601990641923196","0.5722272907195","0.631753993126891"
"Some worries","1986","secondary school degree","Male","458","0.595293380400036","0.560781131310536","0.629805629489537"
"Big worries","1987","college entrance qualification","Female","74","0.15911075221395","0.125900337658896","0.192321166769004"
"Big worries","1987","college entrance qualification","Male","114","0.156272137041064","0.130371133784986","0.182173140297142"
"Big worries","1987","lower secondary degree","Female","605","0.23481747395813","0.218681657138002","0.250953290778259"
"Big worries","1987","lower secondary degree","Male","514","0.222476689129108","0.205844073355192","0.239109304903023"
"Big worries","1987","no degree/no degree yet","Female","79","0.191612001379306","0.158262259092282","0.224961743666329"
"Big worries","1987","no degree/no degree yet","Male","73","0.196693600577964","0.160008007150124","0.233379194005804"
"Big worries","1987","Other degree","Female","77","0.198783361568772","0.162073296050879","0.235493427086665"
"Big worries","1987","Other degree","Male","116","0.192479674750121","0.162891030047341","0.222068319452901"
"Big worries","1987","secondary school degree","Female","185","0.187190760420178","0.163334663562796","0.21104685727756"
"Big worries","1987","secondary school degree","Male","123","0.162930802959404","0.137047065040642","0.188814540878167"
"No worries","1987","college entrance qualification","Female","90","0.20146845703402","0.165051412197499","0.23788550187054"
"No worries","1987","college entrance qualification","Male","146","0.191315660265555","0.16325877913393","0.21937254139718"
"No worries","1987","lower secondary degree","Female","471","0.177538153110876","0.162992040134216","0.192084266087537"
"No worries","1987","lower secondary degree","Male","411","0.160490325158709","0.145811244031798","0.175169406285621"
"No worries","1987","no degree/no degree yet","Female","183","0.327972643245655","0.288190929660434","0.367754356830875"
"No worries","1987","no degree/no degree yet","Male","145","0.307706707553058","0.265110261745176","0.35030315336094"
"No worries","1987","Other degree","Female","135","0.258737131676373","0.218452845996967","0.29902141735578"
"No worries","1987","Other degree","Male","181","0.247821042243857","0.215418015206274","0.280224069281439"
"No worries","1987","secondary school degree","Female","184","0.187306656036906","0.163444876662431","0.211168435411381"
"No worries","1987","secondary school degree","Male","153","0.188959860010485","0.161521972694548","0.216397747326421"
"Some worries","1987","college entrance qualification","Female","302","0.639420790752031","0.595824569267648","0.683017012236413"
"Some worries","1987","college entrance qualification","Male","495","0.652412202693381","0.618444364064703","0.686380041322059"
"Some worries","1987","lower secondary degree","Female","1575","0.587644372930993","0.568905801405343","0.606382944456643"
"Some worries","1987","lower secondary degree","Male","1477","0.617032985712183","0.597592976577397","0.636472994846969"
"Some worries","1987","no degree/no degree yet","Female","273","0.48041535537504","0.43807955311757","0.522751157632509"
"Some worries","1987","no degree/no degree yet","Male","233","0.495599691868978","0.44945592914431","0.541743454593646"
"Some worries","1987","Other degree","Female","242","0.542479506754855","0.496652962494848","0.588306051014862"
"Some worries","1987","Other degree","Male","385","0.559699283006022","0.522442274984364","0.59695629102768"
"Some worries","1987","secondary school degree","Female","658","0.625502583542916","0.595901893445805","0.655103273640026"
"Some worries","1987","secondary school degree","Male","506","0.648109337030111","0.614638025857782","0.681580648202439"
"Big worries","1988","college entrance qualification","Female","87","0.196325096884657","0.159252167002475","0.233398026766838"
"Big worries","1988","college entrance qualification","Male","168","0.230219467262369","0.199743984926063","0.260694949598676"
"Big worries","1988","lower secondary degree","Female","757","0.312864430227549","0.294775923058408","0.33095293739669"
"Big worries","1988","lower secondary degree","Male","726","0.324623659847204","0.305578703158397","0.343668616536011"
"Big worries","1988","no degree/no degree yet","Female","78","0.180790868019782","0.147258944264063","0.214322791775502"
"Big worries","1988","no degree/no degree yet","Male","70","0.208876887892143","0.168532510492096","0.249221265292189"
"Big worries","1988","Other degree","Female","73","0.203380455572387","0.164976854288491","0.241784056856284"
"Big worries","1988","Other degree","Male","138","0.233958645749972","0.201083019691577","0.266834271808367"
"Big worries","1988","secondary school degree","Female","242","0.23911887287289","0.212916565587887","0.265321180157893"
"Big worries","1988","secondary school degree","Male","168","0.225561251132323","0.195407198060356","0.255715304204289"
"No worries","1988","college entrance qualification","Female","63","0.150231302777414","0.116884102526312","0.183578503028515"
"No worries","1988","college entrance qualification","Male","106","0.144520405887776","0.119065850400199","0.169974961375352"
"No worries","1988","lower secondary degree","Female","347","0.139298202808756","0.125789845883539","0.152806559733974"
"No worries","1988","lower secondary degree","Male","301","0.120833860351517","0.107576813682834","0.134090907020201"
"No worries","1988","no degree/no degree yet","Female","154","0.284184946380287","0.24488664482882","0.323483247931754"
"No worries","1988","no degree/no degree yet","Male","93","0.2373538828419","0.195128315875568","0.279579449808232"
"No worries","1988","Other degree","Female","98","0.220235929743252","0.180697668956637","0.259774190529867"
"No worries","1988","Other degree","Male","124","0.191763601746766","0.161191121981254","0.222336081512279"
"No worries","1988","secondary school degree","Female","134","0.125448757824575","0.10510177515474","0.145795740494409"
"No worries","1988","secondary school degree","Male","96","0.122696071815768","0.0990254167702653","0.146366726861272"
"Some worries","1988","college entrance qualification","Female","291","0.65344360033793","0.609029608100572","0.697857592575288"
"Some worries","1988","college entrance qualification","Male","459","0.625260126849855","0.590217922038604","0.660302331661105"
"Some worries","1988","lower secondary degree","Female","1420","0.547837366963695","0.528420615305544","0.567254118621846"
"Some worries","1988","lower secondary degree","Male","1295","0.554542479801278","0.534326837665996","0.574758121936561"
"Some worries","1988","no degree/no degree yet","Female","274","0.535024185599931","0.491565686649189","0.578482684550672"
"Some worries","1988","no degree/no degree yet","Male","227","0.553769229265957","0.504433681456883","0.603104777075031"
"Some worries","1988","Other degree","Female","251","0.576383614684361","0.529238786890036","0.623528442478686"
"Some worries","1988","Other degree","Male","375","0.574277752503262","0.535880288316697","0.612675216689826"
"Some worries","1988","secondary school degree","Female","642","0.635432369302536","0.605866005116268","0.664998733488804"
"Some worries","1988","secondary school degree","Male","474","0.651742677051909","0.617370414631185","0.686114939472633"
"Big worries","1989","college entrance qualification","Female","55","0.130593951576135","0.0994267520888502","0.16176115106342"
"Big worries","1989","college entrance qualification","Male","65","0.0844829504118287","0.0644721761474786","0.104493724676179"
"Big worries","1989","lower secondary degree","Female","493","0.211359403765965","0.19505931678582","0.22765949074611"
"Big worries","1989","lower secondary degree","Male","454","0.209078251219188","0.192128048049097","0.226028454389279"
"Big worries","1989","no degree/no degree yet","Female","70","0.156239558056608","0.124025661396052","0.188453454717165"
"Big worries","1989","no degree/no degree yet","Male","58","0.145294281728174","0.109531915932348","0.181056647523999"
"Big worries","1989","Other degree","Female","58","0.1711796951042","0.134896607635089","0.207462782573311"
"Big worries","1989","Other degree","Male","119","0.212942643838978","0.180103226906884","0.245782060771071"
"Big worries","1989","secondary school degree","Female","147","0.149156324658094","0.126942909015988","0.171369740300201"
"Big worries","1989","secondary school degree","Male","88","0.122960465996039","0.0987882031092871","0.147132728882791"
"No worries","1989","college entrance qualification","Female","115","0.258021409318236","0.217549985908366","0.298492832728105"
"No worries","1989","college entrance qualification","Male","245","0.324767785453891","0.291073272180929","0.358462298726853"
"No worries","1989","lower secondary degree","Female","467","0.191807973324737","0.176088782766987","0.207527163882487"
"No worries","1989","lower secondary degree","Male","492","0.220277509039062","0.203002876066334","0.237552142011791"
"No worries","1989","no degree/no degree yet","Female","164","0.358432521997796","0.31588609891277","0.400978945082822"
"No worries","1989","no degree/no degree yet","Male","121","0.371730349104335","0.322686931610149","0.42077376659852"
"No worries","1989","Other degree","Female","116","0.270502194545293","0.227711896472501","0.313292492618086"
"No worries","1989","Other degree","Male","146","0.252696609469796","0.217838076222991","0.2875551427166"
"No worries","1989","secondary school degree","Female","222","0.241032220705067","0.21436247717668","0.267701964233454"
"No worries","1989","secondary school degree","Male","231","0.329167593917875","0.294578393167625","0.363756794668126"
"Some worries","1989","college entrance qualification","Female","279","0.611384639105629","0.566298591678519","0.656470686532739"
"Some worries","1989","college entrance qualification","Male","432","0.59074926413428","0.555370515506286","0.626128012762275"
"Some worries","1989","lower secondary degree","Female","1450","0.596832622909298","0.577248301039","0.616416944779597"
"Some worries","1989","lower secondary degree","Male","1265","0.57064423974175","0.550012061287961","0.591276418195539"
"Some worries","1989","no degree/no degree yet","Female","254","0.485327919945595","0.440985323150262","0.529670516740929"
"Some worries","1989","no degree/no degree yet","Male","194","0.482975369167492","0.432263247201787","0.533687491133196"
"Some worries","1989","Other degree","Female","240","0.558318110350507","0.510483353111154","0.60615286758986"
"Some worries","1989","Other degree","Male","332","0.534360746691226","0.494347573715963","0.57437391966649"
"Some worries","1989","secondary school degree","Female","619","0.609811454636838","0.579395274923125","0.640227634350552"
"Some worries","1989","secondary school degree","Male","390","0.547871940086086","0.511237021311551","0.584506858860621"
"Big worries","1990","college entrance qualification","Female","155","0.174760236616322","0.146444983235486","0.203075489997157"
"Big worries","1990","college entrance qualification","Male","210","0.156889174944192","0.134827592324735","0.178950757563649"
"Big worries","1990","lower secondary degree","Female","882","0.249078771991369","0.234347710260445","0.263809833722293"
"Big worries","1990","lower secondary degree","Male","744","0.234030457228308","0.21870780302585","0.249353111430766"
"Big worries","1990","no degree/no degree yet","Female","70","0.157948326705823","0.125254855870838","0.190641797540809"
"Big worries","1990","no degree/no degree yet","Male","63","0.169603471514586","0.132734019218874","0.206472923810297"
"Big worries","1990","Other degree","Female","60","0.147534093421635","0.11416933905631","0.180898847786959"
"Big worries","1990","Other degree","Male","107","0.203275704672671","0.171547125723032","0.235004283622309"
"Big worries","1990","secondary school degree","Female","557","0.221828060070095","0.203838392599976","0.239817727540214"
"Big worries","1990","secondary school degree","Male","426","0.208598958535288","0.189017965405338","0.228179951665237"
"No worries","1990","college entrance qualification","Female","178","0.303061979888318","0.268795312109884","0.337328647666752"
"No worries","1990","college entrance qualification","Male","343","0.376547779236227","0.347157110007492","0.405938448464963"
"No worries","1990","lower secondary degree","Female","639","0.216906550526846","0.202868343911068","0.230944757142623"
"No worries","1990","lower secondary degree","Male","658","0.250329186385579","0.234651459122235","0.266006913648924"
"No worries","1990","no degree/no degree yet","Female","145","0.28123160645698","0.240926442483176","0.321536770430784"
"No worries","1990","no degree/no degree yet","Male","128","0.379071827176721","0.33140810089342","0.426735553460023"
"No worries","1990","Other degree","Female","131","0.298957662360938","0.255887134521342","0.342028190200535"
"No worries","1990","Other degree","Male","172","0.265456705626804","0.230642266502709","0.300271144750898"
"No worries","1990","secondary school degree","Female","313","0.191334232844692","0.174302533544788","0.208365932144595"
"No worries","1990","secondary school degree","Male","378","0.296237789601189","0.274233186519252","0.318242392683125"
"Some worries","1990","college entrance qualification","Female","358","0.522177783495361","0.484934202516435","0.559421364474287"
"Some worries","1990","college entrance qualification","Male","491","0.466563045819581","0.436301259550855","0.496824832088306"
"Some worries","1990","lower secondary degree","Female","1790","0.534014677481785","0.517023197179233","0.551006157784337"
"Some worries","1990","lower secondary degree","Male","1531","0.515640356386113","0.497554066601854","0.533726646170372"
"Some worries","1990","no degree/no degree yet","Female","263","0.560820066837196","0.516329579874082","0.605310553800311"
"Some worries","1990","no degree/no degree yet","Male","207","0.451324701308693","0.402435965064627","0.500213437552759"
"Some worries","1990","Other degree","Female","243","0.553508244217427","0.506737746093352","0.600278742341502"
"Some worries","1990","Other degree","Male","339","0.531267589700526","0.491924088404723","0.570611090996328"
"Some worries","1990","secondary school degree","Female","1179","0.586837707085213","0.56551725265833","0.608158161512096"
"Some worries","1990","secondary school degree","Male","850","0.495163251863524","0.471068080356567","0.519258423370481"
"Big worries","1991","college entrance qualification","Female","203","0.241354796873983","0.209633069481991","0.273076524265975"
"Big worries","1991","college entrance qualification","Male","248","0.19306665742929","0.169124112503788","0.217009202354792"
"Big worries","1991","lower secondary degree","Female","886","0.251251152106786","0.236164310155717","0.266337994057856"
"Big worries","1991","lower secondary degree","Male","758","0.243755219324783","0.227995167569617","0.259515271079949"
"Big worries","1991","no degree/no degree yet","Female","70","0.13890787164788","0.107968199281476","0.169847544014283"
"Big worries","1991","no degree/no degree yet","Male","58","0.160093066891183","0.123028748842877","0.197157384939489"
"Big worries","1991","Other degree","Female","64","0.166270616597743","0.130705245004626","0.201835988190859"
"Big worries","1991","Other degree","Male","110","0.214749863766719","0.182027786756748","0.247471940776689"
"Big worries","1991","secondary school degree","Female","688","0.289469525525248","0.269775007550571","0.309164043499924"
"Big worries","1991","secondary school degree","Male","517","0.274139316879201","0.252417163124368","0.295861470634035"
"No worries","1991","college entrance qualification","Female","116","0.201097534553555","0.171383627744707","0.230811441362404"
"No worries","1991","college entrance qualification","Male","216","0.241764839442935","0.215793379011507","0.267736299874363"
"No worries","1991","lower secondary degree","Female","466","0.161822679673394","0.149012244792755","0.174633114554034"
"No worries","1991","lower secondary degree","Male","521","0.191713952761963","0.177264250976959","0.206163654546968"
"No worries","1991","no degree/no degree yet","Female","146","0.268123219841546","0.228494169079231","0.307752270603861"
"No worries","1991","no degree/no degree yet","Male","110","0.306387266109998","0.259791328712926","0.35298320350707"
"No worries","1991","Other degree","Female","108","0.221137908383452","0.181494688148416","0.260781128618487"
"No worries","1991","Other degree","Male","168","0.2551421589446","0.220404686627178","0.289879631262022"
"No worries","1991","secondary school degree","Female","258","0.161778022198295","0.145786424370462","0.177769620026128"
"No worries","1991","secondary school degree","Male","262","0.202012936251082","0.182461525498931","0.221564347003234"
"Some worries","1991","college entrance qualification","Female","380","0.557547668572462","0.520727671541319","0.594367665603605"
"Some worries","1991","college entrance qualification","Male","580","0.565168503127775","0.535097541653115","0.595239464602435"
"Some worries","1991","lower secondary degree","Female","1823","0.586926168219819","0.569799148239152","0.604053188200487"
"Some worries","1991","lower secondary degree","Male","1572","0.564530827913254","0.546330801358609","0.582730854467898"
"Some worries","1991","no degree/no degree yet","Female","264","0.592968908510575","0.549019075856796","0.636918741164353"
"Some worries","1991","no degree/no degree yet","Male","208","0.533519666998819","0.483094649865771","0.583944684131867"
"Some worries","1991","Other degree","Female","249","0.612591475018806","0.566056755127985","0.659126194909626"
"Some worries","1991","Other degree","Male","327","0.530107977288681","0.490338341875799","0.569877612701563"
"Some worries","1991","secondary school degree","Female","1091","0.548752452276457","0.527142776998212","0.570362127554702"
"Some worries","1991","secondary school degree","Male","841","0.523847746869716","0.499527608262932","0.5481678854765"
"Big worries","1992","college entrance qualification","Female","160","0.19623453428303","0.167021860605659","0.225447207960401"
"Big worries","1992","college entrance qualification","Male","228","0.201127250621818","0.176623881876624","0.225630619367012"
"Big worries","1992","lower secondary degree","Female","900","0.284913003430031","0.268894064446271","0.300931942413791"
"Big worries","1992","lower secondary degree","Male","841","0.299199349226018","0.282134613236381","0.316264085215656"
"Big worries","1992","no degree/no degree yet","Female","93","0.199811591612783","0.164225221665808","0.235397961559758"
"Big worries","1992","no degree/no degree yet","Male","75","0.18455376369952","0.144646321068483","0.224461206330558"
"Big worries","1992","Other degree","Female","98","0.220910767601634","0.181375930767451","0.260445604435816"
"Big worries","1992","Other degree","Male","146","0.256753755050094","0.22114072422334","0.292366785876848"
"Big worries","1992","secondary school degree","Female","575","0.265501465889874","0.246272439351069","0.28473049242868"
"Big worries","1992","secondary school degree","Male","422","0.257020449718735","0.235397801189686","0.278643098247785"
"No worries","1992","college entrance qualification","Female","103","0.151728629358088","0.125339802185047","0.178117456531129"
"No worries","1992","college entrance qualification","Male","152","0.16065334526391","0.138205890644782","0.183100799883039"
"No worries","1992","lower secondary degree","Female","394","0.142644941761046","0.130233943447796","0.155055940074295"
"No worries","1992","lower secondary degree","Male","350","0.125991325461053","0.113624728781452","0.138357922140653"
"No worries","1992","no degree/no degree yet","Female","127","0.237222186944852","0.199364515264983","0.27507985862472"
"No worries","1992","no degree/no degree yet","Male","97","0.299868052425059","0.252732367119894","0.347003737730224"
"No worries","1992","Other degree","Female","98","0.23568907912022","0.195242418624174","0.276135739616266"
"No worries","1992","Other degree","Male","122","0.209458804706105","0.176284965502295","0.242632643909916"
"No worries","1992","secondary school degree","Female","219","0.135403444654294","0.120504689692291","0.150302199616297"
"No worries","1992","secondary school degree","Male","220","0.150500352935471","0.132807943556835","0.168192762314107"
"Some worries","1992","college entrance qualification","Female","447","0.652036836358882","0.617000263560791","0.687073409156973"
"Some worries","1992","college entrance qualification","Male","648","0.638219404114271","0.608845669240027","0.667593138988515"
"Some worries","1992","lower secondary degree","Female","1756","0.572442054808923","0.554884605308866","0.58999950430898"
"Some worries","1992","lower secondary degree","Male","1575","0.574809325312929","0.556385671213802","0.593232979412056"
"Some worries","1992","no degree/no degree yet","Female","265","0.562966221442366","0.518821793524443","0.607110649360288"
"Some worries","1992","no degree/no degree yet","Male","191","0.515578183875421","0.464167439571011","0.566988928179831"
"Some worries","1992","Other degree","Female","227","0.543400153278146","0.495931636004867","0.590868670551425"
"Some worries","1992","Other degree","Male","310","0.533787440243801","0.493118736338458","0.574456144149144"
"Some worries","1992","secondary school degree","Female","1232","0.599095089455831","0.577754965469887","0.620435213441776"
"Some worries","1992","secondary school degree","Male","927","0.592479197345794","0.568165664730031","0.616792729961556"
"Big worries","1993","college entrance qualification","Female","273","0.390836866670352","0.355489495696607","0.426184237644097"
"Big worries","1993","college entrance qualification","Male","395","0.369098894277424","0.339784917286787","0.398412871268062"
"Big worries","1993","lower secondary degree","Female","1281","0.431256896629387","0.413445582435059","0.449068210823715"
"Big worries","1993","lower secondary degree","Male","1177","0.435528375145157","0.416822590333253","0.454234159957061"
"Big worries","1993","no degree/no degree yet","Female","126","0.268342965595496","0.228369115873179","0.308316815317812"
"Big worries","1993","no degree/no degree yet","Male","115","0.307478946596444","0.259477083138774","0.355480810054113"
"Big worries","1993","Other degree","Female","132","0.373767242686815","0.326532225587827","0.421002259785804"
"Big worries","1993","Other degree","Male","203","0.379325680598816","0.339422093831268","0.419229267366364"
"Big worries","1993","secondary school degree","Female","729","0.347048100178988","0.32623227876751","0.367863921590466"
"Big worries","1993","secondary school degree","Male","603","0.395518140513852","0.371262012318452","0.419774268709252"
"No worries","1993","college entrance qualification","Female","40","0.0478302104974921","0.0323705164228336","0.0632899045721506"
"No worries","1993","college entrance qualification","Male","46","0.0406839325435274","0.0286829985170576","0.0526848665699972"
"No worries","1993","lower secondary degree","Female","204","0.0813001719590805","0.0714713285510905","0.0911290153670705"
"No worries","1993","lower secondary degree","Male","156","0.0541643024954705","0.0456252226067604","0.0627033823841806"
"No worries","1993","no degree/no degree yet","Female","75","0.178380275601133","0.143843170250595","0.21291738095167"
"No worries","1993","no degree/no degree yet","Male","50","0.122349452483227","0.0882619059626256","0.156436999003828"
"No worries","1993","Other degree","Female","54","0.123913861113848","0.0917455013372107","0.156082220890485"
"No worries","1993","Other degree","Male","69","0.12013494508329","0.0933977013544995","0.146872188812081"
"No worries","1993","secondary school degree","Female","108","0.0527947269034844","0.0430161546284423","0.0625732991785265"
"No worries","1993","secondary school degree","Male","76","0.0472241913890534","0.0367015622219884","0.0577468205561184"
"Some worries","1993","college entrance qualification","Female","419","0.561332922832156","0.52538528741544","0.597280558248872"
"Some worries","1993","college entrance qualification","Male","600","0.590217173179048","0.560342337572553","0.620092008785543"
"Some worries","1993","lower secondary degree","Female","1485","0.487442931411533","0.46946652540024","0.505419337422825"
"Some worries","1993","lower secondary degree","Male","1366","0.510307322359373","0.491448075129989","0.529166569588757"
"Some worries","1993","no degree/no degree yet","Female","271","0.553276758803372","0.508426228828798","0.598127288777946"
"Some worries","1993","no degree/no degree yet","Male","190","0.57017160092033","0.518674324740986","0.621668877099673"
"Some worries","1993","Other degree","Female","217","0.502318896199336","0.453503041053834","0.551134751344839"
"Some worries","1993","Other degree","Male","296","0.500539374317893","0.459420267274065","0.541658481361721"
"Some worries","1993","secondary school degree","Female","1172","0.600157172917528","0.578736393063311","0.621577952771744"
