"plh0036","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","1989","Part Time","Female","362","0.293211745061843","0.267226517059436","0.319196973064249"
"Some worries","1989","Part Time","Male","153","0.283803607044379","0.245090836850141","0.322516377238617"
"Big worries","1990","Full Time","Female","846","0.704447436325132","0.679785516786153","0.729109355864111"
"Big worries","1990","Full Time","Male","1829","0.624439514876203","0.607375820229274","0.641503209523132"
"Big worries","1990","Not Working","Female","1257","0.567799910869935","0.547344529484498","0.588255292255373"
"Big worries","1990","Not Working","Male","581","0.556969401501134","0.527023104538806","0.586915698463462"
"Big worries","1990","Part Time","Female","786","0.680563659568076","0.654292336549643","0.706834982586508"
"Big worries","1990","Part Time","Male","317","0.683720987272379","0.643082386975614","0.724359587569144"
"No worries","1990","Full Time","Female","55","0.0189278528310565","0.0115626219913234","0.0262930836707896"
"No worries","1990","Full Time","Male","169","0.0394476188526434","0.0325886495453005","0.0463065881599862"
"No worries","1990","Not Working","Female","185","0.082454695161831","0.0710970329291663","0.0938123573944956"
"No worries","1990","Not Working","Male","100","0.0781658254641032","0.0619833313081046","0.0943483196201017"
"No worries","1990","Part Time","Female","42","0.0204033913280334","0.012437576219567","0.0283692064364999"
"No worries","1990","Part Time","Male","23","","",""
"Some worries","1990","Full Time","Female","414","0.276624710843812","0.252447147177789","0.300802274509835"
"Some worries","1990","Full Time","Male","1096","0.336112866271153","0.319468102684452","0.352757629857855"
"Some worries","1990","Not Working","Female","811","0.349745393968234","0.330053603064686","0.369437184871782"
"Some worries","1990","Not Working","Male","376","0.364864773034763","0.335843953976264","0.393885592093261"
"Some worries","1990","Part Time","Female","382","0.299032949103891","0.273236274236741","0.324829623971041"
"Some worries","1990","Part Time","Male","163","0.279295771373507","0.240087760151909","0.318503782595104"
"Big worries","1991","Full Time","Female","759","0.607158543097385","0.581009523928172","0.633307562266599"
"Big worries","1991","Full Time","Male","1401","0.499787788705062","0.482092356758837","0.517483220651288"
"Big worries","1991","Not Working","Female","1046","0.488855486472177","0.468014702455935","0.509696270488419"
"Big worries","1991","Not Working","Male","478","0.463189106214569","0.432795820671509","0.493582391757629"
"Big worries","1991","Part Time","Female","680","0.59806472893628","0.570586608859242","0.625542849013318"
"Big worries","1991","Part Time","Male","285","0.570010179260513","0.52790153844794","0.612118820073086"
"No worries","1991","Full Time","Female","54","0.0186626477905013","0.0114167619639851","0.0259085336170174"
"No worries","1991","Full Time","Male","212","0.0509008730321733","0.043122126764561","0.0586796192997855"
"No worries","1991","Not Working","Female","183","0.072930149935186","0.0620893398566208","0.0837709600137511"
"No worries","1991","Not Working","Male","113","0.0951592845012854","0.0772738509195661","0.113044718083005"
"No worries","1991","Part Time","Female","75","0.0378915941177978","0.0271907434029453","0.0485924448326502"
"No worries","1991","Part Time","Male","34","0.0474712555195361","0.0293847262866288","0.0655577847524433"
"Some worries","1991","Full Time","Female","527","0.374178809112113","0.348269226405947","0.40008839181828"
"Some worries","1991","Full Time","Male","1454","0.449311338262764","0.43170707074986","0.466915605775669"
"Some worries","1991","Not Working","Female","981","0.438214363592637","0.417528170511169","0.458900556674105"
"Some worries","1991","Not Working","Male","443","0.441651609284146","0.411383843503033","0.471919375065258"
"Some worries","1991","Part Time","Female","468","0.364043676945922","0.337077135299336","0.391010218592509"
"Some worries","1991","Part Time","Male","212","0.382518565219951","0.34118155694006","0.423855573499842"
"Big worries","1992","Full Time","Female","1351","0.640170029042823","0.620312143620723","0.660027914464924"
"Big worries","1992","Full Time","Male","2280","0.556825707771151","0.542008932606142","0.571642482936159"
"Big worries","1992","Not Working","Female","1560","0.55537278449775","0.53718946645992","0.573556102535579"
"Big worries","1992","Not Working","Male","736","0.541835663672104","0.515374802699956","0.568296524644253"
"Big worries","1992","Part Time","Female","1093","0.659545436450824","0.637203121902263","0.681887750999386"
"Big worries","1992","Part Time","Male","441","0.596764781048754","0.562071266144783","0.631458295952725"
"No worries","1992","Full Time","Female","55","0.0196153591111521","0.013877722410415","0.0253529958118893"
"No worries","1992","Full Time","Male","200","0.0353284786165188","0.0298221900379432","0.0408347671950944"
"No worries","1992","Not Working","Female","184","0.0647629638762051","0.0557574806143499","0.0737684471380604"
"No worries","1992","Not Working","Male","84","0.0589441391010353","0.0464361482853371","0.0714521299167336"
"No worries","1992","Part Time","Female","50","0.0160647674286709","0.010136924340096","0.0219926105172457"
"No worries","1992","Part Time","Male","49","0.0544097954415815","0.0383678324569603","0.0704517584262027"
"Some worries","1992","Full Time","Female","838","0.340214611846024","0.320611975086167","0.359817248605882"
"Some worries","1992","Full Time","Male","1838","0.40784581361233","0.393187899304845","0.422503727919816"
"Some worries","1992","Not Working","Female","1125","0.379864251626045","0.362104355841716","0.397624147410375"
"Some worries","1992","Not Working","Male","542","0.39922019722686","0.373211209384711","0.42522918506901"
"Some worries","1992","Part Time","Female","585","0.324389796120505","0.302316971408425","0.346462620832585"
"Some worries","1992","Part Time","Male","278","0.348825423509665","0.315118410844639","0.38253243617469"
"Big worries","1993","Full Time","Female","1140","0.5683686008322","0.547189543858976","0.589547657805424"
"Big worries","1993","Full Time","Male","1940","0.48590882900801","0.470662133940368","0.501155524075651"
"Big worries","1993","Not Working","Female","1423","0.492252523341229","0.474190316040423","0.510314730642036"
"Big worries","1993","Not Working","Male","693","0.466815302474262","0.441171804380922","0.492458800567603"
"Big worries","1993","Part Time","Female","898","0.549700531197525","0.525966272840881","0.57343478955417"
"Big worries","1993","Part Time","Male","383","0.520283628257969","0.484927658048908","0.55563959846703"
"No worries","1993","Full Time","Female","65","0.019929577397257","0.0139535476435727","0.0259056071509413"
"No worries","1993","Full Time","Male","199","0.0402558854310873","0.0342597605789496","0.0462520102832251"
"No worries","1993","Not Working","Female","181","0.0613206425250697","0.0526527215732693","0.0699885634768701"
"No worries","1993","Not Working","Male","86","0.0621009243341403","0.0496960327241421","0.0745058159441385"
"No worries","1993","Part Time","Female","48","0.0163456438272955","0.0102966360155291","0.0223946516390618"
"No worries","1993","Part Time","Male","35","0.0447939494081494","0.0301550435119646","0.0594328553043342"
"Some worries","1993","Full Time","Female","896","0.411701821770543","0.390657971118719","0.432745672422367"
"Some worries","1993","Full Time","Male","1989","0.473835285560903","0.458603430234174","0.489067140887632"
"Some worries","1993","Not Working","Female","1339","0.446426834133701","0.428466450016112","0.464387218251289"
"Some worries","1993","Not Working","Male","675","0.471083773191597","0.445426623632049","0.496740922751146"
"Some worries","1993","Part Time","Female","742","0.433953824975179","0.41031044508813","0.457597204862228"
"Some worries","1993","Part Time","Male","349","0.434922422333882","0.399838321902649","0.470006522765115"
"Big worries","1994","Full Time","Female","856","0.454587966645736","0.43279269792322","0.476383235368251"
"Big worries","1994","Full Time","Male","1379","0.366048144821461","0.351023584635263","0.381072705007658"
"Big worries","1994","Not Working","Female","1102","0.367397576771321","0.350192128518056","0.384603025024585"
"Big worries","1994","Not Working","Male","566","0.361454172061863","0.337334118697097","0.38557422542663"
"Big worries","1994","Part Time","Female","721","0.463568641336723","0.439404545737204","0.487732736936243"
"Big worries","1994","Part Time","Male","293","0.424065445957519","0.388116778917473","0.460014112997564"
"No worries","1994","Full Time","Female","77","0.0288679138651319","0.0215390314375419","0.0361967962927219"
"No worries","1994","Full Time","Male","296","0.0639807813334543","0.0563481958536851","0.0716133668132235"
"No worries","1994","Not Working","Female","238","0.0782994264216156","0.0687118985025686","0.0878869543406625"
"No worries","1994","Not Working","Male","122","0.0786344758032765","0.0651206572212125","0.0921482943853404"
"No worries","1994","Part Time","Female","63","0.0308759976361979","0.0224938247172824","0.0392581705551134"
"No worries","1994","Part Time","Male","49","0.0656412777488924","0.04762665732166","0.0836558981761249"
"Some worries","1994","Full Time","Female","1072","0.516544119489132","0.494670379923462","0.538417859054803"
"Some worries","1994","Full Time","Male","2274","0.569971073845085","0.55452991940214","0.585412228288031"
"Some worries","1994","Not Working","Female","1676","0.554302996807064","0.536564129188047","0.572041864426081"
"Some worries","1994","Not Working","Male","836","0.55991135213486","0.53498921238598","0.58483349188374"
"Some worries","1994","Part Time","Female","852","0.505555361027079","0.481328361121835","0.529782360932322"
"Some worries","1994","Part Time","Male","384","0.510293276293589","0.473930441137497","0.546656111449681"
"Big worries","1995","Full Time","Female","896","0.483757266702581","0.461622116468542","0.50589241693662"
"Big worries","1995","Full Time","Male","1519","0.408599650362974","0.393219046900332","0.423980253825617"
"Big worries","1995","Not Working","Female","1382","0.439778758883097","0.422502612297263","0.457054905468932"
"Big worries","1995","Not Working","Male","667","0.409622408255053","0.385631145253479","0.433613671256626"
"Big worries","1995","Part Time","Female","816","0.501891849625905","0.478398747725298","0.525384951526513"
"Big worries","1995","Part Time","Male","368","0.46317424281347","0.429632693538599","0.49671579208834"
"No worries","1995","Full Time","Female","84","0.036329554240865","0.0280418155039201","0.0446172929778099"
"No worries","1995","Full Time","Male","243","0.0561904516689234","0.0489850692333427","0.063395834104504"
"No worries","1995","Not Working","Female","202","0.0630699347606663","0.0546090700928443","0.0715307994284882"
"No worries","1995","Not Working","Male","129","0.0793143418135224","0.0661309282178747","0.0924977554091701"
"No worries","1995","Part Time","Female","72","0.0335830071605632","0.0251182298601609","0.0420477844609655"
"No worries","1995","Part Time","Male","52","0.0571018057295282","0.0414936507392839","0.0727099607197725"
"Some worries","1995","Full Time","Female","978","0.479913179056554","0.457784218743468","0.502042139369639"
"Some worries","1995","Full Time","Male","2162","0.535209897968102","0.519604527061321","0.550815268874884"
"Some worries","1995","Not Working","Female","1587","0.497151306356236","0.479748754939484","0.514553857772989"
"Some worries","1995","Not Working","Male","818","0.511063249931425","0.486676159273234","0.535450340589616"
"Some worries","1995","Part Time","Female","852","0.464525143213532","0.441091078683202","0.487959207743861"
"Some worries","1995","Part Time","Male","429","0.479723951457002","0.446118722116213","0.513329180797791"
"Big worries","1996","Full Time","Female","757","0.419872900379437","0.397739308049684","0.44200649270919"
"Big worries","1996","Full Time","Male","1217","0.329070436961087","0.314187511520794","0.343953362401379"
"Big worries","1996","Not Working","Female","1156","0.396803690046539","0.379475121565777","0.414132258527302"
"Big worries","1996","Not Working","Male","542","0.340653108049512","0.317269703081191","0.364036513017832"
"Big worries","1996","Part Time","Female","710","0.415426410091338","0.392698690384663","0.438154129798012"
"Big worries","1996","Part Time","Male","326","0.398262642605488","0.365973537253232","0.430551747957744"
"No worries","1996","Full Time","Female","91","0.037560113796541","0.0290334004374925","0.0460868271555896"
"No worries","1996","Full Time","Male","321","0.0774709968986815","0.0690033060364186","0.0859386877609444"
"No worries","1996","Not Working","Female","254","0.0745299812405767","0.0652276418421039","0.0838323206390496"
"No worries","1996","Not Working","Male","152","0.0928550341745209","0.0785352765867666","0.107174791762275"
"No worries","1996","Part Time","Female","99","0.0401690024218748","0.0311130918145321","0.0492249130292174"
"No worries","1996","Part Time","Male","78","0.0745028532955868","0.0571830987030199","0.0918226078881537"
"Some worries","1996","Full Time","Female","1062","0.542566985824022","0.52022499637839","0.564908975269654"
"Some worries","1996","Full Time","Male","2291","0.593458566140232","0.577900593027433","0.609016539253031"
"Some worries","1996","Not Working","Female","1652","0.528666328712884","0.510985583890814","0.546347073534954"
"Some worries","1996","Not Working","Male","884","0.566491857775967","0.542041227587372","0.590942487964563"
"Some worries","1996","Part Time","Female","997","0.544404587486788","0.521435709680127","0.567373465293448"
"Some worries","1996","Part Time","Male","479","0.527234504098925","0.49430444290841","0.56016456528944"
"Big worries","1997","Full Time","Female","732","0.397453977389594","0.375420551983786","0.419487402795403"
"Big worries","1997","Full Time","Male","1081","0.312817608361966","0.297874317680326","0.327760899043607"
"Big worries","1997","Not Working","Female","1098","0.366022694558331","0.348993777813568","0.383051611303095"
"Big worries","1997","Not Working","Male","525","0.326012109998426","0.303366913759064","0.348657306237787"
"Big worries","1997","Part Time","Female","632","0.400616847372682","0.377135825619504","0.424097869125861"
"Big worries","1997","Part Time","Male","290","0.347030443461973","0.315525511304708","0.378535375619238"
"No worries","1997","Full Time","Female","96","0.0397872896908557","0.0309869509937455","0.0485876283879659"
"No worries","1997","Full Time","Male","354","0.0880087513920606","0.0788776555168027","0.0971398472673185"
"No worries","1997","Not Working","Female","295","0.0904172925384543","0.0802795091809646","0.100555075895944"
"No worries","1997","Not Working","Male","196","0.105771610872391","0.0909142400988523","0.120628981645929"
"No worries","1997","Part Time","Female","116","0.0593414825708124","0.0480202082718823","0.0706627568697425"
"No worries","1997","Part Time","Male","93","0.0948209400802116","0.075431392666793","0.11421048749363"
"Some worries","1997","Full Time","Female","1067","0.56275873291955","0.540424801536177","0.585092664302922"
"Some worries","1997","Full Time","Male","2263","0.599173640245973","0.583378658644479","0.614968621847468"
"Some worries","1997","Not Working","Female","1681","0.543560012903214","0.525951943076625","0.561168082729804"
"Some worries","1997","Not Working","Male","925","0.568216279129184","0.544287356592575","0.592145201665792"
"Some worries","1997","Part Time","Female","925","0.540041670056505","0.516159543217414","0.563923796895596"
"Some worries","1997","Part Time","Male","494","0.558148616457816","0.525281520692813","0.591015712222818"
"Big worries","1998","Full Time","Female","698","0.363620085133329","0.342673630055566","0.384566540211092"
"Big worries","1998","Full Time","Male","1093","0.289300637865538","0.275170786027026","0.303430489704049"
"Big worries","1998","Not Working","Female","1216","0.361102530836284","0.345151006021919","0.377054055650649"
"Big worries","1998","Not Working","Male","605","0.334278706433738","0.313177948403317","0.35537946446416"
"Big worries","1998","Part Time","Female","649","0.351325222137505","0.329670924457457","0.372979519817553"
"Big worries","1998","Part Time","Male","316","0.344789195822744","0.31543293720161","0.374145454443879"
"No worries","1998","Full Time","Female","113","0.0564315673428891","0.0463836482750683","0.06647948641071"
"No worries","1998","Full Time","Male","370","0.0930568442886763","0.0840040188986578","0.102109669678695"
"No worries","1998","Not Working","Female","287","0.0860496578550004","0.0767362799049069","0.0953630358050939"
"No worries","1998","Not Working","Male","193","0.0907367905643065","0.0778888359698552","0.103584745158758"
"No worries","1998","Part Time","Female","82","0.0389302101506347","0.0301562275456521","0.0477041927556174"
"No worries","1998","Part Time","Male","108","0.0916204270735473","0.0738022532467506","0.109438600900344"
"Some worries","1998","Full Time","Female","1215","0.579948347523782","0.558456469012134","0.60144022603543"
"Some worries","1998","Full Time","Male","2493","0.617642517845786","0.602499119782951","0.632785915908621"
"Some worries","1998","Not Working","Female","1980","0.552847811308715","0.536335729505517","0.569359893111914"
"Some worries","1998","Not Working","Male","1122","0.574984503001955","0.552872507906361","0.597096498097549"
"Some worries","1998","Part Time","Female","1136","0.60974456771186","0.587617473728415","0.631871661695306"
"Some worries","1998","Part Time","Male","583","0.563590377103709","0.532959297813433","0.594221456393984"
"Big worries","1999","Full Time","Female","462","0.250892255176549","0.231660277086929","0.27012423326617"
"Big worries","1999","Full Time","Male","747","0.197657760734264","0.185135309675367","0.210180211793161"
"Big worries","1999","Not Working","Female","795","0.258515666466515","0.243329678371873","0.273701654561156"
"Big worries","1999","Not Working","Male","399","0.243362820466516","0.223229225419324","0.263496415513709"
"Big worries","1999","Part Time","Female","453","0.242255833555752","0.223200265453263","0.26131140165824"
"Big worries","1999","Part Time","Male","204","0.216043563270743","0.190485081468655","0.24160204507283"
"No worries","1999","Full Time","Female","191","0.0946473242094767","0.0816614482757529","0.107633200143201"
"No worries","1999","Full Time","Male","635","0.155682961536965","0.144282409047564","0.167083514026365"
"No worries","1999","Not Working","Female","368","0.110707354707121","0.0998240893361924","0.12159062007805"
"No worries","1999","Not Working","Male","268","0.139401008540843","0.123149871609152","0.155652145472534"
"No worries","1999","Part Time","Female","193","0.0811106402038434","0.0689685346429646","0.0932527457647223"
"No worries","1999","Part Time","Male","164","0.151912532019285","0.129621224360976","0.174203839677593"
"Some worries","1999","Full Time","Female","1299","0.654460420613974","0.633364485643363","0.675556355584584"
"Some worries","1999","Full Time","Male","2503","0.646659277728771","0.631628301703099","0.661690253754443"
"Some worries","1999","Not Working","Female","2030","0.630776978826364","0.614037923881883","0.647516033770846"
"Some worries","1999","Not Working","Male","1078","0.617236170992641","0.594430570882549","0.640041771102732"
"Some worries","1999","Part Time","Female","1296","0.676633526240405","0.655829483853101","0.697437568627709"
"Some worries","1999","Part Time","Male","628","0.632043904709973","0.602094372301351","0.661993437118595"
"Big worries","2000","Full Time","Female","981","0.310091848733545","0.294284575237241","0.325899122229849"
"Big worries","2000","Full Time","Male","1539","0.238534411152192","0.22835600089596","0.248712821408423"
"Big worries","2000","Not Working","Female","1553","0.275818213997724","0.264229072944041","0.287407355051406"
"Big worries","2000","Not Working","Male","780","0.242219052108268","0.227505578896502","0.256932525320035"
"Big worries","2000","Part Time","Female","1042","0.308577214834384","0.293270148668482","0.323884281000287"
"Big worries","2000","Part Time","Male","424","0.273210615296499","0.251140465310199","0.295280765282799"
"No worries","2000","Full Time","Female","330","0.097511722320637","0.087373417311801","0.107650027329473"
"No worries","2000","Full Time","Male","1124","0.166356525887728","0.157462684305802","0.175250367469655"
"No worries","2000","Not Working","Female","824","0.141881830873253","0.132833824042977","0.150929837703528"
"No worries","2000","Not Working","Male","621","0.187581263659834","0.174174501476082","0.200988025843586"
"No worries","2000","Part Time","Female","356","0.102185594893402","0.0921480774766163","0.112223112310187"
"No worries","2000","Part Time","Male","265","0.165196211051781","0.146803554597862","0.183588867505699"
"Some worries","2000","Full Time","Female","1978","0.592396428945818","0.575602923465478","0.609189934426158"
"Some worries","2000","Full Time","Male","4072","0.59510906296008","0.583385851439634","0.606832274480527"
"Some worries","2000","Not Working","Female","3336","0.582299955129024","0.5695113959278","0.595088514330247"
"Some worries","2000","Not Working","Male","1856","0.570199684231897","0.553198230296771","0.587201138167023"
"Some worries","2000","Part Time","Female","2100","0.589237190272214","0.572933766345104","0.605540614199324"
"Some worries","2000","Part Time","Male","877","0.561593173651721","0.537017706831863","0.586168640471578"
"Big worries","2001","Full Time","Female","792","0.265046578202823","0.249189519403734","0.280903637001912"
"Big worries","2001","Full Time","Male","1343","0.234480913390306","0.223807716663696","0.245154110116916"
"Big worries","2001","Not Working","Female","1272","0.25665189434318","0.244579994327534","0.268723794358827"
"Big worries","2001","Not Working","Male","695","0.228449970842648","0.213493832281304","0.243406109403991"
"Big worries","2001","Part Time","Female","978","0.292582678375258","0.277220254779508","0.307945101971008"
"Big worries","2001","Part Time","Male","374","0.266245008117299","0.243368497235941","0.289121518998658"
