"plh0036","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","1987","Couple + C. LE 16 ","higher education","66","0.30146008527199","0.241895079285075","0.361025091258905"
"Some worries","1987","Couple + C. GT 16 ","in school","21","","",""
"Some worries","1987","Couple + C. GT 16 ","inadequately","64","0.447918497429119","0.36177069503347","0.534066299824767"
"Some worries","1987","Couple + C. GT 16 ","general elemantary","219","0.344883559322556","0.307737028239393","0.382030090405719"
"Some worries","1987","Couple + C. GT 16 ","middle vocational","370","0.361286541998818","0.331792117625722","0.390780966371914"
"Some worries","1987","Couple + C. GT 16 ","vocational + Abi","14","","",""
"Some worries","1987","Couple + C. GT 16 ","higher vocational","34","0.361615139864691","0.263436102581984","0.459794177147399"
"Some worries","1987","Couple + C. GT 16 ","higher education","44","0.395985394774089","0.305004562428261","0.486966227119917"
"Some worries","1987","Couple + C. LE and GT 16","in school","22","","",""
"Some worries","1987","Couple + C. LE and GT 16","inadequately","72","0.468585417380635","0.388190544710071","0.548980290051198"
"Some worries","1987","Couple + C. LE and GT 16","general elemantary","182","0.410934387174766","0.364910435091329","0.456958339258204"
"Some worries","1987","Couple + C. LE and GT 16","middle vocational","193","0.403183379722732","0.358645770780268","0.447720988665196"
"Some worries","1987","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Some worries","1987","Couple + C. LE and GT 16","higher vocational","13","","",""
"Some worries","1987","Couple + C. LE and GT 16","higher education","10","","",""
"No worries","1987","1-pers.-HH","in school","","","",""
"No worries","1987","1-pers.-HH","inadequately","12","","",""
"No worries","1987","1-pers.-HH","general elemantary","45","0.147717857148415","0.108027308950307","0.187408405346523"
"No worries","1987","1-pers.-HH","middle vocational","39","0.0764729229106611","0.0537404280887547","0.0992054177325674"
"No worries","1987","1-pers.-HH","vocational + Abi","1","","",""
"No worries","1987","1-pers.-HH","higher vocational","1","","",""
"No worries","1987","1-pers.-HH","higher education","2","","",""
"No worries","1987","(Married) couple without C. ","in school","","","",""
"No worries","1987","(Married) couple without C. ","inadequately","22","","",""
"No worries","1987","(Married) couple without C. ","general elemantary","38","0.0518281480024656","0.0334184413729184","0.0702378546320127"
"No worries","1987","(Married) couple without C. ","middle vocational","65","0.0478477910891436","0.0360294453257279","0.0596661368525593"
"No worries","1987","(Married) couple without C. ","vocational + Abi","5","","",""
"No worries","1987","(Married) couple without C. ","higher vocational","6","","",""
"No worries","1987","(Married) couple without C. ","higher education","3","","",""
"No worries","1987","Single parent ","in school","2","","",""
"No worries","1987","Single parent ","inadequately","2","","",""
"No worries","1987","Single parent ","general elemantary","13","","",""
"No worries","1987","Single parent ","middle vocational","6","","",""
"No worries","1987","Single parent ","vocational + Abi","1","","",""
"No worries","1987","Single parent ","higher vocational","","","",""
"No worries","1987","Single parent ","higher education","","","",""
"No worries","1987","Couple + C. LE 16 ","in school","","","",""
"No worries","1987","Couple + C. LE 16 ","inadequately","50","0.17601768627272","0.125921034254793","0.226114338290647"
"No worries","1987","Couple + C. LE 16 ","general elemantary","48","0.0701922296480498","0.046588374612861","0.0937960846832386"
"No worries","1987","Couple + C. LE 16 ","middle vocational","51","0.0258845347372716","0.0167741217673654","0.0349949477071779"
"No worries","1987","Couple + C. LE 16 ","vocational + Abi","6","","",""
"No worries","1987","Couple + C. LE 16 ","higher vocational","2","","",""
"No worries","1987","Couple + C. LE 16 ","higher education","4","","",""
"No worries","1987","Couple + C. GT 16 ","in school","5","","",""
"No worries","1987","Couple + C. GT 16 ","inadequately","18","","",""
"No worries","1987","Couple + C. GT 16 ","general elemantary","51","0.0506060961312421","0.0334764888722025","0.0677357033902817"
"No worries","1987","Couple + C. GT 16 ","middle vocational","49","0.0301466726508603","0.019648016268165","0.0406453290335557"
"No worries","1987","Couple + C. GT 16 ","vocational + Abi","1","","",""
"No worries","1987","Couple + C. GT 16 ","higher vocational","3","","",""
"No worries","1987","Couple + C. GT 16 ","higher education","1","","",""
"No worries","1987","Couple + C. LE and GT 16","in school","5","","",""
"No worries","1987","Couple + C. LE and GT 16","inadequately","26","","",""
"No worries","1987","Couple + C. LE and GT 16","general elemantary","49","0.0566168717519204","0.0349980103050269","0.0782357331988139"
"No worries","1987","Couple + C. LE and GT 16","middle vocational","22","","",""
"No worries","1987","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"No worries","1987","Couple + C. LE and GT 16","higher vocational","1","","",""
"No worries","1987","Couple + C. LE and GT 16","higher education","2","","",""
"Big worries","1988","1-pers.-HH","in school","1","","",""
"Big worries","1988","1-pers.-HH","inadequately","16","","",""
"Big worries","1988","1-pers.-HH","general elemantary","139","0.477460110933237","0.420169304303726","0.534750917562748"
"Big worries","1988","1-pers.-HH","middle vocational","272","0.539098990210497","0.495922115887834","0.58227586453316"
"Big worries","1988","1-pers.-HH","vocational + Abi","26","","",""
"Big worries","1988","1-pers.-HH","higher vocational","34","0.611662303194242","0.482858887705528","0.740465718682956"
"Big worries","1988","1-pers.-HH","higher education","80","0.694567416880105","0.610750056050568","0.778384777709643"
"Big worries","1988","(Married) couple without C. ","in school","","","",""
"Big worries","1988","(Married) couple without C. ","inadequately","25","","",""
"Big worries","1988","(Married) couple without C. ","general elemantary","268","0.517482887625026","0.475683850716848","0.559281924533204"
"Big worries","1988","(Married) couple without C. ","middle vocational","690","0.583129135687904","0.555209945062952","0.611048326312856"
"Big worries","1988","(Married) couple without C. ","vocational + Abi","41","0.601482220334834","0.488394072580923","0.714570368088746"
"Big worries","1988","(Married) couple without C. ","higher vocational","91","0.568568781711384","0.490598423265033","0.646539140157736"
"Big worries","1988","(Married) couple without C. ","higher education","114","0.636639265406273","0.566376126683056","0.70690240412949"
"Big worries","1988","Single parent ","in school","13","","",""
"Big worries","1988","Single parent ","inadequately","13","","",""
"Big worries","1988","Single parent ","general elemantary","79","0.528761143120772","0.451172198925431","0.606350087316113"
"Big worries","1988","Single parent ","middle vocational","130","0.548314828146653","0.484276938602749","0.612352717690557"
"Big worries","1988","Single parent ","vocational + Abi","12","","",""
"Big worries","1988","Single parent ","higher vocational","12","","",""
"Big worries","1988","Single parent ","higher education","13","","",""
"Big worries","1988","Couple + C. LE 16 ","in school","","","",""
"Big worries","1988","Couple + C. LE 16 ","inadequately","51","0.355008484871279","0.286788195660745","0.423228774081813"
"Big worries","1988","Couple + C. LE 16 ","general elemantary","201","0.536629829699531","0.489823316753384","0.583436342645678"
"Big worries","1988","Couple + C. LE 16 ","middle vocational","642","0.60597123698025","0.577264060662644","0.634678413297855"
"Big worries","1988","Couple + C. LE 16 ","vocational + Abi","43","0.722941744444276","0.618840453362969","0.827043035525582"
"Big worries","1988","Couple + C. LE 16 ","higher vocational","116","0.701347858226554","0.629985515005744","0.772710201447363"
"Big worries","1988","Couple + C. LE 16 ","higher education","149","0.686565354102045","0.624557985291979","0.748572722912111"
"Big worries","1988","Couple + C. GT 16 ","in school","48","0.628694942278084","0.522153159124032","0.735236725432137"
"Big worries","1988","Couple + C. GT 16 ","inadequately","46","0.468956610104343","0.382840467066833","0.555072753141854"
"Big worries","1988","Couple + C. GT 16 ","general elemantary","348","0.561322225181489","0.523521682804483","0.599122767558495"
"Big worries","1988","Couple + C. GT 16 ","middle vocational","581","0.577670409727143","0.547622433234441","0.607718386219846"
"Big worries","1988","Couple + C. GT 16 ","vocational + Abi","29","","",""
"Big worries","1988","Couple + C. GT 16 ","higher vocational","56","0.585093905008708","0.484956966144091","0.685230843873325"
"Big worries","1988","Couple + C. GT 16 ","higher education","54","0.487321915831895","0.393053423548873","0.581590408114917"
"Big worries","1988","Couple + C. LE and GT 16","in school","30","0.638028314237849","0.509851790967789","0.76620483750791"
"Big worries","1988","Couple + C. LE and GT 16","inadequately","48","0.395366027888115","0.314085477061467","0.476646578714763"
"Big worries","1988","Couple + C. LE and GT 16","general elemantary","163","0.45044483075969","0.400874814558346","0.500014846961034"
"Big worries","1988","Couple + C. LE and GT 16","middle vocational","206","0.547162261957281","0.497504880673279","0.596819643241284"
"Big worries","1988","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Big worries","1988","Couple + C. LE and GT 16","higher vocational","16","","",""
"Big worries","1988","Couple + C. LE and GT 16","higher education","19","","",""
"Some worries","1988","1-pers.-HH","in school","","","",""
"Some worries","1988","1-pers.-HH","inadequately","17","","",""
"Some worries","1988","1-pers.-HH","general elemantary","113","0.385277028241173","0.329457913525479","0.441096142956868"
"Some worries","1988","1-pers.-HH","middle vocational","203","0.393574464734419","0.35125742225997","0.435891507208867"
"Some worries","1988","1-pers.-HH","vocational + Abi","8","","",""
"Some worries","1988","1-pers.-HH","higher vocational","20","","",""
"Some worries","1988","1-pers.-HH","higher education","31","0.259791000249428","0.179990001281185","0.33959199921767"
"Some worries","1988","(Married) couple without C. ","in school","","","",""
"Some worries","1988","(Married) couple without C. ","inadequately","32","0.437771912117148","0.328372557177687","0.547171267056609"
"Some worries","1988","(Married) couple without C. ","general elemantary","247","0.434958891221877","0.393489653915853","0.476428128527902"
"Some worries","1988","(Married) couple without C. ","middle vocational","439","0.368196929075986","0.340885109850178","0.395508748301794"
"Some worries","1988","(Married) couple without C. ","vocational + Abi","28","","",""
"Some worries","1988","(Married) couple without C. ","higher vocational","52","0.337242764653763","0.262815715402945","0.411669813904581"
"Some worries","1988","(Married) couple without C. ","higher education","61","0.336052289599144","0.267047028002455","0.405057551195833"
"Some worries","1988","Single parent ","in school","5","","",""
"Some worries","1988","Single parent ","inadequately","16","","",""
"Some worries","1988","Single parent ","general elemantary","65","0.388738227227279","0.312969189435397","0.464507265019161"
"Some worries","1988","Single parent ","middle vocational","97","0.430495358293925","0.366781050499088","0.494209666088762"
"Some worries","1988","Single parent ","vocational + Abi","4","","",""
"Some worries","1988","Single parent ","higher vocational","8","","",""
"Some worries","1988","Single parent ","higher education","3","","",""
"Some worries","1988","Couple + C. LE 16 ","in school","","","",""
"Some worries","1988","Couple + C. LE 16 ","inadequately","102","0.504987869297032","0.433708215331188","0.576267523262875"
"Some worries","1988","Couple + C. LE 16 ","general elemantary","199","0.425311731141771","0.378905671564335","0.471717790719207"
"Some worries","1988","Couple + C. LE 16 ","middle vocational","425","0.366485184621425","0.338177320123446","0.394793049119405"
"Some worries","1988","Couple + C. LE 16 ","vocational + Abi","27","","",""
"Some worries","1988","Couple + C. LE 16 ","higher vocational","41","0.297917994836376","0.226606122932566","0.369229866740186"
"Some worries","1988","Couple + C. LE 16 ","higher education","60","0.286228251619238","0.225810468333053","0.346646034905424"
"Some worries","1988","Couple + C. GT 16 ","in school","28","","",""
"Some worries","1988","Couple + C. GT 16 ","inadequately","61","0.413123091859021","0.328152922836609","0.498093260881433"
"Some worries","1988","Couple + C. GT 16 ","general elemantary","272","0.39567821802882","0.358428388298792","0.432928047758848"
"Some worries","1988","Couple + C. GT 16 ","middle vocational","409","0.385749295733809","0.356136813257524","0.415361778210095"
"Some worries","1988","Couple + C. GT 16 ","vocational + Abi","21","","",""
"Some worries","1988","Couple + C. GT 16 ","higher vocational","33","0.372688930400241","0.274418843721718","0.470959017078763"
"Some worries","1988","Couple + C. GT 16 ","higher education","52","0.49578364313609","0.401488184848072","0.590079101424109"
"Some worries","1988","Couple + C. LE and GT 16","in school","17","","",""
"Some worries","1988","Couple + C. LE and GT 16","inadequately","66","0.383403386807873","0.302574009925349","0.464232763690397"
"Some worries","1988","Couple + C. LE and GT 16","general elemantary","182","0.471843895659473","0.422107657865336","0.52158013345361"
"Some worries","1988","Couple + C. LE and GT 16","middle vocational","162","0.420122188831558","0.37088304487915","0.469361332783965"
"Some worries","1988","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Some worries","1988","Couple + C. LE and GT 16","higher vocational","16","","",""
"Some worries","1988","Couple + C. LE and GT 16","higher education","12","","",""
"No worries","1988","1-pers.-HH","in school","","","",""
"No worries","1988","1-pers.-HH","inadequately","9","","",""
"No worries","1988","1-pers.-HH","general elemantary","40","0.137262860825589","0.0977923783257152","0.176733343325464"
"No worries","1988","1-pers.-HH","middle vocational","37","0.0673265450550839","0.0456209806563492","0.0890321094538185"
"No worries","1988","1-pers.-HH","vocational + Abi","","","",""
"No worries","1988","1-pers.-HH","higher vocational","1","","",""
"No worries","1988","1-pers.-HH","higher education","5","","",""
"No worries","1988","(Married) couple without C. ","in school","","","",""
"No worries","1988","(Married) couple without C. ","inadequately","22","","",""
"No worries","1988","(Married) couple without C. ","general elemantary","34","0.0475582211530968","0.0297551905421932","0.0653612517640003"
"No worries","1988","(Married) couple without C. ","middle vocational","69","0.0486739352361105","0.0364887366930783","0.0608591337791427"
"No worries","1988","(Married) couple without C. ","vocational + Abi","3","","",""
"No worries","1988","(Married) couple without C. ","higher vocational","12","","",""
"No worries","1988","(Married) couple without C. ","higher education","5","","",""
"No worries","1988","Single parent ","in school","1","","",""
"No worries","1988","Single parent ","inadequately","5","","",""
"No worries","1988","Single parent ","general elemantary","15","","",""
"No worries","1988","Single parent ","middle vocational","5","","",""
"No worries","1988","Single parent ","vocational + Abi","","","",""
"No worries","1988","Single parent ","higher vocational","1","","",""
"No worries","1988","Single parent ","higher education","","","",""
"No worries","1988","Couple + C. LE 16 ","in school","","","",""
"No worries","1988","Couple + C. LE 16 ","inadequately","36","0.14000364583169","0.0905344139967876","0.189472877666592"
"No worries","1988","Couple + C. LE 16 ","general elemantary","36","0.0380584391586979","0.0200985075965517","0.0560183707208441"
"No worries","1988","Couple + C. LE 16 ","middle vocational","46","0.0275435783983248","0.0179286564258655","0.0371585003707842"
"No worries","1988","Couple + C. LE 16 ","vocational + Abi","1","","",""
"No worries","1988","Couple + C. LE 16 ","higher vocational","1","","",""
"No worries","1988","Couple + C. LE 16 ","higher education","6","","",""
"No worries","1988","Couple + C. GT 16 ","in school","3","","",""
"No worries","1988","Couple + C. GT 16 ","inadequately","22","","",""
"No worries","1988","Couple + C. GT 16 ","general elemantary","42","0.0429995567896911","0.0275467577991595","0.0584523557802228"
"No worries","1988","Couple + C. GT 16 ","middle vocational","48","0.0365802945390477","0.0251599087283368","0.0480006803497586"
"No worries","1988","Couple + C. GT 16 ","vocational + Abi","","","",""
"No worries","1988","Couple + C. GT 16 ","higher vocational","4","","",""
"No worries","1988","Couple + C. GT 16 ","higher education","2","","",""
"No worries","1988","Couple + C. LE and GT 16","in school","7","","",""
"No worries","1988","Couple + C. LE and GT 16","inadequately","25","","",""
"No worries","1988","Couple + C. LE and GT 16","general elemantary","42","0.0777112735808368","0.0510385065438511","0.104384040617823"
"No worries","1988","Couple + C. LE and GT 16","middle vocational","18","","",""
"No worries","1988","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"No worries","1988","Couple + C. LE and GT 16","higher vocational","3","","",""
"No worries","1988","Couple + C. LE and GT 16","higher education","1","","",""
"Big worries","1989","1-pers.-HH","in school","1","","",""
"Big worries","1989","1-pers.-HH","inadequately","12","","",""
"Big worries","1989","1-pers.-HH","general elemantary","158","0.524030684793976","0.467327455144293","0.580733914443659"
"Big worries","1989","1-pers.-HH","middle vocational","301","0.605251755676396","0.562535593075926","0.647967918276865"
"Big worries","1989","1-pers.-HH","vocational + Abi","33","0.840357390470907","0.72684990147664","0.953864879465174"
"Big worries","1989","1-pers.-HH","higher vocational","38","0.702453842410395","0.578193516436639","0.826714168384152"
"Big worries","1989","1-pers.-HH","higher education","85","0.738543311821061","0.659257596272338","0.817829027369783"
"Big worries","1989","(Married) couple without C. ","in school","","","",""
"Big worries","1989","(Married) couple without C. ","inadequately","25","","",""
"Big worries","1989","(Married) couple without C. ","general elemantary","280","0.560629632189199","0.518255951495424","0.603003312882975"
"Big worries","1989","(Married) couple without C. ","middle vocational","751","0.637112507732732","0.609895989560599","0.664329025904865"
"Big worries","1989","(Married) couple without C. ","vocational + Abi","51","0.656815920285479","0.55145339004048","0.762178450530479"
"Big worries","1989","(Married) couple without C. ","higher vocational","99","0.652001239733166","0.575517693544143","0.728484785922188"
"Big worries","1989","(Married) couple without C. ","higher education","140","0.719222474615204","0.655658613113748","0.782786336116659"
"Big worries","1989","Single parent ","in school","17","","",""
"Big worries","1989","Single parent ","inadequately","11","","",""
"Big worries","1989","Single parent ","general elemantary","68","0.505337695721239","0.421920842291379","0.588754549151098"
"Big worries","1989","Single parent ","middle vocational","143","0.702412076430431","0.641156611467541","0.763667541393321"
"Big worries","1989","Single parent ","vocational + Abi","12","","",""
"Big worries","1989","Single parent ","higher vocational","13","","",""
"Big worries","1989","Single parent ","higher education","17","","",""
"Big worries","1989","Couple + C. LE 16 ","in school","1","","",""
"Big worries","1989","Couple + C. LE 16 ","inadequately","56","0.428958201926512","0.354118010906747","0.503798392946277"
"Big worries","1989","Couple + C. LE 16 ","general elemantary","228","0.615349952182453","0.56887691843048","0.661822985934426"
"Big worries","1989","Couple + C. LE 16 ","middle vocational","698","0.66503392298088","0.637014631120534","0.693053214841227"
"Big worries","1989","Couple + C. LE 16 ","vocational + Abi","41","0.649130254011693","0.533993227358935","0.76426728066445"
"Big worries","1989","Couple + C. LE 16 ","higher vocational","116","0.755331199189859","0.686535629706934","0.824126768672784"
"Big worries","1989","Couple + C. LE 16 ","higher education","152","0.756126429177269","0.696313499669465","0.815939358685073"
"Big worries","1989","Couple + C. GT 16 ","in school","50","0.781139958089402","0.686933668885942","0.875346247292861"
"Big worries","1989","Couple + C. GT 16 ","inadequately","50","0.519640227731402","0.434084883988166","0.605195571474637"
"Big worries","1989","Couple + C. GT 16 ","general elemantary","348","0.5801773507073","0.541485331019009","0.61886937039559"
"Big worries","1989","Couple + C. GT 16 ","middle vocational","622","0.640060834744113","0.610459412117992","0.669662257370235"
"Big worries","1989","Couple + C. GT 16 ","vocational + Abi","35","0.651493545830162","0.520718923494048","0.782268168166276"
"Big worries","1989","Couple + C. GT 16 ","higher vocational","61","0.654645817462826","0.557485318568331","0.751806316357321"
"Big worries","1989","Couple + C. GT 16 ","higher education","54","0.525318892802498","0.42841070135589","0.622227084249105"
"Big worries","1989","Couple + C. LE and GT 16","in school","45","0.786064675713906","0.685596505184708","0.886532846243104"
"Big worries","1989","Couple + C. LE and GT 16","inadequately","44","0.444285241164728","0.357867454423541","0.530703027905914"
"Big worries","1989","Couple + C. LE and GT 16","general elemantary","152","0.533050423952732","0.479384552204391","0.586716295701072"
"Big worries","1989","Couple + C. LE and GT 16","middle vocational","220","0.663123625843372","0.613957448631254","0.71228980305549"
"Big worries","1989","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Big worries","1989","Couple + C. LE and GT 16","higher vocational","20","","",""
"Big worries","1989","Couple + C. LE and GT 16","higher education","17","","",""
"Some worries","1989","1-pers.-HH","in school","","","",""
"Some worries","1989","1-pers.-HH","inadequately","15","","",""
"Some worries","1989","1-pers.-HH","general elemantary","105","0.364633639045719","0.309984863746615","0.419282414344823"
"Some worries","1989","1-pers.-HH","middle vocational","176","0.341324551439631","0.29988800033783","0.382761102541432"
"Some worries","1989","1-pers.-HH","vocational + Abi","6","","",""
"Some worries","1989","1-pers.-HH","higher vocational","12","","",""
"Some worries","1989","1-pers.-HH","higher education","30","0.242600752859867","0.165258718013148","0.319942787706585"
"Some worries","1989","(Married) couple without C. ","in school","","","",""
"Some worries","1989","(Married) couple without C. ","inadequately","27","","",""
"Some worries","1989","(Married) couple without C. ","general elemantary","212","0.389633878413343","0.347998132534289","0.431269624292398"
"Some worries","1989","(Married) couple without C. ","middle vocational","399","0.326555789630145","0.300011689603244","0.353099889657046"
"Some worries","1989","(Married) couple without C. ","vocational + Abi","24","","",""
"Some worries","1989","(Married) couple without C. ","higher vocational","46","0.316264078371353","0.241597871553502","0.390930285189205"
"Some worries","1989","(Married) couple without C. ","higher education","48","0.249983904655019","0.18873634462358","0.311231464686458"
"Some worries","1989","Single parent ","in school","5","","",""
"Some worries","1989","Single parent ","inadequately","14","","",""
"Some worries","1989","Single parent ","general elemantary","58","0.437410321225217","0.354644897793005","0.520175744657429"
"Some worries","1989","Single parent ","middle vocational","67","0.290827656119521","0.229981247267361","0.351674064971681"
"Some worries","1989","Single parent ","vocational + Abi","1","","",""
"Some worries","1989","Single parent ","higher vocational","8","","",""
"Some worries","1989","Single parent ","higher education","5","","",""
"Some worries","1989","Couple + C. LE 16 ","in school","","","",""
"Some worries","1989","Couple + C. LE 16 ","inadequately","80","0.396937963682384","0.32295431193654","0.470921615428228"
"Some worries","1989","Couple + C. LE 16 ","general elemantary","158","0.34180570152706","0.296497820394312","0.387113582659808"
"Some worries","1989","Couple + C. LE 16 ","middle vocational","347","0.306274266328886","0.278909988031129","0.333638544626643"
"Some worries","1989","Couple + C. LE 16 ","vocational + Abi","21","","",""
"Some worries","1989","Couple + C. LE 16 ","higher vocational","33","0.243839848092205","0.175123243098001","0.312556453086409"
"Some worries","1989","Couple + C. LE 16 ","higher education","41","0.214461879886166","0.157291091302906","0.271632668469427"
"Some worries","1989","Couple + C. GT 16 ","in school","21","","",""
"Some worries","1989","Couple + C. GT 16 ","inadequately","55","0.296924900045368","0.218683500320335","0.375166299770401"
"Some worries","1989","Couple + C. GT 16 ","general elemantary","235","0.388039058676036","0.349835162553457","0.426242954798615"
"Some worries","1989","Couple + C. GT 16 ","middle vocational","343","0.327461194931127","0.298519364197602","0.356403025664652"
"Some worries","1989","Couple + C. GT 16 ","vocational + Abi","14","","",""
"Some worries","1989","Couple + C. GT 16 ","higher vocational","30","0.344657515745027","0.247543432324034","0.44177159916602"
"Some worries","1989","Couple + C. GT 16 ","higher education","44","0.455324360714983","0.358679798237878","0.551968923192089"
"Some worries","1989","Couple + C. LE and GT 16","in school","13","","",""
"Some worries","1989","Couple + C. LE and GT 16","inadequately","55","0.343202461753184","0.260629628607381","0.425775294898988"
"Some worries","1989","Couple + C. LE and GT 16","general elemantary","143","0.392029007312508","0.339514465573642","0.444543549051373"
"Some worries","1989","Couple + C. LE and GT 16","middle vocational","113","0.285077239266376","0.238115437761789","0.332039040770963"
"Some worries","1989","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Some worries","1989","Couple + C. LE and GT 16","higher vocational","8","","",""
"Some worries","1989","Couple + C. LE and GT 16","higher education","15","","",""
"No worries","1989","1-pers.-HH","in school","","","",""
"No worries","1989","1-pers.-HH","inadequately","12","","",""
"No worries","1989","1-pers.-HH","general elemantary","35","0.111335676160305","0.075622703016016","0.147048649304594"
"No worries","1989","1-pers.-HH","middle vocational","26","","",""
"No worries","1989","1-pers.-HH","vocational + Abi","1","","",""
"No worries","1989","1-pers.-HH","higher vocational","2","","",""
"No worries","1989","1-pers.-HH","higher education","3","","",""
"No worries","1989","(Married) couple without C. ","in school","","","",""
"No worries","1989","(Married) couple without C. ","inadequately","22","","",""
"No worries","1989","(Married) couple without C. ","general elemantary","35","0.0497364893974574","0.0311754465285636","0.0682975322663512"
"No worries","1989","(Married) couple without C. ","middle vocational","49","0.0363317026371231","0.0257405028388855","0.0469229024353608"
"No worries","1989","(Married) couple without C. ","vocational + Abi","3","","",""
"No worries","1989","(Married) couple without C. ","higher vocational","4","","",""
"No worries","1989","(Married) couple without C. ","higher education","4","","",""
"No worries","1989","Single parent ","in school","","","",""
"No worries","1989","Single parent ","inadequately","5","","",""
"No worries","1989","Single parent ","general elemantary","12","","",""
"No worries","1989","Single parent ","middle vocational","4","","",""
"No worries","1989","Single parent ","vocational + Abi","","","",""
"No worries","1989","Single parent ","higher vocational","1","","",""
"No worries","1989","Single parent ","higher education","","","",""
"No worries","1989","Couple + C. LE 16 ","in school","","","",""
"No worries","1989","Couple + C. LE 16 ","inadequately","32","0.174103834391104","0.116763483925298","0.231444184856909"
"No worries","1989","Couple + C. LE 16 ","general elemantary","35","0.042844346290487","0.0235003995396873","0.0621882930412868"
"No worries","1989","Couple + C. LE 16 ","middle vocational","45","0.0286918106902337","0.0187813841760835","0.0386022372043839"
"No worries","1989","Couple + C. LE 16 ","vocational + Abi","4","","",""
"No worries","1989","Couple + C. LE 16 ","higher vocational","1","","",""
"No worries","1989","Couple + C. LE 16 ","higher education","5","","",""
"No worries","1989","Couple + C. GT 16 ","in school","3","","",""
"No worries","1989","Couple + C. GT 16 ","inadequately","26","","",""
"No worries","1989","Couple + C. GT 16 ","general elemantary","42","0.0317835906166638","0.0180306432517848","0.0455365379815429"
"No worries","1989","Couple + C. GT 16 ","middle vocational","45","0.0324779703247593","0.0215456518305911","0.0434102888189276"
"No worries","1989","Couple + C. GT 16 ","vocational + Abi","2","","",""
"No worries","1989","Couple + C. GT 16 ","higher vocational","1","","",""
"No worries","1989","Couple + C. GT 16 ","higher education","4","","",""
"No worries","1989","Couple + C. LE and GT 16","in school","6","","",""
"No worries","1989","Couple + C. LE and GT 16","inadequately","28","","",""
"No worries","1989","Couple + C. LE and GT 16","general elemantary","37","0.0749205687347608","0.0466021438019425","0.103238993667579"
"No worries","1989","Couple + C. LE and GT 16","middle vocational","22","","",""
"No worries","1989","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"No worries","1989","Couple + C. LE and GT 16","higher vocational","1","","",""
"No worries","1989","Couple + C. LE and GT 16","higher education","1","","",""
"Big worries","1990","1-pers.-HH","in school","3","","",""
"Big worries","1990","1-pers.-HH","inadequately","13","","",""
"Big worries","1990","1-pers.-HH","general elemantary","180","0.451671570105964","0.402280601054584","0.501062539157344"
"Big worries","1990","1-pers.-HH","middle vocational","378","0.579652271911902","0.54207896238188","0.617225581441925"
"Big worries","1990","1-pers.-HH","vocational + Abi","31","0.661050336914533","0.521186118903289","0.800914554925776"
"Big worries","1990","1-pers.-HH","higher vocational","46","0.687110083443875","0.576085376793191","0.798134790094558"
"Big worries","1990","1-pers.-HH","higher education","111","0.771106428511876","0.702959604108912","0.839253252914841"
"Big worries","1990","(Married) couple without C. ","in school","","","",""
"Big worries","1990","(Married) couple without C. ","inadequately","26","","",""
"Big worries","1990","(Married) couple without C. ","general elemantary","363","0.584009159706228","0.545941439318824","0.622076880093632"
"Big worries","1990","(Married) couple without C. ","middle vocational","1113","0.613056376569858","0.590480824063949","0.635631929075767"
"Big worries","1990","(Married) couple without C. ","vocational + Abi","54","0.705984741692467","0.607969946473045","0.80399953691189"
"Big worries","1990","(Married) couple without C. ","higher vocational","145","0.581928645925474","0.517764083625516","0.646093208225432"
"Big worries","1990","(Married) couple without C. ","higher education","266","0.680543008176329","0.635188646254104","0.725897370098555"
"Big worries","1990","Single parent ","in school","10","","",""
"Big worries","1990","Single parent ","inadequately","19","","",""
"Big worries","1990","Single parent ","general elemantary","98","0.606172784601234","0.532068906820648","0.68027666238182"
"Big worries","1990","Single parent ","middle vocational","195","0.633510125266454","0.580962317750601","0.686057932782306"
"Big worries","1990","Single parent ","vocational + Abi","11","","",""
"Big worries","1990","Single parent ","higher vocational","15","","",""
"Big worries","1990","Single parent ","higher education","36","0.607512365045871","0.486934284327718","0.728090445764024"
"Big worries","1990","Couple + C. LE 16 ","in school","1","","",""
"Big worries","1990","Couple + C. LE 16 ","inadequately","71","0.465980637710182","0.386677798794432","0.545283476625932"
"Big worries","1990","Couple + C. LE 16 ","general elemantary","232","0.603765250596017","0.557535217944533","0.6499952832475"
"Big worries","1990","Couple + C. LE 16 ","middle vocational","1227","0.663823182564568","0.642855961525057","0.684790403604079"
"Big worries","1990","Couple + C. LE 16 ","vocational + Abi","82","0.793461610053762","0.716030266560101","0.870892953547422"
"Big worries","1990","Couple + C. LE 16 ","higher vocational","167","0.734432880845895","0.67796813636488","0.79089762532691"
"Big worries","1990","Couple + C. LE 16 ","higher education","407","0.674686158267771","0.638725596751201","0.71064671978434"
"Big worries","1990","Couple + C. GT 16 ","in school","64","0.783542443141827","0.694943878884567","0.872141007399088"
"Big worries","1990","Couple + C. GT 16 ","inadequately","61","0.487988707141698","0.408524610090351","0.567452804193045"
