"plh0036","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1984","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","Not Working","162","0.436706128913976","0.385684192758623","0.487728065069329","2"
"Some worries","1984","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","Part Time","52","0.439353872971894","0.347845567761422","0.530862178182367","2"
"Some worries","1984","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Some worries","1984","Hamburg","Not Working","38","0.368000108822061","0.281714186976766","0.454286030667355","2"
"Some worries","1984","Brandenburg","Not Working","","","","","2"
"Some worries","1984","Rhineland-Palatinate,Saarland","Full Time","183","0.461596799070568","0.411140235592281","0.512053362548855","2"
"Some worries","1984","Brandenburg","Part Time","","","","","2"
"Some worries","1984","Brandenburg","Full Time","","","","","2"
"Some worries","1984","Hesse","Not Working","183","0.3999265011098","0.354963221071483","0.444889781148117","2"
"Some worries","1984","Schleswig-Holstein","Part Time","25","","","","2"
"Some worries","1984","Schleswig-Holstein","Not Working","64","0.40490286951279","0.326085068839233","0.483720670186347","2"
"Some worries","1984","Hamburg","Full Time","45","0.255866895114963","0.185087959790754","0.326645830439172","2"
"Some worries","1984","Hamburg","Part Time","10","","","","2"
"Some worries","1984","North Rhine-Westphalia","Full Time","518","0.341841993441073","0.317197299355807","0.366486687526339","2"
"Some worries","1984","Hesse","Full Time","238","0.391090949137736","0.351681030246839","0.430500868028633","2"
"Some worries","1984","Hesse","Part Time","73","0.385675037065857","0.316824501443853","0.45452557268786","2"
"Some worries","1984","Bavaria","Not Working","320","0.465962036339409","0.42952498909802","0.502399083580799","2"
"Some worries","1984","Berlin","Not Working","55","0.458172043881228","0.372523218227289","0.543820869535168","2"
"Some worries","1984","Saxony","Not Working","","","","","2"
"Some worries","1984","Schleswig-Holstein","Full Time","79","0.456242277626808","0.382235081760175","0.530249473493441","2"
"Some worries","1984","North Rhine-Westphalia","Not Working","524","0.400369947712712","0.373826905437924","0.426912989987499","2"
"Some worries","1984","Berlin","Part Time","17","","","","2"
"Some worries","1984","North Rhine-Westphalia","Part Time","172","0.328448293872831","0.286477345137428","0.370419242608233","2"
"Some worries","1984","Berlin","Full Time","81","0.361026143140166","0.296065649812782","0.42598663646755","2"
"Some worries","1984","Saxony-Anhalt","Full Time","","","","","2"
"Some worries","1984","Saxony-Anhalt","Part Time","","","","","2"
"Some worries","1984","Saxony-Anhalt","Not Working","","","","","2"
"Some worries","1984","Thuringia","Full Time","","","","","2"
"Some worries","1984","Thuringia","Part Time","","","","","2"
"Some worries","1984","Thuringia","Not Working","","","","","2"
"Big worries","1985","Schleswig-Holstein","Full Time","72","0.496540184492086","0.416792290265519","0.576288078718652","1"
"Big worries","1985","Schleswig-Holstein","Part Time","37","0.618657963449774","0.498718953141553","0.738596973757996","1"
"Big worries","1985","Schleswig-Holstein","Not Working","53","0.402130000143938","0.318164851511487","0.486095148776389","1"
"Big worries","1985","Hamburg","Full Time","72","0.600910079888629","0.516073484729315","0.685746675047943","1"
"Big worries","1985","Hamburg","Part Time","25","","","","1"
"Big worries","1985","Hamburg","Not Working","39","0.33950014260652","0.248924841577253","0.430075443635788","1"
"Big worries","1985","Lower Saxony","Full Time","207","0.496822724224333","0.449944774575951","0.543700673872714","1"
"Big worries","1985","Lower Saxony","Part Time","98","0.546569767487878","0.47444231626249","0.618697218713265","1"
"Big worries","1985","Lower Saxony","Not Working","230","0.48052317742785","0.435592647173066","0.525453707682633","1"
"Big worries","1985","Bremen","Full Time","18","","","","1"
"Big worries","1985","Bremen","Part Time","9","","","","1"
"Big worries","1985","Bremen","Not Working","27","","","","1"
"Big worries","1985","North Rhine-Westphalia","Full Time","580","0.484294449468958","0.456841466676143","0.511747432261774","1"
"Big worries","1985","North Rhine-Westphalia","Part Time","236","0.530575536408798","0.485456934644754","0.575694138172843","1"
"Big worries","1985","North Rhine-Westphalia","Not Working","552","0.479035227024924","0.450592134077695","0.507478319972152","1"
"Big worries","1985","Hesse","Full Time","204","0.448620588007624","0.405582369957252","0.491658806057996","1"
"Big worries","1985","Hesse","Part Time","86","0.470570715975014","0.399411096461378","0.54173033548865","1"
"Big worries","1985","Hesse","Not Working","186","0.48898644364306","0.441293241094164","0.536679646191956","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","Full Time","128","0.411821338810635","0.358880830793153","0.464761846828117","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","Part Time","45","0.413180305259364","0.318544917047769","0.507815693470959","1"
"Big worries","1985","Rhineland-Palatinate,Saarland","Not Working","158","0.483750569069528","0.429914340098259","0.537586798040796","1"
"Big worries","1985","Baden-Württemberg","Full Time","428","0.472851029631499","0.442181786893701","0.503520272369298","1"
"Big worries","1985","Baden-Württemberg","Part Time","148","0.474399676954145","0.421322399685029","0.52747695422326","1"
"Big worries","1985","Baden-Württemberg","Not Working","274","0.404054594040172","0.36700858696272","0.441100601117624","1"
"Big worries","1985","Bavaria","Full Time","391","0.459419288484141","0.426380260642478","0.492458316325803","1"
"Big worries","1985","Bavaria","Part Time","183","0.527364772179825","0.475720820171925","0.579008724187725","1"
"Big worries","1985","Bavaria","Not Working","280","0.420467725270732","0.382548212970587","0.458387237570877","1"
"Big worries","1985","Berlin","Full Time","90","0.578037143451737","0.502680576685449","0.653393710218025","1"
"Big worries","1985","Berlin","Part Time","38","0.510013629241791","0.399779154663737","0.620248103819845","1"
"Big worries","1985","Berlin","Not Working","52","0.36997106252772","0.284300365041963","0.455641760013478","1"
"Big worries","1985","Brandenburg","Full Time","","","","","1"
"Big worries","1985","Brandenburg","Part Time","","","","","1"
"Big worries","1985","Brandenburg","Not Working","","","","","1"
"Big worries","1985","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Big worries","1985","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Big worries","1985","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Big worries","1985","Saxony","Full Time","","","","","1"
"Big worries","1985","Saxony","Part Time","","","","","1"
"Big worries","1985","Saxony","Not Working","","","","","1"
"Big worries","1985","Saxony-Anhalt","Full Time","","","","","1"
"Big worries","1985","Saxony-Anhalt","Part Time","","","","","1"
"Big worries","1985","Saxony-Anhalt","Not Working","","","","","1"
"Big worries","1985","Thuringia","Full Time","","","","","1"
"Big worries","1985","Thuringia","Part Time","","","","","1"
"Big worries","1985","Thuringia","Not Working","","","","","1"
"No worries","1985","Rhineland-Palatinate,Saarland","Full Time","33","0.0762493483538364","0.0477014266963876","0.104797270011285","3"
"No worries","1985","Hamburg","Not Working","7","","","","3"
"No worries","1985","Hesse","Not Working","39","0.0766521641927586","0.0512695268990266","0.102034801486491","3"
"No worries","1985","Hesse","Part Time","19","","","","3"
"No worries","1985","Hesse","Full Time","62","0.0735286296864743","0.050942924949415","0.0961143344235336","3"
"No worries","1985","Hamburg","Part Time","2","","","","3"
"No worries","1985","Schleswig-Holstein","Full Time","10","","","","3"
"No worries","1985","Schleswig-Holstein","Part Time","2","","","","3"
"No worries","1985","Schleswig-Holstein","Not Working","13","","","","3"
"No worries","1985","Hamburg","Full Time","8","","","","3"
"No worries","1985","Lower Saxony","Full Time","25","","","","3"
"No worries","1985","North Rhine-Westphalia","Part Time","29","","","","3"
"No worries","1985","North Rhine-Westphalia","Not Working","121","0.0844634412895409","0.0686305165537129","0.100296366025369","3"
"No worries","1985","Lower Saxony","Part Time","13","","","","3"
"No worries","1985","Lower Saxony","Not Working","43","0.0842551198156364","0.0592754504267644","0.109234789204508","3"
"No worries","1985","Bremen","Full Time","","","","","3"
"No worries","1985","Bremen","Part Time","1","","","","3"
"No worries","1985","Bremen","Not Working","11","","","","3"
"No worries","1985","North Rhine-Westphalia","Full Time","114","0.0577047225538702","0.0448951960947898","0.0705142490129505","3"
"No worries","1985","Rhineland-Palatinate,Saarland","Part Time","6","","","","3"
"No worries","1985","Rhineland-Palatinate,Saarland","Not Working","33","0.106175776354622","0.072988403321575","0.139363149387669","3"
"No worries","1985","Baden-Württemberg","Full Time","145","0.089168526081594","0.0716620388777071","0.106675013285481","3"
"No worries","1985","Baden-Württemberg","Part Time","41","0.0716995277742026","0.0442767738952989","0.0991222816531062","3"
"No worries","1985","Baden-Württemberg","Not Working","96","0.119918486121805","0.0953927155820345","0.144444256661575","3"
"No worries","1985","Bavaria","Full Time","74","0.069169349349106","0.0523470809585885","0.0859916177396234","3"
"No worries","1985","Bavaria","Part Time","25","","","","3"
"No worries","1985","Bavaria","Not Working","73","0.112110242828279","0.0878743085391911","0.136346177117367","3"
"No worries","1985","Berlin","Full Time","14","","","","3"
"No worries","1985","Berlin","Part Time","3","","","","3"
"No worries","1985","Berlin","Not Working","10","","","","3"
"No worries","1985","Brandenburg","Full Time","","","","","3"
"No worries","1985","Brandenburg","Part Time","","","","","3"
"No worries","1985","Brandenburg","Not Working","","","","","3"
"No worries","1985","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"No worries","1985","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"No worries","1985","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"No worries","1985","Saxony","Full Time","","","","","3"
"No worries","1985","Saxony","Part Time","","","","","3"
"No worries","1985","Saxony","Not Working","","","","","3"
"No worries","1985","Saxony-Anhalt","Full Time","","","","","3"
"No worries","1985","Saxony-Anhalt","Part Time","","","","","3"
"No worries","1985","Saxony-Anhalt","Not Working","","","","","3"
"No worries","1985","Thuringia","Full Time","","","","","3"
"No worries","1985","Thuringia","Part Time","","","","","3"
"No worries","1985","Thuringia","Not Working","","","","","3"
"Some worries","1985","Bremen","Part Time","13","","","","2"
"Some worries","1985","Bremen","Not Working","24","","","","2"
"Some worries","1985","Bremen","Full Time","10","","","","2"
"Some worries","1985","Bavaria","Full Time","409","0.471411362166753","0.438317206190539","0.504505518142967","2"
"Some worries","1985","Baden-Württemberg","Part Time","151","0.453900795271653","0.400980181025571","0.506821409517734","2"
"Some worries","1985","Baden-Württemberg","Not Working","304","0.476026919838024","0.43832283648002","0.513731003196027","2"
"Some worries","1985","Lower Saxony","Not Working","202","0.435221702756514","0.39063600599643","0.479807399516598","2"
"Some worries","1985","Saxony","Full Time","","","","","2"
"Some worries","1985","Saxony","Part Time","","","","","2"
"Some worries","1985","Bavaria","Part Time","151","0.407727214122714","0.356894112942146","0.458560315303283","2"
"Some worries","1985","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Some worries","1985","Baden-Württemberg","Full Time","445","0.437980444286907","0.407503089158055","0.468457799415759","2"
"Some worries","1985","Lower Saxony","Part Time","72","0.400663896962868","0.329665609814393","0.471662184111343","2"
"Some worries","1985","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Some worries","1985","Rhineland-Palatinate,Saarland","Not Working","140","0.41007365457585","0.357087314283166","0.463059994868535","2"
"Some worries","1985","Lower Saxony","Full Time","205","0.461082699135429","0.414346020163718","0.507819378107139","2"
"Some worries","1985","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Some worries","1985","Rhineland-Palatinate,Saarland","Part Time","53","0.52483008572881","0.428853510139214","0.620806661318407","2"
"Some worries","1985","Brandenburg","Not Working","","","","","2"
"Some worries","1985","Hamburg","Not Working","59","0.594124515627652","0.500197918603116","0.688051112652187","2"
"Some worries","1985","Rhineland-Palatinate,Saarland","Full Time","171","0.511929312835528","0.458161123620863","0.565697502050194","2"
"Some worries","1985","Brandenburg","Part Time","","","","","2"
"Some worries","1985","Hesse","Not Working","197","0.434361392164182","0.387069466736661","0.481653317591702","2"
"Some worries","1985","Brandenburg","Full Time","","","","","2"
"Some worries","1985","Berlin","Not Working","60","0.533542873352907","0.44501934742992","0.622066399275894","2"
"Some worries","1985","Schleswig-Holstein","Full Time","69","0.428702799159667","0.349767942427411","0.507637655891923","2"
"Some worries","1985","Schleswig-Holstein","Part Time","24","","","","2"
"Some worries","1985","Schleswig-Holstein","Not Working","65","0.482907198482459","0.397335819870369","0.56847857709455","2"
"Some worries","1985","Hamburg","Full Time","48","0.357803106112736","0.274760827045712","0.440845385179759","2"
"Some worries","1985","Hamburg","Part Time","15","","","","2"
"Some worries","1985","North Rhine-Westphalia","Full Time","579","0.458000827977172","0.430631361457836","0.485370294496507","2"
"Some worries","1985","North Rhine-Westphalia","Not Working","512","0.436501331685535","0.408263707795226","0.464738955575844","2"
"Some worries","1985","Hesse","Full Time","247","0.477850782305902","0.434625994001963","0.52107557060984","2"
"Some worries","1985","Hesse","Part Time","84","0.438470730603974","0.367729323793773","0.509212137414174","2"
"Some worries","1985","Bavaria","Not Working","298","0.467422031900989","0.429095123883194","0.505748939918784","2"
"Some worries","1985","Berlin","Full Time","61","0.362967749221792","0.289597355774844","0.43633814266874","2"
"Some worries","1985","Berlin","Part Time","38","0.448878384502241","0.339199603711141","0.558557165293341","2"
"Some worries","1985","Saxony","Not Working","","","","","2"
"Some worries","1985","North Rhine-Westphalia","Part Time","205","0.421555229231195","0.376911820027926","0.466198638434464","2"
"Some worries","1985","Saxony-Anhalt","Full Time","","","","","2"
"Some worries","1985","Saxony-Anhalt","Part Time","","","","","2"
"Some worries","1985","Saxony-Anhalt","Not Working","","","","","2"
"Some worries","1985","Thuringia","Full Time","","","","","2"
"Some worries","1985","Thuringia","Part Time","","","","","2"
"Some worries","1985","Thuringia","Not Working","","","","","2"
"Big worries","1986","Schleswig-Holstein","Full Time","44","0.344267091331485","0.265280761231896","0.423253421431074","1"
"Big worries","1986","Schleswig-Holstein","Part Time","34","0.495270166138684","0.378145155595194","0.612395176682175","1"
"Big worries","1986","Schleswig-Holstein","Not Working","43","0.426490442331522","0.33278146816816","0.520199416494884","1"
"Big worries","1986","Hamburg","Full Time","59","0.539599698537146","0.448104287146735","0.631095109927556","1"
"Big worries","1986","Hamburg","Part Time","20","","","","1"
"Big worries","1986","Hamburg","Not Working","37","0.318696340315508","0.227820947066404","0.409571733564612","1"
"Big worries","1986","Lower Saxony","Full Time","182","0.416781760735673","0.371279840864164","0.462283680607182","1"
"Big worries","1986","Lower Saxony","Part Time","84","0.479345517669816","0.408310837129784","0.550380198209847","1"
"Big worries","1986","Lower Saxony","Not Working","193","0.410462758239332","0.365606855084365","0.455318661394298","1"
"Big worries","1986","Bremen","Full Time","17","","","","1"
"Big worries","1986","Bremen","Part Time","10","","","","1"
"Big worries","1986","Bremen","Not Working","26","","","","1"
"Big worries","1986","North Rhine-Westphalia","Full Time","513","0.446986603276021","0.419413734659697","0.474559471892346","1"
"Big worries","1986","North Rhine-Westphalia","Part Time","219","0.513173999221599","0.466471410144841","0.559876588298357","1"
"Big worries","1986","North Rhine-Westphalia","Not Working","462","0.397074240247559","0.368596249787521","0.425552230707597","1"
"Big worries","1986","Hesse","Full Time","180","0.422173783085088","0.377757159922313","0.466590406247863","1"
"Big worries","1986","Hesse","Part Time","72","0.470713314365828","0.399172972069094","0.542253656662562","1"
"Big worries","1986","Hesse","Not Working","142","0.383272971012318","0.334518213876909","0.432027728147726","1"
"Big worries","1986","Rhineland-Palatinate,Saarland","Full Time","131","0.411633518684997","0.359552393491189","0.463714643878804","1"
"Big worries","1986","Rhineland-Palatinate,Saarland","Part Time","40","0.371998606052512","0.281674700376575","0.462322511728448","1"
"Big worries","1986","Rhineland-Palatinate,Saarland","Not Working","140","0.427195479088773","0.372306224052308","0.482084734125239","1"
"Big worries","1986","Baden-Württemberg","Full Time","419","0.453503382824592","0.422709444253553","0.484297321395631","1"
"Big worries","1986","Baden-Württemberg","Part Time","153","0.447169502938327","0.395080486885766","0.499258518990889","1"
"Big worries","1986","Baden-Württemberg","Not Working","241","0.371087452536886","0.333571874747828","0.408603030325944","1"
"Big worries","1986","Bavaria","Full Time","363","0.446019684220817","0.41228402155328","0.479755346888355","1"
"Big worries","1986","Bavaria","Part Time","167","0.520246234020806","0.467298338060672","0.57319412998094","1"
"Big worries","1986","Bavaria","Not Working","240","0.415900873497608","0.375858040734695","0.455943706260521","1"
"Big worries","1986","Berlin","Full Time","77","0.460140149107538","0.384996839643452","0.535283458571623","1"
"Big worries","1986","Berlin","Part Time","27","","","","1"
"Big worries","1986","Berlin","Not Working","47","0.337901656076793","0.249909691831078","0.425893620322508","1"
"Big worries","1986","Brandenburg","Full Time","","","","","1"
"Big worries","1986","Brandenburg","Part Time","","","","","1"
"Big worries","1986","Brandenburg","Not Working","","","","","1"
"Big worries","1986","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Big worries","1986","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Big worries","1986","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Big worries","1986","Saxony","Full Time","","","","","1"
"Big worries","1986","Saxony","Part Time","","","","","1"
"Big worries","1986","Saxony","Not Working","","","","","1"
"Big worries","1986","Saxony-Anhalt","Full Time","","","","","1"
"Big worries","1986","Saxony-Anhalt","Part Time","","","","","1"
"Big worries","1986","Saxony-Anhalt","Not Working","","","","","1"
"Big worries","1986","Thuringia","Full Time","","","","","1"
"Big worries","1986","Thuringia","Part Time","","","","","1"
"Big worries","1986","Thuringia","Not Working","","","","","1"
"No worries","1986","Hamburg","Part Time","3","","","","3"
"No worries","1986","Hamburg","Not Working","16","","","","3"
"No worries","1986","Hesse","Full Time","35","0.0725451370706669","0.0492185162231801","0.0958717579181536","3"
"No worries","1986","Hesse","Part Time","19","","","","3"
"No worries","1986","Hesse","Not Working","50","0.148208381424096","0.112578081922477","0.183838680925715","3"
"No worries","1986","Rhineland-Palatinate,Saarland","Full Time","30","0.0763203484412164","0.0482219289856174","0.104418767896815","3"
"No worries","1986","Schleswig-Holstein","Full Time","12","","","","3"
"No worries","1986","Schleswig-Holstein","Part Time","5","","","","3"
"No worries","1986","Schleswig-Holstein","Not Working","17","","","","3"
"No worries","1986","Hamburg","Full Time","8","","","","3"
"No worries","1986","Lower Saxony","Full Time","37","0.0622335732616921","0.0399379545313743","0.0845291919920099","3"
"No worries","1986","Lower Saxony","Part Time","9","","","","3"
"No worries","1986","Lower Saxony","Not Working","69","0.156959155802016","0.123789211794798","0.190129099809235","3"
"No worries","1986","Bremen","Full Time","3","","","","3"
"No worries","1986","Bremen","Part Time","2","","","","3"
"No worries","1986","Bremen","Not Working","13","","","","3"
"No worries","1986","North Rhine-Westphalia","Full Time","134","0.0803424106194662","0.0652675821016143","0.0954172391373182","3"
"No worries","1986","North Rhine-Westphalia","Part Time","39","0.0622521818445486","0.039676437795498","0.0848279258935993","3"
"No worries","1986","North Rhine-Westphalia","Not Working","127","0.102713325389239","0.0850439756198087","0.120382675158669","3"
"No worries","1986","Rhineland-Palatinate,Saarland","Part Time","7","","","","3"
"No worries","1986","Rhineland-Palatinate,Saarland","Not Working","28","","","","3"
"No worries","1986","Baden-Württemberg","Full Time","160","0.108610903805781","0.0893644107593076","0.127857396852255","3"
"No worries","1986","Baden-Württemberg","Part Time","44","0.0987182840401984","0.0674687786330712","0.129967789447326","3"
"No worries","1986","Baden-Württemberg","Not Working","122","0.201924948626199","0.170750754703861","0.233099142548537","3"
"No worries","1986","Bavaria","Full Time","73","0.0827109862769502","0.0640170928919006","0.101404879662","3"
"No worries","1986","Bavaria","Part Time","37","0.0933605922031445","0.062526289403167","0.124194895003122","3"
"No worries","1986","Bavaria","Not Working","67","0.129702953821062","0.102407187795764","0.15699871984636","3"
"No worries","1986","Berlin","Full Time","9","","","","3"
"No worries","1986","Berlin","Part Time","10","","","","3"
