"plh0036","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2001","higher vocational","West Germany","329","0.281970853333083","0.256804397777542","0.307137308888623"
"Big worries","2001","higher vocational","East Germany","115","0.259949797932199","0.219152449388044","0.300747146476353"
"Big worries","2001","higher education","West Germany","611","0.275720232409246","0.25755179722499","0.293888667593502"
"Big worries","2001","higher education","East Germany","335","0.290682677405312","0.265192309888232","0.316173044922393"
"Some worries","2001","in school","West Germany","197","0.507158741547739","0.457412793163188","0.556904689932289"
"Some worries","2001","in school","East Germany","96","0.653260407119763","0.578814101495372","0.727706712744155"
"Some worries","2001","inadequately","West Germany","169","0.578869875279788","0.522238736558091","0.635501014001484"
"Some worries","2001","inadequately","East Germany","9","","",""
"Some worries","2001","general elemantary","West Germany","1512","0.58602067509415","0.567196497478721","0.604844852709579"
"Some worries","2001","general elemantary","East Germany","252","0.557464573976257","0.511876806130078","0.603052341822436"
"Some worries","2001","middle vocational","West Germany","5127","0.596302009152278","0.585917950436128","0.606686067868427"
"Some worries","2001","middle vocational","East Germany","1883","0.625928638359043","0.608599007208712","0.643258269509373"
"Some worries","2001","vocational + Abi","West Germany","558","0.583831146618409","0.552519346645766","0.615142946591052"
"Some worries","2001","vocational + Abi","East Germany","69","0.56658287922236","0.478287055853062","0.654878702591658"
"Some worries","2001","higher vocational","West Germany","765","0.614707347990107","0.587487952665208","0.641926743315006"
"Some worries","2001","higher vocational","East Germany","285","0.645385084924375","0.600886667341114","0.689883502507636"
"Some worries","2001","higher education","West Germany","1413","0.594918547886069","0.574959953010418","0.614877142761721"
"Some worries","2001","higher education","East Germany","775","0.626071830812013","0.598910414530294","0.653233247093731"
"No worries","2001","in school","West Germany","83","0.225476291399877","0.18389480327549","0.267057779524265"
"No worries","2001","in school","East Germany","23","","",""
"No worries","2001","inadequately","West Germany","79","0.233240338385842","0.184735157864639","0.281745518907045"
"No worries","2001","inadequately","East Germany","3","","",""
"No worries","2001","general elemantary","West Germany","552","0.205062355937001","0.189631865854041","0.220492846019962"
"No worries","2001","general elemantary","East Germany","89","0.202739029169458","0.165838329315571","0.239639729023345"
"No worries","2001","middle vocational","West Germany","1338","0.153106598187416","0.145485509193112","0.16072768718172"
"No worries","2001","middle vocational","East Germany","370","0.123381762748867","0.111603522362064","0.135160003135671"
"No worries","2001","vocational + Abi","West Germany","114","0.123178143177225","0.102301910583494","0.144054375770955"
"No worries","2001","vocational + Abi","East Germany","13","","",""
"No worries","2001","higher vocational","West Germany","134","0.10332179867681","0.0862977366642343","0.120345860689386"
"No worries","2001","higher vocational","East Germany","44","0.0946651171434263","0.0674345791742104","0.121895655112642"
"No worries","2001","higher education","West Germany","300","0.129361219704685","0.115716925229619","0.143005514179751"
"No worries","2001","higher education","East Germany","109","0.083245491782675","0.0677375869568372","0.0987533966085129"
"Big worries","2002","in school","West Germany","135","0.256416663327051","0.216382759853715","0.296450566800387"
"Big worries","2002","in school","East Germany","35","0.29847727731991","0.225970453001609","0.370984101638211"
"Big worries","2002","inadequately","West Germany","43","0.171435965468271","0.12588640143946","0.216985529497082"
"Big worries","2002","inadequately","East Germany","4","","",""
"Big worries","2002","general elemantary","West Germany","544","0.234384446633764","0.217678565662464","0.251090327605064"
"Big worries","2002","general elemantary","East Germany","94","0.188792036043007","0.151673392981577","0.225910679104436"
"Big worries","2002","middle vocational","West Germany","1911","0.226311274109654","0.217527102795354","0.235095445423954"
"Big worries","2002","middle vocational","East Germany","630","0.23428886046308","0.218806489497938","0.249771231428222"
"Big worries","2002","vocational + Abi","West Germany","267","0.253045025726497","0.226584112600234","0.279505938852759"
"Big worries","2002","vocational + Abi","East Germany","27","","",""
"Big worries","2002","higher vocational","West Germany","287","0.25143515042046","0.22779726279515","0.27507303804577"
"Big worries","2002","higher vocational","East Germany","109","0.261652468716151","0.221132257031026","0.302172680401276"
"Big worries","2002","higher education","West Germany","749","0.2555793106051","0.240548478868619","0.27061014234158"
"Big worries","2002","higher education","East Germany","314","0.253984611399055","0.230537913188301","0.277431309609809"
"Some worries","2002","in school","West Germany","221","0.481108884265622","0.435299991274455","0.526917777256789"
"Some worries","2002","in school","East Germany","85","0.520872893611559","0.441715110115017","0.600030677108101"
"Some worries","2002","inadequately","West Germany","152","0.585058993939072","0.525511536239823","0.644606451638322"
"Some worries","2002","inadequately","East Germany","7","","",""
"Some worries","2002","general elemantary","West Germany","1417","0.556118387239816","0.536524670768464","0.575712103711169"
"Some worries","2002","general elemantary","East Germany","242","0.595557504755769","0.549006999953915","0.642108009557623"
"Some worries","2002","middle vocational","West Germany","5391","0.618066581285717","0.607867148291505","0.628266014279929"
"Some worries","2002","middle vocational","East Germany","1836","0.612594124596844","0.594786799739585","0.630401449454102"
"Some worries","2002","vocational + Abi","West Germany","639","0.622422103531654","0.592916500329506","0.651927706733802"
"Some worries","2002","vocational + Abi","East Germany","86","0.635520247394098","0.554633003751679","0.716407491036516"
"Some worries","2002","higher vocational","West Germany","835","0.625280820249358","0.598907095585733","0.651654544912983"
"Some worries","2002","higher vocational","East Germany","287","0.60792156839022","0.562913629442368","0.652929507338072"
"Some worries","2002","higher education","West Germany","2001","0.598418282620754","0.581525533138282","0.615311032103226"
"Some worries","2002","higher education","East Germany","865","0.649684221659919","0.623987062908407","0.67538138041143"
"No worries","2002","in school","West Germany","101","0.262474452407327","0.222135738803559","0.302813166011095"
"No worries","2002","in school","East Germany","33","0.180649829068531","0.119688289366212","0.24161136877085"
"No worries","2002","inadequately","West Germany","68","0.243505040592656","0.191633730863027","0.295376350322286"
"No worries","2002","inadequately","East Germany","4","","",""
"No worries","2002","general elemantary","West Germany","509","0.20949716612642","0.193448445895273","0.225545886357567"
"No worries","2002","general elemantary","East Germany","91","0.215650459201224","0.176641517299316","0.254659401103131"
"No worries","2002","middle vocational","West Germany","1415","0.155622144604629","0.148012424493669","0.163231864715589"
"No worries","2002","middle vocational","East Germany","409","0.153117014940077","0.139954084170392","0.166279945709761"
"No worries","2002","vocational + Abi","West Germany","131","0.12453287074185","0.104436361142326","0.144629380341373"
"No worries","2002","vocational + Abi","East Germany","23","","",""
"No worries","2002","higher vocational","West Germany","172","0.123284029330182","0.105371215102815","0.141196843557548"
"No worries","2002","higher vocational","East Germany","56","0.130425962893629","0.0993793532142983","0.16147257257296"
"No worries","2002","higher education","West Germany","485","0.146002406774146","0.133834404579625","0.158170408968668"
"No worries","2002","higher education","East Germany","145","0.0963311669410265","0.0804386690994076","0.112223664782645"
"Big worries","2003","in school","West Germany","111","0.238127666284339","0.198947507291359","0.277307825277319"
"Big worries","2003","in school","East Germany","44","0.351486319875256","0.277966511242761","0.425006128507751"
"Big worries","2003","inadequately","West Germany","44","0.197547168640152","0.147994458465953","0.24709987881435"
"Big worries","2003","inadequately","East Germany","2","","",""
"Big worries","2003","general elemantary","West Germany","517","0.229428472567209","0.212296926851225","0.246560018283194"
"Big worries","2003","general elemantary","East Germany","95","0.247436784845419","0.205869510711144","0.289004058979693"
"Big worries","2003","middle vocational","West Germany","1858","0.236531215460918","0.227394555682591","0.245667875239244"
"Big worries","2003","middle vocational","East Germany","691","0.262471424017849","0.24620664721522","0.278736200820478"
"Big worries","2003","vocational + Abi","West Germany","271","0.262390177252569","0.235325540528063","0.289454813977075"
"Big worries","2003","vocational + Abi","East Germany","41","0.285894158943341","0.211837518551799","0.359950799334883"
"Big worries","2003","higher vocational","West Germany","298","0.298190885757753","0.272687635052591","0.323694136462915"
"Big worries","2003","higher vocational","East Germany","118","0.307987796018762","0.265521557438512","0.350454034599012"
"Big worries","2003","higher education","West Germany","684","0.258937742075468","0.243424605405677","0.27445087874526"
"Big worries","2003","higher education","East Germany","345","0.278775441280541","0.254306468087268","0.303244414473813"
"Some worries","2003","in school","West Germany","244","0.490368015286601","0.444383716267891","0.53635231430531"
"Some worries","2003","in school","East Germany","85","0.441052280756177","0.364594583464451","0.517509978047903"
"Some worries","2003","inadequately","West Germany","137","0.532775461885812","0.470680383532965","0.594870540238658"
"Some worries","2003","inadequately","East Germany","11","","",""
"Some worries","2003","general elemantary","West Germany","1355","0.582438105961749","0.562344784441534","0.602531427481964"
"Some worries","2003","general elemantary","East Germany","245","0.586380180560921","0.538940884912473","0.633819476209369"
"Some worries","2003","middle vocational","West Germany","5210","0.625214173416073","0.614806502159977","0.635621844672169"
"Some worries","2003","middle vocational","East Germany","1808","0.61667111993399","0.598697719782915","0.634644520085065"
"Some worries","2003","vocational + Abi","West Germany","609","0.615205580089927","0.585273314805977","0.645137845373876"
"Some worries","2003","vocational + Abi","East Germany","87","0.611806962655386","0.531931911251301","0.691682014059471"
"Some worries","2003","higher vocational","West Germany","790","0.603299003990532","0.57602575953051","0.630572248450554"
"Some worries","2003","higher vocational","East Germany","292","0.609255278351955","0.564373880490627","0.654136676213283"
"Some worries","2003","higher education","West Germany","1947","0.611213241520298","0.593949826856477","0.628476656184119"
"Some worries","2003","higher education","East Germany","829","0.646782781193111","0.620700030280481","0.67286553210574"
"No worries","2003","in school","West Germany","99","0.27150431842906","0.230595020508215","0.312413616349905"
"No worries","2003","in school","East Germany","33","0.207461399368567","0.145020457255382","0.269902341481751"
"No worries","2003","inadequately","West Germany","67","0.269677369474036","0.214443956307915","0.324910782640158"
"No worries","2003","inadequately","East Germany","2","","",""
"No worries","2003","general elemantary","West Germany","442","0.188133421471042","0.172209804502742","0.204057038439341"
"No worries","2003","general elemantary","East Germany","74","0.16618303459366","0.130325813693605","0.202040255493715"
"No worries","2003","middle vocational","West Germany","1242","0.138254611123009","0.13083336430494","0.145675857941079"
"No worries","2003","middle vocational","East Germany","312","0.120857456048161","0.108807539449288","0.132907372647033"
"No worries","2003","vocational + Abi","West Germany","135","0.122404242657505","0.102240991352724","0.142567493962285"
"No worries","2003","vocational + Abi","East Germany","15","","",""
"No worries","2003","higher vocational","West Germany","148","0.0985101102517145","0.081896665618999","0.11512355488443"
"No worries","2003","higher vocational","East Germany","44","0.0827569256292825","0.0574135442267964","0.108100307031769"
"No worries","2003","higher education","West Germany","432","0.129849016404234","0.117945062610492","0.141752970197975"
"No worries","2003","higher education","East Germany","116","0.0744417775263488","0.0601178051470868","0.0887657499056108"
"Big worries","2004","in school","West Germany","108","0.195535433865723","0.159717227692235","0.23135364003921"
"Big worries","2004","in school","East Germany","40","0.276957913124218","0.208469856232989","0.345445970015448"
"Big worries","2004","inadequately","West Germany","40","0.20145567356451","0.149279235461058","0.253632111667962"
"Big worries","2004","inadequately","East Germany","5","","",""
"Big worries","2004","general elemantary","West Germany","446","0.196655930407059","0.179986295282324","0.213325565531795"
"Big worries","2004","general elemantary","East Germany","85","0.246582775580546","0.202899878772729","0.290265672388364"
"Big worries","2004","middle vocational","West Germany","1851","0.241042779676161","0.231688896251979","0.250396663100342"
"Big worries","2004","middle vocational","East Germany","602","0.236023487146998","0.220152667407171","0.251894306886825"
"Big worries","2004","vocational + Abi","West Germany","256","0.268604825869001","0.241174524739951","0.29603512699805"
"Big worries","2004","vocational + Abi","East Germany","46","0.301650837187019","0.229161136503977","0.37414053787006"
"Big worries","2004","higher vocational","West Germany","287","0.27656906027338","0.251334555137523","0.301803565409238"
"Big worries","2004","higher vocational","East Germany","94","0.22835092339643","0.188949115174384","0.267752731618476"
"Big worries","2004","higher education","West Germany","657","0.231692154206613","0.216639545539593","0.246744762873634"
"Big worries","2004","higher education","East Germany","308","0.262415593634567","0.238314109378187","0.286517077890946"
"Some worries","2004","in school","West Germany","249","0.519757205783569","0.474637285303731","0.564877126263407"
"Some worries","2004","in school","East Germany","89","0.538829115814533","0.462536477323995","0.615121754305071"
"Some worries","2004","inadequately","West Germany","125","0.520094170318968","0.455103028342979","0.585085312294958"
"Some worries","2004","inadequately","East Germany","8","","",""
"Some worries","2004","general elemantary","West Germany","1305","0.601127366164628","0.580591068801421","0.621663663527835"
"Some worries","2004","general elemantary","East Germany","222","0.557223483725236","0.50688277969935","0.607564187751123"
"Some worries","2004","middle vocational","West Germany","4883","0.602934055125692","0.592233594613844","0.61363451563754"
"Some worries","2004","middle vocational","East Germany","1768","0.618117280547143","0.599958687740076","0.63627587335421"
"Some worries","2004","vocational + Abi","West Germany","630","0.621449935631449","0.591433276018536","0.651466595244362"
"Some worries","2004","vocational + Abi","East Germany","83","0.558390719567577","0.479961855984412","0.636819583150741"
"Some worries","2004","higher vocational","West Germany","750","0.608004001074265","0.580462443869698","0.635545558278831"
"Some worries","2004","higher vocational","East Germany","279","0.629661087579042","0.584333986187193","0.674988188970891"
"Some worries","2004","higher education","West Germany","1869","0.620624391126572","0.603312775695339","0.637936006557805"
"Some worries","2004","higher education","East Germany","820","0.636961050041691","0.610617387439565","0.663304712643817"
"No worries","2004","in school","West Germany","114","0.284707360350708","0.243952551273048","0.325462169428369"
"No worries","2004","in school","East Germany","35","0.184212971061249","0.124882927336133","0.243543014786364"
"No worries","2004","inadequately","West Germany","62","0.278450156116522","0.220140287373763","0.336760024859282"
"No worries","2004","inadequately","East Germany","4","","",""
"No worries","2004","general elemantary","West Germany","433","0.202216703428312","0.185371635887227","0.219061770969398"
"No worries","2004","general elemantary","East Germany","67","0.196193740694218","0.155947014825997","0.236440466562438"
"No worries","2004","middle vocational","West Germany","1298","0.156023165198148","0.14808726776168","0.163959062634615"
"No worries","2004","middle vocational","East Germany","380","0.145859232305858","0.132667147597186","0.159051317014531"
"No worries","2004","vocational + Abi","West Germany","117","0.10994523849955","0.0905857356130631","0.129304741386037"
"No worries","2004","vocational + Abi","East Germany","25","","",""
"No worries","2004","higher vocational","West Germany","170","0.115426938652355","0.097400293937417","0.133453583367293"
"No worries","2004","higher vocational","East Germany","63","0.141987989024528","0.109225466370641","0.174750511678415"
"No worries","2004","higher education","West Germany","492","0.147683454666815","0.135025753031617","0.160341156302012"
"No worries","2004","higher education","East Germany","152","0.100623356323742","0.0841431248114712","0.117103587836013"
"Big worries","2005","in school","West Germany","140","0.253857945380999","0.215671963871113","0.292043926890885"
"Big worries","2005","in school","East Germany","34","0.231124613635392","0.162745614245656","0.299503613025127"
"Big worries","2005","inadequately","West Germany","54","0.260461900584397","0.202334833188997","0.318588967979797"
"Big worries","2005","inadequately","East Germany","7","","",""
"Big worries","2005","general elemantary","West Germany","535","0.253336733375901","0.234509667741614","0.272163799010187"
"Big worries","2005","general elemantary","East Germany","85","0.293174090434873","0.244715891835639","0.341632289034106"
"Big worries","2005","middle vocational","West Germany","2125","0.296176877283155","0.285926945877099","0.306426808689211"
"Big worries","2005","middle vocational","East Germany","750","0.303096330728494","0.285531380166756","0.320661281290233"
"Big worries","2005","vocational + Abi","West Germany","260","0.280423019245468","0.252168759234991","0.308677279255945"
"Big worries","2005","vocational + Abi","East Germany","47","0.314764803286121","0.243248756994946","0.386280849577296"
"Big worries","2005","higher vocational","West Germany","335","0.32273187398807","0.295568844292859","0.34989490368328"
"Big worries","2005","higher vocational","East Germany","127","0.291289331522383","0.247939377601342","0.334639285443425"
"Big worries","2005","higher education","West Germany","700","0.251420282098535","0.235663352724091","0.26717721147298"
"Big worries","2005","higher education","East Germany","364","0.307523222778641","0.281982046868219","0.333064398689062"
"Some worries","2005","in school","West Germany","241","0.51911006104482","0.475272095923637","0.562948026166004"
"Some worries","2005","in school","East Germany","86","0.573767137647197","0.493550775304366","0.653983499990027"
"Some worries","2005","inadequately","West Germany","116","0.553098749458744","0.487252179505585","0.618945319411903"
"Some worries","2005","inadequately","East Germany","7","","",""
"Some worries","2005","general elemantary","West Germany","1139","0.561304471384609","0.539823594036801","0.582785348732417"
"Some worries","2005","general elemantary","East Germany","200","0.535748367971857","0.482659264685165","0.58883747125855"
"Some worries","2005","middle vocational","West Germany","4405","0.567786220632074","0.556664925978338","0.578907515285809"
"Some worries","2005","middle vocational","East Germany","1572","0.577547552913451","0.558669682268819","0.596425423558084"
"Some worries","2005","vocational + Abi","West Germany","587","0.58525563528864","0.554267066052236","0.616244204525044"
"Some worries","2005","vocational + Abi","East Germany","89","0.551885445244297","0.475306464951339","0.628464425537254"
"Some worries","2005","higher vocational","West Germany","662","0.578604887196162","0.549916062545728","0.607293711846595"
"Some worries","2005","higher vocational","East Germany","244","0.618906216264426","0.572570037007782","0.66524239552107"
"Some worries","2005","higher education","West Germany","1786","0.612991534462283","0.595301043881609","0.630682025042957"
"Some worries","2005","higher education","East Germany","756","0.592913408209989","0.565721583137846","0.620105233282132"
"No worries","2005","in school","West Germany","118","0.227031993574181","0.19027651271328","0.263787474435082"
"No worries","2005","in school","East Germany","26","","",""
"No worries","2005","inadequately","West Germany","49","0.18643934995686","0.134858345989497","0.238020353924222"
"No worries","2005","inadequately","East Germany","4","","",""
"No worries","2005","general elemantary","West Germany","376","0.185358795239491","0.168537441412701","0.20218014906628"
"No worries","2005","general elemantary","East Germany","54","0.17107754159327","0.13099071333289","0.211164369853651"
"No worries","2005","middle vocational","West Germany","1092","0.136036902084771","0.128340467508427","0.143733336661115"
"No worries","2005","middle vocational","East Germany","308","0.119356116358054","0.106965505492376","0.131746727223732"
"No worries","2005","vocational + Abi","West Germany","124","0.134321345465892","0.1128732197144","0.155769471217384"
"No worries","2005","vocational + Abi","East Germany","26","","",""
"No worries","2005","higher vocational","West Germany","141","0.0986632388157684","0.0813372437627515","0.115989233868785"
"No worries","2005","higher vocational","East Germany","51","0.0898044522131902","0.062526726819069","0.117082177607311"
"No worries","2005","higher education","West Germany","426","0.135588183439182","0.123153816640826","0.148022550237537"
"No worries","2005","higher education","East Germany","134","0.0995633690113699","0.0829913397351738","0.116135398287566"
"Big worries","2006","in school","West Germany","70","0.219868756879562","0.174772428738028","0.264965085021095"
"Big worries","2006","in school","East Germany","12","","",""
"Big worries","2006","inadequately","West Germany","45","0.201434358038956","0.146929086400673","0.25593962967724"
"Big worries","2006","inadequately","East Germany","6","","",""
"Big worries","2006","general elemantary","West Germany","538","0.25628008705358","0.237567526836001","0.27499264727116"
"Big worries","2006","general elemantary","East Germany","90","0.253233576174014","0.208923727735826","0.297543424612201"
"Big worries","2006","middle vocational","West Germany","2260","0.281912342021978","0.272199979700939","0.291624704343017"
"Big worries","2006","middle vocational","East Germany","710","0.24847937660269","0.232501812927326","0.264456940278054"
"Big worries","2006","vocational + Abi","West Germany","298","0.269886679307649","0.242921172495258","0.296852186120041"
"Big worries","2006","vocational + Abi","East Germany","40","0.264666870384953","0.198155392763739","0.331178348006166"
"Big worries","2006","higher vocational","West Germany","317","0.284614319155897","0.259345872725593","0.309882765586201"
"Big worries","2006","higher vocational","East Germany","123","0.281946743677332","0.239219472104952","0.324674015249711"
"Big worries","2006","higher education","West Germany","826","0.269477620275183","0.254207138781168","0.284748101769198"
"Big worries","2006","higher education","East Germany","362","0.274316157425621","0.250382620754758","0.298249694096484"
"Some worries","2006","in school","West Germany","189","0.612917390227603","0.559880458924701","0.665954321530505"
"Some worries","2006","in school","East Germany","44","0.592553508653881","0.479837464339371","0.70526955296839"
"Some worries","2006","inadequately","West Germany","111","0.574051921561678","0.506851756045507","0.641252087077848"
"Some worries","2006","inadequately","East Germany","12","","",""
"Some worries","2006","general elemantary","West Germany","1192","0.559100161336327","0.537819464082107","0.580380858590547"
"Some worries","2006","general elemantary","East Germany","203","0.532402933724675","0.481563191740753","0.583242675708597"
"Some worries","2006","middle vocational","West Germany","4929","0.589215972807766","0.578596006735037","0.599835938880496"
"Some worries","2006","middle vocational","East Germany","1709","0.605646744101236","0.587577193985392","0.623716294217081"
"Some worries","2006","vocational + Abi","West Germany","620","0.604898936508293","0.575201549673381","0.634596323343205"
"Some worries","2006","vocational + Abi","East Germany","100","0.614162523355976","0.540770544271855","0.687554502440097"
"Some worries","2006","higher vocational","West Germany","750","0.606096271901481","0.578734394124635","0.633458149678326"
"Some worries","2006","higher vocational","East Germany","252","0.61491355708897","0.568704251709705","0.661122862468234"
"Some worries","2006","higher education","West Germany","2015","0.603678918979519","0.586844380731782","0.620513457227256"
"Some worries","2006","higher education","East Germany","838","0.609112852116555","0.582938132670331","0.635287571562779"
"No worries","2006","in school","West Germany","65","0.167213852892835","0.126580893044333","0.207846812741338"
"No worries","2006","in school","East Germany","17","","",""
"No worries","2006","inadequately","West Germany","52","0.224513720399366","0.167808254105009","0.281219186693723"
"No worries","2006","inadequately","East Germany","4","","",""
"No worries","2006","general elemantary","West Germany","361","0.184619751610093","0.167989828192189","0.201249675027997"
"No worries","2006","general elemantary","East Germany","77","0.214363490101312","0.172548358546391","0.256178621656232"
"No worries","2006","middle vocational","West Germany","1055","0.128871685170256","0.121639010707091","0.13610435963342"
"No worries","2006","middle vocational","East Germany","391","0.145873879296074","0.132822851966388","0.15892490662576"
"No worries","2006","vocational + Abi","West Germany","123","0.125214384184057","0.105109542671935","0.14531922569618"
"No worries","2006","vocational + Abi","East Germany","29","","",""
"No worries","2006","higher vocational","West Germany","158","0.109289408942623","0.0918176192503247","0.126761198634921"
"No worries","2006","higher vocational","East Germany","51","0.103139699233699","0.0742582739228123","0.132021124544586"
"No worries","2006","higher education","West Germany","402","0.126843460745298","0.11538952576553","0.138297395725066"
"No worries","2006","higher education","East Germany","135","0.116570990457824","0.0993567236637238","0.133785257251924"
"Big worries","2007","in school","West Germany","103","0.358577682164996","0.299829860265456","0.417325504064537"
"Big worries","2007","in school","East Germany","28","","",""
"Big worries","2007","inadequately","West Germany","42","0.21976682910956","0.161497435027993","0.278036223191127"
"Big worries","2007","inadequately","East Germany","7","","",""
"Big worries","2007","general elemantary","West Germany","586","0.306327448516664","0.285440191584231","0.327214705449097"
"Big worries","2007","general elemantary","East Germany","101","0.329354758209809","0.278493211382052","0.380216305037566"
"Big worries","2007","middle vocational","West Germany","2790","0.369074945734275","0.35828756965804","0.379862321810511"
"Big worries","2007","middle vocational","East Germany","899","0.35433652329889","0.336059783163071","0.37261326343471"
"Big worries","2007","vocational + Abi","West Germany","414","0.42352695612235","0.392978090312552","0.454075821932149"
"Big worries","2007","vocational + Abi","East Germany","48","0.334030857423019","0.262497237476238","0.4055644773698"
"Big worries","2007","higher vocational","West Germany","439","0.42645305002967","0.397553443520942","0.455352656538397"
"Big worries","2007","higher vocational","East Germany","154","0.383364407726922","0.335953573442163","0.43077524201168"
"Big worries","2007","higher education","West Germany","1194","0.416375421047058","0.398983023273662","0.433767818820454"
"Big worries","2007","higher education","East Germany","515","0.384812901249747","0.35835399198561","0.411271810513884"
"Some worries","2007","in school","West Germany","126","0.520825803426594","0.459630080972072","0.582021525881117"
"Some worries","2007","in school","East Germany","38","0.412584955805601","0.306030800312018","0.519139111299183"
"Some worries","2007","inadequately","West Germany","113","0.61577675712434","0.547330344869715","0.684223169378965"
"Some worries","2007","inadequately","East Germany","11","","",""
"Some worries","2007","general elemantary","West Germany","1019","0.548943950934828","0.526396863193401","0.571491038676256"
"Some worries","2007","general elemantary","East Germany","164","0.443086631995439","0.389327863139982","0.496845400850896"
"Some worries","2007","middle vocational","West Germany","4052","0.522332923762965","0.511166708264217","0.533499139261712"
"Some worries","2007","middle vocational","East Germany","1436","0.536348459820833","0.517293543790985","0.555403375850681"
"Some worries","2007","vocational + Abi","West Germany","510","0.503758115099931","0.472846421735302","0.53466980846456"
"Some worries","2007","vocational + Abi","East Germany","92","0.539654039359201","0.464059619248399","0.615248459470004"
"Some worries","2007","higher vocational","West Germany","594","0.499974738913225","0.470757320931294","0.529192156895156"
"Some worries","2007","higher vocational","East Germany","216","0.526014739980522","0.477324851075017","0.574704628886026"
"Some worries","2007","higher education","West Germany","1617","0.485587787259418","0.467954241739757","0.50322133277908"
"Some worries","2007","higher education","East Germany","677","0.526345689228632","0.499193190764805","0.553498187692458"
"No worries","2007","in school","West Germany","27","","",""
"No worries","2007","in school","East Germany","16","","",""
"No worries","2007","inadequately","West Germany","39","0.1644564137661","0.112294058973601","0.2166187685586"
"No worries","2007","inadequately","East Germany","5","","",""
"No worries","2007","general elemantary","West Germany","266","0.144728600548508","0.128786690537439","0.160670510559577"
"No worries","2007","general elemantary","East Germany","63","0.227558609794753","0.182186332929609","0.272930886659897"
"No worries","2007","middle vocational","West Germany","845","0.10859213050276","0.101636971558231","0.115547289447289"
"No worries","2007","middle vocational","East Germany","296","0.109315016880277","0.0973919042861225","0.121238129474431"
"No worries","2007","vocational + Abi","West Germany","81","0.0727149287777189","0.0566609203862001","0.0887689371692376"
"No worries","2007","vocational + Abi","East Germany","27","","",""
"No worries","2007","higher vocational","West Germany","92","0.0735722110571055","0.0583164274253818","0.0888279946888292"
"No worries","2007","higher vocational","East Germany","34","0.0906208522925565","0.0626282047837886","0.118613499801324"
"No worries","2007","higher education","West Germany","275","0.0980367916935239","0.0875452554159354","0.108528327971112"
"No worries","2007","higher education","East Germany","107","0.088841409521621","0.07336934660933","0.104313472433912"
"Big worries","2008","in school","West Germany","79","0.279775124288786","0.226330743100311","0.33321950547726"
"Big worries","2008","in school","East Germany","19","","",""
"Big worries","2008","inadequately","West Germany","35","0.275436723933917","0.207478326607256","0.343395121260579"
"Big worries","2008","inadequately","East Germany","3","","",""
"Big worries","2008","general elemantary","West Germany","446","0.253257172151304","0.232729208645569","0.27378513565704"
"Big worries","2008","general elemantary","East Germany","67","0.24978199205334","0.201200317979285","0.298363666127396"
"Big worries","2008","middle vocational","West Germany","2028","0.294960092663035","0.284453611523494","0.305466573802576"
"Big worries","2008","middle vocational","East Germany","603","0.258853949635358","0.241732333674129","0.275975565596588"
"Big worries","2008","vocational + Abi","West Germany","289","0.32819371634811","0.298047882821731","0.358339549874489"
"Big worries","2008","vocational + Abi","East Germany","38","0.232476726190087","0.168218376984559","0.296735075395616"
"Big worries","2008","higher vocational","West Germany","313","0.32571358346773","0.297231512635617","0.354195654299843"
"Big worries","2008","higher vocational","East Germany","107","0.280643392334357","0.235167420752715","0.326119363915999"
"Big worries","2008","higher education","West Germany","835","0.295785693124391","0.279327435755331","0.31224395049345"
"Big worries","2008","higher education","East Germany","358","0.296124115734098","0.27072333113336","0.321524900334837"
"Some worries","2008","in school","West Germany","141","0.522696009199796","0.463227702784524","0.582164315615068"
"Some worries","2008","in school","East Germany","46","0.580675916439978","0.473215778962941","0.688136053917016"
"Some worries","2008","inadequately","West Germany","86","0.47559578390849","0.399625083158738","0.551566484658242"
"Some worries","2008","inadequately","East Germany","10","","",""
"Some worries","2008","general elemantary","West Germany","992","0.582646433004581","0.559369054362612","0.605923811646549"
"Some worries","2008","general elemantary","East Germany","168","0.481849184194941","0.425772564232879","0.537925804157004"
"Some worries","2008","middle vocational","West Germany","4265","0.575212046280286","0.563823484365831","0.58660060819474"
"Some worries","2008","middle vocational","East Germany","1545","0.594940554459925","0.575751144408844","0.614129964511006"
"Some worries","2008","vocational + Abi","West Germany","531","0.542784761579654","0.510802121821343","0.574767401337965"
"Some worries","2008","vocational + Abi","East Germany","99","0.617712106861036","0.543788631549306","0.691635582172766"
"Some worries","2008","higher vocational","West Germany","619","0.580307304276411","0.550313873481651","0.610300735071172"
"Some worries","2008","higher vocational","East Germany","232","0.600505064393078","0.550931923809757","0.650078204976399"
"Some worries","2008","higher education","West Germany","1777","0.579530305256196","0.561729146597192","0.597331463915201"
"Some worries","2008","higher education","East Germany","758","0.607944120768154","0.58078172847932","0.635106513056988"
"No worries","2008","in school","West Germany","51","0.197528866511418","0.150127218521402","0.244930514501434"
"No worries","2008","in school","East Germany","16","","",""
"No worries","2008","inadequately","West Germany","45","0.248967492157593","0.183187360694164","0.314747623621021"
"No worries","2008","inadequately","East Germany","6","","",""
"No worries","2008","general elemantary","West Germany","286","0.164096394844115","0.146613752243551","0.18157903744468"
"No worries","2008","general elemantary","East Germany","70","0.268368823751718","0.218639757536872","0.318097889966564"
"No worries","2008","middle vocational","West Germany","944","0.129827861056679","0.122084039394778","0.137571682718581"
