"plh0174","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1991","direct migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1991","direct migration background","Rural Area","","","","","7"
"7 on Scale 1 to 10","1991","no migration background","Rural Area","","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1991","indirect migration background","Rural Area","","","","","7"
"8 on Scale 1 to 10","1991","no migration background","Rural Area","","","","","8"
"8 on Scale 1 to 10","1991","no migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1991","direct migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1991","direct migration background","Rural Area","","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1991","indirect migration background","Rural Area","","","","","8"
"9 on Scale 1 to 10","1991","no migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1991","direct migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1991","no migration background","Rural Area","","","","","9"
"9 on Scale 1 to 10","1991","direct migration background","Rural Area","","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1991","indirect migration background","Rural Area","","","","","9"
"0 Completely dissatisfied","1992","no migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1992","no migration background","Rural Area","","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1992","direct migration background","Rural Area","","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1992","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","1"
"1 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1992","no migration background","Urban Area","","","","","10"
"10 Completely satisfied","1992","no migration background","Rural Area","","","","","10"
"10 Completely satisfied","1992","direct migration background","Rural Area","","","","","10"
"10 Completely satisfied","1992","direct migration background","Urban Area","","","","","10"
"10 Completely satisfied","1992","indirect migration background","Urban Area","","","","","10"
"10 Completely satisfied","1992","indirect migration background","Rural Area","","","","","10"
"2 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","2"
"2 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","3"
"3 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","3"
"4 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","4"
"4 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","4"
"4 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","4"
"5 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","5"
"5 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","5"
"5 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","5"
"5 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","5"
"6 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","6"
"6 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","6"
"6 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","6"
"6 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","6"
"6 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","6"
"6 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","7"
"7 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","7"
"7 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","7"
"7 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","7"
"8 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","8"
"8 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","8"
"8 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","8"
"8 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","8"
"9 on Scale 1 to 10","1992","no migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1992","direct migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1992","no migration background","Rural Area","","","","","9"
"9 on Scale 1 to 10","1992","direct migration background","Rural Area","","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Urban Area","","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Rural Area","","","","","9"
"0 Completely dissatisfied","1993","direct migration background","Rural Area","6","","","","0"
"0 Completely dissatisfied","1993","no migration background","Urban Area","29","","","","0"
"0 Completely dissatisfied","1993","no migration background","Rural Area","26","","","","0"
"0 Completely dissatisfied","1993","direct migration background","Urban Area","17","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Urban Area","4","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Urban Area","36","0.00954085152427593","0.00655141054150739","0.0125302925070445","1"
"1 on Scale 1 to 10","1993","no migration background","Rural Area","21","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Urban Area","11","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1993","no migration background","Rural Area","201","0.0871245470465192","0.0760608103457734","0.098188283747265","10"
"10 Completely satisfied","1993","no migration background","Urban Area","352","0.0895511325771318","0.0807701836146228","0.0983320815396407","10"
"10 Completely satisfied","1993","direct migration background","Urban Area","157","0.109386849145816","0.093360100588388","0.125413597703243","10"
"10 Completely satisfied","1993","direct migration background","Rural Area","33","0.0933494844432457","0.061120112642392","0.125578856244099","10"
"10 Completely satisfied","1993","indirect migration background","Urban Area","30","0.140123219125717","0.0967467995196526","0.183499638731782","10"
"10 Completely satisfied","1993","indirect migration background","Rural Area","8","","","","10"
"2 on Scale 1 to 10","1993","no migration background","Urban Area","92","0.0240198660498328","0.0193113515634634","0.0287283805362021","2"
"2 on Scale 1 to 10","1993","indirect migration background","Urban Area","8","","","","2"
"2 on Scale 1 to 10","1993","no migration background","Rural Area","50","0.0188847160073273","0.0135447185497906","0.024224713464864","2"
"2 on Scale 1 to 10","1993","direct migration background","Urban Area","26","","","","2"
"2 on Scale 1 to 10","1993","direct migration background","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1993","no migration background","Rural Area","120","0.0479014103004522","0.0395233995859946","0.0562794210149097","3"
"3 on Scale 1 to 10","1993","no migration background","Urban Area","179","0.0465000299483885","0.0400246524816568","0.0529754074151201","3"
"3 on Scale 1 to 10","1993","direct migration background","Rural Area","14","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Urban Area","9","","","","3"
"3 on Scale 1 to 10","1993","direct migration background","Urban Area","63","0.0380964977158445","0.0282671070991462","0.0479258883325427","3"
"3 on Scale 1 to 10","1993","indirect migration background","Rural Area","1","","","","3"
"4 on Scale 1 to 10","1993","no migration background","Urban Area","236","0.0559726191875311","0.048903614952964","0.0630416234220981","4"
"4 on Scale 1 to 10","1993","no migration background","Rural Area","159","0.0640651759147941","0.0544587991590943","0.0736715526704939","4"
"4 on Scale 1 to 10","1993","direct migration background","Rural Area","14","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Urban Area","14","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1993","direct migration background","Urban Area","73","0.056064373815166","0.0442521139726341","0.0678766336576979","4"
"5 on Scale 1 to 10","1993","no migration background","Urban Area","785","0.194922805202114","0.182740535214836","0.207105075189391","5"
"5 on Scale 1 to 10","1993","no migration background","Rural Area","517","0.205081980210439","0.189242142683215","0.220921817737664","5"
"5 on Scale 1 to 10","1993","direct migration background","Urban Area","281","0.221847272263229","0.20051300242405","0.243181542102408","5"
"5 on Scale 1 to 10","1993","direct migration background","Rural Area","54","0.177090440423352","0.134799286512914","0.219381594333791","5"
"5 on Scale 1 to 10","1993","indirect migration background","Urban Area","48","0.204952177520174","0.154508884286082","0.255395470754266","5"
"5 on Scale 1 to 10","1993","indirect migration background","Rural Area","7","","","","5"
"6 on Scale 1 to 10","1993","indirect migration background","Urban Area","30","0.113005405126353","0.0734422760962679","0.152568534156437","6"
"6 on Scale 1 to 10","1993","no migration background","Urban Area","509","0.127786286491515","0.117519566639107","0.138053006343923","6"
"6 on Scale 1 to 10","1993","no migration background","Rural Area","290","0.111087229907521","0.0987593770586774","0.123415082756364","6"
"6 on Scale 1 to 10","1993","direct migration background","Urban Area","215","0.132549436545379","0.115138199637678","0.149960673453081","6"
"6 on Scale 1 to 10","1993","direct migration background","Rural Area","43","0.149824523757624","0.110285889679896","0.189363157835352","6"
"6 on Scale 1 to 10","1993","indirect migration background","Rural Area","5","","","","6"
"7 on Scale 1 to 10","1993","no migration background","Urban Area","775","0.185349608817545","0.17339983724437","0.19729938039072","7"
"7 on Scale 1 to 10","1993","no migration background","Rural Area","455","0.180466767835497","0.165379600574818","0.195553935096175","7"
"7 on Scale 1 to 10","1993","indirect migration background","Urban Area","33","0.149084539211949","0.104576337410485","0.193592741013413","7"
"7 on Scale 1 to 10","1993","direct migration background","Rural Area","44","0.108428624005512","0.0739836426541238","0.1428736053569","7"
"7 on Scale 1 to 10","1993","direct migration background","Urban Area","234","0.153224011460581","0.134728514862778","0.171719508058384","7"
"7 on Scale 1 to 10","1993","indirect migration background","Rural Area","6","","","","7"
"8 on Scale 1 to 10","1993","no migration background","Urban Area","800","0.194272596528915","0.18210575164705","0.20643944141078","8"
"8 on Scale 1 to 10","1993","no migration background","Rural Area","468","0.190017377938313","0.174626609231018","0.205408146645609","8"
"8 on Scale 1 to 10","1993","direct migration background","Urban Area","288","0.188887554106049","0.168789198812108","0.20898590939999","8"
"8 on Scale 1 to 10","1993","direct migration background","Rural Area","70","0.244147118008005","0.196556607892191","0.29173762812382","8"
"8 on Scale 1 to 10","1993","indirect migration background","Urban Area","49","0.182201537214633","0.133964602651177","0.230438471778089","8"
"8 on Scale 1 to 10","1993","indirect migration background","Rural Area","11","","","","8"
"9 on Scale 1 to 10","1993","no migration background","Urban Area","269","0.0644607040635992","0.0569087964059611","0.0720126117212373","9"
"9 on Scale 1 to 10","1993","no migration background","Rural Area","189","0.0724209727038081","0.0622530218681525","0.0825889235394637","9"
"9 on Scale 1 to 10","1993","direct migration background","Rural Area","27","","","","9"
"9 on Scale 1 to 10","1993","direct migration background","Urban Area","92","0.0658709882557189","0.0531339388053256","0.0786080377061122","9"
"9 on Scale 1 to 10","1993","indirect migration background","Urban Area","18","","","","9"
"9 on Scale 1 to 10","1993","indirect migration background","Rural Area","2","","","","9"
"0 Completely dissatisfied","1994","direct migration background","Rural Area","4","","","","0"
"0 Completely dissatisfied","1994","no migration background","Urban Area","29","","","","0"
"0 Completely dissatisfied","1994","no migration background","Rural Area","21","","","","0"
"0 Completely dissatisfied","1994","direct migration background","Urban Area","15","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Urban Area","1","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","1994","no migration background","Urban Area","31","0.00817892932824221","0.00542471478906189","0.0109331438674225","1"
"1 on Scale 1 to 10","1994","direct migration background","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1994","no migration background","Rural Area","17","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Urban Area","6","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Rural Area","1","","","","1"
"10 Completely satisfied","1994","no migration background","Urban Area","326","0.0807642149420931","0.0724320890558357","0.0890963408283505","10"
"10 Completely satisfied","1994","no migration background","Rural Area","194","0.0913454344513334","0.0801765320564949","0.102514336846172","10"
"10 Completely satisfied","1994","direct migration background","Rural Area","29","","","","10"
"10 Completely satisfied","1994","direct migration background","Urban Area","129","0.09369680438727","0.0782941387728838","0.109099470001656","10"
"10 Completely satisfied","1994","indirect migration background","Urban Area","20","","","","10"
"10 Completely satisfied","1994","indirect migration background","Rural Area","9","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Urban Area","107","0.026616274029732","0.0216941954406559","0.0315383526188081","2"
"2 on Scale 1 to 10","1994","no migration background","Rural Area","58","0.0311098532258153","0.0243792511206409","0.0378404553309897","2"
"2 on Scale 1 to 10","1994","direct migration background","Urban Area","31","0.0262105009810409","0.0177661369647782","0.0346548649973036","2"
"2 on Scale 1 to 10","1994","direct migration background","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Urban Area","8","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Rural Area","","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Urban Area","181","0.0441946105495238","0.0379096541869639","0.0504795669120837","3"
"3 on Scale 1 to 10","1994","direct migration background","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1994","direct migration background","Urban Area","72","0.0582211285724782","0.0458442387983217","0.0705980183466347","3"
"3 on Scale 1 to 10","1994","no migration background","Rural Area","129","0.0475175111585473","0.0392699981545975","0.0557650241624971","3"
"3 on Scale 1 to 10","1994","indirect migration background","Urban Area","16","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Rural Area","1","","","","3"
"4 on Scale 1 to 10","1994","no migration background","Urban Area","237","0.0568583277172971","0.0497769398604113","0.0639397155741829","4"
"4 on Scale 1 to 10","1994","direct migration background","Urban Area","79","0.062761216643179","0.0499418211954501","0.075580612090908","4"
"4 on Scale 1 to 10","1994","direct migration background","Rural Area","21","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Urban Area","22","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Rural Area","142","0.0538353320499643","0.0450858019905945","0.0625848621093342","4"
"4 on Scale 1 to 10","1994","indirect migration background","Rural Area","3","","","","4"
"5 on Scale 1 to 10","1994","no migration background","Rural Area","518","0.200209472439534","0.184696389836522","0.215722555042546","5"
"5 on Scale 1 to 10","1994","no migration background","Urban Area","849","0.204486408119774","0.192152835396708","0.21681998084284","5"
"5 on Scale 1 to 10","1994","direct migration background","Urban Area","276","0.201536084676628","0.180332914574168","0.222739254779088","5"
"5 on Scale 1 to 10","1994","direct migration background","Rural Area","57","0.211797103808375","0.164444474776318","0.259149732840432","5"
"5 on Scale 1 to 10","1994","indirect migration background","Urban Area","62","0.204913224123872","0.155755647212367","0.254070801035376","5"
"5 on Scale 1 to 10","1994","indirect migration background","Rural Area","8","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Rural Area","310","0.116596334271446","0.104154348134043","0.129038320408849","6"
"6 on Scale 1 to 10","1994","direct migration background","Urban Area","189","0.133911578549624","0.115910980966677","0.151912176132571","6"
"6 on Scale 1 to 10","1994","direct migration background","Rural Area","29","","","","6"
"6 on Scale 1 to 10","1994","no migration background","Urban Area","499","0.118743981309743","0.108851853370454","0.128636109249032","6"
"6 on Scale 1 to 10","1994","indirect migration background","Urban Area","20","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","Rural Area","4","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Urban Area","696","0.171047525294222","0.159532733560109","0.182562317028335","7"
"7 on Scale 1 to 10","1994","no migration background","Rural Area","444","0.164938998171507","0.150551395244121","0.179326601098893","7"
"7 on Scale 1 to 10","1994","indirect migration background","Urban Area","34","0.132755673215512","0.0914323264702007","0.174079019960823","7"
"7 on Scale 1 to 10","1994","direct migration background","Urban Area","225","0.164776773682358","0.145168199254593","0.184385348110123","7"
"7 on Scale 1 to 10","1994","direct migration background","Rural Area","39","0.135438656845734","0.0957803379966094","0.175096975694858","7"
"7 on Scale 1 to 10","1994","indirect migration background","Rural Area","6","","","","7"
"8 on Scale 1 to 10","1994","no migration background","Urban Area","869","0.216776960942603","0.204176623892684","0.229377297992522","8"
"8 on Scale 1 to 10","1994","direct migration background","Urban Area","243","0.163375243834554","0.143833864195946","0.182916623473161","8"
"8 on Scale 1 to 10","1994","no migration background","Rural Area","539","0.207894122726239","0.192162251239662","0.223625994212816","8"
"8 on Scale 1 to 10","1994","indirect migration background","Urban Area","47","0.131305578754814","0.0901741955749075","0.17243696193472","8"
"8 on Scale 1 to 10","1994","indirect migration background","Rural Area","13","","","","8"
"8 on Scale 1 to 10","1994","direct migration background","Rural Area","69","0.232834569076897","0.183852929614394","0.2818162085394","8"
"9 on Scale 1 to 10","1994","no migration background","Urban Area","284","0.0652625269400145","0.0577096980970408","0.0728153557829881","9"
"9 on Scale 1 to 10","1994","no migration background","Rural Area","184","0.0709172658870538","0.0609661713355565","0.080868360438551","9"
"9 on Scale 1 to 10","1994","direct migration background","Urban Area","103","0.0767232369834178","0.062655438018232","0.0907910359486035","9"
"9 on Scale 1 to 10","1994","direct migration background","Rural Area","28","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","Urban Area","23","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","Rural Area","5","","","","9"
"0 Completely dissatisfied","1995","direct migration background","Rural Area","4","","","","0"
"0 Completely dissatisfied","1995","no migration background","Urban Area","35","0.00940147629674858","0.0064797728928434","0.0123231797006538","0"
"0 Completely dissatisfied","1995","no migration background","Rural Area","19","","","","0"
"0 Completely dissatisfied","1995","direct migration background","Urban Area","16","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Urban Area","","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1995","no migration background","Urban Area","30","0.00876695370083223","0.00594466456949916","0.0115892428321653","1"
"1 on Scale 1 to 10","1995","no migration background","Rural Area","22","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","1995","no migration background","Rural Area","163","0.0689882847880785","0.0592821663043912","0.0786944032717659","10"
"10 Completely satisfied","1995","no migration background","Urban Area","293","0.0789679142995153","0.0708029935391916","0.0871328350598391","10"
"10 Completely satisfied","1995","direct migration background","Urban Area","206","0.146055970680125","0.129097567613713","0.163014373746536","10"
"10 Completely satisfied","1995","direct migration background","Rural Area","36","0.103124083026043","0.0709863601963058","0.135261805855779","10"
"10 Completely satisfied","1995","indirect migration background","Urban Area","25","","","","10"
"10 Completely satisfied","1995","indirect migration background","Rural Area","6","","","","10"
"2 on Scale 1 to 10","1995","no migration background","Urban Area","112","0.0311641746823168","0.0259034912256172","0.0364248581390163","2"
"2 on Scale 1 to 10","1995","no migration background","Rural Area","38","0.0143066503994414","0.0097586526888631","0.0188546481100198","2"
"2 on Scale 1 to 10","1995","direct migration background","Urban Area","42","0.0311007755759113","0.0227652016727669","0.0394363494790558","2"
"2 on Scale 1 to 10","1995","direct migration background","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Urban Area","9","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Rural Area","1","","","","2"
"3 on Scale 1 to 10","1995","no migration background","Urban Area","174","0.0403646622238981","0.0344060786099509","0.0463232458378453","3"
"3 on Scale 1 to 10","1995","direct migration background","Urban Area","66","0.0386957660282463","0.0294344491430984","0.0479570829133942","3"
"3 on Scale 1 to 10","1995","direct migration background","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1995","no migration background","Rural Area","131","0.0556914423289703","0.0469086717709175","0.0644742128870232","3"
"3 on Scale 1 to 10","1995","indirect migration background","Urban Area","9","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Rural Area","1","","","","3"
"4 on Scale 1 to 10","1995","no migration background","Urban Area","277","0.0650586686226496","0.0575918770954944","0.0725254601498047","4"
"4 on Scale 1 to 10","1995","direct migration background","Urban Area","116","0.0664963312893485","0.054532577972473","0.0784600846062241","4"
"4 on Scale 1 to 10","1995","direct migration background","Rural Area","15","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Urban Area","22","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1995","no migration background","Rural Area","145","0.056083763284412","0.0472719427419487","0.0648955838268752","4"
"5 on Scale 1 to 10","1995","no migration background","Rural Area","530","0.192818685011815","0.177709520489509","0.207927849534122","5"
"5 on Scale 1 to 10","1995","no migration background","Urban Area","848","0.198006298587369","0.185941662069758","0.21007093510498","5"
"5 on Scale 1 to 10","1995","direct migration background","Urban Area","308","0.181866686427895","0.16334420329074","0.200389169565051","5"
"5 on Scale 1 to 10","1995","direct migration background","Rural Area","53","0.203615388223054","0.161061857691947","0.246168918754161","5"
"5 on Scale 1 to 10","1995","indirect migration background","Urban Area","58","0.228955999911779","0.178746309160648","0.27916569066291","5"
"5 on Scale 1 to 10","1995","indirect migration background","Rural Area","4","","","","5"
"6 on Scale 1 to 10","1995","no migration background","Urban Area","520","0.119535658975758","0.109713795650827","0.129357522300689","6"
"6 on Scale 1 to 10","1995","no migration background","Rural Area","342","0.135803838822027","0.122683576101224","0.14892410154283","6"
"6 on Scale 1 to 10","1995","direct migration background","Urban Area","179","0.0864198105843056","0.0729273678247378","0.0999122533438735","6"
"6 on Scale 1 to 10","1995","direct migration background","Rural Area","48","0.122581850001805","0.0879253051801704","0.15723839482344","6"
"6 on Scale 1 to 10","1995","indirect migration background","Urban Area","22","","","","6"
"6 on Scale 1 to 10","1995","indirect migration background","Rural Area","4","","","","6"
"7 on Scale 1 to 10","1995","no migration background","Rural Area","452","0.172039151837116","0.157584791120335","0.186493512553898","7"
"7 on Scale 1 to 10","1995","no migration background","Urban Area","739","0.174139784131587","0.16265847172749","0.185621096535683","7"
"7 on Scale 1 to 10","1995","direct migration background","Rural Area","48","0.117751628453183","0.0836913837798188","0.151811873126547","7"
"7 on Scale 1 to 10","1995","direct migration background","Urban Area","273","0.149387082309516","0.132269867455926","0.166504297163106","7"
"7 on Scale 1 to 10","1995","indirect migration background","Urban Area","44","0.131344315891673","0.0909796441186079","0.171708987664738","7"
"7 on Scale 1 to 10","1995","indirect migration background","Rural Area","8","","","","7"
"8 on Scale 1 to 10","1995","direct migration background","Urban Area","301","0.174483600025333","0.156259304393353","0.192707895657313","8"
"8 on Scale 1 to 10","1995","no migration background","Urban Area","865","0.209133094801905","0.196820421850452","0.221445767753357","8"
"8 on Scale 1 to 10","1995","no migration background","Rural Area","564","0.207319446856147","0.191793808548994","0.222845085163301","8"
"8 on Scale 1 to 10","1995","direct migration background","Rural Area","80","0.203707135758274","0.161146470973117","0.246267800543431","8"
"8 on Scale 1 to 10","1995","indirect migration background","Urban Area","56","0.161911725810583","0.117891123122977","0.20593232849819","8"
"8 on Scale 1 to 10","1995","indirect migration background","Rural Area","10","","","","8"
"9 on Scale 1 to 10","1995","no migration background","Urban Area","298","0.0654613136774213","0.0579730649571394","0.0729495623977032","9"
"9 on Scale 1 to 10","1995","no migration background","Rural Area","213","0.0815787798754308","0.0710956757542519","0.0920618839966097","9"
"9 on Scale 1 to 10","1995","direct migration background","Urban Area","146","0.099282296292117","0.0849227456820858","0.113641846902148","9"
"9 on Scale 1 to 10","1995","direct migration background","Rural Area","41","0.124578342398037","0.0896804831195124","0.159476201676562","9"
"9 on Scale 1 to 10","1995","indirect migration background","Urban Area","19","","","","9"
"9 on Scale 1 to 10","1995","indirect migration background","Rural Area","6","","","","9"
"0 Completely dissatisfied","1996","direct migration background","Rural Area","1","","","","0"
"0 Completely dissatisfied","1996","no migration background","Urban Area","31","0.00763045356503372","0.00498199633203485","0.0102789107980326","0"
"0 Completely dissatisfied","1996","no migration background","Rural Area","17","","","","0"
"0 Completely dissatisfied","1996","direct migration background","Urban Area","13","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","Urban Area","1","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1996","no migration background","Rural Area","17","","","","1"
"1 on Scale 1 to 10","1996","no migration background","Urban Area","47","0.0110651702155237","0.0078813835515325","0.0142489568795149","1"
"1 on Scale 1 to 10","1996","direct migration background","Urban Area","14","","","","1"
"1 on Scale 1 to 10","1996","direct migration background","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Rural Area","1","","","","1"
"10 Completely satisfied","1996","no migration background","Rural Area","157","0.0696012438690862","0.0598720138376137","0.0793304739005586","10"
"10 Completely satisfied","1996","no migration background","Urban Area","283","0.066493268903006","0.0589104856501554","0.0740760521558566","10"
"10 Completely satisfied","1996","direct migration background","Urban Area","142","0.0939330707370783","0.0794375876244614","0.108428553849695","10"
"10 Completely satisfied","1996","direct migration background","Rural Area","27","","","","10"
"10 Completely satisfied","1996","indirect migration background","Urban Area","29","","","","10"
"10 Completely satisfied","1996","indirect migration background","Rural Area","10","","","","10"
"2 on Scale 1 to 10","1996","no migration background","Rural Area","53","0.023212347615119","0.0174553635953789","0.0289693316348592","2"
"2 on Scale 1 to 10","1996","no migration background","Urban Area","84","0.0225419912491979","0.0180241988914874","0.0270597836069084","2"
"2 on Scale 1 to 10","1996","direct migration background","Urban Area","40","0.0256858523493808","0.0178255402567681","0.0335461644419934","2"
"2 on Scale 1 to 10","1996","direct migration background","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","Urban Area","7","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","Rural Area","1","","","","2"
"3 on Scale 1 to 10","1996","no migration background","Urban Area","191","0.044750367323899","0.0384576559105502","0.0510430787372479","3"
"3 on Scale 1 to 10","1996","direct migration background","Urban Area","70","0.0458380035717954","0.0354467677912661","0.0562292393523246","3"
"3 on Scale 1 to 10","1996","no migration background","Rural Area","107","0.0388384060886764","0.0314514704648203","0.0462253417125325","3"
"3 on Scale 1 to 10","1996","direct migration background","Rural Area","10","","","","3"
"3 on Scale 1 to 10","1996","indirect migration background","Urban Area","9","","","","3"
