"plh0174","year","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","2011","3451","0.158896032085836","0.154009620678214","0.163782443493458","5"
"6 on Scale 1 to 10","2011","2609","0.123341051621164","0.118945859932538","0.127736243309791","6"
"7 on Scale 1 to 10","2011","4286","0.197295591554594","0.19197640555345","0.202614777555738","7"
"8 on Scale 1 to 10","2011","5251","0.232273903897322","0.226629578754004","0.237918229040639","8"
"9 on Scale 1 to 10","2011","2070","0.0963022048332115","0.0923590994078733","0.10024531025855","9"
"0 Completely dissatisfied","2012","107","0.00487598708506737","0.00395905932579788","0.00579291484433686","0"
"1 on Scale 1 to 10","2012","145","0.00578070823882356","0.00478278562871007","0.00677863084893704","1"
"10 Completely satisfied","2012","1589","0.074715648403749","0.0712545923096881","0.0781767044978099","10"
"2 on Scale 1 to 10","2012","345","0.0175281922372451","0.0158007884922787","0.0192555959822114","2"
"3 on Scale 1 to 10","2012","666","0.0304394119753681","0.0281780460157816","0.0327007779349546","3"
"4 on Scale 1 to 10","2012","1044","0.0455368869357736","0.0427926191496554","0.0482811547218917","4"
"5 on Scale 1 to 10","2012","3331","0.153650835641198","0.148903963952345","0.158397707330052","5"
"6 on Scale 1 to 10","2012","2751","0.122944663167451","0.118622177290415","0.127267149044487","6"
"7 on Scale 1 to 10","2012","4356","0.193740014387791","0.188537509923923","0.198942518851659","7"
"8 on Scale 1 to 10","2012","5592","0.247481589612975","0.241800975902979","0.253162203322971","8"
"9 on Scale 1 to 10","2012","2244","0.103306062314558","0.0992996996014764","0.10731242502764","9"
"0 Completely dissatisfied","2013","129","0.00666846222661941","0.00558043609487723","0.00775648835836158","0"
"1 on Scale 1 to 10","2013","126","0.00664404145783843","0.00555799604961384","0.00773008686606303","1"
"10 Completely satisfied","2013","1619","0.0758160299452008","0.0722773677889543","0.0793546921014473","10"
"2 on Scale 1 to 10","2013","336","0.016174953098198","0.0144885561066208","0.0178613500897753","2"
"3 on Scale 1 to 10","2013","701","0.0343681243710142","0.0319327648753956","0.0368034838666328","3"
"4 on Scale 1 to 10","2013","944","0.0421452796951338","0.0394592942290553","0.0448312651612123","4"
"5 on Scale 1 to 10","2013","3139","0.150755356188937","0.14597200629333","0.155538706084544","5"
"6 on Scale 1 to 10","2013","2696","0.119230153749666","0.114898002237204","0.123562305262129","6"
"7 on Scale 1 to 10","2013","4254","0.191241953799352","0.185984441958286","0.196499465640418","7"
"8 on Scale 1 to 10","2013","5371","0.248425793732022","0.242649308827282","0.254202278636763","8"
"9 on Scale 1 to 10","2013","2180","0.108529851736018","0.104371632590912","0.112688070881123","9"
"0 Completely dissatisfied","2014","116","0.00579318183276792","0.00480454769149267","0.00678181597404317","0"
"1 on Scale 1 to 10","2014","110","0.00453250009121728","0.00365747378571244","0.00540752639672212","1"
"10 Completely satisfied","2014","1849","0.078938930313525","0.0754263320091321","0.0824515286179178","10"
"2 on Scale 1 to 10","2014","355","0.0169988880183263","0.0153149507192795","0.0186828253173732","2"
"3 on Scale 1 to 10","2014","711","0.0342211294196683","0.0318528950766165","0.0365893637627201","3"
"4 on Scale 1 to 10","2014","1004","0.0437428135920267","0.0410785366355351","0.0464070905485183","4"
"5 on Scale 1 to 10","2014","3402","0.158552003448589","0.153793853075823","0.163310153821356","5"
"6 on Scale 1 to 10","2014","2644","0.117317553419059","0.113125542556122","0.121509564281997","6"
"7 on Scale 1 to 10","2014","4435","0.190079235212621","0.184967983602893","0.195190486822349","7"
"8 on Scale 1 to 10","2014","5579","0.244935223878309","0.239333052588073","0.250537395168544","8"
"9 on Scale 1 to 10","2014","2432","0.10488854077389","0.100896993880181","0.108880087667599","9"
"0 Completely dissatisfied","2015","98","0.00523050027807777","0.00425592186001975","0.0062050786961358","0"
"1 on Scale 1 to 10","2015","99","0.00457792514448455","0.00366586826859088","0.00548998202037822","1"
"10 Completely satisfied","2015","1572","0.0750234629066146","0.0714643000874939","0.0785826257257352","10"
"2 on Scale 1 to 10","2015","313","0.0147928623498326","0.013161787740133","0.0164239369595322","2"
"3 on Scale 1 to 10","2015","685","0.0324712465162518","0.0300764679356361","0.0348660250968675","3"
"4 on Scale 1 to 10","2015","864","0.0410431982416187","0.0383627707471915","0.0437236257360459","4"
"5 on Scale 1 to 10","2015","2953","0.144897793922226","0.140141991052875","0.149653596791577","5"
"6 on Scale 1 to 10","2015","2616","0.124613262165219","0.120150887220488","0.12907563710995","6"
"7 on Scale 1 to 10","2015","4301","0.202358175009411","0.196930069500123","0.207786280518699","7"
"8 on Scale 1 to 10","2015","5322","0.249043514755774","0.243200608089353","0.254886421422196","8"
"9 on Scale 1 to 10","2015","2221","0.10594805871049","0.101789796978669","0.11010632044231","9"
"0 Completely dissatisfied","2016","85","0.00478435251990864","0.00384297585592302","0.00572572918389425","0"
"1 on Scale 1 to 10","2016","95","0.00434414890222787","0.00344692626768396","0.00524137153677179","1"
"10 Completely satisfied","2016","1522","0.074583575441755","0.0709994479827638","0.0781677029007463","10"
"2 on Scale 1 to 10","2016","289","0.0149835537479319","0.0133261725777575","0.0166409349181062","2"
"3 on Scale 1 to 10","2016","603","0.0298899743688051","0.0275668818176721","0.032213066919938","3"
"4 on Scale 1 to 10","2016","899","0.0468326031286217","0.0439502181684078","0.0497149880888356","4"
"5 on Scale 1 to 10","2016","2934","0.146832976484663","0.142004367076533","0.151661585892792","5"
"6 on Scale 1 to 10","2016","2505","0.119365044343566","0.11494191350206","0.123788175185072","6"
"7 on Scale 1 to 10","2016","4244","0.20255078686144","0.197067869139537","0.208033704583343","7"
"8 on Scale 1 to 10","2016","5264","0.254140080229364","0.248200462964602","0.260079697494126","8"
"9 on Scale 1 to 10","2016","2200","0.101692903971716","0.0975695465277227","0.10581626141571","9"
"0 Completely dissatisfied","2017","94","0.00536969064409435","0.00442937829368674","0.00631000299450197","0"
"1 on Scale 1 to 10","2017","108","0.00526128437770244","0.00433046147288871","0.00619210728251616","1"
"10 Completely satisfied","2017","1787","0.076673810823492","0.0732503310672189","0.0800972905797651","10"
"2 on Scale 1 to 10","2017","326","0.0134578542998362","0.0119752939010097","0.0149404146986627","2"
"3 on Scale 1 to 10","2017","744","0.0316132285798981","0.0293619693185265","0.0338644878412698","3"
"4 on Scale 1 to 10","2017","942","0.0406192285618879","0.0380792619778975","0.0431591951458784","4"
"5 on Scale 1 to 10","2017","3351","0.151779588459328","0.147162930414294","0.156396246504362","5"
"6 on Scale 1 to 10","2017","2838","0.120469861751878","0.116281624922471","0.124658098581284","6"
"7 on Scale 1 to 10","2017","4840","0.203949263262259","0.198764867972794","0.209133658551724","7"
"8 on Scale 1 to 10","2017","5786","0.249398948358349","0.243831982525685","0.254965914191012","8"
"9 on Scale 1 to 10","2017","2388","0.101407240881276","0.0975232106353385","0.105291271127213","9"
"0 Completely dissatisfied","2018","93","0.00433563485277341","0.00347884797388283","0.00519242173166399","0"
"1 on Scale 1 to 10","2018","109","0.0039480256752348","0.00313027490837892","0.00476577644209067","1"
"10 Completely satisfied","2018","1718","0.0739143391301559","0.0705025678850887","0.0773261103752231","10"
"2 on Scale 1 to 10","2018","320","0.0150216199268671","0.0134354061804084","0.0166078336733259","2"
"3 on Scale 1 to 10","2018","701","0.0322173792932447","0.0299147501871306","0.0345200083993587","3"
"4 on Scale 1 to 10","2018","990","0.0447782244070379","0.0420812581246074","0.0474751906894685","4"
"5 on Scale 1 to 10","2018","3274","0.152654625734149","0.147964600369944","0.157344651098354","5"
"6 on Scale 1 to 10","2018","2827","0.123631959588542","0.11933957509147","0.127924344085614","6"
"7 on Scale 1 to 10","2018","4790","0.208215980779232","0.202921170893247","0.213510790665218","7"
"8 on Scale 1 to 10","2018","5540","0.243294892019728","0.237699638052168","0.248890145987288","8"
"9 on Scale 1 to 10","2018","2228","0.097987318593035","0.0941104486328062","0.101864188553264","9"
"0 Completely dissatisfied","2019","83","0.0038100365238282","0.00300887919210382","0.00461119385555258","0"
"1 on Scale 1 to 10","2019","123","0.00573549780025688","0.00475348152190328","0.00671751407861049","1"
"10 Completely satisfied","2019","1956","0.0766952817372993","0.0732347804746788","0.0801557829999199","10"
"2 on Scale 1 to 10","2019","296","0.0137054849880829","0.0121935515427885","0.0152174184333773","2"
"3 on Scale 1 to 10","2019","643","0.0300614647627341","0.0278409209984221","0.0322820085270461","3"
"4 on Scale 1 to 10","2019","1001","0.0438259065325525","0.0411638571876377","0.0464879558774673","4"
"5 on Scale 1 to 10","2019","2965","0.135891514983237","0.131435337641637","0.140347692324837","5"
"6 on Scale 1 to 10","2019","2639","0.121501406583223","0.117252830997924","0.125749982168522","6"
"7 on Scale 1 to 10","2019","4599","0.207377786218836","0.202105531334698","0.212650041102973","7"
"8 on Scale 1 to 10","2019","5860","0.255294122630628","0.249623967251475","0.26096427800978","8"
"9 on Scale 1 to 10","2019","2551","0.106101497239323","0.102096640159428","0.110106354319218","9"
