"plh0174","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1994","indirect migration background","Male","7","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Female","","","","","1"
"10 Completely satisfied","1994","no migration background","Male","177","0.0820590740979094","0.0705643988395142","0.0935537493563045","10"
"10 Completely satisfied","1994","no migration background","Female","343","0.0851887655169085","0.0770086957400232","0.0933688352937938","10"
"10 Completely satisfied","1994","direct migration background","Female","107","0.0996600978161179","0.0818936471034363","0.1174265485288","10"
"10 Completely satisfied","1994","direct migration background","Male","51","0.0728570430528858","0.051501969078457","0.0942121170273145","10"
"10 Completely satisfied","1994","indirect migration background","Male","14","","","","10"
"10 Completely satisfied","1994","indirect migration background","Female","15","","","","10"
"2 on Scale 1 to 10","1994","no migration background","Male","65","0.0395746360721707","0.0314094458107672","0.0477398263335743","2"
"2 on Scale 1 to 10","1994","no migration background","Female","100","0.0223850819639566","0.018050338946922","0.0267198249809912","2"
"2 on Scale 1 to 10","1994","direct migration background","Male","16","","","","2"
"2 on Scale 1 to 10","1994","direct migration background","Female","19","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Female","5","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Male","110","0.0453490440680613","0.0366347460557843","0.0540633420803382","3"
"3 on Scale 1 to 10","1994","direct migration background","Male","35","0.0669184588374798","0.046386767720026","0.0874501499549336","3"
"3 on Scale 1 to 10","1994","direct migration background","Female","42","0.0391677376514495","0.027661726144533","0.0506737491583659","3"
"3 on Scale 1 to 10","1994","no migration background","Female","200","0.0452158538787359","0.0391275254913545","0.0513041822661173","3"
"3 on Scale 1 to 10","1994","indirect migration background","Male","6","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Female","11","","","","3"
"4 on Scale 1 to 10","1994","no migration background","Male","138","0.0624134554512304","0.0522820235329016","0.0725448873695593","4"
"4 on Scale 1 to 10","1994","direct migration background","Male","49","0.0996589828325366","0.075046597777977","0.124271367887096","4"
"4 on Scale 1 to 10","1994","direct migration background","Female","51","0.0469293738894716","0.0343857883949835","0.0594729593839598","4"
"4 on Scale 1 to 10","1994","indirect migration background","Male","8","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Female","17","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Female","241","0.0526766343274111","0.0461309021010322","0.05922236655379","4"
"5 on Scale 1 to 10","1994","no migration background","Female","883","0.193947396529246","0.182361656725339","0.205533136333153","5"
"5 on Scale 1 to 10","1994","no migration background","Male","484","0.221733608594371","0.204335343884144","0.239131873304597","5"
"5 on Scale 1 to 10","1994","direct migration background","Male","138","0.240794340061408","0.205662992100448","0.275925688022368","5"
"5 on Scale 1 to 10","1994","direct migration background","Female","195","0.182410333578166","0.159505392047992","0.20531527510834","5"
"5 on Scale 1 to 10","1994","indirect migration background","Male","22","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","Female","48","0.214473342189496","0.158286026529659","0.270660657849334","5"
"6 on Scale 1 to 10","1994","no migration background","Male","249","0.114712104695281","0.101365434752422","0.12805877463814","6"
"6 on Scale 1 to 10","1994","no migration background","Female","560","0.119701904512575","0.110190043134762","0.129213765890388","6"
"6 on Scale 1 to 10","1994","direct migration background","Male","74","0.149239203117122","0.119961489848304","0.178516916385941","6"
"6 on Scale 1 to 10","1994","direct migration background","Female","144","0.120718900281906","0.101395289731847","0.140042510831964","6"
"6 on Scale 1 to 10","1994","indirect migration background","Male","9","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","Female","15","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Male","319","0.142475400725085","0.127836135781418","0.157114665668751","7"
"7 on Scale 1 to 10","1994","no migration background","Female","821","0.182194651275544","0.170883862659875","0.193505439891213","7"
"7 on Scale 1 to 10","1994","direct migration background","Female","194","0.15964120141218","0.137917109011626","0.181365293812734","7"
"7 on Scale 1 to 10","1994","indirect migration background","Male","14","","","","7"
"7 on Scale 1 to 10","1994","direct migration background","Male","70","0.158093361630422","0.128116874205029","0.188069849055815","7"
"7 on Scale 1 to 10","1994","indirect migration background","Female","26","","","","7"
"8 on Scale 1 to 10","1994","no migration background","Male","454","0.204155067064859","0.187273205171704","0.221036928958013","8"
"8 on Scale 1 to 10","1994","no migration background","Female","954","0.218742601605574","0.20662926294593","0.230855940265218","8"
"8 on Scale 1 to 10","1994","direct migration background","Male","80","0.114957200241223","0.0887486991573886","0.141165701325058","8"
"8 on Scale 1 to 10","1994","direct migration background","Female","232","0.211937663812623","0.187698304911529","0.236177022713717","8"
"8 on Scale 1 to 10","1994","indirect migration background","Male","14","","","","8"
"8 on Scale 1 to 10","1994","indirect migration background","Female","46","0.163852706550824","0.113184052912338","0.21452136018931","8"
"9 on Scale 1 to 10","1994","no migration background","Male","153","0.0689169054512607","0.0583076931934208","0.0795261177091006","9"
"9 on Scale 1 to 10","1994","no migration background","Female","315","0.066168321154175","0.0588844968694061","0.0734521454389438","9"
"9 on Scale 1 to 10","1994","direct migration background","Male","36","0.0532256803921556","0.0347808016917164","0.0716705590925948","9"
"9 on Scale 1 to 10","1994","direct migration background","Female","95","0.0986265246326273","0.0809422999633992","0.116310749301855","9"
"9 on Scale 1 to 10","1994","indirect migration background","Male","7","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","Female","21","","","","9"
"0 Completely dissatisfied","1995","direct migration background","Female","5","","","","0"
"0 Completely dissatisfied","1995","no migration background","Male","22","","","","0"
"0 Completely dissatisfied","1995","no migration background","Female","32","0.0098704825178658","0.00696459661863909","0.0127763684170925","0"
"0 Completely dissatisfied","1995","direct migration background","Male","15","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1995","direct migration background","Male","6","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Male","28","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Female","24","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Female","8","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Female","3","","","","1"
"10 Completely satisfied","1995","no migration background","Female","294","0.079597163309596","0.0716410468537999","0.0875532797653922","10"
"10 Completely satisfied","1995","no migration background","Male","162","0.0683178234408208","0.0581477225948343","0.0784879242868073","10"
"10 Completely satisfied","1995","direct migration background","Male","82","0.151928334758094","0.125469296782065","0.178387372734122","10"
"10 Completely satisfied","1995","direct migration background","Female","160","0.129898237630334","0.111644048884171","0.148152426376498","10"
"10 Completely satisfied","1995","indirect migration background","Male","9","","","","10"
"10 Completely satisfied","1995","indirect migration background","Female","22","","","","10"
"2 on Scale 1 to 10","1995","no migration background","Male","60","0.0297295183493458","0.0228830800110077","0.0365759566876839","2"
"2 on Scale 1 to 10","1995","no migration background","Female","90","0.0235179626036829","0.0190634997777869","0.0279724254295788","2"
"2 on Scale 1 to 10","1995","direct migration background","Male","26","","","","2"
"2 on Scale 1 to 10","1995","direct migration background","Female","22","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Female","7","","","","2"
"3 on Scale 1 to 10","1995","no migration background","Male","113","0.0448074521515602","0.0364678574923621","0.0531470468107584","3"
"3 on Scale 1 to 10","1995","no migration background","Female","192","0.0456655713566301","0.0395292498550742","0.0518018928581859","3"
"3 on Scale 1 to 10","1995","direct migration background","Male","42","0.0510526468845178","0.0348282494890238","0.0672770442800119","3"
"3 on Scale 1 to 10","1995","direct migration background","Female","36","0.0332852559053406","0.023545434253259","0.0430250775574222","3"
"3 on Scale 1 to 10","1995","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Female","5","","","","3"
"4 on Scale 1 to 10","1995","no migration background","Male","138","0.0668676885465886","0.0567982762322744","0.0769371008609028","4"
"4 on Scale 1 to 10","1995","no migration background","Female","284","0.0596343823929019","0.0526735673273482","0.0665951974584555","4"
"4 on Scale 1 to 10","1995","direct migration background","Male","54","0.078420572911037","0.0586044003666764","0.0982367454553977","4"
"4 on Scale 1 to 10","1995","direct migration background","Female","77","0.0547903712759858","0.0424339680156265","0.0671467745363452","4"
"4 on Scale 1 to 10","1995","indirect migration background","Male","10","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Female","13","","","","4"
"5 on Scale 1 to 10","1995","no migration background","Female","864","0.187611833255588","0.176136236742621","0.199087429768554","5"
"5 on Scale 1 to 10","1995","no migration background","Male","514","0.212851042582088","0.196350785602823","0.229351299561354","5"
"5 on Scale 1 to 10","1995","direct migration background","Male","145","0.206884182028415","0.177025520674328","0.236742843382502","5"
"5 on Scale 1 to 10","1995","direct migration background","Female","216","0.173554090932197","0.152990425571469","0.194117756292925","5"
"5 on Scale 1 to 10","1995","indirect migration background","Male","24","","","","5"
"5 on Scale 1 to 10","1995","indirect migration background","Female","38","0.223250280000142","0.167194975072807","0.279305584927478","5"
"6 on Scale 1 to 10","1995","no migration background","Male","310","0.133751329515525","0.120030047223544","0.147472611807506","6"
"6 on Scale 1 to 10","1995","no migration background","Female","552","0.12016459313771","0.1106069163569","0.129722269918519","6"
"6 on Scale 1 to 10","1995","direct migration background","Male","68","0.074971591660249","0.0555598597442002","0.0943833235762978","6"
"6 on Scale 1 to 10","1995","direct migration background","Female","159","0.103861666711794","0.0872966814223116","0.120426652001277","6"
"6 on Scale 1 to 10","1995","indirect migration background","Male","10","","","","6"
"6 on Scale 1 to 10","1995","indirect migration background","Female","16","","","","6"
"7 on Scale 1 to 10","1995","no migration background","Male","383","0.163996975290462","0.149070880396709","0.178923070184216","7"
"7 on Scale 1 to 10","1995","no migration background","Female","808","0.178428661335529","0.167174365929293","0.189682956741766","7"
"7 on Scale 1 to 10","1995","direct migration background","Female","220","0.145944087492553","0.126774521176468","0.165113653808637","7"
"7 on Scale 1 to 10","1995","direct migration background","Male","101","0.13935449487647","0.113826833677901","0.164882156075039","7"
"7 on Scale 1 to 10","1995","indirect migration background","Male","8","","","","7"
"7 on Scale 1 to 10","1995","indirect migration background","Female","44","0.152488936426324","0.104097109709978","0.200880763142671","7"
"8 on Scale 1 to 10","1995","direct migration background","Male","110","0.14063177620812","0.115006428874106","0.166257123542133","8"
"8 on Scale 1 to 10","1995","no migration background","Male","454","0.190300433910411","0.174476801065431","0.206124066755391","8"
"8 on Scale 1 to 10","1995","no migration background","Female","975","0.218136372853311","0.205997093364336","0.230275652342285","8"
"8 on Scale 1 to 10","1995","direct migration background","Female","271","0.203077487690029","0.181234360135069","0.224920615244989","8"
"8 on Scale 1 to 10","1995","indirect migration background","Male","20","","","","8"
"8 on Scale 1 to 10","1995","indirect migration background","Female","46","0.186788943011501","0.13432542851621","0.239252457506792","8"
"9 on Scale 1 to 10","1995","no migration background","Male","180","0.069016315955453","0.0587981894199076","0.0792344424909984","9"
"9 on Scale 1 to 10","1995","no migration background","Female","331","0.0716232897516934","0.0640435793515599","0.0792030001518269","9"
"9 on Scale 1 to 10","1995","direct migration background","Male","58","0.0795303418734424","0.059586466695385","0.0994742170514999","9"
"9 on Scale 1 to 10","1995","direct migration background","Female","129","0.118404609801065","0.100861974130628","0.135947245471502","9"
"9 on Scale 1 to 10","1995","indirect migration background","Male","7","","","","9"
"9 on Scale 1 to 10","1995","indirect migration background","Female","18","","","","9"
"0 Completely dissatisfied","1996","no migration background","Male","21","","","","0"
"0 Completely dissatisfied","1996","no migration background","Female","27","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","Male","2","","","","0"
"0 Completely dissatisfied","1996","direct migration background","Male","10","","","","0"
"0 Completely dissatisfied","1996","direct migration background","Female","4","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1996","no migration background","Male","28","","","","1"
"1 on Scale 1 to 10","1996","no migration background","Female","36","0.0106082382511637","0.00758388110592233","0.013632595396405","1"
"1 on Scale 1 to 10","1996","direct migration background","Male","8","","","","1"
"1 on Scale 1 to 10","1996","direct migration background","Female","7","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1996","no migration background","Female","290","0.0705945108354418","0.063032881561158","0.0781561401097256","10"
"10 Completely satisfied","1996","no migration background","Male","150","0.0617003111261678","0.0520092416930911","0.0713913805592444","10"
"10 Completely satisfied","1996","direct migration background","Male","49","0.0662293360350069","0.0471115883230995","0.0853470837469144","10"
"10 Completely satisfied","1996","direct migration background","Female","120","0.110649743189837","0.0931400645560412","0.128159421823633","10"
"10 Completely satisfied","1996","indirect migration background","Male","11","","","","10"
"10 Completely satisfied","1996","indirect migration background","Female","28","","","","10"
"2 on Scale 1 to 10","1996","no migration background","Female","85","0.0220442555518199","0.0177097993628011","0.0263787117408387","2"
"2 on Scale 1 to 10","1996","no migration background","Male","52","0.0240579529181984","0.0178863412423892","0.0302295645940076","2"
"2 on Scale 1 to 10","1996","direct migration background","Female","23","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1996","direct migration background","Male","21","","","","2"
"2 on Scale 1 to 10","1996","indirect migration background","Female","5","","","","2"
"3 on Scale 1 to 10","1996","no migration background","Male","99","0.0384030898924145","0.0306631630456386","0.0461430167391904","3"
"3 on Scale 1 to 10","1996","direct migration background","Male","32","0.0480027362217723","0.0315687749379436","0.064436697505601","3"
"3 on Scale 1 to 10","1996","direct migration background","Female","48","0.0369599953119556","0.0264293576336422","0.047490632990269","3"
"3 on Scale 1 to 10","1996","no migration background","Female","199","0.0452650647627047","0.0391281473571683","0.0514019821682412","3"
"3 on Scale 1 to 10","1996","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","1996","indirect migration background","Female","6","","","","3"
"4 on Scale 1 to 10","1996","no migration background","Male","132","0.0634931452218378","0.0536716831743625","0.0733146072693131","4"
"4 on Scale 1 to 10","1996","direct migration background","Male","28","","","","4"
"4 on Scale 1 to 10","1996","direct migration background","Female","58","0.0411909526600979","0.0300983480617277","0.0522835572584681","4"
"4 on Scale 1 to 10","1996","indirect migration background","Male","7","","","","4"
"4 on Scale 1 to 10","1996","indirect migration background","Female","17","","","","4"
"4 on Scale 1 to 10","1996","no migration background","Female","278","0.064379131964471","0.0571339415090932","0.0716243224198488","4"
"5 on Scale 1 to 10","1996","no migration background","Male","506","0.212155360619124","0.195688737751378","0.228621983486871","5"
"5 on Scale 1 to 10","1996","no migration background","Female","796","0.184090124689239","0.172649133824103","0.195531115554374","5"
"5 on Scale 1 to 10","1996","direct migration background","Male","149","0.241000871262823","0.208121662500953","0.273880080024693","5"
"5 on Scale 1 to 10","1996","direct migration background","Female","182","0.165338726558792","0.144603490749122","0.186073962368462","5"
"5 on Scale 1 to 10","1996","indirect migration background","Male","28","","","","5"
"5 on Scale 1 to 10","1996","indirect migration background","Female","35","0.139824033432561","0.0950043548220957","0.184643712043027","5"
"6 on Scale 1 to 10","1996","no migration background","Male","323","0.135221006239478","0.121447900251145","0.148994112227812","6"
"6 on Scale 1 to 10","1996","no migration background","Female","537","0.113691803345512","0.104320839581207","0.123062767109817","6"
"6 on Scale 1 to 10","1996","direct migration background","Male","79","0.118639768894934","0.093780790101076","0.143498747688793","6"
"6 on Scale 1 to 10","1996","direct migration background","Female","158","0.123096652014328","0.104758079057018","0.141435224971638","6"
"6 on Scale 1 to 10","1996","indirect migration background","Male","17","","","","6"
"6 on Scale 1 to 10","1996","indirect migration background","Female","21","","","","6"
"7 on Scale 1 to 10","1996","no migration background","Male","400","0.169972234142025","0.154843849998137","0.185100618285914","7"
"7 on Scale 1 to 10","1996","direct migration background","Male","85","0.126412383727028","0.100865410222418","0.151959357231637","7"
"7 on Scale 1 to 10","1996","direct migration background","Female","238","0.186232172204844","0.164502950793862","0.207961393615826","7"
"7 on Scale 1 to 10","1996","no migration background","Female","866","0.190981947345242","0.179378085136261","0.202585809554224","7"
"7 on Scale 1 to 10","1996","indirect migration background","Male","14","","","","7"
"7 on Scale 1 to 10","1996","indirect migration background","Female","40","0.192870126154978","0.141879732332462","0.243860519977493","7"
"8 on Scale 1 to 10","1996","no migration background","Male","491","0.201981923583355","0.185811557263813","0.218152289902896","8"
"8 on Scale 1 to 10","1996","no migration background","Female","946","0.209487399875678","0.197474146151908","0.221500653599448","8"
"8 on Scale 1 to 10","1996","direct migration background","Male","128","0.19000715427685","0.159848151240855","0.220166157312845","8"
"8 on Scale 1 to 10","1996","direct migration background","Female","285","0.214666529372535","0.191748579043829","0.237584479701241","8"
"8 on Scale 1 to 10","1996","indirect migration background","Male","19","","","","8"
"8 on Scale 1 to 10","1996","indirect migration background","Female","55","0.218616520732011","0.165202192049251","0.272030849414771","8"
"9 on Scale 1 to 10","1996","no migration background","Female","348","0.082466420329468","0.0743460309700863","0.0905868096888497","9"
"9 on Scale 1 to 10","1996","direct migration background","Male","61","0.095510586320066","0.0729152446739305","0.118105927966202","9"
"9 on Scale 1 to 10","1996","no migration background","Male","166","0.0728820814227507","0.0624123603187762","0.0833518025267253","9"
"9 on Scale 1 to 10","1996","direct migration background","Female","110","0.084593192200604","0.069060693406757","0.100125690994451","9"
"9 on Scale 1 to 10","1996","indirect migration background","Male","9","","","","9"
"9 on Scale 1 to 10","1996","indirect migration background","Female","22","","","","9"
"0 Completely dissatisfied","1997","no migration background","Male","18","","","","0"
"0 Completely dissatisfied","1997","no migration background","Female","23","","","","0"
"0 Completely dissatisfied","1997","direct migration background","Male","9","","","","0"
"0 Completely dissatisfied","1997","direct migration background","Female","6","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","Male","2","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1997","no migration background","Male","22","","","","1"
"1 on Scale 1 to 10","1997","no migration background","Female","28","","","","1"
"1 on Scale 1 to 10","1997","direct migration background","Male","10","","","","1"
"1 on Scale 1 to 10","1997","direct migration background","Female","11","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","Female","2","","","","1"
"10 Completely satisfied","1997","no migration background","Female","277","0.0700741301034194","0.0624908555519535","0.0776574046548854","10"
"10 Completely satisfied","1997","no migration background","Male","188","0.0719160977570696","0.0615866314692623","0.0822455640448769","10"
"10 Completely satisfied","1997","direct migration background","Female","96","0.0870896566026909","0.070856472055717","0.103322841149665","10"
"10 Completely satisfied","1997","direct migration background","Male","67","0.0983263626107731","0.0757127134859739","0.120940011735572","10"
"10 Completely satisfied","1997","indirect migration background","Male","15","","","","10"
"10 Completely satisfied","1997","indirect migration background","Female","18","","","","10"
"2 on Scale 1 to 10","1997","no migration background","Male","64","0.0272122342060559","0.0207070087062254","0.0337174597058864","2"
"2 on Scale 1 to 10","1997","no migration background","Female","92","0.0242856586865921","0.0197127761565749","0.0288585412166092","2"
"2 on Scale 1 to 10","1997","direct migration background","Male","22","","","","2"
"2 on Scale 1 to 10","1997","direct migration background","Female","20","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","Female","9","","","","2"
"3 on Scale 1 to 10","1997","no migration background","Female","188","0.047678093682075","0.041348073626085","0.0540081137380651","3"
"3 on Scale 1 to 10","1997","no migration background","Male","94","0.0442134375693783","0.0359942516002178","0.0524326235385388","3"
"3 on Scale 1 to 10","1997","direct migration background","Male","43","0.0594606333845712","0.0415003067416313","0.0774209600275111","3"
"3 on Scale 1 to 10","1997","direct migration background","Female","38","0.0308011688923183","0.0208540705199329","0.0407482672647037","3"
"3 on Scale 1 to 10","1997","indirect migration background","Male","9","","","","3"
"3 on Scale 1 to 10","1997","indirect migration background","Female","8","","","","3"
"4 on Scale 1 to 10","1997","direct migration background","Female","66","0.0495600911859879","0.0370651345450715","0.0620550478269044","4"
"4 on Scale 1 to 10","1997","indirect migration background","Male","11","","","","4"
"4 on Scale 1 to 10","1997","no migration background","Male","143","0.0618037036603937","0.0521759423797922","0.0714314649409951","4"
"4 on Scale 1 to 10","1997","no migration background","Female","247","0.0553484634618171","0.048555764632433","0.0621411622912012","4"
"4 on Scale 1 to 10","1997","direct migration background","Male","37","0.0588450287118521","0.0409720706519382","0.0767179867717661","4"
"4 on Scale 1 to 10","1997","indirect migration background","Female","17","","","","4"
"5 on Scale 1 to 10","1997","no migration background","Male","521","0.208423086024329","0.192182912082933","0.224663259965725","5"
"5 on Scale 1 to 10","1997","no migration background","Female","778","0.180594759665503","0.169167142096407","0.192022377234599","5"
"5 on Scale 1 to 10","1997","direct migration background","Male","149","0.243983194241653","0.211365244615191","0.276601143868114","5"
"5 on Scale 1 to 10","1997","direct migration background","Female","188","0.160554775757027","0.139419195837022","0.181690355677032","5"
"5 on Scale 1 to 10","1997","indirect migration background","Male","27","","","","5"
"5 on Scale 1 to 10","1997","indirect migration background","Female","49","0.212976947482929","0.159362219412824","0.266591675553033","5"
"6 on Scale 1 to 10","1997","direct migration background","Male","78","0.122171530648183","0.0973000972862483","0.147042964010117","6"
"6 on Scale 1 to 10","1997","no migration background","Male","327","0.135512080280257","0.121827241789891","0.149196918770623","6"
"6 on Scale 1 to 10","1997","no migration background","Female","592","0.132628346701538","0.12255266248414","0.142704030918937","6"
"6 on Scale 1 to 10","1997","direct migration background","Female","156","0.134081818708611","0.114464947159715","0.153698690257508","6"
"6 on Scale 1 to 10","1997","indirect migration background","Male","11","","","","6"
"6 on Scale 1 to 10","1997","indirect migration background","Female","19","","","","6"
"7 on Scale 1 to 10","1997","direct migration background","Male","89","0.131462884481009","0.105799924542031","0.157125844419987","7"
"7 on Scale 1 to 10","1997","no migration background","Male","405","0.168586998139092","0.153618037363304","0.183555958914879","7"
"7 on Scale 1 to 10","1997","no migration background","Female","891","0.197813773110682","0.185980098553654","0.209647447667709","7"
"7 on Scale 1 to 10","1997","direct migration background","Female","228","0.171967848892328","0.150243158169366","0.193692539615289","7"
"7 on Scale 1 to 10","1997","indirect migration background","Male","18","","","","7"
"7 on Scale 1 to 10","1997","indirect migration background","Female","37","0.185652543773556","0.134733597697484","0.236571489849628","7"
"8 on Scale 1 to 10","1997","no migration background","Male","459","0.197082904296001","0.181178000925341","0.212987807666661","8"
"8 on Scale 1 to 10","1997","no migration background","Female","942","0.213798557441425","0.201619236891496","0.225977877991355","8"
"8 on Scale 1 to 10","1997","direct migration background","Male","115","0.170985515792182","0.142391727519175","0.199579304065189","8"
"8 on Scale 1 to 10","1997","direct migration background","Female","274","0.256762655786033","0.231612767285835","0.281912544286232","8"
"8 on Scale 1 to 10","1997","indirect migration background","Male","24","","","","8"
"8 on Scale 1 to 10","1997","indirect migration background","Female","48","0.147068169232326","0.100687118180276","0.193449220284375","8"
"9 on Scale 1 to 10","1997","no migration background","Male","162","0.0656967857978862","0.0557910397868751","0.0756025318088972","9"
"9 on Scale 1 to 10","1997","no migration background","Female","295","0.0651826211244996","0.0578495979681844","0.0725156442808148","9"
"9 on Scale 1 to 10","1997","direct migration background","Male","47","0.0651396842675127","0.0463980627417293","0.0838813057932961","9"
"9 on Scale 1 to 10","1997","direct migration background","Female","76","0.0663373745482988","0.0520095419118589","0.0806652071847387","9"
"9 on Scale 1 to 10","1997","indirect migration background","Male","13","","","","9"
"9 on Scale 1 to 10","1997","indirect migration background","Female","16","","","","9"
"0 Completely dissatisfied","1998","no migration background","Male","28","","","","0"
"0 Completely dissatisfied","1998","no migration background","Female","26","","","","0"
"0 Completely dissatisfied","1998","direct migration background","Male","8","","","","0"
"0 Completely dissatisfied","1998","direct migration background","Female","2","","","","0"
"0 Completely dissatisfied","1998","indirect migration background","Male","3","","","","0"
"0 Completely dissatisfied","1998","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1998","no migration background","Male","21","","","","1"
"1 on Scale 1 to 10","1998","no migration background","Female","26","","","","1"
"1 on Scale 1 to 10","1998","direct migration background","Male","7","","","","1"
"1 on Scale 1 to 10","1998","direct migration background","Female","8","","","","1"
"1 on Scale 1 to 10","1998","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1998","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1998","direct migration background","Female","101","0.0997494944597654","0.0823082044956205","0.11719078442391","10"
"10 Completely satisfied","1998","no migration background","Male","233","0.0786253469404379","0.0686754842843092","0.0885752095965666","10"
"10 Completely satisfied","1998","no migration background","Female","391","0.0851525432871081","0.077448480301569","0.0928566062726472","10"
"10 Completely satisfied","1998","direct migration background","Male","47","0.0831316242255396","0.0605658209182253","0.105697427532854","10"
"10 Completely satisfied","1998","indirect migration background","Male","14","","","","10"
"10 Completely satisfied","1998","indirect migration background","Female","25","","","","10"
"2 on Scale 1 to 10","1998","no migration background","Male","68","0.0260617002888964","0.0201721143457874","0.0319512862320053","2"
"2 on Scale 1 to 10","1998","no migration background","Female","88","0.0192470934582993","0.015454737888589","0.0230394490280095","2"
"2 on Scale 1 to 10","1998","direct migration background","Male","27","","","","2"
"2 on Scale 1 to 10","1998","direct migration background","Female","22","","","","2"
"2 on Scale 1 to 10","1998","indirect migration background","Male","4","","","","2"
"2 on Scale 1 to 10","1998","indirect migration background","Female","6","","","","2"
"3 on Scale 1 to 10","1998","no migration background","Male","119","0.0415241262251586","0.0341491858709193","0.0488990665793979","3"
"3 on Scale 1 to 10","1998","no migration background","Female","207","0.0463373701446944","0.0405349423646982","0.0521397979246906","3"
"3 on Scale 1 to 10","1998","direct migration background","Male","21","","","","3"
"3 on Scale 1 to 10","1998","direct migration background","Female","45","0.0554825920297083","0.0421588897990425","0.068806294260374","3"
"3 on Scale 1 to 10","1998","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","1998","indirect migration background","Female","6","","","","3"
"4 on Scale 1 to 10","1998","direct migration background","Female","73","0.0687898003624965","0.0540589624669443","0.0835206382580486","4"
"4 on Scale 1 to 10","1998","indirect migration background","Male","9","","","","4"
"4 on Scale 1 to 10","1998","indirect migration background","Female","15","","","","4"
"4 on Scale 1 to 10","1998","no migration background","Male","163","0.0521349729706933","0.0439171743535657","0.060352771587821","4"
"4 on Scale 1 to 10","1998","no migration background","Female","290","0.0564356820833265","0.0500661238267116","0.0628052403399414","4"
"4 on Scale 1 to 10","1998","direct migration background","Male","31","0.05648254471221","0.0376136584942981","0.0753514309301219","4"
"5 on Scale 1 to 10","1998","no migration background","Male","583","0.210940995187814","0.195859204688398","0.226022785687231","5"
"5 on Scale 1 to 10","1998","no migration background","Female","947","0.186248124882299","0.175502328030328","0.19699392173427","5"
"5 on Scale 1 to 10","1998","direct migration background","Male","138","0.268421413430677","0.232201013551662","0.304641813309691","5"
"5 on Scale 1 to 10","1998","direct migration background","Female","187","0.150505950051148","0.129694680746889","0.171317219355408","5"
"5 on Scale 1 to 10","1998","indirect migration background","Male","25","","","","5"
"5 on Scale 1 to 10","1998","indirect migration background","Female","52","0.212666517779139","0.161004841937128","0.26432819362115","5"
"6 on Scale 1 to 10","1998","no migration background","Male","332","0.112363562002594","0.100688801550239","0.12403832245495","6"
"6 on Scale 1 to 10","1998","no migration background","Female","671","0.13292252876364","0.1235517665218","0.142293291005481","6"
"6 on Scale 1 to 10","1998","direct migration background","Male","57","0.0955636105489389","0.0715338492161996","0.119593371881678","6"
"6 on Scale 1 to 10","1998","direct migration background","Female","151","0.112531441484473","0.0941383389188472","0.130924544050098","6"
"6 on Scale 1 to 10","1998","indirect migration background","Male","12","","","","6"
"6 on Scale 1 to 10","1998","indirect migration background","Female","28","","","","6"
