"hlf0094","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","2007","vocational + Abi","West Germany","6","","","","5"
"Too Expensive","2007","vocational + Abi","East Germany","","","","","5"
"Too Expensive","2007","higher vocational","West Germany","7","","","","5"
"Too Expensive","2007","higher vocational","East Germany","8","","","","5"
"Too Expensive","2007","higher education","West Germany","18","","","","5"
"Too Expensive","2007","higher education","East Germany","13","","","","5"
"Very Inexpensive","2007","in school","West Germany","40","0.14609826537683","0.10709335432893","0.185103176424729","1"
"Very Inexpensive","2007","in school","East Germany","10","","","","1"
"Very Inexpensive","2007","inadequately","West Germany","3","","","","1"
"Very Inexpensive","2007","inadequately","East Germany","","","","","1"
"Very Inexpensive","2007","general elemantary","West Germany","79","0.0845764994118028","0.0659364486672822","0.103216550156323","1"
"Very Inexpensive","2007","general elemantary","East Germany","4","","","","1"
"Very Inexpensive","2007","middle vocational","West Germany","459","0.0963044415045754","0.0874194786582008","0.10518940435095","1"
"Very Inexpensive","2007","middle vocational","East Germany","64","0.0552944918180968","0.0423088395338453","0.0682801441023483","1"
"Very Inexpensive","2007","vocational + Abi","West Germany","53","0.105045767147314","0.0782507653660041","0.131840768928623","1"
"Very Inexpensive","2007","vocational + Abi","East Germany","3","","","","1"
"Very Inexpensive","2007","higher vocational","West Germany","88","0.10674096333215","0.0841549210353646","0.129327005628935","1"
"Very Inexpensive","2007","higher vocational","East Germany","16","","","","1"
"Very Inexpensive","2007","higher education","West Germany","259","0.128423736728229","0.113728120254792","0.143119353201667","1"
"Very Inexpensive","2007","higher education","East Germany","51","0.0703680891433897","0.0512564796748844","0.0894796986118949","1"
"Inexpensive","2008","in school","West Germany","81","0.265099934189461","0.215482962706421","0.314716905672501","2"
"Inexpensive","2008","in school","East Germany","19","","","","2"
"Inexpensive","2008","inadequately","West Germany","11","","","","2"
"Inexpensive","2008","inadequately","East Germany","2","","","","2"
"Inexpensive","2008","general elemantary","West Germany","240","0.307651450930499","0.275569822559492","0.339733079301505","2"
"Inexpensive","2008","general elemantary","East Germany","29","","","","2"
"Inexpensive","2008","middle vocational","West Germany","1188","0.277422157250204","0.263668745910086","0.291175568590323","2"
"Inexpensive","2008","middle vocational","East Germany","319","0.282981373569074","0.256867630919194","0.309095116218953","2"
"Inexpensive","2008","vocational + Abi","West Germany","136","0.26043281458176","0.221494706262287","0.299370922901234","2"
"Inexpensive","2008","vocational + Abi","East Germany","20","","","","2"
"Inexpensive","2008","higher vocational","West Germany","196","0.276393544710662","0.242479856438817","0.310307232982507","2"
"Inexpensive","2008","higher vocational","East Germany","46","0.222537907583949","0.165318720480383","0.279757094687514","2"
"Inexpensive","2008","higher education","West Germany","504","0.246511337976126","0.227117166288808","0.265905509663445","2"
"Inexpensive","2008","higher education","East Germany","172","0.272684578650344","0.238683157419143","0.306685999881545","2"
"Reasonable","2008","in school","West Germany","153","0.499113375139951","0.442907641523082","0.55531910875682","3"
"Reasonable","2008","in school","East Germany","33","0.406422196112534","0.286088948037664","0.526755444187404","3"
"Reasonable","2008","inadequately","West Germany","12","","","","3"
"Reasonable","2008","inadequately","East Germany","3","","","","3"
"Reasonable","2008","general elemantary","West Germany","400","0.516196443677195","0.481458303846853","0.550934583507538","3"
"Reasonable","2008","general elemantary","East Germany","64","0.591490800464361","0.497913593999743","0.685068006928978","3"
"Reasonable","2008","middle vocational","West Germany","2055","0.509437147507216","0.49408072070229","0.524793574312143","3"
"Reasonable","2008","middle vocational","East Germany","578","0.487097305550706","0.458120511792629","0.516074099308784","3"
"Reasonable","2008","vocational + Abi","West Germany","239","0.470187117061103","0.425904344953888","0.514469889168318","3"
"Reasonable","2008","vocational + Abi","East Germany","40","0.431827685628945","0.318200582102091","0.545454789155798","3"
"Reasonable","2008","higher vocational","West Germany","321","0.495896525346034","0.457981160632417","0.533811890059652","3"
"Reasonable","2008","higher vocational","East Germany","105","0.517513530122572","0.44877448483082","0.586252575414323","3"
"Reasonable","2008","higher education","West Germany","960","0.501193222915845","0.478693187939269","0.523693257892421","3"
"Reasonable","2008","higher education","East Germany","353","0.521233448882951","0.483093208750499","0.559373689015403","3"
"Slightly Expensive","2008","in school","West Germany","27","","","","4"
"Slightly Expensive","2008","in school","East Germany","7","","","","4"
"Slightly Expensive","2008","inadequately","West Germany","5","","","","4"
"Slightly Expensive","2008","inadequately","East Germany","","","","","4"
"Slightly Expensive","2008","general elemantary","West Germany","69","0.0836028463893211","0.0643623211080482","0.102843371670594","4"
"Slightly Expensive","2008","general elemantary","East Germany","10","","","","4"
"Slightly Expensive","2008","middle vocational","West Germany","313","0.0924320673656982","0.083534967928994","0.101329166802402","4"
"Slightly Expensive","2008","middle vocational","East Germany","137","0.130345860213792","0.110827340330804","0.149864380096779","4"
"Slightly Expensive","2008","vocational + Abi","West Germany","46","0.0854264968855481","0.0606269476967264","0.11022604607437","4"
"Slightly Expensive","2008","vocational + Abi","East Germany","6","","","","4"
"Slightly Expensive","2008","higher vocational","West Germany","57","0.113243918537431","0.089213054188077","0.137274782886784","4"
"Slightly Expensive","2008","higher vocational","East Germany","22","","","","4"
"Slightly Expensive","2008","higher education","West Germany","147","0.0821010064653077","0.0697476175881585","0.0944543953424569","4"
"Slightly Expensive","2008","higher education","East Germany","74","0.109582633082765","0.0857334745485572","0.133431791616972","4"
"Too Expensive","2008","in school","West Germany","2","","","","5"
"Too Expensive","2008","in school","East Germany","","","","","5"
"Too Expensive","2008","inadequately","West Germany","","","","","5"
"Too Expensive","2008","inadequately","East Germany","1","","","","5"
"Too Expensive","2008","general elemantary","West Germany","8","","","","5"
"Too Expensive","2008","general elemantary","East Germany","","","","","5"
"Too Expensive","2008","middle vocational","West Germany","55","0.0136364422600021","0.0100738461612309","0.0171990383587734","5"
"Too Expensive","2008","middle vocational","East Germany","30","0.0282510531724708","0.0186455673262052","0.0378565390187364","5"
"Too Expensive","2008","vocational + Abi","West Germany","6","","","","5"
"Too Expensive","2008","vocational + Abi","East Germany","2","","","","5"
"Too Expensive","2008","higher vocational","West Germany","11","","","","5"
"Too Expensive","2008","higher vocational","East Germany","6","","","","5"
"Too Expensive","2008","higher education","West Germany","12","","","","5"
"Too Expensive","2008","higher education","East Germany","8","","","","5"
"Very Inexpensive","2008","in school","West Germany","41","0.128903072729692","0.0912347593281507","0.166571386131233","1"
"Very Inexpensive","2008","in school","East Germany","5","","","","1"
"Very Inexpensive","2008","inadequately","West Germany","3","","","","1"
"Very Inexpensive","2008","inadequately","East Germany","1","","","","1"
"Very Inexpensive","2008","general elemantary","West Germany","78","0.0866325286907688","0.067078880706094","0.106186176675444","1"
"Very Inexpensive","2008","general elemantary","East Germany","3","","","","1"
"Very Inexpensive","2008","middle vocational","West Germany","460","0.107072185616879","0.097573925707646","0.116570445526112","1"
"Very Inexpensive","2008","middle vocational","East Germany","79","0.0713244074939579","0.0564041582581325","0.0862446567297833","1"
"Very Inexpensive","2008","vocational + Abi","West Germany","61","0.169064138291649","0.135809848351272","0.202318428232026","1"
"Very Inexpensive","2008","vocational + Abi","East Germany","5","","","","1"
"Very Inexpensive","2008","higher vocational","West Germany","83","0.0946906605531365","0.072487646530393","0.11689367457588","1"
"Very Inexpensive","2008","higher vocational","East Germany","24","","","","1"
"Very Inexpensive","2008","higher education","West Germany","274","0.162975454784924","0.146354934176037","0.179595975393812","1"
"Very Inexpensive","2008","higher education","East Germany","52","0.0791795127582526","0.0585637559318984","0.0997952695846068","1"
"Inexpensive","2009","in school","West Germany","79","0.332022014908059","0.278006169158924","0.386037860657195","2"
"Inexpensive","2009","in school","East Germany","12","","","","2"
"Inexpensive","2009","inadequately","West Germany","6","","","","2"
"Inexpensive","2009","inadequately","East Germany","2","","","","2"
"Inexpensive","2009","general elemantary","West Germany","195","0.290881545242106","0.257260860033694","0.324502230450519","2"
"Inexpensive","2009","general elemantary","East Germany","26","","","","2"
"Inexpensive","2009","middle vocational","West Germany","1126","0.292394190242795","0.277868715167741","0.30691966531785","2"
"Inexpensive","2009","middle vocational","East Germany","327","0.296855449943474","0.269831940927164","0.323878958959784","2"
"Inexpensive","2009","vocational + Abi","West Germany","134","0.244765017437083","0.205770336292972","0.283759698581193","2"
"Inexpensive","2009","vocational + Abi","East Germany","20","","","","2"
"Inexpensive","2009","higher vocational","West Germany","200","0.340861807454135","0.303907338856546","0.377816276051725","2"
"Inexpensive","2009","higher vocational","East Germany","61","0.266399637185912","0.206031042778417","0.326768231593407","2"
"Inexpensive","2009","higher education","West Germany","525","0.323446870084503","0.301872324939682","0.345021415229325","2"
"Inexpensive","2009","higher education","East Germany","167","0.236286368152017","0.203803825974843","0.26876891032919","2"
"Reasonable","2009","in school","West Germany","157","0.491684463422053","0.434343286836461","0.549025640007644","3"
"Reasonable","2009","in school","East Germany","32","0.51943406401844","0.386176178970661","0.652691949066218","3"
"Reasonable","2009","inadequately","West Germany","15","","","","3"
"Reasonable","2009","inadequately","East Germany","1","","","","3"
"Reasonable","2009","general elemantary","West Germany","361","0.515254091653641","0.478257911752035","0.552250271555247","3"
"Reasonable","2009","general elemantary","East Germany","46","0.510482207259064","0.406627153854394","0.614337260663733","3"
"Reasonable","2009","middle vocational","West Germany","1849","0.479247373930659","0.463294244593519","0.495200503267798","3"
"Reasonable","2009","middle vocational","East Germany","528","0.443670609757488","0.414284421727279","0.473056797787698","3"
"Reasonable","2009","vocational + Abi","West Germany","247","0.530458517846267","0.485194578543408","0.575722457149126","3"
"Reasonable","2009","vocational + Abi","East Germany","32","0.506332386566035","0.386618133118674","0.626046640013396","3"
"Reasonable","2009","higher vocational","West Germany","303","0.461073929335726","0.422210651115172","0.499937207556281","3"
"Reasonable","2009","higher vocational","East Germany","98","0.464096270562681","0.395993950130601","0.532198590994761","3"
"Reasonable","2009","higher education","West Germany","882","0.471619168894009","0.448596351485557","0.49464198630246","3"
"Reasonable","2009","higher education","East Germany","349","0.545162143507201","0.507085684499462","0.583238602514939","3"
"Slightly Expensive","2009","in school","West Germany","19","","","","4"
"Slightly Expensive","2009","in school","East Germany","6","","","","4"
"Slightly Expensive","2009","inadequately","West Germany","3","","","","4"
"Slightly Expensive","2009","inadequately","East Germany","","","","","4"
"Slightly Expensive","2009","general elemantary","West Germany","59","0.0697246075161948","0.0508712853955245","0.0885779296368651","4"
"Slightly Expensive","2009","general elemantary","East Germany","9","","","","4"
"Slightly Expensive","2009","middle vocational","West Germany","286","0.0869252907814942","0.0779287300954929","0.0959218514674955","4"
"Slightly Expensive","2009","middle vocational","East Germany","136","0.131791637898186","0.11178367695891","0.151799598837461","4"
"Slightly Expensive","2009","vocational + Abi","West Germany","32","0.0644394297630841","0.0421703920888713","0.0867084674372969","4"
"Slightly Expensive","2009","vocational + Abi","East Germany","10","","","","4"
"Slightly Expensive","2009","higher vocational","West Germany","57","0.111021654876002","0.0865288235778927","0.135514486174111","4"
"Slightly Expensive","2009","higher vocational","East Germany","25","","","","4"
"Slightly Expensive","2009","higher education","West Germany","143","0.0800568564647383","0.0675407578021782","0.0925729551272983","4"
"Slightly Expensive","2009","higher education","East Germany","61","0.0754124537549938","0.0552213080893654","0.0956035994206222","4"
"Too Expensive","2009","in school","West Germany","2","","","","5"
"Too Expensive","2009","in school","East Germany","1","","","","5"
"Too Expensive","2009","inadequately","West Germany","1","","","","5"
"Too Expensive","2009","inadequately","East Germany","","","","","5"
"Too Expensive","2009","general elemantary","West Germany","9","","","","5"
"Too Expensive","2009","general elemantary","East Germany","2","","","","5"
"Too Expensive","2009","middle vocational","West Germany","40","0.0122192437470548","0.00871089526116746","0.0157275922329421","5"
"Too Expensive","2009","middle vocational","East Germany","18","","","","5"
"Too Expensive","2009","vocational + Abi","West Germany","8","","","","5"
"Too Expensive","2009","vocational + Abi","East Germany","1","","","","5"
"Too Expensive","2009","higher vocational","West Germany","3","","","","5"
"Too Expensive","2009","higher vocational","East Germany","7","","","","5"
"Too Expensive","2009","higher education","West Germany","9","","","","5"
"Too Expensive","2009","higher education","East Germany","9","","","","5"
"Very Inexpensive","2009","in school","West Germany","35","0.0838691374763948","0.0520757714057299","0.11566250354706","1"
"Very Inexpensive","2009","in school","East Germany","3","","","","1"
"Very Inexpensive","2009","inadequately","West Germany","1","","","","1"
"Very Inexpensive","2009","inadequately","East Germany","1","","","","1"
"Very Inexpensive","2009","general elemantary","West Germany","77","0.11475113626317","0.0911572072549116","0.138345065271429","1"
"Very Inexpensive","2009","general elemantary","East Germany","6","","","","1"
"Very Inexpensive","2009","middle vocational","West Germany","466","0.129213901297997","0.118502145971405","0.139925656624589","1"
"Very Inexpensive","2009","middle vocational","East Germany","89","0.100531749239485","0.0827452097968734","0.118318288682097","1"
"Very Inexpensive","2009","vocational + Abi","West Germany","46","0.143956582095907","0.112118029928856","0.175795134262957","1"
"Very Inexpensive","2009","vocational + Abi","East Germany","4","","","","1"
"Very Inexpensive","2009","higher vocational","West Germany","69","0.085680328534622","0.0638591026355775","0.107501554433666","1"
"Very Inexpensive","2009","higher vocational","East Germany","15","","","","1"
"Very Inexpensive","2009","higher education","West Germany","247","0.121303361880577","0.106246130674579","0.136360593086576","1"
"Very Inexpensive","2009","higher education","East Germany","71","0.10847860277967","0.0846990691344246","0.132258136424916","1"
"Inexpensive","2010","in school","West Germany","110","0.270795642106946","0.226116815793714","0.315474468420178","2"
"Inexpensive","2010","in school","East Germany","11","","","","2"
"Inexpensive","2010","inadequately","West Germany","11","","","","2"
"Inexpensive","2010","inadequately","East Germany","2","","","","2"
"Inexpensive","2010","general elemantary","West Germany","219","0.281417506140127","0.250638468536458","0.312196543743796","2"
"Inexpensive","2010","general elemantary","East Germany","30","0.314267182038996","0.216154341759726","0.412380022318267","2"
"Inexpensive","2010","middle vocational","West Germany","1318","0.286601290558996","0.273508694193915","0.299693886924078","2"
"Inexpensive","2010","middle vocational","East Germany","323","0.253189392042413","0.228986612746419","0.277392171338407","2"
"Inexpensive","2010","vocational + Abi","West Germany","208","0.282914466812985","0.250128186622671","0.3157007470033","2"
"Inexpensive","2010","vocational + Abi","East Germany","21","","","","2"
"Inexpensive","2010","higher vocational","West Germany","239","0.31651702501363","0.283728586693608","0.349305463333653","2"
"Inexpensive","2010","higher vocational","East Germany","57","0.215236081126553","0.161889361491817","0.268582800761288","2"
"Inexpensive","2010","higher education","West Germany","631","0.270921646532046","0.252979382017124","0.288863911046968","2"
"Inexpensive","2010","higher education","East Germany","177","0.28846998527374","0.254932074063316","0.322007896484163","2"
"Reasonable","2010","in school","West Germany","200","0.555356159902363","0.505393191882973","0.605319127921754","3"
"Reasonable","2010","in school","East Germany","26","","","","3"
"Reasonable","2010","inadequately","West Germany","16","","","","3"
"Reasonable","2010","inadequately","East Germany","3","","","","3"
"Reasonable","2010","general elemantary","West Germany","432","0.52087862935877","0.486686023052386","0.555071235665154","3"
"Reasonable","2010","general elemantary","East Germany","36","0.563813475864314","0.459003477707769","0.668623474020859","3"
"Reasonable","2010","middle vocational","West Germany","2316","0.496287487317282","0.481810487095469","0.510764487539095","3"
"Reasonable","2010","middle vocational","East Germany","644","0.531447036361106","0.503672514723665","0.559221557998548","3"
"Reasonable","2010","vocational + Abi","West Germany","387","0.519163619302419","0.482794743800956","0.555532494803881","3"
"Reasonable","2010","vocational + Abi","East Germany","51","0.497472721293068","0.400441284642351","0.594504157943785","3"
"Reasonable","2010","higher vocational","West Germany","407","0.502008642919445","0.466761424974022","0.537255860864868","3"
"Reasonable","2010","higher vocational","East Germany","112","0.59682043967326","0.533147959755219","0.660492919591301","3"
"Reasonable","2010","higher education","West Germany","1211","0.519129861959638","0.498959197278929","0.539300526640346","3"
"Reasonable","2010","higher education","East Germany","378","0.506526262067334","0.469516006146169","0.5435365179885","3"
"Slightly Expensive","2010","in school","West Germany","23","","","","4"
"Slightly Expensive","2010","in school","East Germany","8","","","","4"
"Slightly Expensive","2010","inadequately","West Germany","4","","","","4"
"Slightly Expensive","2010","inadequately","East Germany","1","","","","4"
"Slightly Expensive","2010","general elemantary","West Germany","81","0.0872167851444332","0.067904884224064","0.106528686064802","4"
"Slightly Expensive","2010","general elemantary","East Germany","12","","","","4"
"Slightly Expensive","2010","middle vocational","West Germany","405","0.0936720606207761","0.0852354448644413","0.102108676377111","4"
"Slightly Expensive","2010","middle vocational","East Germany","154","0.114938948467621","0.097186532198454","0.132691364736787","4"
"Slightly Expensive","2010","vocational + Abi","West Germany","60","0.0790397497820103","0.0594006168821924","0.0986788826818282","4"
"Slightly Expensive","2010","vocational + Abi","East Germany","20","","","","4"
"Slightly Expensive","2010","higher vocational","West Germany","55","0.0961800449977755","0.0753954390660425","0.116964650929509","4"
"Slightly Expensive","2010","higher vocational","East Germany","31","0.112613249529256","0.0715803806174934","0.153646118441019","4"
"Slightly Expensive","2010","higher education","West Germany","208","0.0794977307044746","0.0685768390789092","0.09041862233004","4"
"Slightly Expensive","2010","higher education","East Germany","78","0.119727456173142","0.0956952003867328","0.14375971195955","4"
"Too Expensive","2010","in school","West Germany","6","","","","5"
"Too Expensive","2010","in school","East Germany","","","","","5"
"Too Expensive","2010","inadequately","West Germany","3","","","","5"
"Too Expensive","2010","inadequately","East Germany","","","","","5"
"Too Expensive","2010","general elemantary","West Germany","14","","","","5"
"Too Expensive","2010","general elemantary","East Germany","3","","","","5"
"Too Expensive","2010","middle vocational","West Germany","65","0.0128625199163034","0.00959985555145094","0.0161251842811559","5"
"Too Expensive","2010","middle vocational","East Germany","25","","","","5"
"Too Expensive","2010","vocational + Abi","West Germany","11","","","","5"
"Too Expensive","2010","vocational + Abi","East Germany","3","","","","5"
"Too Expensive","2010","higher vocational","West Germany","9","","","","5"
"Too Expensive","2010","higher vocational","East Germany","6","","","","5"
"Too Expensive","2010","higher education","West Germany","34","0.0139774538067783","0.00923802771238023","0.0187168799011764","5"
"Too Expensive","2010","higher education","East Germany","13","","","","5"
"Very Inexpensive","2010","in school","West Germany","41","0.111922069735185","0.0802234977434234","0.143620641726947","1"
"Very Inexpensive","2010","in school","East Germany","2","","","","1"
"Very Inexpensive","2010","inadequately","West Germany","3","","","","1"
"Very Inexpensive","2010","inadequately","East Germany","","","","","1"
"Very Inexpensive","2010","general elemantary","West Germany","74","0.0960553339001875","0.0758868695840177","0.116223798216357","1"
"Very Inexpensive","2010","general elemantary","East Germany","5","","","","1"
"Very Inexpensive","2010","middle vocational","West Germany","478","0.110576641586642","0.101496209559776","0.119657073613509","1"
"Very Inexpensive","2010","middle vocational","East Germany","94","0.0714329367189074","0.0570980871947071","0.0857677862431076","1"
"Very Inexpensive","2010","vocational + Abi","West Germany","59","0.110285758703342","0.0874842241364914","0.133087293270192","1"
"Very Inexpensive","2010","vocational + Abi","East Germany","7","","","","1"
"Very Inexpensive","2010","higher vocational","West Germany","63","0.0708780269136345","0.052787529048119","0.08896852477915","1"
"Very Inexpensive","2010","higher vocational","East Germany","22","","","","1"
"Very Inexpensive","2010","higher education","West Germany","273","0.116473306997063","0.103522663736384","0.129423950257743","1"
"Very Inexpensive","2010","higher education","East Germany","55","0.0694934058763563","0.0506690290435087","0.0883177827092038","1"
"Inexpensive","2011","in school","West Germany","121","0.247759936020318","0.207694079468514","0.287825792572121","2"
"Inexpensive","2011","in school","East Germany","11","","","","2"
"Inexpensive","2011","inadequately","West Germany","16","","","","2"
"Inexpensive","2011","inadequately","East Germany","2","","","","2"
"Inexpensive","2011","general elemantary","West Germany","316","0.291767886501083","0.264941209078732","0.318594563923433","2"
"Inexpensive","2011","general elemantary","East Germany","23","","","","2"
"Inexpensive","2011","middle vocational","West Germany","1663","0.292740708448277","0.28079545140783","0.304685965488724","2"
"Inexpensive","2011","middle vocational","East Germany","338","0.240980528277167","0.218585765929085","0.26337529062525","2"
"Inexpensive","2011","vocational + Abi","West Germany","251","0.280099327462439","0.250243402849222","0.309955252075656","2"
"Inexpensive","2011","vocational + Abi","East Germany","33","0.268068463354996","0.187460640982143","0.348676285727849","2"
"Inexpensive","2011","higher vocational","West Germany","281","0.3278541381991","0.297303763097609","0.358404513300592","2"
"Inexpensive","2011","higher vocational","East Germany","69","0.287175799439794","0.230521850598805","0.343829748280783","2"
"Inexpensive","2011","higher education","West Germany","797","0.283358324618948","0.266744063549919","0.299972585687977","2"
"Inexpensive","2011","higher education","East Germany","224","0.291519655847561","0.259667228140653","0.32337208355447","2"
"Reasonable","2011","in school","West Germany","231","0.541960753120899","0.495720955308327","0.588200550933472","3"
"Reasonable","2011","in school","East Germany","36","0.551043445886262","0.431046221159483","0.67104067061304","3"
"Reasonable","2011","inadequately","West Germany","26","","","","3"
"Reasonable","2011","inadequately","East Germany","5","","","","3"
"Reasonable","2011","general elemantary","West Germany","579","0.544637560786995","0.515248024638714","0.574027096935276","3"
"Reasonable","2011","general elemantary","East Germany","57","0.603709691381994","0.507842745764471","0.699576636999518","3"
"Reasonable","2011","middle vocational","West Germany","2831","0.507399419038581","0.494274789565676","0.520524048511485","3"
"Reasonable","2011","middle vocational","East Germany","777","0.550317579837728","0.524268722846811","0.576366436828645","3"
"Reasonable","2011","vocational + Abi","West Germany","440","0.514185988396029","0.480955758953798","0.547416217838261","3"
"Reasonable","2011","vocational + Abi","East Germany","64","0.525805693723869","0.434937916166463","0.616673471281275","3"
"Reasonable","2011","higher vocational","West Germany","458","0.520016033927748","0.4875023499811","0.552529717874396","3"
"Reasonable","2011","higher vocational","East Germany","125","0.537339272187541","0.474905344281858","0.599773200093223","3"
"Reasonable","2011","higher education","West Germany","1458","0.507923848095621","0.489491635396183","0.526356060795059","3"
"Reasonable","2011","higher education","East Germany","400","0.516893118360258","0.481869041156671","0.551917195563845","3"
"Slightly Expensive","2011","in school","West Germany","37","0.0780051897758943","0.0531162355610366","0.102894143990752","4"
"Slightly Expensive","2011","in school","East Germany","9","","","","4"
"Slightly Expensive","2011","inadequately","West Germany","9","","","","4"
"Slightly Expensive","2011","inadequately","East Germany","2","","","","4"
"Slightly Expensive","2011","general elemantary","West Germany","96","0.0752746127584347","0.0597045275162944","0.090844698000575","4"
"Slightly Expensive","2011","general elemantary","East Germany","10","","","","4"
"Slightly Expensive","2011","middle vocational","West Germany","468","0.0870184431995944","0.079618962091832","0.0944179243073567","4"
"Slightly Expensive","2011","middle vocational","East Germany","163","0.120493297418097","0.103447000657549","0.137539594178644","4"
"Slightly Expensive","2011","vocational + Abi","West Germany","80","0.0850048360310477","0.0664622877232123","0.103547384338883","4"
"Slightly Expensive","2011","vocational + Abi","East Germany","12","","","","4"
"Slightly Expensive","2011","higher vocational","West Germany","65","0.0560117564311742","0.0410470798202274","0.070976433042121","4"
"Slightly Expensive","2011","higher vocational","East Germany","35","0.119378271814687","0.0787786123350339","0.15997793129434","4"
"Slightly Expensive","2011","higher education","West Germany","218","0.0816817312381761","0.0715840631484357","0.0917793993279165","4"
"Slightly Expensive","2011","higher education","East Germany","87","0.108804122554193","0.0869791365241048","0.130629108584281","4"
"Too Expensive","2011","in school","West Germany","9","","","","5"
"Too Expensive","2011","in school","East Germany","3","","","","5"
"Too Expensive","2011","inadequately","West Germany","","","","","5"
"Too Expensive","2011","inadequately","East Germany","","","","","5"
"Too Expensive","2011","general elemantary","West Germany","22","","","","5"
"Too Expensive","2011","general elemantary","East Germany","4","","","","5"
"Too Expensive","2011","middle vocational","West Germany","67","0.0131271151702854","0.0101391201809688","0.0161151101596019","5"
"Too Expensive","2011","middle vocational","East Germany","40","0.0242079812918185","0.0161600003052723","0.0322559622783647","5"
"Too Expensive","2011","vocational + Abi","West Germany","12","","","","5"
"Too Expensive","2011","vocational + Abi","East Germany","4","","","","5"
"Too Expensive","2011","higher vocational","West Germany","7","","","","5"
"Too Expensive","2011","higher vocational","East Germany","4","","","","5"
"Too Expensive","2011","higher education","West Germany","33","0.0121900615900774","0.00814428722891608","0.0162358359512388","5"
"Too Expensive","2011","higher education","East Germany","10","","","","5"
"Very Inexpensive","2011","inadequately","East Germany","","","","","1"
"Very Inexpensive","2011","general elemantary","West Germany","90","0.079119588903966","0.0631900221857118","0.0950491556222202","1"
"Very Inexpensive","2011","general elemantary","East Germany","6","","","","1"
"Very Inexpensive","2011","middle vocational","West Germany","545","0.0997143141432624","0.0918486837574767","0.107579944529048","1"
"Very Inexpensive","2011","middle vocational","East Germany","83","0.0640006131751899","0.0511844250718354","0.0768168012785444","1"
"Very Inexpensive","2011","higher vocational","West Germany","96","0.0908182830601906","0.0721176444322137","0.109518921688168","1"
"Very Inexpensive","2011","higher vocational","East Germany","12","","","","1"
"Very Inexpensive","2011","higher education","West Germany","320","0.114846034457177","0.103090850659192","0.126601218255162","1"
"Very Inexpensive","2011","in school","West Germany","48","0.118092250821578","0.0881418291532118","0.148042672489945","1"
"Very Inexpensive","2011","in school","East Germany","7","","","","1"
"Very Inexpensive","2011","vocational + Abi","West Germany","86","0.104531406785533","0.0841897285857273","0.124873084985338","1"
"Very Inexpensive","2011","vocational + Abi","East Germany","3","","","","1"
"Very Inexpensive","2011","inadequately","West Germany","3","","","","1"
"Very Inexpensive","2011","higher education","East Germany","61","0.0737185013281643","0.0554036052772365","0.0920333973790921","1"
"Inexpensive","2012","in school","West Germany","139","0.271077093912214","0.230411327865166","0.311742859959263","2"
"Inexpensive","2012","in school","East Germany","19","","","","2"
"Inexpensive","2012","inadequately","West Germany","11","","","","2"
"Inexpensive","2012","inadequately","East Germany","2","","","","2"
"Inexpensive","2012","general elemantary","West Germany","348","0.318589975568795","0.290724512613258","0.346455438524332","2"
"Inexpensive","2012","general elemantary","East Germany","19","","","","2"
"Inexpensive","2012","middle vocational","West Germany","1626","0.291444646171175","0.279392151848502","0.303497140493849","2"
"Inexpensive","2012","middle vocational","East Germany","347","0.245357677372093","0.222488579043313","0.268226775700873","2"
"Inexpensive","2012","vocational + Abi","West Germany","243","0.272571816434979","0.242932097696546","0.302211535173411","2"
"Inexpensive","2012","vocational + Abi","East Germany","31","0.222753791847538","0.1479942779031","0.297513305791976","2"
"Inexpensive","2012","higher vocational","West Germany","272","0.293471545691852","0.263437380335758","0.323505711047946","2"
"Inexpensive","2012","higher vocational","East Germany","71","0.242045384387718","0.188080604286019","0.296010164489418","2"
"Inexpensive","2012","higher education","West Germany","825","0.29374186073857","0.276963759519271","0.310519961957868","2"
"Inexpensive","2012","higher education","East Germany","242","0.298694002860101","0.266303518909986","0.331084486810215","2"
"Reasonable","2012","in school","West Germany","222","0.469991425436874","0.424332239569409","0.515650611304339","3"
"Reasonable","2012","in school","East Germany","27","","","","3"
"Reasonable","2012","inadequately","West Germany","35","0.656205270951286","0.536022578284526","0.776387963618046","3"
"Reasonable","2012","inadequately","East Germany","6","","","","3"
"Reasonable","2012","general elemantary","West Germany","523","0.501014805896558","0.471111785285943","0.530917826507173","3"
"Reasonable","2012","general elemantary","East Germany","49","0.618443233558804","0.512655556075101","0.724230911042507","3"
"Reasonable","2012","middle vocational","West Germany","2810","0.509215869709308","0.495956947477318","0.522474791941298","3"
"Reasonable","2012","middle vocational","East Germany","730","0.537294909562098","0.510795442577829","0.563794376546368","3"
"Reasonable","2012","vocational + Abi","West Germany","452","0.516279589454892","0.48301530186848","0.549543877041303","3"
"Reasonable","2012","vocational + Abi","East Germany","68","0.561528788932715","0.47237677346321","0.65068080440222","3"
"Reasonable","2012","higher vocational","West Germany","461","0.543717667785973","0.510864951113049","0.576570384458896","3"
"Reasonable","2012","higher vocational","East Germany","118","0.583364788167704","0.521250930926138","0.64547864540927","3"
"Reasonable","2012","higher education","West Germany","1417","0.494135725557801","0.475718751002136","0.512552700113466","3"
"Reasonable","2012","higher education","East Germany","392","0.542076345951522","0.506816762588589","0.577335929314454","3"
"Slightly Expensive","2012","in school","West Germany","49","0.11162987796079","0.0828208274441682","0.140438928477412","4"
"Slightly Expensive","2012","in school","East Germany","6","","","","4"
