"hlf0094","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Inexpensive","1992","Employed","general elemantary","138","0.322582165828107","0.278853691962643","0.366310639693571"
"Inexpensive","1992","Employed","middle vocational","552","0.304867156567667","0.283985490021112","0.325748823114222"
"Inexpensive","1992","Employed","vocational + Abi","27","","",""
"Inexpensive","1992","Employed","higher vocational","86","0.318124231340573","0.265155341561443","0.371093121119702"
"Inexpensive","1992","Employed","higher education","140","0.278488466539908","0.239158546453599","0.317818386626217"
"Reasonable","1992","Not Employed","in school","31","0.447970423054824","0.329775321333278","0.566165524776369"
"Reasonable","1992","Not Employed","inadequately","17","","",""
"Reasonable","1992","Not Employed","general elemantary","220","0.397185852353877","0.356513499301765","0.43785820540599"
"Reasonable","1992","Not Employed","middle vocational","303","0.349973300861821","0.318058840783432","0.381887760940211"
"Reasonable","1992","Not Employed","vocational + Abi","15","","",""
"Reasonable","1992","Not Employed","higher vocational","29","","",""
"Reasonable","1992","Not Employed","higher education","36","0.29468212180585","0.211718359852177","0.377645883759523"
"Reasonable","1992","Employed","in school","5","","",""
"Reasonable","1992","Employed","inadequately","28","","",""
"Reasonable","1992","Employed","general elemantary","175","0.411999183714288","0.365957311710421","0.458041055718156"
"Reasonable","1992","Employed","middle vocational","801","0.421888219601304","0.399486542085719","0.444289897116888"
"Reasonable","1992","Employed","vocational + Abi","36","0.374683854128747","0.273551744769885","0.475815963487609"
"Reasonable","1992","Employed","higher vocational","130","0.467317441268539","0.410574727818973","0.524060154718106"
"Reasonable","1992","Employed","higher education","207","0.433630845802182","0.390149027357549","0.477112664246815"
"Slightly Expensive","1992","Not Employed","in school","5","","",""
"Slightly Expensive","1992","Not Employed","inadequately","4","","",""
"Slightly Expensive","1992","Not Employed","general elemantary","42","0.0502411250676435","0.0320840013169266","0.0683982488183603"
"Slightly Expensive","1992","Not Employed","middle vocational","52","0.0414427413421537","0.0281063689184035","0.0547791137659039"
"Slightly Expensive","1992","Not Employed","vocational + Abi","4","","",""
"Slightly Expensive","1992","Not Employed","higher vocational","11","","",""
"Slightly Expensive","1992","Not Employed","higher education","15","","",""
"Slightly Expensive","1992","Employed","in school","","","",""
"Slightly Expensive","1992","Employed","inadequately","4","","",""
"Slightly Expensive","1992","Employed","general elemantary","54","0.0833200386510637","0.0574677241174557","0.109172353184672"
"Slightly Expensive","1992","Employed","middle vocational","203","0.0825113035643445","0.070030773883174","0.0949918332455149"
"Slightly Expensive","1992","Employed","vocational + Abi","10","","",""
"Slightly Expensive","1992","Employed","higher vocational","41","0.107672864161415","0.0724207596262401","0.142924968696589"
"Slightly Expensive","1992","Employed","higher education","66","0.0950114960506346","0.0692834130767656","0.120739579024504"
"Too Expensive","1992","Not Employed","in school","1","","",""
"Too Expensive","1992","Not Employed","inadequately","","","",""
"Too Expensive","1992","Not Employed","general elemantary","12","","",""
"Too Expensive","1992","Not Employed","middle vocational","15","","",""
"Too Expensive","1992","Not Employed","vocational + Abi","","","",""
"Too Expensive","1992","Not Employed","higher vocational","1","","",""
"Too Expensive","1992","Not Employed","higher education","7","","",""
"Too Expensive","1992","Employed","in school","1","","",""
"Too Expensive","1992","Employed","inadequately","1","","",""
"Too Expensive","1992","Employed","general elemantary","15","","",""
"Too Expensive","1992","Employed","middle vocational","71","0.0292292432958923","0.0215883688969268","0.0368701176948579"
"Too Expensive","1992","Employed","vocational + Abi","1","","",""
"Too Expensive","1992","Employed","higher vocational","7","","",""
"Too Expensive","1992","Employed","higher education","25","","",""
"Very Inexpensive","1993","Not Employed","in school","19","","",""
"Very Inexpensive","1993","Not Employed","inadequately","1","","",""
"Very Inexpensive","1993","Not Employed","general elemantary","84","0.177073624768654","0.144451469633557","0.20969577990375"
"Very Inexpensive","1993","Not Employed","middle vocational","151","0.182730416118485","0.157255659224846","0.208205173012123"
"Very Inexpensive","1993","Not Employed","vocational + Abi","6","","",""
"Very Inexpensive","1993","Not Employed","higher vocational","16","","",""
"Very Inexpensive","1993","Not Employed","higher education","22","","",""
"Very Inexpensive","1993","Employed","in school","","","",""
"Very Inexpensive","1993","Employed","inadequately","3","","",""
"Very Inexpensive","1993","Employed","general elemantary","66","0.153104606217585","0.118625968879806","0.187583243555364"
"Very Inexpensive","1993","Employed","middle vocational","249","0.147928084555734","0.131692910264574","0.164163258846894"
"Very Inexpensive","1993","Employed","vocational + Abi","16","","",""
"Very Inexpensive","1993","Employed","higher vocational","46","0.134115965974627","0.094342481186316","0.173889450762937"
"Very Inexpensive","1993","Employed","higher education","78","0.187559171752337","0.153613746152762","0.221504597351913"
"Inexpensive","1993","Not Employed","in school","18","","",""
"Inexpensive","1993","Not Employed","inadequately","14","","",""
"Inexpensive","1993","Not Employed","general elemantary","200","0.38414805237697","0.342581625214067","0.425714479539873"
"Inexpensive","1993","Not Employed","middle vocational","337","0.400706912364783","0.368403008445636","0.43301081628393"
"Inexpensive","1993","Not Employed","vocational + Abi","13","","",""
"Inexpensive","1993","Not Employed","higher vocational","32","0.334554962240319","0.236528592143891","0.432581332336747"
"Inexpensive","1993","Not Employed","higher education","41","0.357048052033387","0.274044687192294","0.44005141687448"
"Inexpensive","1993","Employed","in school","4","","",""
"Inexpensive","1993","Employed","inadequately","17","","",""
"Inexpensive","1993","Employed","general elemantary","137","0.356638066680761","0.310772938838588","0.402503194522934"
"Inexpensive","1993","Employed","middle vocational","621","0.339005764864713","0.317358855910199","0.360652673819227"
"Inexpensive","1993","Employed","vocational + Abi","23","","",""
"Inexpensive","1993","Employed","higher vocational","71","0.277977802543717","0.225689581035023","0.330266024052412"
"Inexpensive","1993","Employed","higher education","151","0.277680969013223","0.238735779485979","0.316626158540467"
"Reasonable","1993","Not Employed","in school","31","0.376806216945024","0.264874689906459","0.488737743983589"
"Reasonable","1993","Not Employed","inadequately","15","","",""
"Reasonable","1993","Not Employed","general elemantary","211","0.382385508743791","0.340855246796094","0.423915770691488"
"Reasonable","1993","Not Employed","middle vocational","345","0.370622888645832","0.33878505206475","0.402460725226914"
"Reasonable","1993","Not Employed","vocational + Abi","17","","",""
"Reasonable","1993","Not Employed","higher vocational","37","0.443983200978905","0.340759289153281","0.547207112804529"
"Reasonable","1993","Not Employed","higher education","48","0.331258225347414","0.249721048875623","0.412795401819205"
"Reasonable","1993","Employed","in school","2","","",""
"Reasonable","1993","Employed","inadequately","24","","",""
"Reasonable","1993","Employed","general elemantary","166","0.37873188228144","0.332286071750808","0.425177692812072"
"Reasonable","1993","Employed","middle vocational","766","0.409986880260388","0.387495851186193","0.432477909334584"
"Reasonable","1993","Employed","vocational + Abi","47","0.429297542664681","0.329235759789199","0.529359325540163"
"Reasonable","1993","Employed","higher vocational","133","0.493290998480656","0.43493917369872","0.551642823262592"
"Reasonable","1993","Employed","higher education","215","0.434060637813101","0.390960725409397","0.477160550216805"
"Slightly Expensive","1993","Not Employed","in school","3","","",""
"Slightly Expensive","1993","Not Employed","inadequately","2","","",""
"Slightly Expensive","1993","Not Employed","general elemantary","25","","",""
"Slightly Expensive","1993","Not Employed","middle vocational","35","0.0281966594503073","0.0172845181280312","0.0391088007725835"
"Slightly Expensive","1993","Not Employed","vocational + Abi","2","","",""
"Slightly Expensive","1993","Not Employed","higher vocational","3","","",""
"Slightly Expensive","1993","Not Employed","higher education","14","","",""
"Slightly Expensive","1993","Employed","in school","2","","",""
"Slightly Expensive","1993","Employed","inadequately","5","","",""
"Slightly Expensive","1993","Employed","general elemantary","41","0.081182974867812","0.055031988324852","0.107333961410772"
"Slightly Expensive","1993","Employed","middle vocational","150","0.0774041920243889","0.065183902590061","0.0896244814587167"
"Slightly Expensive","1993","Employed","vocational + Abi","6","","",""
"Slightly Expensive","1993","Employed","higher vocational","28","","",""
"Slightly Expensive","1993","Employed","higher education","51","0.0781513197027061","0.0548106016735209","0.101492037731891"
"Too Expensive","1993","Not Employed","in school","1","","",""
"Too Expensive","1993","Not Employed","inadequately","","","",""
"Too Expensive","1993","Not Employed","general elemantary","6","","",""
"Too Expensive","1993","Not Employed","middle vocational","16","","",""
"Too Expensive","1993","Not Employed","vocational + Abi","1","","",""
"Too Expensive","1993","Not Employed","higher vocational","1","","",""
"Too Expensive","1993","Not Employed","higher education","3","","",""
"Too Expensive","1993","Employed","in school","","","",""
"Too Expensive","1993","Employed","inadequately","2","","",""
"Too Expensive","1993","Employed","general elemantary","9","","",""
"Too Expensive","1993","Employed","middle vocational","51","0.0256750782947753","0.0184423640534379","0.0329077925361127"
"Too Expensive","1993","Employed","vocational + Abi","2","","",""
"Too Expensive","1993","Employed","higher vocational","4","","",""
"Too Expensive","1993","Employed","higher education","13","","",""
"Very Inexpensive","1994","Not Employed","in school","15","","",""
"Very Inexpensive","1994","Not Employed","inadequately","2","","",""
"Very Inexpensive","1994","Not Employed","general elemantary","91","0.197902882573948","0.163050235363791","0.232755529784105"
"Very Inexpensive","1994","Not Employed","middle vocational","173","0.205032526020573","0.179264668779558","0.230800383261587"
"Very Inexpensive","1994","Not Employed","vocational + Abi","6","","",""
"Very Inexpensive","1994","Not Employed","higher vocational","25","","",""
"Very Inexpensive","1994","Not Employed","higher education","24","","",""
"Very Inexpensive","1994","Employed","in school","1","","",""
"Very Inexpensive","1994","Employed","inadequately","4","","",""
"Very Inexpensive","1994","Employed","general elemantary","48","0.145392901080553","0.109524172283636","0.18126162987747"
"Very Inexpensive","1994","Employed","middle vocational","228","0.145905263686239","0.129556353775911","0.162254173596568"
"Very Inexpensive","1994","Employed","vocational + Abi","8","","",""
"Very Inexpensive","1994","Employed","higher vocational","48","0.180378109483268","0.134767543920951","0.225988675045586"
"Very Inexpensive","1994","Employed","higher education","95","0.218110293195282","0.182886026677015","0.25333455971355"
"Inexpensive","1994","Not Employed","in school","26","","",""
"Inexpensive","1994","Not Employed","inadequately","12","","",""
"Inexpensive","1994","Not Employed","general elemantary","187","0.372888551214103","0.330586821898385","0.415190280529821"
"Inexpensive","1994","Not Employed","middle vocational","346","0.364521579853351","0.333802778172037","0.395240381534664"
"Inexpensive","1994","Not Employed","vocational + Abi","14","","",""
"Inexpensive","1994","Not Employed","higher vocational","36","0.320184885562822","0.230518999814506","0.409850771311137"
"Inexpensive","1994","Not Employed","higher education","46","0.343411466748082","0.266122387582371","0.420700545913793"
"Inexpensive","1994","Employed","in school","1","","",""
"Inexpensive","1994","Employed","inadequately","21","","",""
"Inexpensive","1994","Employed","general elemantary","114","0.312629625751263","0.265459003356267","0.359800248146258"
"Inexpensive","1994","Employed","middle vocational","545","0.311834229290259","0.290380207168923","0.333288251411596"
"Inexpensive","1994","Employed","vocational + Abi","34","0.300509930007403","0.20831511890176","0.392704741113047"
"Inexpensive","1994","Employed","higher vocational","73","0.279445139921172","0.226216107252647","0.332674172589697"
"Inexpensive","1994","Employed","higher education","132","0.259639128629531","0.222242028240823","0.297036229018238"
"Reasonable","1994","Not Employed","in school","44","0.486121969069172","0.384541721582256","0.587702216556087"
"Reasonable","1994","Not Employed","inadequately","9","","",""
"Reasonable","1994","Not Employed","general elemantary","204","0.384004414641294","0.341458962741884","0.426549866540704"
"Reasonable","1994","Not Employed","middle vocational","363","0.377045892920417","0.346113225042611","0.407978560798223"
"Reasonable","1994","Not Employed","vocational + Abi","22","","",""
"Reasonable","1994","Not Employed","higher vocational","40","0.420472867205571","0.325601033127375","0.515344701283767"
"Reasonable","1994","Not Employed","higher education","54","0.370438469962043","0.291835089878561","0.449041850045525"
"Reasonable","1994","Employed","in school","3","","",""
"Reasonable","1994","Employed","inadequately","18","","",""
"Reasonable","1994","Employed","general elemantary","155","0.425759817429152","0.375445653404638","0.476073981453667"
"Reasonable","1994","Employed","middle vocational","803","0.436462433575043","0.413493799486166","0.45943106766392"
"Reasonable","1994","Employed","vocational + Abi","41","0.47430275458995","0.373891599626475","0.574713909553424"
"Reasonable","1994","Employed","higher vocational","126","0.43833727629747","0.379478833120335","0.497195719474606"
"Reasonable","1994","Employed","higher education","240","0.441661801229718","0.399304847357376","0.484018755102059"
"Slightly Expensive","1994","Not Employed","in school","6","","",""
"Slightly Expensive","1994","Not Employed","inadequately","","","",""
"Slightly Expensive","1994","Not Employed","general elemantary","19","","",""
"Slightly Expensive","1994","Not Employed","middle vocational","48","0.0431236711522908","0.0301585072008689","0.0560888351037128"
"Slightly Expensive","1994","Not Employed","vocational + Abi","1","","",""
"Slightly Expensive","1994","Not Employed","higher vocational","3","","",""
"Slightly Expensive","1994","Not Employed","higher education","16","","",""
"Slightly Expensive","1994","Employed","in school","1","","",""
"Slightly Expensive","1994","Employed","inadequately","6","","",""
"Slightly Expensive","1994","Employed","general elemantary","40","0.0900275986992931","0.0609027901133315","0.119152407285255"
"Slightly Expensive","1994","Employed","middle vocational","170","0.0830075478084453","0.070230163107916","0.0957849325089746"
"Slightly Expensive","1994","Employed","vocational + Abi","12","","",""
"Slightly Expensive","1994","Employed","higher vocational","21","","",""
"Slightly Expensive","1994","Employed","higher education","56","0.0736970313273838","0.0514110042082519","0.0959830584465157"
"Too Expensive","1994","Not Employed","in school","2","","",""
"Too Expensive","1994","Not Employed","inadequately","","","",""
"Too Expensive","1994","Not Employed","general elemantary","1","","",""
"Too Expensive","1994","Not Employed","middle vocational","13","","",""
"Too Expensive","1994","Not Employed","vocational + Abi","1","","",""
"Too Expensive","1994","Not Employed","higher vocational","","","",""
"Too Expensive","1994","Not Employed","higher education","5","","",""
"Too Expensive","1994","Employed","in school","","","",""
"Too Expensive","1994","Employed","inadequately","1","","",""
"Too Expensive","1994","Employed","general elemantary","14","","",""
"Too Expensive","1994","Employed","middle vocational","45","0.0227905256400129","0.0158790416953438","0.029702009584682"
"Too Expensive","1994","Employed","vocational + Abi","","","",""
"Too Expensive","1994","Employed","higher vocational","5","","",""
"Too Expensive","1994","Employed","higher education","5","","",""
"Very Inexpensive","1995","Not Employed","in school","17","","",""
"Very Inexpensive","1995","Not Employed","inadequately","1","","",""
"Very Inexpensive","1995","Not Employed","general elemantary","84","0.198431827855909","0.162753592096756","0.234110063615061"
"Very Inexpensive","1995","Not Employed","middle vocational","169","0.191100001497097","0.166177197190885","0.216022805803308"
"Very Inexpensive","1995","Not Employed","vocational + Abi","6","","",""
"Very Inexpensive","1995","Not Employed","higher vocational","17","","",""
"Very Inexpensive","1995","Not Employed","higher education","22","","",""
"Very Inexpensive","1995","Employed","in school","1","","",""
"Very Inexpensive","1995","Employed","inadequately","2","","",""
"Very Inexpensive","1995","Employed","general elemantary","58","0.166631390660541","0.129015236275714","0.204247545045367"
"Very Inexpensive","1995","Employed","middle vocational","239","0.140615385198059","0.124511458569408","0.15671931182671"
"Very Inexpensive","1995","Employed","vocational + Abi","13","","",""
"Very Inexpensive","1995","Employed","higher vocational","48","0.178207802128957","0.134314219559559","0.222101384698354"
"Very Inexpensive","1995","Employed","higher education","77","0.166413805831348","0.135944533823941","0.196883077838756"
"Inexpensive","1995","Not Employed","in school","29","","",""
"Inexpensive","1995","Not Employed","inadequately","4","","",""
"Inexpensive","1995","Not Employed","general elemantary","170","0.350223323263606","0.307547484659806","0.392899161867405"
"Inexpensive","1995","Not Employed","middle vocational","354","0.369253635041523","0.338661561634385","0.399845708448661"
"Inexpensive","1995","Not Employed","vocational + Abi","14","","",""
"Inexpensive","1995","Not Employed","higher vocational","44","0.453688319788522","0.355120739484969","0.552255900092076"
"Inexpensive","1995","Not Employed","higher education","54","0.415099442510024","0.334055415702004","0.496143469318044"
"Inexpensive","1995","Employed","in school","","","",""
"Inexpensive","1995","Employed","inadequately","14","","",""
"Inexpensive","1995","Employed","general elemantary","113","0.331033481351258","0.283531079677677","0.378535883024839"
"Inexpensive","1995","Employed","middle vocational","586","0.337570380615741","0.315663849453477","0.359476911778006"
"Inexpensive","1995","Employed","vocational + Abi","35","0.266516272287592","0.184632812101817","0.348399732473366"
"Inexpensive","1995","Employed","higher vocational","83","0.276791546083912","0.225474124998109","0.328108967169716"
"Inexpensive","1995","Employed","higher education","172","0.296719189703405","0.259348652087145","0.334089727319666"
"Reasonable","1995","Not Employed","in school","56","0.484318380117352","0.393763583006552","0.574873177228151"
"Reasonable","1995","Not Employed","inadequately","16","","",""
"Reasonable","1995","Not Employed","general elemantary","197","0.381035517818838","0.337590191191945","0.424480844445732"
"Reasonable","1995","Not Employed","middle vocational","378","0.38505530209932","0.354209310960405","0.415901293238236"
"Reasonable","1995","Not Employed","vocational + Abi","18","","",""
"Reasonable","1995","Not Employed","higher vocational","32","0.306270234392187","0.215009782877035","0.397530685907339"
"Reasonable","1995","Not Employed","higher education","52","0.309080490733073","0.233073516620636","0.38508746484551"
"Reasonable","1995","Employed","in school","4","","",""
"Reasonable","1995","Employed","inadequately","28","","",""
"Reasonable","1995","Employed","general elemantary","167","0.417584487077055","0.367803206839628","0.467365767314482"
"Reasonable","1995","Employed","middle vocational","754","0.404549530038988","0.381812682627857","0.427286377450119"
"Reasonable","1995","Employed","vocational + Abi","43","0.397387997660691","0.306759383027722","0.48801661229366"
"Reasonable","1995","Employed","higher vocational","129","0.435145631536076","0.378281000550952","0.4920102625212"
"Reasonable","1995","Employed","higher education","248","0.423220831188289","0.382802307542332","0.463639354834245"
"Slightly Expensive","1995","Not Employed","in school","14","","",""
"Slightly Expensive","1995","Not Employed","inadequately","4","","",""
"Slightly Expensive","1995","Not Employed","general elemantary","24","","",""
"Slightly Expensive","1995","Not Employed","middle vocational","46","0.0443719158531609","0.0313186949597334","0.0574251367465885"
"Slightly Expensive","1995","Not Employed","vocational + Abi","5","","",""
"Slightly Expensive","1995","Not Employed","higher vocational","5","","",""
"Slightly Expensive","1995","Not Employed","higher education","14","","",""
"Slightly Expensive","1995","Employed","in school","1","","",""
"Slightly Expensive","1995","Employed","inadequately","2","","",""
"Slightly Expensive","1995","Employed","general elemantary","32","0.0673359570018523","0.0420392755928779","0.0926326384108267"
"Slightly Expensive","1995","Employed","middle vocational","180","0.100591215244494","0.0866570753777385","0.11452535511125"
"Slightly Expensive","1995","Employed","vocational + Abi","17","","",""
"Slightly Expensive","1995","Employed","higher vocational","27","","",""
"Slightly Expensive","1995","Employed","higher education","69","0.093735421119192","0.0698918382613247","0.117579003977059"
"Too Expensive","1995","Not Employed","in school","1","","",""
"Too Expensive","1995","Not Employed","inadequately","","","",""
"Too Expensive","1995","Not Employed","general elemantary","5","","",""
"Too Expensive","1995","Not Employed","middle vocational","9","","",""
"Too Expensive","1995","Not Employed","vocational + Abi","","","",""
"Too Expensive","1995","Not Employed","higher vocational","","","",""
"Too Expensive","1995","Not Employed","higher education","","","",""
"Too Expensive","1995","Employed","in school","","","",""
"Too Expensive","1995","Employed","inadequately","","","",""
"Too Expensive","1995","Employed","general elemantary","7","","",""
"Too Expensive","1995","Employed","middle vocational","31","0.0166734889027179","0.0107417272509245","0.0226052505545114"
"Too Expensive","1995","Employed","vocational + Abi","4","","",""
"Too Expensive","1995","Employed","higher vocational","5","","",""
"Too Expensive","1995","Employed","higher education","8","","",""
"Very Inexpensive","1996","Not Employed","in school","17","","",""
"Very Inexpensive","1996","Not Employed","inadequately","2","","",""
"Very Inexpensive","1996","Not Employed","general elemantary","80","0.197804276668554","0.161867832582062","0.233740720755047"
"Very Inexpensive","1996","Not Employed","middle vocational","168","0.200809578007902","0.175159089384899","0.226460066630904"
"Very Inexpensive","1996","Not Employed","vocational + Abi","6","","",""
"Very Inexpensive","1996","Not Employed","higher vocational","18","","",""
"Very Inexpensive","1996","Not Employed","higher education","18","","",""
"Very Inexpensive","1996","Employed","in school","2","","",""
"Very Inexpensive","1996","Employed","inadequately","1","","",""
"Very Inexpensive","1996","Employed","general elemantary","39","0.12445803202281","0.0909131267394551","0.158002937306166"
"Very Inexpensive","1996","Employed","middle vocational","225","0.146099511903063","0.129755266100035","0.16244375770609"
"Very Inexpensive","1996","Employed","vocational + Abi","14","","",""
"Very Inexpensive","1996","Employed","higher vocational","44","0.148305375172282","0.107680239447888","0.188930510896677"
"Very Inexpensive","1996","Employed","higher education","87","0.158360099398327","0.129483240784294","0.18723695801236"
"Inexpensive","1996","Not Employed","in school","33","0.249779965819252","0.174787741390361","0.324772190248142"
"Inexpensive","1996","Not Employed","inadequately","8","","",""
"Inexpensive","1996","Not Employed","general elemantary","174","0.338562653047628","0.295871196450876","0.381254109644379"
"Inexpensive","1996","Not Employed","middle vocational","359","0.398905292345145","0.367551892080433","0.430258692609856"
"Inexpensive","1996","Not Employed","vocational + Abi","16","","",""
"Inexpensive","1996","Not Employed","higher vocational","33","0.305728282966829","0.214513002351244","0.396943563582413"
"Inexpensive","1996","Not Employed","higher education","45","0.324009326074768","0.24783419722265","0.400184454926885"
"Inexpensive","1996","Employed","in school","2","","",""
"Inexpensive","1996","Employed","inadequately","14","","",""
"Inexpensive","1996","Employed","general elemantary","121","0.329170004417777","0.28141784844006","0.376922160395493"
"Inexpensive","1996","Employed","middle vocational","578","0.318757654743432","0.29719421692533","0.340321092561535"
"Inexpensive","1996","Employed","vocational + Abi","38","0.28744947769538","0.20842686003841","0.36647209535235"
"Inexpensive","1996","Employed","higher vocational","77","0.248653376832704","0.199246002349406","0.298060751316003"
"Inexpensive","1996","Employed","higher education","176","0.299298771312306","0.263075905089378","0.335521637535234"
"Reasonable","1996","Not Employed","in school","61","0.470934272724343","0.384461761857007","0.55740678359168"
"Reasonable","1996","Not Employed","inadequately","11","","",""
"Reasonable","1996","Not Employed","general elemantary","193","0.400958419732783","0.356744884189517","0.44517195527605"
"Reasonable","1996","Not Employed","middle vocational","346","0.355020266926808","0.324381032975673","0.385659500877944"
"Reasonable","1996","Not Employed","vocational + Abi","12","","",""
"Reasonable","1996","Not Employed","higher vocational","40","0.350804797273516","0.256321407507962","0.44528818703907"
"Reasonable","1996","Not Employed","higher education","70","0.420154483050032","0.339815793633517","0.500493172466546"
"Reasonable","1996","Employed","in school","3","","",""
"Reasonable","1996","Employed","inadequately","22","","",""
"Reasonable","1996","Employed","general elemantary","165","0.446102535125063","0.395588896213434","0.496616174036692"
"Reasonable","1996","Employed","middle vocational","804","0.426193408609298","0.403309879499425","0.449076937719171"
"Reasonable","1996","Employed","vocational + Abi","60","0.416776494435344","0.330690611794509","0.50286237707618"
"Reasonable","1996","Employed","higher vocational","144","0.50521762915503","0.448067030672624","0.562368227637435"
"Reasonable","1996","Employed","higher education","283","0.448087835168221","0.408752716420719","0.487422953915723"
"Slightly Expensive","1996","Not Employed","in school","14","","",""
"Slightly Expensive","1996","Not Employed","inadequately","1","","",""
"Slightly Expensive","1996","Not Employed","general elemantary","22","","",""
"Slightly Expensive","1996","Not Employed","middle vocational","55","0.0383305372403671","0.0260373736356319","0.0506237008451024"
"Slightly Expensive","1996","Not Employed","vocational + Abi","3","","",""
"Slightly Expensive","1996","Not Employed","higher vocational","5","","",""
"Slightly Expensive","1996","Not Employed","higher education","10","","",""
"Slightly Expensive","1996","Employed","in school","1","","",""
"Slightly Expensive","1996","Employed","inadequately","6","","",""
"Slightly Expensive","1996","Employed","general elemantary","38","0.0900442431995939","0.0609561846528312","0.119132301746356"
"Slightly Expensive","1996","Employed","middle vocational","157","0.0875382434338663","0.074460189588754","0.100616297278979"
"Slightly Expensive","1996","Employed","vocational + Abi","12","","",""
"Slightly Expensive","1996","Employed","higher vocational","23","","",""
"Slightly Expensive","1996","Employed","higher education","59","0.0729650579413393","0.0523933938950257","0.093536721987653"
"Too Expensive","1996","Not Employed","in school","3","","",""
"Too Expensive","1996","Not Employed","inadequately","","","",""
"Too Expensive","1996","Not Employed","general elemantary","3","","",""
"Too Expensive","1996","Not Employed","middle vocational","9","","",""
"Too Expensive","1996","Not Employed","vocational + Abi","2","","",""
"Too Expensive","1996","Not Employed","higher vocational","2","","",""
"Too Expensive","1996","Not Employed","higher education","2","","",""
"Too Expensive","1996","Employed","in school","1","","",""
"Too Expensive","1996","Employed","inadequately","2","","",""
"Too Expensive","1996","Employed","general elemantary","9","","",""
"Too Expensive","1996","Employed","middle vocational","30","0.0214111813103413","0.0147129936498593","0.0281093689708233"
"Too Expensive","1996","Employed","vocational + Abi","2","","",""
"Too Expensive","1996","Employed","higher vocational","6","","",""
"Too Expensive","1996","Employed","higher education","9","","",""
"Very Inexpensive","1997","Not Employed","in school","20","","",""
"Very Inexpensive","1997","Not Employed","inadequately","4","","",""
"Very Inexpensive","1997","Not Employed","general elemantary","76","0.171967229217079","0.1387918033827","0.205142655051459"
"Very Inexpensive","1997","Not Employed","middle vocational","170","0.20368763289798","0.178224580833048","0.229150684962911"
"Very Inexpensive","1997","Not Employed","vocational + Abi","3","","",""
"Very Inexpensive","1997","Not Employed","higher vocational","13","","",""
"Very Inexpensive","1997","Not Employed","higher education","19","","",""
"Very Inexpensive","1997","Employed","in school","","","",""
"Very Inexpensive","1997","Employed","inadequately","2","","",""
"Very Inexpensive","1997","Employed","general elemantary","40","0.113633226626147","0.0808040288835816","0.146462424368712"
"Very Inexpensive","1997","Employed","middle vocational","240","0.145976798668407","0.129638244438715","0.162315352898099"
"Very Inexpensive","1997","Employed","vocational + Abi","19","","",""
"Very Inexpensive","1997","Employed","higher vocational","48","0.160102826610753","0.118745050380051","0.201460602841455"
"Very Inexpensive","1997","Employed","higher education","91","0.189983365193386","0.159638491513592","0.22032823887318"
"Inexpensive","1997","Not Employed","in school","44","0.27776644531664","0.203573468827659","0.35195942180562"
"Inexpensive","1997","Not Employed","inadequately","2","","",""
"Inexpensive","1997","Not Employed","general elemantary","178","0.352287262761856","0.310291102341473","0.394283423182239"
"Inexpensive","1997","Not Employed","middle vocational","336","0.355051666659923","0.324796842205425","0.385306491114421"
"Inexpensive","1997","Not Employed","vocational + Abi","12","","",""
"Inexpensive","1997","Not Employed","higher vocational","39","0.417959471025723","0.317717334255834","0.518201607795611"
"Inexpensive","1997","Not Employed","higher education","56","0.390801970892081","0.310264840334758","0.471339101449403"
"Inexpensive","1997","Employed","in school","2","","",""
"Inexpensive","1997","Employed","inadequately","14","","",""
"Inexpensive","1997","Employed","general elemantary","109","0.362929228581406","0.313189240179788","0.412669216983023"
"Inexpensive","1997","Employed","middle vocational","539","0.316428703068951","0.294907491521585","0.337949914616317"
"Inexpensive","1997","Employed","vocational + Abi","34","0.361039950218487","0.275104580267818","0.446975320169155"
"Inexpensive","1997","Employed","higher vocational","71","0.209230181640123","0.163354574167382","0.255105789112864"
"Inexpensive","1997","Employed","higher education","176","0.269969045319484","0.235628419923571","0.304309670715397"
"Reasonable","1997","Not Employed","in school","61","0.408117125682665","0.326704011050387","0.489530240314943"
"Reasonable","1997","Not Employed","inadequately","17","","",""
"Reasonable","1997","Not Employed","general elemantary","225","0.426074002339621","0.382598924980852","0.469549079698389"
"Reasonable","1997","Not Employed","middle vocational","395","0.395938663818362","0.365018564998997","0.426858762637727"
"Reasonable","1997","Not Employed","vocational + Abi","23","","",""
"Reasonable","1997","Not Employed","higher vocational","34","0.337393013448219","0.241297598875384","0.433488428021054"
"Reasonable","1997","Not Employed","higher education","55","0.364649265577247","0.285201264561846","0.444097266592647"
"Reasonable","1997","Employed","in school","2","","",""
"Reasonable","1997","Employed","inadequately","14","","",""
"Reasonable","1997","Employed","general elemantary","162","0.405602734109987","0.354811390078804","0.456394078141171"
"Reasonable","1997","Employed","middle vocational","824","0.429480965937892","0.406575248374816","0.452386683500968"
"Reasonable","1997","Employed","vocational + Abi","53","0.397837720925837","0.310265327292035","0.48541011455964"
"Reasonable","1997","Employed","higher vocational","150","0.509617361081803","0.453236166918732","0.565998555244873"
"Reasonable","1997","Employed","higher education","306","0.453397713661486","0.414889270434034","0.491906156888938"
"Slightly Expensive","1997","Not Employed","in school","12","","",""
"Slightly Expensive","1997","Not Employed","inadequately","2","","",""
"Slightly Expensive","1997","Not Employed","general elemantary","16","","",""
