"hlf0094","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","2004","16-34 y.","Rural Area","","","","","5"
"Too Expensive","2004","35-65 y.","Urban Area","","","","","5"
"Too Expensive","2004","35-65 y.","Rural Area","","","","","5"
"Too Expensive","2004","66 and older","Urban Area","","","","","5"
"Too Expensive","2004","66 and older","Rural Area","","","","","5"
"Very Inexpensive","2004","16-34 y.","Urban Area","","","","","1"
"Very Inexpensive","2004","16-34 y.","Rural Area","","","","","1"
"Very Inexpensive","2004","35-65 y.","Urban Area","","","","","1"
"Very Inexpensive","2004","35-65 y.","Rural Area","","","","","1"
"Very Inexpensive","2004","66 and older","Urban Area","","","","","1"
"Very Inexpensive","2004","66 and older","Rural Area","","","","","1"
"Inexpensive","2005","16-34 y.","Urban Area","351","0.27833837782734","0.253209919826345","0.303466835828335","2"
"Inexpensive","2005","16-34 y.","Rural Area","246","0.275014319089582","0.246002847232517","0.304025790946648","2"
"Inexpensive","2005","35-65 y.","Urban Area","1205","0.293497640036598","0.279686581651327","0.307308698421869","2"
"Inexpensive","2005","35-65 y.","Rural Area","705","0.286913353744741","0.269336705139416","0.304490002350066","2"
"Inexpensive","2005","66 and older","Urban Area","477","0.339755886948369","0.314730855143402","0.364780918753337","2"
"Inexpensive","2005","66 and older","Rural Area","253","0.366299569106985","0.331132136508398","0.401467001705572","2"
"Reasonable","2005","16-34 y.","Rural Area","459","0.487672542300605","0.455196330664656","0.520148753936554","3"
"Reasonable","2005","16-34 y.","Urban Area","620","0.547747305111176","0.519841587537301","0.575653022685051","3"
"Reasonable","2005","35-65 y.","Urban Area","2163","0.523616911754822","0.508468997217075","0.538764826292568","3"
"Reasonable","2005","35-65 y.","Rural Area","1275","0.485039671457131","0.465618963627532","0.50446037928673","3"
"Reasonable","2005","66 and older","Urban Area","650","0.469083817585422","0.442715824204246","0.495451810966599","3"
"Reasonable","2005","66 and older","Rural Area","339","0.466306604613524","0.429893127115422","0.502720082111625","3"
"Slightly Expensive","2005","16-34 y.","Rural Area","104","0.0992927770562737","0.0798625423676615","0.118723011744886","4"
"Slightly Expensive","2005","16-34 y.","Urban Area","112","0.0760097349278932","0.06115103559235","0.0908684342634364","4"
"Slightly Expensive","2005","35-65 y.","Urban Area","358","0.0852335829363472","0.076764657195956","0.0937025086767385","4"
"Slightly Expensive","2005","35-65 y.","Rural Area","258","0.0999015834355047","0.0882490402191764","0.111554126651833","4"
"Slightly Expensive","2005","66 and older","Urban Area","64","0.0472497621805557","0.0360391786114668","0.0584603457496446","4"
"Slightly Expensive","2005","66 and older","Rural Area","35","0.0443855740751727","0.0293526754794632","0.0594184726708822","4"
"Too Expensive","2005","16-34 y.","Rural Area","17","","","","5"
"Too Expensive","2005","16-34 y.","Urban Area","21","","","","5"
"Too Expensive","2005","35-65 y.","Urban Area","52","0.00829268225417982","0.00554221095495129","0.0110431535534084","5"
"Too Expensive","2005","35-65 y.","Rural Area","48","0.021815743089483","0.0161391877341355","0.0274922984448305","5"
"Too Expensive","2005","66 and older","Urban Area","7","","","","5"
"Too Expensive","2005","66 and older","Rural Area","4","","","","5"
"Very Inexpensive","2005","16-34 y.","Urban Area","118","0.0819553640150374","0.0665761876067209","0.0973345404233539","1"
"Very Inexpensive","2005","16-34 y.","Rural Area","84","0.114761495369417","0.0940526615969885","0.135470329141845","1"
"Very Inexpensive","2005","35-65 y.","Urban Area","398","0.089359183018053","0.080707292862154","0.098011073173952","1"
"Very Inexpensive","2005","35-65 y.","Rural Area","258","0.10632964827314","0.0943510665210967","0.118308230025183","1"
"Very Inexpensive","2005","66 and older","Rural Area","90","0.119912919358704","0.0962004780107268","0.143625360706681","1"
"Very Inexpensive","2005","66 and older","Urban Area","178","0.139108580965884","0.120823788989732","0.157393372942036","1"
"Inexpensive","2006","16-34 y.","Rural Area","262","0.30591132186894","0.276438579325905","0.335384064411976","2"
"Inexpensive","2006","16-34 y.","Urban Area","342","0.27433880031875","0.249857565328524","0.298820035308976","2"
"Inexpensive","2006","35-65 y.","Urban Area","1248","0.278397752021552","0.265335543935413","0.291459960107692","2"
"Inexpensive","2006","35-65 y.","Rural Area","776","0.289383053226475","0.272381734760249","0.306384371692702","2"
"Inexpensive","2006","66 and older","Urban Area","539","0.343572385686274","0.320148465880592","0.366996305491955","2"
"Inexpensive","2006","66 and older","Rural Area","316","0.336467250136653","0.305528934409264","0.367405565864042","2"
"Reasonable","2006","16-34 y.","Rural Area","469","0.475600636832424","0.44365823370088","0.507543039963967","3"
"Reasonable","2006","16-34 y.","Urban Area","656","0.523612935188538","0.496209316393087","0.55101655398399","3"
"Reasonable","2006","35-65 y.","Urban Area","2312","0.502888100236521","0.48831682517765","0.517459375295392","3"
"Reasonable","2006","35-65 y.","Rural Area","1325","0.478916170798742","0.460187290074307","0.497645051523177","3"
"Reasonable","2006","66 and older","Urban Area","705","0.444092198481612","0.419584925835156","0.468599471128067","3"
"Reasonable","2006","66 and older","Rural Area","405","0.447949772528969","0.415388749386426","0.480510795671512","3"
"Slightly Expensive","2006","16-34 y.","Urban Area","124","0.0981030450847637","0.0817822069310665","0.114423883238461","4"
"Slightly Expensive","2006","16-34 y.","Rural Area","100","0.0872367118521567","0.0691880910405586","0.105285332663755","4"
"Slightly Expensive","2006","35-65 y.","Urban Area","440","0.111858306806663","0.102672653564163","0.121043960049164","4"
"Slightly Expensive","2006","35-65 y.","Rural Area","311","0.111979870646959","0.100157361434984","0.123802379858933","4"
"Slightly Expensive","2006","66 and older","Urban Area","113","0.0680356957880824","0.0556155961316753","0.0804557954444895","4"
"Slightly Expensive","2006","66 and older","Rural Area","46","0.0540529979046001","0.0392470102903266","0.0688589855188736","4"
"Too Expensive","2006","16-34 y.","Rural Area","15","","","","5"
"Too Expensive","2006","16-34 y.","Urban Area","14","","","","5"
"Too Expensive","2006","35-65 y.","Urban Area","62","0.0150239865980857","0.0114787908631945","0.0185691823329768","5"
"Too Expensive","2006","35-65 y.","Rural Area","33","0.00889598696686109","0.00537564412072454","0.0124163298129976","5"
"Too Expensive","2006","66 and older","Urban Area","19","","","","5"
"Too Expensive","2006","66 and older","Rural Area","12","","","","5"
"Very Inexpensive","2006","16-34 y.","Urban Area","140","0.0955936778232678","0.0794605292250335","0.111726826421502","1"
"Very Inexpensive","2006","16-34 y.","Rural Area","93","0.120523619403735","0.0996996523599381","0.141347586447531","1"
"Very Inexpensive","2006","35-65 y.","Urban Area","461","0.091831854337178","0.0834156822589862","0.10024802641537","1"
"Very Inexpensive","2006","35-65 y.","Rural Area","288","0.110824918360963","0.099055889525166","0.12259394719676","1"
"Very Inexpensive","2006","66 and older","Urban Area","203","0.131524382257847","0.114854252647789","0.148194511867906","1"
"Very Inexpensive","2006","66 and older","Rural Area","117","0.151628374512694","0.128144086757242","0.175112662268147","1"
"Inexpensive","2007","16-34 y.","Urban Area","328","0.26154726321995","0.236493336954866","0.286601189485034","2"
"Inexpensive","2007","16-34 y.","Rural Area","236","0.291374383233171","0.260809104998277","0.321939661468064","2"
"Inexpensive","2007","35-65 y.","Urban Area","1147","0.271277153964612","0.257753089835526","0.284801218093697","2"
"Inexpensive","2007","66 and older","Urban Area","522","0.327069584331312","0.30384862164899","0.350290547013635","2"
"Inexpensive","2007","35-65 y.","Rural Area","751","0.317094645245089","0.299054402399759","0.335134888090418","2"
"Inexpensive","2007","66 and older","Rural Area","323","0.380684531937181","0.348456897590138","0.412912166284224","2"
"Reasonable","2007","16-34 y.","Urban Area","611","0.543030489285708","0.514632010804204","0.571428967767213","3"
"Reasonable","2007","16-34 y.","Rural Area","421","0.467280221054803","0.433719417084919","0.500841025024687","3"
"Reasonable","2007","35-65 y.","Urban Area","2135","0.522264034232821","0.50707051265104","0.537457555814602","3"
"Reasonable","2007","35-65 y.","Rural Area","1270","0.490553600660006","0.471173316134904","0.509933885185109","3"
"Reasonable","2007","66 and older","Urban Area","753","0.482369496627066","0.457636604082102","0.50710238917203","3"
"Reasonable","2007","66 and older","Rural Area","386","0.433167458560466","0.400278876686528","0.466056040434404","3"
"Slightly Expensive","2007","16-34 y.","Rural Area","89","0.11260416317762","0.0913408878306339","0.133867438524606","4"
"Slightly Expensive","2007","16-34 y.","Urban Area","119","0.113442162404859","0.0953629237511147","0.131521401058603","4"
"Slightly Expensive","2007","35-65 y.","Urban Area","394","0.0995902316932271","0.0904817101693949","0.108698753217059","4"
"Slightly Expensive","2007","35-65 y.","Rural Area","244","0.0897619767543979","0.0786806603109596","0.100843293197836","4"
"Slightly Expensive","2007","66 and older","Urban Area","94","0.0644305351479935","0.0522782220453254","0.0765828482506617","4"
"Slightly Expensive","2007","66 and older","Rural Area","50","0.0458842148400186","0.031996779773206","0.0597716499068313","4"
"Too Expensive","2007","16-34 y.","Urban Area","19","","","","5"
"Too Expensive","2007","16-34 y.","Rural Area","13","","","","5"
"Too Expensive","2007","35-65 y.","Urban Area","61","0.0149352034394235","0.0112457894566248","0.0186246174222222","5"
"Too Expensive","2007","35-65 y.","Rural Area","38","0.0188799466326804","0.0136036509701178","0.024156242295243","5"
"Too Expensive","2007","66 and older","Urban Area","14","","","","5"
"Too Expensive","2007","66 and older","Rural Area","13","","","","5"
"Very Inexpensive","2007","16-34 y.","Urban Area","105","0.0746151702660847","0.0596350911266653","0.089595249405504","1"
"Very Inexpensive","2007","16-34 y.","Rural Area","90","0.118643853281096","0.0968921842588878","0.140395522303305","1"
"Very Inexpensive","2007","35-65 y.","Urban Area","415","0.0919333766699168","0.0831448741599472","0.100721879179886","1"
"Very Inexpensive","2007","35-65 y.","Rural Area","253","0.083709830707827","0.0729730913195973","0.0944465700960567","1"
"Very Inexpensive","2007","66 and older","Urban Area","185","0.113383222990984","0.097689808936775","0.129076637045192","1"
"Very Inexpensive","2007","66 and older","Rural Area","100","0.127552316522743","0.105410985714183","0.149693647331304","1"
"Inexpensive","2008","16-34 y.","Urban Area","305","0.234521815774352","0.209596272400666","0.259447359148039","2"
"Inexpensive","2008","16-34 y.","Rural Area","186","0.231351069636088","0.202037797751779","0.260664341520398","2"
"Inexpensive","2008","35-65 y.","Urban Area","1079","0.270795072608164","0.256773001811835","0.284817143404494","2"
"Inexpensive","2008","35-65 y.","Rural Area","651","0.264042669762019","0.24646129227218","0.281624047251857","2"
"Inexpensive","2008","66 and older","Rural Area","278","0.336189784910746","0.305030896094092","0.3673486737274","2"
"Inexpensive","2008","66 and older","Urban Area","504","0.298515390503291","0.276086060739362","0.320944720267221","2"
"Reasonable","2008","16-34 y.","Urban Area","574","0.537875891490645","0.50854623652491","0.56720554645638","3"
"Reasonable","2008","16-34 y.","Rural Area","429","0.530463347626304","0.495771536988104","0.565155158264504","3"
"Reasonable","2008","35-65 y.","Urban Area","2013","0.520244576617549","0.504480058260163","0.536009094974936","3"
"Reasonable","2008","35-65 y.","Rural Area","1202","0.495505259992115","0.475564487468133","0.515446032516098","3"
"Reasonable","2008","66 and older","Urban Area","774","0.496267110915001","0.471760584407288","0.520773637422715","3"
"Reasonable","2008","66 and older","Rural Area","401","0.427391154734862","0.394761721494998","0.460020587974725","3"
"Slightly Expensive","2008","16-34 y.","Urban Area","101","0.112202710919677","0.0936355635743322","0.130769858265022","4"
"Slightly Expensive","2008","35-65 y.","Urban Area","324","0.0943841770486798","0.0851587054311559","0.103609648666204","4"
"Slightly Expensive","2008","16-34 y.","Rural Area","83","0.110297590335303","0.0885220007609856","0.132073179909621","4"
"Slightly Expensive","2008","35-65 y.","Rural Area","261","0.108248277802261","0.0958568314882221","0.120639724116301","4"
"Slightly Expensive","2008","66 and older","Urban Area","100","0.0650767625102432","0.0529868041277454","0.0771667208927411","4"
"Slightly Expensive","2008","66 and older","Rural Area","67","0.0965511887689434","0.0770707682665923","0.116031609271295","4"
"Too Expensive","2008","16-34 y.","Urban Area","16","","","","5"
"Too Expensive","2008","16-34 y.","Rural Area","8","","","","5"
"Too Expensive","2008","35-65 y.","Urban Area","53","0.0149699374832273","0.0111381473459492","0.0188017276205055","5"
"Too Expensive","2008","35-65 y.","Rural Area","49","0.0223861269678911","0.0164859819966254","0.0282862719391569","5"
"Too Expensive","2008","66 and older","Urban Area","12","","","","5"
"Too Expensive","2008","66 and older","Rural Area","5","","","","5"
"Very Inexpensive","2008","16-34 y.","Urban Area","114","0.103478456956052","0.0855603576754415","0.121396556236662","1"
"Very Inexpensive","2008","16-34 y.","Rural Area","89","0.122784750863337","0.0999713606112811","0.145598141115392","1"
"Very Inexpensive","2008","35-65 y.","Urban Area","389","0.099606236242379","0.090156352109842","0.109056120374916","1"
"Very Inexpensive","2008","35-65 y.","Rural Area","252","0.109817665475714","0.0973477039699594","0.122287626981468","1"
"Very Inexpensive","2008","66 and older","Urban Area","209","0.13196590153896","0.115376790408921","0.148555012669","1"
"Very Inexpensive","2008","66 and older","Rural Area","132","0.133355555002014","0.110932552073735","0.155778557930292","1"
"Inexpensive","2009","16-34 y.","Urban Area","272","0.280891470478399","0.253323695459399","0.308459245497398","2"
"Inexpensive","2009","16-34 y.","Rural Area","179","0.273981725116078","0.240965785902205","0.306997664329951","2"
"Inexpensive","2009","35-65 y.","Urban Area","1033","0.277694542332531","0.263064655691416","0.292324428973647","2"
"Inexpensive","2009","35-65 y.","Rural Area","658","0.29288086899537","0.2742703112324","0.31149142675834","2"
"Inexpensive","2009","66 and older","Rural Area","295","0.379419986072166","0.347064329726012","0.41177564241832","2"
"Inexpensive","2009","66 and older","Urban Area","482","0.31003472414019","0.286844486447707","0.333224961832673","2"
"Reasonable","2009","16-34 y.","Urban Area","549","0.52584695205275","0.495218561676884","0.556475342428616","3"
"Reasonable","2009","16-34 y.","Rural Area","348","0.43779191565463","0.401066096277539","0.474517735031722","3"
"Reasonable","2009","35-65 y.","Urban Area","1878","0.527533190633547","0.511224939610218","0.543841441656876","3"
"Reasonable","2009","35-65 y.","Rural Area","1078","0.439137206042033","0.418841880300126","0.459432531783939","3"
"Reasonable","2009","66 and older","Urban Area","741","0.48279401896264","0.457738746849585","0.507849291075696","3"
"Reasonable","2009","66 and older","Rural Area","374","0.389851648641075","0.357331042743589","0.422372254538561","3"
"Slightly Expensive","2009","16-34 y.","Urban Area","79","0.0816251561951305","0.0648310373518207","0.0984192750384404","4"
"Slightly Expensive","2009","16-34 y.","Rural Area","82","0.118190685755843","0.0942923284951124","0.142089043016574","4"
"Slightly Expensive","2009","35-65 y.","Urban Area","297","0.0859725314166996","0.0768154658970221","0.095129596936377","4"
"Slightly Expensive","2009","35-65 y.","Rural Area","245","0.114083405998978","0.101082451120439","0.127084360877518","4"
"Slightly Expensive","2009","66 and older","Urban Area","107","0.0704855197768775","0.057651448494531","0.0833195910592239","4"
"Slightly Expensive","2009","66 and older","Rural Area","53","0.0693938272389353","0.052449099135246","0.0863385553426246","4"
"Too Expensive","2009","16-34 y.","Urban Area","20","","","","5"
"Too Expensive","2009","16-34 y.","Rural Area","9","","","","5"
"Too Expensive","2009","35-65 y.","Urban Area","35","0.00821645097966676","0.00526763667230776","0.0111652652870258","5"
"Too Expensive","2009","35-65 y.","Rural Area","29","","","","5"
"Too Expensive","2009","66 and older","Urban Area","12","","","","5"
"Too Expensive","2009","66 and older","Rural Area","9","","","","5"
"Very Inexpensive","2009","16-34 y.","Urban Area","101","0.0902751187301248","0.0726969232166646","0.107853314243585","1"
"Very Inexpensive","2009","16-34 y.","Rural Area","83","0.154834758976087","0.12805577304849","0.181613744903684","1"
"Very Inexpensive","2009","35-65 y.","Urban Area","357","0.100583284637555","0.0907581112145685","0.110408458060542","1"
"Very Inexpensive","2009","35-65 y.","Rural Area","287","0.131323794246059","0.11751142221804","0.145136166274079","1"
"Very Inexpensive","2009","66 and older","Urban Area","186","0.125532437181861","0.108919889270019","0.142144985093702","1"
"Very Inexpensive","2009","66 and older","Rural Area","133","0.148464480127302","0.124755990655212","0.172172969599391","1"
"Inexpensive","2010","16-34 y.","Urban Area","361","0.259434664219223","0.23662044200492","0.282248886433526","2"
"Inexpensive","2010","16-34 y.","Rural Area","251","0.248659542294047","0.22217263651374","0.275146448074354","2"
"Inexpensive","2010","35-65 y.","Rural Area","823","0.275368859008768","0.259191623252336","0.291546094765199","2"
"Inexpensive","2010","35-65 y.","Urban Area","1202","0.260599299581697","0.247802380479628","0.273396218683766","2"
"Inexpensive","2010","66 and older","Rural Area","292","0.350524154947172","0.317886647060107","0.383161662834236","2"
"Inexpensive","2010","66 and older","Urban Area","463","0.308256417442992","0.285019210088087","0.331493624797897","2"
"Reasonable","2010","16-34 y.","Rural Area","544","0.476371277111287","0.445766107645957","0.506976446576618","3"
"Reasonable","2010","16-34 y.","Urban Area","748","0.539654891700268","0.513712512630532","0.565597270770005","3"
"Reasonable","2010","35-65 y.","Urban Area","2449","0.545343182502474","0.530826891305616","0.559859473699332","3"
"Reasonable","2010","35-65 y.","Rural Area","1443","0.498970603509599","0.480863145402317","0.51707806161688","3"
"Reasonable","2010","66 and older","Rural Area","382","0.460701360378379","0.426605557450095","0.494797163306662","3"
"Reasonable","2010","66 and older","Urban Area","729","0.488692440631576","0.46353802584503","0.513846855418122","3"
"Slightly Expensive","2010","16-34 y.","Rural Area","115","0.145217894687547","0.123628122827985","0.166807666547109","4"
"Slightly Expensive","2010","16-34 y.","Urban Area","156","0.0972282264497977","0.081807844058338","0.112648608841257","4"
"Slightly Expensive","2010","35-65 y.","Urban Area","421","0.0913854474565573","0.0829849067799584","0.0997859881331562","4"
"Slightly Expensive","2010","35-65 y.","Rural Area","309","0.113006390112056","0.101540701267819","0.124472078956294","4"
"Slightly Expensive","2010","66 and older","Urban Area","109","0.0682068144427646","0.0555206905352563","0.0808929383502729","4"
"Slightly Expensive","2010","66 and older","Rural Area","47","0.052838394965144","0.0375358606061007","0.0681409293241874","4"
"Too Expensive","2010","16-34 y.","Urban Area","35","0.00981144386215927","0.00468123095916854","0.01494165676515","5"
"Too Expensive","2010","16-34 y.","Rural Area","20","","","","5"
"Too Expensive","2010","35-65 y.","Urban Area","58","0.0133033868837874","0.00996334584508791","0.0166434279224869","5"
"Too Expensive","2010","35-65 y.","Rural Area","60","0.0177764153200373","0.012991043604012","0.0225617870360625","5"
"Too Expensive","2010","66 and older","Urban Area","8","","","","5"
"Too Expensive","2010","66 and older","Rural Area","14","","","","5"
"Very Inexpensive","2010","16-34 y.","Urban Area","118","0.0938707737685516","0.0786908271745269","0.109050720362576","1"
"Very Inexpensive","2010","16-34 y.","Rural Area","93","0.103935115452734","0.0852342737214414","0.122635957184026","1"
"Very Inexpensive","2010","35-65 y.","Urban Area","390","0.0893686835754842","0.0810521404340386","0.0976852267169299","1"
"Very Inexpensive","2010","35-65 y.","Rural Area","294","0.0948777320495399","0.0842650738453582","0.105490390253722","1"
"Very Inexpensive","2010","66 and older","Urban Area","208","0.12799079217044","0.11117934115315","0.14480224318773","1"
"Very Inexpensive","2010","66 and older","Rural Area","86","0.105541530125696","0.0845246476353054","0.126558412616087","1"
"Inexpensive","2011","16-34 y.","Urban Area","392","0.24230783344331","0.220844823758367","0.263770843128252","2"
"Inexpensive","2011","16-34 y.","Rural Area","288","0.274954993919392","0.248448753619991","0.301461234218793","2"
"Inexpensive","2011","35-65 y.","Urban Area","1543","0.285037907918213","0.273024089339742","0.297051726496683","2"
"Inexpensive","2011","35-65 y.","Rural Area","1108","0.303523239792197","0.288706412633611","0.318340066950784","2"
"Inexpensive","2011","66 and older","Urban Area","550","0.289600933576237","0.269157516151303","0.310044351001171","2"
"Inexpensive","2011","66 and older","Rural Area","314","0.307283337726492","0.279830923409647","0.334735752043336","2"
"Reasonable","2011","16-34 y.","Urban Area","807","0.555811283072643","0.530922255067702","0.580700311077583","3"
"Reasonable","2011","16-34 y.","Rural Area","573","0.560332212049798","0.530866295057295","0.589798129042302","3"
"Reasonable","2011","35-65 y.","Urban Area","2846","0.514058533582204","0.500757465480717","0.52735960168369","3"
"Reasonable","2011","35-65 y.","Rural Area","1839","0.492394915762312","0.476283797445258","0.508506034079366","3"
"Reasonable","2011","66 and older","Urban Area","966","0.514190553619028","0.491663865250154","0.536717241987901","3"
"Reasonable","2011","66 and older","Rural Area","570","0.515061494024824","0.485323881483801","0.544799106565847","3"
"Slightly Expensive","2011","16-34 y.","Urban Area","165","0.0938676803228496","0.0792588868651945","0.108476473780505","4"
"Slightly Expensive","2011","16-34 y.","Rural Area","118","0.0865297476096122","0.0698394237054752","0.103220071513749","4"
"Slightly Expensive","2011","35-65 y.","Urban Area","455","0.0921841727252067","0.0844855097665517","0.0998828356838617","4"
"Slightly Expensive","2011","35-65 y.","Rural Area","383","0.110233498083879","0.100140951894727","0.120326044273032","4"
"Slightly Expensive","2011","66 and older","Urban Area","115","0.061536155870814","0.0507049632190071","0.0723673485226209","4"
"Slightly Expensive","2011","66 and older","Rural Area","82","0.064859435471937","0.0502053657945053","0.0795135051493687","4"
"Too Expensive","2011","16-34 y.","Urban Area","25","","","","5"
"Too Expensive","2011","16-34 y.","Rural Area","27","","","","5"
"Too Expensive","2011","35-65 y.","Urban Area","74","0.0127031788389103","0.00972282158355116","0.0156835360942695","5"
"Too Expensive","2011","35-65 y.","Rural Area","60","0.0149468250616398","0.0110365236142419","0.0188571265090377","5"
"Too Expensive","2011","66 and older","Urban Area","16","","","","5"
"Too Expensive","2011","66 and older","Rural Area","19","","","","5"
"Very Inexpensive","2011","16-34 y.","Urban Area","142","0.0954696825085036","0.080749784571898","0.110189580445109","1"
"Very Inexpensive","2011","16-34 y.","Rural Area","84","0.0603685254370399","0.0462295186193881","0.0745075322546917","1"
"Very Inexpensive","2011","35-65 y.","Urban Area","506","0.0960162069354668","0.0881757595370141","0.103856654333919","1"
"Very Inexpensive","2011","35-65 y.","Rural Area","309","0.0789015212999718","0.0702138846989125","0.0875891579010312","1"
"Very Inexpensive","2011","66 and older","Urban Area","244","0.127267083421567","0.112246007176175","0.142288159666959","1"
"Very Inexpensive","2011","66 and older","Rural Area","100","0.0895622108198869","0.072571139516088","0.106553282123686","1"
"Inexpensive","2012","16-34 y.","Urban Area","387","0.241404292036648","0.219740974834099","0.263067609239197","2"
"Inexpensive","2012","16-34 y.","Rural Area","315","0.279725461031707","0.251835264064187","0.307615657999228","2"
"Inexpensive","2012","35-65 y.","Urban Area","1503","0.290344786100659","0.278084845151837","0.302604727049481","2"
"Inexpensive","2012","35-65 y.","Rural Area","1098","0.279060209070556","0.264593928198126","0.293526489942987","2"
"Inexpensive","2012","66 and older","Urban Area","573","0.290512580279987","0.2701361751915","0.310888985368474","2"
"Inexpensive","2012","66 and older","Rural Area","359","0.34404975603527","0.31576974816458","0.372329763905961","2"
"Reasonable","2012","16-34 y.","Urban Area","814","0.534143349935966","0.508890968703823","0.559395731168109","3"
"Reasonable","2012","16-34 y.","Rural Area","500","0.518345441279593","0.487298842453559","0.549392040105627","3"
"Reasonable","2012","35-65 y.","Urban Area","2738","0.512312788367611","0.498812409831745","0.525813166903476","3"
"Reasonable","2012","35-65 y.","Rural Area","1891","0.522887979460112","0.506778817590266","0.538997141329957","3"
"Reasonable","2012","66 and older","Rural Area","532","0.48200875252174","0.452263194345634","0.511754310697846","3"
"Reasonable","2012","66 and older","Urban Area","924","0.506369208701725","0.483930001434935","0.528808415968514","3"
"Slightly Expensive","2012","16-34 y.","Urban Area","154","0.110235486908125","0.0943812432931376","0.126089730523113","4"
"Slightly Expensive","2012","35-65 y.","Urban Area","451","0.09210867439896","0.0842982458630772","0.0999191029348429","4"
"Slightly Expensive","2012","16-34 y.","Rural Area","95","0.102339149499645","0.0835064058544195","0.121171893144871","4"
"Slightly Expensive","2012","66 and older","Urban Area","132","0.0714396213902932","0.0598798993630226","0.0829993434175639","4"
"Slightly Expensive","2012","35-65 y.","Rural Area","366","0.108986295494918","0.0989358207964493","0.119036770193387","4"
"Slightly Expensive","2012","66 and older","Rural Area","62","0.0531396053387482","0.0397863981416001","0.0664928125358963","4"
"Too Expensive","2012","16-34 y.","Urban Area","18","","","","5"
"Too Expensive","2012","16-34 y.","Rural Area","16","","","","5"
"Too Expensive","2012","35-65 y.","Urban Area","78","0.0136674878122169","0.0105315771212371","0.0168033985031967","5"
"Too Expensive","2012","35-65 y.","Rural Area","58","0.0158605592572178","0.0118311070950578","0.0198900114193778","5"
"Too Expensive","2012","66 and older","Urban Area","28","","","","5"
"Too Expensive","2012","66 and older","Rural Area","18","","","","5"
"Very Inexpensive","2012","16-34 y.","Urban Area","126","0.102272438517905","0.0869333745148673","0.117611502520943","1"
"Very Inexpensive","2012","16-34 y.","Rural Area","69","0.0725472531447861","0.0564299292631501","0.0886645770264222","1"
"Very Inexpensive","2012","35-65 y.","Urban Area","496","0.0915662633205535","0.0837765399251072","0.0993559867159997","1"
"Very Inexpensive","2012","35-65 y.","Rural Area","280","0.0732049567171959","0.0648041589025185","0.0816057545318733","1"
"Very Inexpensive","2012","66 and older","Urban Area","250","0.114249790977379","0.099972162286938","0.128527419667819","1"
"Very Inexpensive","2012","66 and older","Rural Area","113","0.10276448111242","0.0846882370858181","0.120840725139023","1"
"Inexpensive","2013","16-34 y.","Urban Area","457","0.280536462795941","0.258982904654859","0.302090020937022","2"
"Inexpensive","2013","16-34 y.","Rural Area","303","0.302656798857676","0.274776049675832","0.33053754803952","2"
"Inexpensive","2013","35-65 y.","Urban Area","1550","0.284489149248534","0.272474540336962","0.296503758160105","2"
"Inexpensive","2013","35-65 y.","Rural Area","1030","0.287991853272983","0.273238648100764","0.302745058445202","2"
"Inexpensive","2013","66 and older","Rural Area","343","0.32918708219486","0.300613649485846","0.357760514903874","2"
"Inexpensive","2013","66 and older","Urban Area","593","0.335207426991312","0.313783031900497","0.356631822082127","2"
"Reasonable","2013","16-34 y.","Urban Area","841","0.490860170183992","0.46687640541378","0.514843934954205","3"
"Reasonable","2013","16-34 y.","Rural Area","572","0.521752781723592","0.491437294694976","0.552068268752208","3"
"Reasonable","2013","35-65 y.","Urban Area","2706","0.493262782358847","0.479949067584163","0.506576497133531","3"
"Reasonable","2013","35-65 y.","Rural Area","1905","0.50982038494997","0.493533425280531","0.526107344619409","3"
"Reasonable","2013","66 and older","Rural Area","517","0.495413361982441","0.465012069467581","0.525814654497301","3"
"Reasonable","2013","66 and older","Urban Area","897","0.47214326121891","0.449486198554345","0.494800323883475","3"
"Slightly Expensive","2013","16-34 y.","Urban Area","183","0.111128237775897","0.0960499616813934","0.1262065138704","4"
"Slightly Expensive","2013","16-34 y.","Rural Area","73","0.0774491999452294","0.061227007482654","0.0936713924078049","4"
"Slightly Expensive","2013","35-65 y.","Urban Area","516","0.0958090323565859","0.0879710914942887","0.103646973218883","4"
"Slightly Expensive","2013","35-65 y.","Rural Area","333","0.109631377442826","0.0994523529782022","0.11981040190745","4"
"Slightly Expensive","2013","66 and older","Urban Area","129","0.0766751820495625","0.0645994536825776","0.0887509104165474","4"
"Slightly Expensive","2013","66 and older","Rural Area","57","0.0570484185263586","0.042945570736681","0.0711512663160362","4"
"Too Expensive","2013","16-34 y.","Urban Area","28","","","","5"
"Too Expensive","2013","16-34 y.","Rural Area","21","","","","5"
"Too Expensive","2013","35-65 y.","Urban Area","68","0.0137576604375802","0.0106557247613586","0.0168595961138018","5"
"Too Expensive","2013","35-65 y.","Rural Area","54","0.0133260329196787","0.00959016877022981","0.0170618970691277","5"
"Too Expensive","2013","66 and older","Urban Area","17","","","","5"
"Too Expensive","2013","66 and older","Rural Area","23","","","","5"
"Very Inexpensive","2013","16-34 y.","Urban Area","160","0.104138287694624","0.0894846440175588","0.11879193137169","1"
"Very Inexpensive","2013","16-34 y.","Rural Area","74","0.0688977510250205","0.0535265731752241","0.0842689288748169","1"
"Very Inexpensive","2013","35-65 y.","Urban Area","577","0.112681375598453","0.104260940323527","0.12110181087338","1"
