"hlf0094","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Slightly Expensive","1998","35-65 y.","in school","","","",""
"Slightly Expensive","1998","35-65 y.","inadequately","7","","",""
"Slightly Expensive","1998","35-65 y.","general elemantary","34","0.093415943432802","0.0641561784570085","0.122675708408596"
"Slightly Expensive","1998","35-65 y.","middle vocational","160","0.073076214636952","0.061410423900967","0.0847420053729371"
"Slightly Expensive","1998","35-65 y.","vocational + Abi","15","","",""
"Slightly Expensive","1998","35-65 y.","higher vocational","30","0.104623874165649","0.0695184019496275","0.13972934638167"
"Slightly Expensive","1998","35-65 y.","higher education","64","0.0714588671674787","0.0524309874023189","0.0904867469326385"
"Slightly Expensive","1998","66 and older","in school","","","",""
"Slightly Expensive","1998","66 and older","inadequately","","","",""
"Slightly Expensive","1998","66 and older","general elemantary","11","","",""
"Slightly Expensive","1998","66 and older","middle vocational","13","","",""
"Slightly Expensive","1998","66 and older","vocational + Abi","","","",""
"Slightly Expensive","1998","66 and older","higher vocational","2","","",""
"Slightly Expensive","1998","66 and older","higher education","1","","",""
"Too Expensive","1998","16-34 y.","in school","2","","",""
"Too Expensive","1998","16-34 y.","inadequately","","","",""
"Too Expensive","1998","16-34 y.","general elemantary","1","","",""
"Too Expensive","1998","16-34 y.","middle vocational","13","","",""
"Too Expensive","1998","16-34 y.","vocational + Abi","2","","",""
"Too Expensive","1998","16-34 y.","higher vocational","2","","",""
"Too Expensive","1998","16-34 y.","higher education","5","","",""
"Too Expensive","1998","35-65 y.","in school","","","",""
"Too Expensive","1998","35-65 y.","inadequately","","","",""
"Too Expensive","1998","35-65 y.","general elemantary","6","","",""
"Too Expensive","1998","35-65 y.","middle vocational","25","","",""
"Too Expensive","1998","35-65 y.","vocational + Abi","1","","",""
"Too Expensive","1998","35-65 y.","higher vocational","6","","",""
"Too Expensive","1998","35-65 y.","higher education","9","","",""
"Too Expensive","1998","66 and older","in school","","","",""
"Too Expensive","1998","66 and older","inadequately","","","",""
"Too Expensive","1998","66 and older","general elemantary","1","","",""
"Too Expensive","1998","66 and older","middle vocational","3","","",""
"Too Expensive","1998","66 and older","vocational + Abi","","","",""
"Too Expensive","1998","66 and older","higher vocational","","","",""
"Too Expensive","1998","66 and older","higher education","","","",""
"Very Inexpensive","1999","16-34 y.","in school","29","","",""
"Very Inexpensive","1999","16-34 y.","inadequately","2","","",""
"Very Inexpensive","1999","16-34 y.","general elemantary","32","0.108788679628559","0.0717849210321612","0.145792438224957"
"Very Inexpensive","1999","16-34 y.","middle vocational","107","0.143893106609207","0.118923529070434","0.168862684147981"
"Very Inexpensive","1999","16-34 y.","vocational + Abi","9","","",""
"Very Inexpensive","1999","16-34 y.","higher vocational","9","","",""
"Very Inexpensive","1999","16-34 y.","higher education","20","","",""
"Very Inexpensive","1999","35-65 y.","in school","","","",""
"Very Inexpensive","1999","35-65 y.","inadequately","5","","",""
"Very Inexpensive","1999","35-65 y.","general elemantary","63","0.178581638424615","0.138962824338349","0.218200452510881"
"Very Inexpensive","1999","35-65 y.","middle vocational","297","0.155639901468547","0.139445792821803","0.171834010115292"
"Very Inexpensive","1999","35-65 y.","vocational + Abi","10","","",""
"Very Inexpensive","1999","35-65 y.","higher vocational","57","0.178121993818239","0.135666563489897","0.22057742414658"
"Very Inexpensive","1999","35-65 y.","higher education","125","0.190351571813142","0.1621803846177","0.218522759008584"
"Very Inexpensive","1999","66 and older","in school","","","",""
"Very Inexpensive","1999","66 and older","inadequately","1","","",""
"Very Inexpensive","1999","66 and older","general elemantary","42","0.215363534878155","0.167300049569833","0.263427020186477"
"Very Inexpensive","1999","66 and older","middle vocational","81","0.204390261592171","0.165685873259428","0.243094649924914"
"Very Inexpensive","1999","66 and older","vocational + Abi","3","","",""
"Very Inexpensive","1999","66 and older","higher vocational","7","","",""
"Very Inexpensive","1999","66 and older","higher education","21","","",""
"Inexpensive","1999","16-34 y.","in school","45","0.258277078601208","0.19248290852506","0.324071248677355"
"Inexpensive","1999","16-34 y.","inadequately","5","","",""
"Inexpensive","1999","16-34 y.","general elemantary","89","0.335068810681376","0.278974477037425","0.391163144325327"
"Inexpensive","1999","16-34 y.","middle vocational","225","0.31450961029049","0.281476851311009","0.34754236926997"
"Inexpensive","1999","16-34 y.","vocational + Abi","31","0.371782585404062","0.263129815570322","0.480435355237802"
"Inexpensive","1999","16-34 y.","higher vocational","26","","",""
"Inexpensive","1999","16-34 y.","higher education","28","","",""
"Inexpensive","1999","35-65 y.","in school","","","",""
"Inexpensive","1999","35-65 y.","inadequately","13","","",""
"Inexpensive","1999","35-65 y.","general elemantary","118","0.353570256009359","0.304116487240647","0.403024024778071"
"Inexpensive","1999","35-65 y.","middle vocational","648","0.357275438264918","0.335868884655585","0.378681991874251"
"Inexpensive","1999","35-65 y.","vocational + Abi","33","0.334677008448373","0.246892919428539","0.422461097468208"
"Inexpensive","1999","35-65 y.","higher vocational","101","0.373116591098327","0.319452168313244","0.426781013883411"
"Inexpensive","1999","35-65 y.","higher education","212","0.280617205117383","0.248375659873691","0.312858750361075"
"Inexpensive","1999","66 and older","in school","","","",""
"Inexpensive","1999","66 and older","inadequately","1","","",""
"Inexpensive","1999","66 and older","general elemantary","110","0.377190606576383","0.320520641830412","0.433860571322354"
"Inexpensive","1999","66 and older","middle vocational","166","0.403555024856856","0.356466331968106","0.450643717745605"
"Inexpensive","1999","66 and older","vocational + Abi","5","","",""
"Inexpensive","1999","66 and older","higher vocational","19","","",""
"Inexpensive","1999","66 and older","higher education","37","0.391206314651211","0.290382103210156","0.492030526092266"
"Reasonable","1999","16-34 y.","in school","70","0.353473243321229","0.281611929301966","0.425334557340491"
"Reasonable","1999","16-34 y.","inadequately","10","","",""
"Reasonable","1999","16-34 y.","general elemantary","121","0.468665925098982","0.409362583890525","0.527969266307439"
"Reasonable","1999","16-34 y.","middle vocational","327","0.415453430213713","0.380394558456096","0.450512301971331"
"Reasonable","1999","16-34 y.","vocational + Abi","24","","",""
"Reasonable","1999","16-34 y.","higher vocational","45","0.568009545076191","0.465670413181716","0.670348676970666"
"Reasonable","1999","16-34 y.","higher education","52","0.387502264237085","0.296043736061016","0.478960792413154"
"Reasonable","1999","35-65 y.","in school","","","",""
"Reasonable","1999","35-65 y.","inadequately","24","","",""
"Reasonable","1999","35-65 y.","general elemantary","146","0.378547435508916","0.328375019664392","0.428719851353439"
"Reasonable","1999","35-65 y.","middle vocational","813","0.412720747299944","0.390727811628633","0.434713682971255"
"Reasonable","1999","35-65 y.","vocational + Abi","53","0.405244594067309","0.313914392579424","0.496574795555194"
"Reasonable","1999","35-65 y.","higher vocational","114","0.335679459756233","0.283280578082254","0.388078341430211"
"Reasonable","1999","35-65 y.","higher education","310","0.403531081524746","0.368325535706403","0.43873662734309"
"Reasonable","1999","66 and older","in school","","","",""
"Reasonable","1999","66 and older","inadequately","6","","",""
"Reasonable","1999","66 and older","general elemantary","116","0.36038911308417","0.304253472069575","0.416524754098764"
"Reasonable","1999","66 and older","middle vocational","157","0.370785303543148","0.324425589498501","0.417145017587795"
"Reasonable","1999","66 and older","vocational + Abi","7","","",""
"Reasonable","1999","66 and older","higher vocational","12","","",""
"Reasonable","1999","66 and older","higher education","28","","",""
"Slightly Expensive","1999","16-34 y.","in school","19","","",""
"Slightly Expensive","1999","16-34 y.","inadequately","1","","",""
"Slightly Expensive","1999","16-34 y.","general elemantary","25","","",""
"Slightly Expensive","1999","16-34 y.","middle vocational","80","0.0929563326778316","0.072298688543494","0.113613976812169"
"Slightly Expensive","1999","16-34 y.","vocational + Abi","9","","",""
"Slightly Expensive","1999","16-34 y.","higher vocational","10","","",""
"Slightly Expensive","1999","16-34 y.","higher education","6","","",""
"Slightly Expensive","1999","35-65 y.","in school","","","",""
"Slightly Expensive","1999","35-65 y.","inadequately","4","","",""
"Slightly Expensive","1999","35-65 y.","general elemantary","25","","",""
"Slightly Expensive","1999","35-65 y.","middle vocational","135","0.0584426231946855","0.0479635959441919","0.068921650445179"
"Slightly Expensive","1999","35-65 y.","vocational + Abi","10","","",""
"Slightly Expensive","1999","35-65 y.","higher vocational","31","0.0792873956080595","0.0493071687625872","0.109267622453532"
"Slightly Expensive","1999","35-65 y.","higher education","79","0.0867054414686948","0.0665121418469201","0.106898741090469"
"Slightly Expensive","1999","66 and older","in school","","","",""
"Slightly Expensive","1999","66 and older","inadequately","1","","",""
"Slightly Expensive","1999","66 and older","general elemantary","11","","",""
"Slightly Expensive","1999","66 and older","middle vocational","11","","",""
"Slightly Expensive","1999","66 and older","vocational + Abi","1","","",""
"Slightly Expensive","1999","66 and older","higher vocational","3","","",""
"Slightly Expensive","1999","66 and older","higher education","4","","",""
"Too Expensive","1999","16-34 y.","in school","7","","",""
"Too Expensive","1999","16-34 y.","inadequately","","","",""
"Too Expensive","1999","16-34 y.","general elemantary","5","","",""
"Too Expensive","1999","16-34 y.","middle vocational","20","","",""
"Too Expensive","1999","16-34 y.","vocational + Abi","3","","",""
"Too Expensive","1999","16-34 y.","higher vocational","","","",""
"Too Expensive","1999","16-34 y.","higher education","3","","",""
"Too Expensive","1999","35-65 y.","in school","","","",""
"Too Expensive","1999","35-65 y.","inadequately","1","","",""
"Too Expensive","1999","35-65 y.","general elemantary","7","","",""
"Too Expensive","1999","35-65 y.","middle vocational","32","0.0159212897719061","0.0103296811535479","0.0215128983902644"
"Too Expensive","1999","35-65 y.","vocational + Abi","5","","",""
"Too Expensive","1999","35-65 y.","higher vocational","9","","",""
"Too Expensive","1999","35-65 y.","higher education","20","","",""
"Too Expensive","1999","66 and older","in school","","","",""
"Too Expensive","1999","66 and older","inadequately","","","",""
"Too Expensive","1999","66 and older","general elemantary","2","","",""
"Too Expensive","1999","66 and older","middle vocational","2","","",""
"Too Expensive","1999","66 and older","vocational + Abi","","","",""
"Too Expensive","1999","66 and older","higher vocational","","","",""
"Too Expensive","1999","66 and older","higher education","","","",""
"Very Inexpensive","2000","16-34 y.","in school","36","0.123174281140738","0.0844029949763873","0.161945567305088"
"Very Inexpensive","2000","16-34 y.","inadequately","1","","",""
"Very Inexpensive","2000","16-34 y.","general elemantary","54","0.136272703592495","0.104852563973224","0.167692843211767"
"Very Inexpensive","2000","16-34 y.","middle vocational","128","0.105882794404042","0.0892082436367909","0.122557345171294"
"Very Inexpensive","2000","16-34 y.","vocational + Abi","20","","",""
"Very Inexpensive","2000","16-34 y.","higher vocational","20","","",""
"Very Inexpensive","2000","16-34 y.","higher education","25","","",""
"Very Inexpensive","2000","35-65 y.","in school","","","",""
"Very Inexpensive","2000","35-65 y.","inadequately","3","","",""
"Very Inexpensive","2000","35-65 y.","general elemantary","84","0.162694857261431","0.132152999352543","0.193236715170319"
"Very Inexpensive","2000","35-65 y.","middle vocational","526","0.137032807142992","0.12646413501891","0.147601479267073"
"Very Inexpensive","2000","35-65 y.","vocational + Abi","35","0.165159634432095","0.119761792789858","0.210557476074332"
"Very Inexpensive","2000","35-65 y.","higher vocational","98","0.127345652223036","0.10345596402347","0.151235340422601"
"Very Inexpensive","2000","35-65 y.","higher education","210","0.139249351126198","0.122167699473224","0.156331002779172"
"Very Inexpensive","2000","66 and older","in school","","","",""
"Very Inexpensive","2000","66 and older","inadequately","4","","",""
"Very Inexpensive","2000","66 and older","general elemantary","93","0.222084635046935","0.184183472229768","0.259985797864101"
"Very Inexpensive","2000","66 and older","middle vocational","158","0.174517679038759","0.150729989256276","0.198305368821243"
"Very Inexpensive","2000","66 and older","vocational + Abi","12","","",""
"Very Inexpensive","2000","66 and older","higher vocational","20","","",""
"Very Inexpensive","2000","66 and older","higher education","47","0.216528927819775","0.163066323199755","0.269991532439796"
"Inexpensive","2000","16-34 y.","in school","81","0.336552726394376","0.280805493748245","0.392299959040506"
"Inexpensive","2000","16-34 y.","inadequately","3","","",""
"Inexpensive","2000","16-34 y.","general elemantary","136","0.317862256874578","0.275216986390915","0.36050752735824"
"Inexpensive","2000","16-34 y.","middle vocational","380","0.282646742127354","0.25824433050717","0.307049153747537"
"Inexpensive","2000","16-34 y.","vocational + Abi","39","0.267367619886671","0.197466329941346","0.337268909831996"
"Inexpensive","2000","16-34 y.","higher vocational","47","0.242590509060613","0.175963272128496","0.309217745992729"
"Inexpensive","2000","16-34 y.","higher education","67","0.302286467753905","0.241182958908149","0.363389976599661"
"Inexpensive","2000","35-65 y.","in school","","","",""
"Inexpensive","2000","35-65 y.","inadequately","10","","",""
"Inexpensive","2000","35-65 y.","general elemantary","203","0.353512725809634","0.313953373111679","0.39307207850759"
"Inexpensive","2000","35-65 y.","middle vocational","1355","0.338996215257421","0.324447977075432","0.353544453439411"
"Inexpensive","2000","35-65 y.","vocational + Abi","78","0.300208809876373","0.244171473841909","0.356246145910837"
"Inexpensive","2000","35-65 y.","higher vocational","261","0.367980708626776","0.333420609051974","0.402540808201578"
"Inexpensive","2000","35-65 y.","higher education","464","0.294568728047583","0.27207739143596","0.317060064659207"
"Inexpensive","2000","66 and older","in school","","","",""
"Inexpensive","2000","66 and older","inadequately","5","","",""
"Inexpensive","2000","66 and older","general elemantary","189","0.41291228600488","0.368016301250202","0.457808270759558"
"Inexpensive","2000","66 and older","middle vocational","386","0.388313435636538","0.357768842610209","0.418858028662866"
"Inexpensive","2000","66 and older","vocational + Abi","23","","",""
"Inexpensive","2000","66 and older","higher vocational","52","0.409899372599207","0.323335054271043","0.49646369092737"
"Inexpensive","2000","66 and older","higher education","90","0.38765126600788","0.324409981414606","0.450892550601154"
"Reasonable","2000","16-34 y.","in school","119","0.394886507065959","0.337216750822048","0.45255626330987"
"Reasonable","2000","16-34 y.","inadequately","11","","",""
"Reasonable","2000","16-34 y.","general elemantary","207","0.428787444465171","0.383462711457183","0.47411217747316"
"Reasonable","2000","16-34 y.","middle vocational","621","0.475142994981498","0.448079936039967","0.502206053923028"
"Reasonable","2000","16-34 y.","vocational + Abi","76","0.478494508404065","0.399598387172023","0.557390629636108"
"Reasonable","2000","16-34 y.","higher vocational","72","0.485051113125295","0.407368228591387","0.562733997659203"
"Reasonable","2000","16-34 y.","higher education","96","0.396437491861146","0.331354619572933","0.461520364149358"
"Reasonable","2000","35-65 y.","in school","2","","",""
"Reasonable","2000","35-65 y.","inadequately","24","","",""
"Reasonable","2000","35-65 y.","general elemantary","222","0.370154702900815","0.330199325089077","0.410110080712553"
"Reasonable","2000","35-65 y.","middle vocational","1760","0.426438521494916","0.411239024806716","0.441638018183115"
"Reasonable","2000","35-65 y.","vocational + Abi","112","0.40405625009281","0.344062628630591","0.464049871555029"
"Reasonable","2000","35-65 y.","higher vocational","293","0.3811670773035","0.346362073266909","0.415972081340091"
"Reasonable","2000","35-65 y.","higher education","701","0.440901044623293","0.416404236759703","0.465397852486883"
"Reasonable","2000","66 and older","in school","","","",""
"Reasonable","2000","66 and older","inadequately","9","","",""
"Reasonable","2000","66 and older","general elemantary","158","0.323876511149163","0.28120580388628","0.366547218412046"
"Reasonable","2000","66 and older","middle vocational","382","0.380731278378938","0.350299487236784","0.411163069521091"
"Reasonable","2000","66 and older","vocational + Abi","21","","",""
"Reasonable","2000","66 and older","higher vocational","41","0.351923354342691","0.267866239688148","0.435980468997234"
"Reasonable","2000","66 and older","higher education","78","0.330133743025619","0.269093018994581","0.391174467056657"
"Slightly Expensive","2000","16-34 y.","in school","33","0.124710708402724","0.0857325576713607","0.163688859134087"
"Slightly Expensive","2000","16-34 y.","inadequately","2","","",""
"Slightly Expensive","2000","16-34 y.","general elemantary","49","0.100262015728196","0.0727551190843796","0.127768912372012"
"Slightly Expensive","2000","16-34 y.","middle vocational","152","0.115820996786128","0.0984786459858971","0.133163347586358"
"Slightly Expensive","2000","16-34 y.","vocational + Abi","17","","",""
"Slightly Expensive","2000","16-34 y.","higher vocational","18","","",""
"Slightly Expensive","2000","16-34 y.","higher education","23","","",""
"Slightly Expensive","2000","35-65 y.","in school","","","",""
"Slightly Expensive","2000","35-65 y.","inadequately","4","","",""
"Slightly Expensive","2000","35-65 y.","general elemantary","47","0.102887487456777","0.0777471328991467","0.128027842014408"
"Slightly Expensive","2000","35-65 y.","middle vocational","361","0.0819881554960205","0.0735565417112242","0.0904197692808169"
"Slightly Expensive","2000","35-65 y.","vocational + Abi","25","","",""
"Slightly Expensive","2000","35-65 y.","higher vocational","81","0.106000476494566","0.08393974826465","0.128061204724481"
"Slightly Expensive","2000","35-65 y.","higher education","167","0.103315922062068","0.0882984114090847","0.118333432715051"
"Slightly Expensive","2000","66 and older","in school","","","",""
"Slightly Expensive","2000","66 and older","inadequately","1","","",""
"Slightly Expensive","2000","66 and older","general elemantary","20","","",""
"Slightly Expensive","2000","66 and older","middle vocational","45","0.0501987192777665","0.0365138278051232","0.0638836107504099"
"Slightly Expensive","2000","66 and older","vocational + Abi","4","","",""
"Slightly Expensive","2000","66 and older","higher vocational","11","","",""
"Slightly Expensive","2000","66 and older","higher education","10","","",""
"Too Expensive","2000","16-34 y.","in school","7","","",""
"Too Expensive","2000","16-34 y.","inadequately","1","","",""
"Too Expensive","2000","16-34 y.","general elemantary","12","","",""
"Too Expensive","2000","16-34 y.","middle vocational","27","","",""
"Too Expensive","2000","16-34 y.","vocational + Abi","2","","",""
"Too Expensive","2000","16-34 y.","higher vocational","2","","",""
"Too Expensive","2000","16-34 y.","higher education","6","","",""
"Too Expensive","2000","35-65 y.","in school","","","",""
"Too Expensive","2000","35-65 y.","inadequately","","","",""
"Too Expensive","2000","35-65 y.","general elemantary","5","","",""
"Too Expensive","2000","35-65 y.","middle vocational","65","0.015544300608651","0.0117424531575664","0.0193461480597355"
"Too Expensive","2000","35-65 y.","vocational + Abi","7","","",""
"Too Expensive","2000","35-65 y.","higher vocational","15","","",""
"Too Expensive","2000","35-65 y.","higher education","36","0.0219649541408579","0.0147333116051025","0.0291965966766133"
"Too Expensive","2000","66 and older","in school","","","",""
"Too Expensive","2000","66 and older","inadequately","","","",""
"Too Expensive","2000","66 and older","general elemantary","2","","",""
"Too Expensive","2000","66 and older","middle vocational","7","","",""
"Too Expensive","2000","66 and older","vocational + Abi","1","","",""
"Too Expensive","2000","66 and older","higher vocational","","","",""
"Too Expensive","2000","66 and older","higher education","3","","",""
"Very Inexpensive","2001","16-34 y.","in school","40","0.153616392019465","0.113669929659579","0.193562854379351"
"Very Inexpensive","2001","16-34 y.","inadequately","1","","",""
"Very Inexpensive","2001","16-34 y.","general elemantary","38","0.114166320808158","0.083458812378043","0.144873829238273"
"Very Inexpensive","2001","16-34 y.","middle vocational","109","0.11444217861643","0.095946150370222","0.132938206862637"
"Very Inexpensive","2001","16-34 y.","vocational + Abi","17","","",""
"Very Inexpensive","2001","16-34 y.","higher vocational","5","","",""
"Very Inexpensive","2001","16-34 y.","higher education","25","","",""
"Very Inexpensive","2001","35-65 y.","in school","","","",""
"Very Inexpensive","2001","35-65 y.","inadequately","2","","",""
"Very Inexpensive","2001","35-65 y.","general elemantary","52","0.139169280072472","0.106865052200556","0.171473507944388"
"Very Inexpensive","2001","35-65 y.","middle vocational","435","0.12322285496939","0.112595879869641","0.133849830069139"
"Very Inexpensive","2001","35-65 y.","vocational + Abi","32","0.133327107914907","0.0930776861671466","0.173576529662667"
"Very Inexpensive","2001","35-65 y.","higher vocational","91","0.135922649309698","0.110258608838","0.161586689781395"
"Very Inexpensive","2001","35-65 y.","higher education","175","0.129790349385917","0.112504213157904","0.147076485613931"
"Very Inexpensive","2001","66 and older","in school","","","",""
"Very Inexpensive","2001","66 and older","inadequately","2","","",""
"Very Inexpensive","2001","66 and older","general elemantary","61","0.175650308133446","0.139258499190223","0.212042117076669"
"Very Inexpensive","2001","66 and older","middle vocational","121","0.130062175511623","0.108706109489201","0.151418241534045"
"Very Inexpensive","2001","66 and older","vocational + Abi","15","","",""
"Very Inexpensive","2001","66 and older","higher vocational","17","","",""
"Very Inexpensive","2001","66 and older","higher education","34","0.178734137793597","0.130161154207759","0.227307121379434"
"Inexpensive","2001","16-34 y.","in school","97","0.294499178100728","0.244002044371257","0.344996311830199"
"Inexpensive","2001","16-34 y.","inadequately","5","","",""
"Inexpensive","2001","16-34 y.","general elemantary","131","0.306381200527","0.261867780034123","0.350894621019877"
"Inexpensive","2001","16-34 y.","middle vocational","320","0.288274070982888","0.261957085276666","0.31459105668911"
"Inexpensive","2001","16-34 y.","vocational + Abi","39","0.270341823882748","0.194575280944717","0.346108366820779"
"Inexpensive","2001","16-34 y.","higher vocational","34","0.208610051391738","0.134023840398269","0.283196262385208"
"Inexpensive","2001","16-34 y.","higher education","41","0.247510245236593","0.18320122021601","0.311819270257176"
"Inexpensive","2001","35-65 y.","in school","","","",""
"Inexpensive","2001","35-65 y.","inadequately","7","","",""
"Inexpensive","2001","35-65 y.","general elemantary","132","0.277769724875102","0.235966566504994","0.31957288324521"
"Inexpensive","2001","35-65 y.","middle vocational","1180","0.312997898008812","0.29800556698319","0.327990229034434"
"Inexpensive","2001","35-65 y.","vocational + Abi","66","0.227684653467615","0.178032622054514","0.277336684880716"
"Inexpensive","2001","35-65 y.","higher vocational","230","0.342074284879812","0.306547864558814","0.377600705200809"
"Inexpensive","2001","35-65 y.","higher education","452","0.30646555197688","0.282752380921804","0.330178723031956"
"Inexpensive","2001","66 and older","in school","","","",""
"Inexpensive","2001","66 and older","inadequately","7","","",""
"Inexpensive","2001","66 and older","general elemantary","162","0.38505903394135","0.338521451651362","0.431596616231339"
"Inexpensive","2001","66 and older","middle vocational","346","0.370184095713772","0.339527965615687","0.400840225811857"
"Inexpensive","2001","66 and older","vocational + Abi","20","","",""
"Inexpensive","2001","66 and older","higher vocational","53","0.401622007885761","0.314987264590595","0.488256751180927"
"Inexpensive","2001","66 and older","higher education","98","0.380822475800967","0.319259724836852","0.442385226765082"
"Reasonable","2001","16-34 y.","in school","138","0.453171052862229","0.398022673953241","0.508319431771217"
"Reasonable","2001","16-34 y.","inadequately","8","","",""
"Reasonable","2001","16-34 y.","general elemantary","203","0.490435476188393","0.442164062908996","0.538706889467789"
"Reasonable","2001","16-34 y.","middle vocational","568","0.492887826326103","0.463840709995195","0.521934942657012"
"Reasonable","2001","16-34 y.","vocational + Abi","60","0.534065570589649","0.448967283655556","0.619163857523743"
"Reasonable","2001","16-34 y.","higher vocational","61","0.591126384174276","0.500879881477179","0.681372886871372"
"Reasonable","2001","16-34 y.","higher education","91","0.53028093813435","0.455911048012841","0.60465082825586"
"Reasonable","2001","35-65 y.","in school","","","",""
"Reasonable","2001","35-65 y.","inadequately","23","","",""
"Reasonable","2001","35-65 y.","general elemantary","210","0.471181301518052","0.424593070377141","0.517769532658963"
"Reasonable","2001","35-65 y.","middle vocational","1716","0.475225682844742","0.459080028259299","0.491371337430186"
"Reasonable","2001","35-65 y.","vocational + Abi","142","0.511651456670695","0.45246465593789","0.570838257403501"
"Reasonable","2001","35-65 y.","higher vocational","289","0.431178684978273","0.394091883623422","0.468265486333125"
"Reasonable","2001","35-65 y.","higher education","644","0.449472082378664","0.423885880780605","0.475058283976723"
"Reasonable","2001","66 and older","in school","","","",""
"Reasonable","2001","66 and older","inadequately","4","","",""
"Reasonable","2001","66 and older","general elemantary","173","0.392116361670785","0.345424503780442","0.438808219561128"
"Reasonable","2001","66 and older","middle vocational","420","0.427338138075714","0.395930404524792","0.458745871626636"
"Reasonable","2001","66 and older","vocational + Abi","22","","",""
"Reasonable","2001","66 and older","higher vocational","45","0.397026988205356","0.310559172744183","0.48349480366653"
"Reasonable","2001","66 and older","higher education","92","0.381960389077403","0.320362410659812","0.443558367494994"
"Slightly Expensive","2001","16-34 y.","in school","32","0.0871025225460952","0.0558631507375685","0.118341894354622"
"Slightly Expensive","2001","16-34 y.","inadequately","","","",""
"Slightly Expensive","2001","16-34 y.","general elemantary","36","0.0839318278753552","0.0571569979535016","0.110706657797209"
"Slightly Expensive","2001","16-34 y.","middle vocational","120","0.0871385934368955","0.070752151781332","0.103525035092459"
"Slightly Expensive","2001","16-34 y.","vocational + Abi","16","","",""
"Slightly Expensive","2001","16-34 y.","higher vocational","11","","",""
"Slightly Expensive","2001","16-34 y.","higher education","13","","",""
"Slightly Expensive","2001","35-65 y.","in school","","","",""
"Slightly Expensive","2001","35-65 y.","inadequately","1","","",""
"Slightly Expensive","2001","35-65 y.","general elemantary","37","0.0832827313901367","0.0574943560512648","0.109071106729009"
"Slightly Expensive","2001","35-65 y.","middle vocational","283","0.0725072485930818","0.0641229759175468","0.0808915212686167"
"Slightly Expensive","2001","35-65 y.","vocational + Abi","27","","",""
"Slightly Expensive","2001","35-65 y.","higher vocational","63","0.0778694112606021","0.0578024105910748","0.0979364119301294"
"Slightly Expensive","2001","35-65 y.","higher education","153","0.0935977429198374","0.0786161511123505","0.108579334727324"
"Slightly Expensive","2001","66 and older","in school","","","",""
"Slightly Expensive","2001","66 and older","inadequately","1","","",""
"Slightly Expensive","2001","66 and older","general elemantary","18","","",""
"Slightly Expensive","2001","66 and older","middle vocational","57","0.0645351192913843","0.0489355199830089","0.0801347185997598"
"Slightly Expensive","2001","66 and older","vocational + Abi","5","","",""
"Slightly Expensive","2001","66 and older","higher vocational","7","","",""
"Slightly Expensive","2001","66 and older","higher education","13","","",""
"Too Expensive","2001","16-34 y.","in school","6","","",""
"Too Expensive","2001","16-34 y.","inadequately","","","",""
"Too Expensive","2001","16-34 y.","general elemantary","4","","",""
"Too Expensive","2001","16-34 y.","middle vocational","21","","",""
"Too Expensive","2001","16-34 y.","vocational + Abi","","","",""
"Too Expensive","2001","16-34 y.","higher vocational","3","","",""
"Too Expensive","2001","16-34 y.","higher education","3","","",""
"Too Expensive","2001","35-65 y.","in school","","","",""
"Too Expensive","2001","35-65 y.","inadequately","2","","",""
"Too Expensive","2001","35-65 y.","general elemantary","10","","",""
"Too Expensive","2001","35-65 y.","middle vocational","61","0.0160463155839735","0.0119838058734225","0.0201088252945246"
"Too Expensive","2001","35-65 y.","vocational + Abi","7","","",""
"Too Expensive","2001","35-65 y.","higher vocational","12","","",""
"Too Expensive","2001","35-65 y.","higher education","28","","",""
"Too Expensive","2001","66 and older","in school","","","",""
"Too Expensive","2001","66 and older","inadequately","1","","",""
"Too Expensive","2001","66 and older","general elemantary","6","","",""
"Too Expensive","2001","66 and older","middle vocational","9","","",""
"Too Expensive","2001","66 and older","vocational + Abi","2","","",""
"Too Expensive","2001","66 and older","higher vocational","1","","",""
"Too Expensive","2001","66 and older","higher education","2","","",""
"Very Inexpensive","2002","16-34 y.","in school","37","0.0983116860903457","0.0679743095595595","0.128649062621132"
"Very Inexpensive","2002","16-34 y.","inadequately","1","","",""
"Very Inexpensive","2002","16-34 y.","general elemantary","39","0.0917973779229216","0.0637457932444742","0.119848962601369"
"Very Inexpensive","2002","16-34 y.","middle vocational","98","0.0955087522670839","0.0784020879292864","0.112615416604881"
"Very Inexpensive","2002","16-34 y.","vocational + Abi","20","","",""
"Very Inexpensive","2002","16-34 y.","higher vocational","6","","",""
"Very Inexpensive","2002","16-34 y.","higher education","19","","",""
"Very Inexpensive","2002","35-65 y.","in school","","","",""
"Very Inexpensive","2002","35-65 y.","inadequately","3","","",""
"Very Inexpensive","2002","35-65 y.","general elemantary","42","0.101401023814919","0.0728033745005213","0.129998673129317"
"Very Inexpensive","2002","35-65 y.","middle vocational","458","0.129641422467783","0.11906103877767","0.140221806157896"
"Very Inexpensive","2002","35-65 y.","vocational + Abi","42","0.137272081193677","0.100852993174358","0.173691169212996"
"Very Inexpensive","2002","35-65 y.","higher vocational","87","0.12982962603349","0.105980368039785","0.153678884027195"
"Very Inexpensive","2002","35-65 y.","higher education","289","0.136722353626871","0.12233367063765","0.151111036616092"
"Very Inexpensive","2002","66 and older","in school","","","",""
"Very Inexpensive","2002","66 and older","inadequately","2","","",""
