"hlf0094","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","1994","35-65 y.","Female","450","0.314978871085134","0.291061877176588","0.33889586499368","2"
"Inexpensive","1994","66 and older","Male","120","0.380613187713023","0.325300453295931","0.435925922130115","2"
"Inexpensive","1994","66 and older","Female","140","0.338552232632308","0.292002900301467","0.38510156496315","2"
"Reasonable","1994","16-34 y.","Male","319","0.429478587417515","0.394099558914555","0.464857615920475","3"
"Reasonable","1994","16-34 y.","Female","316","0.455608680316098","0.418394756634311","0.492822603997884","3"
"Reasonable","1994","35-65 y.","Male","619","0.418029205069643","0.392544970043719","0.443513440095567","3"
"Reasonable","1994","35-65 y.","Female","623","0.411166456689754","0.385831567570087","0.436501345809421","3"
"Reasonable","1994","66 and older","Male","108","0.378746248172587","0.323486243478961","0.434006252866212","3"
"Reasonable","1994","66 and older","Female","162","0.416920887716562","0.368420701453373","0.465421073979751","3"
"Slightly Expensive","1994","16-34 y.","Male","75","0.0894527354114103","0.0690547521754498","0.109850718647371","4"
"Slightly Expensive","1994","16-34 y.","Female","71","0.0890257831128271","0.0677461166812149","0.110305449544439","4"
"Slightly Expensive","1994","35-65 y.","Female","117","0.0699532432096696","0.0568200535292063","0.0830864328901329","4"
"Slightly Expensive","1994","35-65 y.","Male","118","0.0682823496285525","0.0552502592269959","0.0813144400301092","4"
"Slightly Expensive","1994","66 and older","Male","5","","","","4"
"Slightly Expensive","1994","66 and older","Female","16","","","","4"
"Too Expensive","1994","16-34 y.","Female","14","","","","5"
"Too Expensive","1994","16-34 y.","Male","21","","","","5"
"Too Expensive","1994","35-65 y.","Male","26","","","","5"
"Too Expensive","1994","35-65 y.","Female","29","","","","5"
"Too Expensive","1994","66 and older","Male","2","","","","5"
"Too Expensive","1994","66 and older","Female","1","","","","5"
"Very Inexpensive","1994","16-34 y.","Male","98","0.150410853398569","0.12486130452346","0.175960402273678","1"
"Very Inexpensive","1994","16-34 y.","Female","75","0.110871045981566","0.0874101107362011","0.134331981226931","1"
"Very Inexpensive","1994","35-65 y.","Male","232","0.184320020861885","0.164286197012926","0.204353844710845","1"
"Very Inexpensive","1994","35-65 y.","Female","230","0.183311525849068","0.163389339517368","0.203233712180769","1"
"Very Inexpensive","1994","66 and older","Male","61","0.217300072834846","0.170318254835973","0.264281890833718","1"
"Very Inexpensive","1994","66 and older","Female","78","0.212215153587946","0.1719948962439","0.252435410931991","1"
"Inexpensive","1995","16-34 y.","Male","228","0.310917059160628","0.277944080908206","0.343890037413049","2"
"Inexpensive","1995","16-34 y.","Female","214","0.323147341088476","0.288649405771176","0.357645276405775","2"
"Inexpensive","1995","35-65 y.","Male","481","0.334621939551228","0.310508831117991","0.358735047984465","2"
"Inexpensive","1995","66 and older","Male","131","0.439510500817138","0.383625515023596","0.49539548661068","2"
"Inexpensive","1995","35-65 y.","Female","492","0.32764561487302","0.303797836542766","0.351493393203273","2"
"Inexpensive","1995","66 and older","Female","150","0.359286804647424","0.312385218273177","0.406188391021671","2"
"Reasonable","1995","16-34 y.","Male","336","0.421682496273388","0.386504094319547","0.456860898227228","3"
"Reasonable","1995","16-34 y.","Female","326","0.434358858779954","0.397795963625008","0.470921753934899","3"
"Reasonable","1995","35-65 y.","Male","615","0.405607941873065","0.380516161434599","0.430699722311531","3"
"Reasonable","1995","35-65 y.","Female","621","0.413803393343104","0.388778899654413","0.438827887031796","3"
"Reasonable","1995","66 and older","Male","102","0.312094209920035","0.259922614830874","0.364265805009196","3"
"Reasonable","1995","66 and older","Female","153","0.359935194423179","0.313015065646752","0.406855323199606","3"
"Slightly Expensive","1995","16-34 y.","Male","74","0.0920743454660715","0.0714777890735072","0.112670901858636","4"
"Slightly Expensive","1995","16-34 y.","Female","72","0.102909984682388","0.0804973708280112","0.125322598536764","4"
"Slightly Expensive","1995","35-65 y.","Male","137","0.0835731640651093","0.0694307328159272","0.0977155953142914","4"
"Slightly Expensive","1995","35-65 y.","Female","142","0.0916438895677337","0.0769841433164464","0.106303635819021","4"
"Slightly Expensive","1995","66 and older","Male","9","","","","4"
"Slightly Expensive","1995","66 and older","Female","11","","","","4"
"Too Expensive","1995","16-34 y.","Female","12","","","","5"
"Too Expensive","1995","16-34 y.","Male","10","","","","5"
"Too Expensive","1995","35-65 y.","Male","24","","","","5"
"Too Expensive","1995","35-65 y.","Female","22","","","","5"
"Too Expensive","1995","66 and older","Male","","","","","5"
"Too Expensive","1995","66 and older","Female","3","","","","5"
"Very Inexpensive","1995","16-34 y.","Male","109","0.164664987732245","0.138245090330875","0.191084885133614","1"
"Very Inexpensive","1995","16-34 y.","Female","82","0.122627859894769","0.098432491728379","0.14682322806116","1"
"Very Inexpensive","1995","35-65 y.","Male","214","0.156499582471343","0.13793261411627","0.175066550826415","1"
"Very Inexpensive","1995","35-65 y.","Female","211","0.150693267470655","0.132516115687367","0.168870419253942","1"
"Very Inexpensive","1995","66 and older","Male","61","0.220605120989168","0.173916252854885","0.26729398912345","1"
"Very Inexpensive","1995","66 and older","Female","85","0.248660757283018","0.206407837336914","0.290913677229122","1"
"Inexpensive","1996","16-34 y.","Male","211","0.267095690014811","0.235452139973469","0.298739240056154","2"
"Inexpensive","1996","16-34 y.","Female","226","0.320823226768541","0.286094195464276","0.355552258072806","2"
"Inexpensive","1996","35-65 y.","Male","491","0.323420566273916","0.299708428624776","0.347132703923056","2"
"Inexpensive","1996","35-65 y.","Female","496","0.324732037855103","0.30115989133213","0.348304184378076","2"
"Inexpensive","1996","66 and older","Male","130","0.417733416818015","0.363008975533428","0.472457858102602","2"
"Inexpensive","1996","66 and older","Female","148","0.372396156105888","0.324840932308832","0.419951379902944","2"
"Reasonable","1996","16-34 y.","Male","348","0.472331531672274","0.436626274664231","0.508036788680317","3"
"Reasonable","1996","16-34 y.","Female","321","0.469424014507432","0.432294027086452","0.506554001928412","3"
"Reasonable","1996","35-65 y.","Male","655","0.412573010881532","0.387618167415597","0.437527854347467","3"
"Reasonable","1996","35-65 y.","Female","661","0.408342957551674","0.383600317084762","0.433085598018585","3"
"Reasonable","1996","66 and older","Male","105","0.3171451962451","0.265507834253497","0.368782558236703","3"
"Reasonable","1996","66 and older","Female","154","0.387405893725484","0.339485281656478","0.43532650579449","3"
"Slightly Expensive","1996","16-34 y.","Male","71","0.0733317083766884","0.054687833688211","0.0919755830651658","4"
"Slightly Expensive","1996","16-34 y.","Female","58","0.0727362095539346","0.0534145093677921","0.0920579097400772","4"
"Slightly Expensive","1996","35-65 y.","Male","127","0.0855966479049677","0.0714150627163647","0.0997782330935707","4"
"Slightly Expensive","1996","35-65 y.","Female","127","0.0784181663495502","0.0648857988168445","0.0919505338822558","4"
"Slightly Expensive","1996","66 and older","Male","13","","","","4"
"Slightly Expensive","1996","66 and older","Female","14","","","","4"
"Too Expensive","1996","16-34 y.","Male","15","","","","5"
"Too Expensive","1996","16-34 y.","Female","17","","","","5"
"Too Expensive","1996","35-65 y.","Male","26","","","","5"
"Too Expensive","1996","35-65 y.","Female","22","","","","5"
"Too Expensive","1996","66 and older","Male","1","","","","5"
"Too Expensive","1996","66 and older","Female","1","","","","5"
"Very Inexpensive","1996","16-34 y.","Male","106","0.170206449222082","0.143328188894547","0.197084709549616","1"
"Very Inexpensive","1996","16-34 y.","Female","72","0.108837579084029","0.0856670353876919","0.132008122780366","1"
"Very Inexpensive","1996","35-65 y.","Male","196","0.159260296415616","0.140711658087545","0.177808934743687","1"
"Very Inexpensive","1996","35-65 y.","Female","210","0.169033470857143","0.150167610719899","0.187899330994386","1"
"Very Inexpensive","1996","66 and older","Male","63","0.225432127834602","0.179065187480605","0.271799068188598","1"
"Very Inexpensive","1996","66 and older","Female","80","0.214281308505924","0.173918765119332","0.254643851892516","1"
"Inexpensive","1997","16-34 y.","Male","216","0.299020290280592","0.266384792124194","0.331655788436989","2"
"Inexpensive","1997","16-34 y.","Female","200","0.280693838008648","0.247525259290643","0.313862416726653","2"
"Inexpensive","1997","35-65 y.","Male","472","0.320326259844729","0.296892355316503","0.343760164372955","2"
"Inexpensive","1997","35-65 y.","Female","476","0.314443092478971","0.291276726503279","0.337609458454664","2"
"Inexpensive","1997","66 and older","Male","120","0.389482502249682","0.336138130051941","0.442826874447422","2"
"Inexpensive","1997","66 and older","Female","151","0.370818814091263","0.323184678630502","0.418452949552024","2"
"Reasonable","1997","16-34 y.","Male","354","0.448663610635033","0.413210369407233","0.484116851862832","3"
"Reasonable","1997","16-34 y.","Female","352","0.503302901628726","0.466395449843379","0.540210353414072","3"
"Reasonable","1997","35-65 y.","Male","674","0.415615347514079","0.390864314558737","0.440366380469421","3"
"Reasonable","1997","35-65 y.","Female","696","0.425281871289696","0.400614037620856","0.449949704958535","3"
"Reasonable","1997","66 and older","Female","155","0.381264148886451","0.333366392763433","0.429161905009468","3"
"Reasonable","1997","66 and older","Male","133","0.377711100865053","0.324675013647462","0.430747188082645","3"
"Slightly Expensive","1997","16-34 y.","Male","58","0.0728369712757017","0.0543126977402727","0.0913612448111307","4"
"Slightly Expensive","1997","16-34 y.","Female","68","0.0925259011688344","0.0711363183859773","0.113915483951691","4"
"Slightly Expensive","1997","35-65 y.","Male","135","0.0783484947194657","0.0648527505752917","0.0918442388636396","4"
"Slightly Expensive","1997","35-65 y.","Female","122","0.0703416257767409","0.0575821444187611","0.0831011071347207","4"
"Slightly Expensive","1997","66 and older","Female","10","","","","4"
"Slightly Expensive","1997","66 and older","Male","7","","","","4"
"Too Expensive","1997","16-34 y.","Male","13","","","","5"
"Too Expensive","1997","16-34 y.","Female","13","","","","5"
"Too Expensive","1997","35-65 y.","Male","29","","","","5"
"Too Expensive","1997","35-65 y.","Female","33","0.0256425029786309","0.0177556362748824","0.0335293696823793","5"
"Too Expensive","1997","66 and older","Male","1","","","","5"
"Too Expensive","1997","66 and older","Female","2","","","","5"
"Very Inexpensive","1997","16-34 y.","Male","115","0.164274712796934","0.137862528248143","0.190686897345724","1"
"Very Inexpensive","1997","16-34 y.","Female","72","0.10696235112599","0.0841482224370452","0.129776479814934","1"
"Very Inexpensive","1997","35-65 y.","Male","213","0.165171311169937","0.146521942684292","0.183820679655583","1"
"Very Inexpensive","1997","35-65 y.","Female","216","0.164290907475962","0.145802502057652","0.182779312894271","1"
"Very Inexpensive","1997","66 and older","Male","60","0.208075650962357","0.163668996631855","0.252482305292859","1"
"Very Inexpensive","1997","66 and older","Female","77","0.21553052364192","0.174980420782441","0.256080626501399","1"
"Inexpensive","1998","16-34 y.","Male","218","0.262315502858116","0.232567641046671","0.292063364669561","2"
"Inexpensive","1998","35-65 y.","Male","549","0.303183892089764","0.281813301231931","0.324554482947596","2"
"Inexpensive","1998","16-34 y.","Female","222","0.276545369879038","0.244911208410302","0.308179531347775","2"
"Inexpensive","1998","35-65 y.","Female","543","0.306522322581392","0.285145994242592","0.327898650920192","2"
"Inexpensive","1998","66 and older","Male","167","0.44994406271491","0.400250467579666","0.499637657850154","2"
"Inexpensive","1998","66 and older","Female","187","0.386576215909382","0.342457482580644","0.430694949238119","2"
"Reasonable","1998","16-34 y.","Male","406","0.478117467315231","0.444337273750362","0.511897660880101","3"
"Reasonable","1998","16-34 y.","Female","365","0.494488886570792","0.459128980505032","0.529848792636553","3"
"Reasonable","1998","35-65 y.","Male","768","0.419573480067874","0.396628799506622","0.442518160629126","3"
"Reasonable","1998","35-65 y.","Female","780","0.417223688540485","0.394361319064132","0.440086058016839","3"
"Reasonable","1998","66 and older","Male","141","0.337711715124834","0.290471232489423","0.384952197760244","3"
"Reasonable","1998","66 and older","Female","166","0.338969258979143","0.2960831988858","0.381855319072485","3"
"Slightly Expensive","1998","16-34 y.","Male","81","0.0768716653520795","0.0588571478889347","0.0948861828152243","4"
"Slightly Expensive","1998","16-34 y.","Female","83","0.0907901912156461","0.070470411169204","0.111109971262088","4"
"Slightly Expensive","1998","35-65 y.","Male","161","0.0804301394848651","0.0677855087120481","0.0930747702576821","4"
"Slightly Expensive","1998","35-65 y.","Female","160","0.0830209363101927","0.0702283210588391","0.0958135515615462","4"
"Slightly Expensive","1998","66 and older","Female","20","","","","4"
"Slightly Expensive","1998","66 and older","Male","9","","","","4"
"Too Expensive","1998","16-34 y.","Male","16","","","","5"
"Too Expensive","1998","16-34 y.","Female","13","","","","5"
"Too Expensive","1998","35-65 y.","Male","21","","","","5"
"Too Expensive","1998","35-65 y.","Female","26","","","","5"
"Too Expensive","1998","66 and older","Male","2","","","","5"
"Too Expensive","1998","66 and older","Female","2","","","","5"
"Very Inexpensive","1998","16-34 y.","Male","119","0.161285849678975","0.136413686039789","0.18615801331816","1"
"Very Inexpensive","1998","16-34 y.","Female","85","0.111163493306467","0.088932466829093","0.133394519783841","1"
"Very Inexpensive","1998","35-65 y.","Male","278","0.178941076945364","0.16111948222683","0.196762671663897","1"
"Very Inexpensive","1998","66 and older","Male","66","0.194111703471419","0.154604070445015","0.233619336497823","1"
"Very Inexpensive","1998","35-65 y.","Female","278","0.175835928383724","0.158185857121342","0.193485999646106","1"
"Very Inexpensive","1998","66 and older","Female","93","0.220767758805089","0.183190383217934","0.258345134392244","1"
"Inexpensive","1999","16-34 y.","Male","238","0.303139851183459","0.271130281822415","0.335149420544503","2"
"Inexpensive","1999","16-34 y.","Female","224","0.312695630930567","0.279627467592418","0.345763794268717","2"
"Inexpensive","1999","35-65 y.","Male","567","0.345434284867311","0.32318107604076","0.367687493693862","2"
"Inexpensive","1999","35-65 y.","Female","568","0.331454573970208","0.309573951044544","0.353335196895872","2"
"Inexpensive","1999","66 and older","Male","167","0.435335983109502","0.386626458113063","0.48404550810594","2"
"Inexpensive","1999","66 and older","Female","174","0.368460458647696","0.324378092950756","0.412542824344637","2"
"Reasonable","1999","16-34 y.","Male","336","0.406624152651131","0.372414629677113","0.440833675625149","3"
"Reasonable","1999","16-34 y.","Female","339","0.440479301755621","0.405067710188485","0.475890893322758","3"
"Reasonable","1999","35-65 y.","Male","729","0.394729437470844","0.371854609821296","0.417604265120392","3"
"Reasonable","1999","35-65 y.","Female","746","0.406705488845357","0.383872782311305","0.429538195379408","3"
"Reasonable","1999","66 and older","Male","150","0.34361160501582","0.29695416422802","0.390269045803619","3"
"Reasonable","1999","66 and older","Female","177","0.36943706847814","0.325330463692516","0.413543673263764","3"
"Slightly Expensive","1999","16-34 y.","Male","78","0.0943149639419098","0.0739602783762237","0.114669649507596","4"
"Slightly Expensive","1999","16-34 y.","Female","76","0.103390799887548","0.08167293343337","0.125108666341726","4"
"Slightly Expensive","1999","35-65 y.","Male","147","0.0707260452679965","0.0587284317887307","0.0827236587472623","4"
"Slightly Expensive","1999","35-65 y.","Female","140","0.0696717939703107","0.0578378692169028","0.0815057187237187","4"
"Slightly Expensive","1999","66 and older","Male","8","","","","4"
"Slightly Expensive","1999","66 and older","Female","23","","","","4"
"Too Expensive","1999","16-34 y.","Male","20","","","","5"
"Too Expensive","1999","35-65 y.","Male","35","0.0211410417481454","0.0144088488976806","0.0278732345986102","5"
"Too Expensive","1999","16-34 y.","Female","19","","","","5"
"Too Expensive","1999","35-65 y.","Female","39","0.0243425632534186","0.0171792483089177","0.0315058781979196","5"
"Too Expensive","1999","66 and older","Male","2","","","","5"
"Too Expensive","1999","66 and older","Female","2","","","","5"
"Very Inexpensive","1999","16-34 y.","Male","120","0.165495075859248","0.139613394256165","0.191376757462331","1"
"Very Inexpensive","1999","16-34 y.","Female","97","0.122919900605027","0.099498905464084","0.146340895745969","1"
"Very Inexpensive","1999","35-65 y.","Male","276","0.167969190645703","0.15047403480578","0.185464346485626","1"
"Very Inexpensive","1999","66 and older","Male","71","0.199955704985191","0.160661322233953","0.239250087736429","1"
"Very Inexpensive","1999","35-65 y.","Female","285","0.167825579960706","0.150454833877269","0.185196326044144","1"
"Very Inexpensive","1999","66 and older","Female","84","0.213620572743015","0.176165832941737","0.251075312544294","1"
"Inexpensive","2000","16-34 y.","Female","391","0.295805721955375","0.271175108734574","0.320436335176176","2"
"Inexpensive","2000","16-34 y.","Male","363","0.288084864531577","0.263217044767674","0.312952684295481","2"
"Inexpensive","2000","35-65 y.","Male","1169","0.328270288911193","0.312911624323866","0.34362895349852","2"
"Inexpensive","2000","35-65 y.","Female","1202","0.333620065732825","0.318369575930482","0.348870555535169","2"
"Inexpensive","2000","66 and older","Male","357","0.399215735947112","0.367112971519753","0.431318500374471","2"
"Inexpensive","2000","66 and older","Female","389","0.38644830688543","0.356008449316227","0.416888164454633","2"
"Reasonable","2000","16-34 y.","Male","603","0.467080817572089","0.439684633889177","0.494477001255001","3"
"Reasonable","2000","16-34 y.","Female","600","0.439497747580045","0.412712682793195","0.466282812366896","3"
"Reasonable","2000","35-65 y.","Male","1548","0.422096012876697","0.405942244225641","0.438249781527752","3"
"Reasonable","2000","35-65 y.","Female","1572","0.419291849382947","0.403331811211522","0.435251887554372","3"
"Reasonable","2000","66 and older","Male","328","0.3491496740821","0.317901423007536","0.380397925156664","3"
"Reasonable","2000","66 and older","Female","365","0.369107465326181","0.338940929499179","0.399274001153183","3"
"Slightly Expensive","2000","16-34 y.","Male","140","0.110023811345565","0.0928409330797409","0.127206689611389","4"
"Slightly Expensive","2000","16-34 y.","Female","155","0.120534042119488","0.102963301387631","0.138104782851346","4"
"Slightly Expensive","2000","35-65 y.","Male","344","0.0941500068717395","0.0845983500781148","0.103701663665364","4"
"Slightly Expensive","2000","66 and older","Male","41","0.050020088403733","0.0357308602706739","0.0643093165367921","4"
"Slightly Expensive","2000","35-65 y.","Female","343","0.089506942508393","0.0802735045548737","0.0987403804619123","4"
"Slightly Expensive","2000","66 and older","Female","50","0.0521334472327193","0.0382370201528297","0.066029874312609","4"
"Too Expensive","2000","16-34 y.","Male","31","0.0261576948295514","0.0173935926983772","0.0349217969607257","5"
"Too Expensive","2000","35-65 y.","Male","67","0.0180459483590752","0.0136920746571216","0.0223998220610288","5"
"Too Expensive","2000","16-34 y.","Female","26","","","","5"
"Too Expensive","2000","35-65 y.","Female","61","0.0168396561678358","0.0126779104526977","0.021001401882974","5"
"Too Expensive","2000","66 and older","Male","4","","","","5"
"Too Expensive","2000","66 and older","Female","9","","","","5"
"Very Inexpensive","2000","16-34 y.","Male","137","0.108652811721217","0.0915641791800811","0.125741444262353","1"
"Very Inexpensive","2000","16-34 y.","Female","147","0.125398051561668","0.107525921851756","0.14327018127158","1"
"Very Inexpensive","2000","35-65 y.","Male","463","0.137437742981296","0.126176440570811","0.14869904539178","1"
"Very Inexpensive","2000","35-65 y.","Female","494","0.140741486207999","0.129493630325911","0.151989342090087","1"
"Very Inexpensive","2000","66 and older","Male","164","0.197730961506972","0.171622776185382","0.223839146828562","1"
"Very Inexpensive","2000","66 and older","Female","170","0.183096574651626","0.158919886956824","0.207273262346428","1"
"Inexpensive","2001","16-34 y.","Female","341","0.276745521857736","0.251218922973701","0.302272120741772","2"
"Inexpensive","2001","16-34 y.","Male","333","0.290104919549484","0.263738473795238","0.31647136530373","2"
"Inexpensive","2001","35-65 y.","Male","1017","0.312557121029353","0.296591247801163","0.328522994257544","2"
"Inexpensive","2001","35-65 y.","Female","1051","0.302755763836927","0.287148388675634","0.31836313899822","2"
"Inexpensive","2001","66 and older","Male","325","0.369620432902131","0.337508438611726","0.401732427192536","2"
"Inexpensive","2001","66 and older","Female","363","0.38470671683546","0.353784985382019","0.415628448288901","2"
"Reasonable","2001","16-34 y.","Female","585","0.505850072012973","0.477323646000809","0.534376498025137","3"
"Reasonable","2001","16-34 y.","Male","552","0.492370983621781","0.463324309996606","0.521417657246957","3"
"Reasonable","2001","35-65 y.","Male","1492","0.463463275934959","0.446287472590411","0.480639079279507","3"
"Reasonable","2001","35-65 y.","Female","1535","0.470200416130033","0.453245778798268","0.487155053461799","3"
"Reasonable","2001","66 and older","Male","362","0.407861795989545","0.375168682419454","0.440554909559637","3"
"Reasonable","2001","66 and older","Female","395","0.402908697705215","0.37173548761972","0.43408190779071","3"
"Slightly Expensive","2001","16-34 y.","Male","123","0.0989094298009632","0.0815642010581376","0.116254658543789","4"
"Slightly Expensive","2001","16-34 y.","Female","107","0.0714822845680709","0.0567828240363659","0.0861817450997759","4"
"Slightly Expensive","2001","35-65 y.","Male","284","0.0788563745507719","0.0695733019389838","0.08813944716256","4"
"Slightly Expensive","2001","35-65 y.","Female","281","0.0806063057849495","0.0713587605857729","0.0898538509841261","4"
"Slightly Expensive","2001","66 and older","Male","49","0.0534688338662795","0.0385028234261494","0.0684348443064096","4"
"Slightly Expensive","2001","66 and older","Female","53","0.0569759642368547","0.0422438507577593","0.0717080777159502","4"
"Too Expensive","2001","16-34 y.","Male","14","","","","5"
"Too Expensive","2001","16-34 y.","Female","24","","","","5"
"Too Expensive","2001","35-65 y.","Male","62","0.0191610439765929","0.0144391296199528","0.0238829583332329","5"
"Too Expensive","2001","35-65 y.","Female","58","0.0183275437896417","0.0137710935767383","0.0228839940025451","5"
"Too Expensive","2001","66 and older","Male","9","","","","5"
"Too Expensive","2001","66 and older","Female","12","","","","5"
"Very Inexpensive","2001","16-34 y.","Male","116","0.105670803556389","0.0878099105252068","0.12353169658757","1"
"Very Inexpensive","2001","16-34 y.","Female","123","0.129260182091874","0.110118342549643","0.148402021634105","1"
"Very Inexpensive","2001","35-65 y.","Male","383","0.125962184508322","0.11453353610217","0.137390832914475","1"
"Very Inexpensive","2001","35-65 y.","Female","404","0.128109970458449","0.116756895255609","0.139463045661289","1"
"Very Inexpensive","2001","66 and older","Male","123","0.159906978346172","0.135524063305102","0.184289893387243","1"
"Very Inexpensive","2001","66 and older","Female","128","0.145437668414728","0.123031471051724","0.167843865777731","1"
"Inexpensive","2002","16-34 y.","Male","358","0.30707774184184","0.281235879584533","0.332919604099147","2"
"Inexpensive","2002","16-34 y.","Female","365","0.30526207577673","0.279420731291527","0.331103420261934","2"
"Inexpensive","2002","35-65 y.","Male","1155","0.302310860669253","0.287654703787448","0.316967017551057","2"
"Inexpensive","2002","35-65 y.","Female","1168","0.297394687193062","0.282978039885095","0.311811334501029","2"
"Inexpensive","2002","66 and older","Male","346","0.373798328129612","0.343113606063137","0.404483050196086","2"
"Inexpensive","2002","66 and older","Female","342","0.348196718568396","0.31836998729388","0.378023449842911","2"
"Reasonable","2002","16-34 y.","Male","572","0.463460107983236","0.435524085592195","0.491396130374277","3"
"Reasonable","2002","16-34 y.","Female","591","0.480913427492289","0.452877074155354","0.508949780829224","3"
"Reasonable","2002","35-65 y.","Male","1757","0.468761134285094","0.452836004969454","0.484686263600734","3"
"Reasonable","2002","35-65 y.","Female","1804","0.467767246185411","0.452030763819709","0.483503728551113","3"
"Reasonable","2002","66 and older","Male","403","0.394324499512716","0.363329381871855","0.425319617153577","3"
"Reasonable","2002","66 and older","Female","432","0.431669739640685","0.400659062745003","0.462680416536367","3"
"Slightly Expensive","2002","16-34 y.","Male","150","0.0989617557462449","0.0822330365821989","0.115690474910291","4"
"Slightly Expensive","2002","16-34 y.","Female","141","0.118345773871155","0.100220119290096","0.136471428452215","4"
"Slightly Expensive","2002","35-65 y.","Male","366","0.0887375244847001","0.0796627122685928","0.0978123367008074","4"
"Slightly Expensive","2002","35-65 y.","Female","369","0.0931763677851837","0.0840087550463857","0.102343980523982","4"
"Slightly Expensive","2002","66 and older","Male","42","0.0507508859808907","0.0368302742762358","0.0646714976855456","4"
"Slightly Expensive","2002","66 and older","Female","46","0.0489483938374807","0.0354399190139924","0.062456868660969","4"
"Too Expensive","2002","16-34 y.","Male","24","","","","5"
"Too Expensive","2002","16-34 y.","Female","13","","","","5"
"Too Expensive","2002","35-65 y.","Male","43","0.0101620478631657","0.00696142194514547","0.0133626737811859","5"
"Too Expensive","2002","35-65 y.","Female","51","0.0131964146455672","0.00959738609207508","0.0167954431990594","5"
"Too Expensive","2002","66 and older","Male","5","","","","5"
"Too Expensive","2002","66 and older","Female","6","","","","5"
"Very Inexpensive","2002","16-34 y.","Male","120","0.102348928034792","0.0853683367734764","0.119329519296107","1"
"Very Inexpensive","2002","16-34 y.","Female","110","0.0886620823398079","0.0727114883963205","0.104612676283295","1"
"Very Inexpensive","2002","35-65 y.","Male","451","0.130028432697787","0.119295116035379","0.140761749360196","1"
"Very Inexpensive","2002","35-65 y.","Female","470","0.128465284190776","0.117912253703524","0.139018314678027","1"
"Very Inexpensive","2002","66 and older","Male","159","0.175785802267424","0.151644630363008","0.19992697417184","1"
"Very Inexpensive","2002","66 and older","Female","154","0.166684480069009","0.143350578006926","0.190018382131093","1"
"Inexpensive","2003","16-34 y.","Male","","","","","2"
"Inexpensive","2003","16-34 y.","Female","","","","","2"
"Inexpensive","2003","35-65 y.","Male","","","","","2"
"Inexpensive","2003","35-65 y.","Female","","","","","2"
"Inexpensive","2003","66 and older","Male","","","","","2"
"Inexpensive","2003","66 and older","Female","","","","","2"
"Reasonable","2003","16-34 y.","Male","","","","","3"
"Reasonable","2003","16-34 y.","Female","","","","","3"
"Reasonable","2003","35-65 y.","Male","","","","","3"
"Reasonable","2003","35-65 y.","Female","","","","","3"
"Reasonable","2003","66 and older","Male","","","","","3"
"Reasonable","2003","66 and older","Female","","","","","3"
"Slightly Expensive","2003","16-34 y.","Male","","","","","4"
"Slightly Expensive","2003","35-65 y.","Male","","","","","4"
"Slightly Expensive","2003","16-34 y.","Female","","","","","4"
"Slightly Expensive","2003","35-65 y.","Female","","","","","4"
"Slightly Expensive","2003","66 and older","Male","","","","","4"
"Slightly Expensive","2003","66 and older","Female","","","","","4"
"Too Expensive","2003","16-34 y.","Male","","","","","5"
"Too Expensive","2003","16-34 y.","Female","","","","","5"
"Too Expensive","2003","35-65 y.","Male","","","","","5"
"Too Expensive","2003","35-65 y.","Female","","","","","5"
"Too Expensive","2003","66 and older","Male","","","","","5"
"Too Expensive","2003","66 and older","Female","","","","","5"
"Very Inexpensive","2003","16-34 y.","Male","","","","","1"
"Very Inexpensive","2003","16-34 y.","Female","","","","","1"
"Very Inexpensive","2003","35-65 y.","Male","","","","","1"
"Very Inexpensive","2003","35-65 y.","Female","","","","","1"
"Very Inexpensive","2003","66 and older","Female","","","","","1"
"Very Inexpensive","2003","66 and older","Male","","","","","1"
"Inexpensive","2004","16-34 y.","Male","","","","","2"
"Inexpensive","2004","16-34 y.","Female","","","","","2"
"Inexpensive","2004","35-65 y.","Female","","","","","2"
"Inexpensive","2004","35-65 y.","Male","","","","","2"
"Inexpensive","2004","66 and older","Male","","","","","2"
"Inexpensive","2004","66 and older","Female","","","","","2"
"Reasonable","2004","16-34 y.","Male","","","","","3"
"Reasonable","2004","16-34 y.","Female","","","","","3"
"Reasonable","2004","35-65 y.","Male","","","","","3"
"Reasonable","2004","35-65 y.","Female","","","","","3"
"Reasonable","2004","66 and older","Male","","","","","3"
"Reasonable","2004","66 and older","Female","","","","","3"
"Slightly Expensive","2004","16-34 y.","Male","","","","","4"
"Slightly Expensive","2004","16-34 y.","Female","","","","","4"
"Slightly Expensive","2004","35-65 y.","Male","","","","","4"
"Slightly Expensive","2004","35-65 y.","Female","","","","","4"
"Slightly Expensive","2004","66 and older","Male","","","","","4"
"Slightly Expensive","2004","66 and older","Female","","","","","4"
"Too Expensive","2004","16-34 y.","Male","","","","","5"
"Too Expensive","2004","16-34 y.","Female","","","","","5"
"Too Expensive","2004","35-65 y.","Male","","","","","5"
"Too Expensive","2004","35-65 y.","Female","","","","","5"
"Too Expensive","2004","66 and older","Male","","","","","5"
"Too Expensive","2004","66 and older","Female","","","","","5"
"Very Inexpensive","2004","16-34 y.","Male","","","","","1"
"Very Inexpensive","2004","16-34 y.","Female","","","","","1"
"Very Inexpensive","2004","35-65 y.","Male","","","","","1"
"Very Inexpensive","2004","35-65 y.","Female","","","","","1"
"Very Inexpensive","2004","66 and older","Female","","","","","1"
