"hlf0094","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Reasonable","2008","direct migration background","Female","202","0.560846185674835","0.510481759521152","0.611210611828517"
"Reasonable","2008","indirect migration background","Male","78","0.51430808691666","0.437815688261426","0.590800485571894"
"Reasonable","2008","indirect migration background","Female","83","0.627280501295524","0.5521231477081","0.702437854882948"
"Slightly Expensive","2008","no migration background","Male","395","0.0894382109484631","0.0813371522775472","0.097539269619379"
"Slightly Expensive","2008","no migration background","Female","419","0.0919129191365507","0.0838022374585243","0.100023600814577"
"Slightly Expensive","2008","direct migration background","Male","40","0.155759551366133","0.116213124338275","0.19530597839399"
"Slightly Expensive","2008","direct migration background","Female","41","0.120679894547916","0.0876212808380536","0.153738508257778"
"Slightly Expensive","2008","indirect migration background","Male","28","","",""
"Slightly Expensive","2008","indirect migration background","Female","13","","",""
"Too Expensive","2008","no migration background","Male","59","0.0131465108474824","0.00991312816784399","0.0163798935271209"
"Too Expensive","2008","no migration background","Female","70","0.0145515140931352","0.0111896791728705","0.0179133490133999"
"Too Expensive","2008","direct migration background","Male","5","","",""
"Too Expensive","2008","direct migration background","Female","3","","",""
"Too Expensive","2008","indirect migration background","Male","2","","",""
"Too Expensive","2008","indirect migration background","Female","4","","",""
"Very Inexpensive","2009","no migration background","Male","539","0.119494807170087","0.110046905621043","0.128942708719131"
"Very Inexpensive","2009","no migration background","Female","539","0.128226395120073","0.118515882609434","0.137936907630713"
"Very Inexpensive","2009","direct migration background","Male","24","","",""
"Very Inexpensive","2009","direct migration background","Female","25","","",""
"Very Inexpensive","2009","indirect migration background","Male","9","","",""
"Very Inexpensive","2009","indirect migration background","Female","11","","",""
"Inexpensive","2009","no migration background","Male","1355","0.302626427175051","0.289245658891492","0.31600719545861"
"Inexpensive","2009","no migration background","Female","1323","0.291008368193892","0.277815935979771","0.304200800408014"
"Inexpensive","2009","direct migration background","Male","75","0.270595812913344","0.219197151966613","0.321994473860075"
"Inexpensive","2009","direct migration background","Female","94","0.280979296521142","0.233754909733361","0.328203683308923"
"Inexpensive","2009","indirect migration background","Male","34","0.302590400511273","0.228829452410554","0.376351348611992"
"Inexpensive","2009","indirect migration background","Female","38","0.308140541680433","0.232987346084484","0.383293737276383"
"Reasonable","2009","no migration background","Male","2224","0.483627251345928","0.469071590713254","0.498182911978602"
"Reasonable","2009","no migration background","Female","2255","0.481856096000954","0.467343822545901","0.496368369456006"
"Reasonable","2009","direct migration background","Male","150","0.485293443894307","0.427471963741924","0.54311492404669"
"Reasonable","2009","direct migration background","Female","186","0.50261230758781","0.450080475681388","0.555144139494233"
"Reasonable","2009","indirect migration background","Male","79","0.45048989745839","0.370601202730028","0.530378592186751"
"Reasonable","2009","indirect migration background","Female","74","0.442264389481269","0.361425700230553","0.523103078731985"
"Slightly Expensive","2009","no migration background","Male","360","0.0796190388900332","0.0717343028212201","0.0875037749588464"
"Slightly Expensive","2009","no migration background","Female","388","0.0856794550027863","0.0775504167945393","0.0938084932110333"
"Slightly Expensive","2009","direct migration background","Male","35","0.128704980375941","0.0899624988335479","0.167447461918335"
"Slightly Expensive","2009","direct migration background","Female","40","0.150970972434868","0.113355504864139","0.188586440005597"
"Slightly Expensive","2009","indirect migration background","Male","23","","",""
"Slightly Expensive","2009","indirect migration background","Female","17","","",""
"Too Expensive","2009","no migration background","Male","50","0.0146324754189003","0.0111350142130497","0.0181299366247509"
"Too Expensive","2009","no migration background","Female","49","0.0132296856822947","0.00991124255564267","0.0165481288089467"
"Too Expensive","2009","direct migration background","Male","3","","",""
"Too Expensive","2009","direct migration background","Female","3","","",""
"Too Expensive","2009","indirect migration background","Male","4","","",""
"Too Expensive","2009","indirect migration background","Female","5","","",""
"Very Inexpensive","2010","no migration background","Male","533","0.106488276088095","0.098164953567385","0.114811598608804"
"Very Inexpensive","2010","no migration background","Female","550","0.10580043147506","0.0976980815108369","0.113902781439284"
"Very Inexpensive","2010","direct migration background","Male","34","0.0595357769609795","0.0373249361912897","0.0817466177306693"
"Very Inexpensive","2010","direct migration background","Female","43","0.0521367487554097","0.0331930372794939","0.0710804602313255"
"Very Inexpensive","2010","indirect migration background","Male","13","","",""
"Very Inexpensive","2010","indirect migration background","Female","16","","",""
"Inexpensive","2010","no migration background","Male","1515","0.289187022408648","0.276953183106006","0.30142086171129"
"Inexpensive","2010","no migration background","Female","1551","0.284054436261116","0.272175136548338","0.295933735973893"
"Inexpensive","2010","direct migration background","Male","90","0.193979521861132","0.156863978186075","0.231095065536189"
"Inexpensive","2010","direct migration background","Female","123","0.207589296016814","0.173027372900816","0.242151219132811"
"Inexpensive","2010","indirect migration background","Male","60","0.343004280299165","0.281250122629791","0.40475843796854"
"Inexpensive","2010","indirect migration background","Female","53","0.22064881448971","0.16634360651915","0.274954022460271"
"Reasonable","2010","no migration background","Male","2668","0.502986882604463","0.489495453588805","0.51647831162012"
"Reasonable","2010","no migration background","Female","2854","0.510566611611409","0.497398513545852","0.523734709676966"
"Reasonable","2010","direct migration background","Male","247","0.576630066368277","0.530251908517392","0.623008224219161"
"Reasonable","2010","direct migration background","Female","280","0.563589760926809","0.521327836609718","0.605851685243899"
"Reasonable","2010","indirect migration background","Male","121","0.475033414525605","0.410070863227683","0.539995965823528"
"Reasonable","2010","indirect migration background","Female","125","0.583020749881455","0.518451861493517","0.647589638269392"
"Slightly Expensive","2010","no migration background","Male","481","0.0867145624399012","0.0791210102442462","0.0943081146355563"
"Slightly Expensive","2010","no migration background","Female","500","0.0854907044033152","0.0781251819094357","0.0928562268971947"
"Slightly Expensive","2010","direct migration background","Male","54","0.155397141864093","0.121391370295144","0.189402913433042"
"Slightly Expensive","2010","direct migration background","Female","68","0.155997389886433","0.125076583186464","0.186918196586403"
"Slightly Expensive","2010","indirect migration background","Male","28","","",""
"Slightly Expensive","2010","indirect migration background","Female","26","","",""
"Too Expensive","2010","no migration background","Male","79","0.0146232564588933","0.0113841971526089","0.0178623157651777"
"Too Expensive","2010","no migration background","Female","81","0.0140878162491001","0.0109833209519985","0.0171923115462016"
"Too Expensive","2010","direct migration background","Male","11","","",""
"Too Expensive","2010","direct migration background","Female","15","","",""
"Too Expensive","2010","indirect migration background","Male","5","","",""
"Too Expensive","2010","indirect migration background","Female","4","","",""
"Very Inexpensive","2011","no migration background","Male","610","0.100256970396157","0.092863982487787","0.107649958304528"
"Very Inexpensive","2011","no migration background","Female","635","0.0916932079183131","0.0847798331327424","0.0986065827038838"
"Very Inexpensive","2011","direct migration background","Male","44","0.0822084126819674","0.0583457244336375","0.106071100930297"
"Very Inexpensive","2011","direct migration background","Female","55","0.0981995531062427","0.0752517132315784","0.121147392980907"
"Very Inexpensive","2011","indirect migration background","Male","22","","",""
"Very Inexpensive","2011","indirect migration background","Female","19","","",""
"Inexpensive","2011","no migration background","Male","1870","0.298836918607696","0.287569352692576","0.310104484522815"
"Inexpensive","2011","no migration background","Female","1939","0.292498148833185","0.281600555727128","0.303395741939242"
"Inexpensive","2011","direct migration background","Male","104","0.202491913026552","0.167581049656939","0.237402776396166"
"Inexpensive","2011","direct migration background","Female","160","0.243397411505052","0.210305357756777","0.276489465253327"
"Inexpensive","2011","indirect migration background","Male","56","0.178539441487502","0.132517205321761","0.224561677653243"
"Inexpensive","2011","indirect migration background","Female","66","0.229938175591193","0.179274873601031","0.280601477581356"
"Reasonable","2011","no migration background","Male","3222","0.503893881373168","0.491586651958564","0.516201110787772"
"Reasonable","2011","no migration background","Female","3437","0.515114511839468","0.503142235767153","0.527086787911783"
"Reasonable","2011","direct migration background","Male","298","0.598970160857975","0.556392662817058","0.641547658898892"
"Reasonable","2011","direct migration background","Female","360","0.555196233127836","0.516875014115997","0.593517452139674"
"Reasonable","2011","indirect migration background","Male","146","0.611999403529585","0.553439686596404","0.670559120462766"
"Reasonable","2011","indirect migration background","Female","138","0.51870631426188","0.458548644755641","0.57886398376812"
"Slightly Expensive","2011","no migration background","Male","539","0.0822531587016057","0.0754901304179423","0.089016186985269"
"Slightly Expensive","2011","no migration background","Female","592","0.0887558588661527","0.0819431296580602","0.0955685880742452"
"Slightly Expensive","2011","direct migration background","Male","55","0.108890493531991","0.0818291271409325","0.135951859923049"
"Slightly Expensive","2011","direct migration background","Female","61","0.0894116736246929","0.0674082640270737","0.111415083222312"
"Slightly Expensive","2011","indirect migration background","Male","37","0.110900405263083","0.073164997658782","0.148635812867384"
"Slightly Expensive","2011","indirect migration background","Female","34","0.146211444585732","0.103672079603646","0.188750809567819"
"Too Expensive","2011","no migration background","Male","99","0.0147590709213731","0.0117907955102007","0.0177273463325455"
"Too Expensive","2011","no migration background","Female","91","0.0119382725428811","0.00933650782322885","0.0145400372625333"
"Too Expensive","2011","direct migration background","Male","8","","",""
"Too Expensive","2011","direct migration background","Female","10","","",""
"Too Expensive","2011","indirect migration background","Male","5","","",""
"Too Expensive","2011","indirect migration background","Female","8","","",""
"Very Inexpensive","2012","no migration background","Male","581","0.0932563221318516","0.0860268109388153","0.100485833324888"
"Very Inexpensive","2012","no migration background","Female","634","0.0996270313061729","0.0923909745550127","0.106863088057333"
"Very Inexpensive","2012","direct migration background","Male","37","0.0725078775576531","0.049867663223939","0.0951480918913673"
"Very Inexpensive","2012","direct migration background","Female","49","0.0801433370881055","0.0586845918684865","0.101602082307724"
"Very Inexpensive","2012","indirect migration background","Male","17","","",""
"Very Inexpensive","2012","indirect migration background","Female","16","","",""
"Inexpensive","2012","no migration background","Male","1853","0.292421802841482","0.281112922186986","0.303730683495977"
"Inexpensive","2012","no migration background","Female","1932","0.28175748588576","0.270888840191537","0.292626131579984"
"Inexpensive","2012","direct migration background","Male","146","0.302154192022291","0.262065039839261","0.342243344205321"
"Inexpensive","2012","direct migration background","Female","168","0.282366850163324","0.246789906689909","0.317943793636738"
"Inexpensive","2012","indirect migration background","Male","75","0.276900568577252","0.222086878219064","0.331714258935439"
"Inexpensive","2012","indirect migration background","Female","61","0.217809598061986","0.1688473313207","0.266771864803271"
"Reasonable","2012","no migration background","Male","3185","0.517846216466424","0.50542338144164","0.530269051491209"
"Reasonable","2012","no migration background","Female","3378","0.518278969660447","0.506206899737302","0.530351039583592"
"Reasonable","2012","direct migration background","Male","241","0.436666269675684","0.393366007711124","0.479966531640245"
"Reasonable","2012","direct migration background","Female","311","0.494067462132571","0.454553555863606","0.533581368401536"
"Reasonable","2012","indirect migration background","Male","129","0.516444121215783","0.455228380169755","0.577659862261812"
"Reasonable","2012","indirect migration background","Female","155","0.558387899503811","0.499482480556987","0.617293318450634"
"Slightly Expensive","2012","no migration background","Male","502","0.0825810646288739","0.0757379846937347","0.0894241445640131"
"Slightly Expensive","2012","no migration background","Female","541","0.0838724950452423","0.0771753471758078","0.0905696429146768"
"Slightly Expensive","2012","direct migration background","Male","74","0.1773056558142","0.143961987801176","0.210649323827224"
"Slightly Expensive","2012","direct migration background","Female","83","0.134101279157529","0.107169779188889","0.161032779126169"
"Slightly Expensive","2012","indirect migration background","Male","28","","",""
"Slightly Expensive","2012","indirect migration background","Female","32","0.121720403681249","0.0829353089705149","0.160505498391984"
"Too Expensive","2012","no migration background","Male","94","0.0138945939313685","0.0109844657144586","0.0168047221482785"
"Too Expensive","2012","no migration background","Female","96","0.0164640181023772","0.0133895839947825","0.019538452209972"
"Too Expensive","2012","direct migration background","Male","6","","",""
"Too Expensive","2012","direct migration background","Female","4","","",""
"Too Expensive","2012","indirect migration background","Male","7","","",""
"Too Expensive","2012","indirect migration background","Female","9","","",""
"Very Inexpensive","2013","no migration background","Male","600","0.100164194587115","0.0925036442274857","0.107824744946744"
"Very Inexpensive","2013","no migration background","Female","638","0.102946954825508","0.0954021122349067","0.11049179741611"
"Very Inexpensive","2013","direct migration background","Male","60","0.100043683983806","0.079367071771018","0.120720296196593"
"Very Inexpensive","2013","direct migration background","Female","79","0.079023434724547","0.0622440625266252","0.0958028069224688"
"Very Inexpensive","2013","indirect migration background","Male","30","0.0866341610274018","0.0570795370463015","0.116188785008502"
"Very Inexpensive","2013","indirect migration background","Female","29","","",""
"Inexpensive","2013","no migration background","Male","1807","0.306865890237106","0.295097826026247","0.318633954447966"
"Inexpensive","2013","no migration background","Female","1858","0.300769734128624","0.289383986747042","0.312155481510205"
"Inexpensive","2013","direct migration background","Male","189","0.249284396342288","0.219474593806536","0.279094198878039"
"Inexpensive","2013","direct migration background","Female","247","0.290701586810614","0.262458532439002","0.318944641182227"
"Inexpensive","2013","indirect migration background","Male","90","0.234936570176107","0.190393258481653","0.279479881870561"
"Inexpensive","2013","indirect migration background","Female","85","0.253447901306303","0.209125667639461","0.297770134973145"
"Reasonable","2013","no migration background","Male","2943","0.491760059655523","0.479003513425664","0.504516605885382"
"Reasonable","2013","no migration background","Female","3171","0.493575178265939","0.481162413757344","0.505987942774534"
"Reasonable","2013","direct migration background","Male","422","0.490069463707578","0.455621927818999","0.524516999596156"
"Reasonable","2013","direct migration background","Female","516","0.49396180060311","0.462865279875492","0.525058321330728"
"Reasonable","2013","indirect migration background","Male","182","0.566153052316583","0.514082322017954","0.618223782615212"
"Reasonable","2013","indirect migration background","Female","204","0.540953030639434","0.490177371442358","0.59172868983651"
"Slightly Expensive","2013","no migration background","Male","465","0.0877558967740246","0.0805362529600637","0.0949755405879856"
"Slightly Expensive","2013","no migration background","Female","490","0.0887599514624977","0.0816990638978795","0.0958208390271158"
"Slightly Expensive","2013","direct migration background","Male","124","0.150406774564587","0.125774016033236","0.175039533095937"
"Slightly Expensive","2013","direct migration background","Female","134","0.115882473378875","0.0959740281405082","0.135790918617242"
"Slightly Expensive","2013","indirect migration background","Male","37","0.0885015660270208","0.0586606665112725","0.118342465542769"
"Slightly Expensive","2013","indirect migration background","Female","41","0.113594978070266","0.0812622091093315","0.145927747031201"
"Too Expensive","2013","no migration background","Male","85","0.0134539587462311","0.0105142398084248","0.0163936776840373"
"Too Expensive","2013","no migration background","Female","75","0.0139481813174314","0.0110365054291874","0.0168598572056753"
"Too Expensive","2013","direct migration background","Male","14","","",""
"Too Expensive","2013","direct migration background","Female","17","","",""
"Too Expensive","2013","indirect migration background","Male","9","","",""
"Too Expensive","2013","indirect migration background","Female","11","","",""
"Very Inexpensive","2014","no migration background","Male","599","0.112924369186977","0.104494457566019","0.121354280807935"
"Very Inexpensive","2014","no migration background","Female","638","0.115979029868769","0.107651907579837","0.1243061521577"
"Very Inexpensive","2014","direct migration background","Male","54","0.103980722279551","0.0815129473277437","0.126448497231358"
"Very Inexpensive","2014","direct migration background","Female","64","0.090924604423191","0.0719936769338559","0.109855531912526"
"Very Inexpensive","2014","indirect migration background","Male","25","","",""
"Very Inexpensive","2014","indirect migration background","Female","27","","",""
"Inexpensive","2014","no migration background","Male","1628","0.299267583898907","0.28707053391618","0.311464633881634"
"Inexpensive","2014","no migration background","Female","1689","0.298129563242998","0.286233454646204","0.310025671839791"
"Inexpensive","2014","direct migration background","Male","197","0.29677655690228","0.263149687319627","0.330403426484934"
"Inexpensive","2014","direct migration background","Female","253","0.323931091816314","0.293116740528887","0.354745443103741"
"Inexpensive","2014","indirect migration background","Male","84","0.270686172775182","0.220984710900733","0.320387634649632"
"Inexpensive","2014","indirect migration background","Female","81","0.21927213501419","0.174899377316359","0.263644892712021"
"Reasonable","2014","no migration background","Male","2739","0.489876969543952","0.476562317010722","0.503191622077181"
"Reasonable","2014","no migration background","Female","2879","0.48884288772933","0.475843114465153","0.501842660993506"
"Reasonable","2014","direct migration background","Male","363","0.469797991209429","0.433061198682035","0.506534783736823"
"Reasonable","2014","direct migration background","Female","456","0.436264423324087","0.403609862216194","0.46891898443198"
"Reasonable","2014","indirect migration background","Male","171","0.538772939868749","0.48301083222678","0.594535047510718"
"Reasonable","2014","indirect migration background","Female","177","0.526195235379453","0.472646647191408","0.579743823567498"
"Slightly Expensive","2014","no migration background","Male","382","0.0858617262476197","0.0783997370719129","0.0933237154233264"
"Slightly Expensive","2014","no migration background","Female","413","0.0843398870472414","0.0771128949661823","0.0915668791283006"
"Slightly Expensive","2014","direct migration background","Male","74","0.10988700454869","0.0868661886494932","0.132907820447886"
"Slightly Expensive","2014","direct migration background","Female","88","0.131237666795104","0.109004006188919","0.153471327401289"
"Slightly Expensive","2014","indirect migration background","Male","24","","",""
"Slightly Expensive","2014","indirect migration background","Female","41","0.148163610233549","0.110063719699217","0.18626350076788"
"Too Expensive","2014","no migration background","Male","67","0.0120693511225449","0.00916095169166657","0.0149777505534233"
"Too Expensive","2014","no migration background","Female","61","0.0127086321116626","0.0097955951369424","0.0156216690863829"
"Too Expensive","2014","direct migration background","Male","21","","",""
"Too Expensive","2014","direct migration background","Female","25","","",""
"Too Expensive","2014","indirect migration background","Male","3","","",""
"Too Expensive","2014","indirect migration background","Female","8","","",""
