"hlf0094","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Very Inexpensive","1991","Couple + C. GT 16 ","no migration background","211","0.173757550168089","0.153679079213873","0.193836021122305","1"
"Very Inexpensive","1991","Couple + C. GT 16 ","direct migration background","21","","","","1"
"Very Inexpensive","1991","Couple + C. GT 16 ","indirect migration background","4","","","","1"
"Very Inexpensive","1991","Couple + C. LE and GT 16","no migration background","44","0.140982705328512","0.107090139110724","0.1748752715463","1"
"Very Inexpensive","1991","Couple + C. LE and GT 16","direct migration background","3","","","","1"
"Very Inexpensive","1991","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"Inexpensive","1992","1-pers.-HH","direct migration background","5","","","","2"
"Inexpensive","1992","1-pers.-HH","no migration background","78","0.323075367362041","0.263156686348212","0.38299404837587","2"
"Inexpensive","1992","(Married) couple without C. ","direct migration background","37","0.335258414660041","0.244962165741722","0.425554663578359","2"
"Inexpensive","1992","(Married) couple without C. ","indirect migration background","1","","","","2"
"Inexpensive","1992","Single parent ","no migration background","44","0.296169133478933","0.22833043319952","0.364007833758346","2"
"Inexpensive","1992","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","1992","(Married) couple without C. ","no migration background","366","0.33955407496997","0.311219197699326","0.367888952240613","2"
"Inexpensive","1992","Single parent ","direct migration background","6","","","","2"
"Inexpensive","1992","Single parent ","indirect migration background","","","","","2"
"Inexpensive","1992","Couple + C. LE 16 ","no migration background","302","0.313188484249736","0.284698259276351","0.341678709223121","2"
"Inexpensive","1992","Couple + C. LE 16 ","direct migration background","27","","","","2"
"Inexpensive","1992","Couple + C. LE 16 ","indirect migration background","2","","","","2"
"Inexpensive","1992","Couple + C. GT 16 ","indirect migration background","9","","","","2"
"Inexpensive","1992","Couple + C. LE and GT 16","no migration background","89","0.25295933048201","0.208843836195834","0.297074824768185","2"
"Inexpensive","1992","Couple + C. GT 16 ","no migration background","484","0.391881142005758","0.365137871061926","0.418624412949591","2"
"Inexpensive","1992","Couple + C. GT 16 ","direct migration background","40","0.329208280594997","0.247799297876637","0.410617263313357","2"
"Inexpensive","1992","Couple + C. LE and GT 16","direct migration background","16","","","","2"
"Inexpensive","1992","Couple + C. LE and GT 16","indirect migration background","7","","","","2"
"Reasonable","1992","1-pers.-HH","no migration background","96","0.441370336011694","0.377748861563305","0.504991810460082","3"
"Reasonable","1992","1-pers.-HH","direct migration background","8","","","","3"
"Reasonable","1992","1-pers.-HH","indirect migration background","","","","","3"
"Reasonable","1992","(Married) couple without C. ","no migration background","383","0.34518361752642","0.316736839359106","0.373630395693733","3"
"Reasonable","1992","(Married) couple without C. ","direct migration background","34","0.328589097655335","0.238748173458034","0.418430021852635","3"
"Reasonable","1992","(Married) couple without C. ","indirect migration background","2","","","","3"
"Reasonable","1992","Single parent ","no migration background","96","0.548012038408027","0.474063098895714","0.62196097792034","3"
"Reasonable","1992","Single parent ","direct migration background","6","","","","3"
"Reasonable","1992","Single parent ","indirect migration background","1","","","","3"
"Reasonable","1992","Couple + C. LE 16 ","no migration background","441","0.453395041418671","0.422814204367247","0.483975878470094","3"
"Reasonable","1992","Couple + C. LE 16 ","direct migration background","46","0.468969584197761","0.370167276142642","0.567771892252879","3"
"Reasonable","1992","Couple + C. LE 16 ","indirect migration background","4","","","","3"
"Reasonable","1992","Couple + C. GT 16 ","no migration background","463","0.354455737946903","0.328250559321799","0.380660916572007","3"
"Reasonable","1992","Couple + C. GT 16 ","direct migration background","51","0.35561342730701","0.272684619354489","0.438542235259532","3"
"Reasonable","1992","Couple + C. GT 16 ","indirect migration background","13","","","","3"
"Reasonable","1992","Couple + C. LE and GT 16","no migration background","174","0.489547237724969","0.438816782846442","0.540277692603496","3"
"Reasonable","1992","Couple + C. LE and GT 16","direct migration background","29","","","","3"
"Reasonable","1992","Couple + C. LE and GT 16","indirect migration background","12","","","","3"
"Slightly Expensive","1992","1-pers.-HH","direct migration background","1","","","","4"
"Slightly Expensive","1992","1-pers.-HH","no migration background","9","","","","4"
"Slightly Expensive","1992","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","1992","(Married) couple without C. ","no migration background","104","0.0832779957705151","0.066745737158169","0.0998102543828611","4"
"Slightly Expensive","1992","(Married) couple without C. ","direct migration background","9","","","","4"
"Slightly Expensive","1992","(Married) couple without C. ","indirect migration background","1","","","","4"
"Slightly Expensive","1992","Single parent ","direct migration background","3","","","","4"
"Slightly Expensive","1992","Single parent ","no migration background","11","","","","4"
"Slightly Expensive","1992","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","1992","Couple + C. LE 16 ","no migration background","126","0.09833888501076","0.0800469979062989","0.116630772115221","4"
"Slightly Expensive","1992","Couple + C. LE 16 ","direct migration background","16","","","","4"
"Slightly Expensive","1992","Couple + C. LE 16 ","indirect migration background","1","","","","4"
"Slightly Expensive","1992","Couple + C. GT 16 ","no migration background","92","0.0544762610579417","0.0420430595935019","0.0669094625223815","4"
"Slightly Expensive","1992","Couple + C. GT 16 ","direct migration background","12","","","","4"
"Slightly Expensive","1992","Couple + C. GT 16 ","indirect migration background","3","","","","4"
"Slightly Expensive","1992","Couple + C. LE and GT 16","no migration background","54","0.0990602363820443","0.0687428867157202","0.129377586048368","4"
"Slightly Expensive","1992","Couple + C. LE and GT 16","direct migration background","13","","","","4"
"Slightly Expensive","1992","Couple + C. LE and GT 16","indirect migration background","2","","","","4"
"Too Expensive","1992","1-pers.-HH","no migration background","6","","","","5"
"Too Expensive","1992","1-pers.-HH","direct migration background","2","","","","5"
"Too Expensive","1992","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","1992","(Married) couple without C. ","no migration background","26","","","","5"
"Too Expensive","1992","(Married) couple without C. ","direct migration background","2","","","","5"
"Too Expensive","1992","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","1992","Single parent ","no migration background","7","","","","5"
"Too Expensive","1992","Single parent ","direct migration background","","","","","5"
"Too Expensive","1992","Single parent ","indirect migration background","","","","","5"
"Too Expensive","1992","Couple + C. LE 16 ","no migration background","45","0.0271526489203829","0.0171686930089793","0.0371366048317864","5"
"Too Expensive","1992","Couple + C. GT 16 ","no migration background","52","0.036709026791901","0.0264073412971172","0.0470107122866849","5"
"Too Expensive","1992","Couple + C. GT 16 ","direct migration background","","","","","5"
"Too Expensive","1992","Couple + C. LE 16 ","direct migration background","4","","","","5"
"Too Expensive","1992","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Too Expensive","1992","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","1992","Couple + C. LE and GT 16","no migration background","9","","","","5"
"Too Expensive","1992","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","1992","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Very Inexpensive","1992","1-pers.-HH","no migration background","45","0.188431605998143","0.138326775207116","0.23853643678917","1"
"Very Inexpensive","1992","1-pers.-HH","direct migration background","3","","","","1"
"Very Inexpensive","1992","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","1992","(Married) couple without C. ","no migration background","194","0.210742327716797","0.186339872607134","0.23514478282646","1"
"Very Inexpensive","1992","(Married) couple without C. ","direct migration background","23","","","","1"
"Very Inexpensive","1992","(Married) couple without C. ","indirect migration background","1","","","","1"
"Very Inexpensive","1992","Single parent ","no migration background","16","","","","1"
"Very Inexpensive","1992","Single parent ","direct migration background","","","","","1"
"Very Inexpensive","1992","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","1992","Couple + C. LE 16 ","no migration background","104","0.107924940400451","0.088864373662953","0.126985507137948","1"
"Very Inexpensive","1992","Couple + C. LE 16 ","direct migration background","5","","","","1"
"Very Inexpensive","1992","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Very Inexpensive","1992","Couple + C. GT 16 ","no migration background","189","0.162477832197496","0.142269134856563","0.182686529538428","1"
"Very Inexpensive","1992","Couple + C. GT 16 ","direct migration background","25","","","","1"
"Very Inexpensive","1992","Couple + C. GT 16 ","indirect migration background","13","","","","1"
"Very Inexpensive","1992","Couple + C. LE and GT 16","no migration background","47","0.140327077141161","0.105079356416263","0.175574797866059","1"
"Very Inexpensive","1992","Couple + C. LE and GT 16","direct migration background","3","","","","1"
"Very Inexpensive","1992","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Inexpensive","1993","1-pers.-HH","no migration background","85","0.357590924748184","0.298059332916251","0.417122516580116","2"
"Inexpensive","1993","1-pers.-HH","direct migration background","2","","","","2"
"Inexpensive","1993","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","1993","(Married) couple without C. ","no migration background","425","0.387900393788731","0.359196194218322","0.416604593359141","2"
"Inexpensive","1993","(Married) couple without C. ","direct migration background","38","0.308592366870755","0.22380027689425","0.393384456847259","2"
"Inexpensive","1993","(Married) couple without C. ","indirect migration background","2","","","","2"
"Inexpensive","1993","Single parent ","no migration background","76","0.419284634381139","0.343299835899343","0.495269432862934","2"
"Inexpensive","1993","Single parent ","direct migration background","4","","","","2"
"Inexpensive","1993","Single parent ","indirect migration background","","","","","2"
"Inexpensive","1993","Couple + C. LE 16 ","no migration background","313","0.322405140502601","0.29337798684188","0.351432294163322","2"
"Inexpensive","1993","Couple + C. LE 16 ","direct migration background","36","0.387347549585788","0.284390435828555","0.49030466334302","2"
"Inexpensive","1993","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Inexpensive","1993","Couple + C. GT 16 ","indirect migration background","10","","","","2"
"Inexpensive","1993","Couple + C. LE and GT 16","no migration background","103","0.235688796982332","0.193237881419882","0.278139712544782","2"
"Inexpensive","1993","Couple + C. GT 16 ","no migration background","414","0.360166139194894","0.3327528911401","0.387579387249687","2"
"Inexpensive","1993","Couple + C. GT 16 ","direct migration background","43","0.385256976472788","0.296696252787755","0.473817700157822","2"
"Inexpensive","1993","Couple + C. LE and GT 16","direct migration background","14","","","","2"
"Inexpensive","1993","Couple + C. LE and GT 16","indirect migration background","7","","","","2"
"Reasonable","1993","1-pers.-HH","direct migration background","12","","","","3"
"Reasonable","1993","1-pers.-HH","indirect migration background","1","","","","3"
"Reasonable","1993","1-pers.-HH","no migration background","99","0.396966864774072","0.336195899558982","0.457737829989163","3"
"Reasonable","1993","(Married) couple without C. ","no migration background","390","0.339793537754433","0.311892412186216","0.367694663322651","3"
"Reasonable","1993","(Married) couple without C. ","direct migration background","48","0.489776700152988","0.398012164911485","0.581541235394491","3"
"Reasonable","1993","(Married) couple without C. ","indirect migration background","4","","","","3"
"Reasonable","1993","Single parent ","no migration background","62","0.433976162270189","0.357655719362598","0.510296605177779","3"
"Reasonable","1993","Single parent ","direct migration background","9","","","","3"
"Reasonable","1993","Single parent ","indirect migration background","","","","","3"
"Reasonable","1993","Couple + C. LE 16 ","no migration background","449","0.461236117084441","0.430277659675552","0.49219457449333","3"
"Reasonable","1993","Couple + C. LE 16 ","direct migration background","28","","","","3"
"Reasonable","1993","Couple + C. LE 16 ","indirect migration background","4","","","","3"
"Reasonable","1993","Couple + C. GT 16 ","no migration background","447","0.367420634156453","0.339890094297049","0.394951174015857","3"
"Reasonable","1993","Couple + C. GT 16 ","direct migration background","47","0.362088153258141","0.274628734226004","0.449547572290278","3"
"Reasonable","1993","Couple + C. GT 16 ","indirect migration background","20","","","","3"
"Reasonable","1993","Couple + C. LE and GT 16","direct migration background","24","","","","3"
"Reasonable","1993","Couple + C. LE and GT 16","indirect migration background","10","","","","3"
"Reasonable","1993","Couple + C. LE and GT 16","no migration background","181","0.465240322019701","0.415351818225512","0.51512882581389","3"
"Slightly Expensive","1993","1-pers.-HH","no migration background","13","","","","4"
"Slightly Expensive","1993","1-pers.-HH","direct migration background","3","","","","4"
"Slightly Expensive","1993","(Married) couple without C. ","direct migration background","8","","","","4"
"Slightly Expensive","1993","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","1993","(Married) couple without C. ","no migration background","79","0.0716296150860829","0.0564387947161521","0.0868204354560138","4"
"Slightly Expensive","1993","(Married) couple without C. ","indirect migration background","","","","","4"
"Slightly Expensive","1993","Single parent ","no migration background","9","","","","4"
"Slightly Expensive","1993","Single parent ","direct migration background","1","","","","4"
"Slightly Expensive","1993","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","1993","Couple + C. LE 16 ","no migration background","89","0.0783554920902592","0.0616663173159544","0.095044666864564","4"
"Slightly Expensive","1993","Couple + C. LE 16 ","direct migration background","15","","","","4"
"Slightly Expensive","1993","Couple + C. LE 16 ","indirect migration background","1","","","","4"
"Slightly Expensive","1993","Couple + C. GT 16 ","no migration background","85","0.0538897129821594","0.0409953686539023","0.0667840573104165","4"
"Slightly Expensive","1993","Couple + C. GT 16 ","direct migration background","4","","","","4"
"Slightly Expensive","1993","Couple + C. GT 16 ","indirect migration background","3","","","","4"
"Slightly Expensive","1993","Couple + C. LE and GT 16","no migration background","28","","","","4"
"Slightly Expensive","1993","Couple + C. LE and GT 16","direct migration background","4","","","","4"
"Slightly Expensive","1993","Couple + C. LE and GT 16","indirect migration background","1","","","","4"
"Too Expensive","1993","1-pers.-HH","no migration background","5","","","","5"
"Too Expensive","1993","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","1993","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","1993","(Married) couple without C. ","no migration background","15","","","","5"
"Too Expensive","1993","(Married) couple without C. ","direct migration background","2","","","","5"
"Too Expensive","1993","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","1993","Single parent ","no migration background","1","","","","5"
"Too Expensive","1993","Single parent ","direct migration background","1","","","","5"
"Too Expensive","1993","Single parent ","indirect migration background","","","","","5"
"Too Expensive","1993","Couple + C. LE 16 ","no migration background","36","0.0320549764311797","0.0211156269145648","0.0429943259477946","5"
"Too Expensive","1993","Couple + C. GT 16 ","no migration background","36","0.0275084314561169","0.0181683367076539","0.0368485262045798","5"
"Too Expensive","1993","Couple + C. GT 16 ","direct migration background","3","","","","5"
"Too Expensive","1993","Couple + C. LE 16 ","direct migration background","2","","","","5"
"Too Expensive","1993","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Too Expensive","1993","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","1993","Couple + C. LE and GT 16","no migration background","5","","","","5"
"Too Expensive","1993","Couple + C. LE and GT 16","direct migration background","2","","","","5"
"Too Expensive","1993","Couple + C. LE and GT 16","indirect migration background","1","","","","5"
"Very Inexpensive","1993","1-pers.-HH","no migration background","47","0.190837105689439","0.142028341951882","0.239645869426997","1"
"Very Inexpensive","1993","1-pers.-HH","direct migration background","3","","","","1"
"Very Inexpensive","1993","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","1993","(Married) couple without C. ","no migration background","198","0.183690718034229","0.160879669221794","0.206501766846663","1"
"Very Inexpensive","1993","(Married) couple without C. ","direct migration background","18","","","","1"
"Very Inexpensive","1993","(Married) couple without C. ","indirect migration background","","","","","1"
"Very Inexpensive","1993","Single parent ","no migration background","14","","","","1"
"Very Inexpensive","1993","Single parent ","direct migration background","","","","","1"
"Very Inexpensive","1993","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","1993","Couple + C. LE 16 ","no migration background","109","0.105948273891519","0.0868344892865323","0.125062058496506","1"
"Very Inexpensive","1993","Couple + C. GT 16 ","indirect migration background","8","","","","1"
"Very Inexpensive","1993","Couple + C. LE 16 ","direct migration background","5","","","","1"
"Very Inexpensive","1993","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Very Inexpensive","1993","Couple + C. GT 16 ","no migration background","196","0.191015082210377","0.168566987390012","0.213463177030741","1"
"Very Inexpensive","1993","Couple + C. GT 16 ","direct migration background","19","","","","1"
"Very Inexpensive","1993","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"Very Inexpensive","1993","Couple + C. LE and GT 16","no migration background","67","0.218173336730321","0.176864919544531","0.259481753916112","1"
"Very Inexpensive","1993","Couple + C. LE and GT 16","direct migration background","5","","","","1"
"Inexpensive","1994","1-pers.-HH","no migration background","89","0.341757355689054","0.283994301043494","0.399520410334614","2"
"Inexpensive","1994","1-pers.-HH","direct migration background","4","","","","2"
"Inexpensive","1994","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","1994","(Married) couple without C. ","no migration background","385","0.344115575944254","0.316304927904994","0.371926223983514","2"
"Inexpensive","1994","(Married) couple without C. ","direct migration background","40","0.295889394277879","0.216191295583783","0.375587492971976","2"
"Inexpensive","1994","(Married) couple without C. ","indirect migration background","2","","","","2"
"Inexpensive","1994","Single parent ","no migration background","59","0.34468367317947","0.271497938967869","0.41786940739107","2"
"Inexpensive","1994","Single parent ","direct migration background","3","","","","2"
"Inexpensive","1994","Single parent ","indirect migration background","","","","","2"
"Inexpensive","1994","Couple + C. LE 16 ","no migration background","285","0.292837979843778","0.264828678340183","0.320847281347373","2"
"Inexpensive","1994","Couple + C. LE 16 ","direct migration background","28","","","","2"
"Inexpensive","1994","Couple + C. GT 16 ","direct migration background","36","0.292262065154142","0.204853521778249","0.379670608530034","2"
"Inexpensive","1994","Couple + C. GT 16 ","indirect migration background","13","","","","2"
"Inexpensive","1994","Couple + C. LE and GT 16","indirect migration background","9","","","","2"
"Inexpensive","1994","Couple + C. LE 16 ","indirect migration background","5","","","","2"
"Inexpensive","1994","Couple + C. GT 16 ","no migration background","372","0.333797776670921","0.306204935489034","0.361390617852809","2"
"Inexpensive","1994","Couple + C. LE and GT 16","no migration background","135","0.312628218981269","0.268504196173373","0.356752241789165","2"
"Inexpensive","1994","Couple + C. LE and GT 16","direct migration background","13","","","","2"
"Reasonable","1994","1-pers.-HH","indirect migration background","","","","","3"
"Reasonable","1994","1-pers.-HH","no migration background","104","0.415704609350269","0.35568310735574","0.475726111344798","3"
"Reasonable","1994","1-pers.-HH","direct migration background","7","","","","3"
"Reasonable","1994","(Married) couple without C. ","no migration background","443","0.382954645514308","0.354498406543465","0.411410884485152","3"
"Reasonable","1994","(Married) couple without C. ","direct migration background","50","0.383813549528702","0.298899599918481","0.468727499138922","3"
"Reasonable","1994","(Married) couple without C. ","indirect migration background","3","","","","3"
"Reasonable","1994","Single parent ","no migration background","74","0.442386471048576","0.365904661744992","0.51886828035216","3"
"Reasonable","1994","Single parent ","direct migration background","9","","","","3"
"Reasonable","1994","Single parent ","indirect migration background","","","","","3"
"Reasonable","1994","Couple + C. LE 16 ","no migration background","510","0.485589039984045","0.454826750265971","0.516351329702118","3"
"Reasonable","1994","Couple + C. GT 16 ","indirect migration background","19","","","","3"
"Reasonable","1994","Couple + C. LE 16 ","direct migration background","43","0.536111165390217","0.430712951492306","0.641509379288127","3"
"Reasonable","1994","Couple + C. LE 16 ","indirect migration background","2","","","","3"
"Reasonable","1994","Couple + C. GT 16 ","no migration background","429","0.378687789981835","0.350305511432736","0.407070068530934","3"
"Reasonable","1994","Couple + C. GT 16 ","direct migration background","43","0.45516149388925","0.359453530413081","0.55086945736542","3"
"Reasonable","1994","Couple + C. LE and GT 16","direct migration background","23","","","","3"
"Reasonable","1994","Couple + C. LE and GT 16","indirect migration background","10","","","","3"
"Reasonable","1994","Couple + C. LE and GT 16","no migration background","183","0.429892974374969","0.382770994112484","0.477014954637455","3"
"Slightly Expensive","1994","1-pers.-HH","no migration background","11","","","","4"
"Slightly Expensive","1994","1-pers.-HH","direct migration background","1","","","","4"
"Slightly Expensive","1994","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","1994","(Married) couple without C. ","no migration background","67","0.0524233118272627","0.0393761906611603","0.0654704329933651","4"
"Slightly Expensive","1994","(Married) couple without C. ","direct migration background","4","","","","4"
"Slightly Expensive","1994","(Married) couple without C. ","indirect migration background","","","","","4"
"Slightly Expensive","1994","Single parent ","no migration background","10","","","","4"
"Slightly Expensive","1994","Single parent ","direct migration background","1","","","","4"
"Slightly Expensive","1994","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","1994","Couple + C. LE 16 ","no migration background","103","0.0973994066627728","0.0791497341095577","0.115649079215988","4"
"Slightly Expensive","1994","Couple + C. LE 16 ","direct migration background","9","","","","4"
"Slightly Expensive","1994","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Slightly Expensive","1994","Couple + C. LE and GT 16","direct migration background","7","","","","4"
"Slightly Expensive","1994","Couple + C. GT 16 ","no migration background","104","0.0693201070690711","0.0544579639008887","0.0841822502372535","4"
"Slightly Expensive","1994","Couple + C. GT 16 ","direct migration background","6","","","","4"
"Slightly Expensive","1994","Couple + C. GT 16 ","indirect migration background","1","","","","4"
"Slightly Expensive","1994","Couple + C. LE and GT 16","no migration background","32","0.0602422387018316","0.0375945610713991","0.0828899163322642","4"
"Slightly Expensive","1994","Couple + C. LE and GT 16","indirect migration background","3","","","","4"
"Too Expensive","1994","1-pers.-HH","direct migration background","2","","","","5"
"Too Expensive","1994","1-pers.-HH","no migration background","4","","","","5"
"Too Expensive","1994","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","1994","(Married) couple without C. ","no migration background","16","","","","5"
"Too Expensive","1994","(Married) couple without C. ","direct migration background","1","","","","5"
"Too Expensive","1994","(Married) couple without C. ","indirect migration background","1","","","","5"
"Too Expensive","1994","Single parent ","no migration background","","","","","5"
"Too Expensive","1994","Single parent ","direct migration background","","","","","5"
"Too Expensive","1994","Single parent ","indirect migration background","","","","","5"
"Too Expensive","1994","Couple + C. LE 16 ","no migration background","12","","","","5"
"Too Expensive","1994","Couple + C. GT 16 ","direct migration background","1","","","","5"
"Too Expensive","1994","Couple + C. LE 16 ","direct migration background","2","","","","5"
"Too Expensive","1994","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Too Expensive","1994","Couple + C. GT 16 ","no migration background","41","0.0255709260213709","0.0163345839840454","0.0348072680586965","5"
"Too Expensive","1994","Couple + C. GT 16 ","indirect migration background","1","","","","5"
"Too Expensive","1994","Couple + C. LE and GT 16","no migration background","6","","","","5"
"Too Expensive","1994","Couple + C. LE and GT 16","direct migration background","2","","","","5"
"Too Expensive","1994","Couple + C. LE and GT 16","indirect migration background","1","","","","5"
"Very Inexpensive","1994","1-pers.-HH","no migration background","51","0.204220723155793","0.155124913501009","0.253316532810576","1"
"Very Inexpensive","1994","1-pers.-HH","direct migration background","7","","","","1"
"Very Inexpensive","1994","1-pers.-HH","indirect migration background","1","","","","1"
"Very Inexpensive","1994","(Married) couple without C. ","no migration background","210","0.200101979399182","0.176681904043447","0.223522054754917","1"
"Very Inexpensive","1994","(Married) couple without C. ","direct migration background","31","0.254456776386025","0.178405546366768","0.330508006405282","1"
"Very Inexpensive","1994","(Married) couple without C. ","indirect migration background","","","","","1"
"Very Inexpensive","1994","Single parent ","no migration background","19","","","","1"
"Very Inexpensive","1994","Single parent ","direct migration background","2","","","","1"
"Very Inexpensive","1994","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","1994","Couple + C. LE 16 ","no migration background","104","0.117814025959406","0.0979710097871475","0.137657042131665","1"
"Very Inexpensive","1994","Couple + C. LE 16 ","direct migration background","4","","","","1"
"Very Inexpensive","1994","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very Inexpensive","1994","Couple + C. GT 16 ","no migration background","176","0.192623400256802","0.169548264538191","0.215698535975412","1"
"Very Inexpensive","1994","Couple + C. GT 16 ","direct migration background","18","","","","1"
"Very Inexpensive","1994","Couple + C. GT 16 ","indirect migration background","7","","","","1"
"Very Inexpensive","1994","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"Very Inexpensive","1994","Couple + C. LE and GT 16","direct migration background","6","","","","1"
"Very Inexpensive","1994","Couple + C. LE and GT 16","no migration background","68","0.178119440071081","0.141700678165737","0.214538201976425","1"
"Inexpensive","1995","1-pers.-HH","no migration background","96","0.367671444786152","0.309175038591654","0.42616785098065","2"
"Inexpensive","1995","1-pers.-HH","direct migration background","8","","","","2"
"Inexpensive","1995","1-pers.-HH","indirect migration background","1","","","","2"
"Inexpensive","1995","(Married) couple without C. ","no migration background","428","0.370515988774962","0.342456950037526","0.398575027512399","2"
"Inexpensive","1995","(Married) couple without C. ","direct migration background","43","0.272233314409804","0.199784578726945","0.344682050092662","2"
"Inexpensive","1995","(Married) couple without C. ","indirect migration background","2","","","","2"
"Inexpensive","1995","Single parent ","no migration background","58","0.309533483576155","0.238123278209108","0.380943688943201","2"
"Inexpensive","1995","Single parent ","direct migration background","12","","","","2"
"Inexpensive","1995","Single parent ","indirect migration background","1","","","","2"
"Inexpensive","1995","Couple + C. LE 16 ","no migration background","307","0.307729259285199","0.279664410852538","0.33579410771786","2"
"Inexpensive","1995","Couple + C. LE 16 ","direct migration background","36","0.314459128060952","0.228084660985167","0.400833595136737","2"
"Inexpensive","1995","Couple + C. GT 16 ","direct migration background","40","0.35804770065764","0.268044766915231","0.448050634400048","2"
"Inexpensive","1995","Couple + C. GT 16 ","indirect migration background","10","","","","2"
"Inexpensive","1995","Couple + C. LE and GT 16","indirect migration background","9","","","","2"
"Inexpensive","1995","Couple + C. LE 16 ","indirect migration background","4","","","","2"
"Inexpensive","1995","Couple + C. GT 16 ","no migration background","370","0.342928559748403","0.315028584332389","0.370828535164416","2"
"Inexpensive","1995","Couple + C. LE and GT 16","no migration background","130","0.32861204983674","0.284370263268663","0.372853836404817","2"
"Inexpensive","1995","Couple + C. LE and GT 16","direct migration background","17","","","","2"
"Reasonable","1995","1-pers.-HH","direct migration background","7","","","","3"
"Reasonable","1995","1-pers.-HH","no migration background","99","0.386696996092192","0.327615595462592","0.445778396721792","3"
"Reasonable","1995","1-pers.-HH","indirect migration background","","","","","3"
"Reasonable","1995","(Married) couple without C. ","no migration background","398","0.33726668476842","0.309798302464315","0.364735067072525","3"
"Reasonable","1995","(Married) couple without C. ","direct migration background","60","0.348646718580655","0.271081828099796","0.426211609061513","3"
"Reasonable","1995","(Married) couple without C. ","indirect migration background","4","","","","3"
"Reasonable","1995","Single parent ","direct migration background","8","","","","3"
"Reasonable","1995","Single parent ","no migration background","79","0.52340144089093","0.446252676920445","0.600550204861414","3"
"Reasonable","1995","Single parent ","indirect migration background","2","","","","3"
"Reasonable","1995","Couple + C. LE 16 ","no migration background","478","0.469348713985884","0.439003322556117","0.499694105415651","3"
"Reasonable","1995","Couple + C. LE 16 ","direct migration background","52","0.475431250010467","0.382527836519562","0.568334663501372","3"
"Reasonable","1995","Couple + C. LE 16 ","indirect migration background","3","","","","3"
"Reasonable","1995","Couple + C. GT 16 ","no migration background","434","0.373274801409909","0.344846650497631","0.401702952322187","3"
"Reasonable","1995","Couple + C. GT 16 ","direct migration background","42","0.295295988644508","0.209657895686167","0.38093408160285","3"
"Reasonable","1995","Couple + C. LE and GT 16","direct migration background","21","","","","3"
"Reasonable","1995","Couple + C. LE and GT 16","indirect migration background","17","","","","3"
"Reasonable","1995","Couple + C. GT 16 ","indirect migration background","10","","","","3"
"Reasonable","1995","Couple + C. LE and GT 16","no migration background","223","0.496407480891514","0.449313767465461","0.543501194317567","3"
"Slightly Expensive","1995","1-pers.-HH","no migration background","18","","","","4"
"Slightly Expensive","1995","1-pers.-HH","direct migration background","","","","","4"
"Slightly Expensive","1995","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","1995","(Married) couple without C. ","no migration background","96","0.0854545876442889","0.0692122965674189","0.101696878721159","4"
"Slightly Expensive","1995","(Married) couple without C. ","direct migration background","7","","","","4"
"Slightly Expensive","1995","(Married) couple without C. ","indirect migration background","","","","","4"
"Slightly Expensive","1995","Single parent ","no migration background","7","","","","4"
"Slightly Expensive","1995","Single parent ","direct migration background","","","","","4"
"Slightly Expensive","1995","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","1995","Couple + C. LE 16 ","no migration background","132","0.106328614627642","0.0875849579351588","0.125072271320125","4"
