"hlf0094","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","1995","Not Employed","no migration background","669","0.383908443270278","0.360420891424616","0.40739599511594","3"
"Reasonable","1995","Not Employed","direct migration background","73","0.357941154204734","0.290307528383236","0.425574780026232","3"
"Reasonable","1995","Not Employed","indirect migration background","17","","","","3"
"Reasonable","1995","Employed","no migration background","1235","0.419912751940405","0.401846817262624","0.437978686618186","3"
"Reasonable","1995","Employed","direct migration background","134","0.372662043111819","0.319602792436041","0.425721293787596","3"
"Reasonable","1995","Employed","indirect migration background","25","","","","3"
"Slightly Expensive","1995","Not Employed","no migration background","93","0.0523401115101844","0.0415842583998401","0.0630959646205287","4"
"Slightly Expensive","1995","Not Employed","direct migration background","16","","","","4"
"Slightly Expensive","1995","Not Employed","indirect migration background","5","","","","4"
"Slightly Expensive","1995","Employed","no migration background","288","0.093846181463112","0.0831717805519769","0.104520582374247","4"
"Slightly Expensive","1995","Employed","direct migration background","38","0.128669083054922","0.0919255075928188","0.165412658517026","4"
"Slightly Expensive","1995","Employed","indirect migration background","5","","","","4"
"Too Expensive","1995","Not Employed","direct migration background","3","","","","5"
"Too Expensive","1995","Not Employed","no migration background","12","","","","5"
"Too Expensive","1995","Not Employed","indirect migration background","1","","","","5"
"Too Expensive","1995","Employed","no migration background","49","0.0175601564680669","0.0127523008311727","0.0223680121049611","5"
"Too Expensive","1995","Employed","direct migration background","5","","","","5"
"Too Expensive","1995","Employed","indirect migration background","1","","","","5"
"Very Inexpensive","1995","Not Employed","no migration background","267","0.180706499049584","0.162123836843582","0.199289161255587","1"
"Very Inexpensive","1995","Not Employed","direct migration background","44","0.269914687580173","0.20728654940197","0.332542825758376","1"
"Very Inexpensive","1995","Not Employed","indirect migration background","7","","","","1"
"Very Inexpensive","1995","Employed","no migration background","397","0.149410034967909","0.136360823905346","0.162459246030472","1"
"Very Inexpensive","1995","Employed","direct migration background","35","0.163333551017448","0.122767136092225","0.203899965942672","1"
"Very Inexpensive","1995","Employed","indirect migration background","12","","","","1"
"Inexpensive","1996","Not Employed","no migration background","591","0.364992904059501","0.341571100675548","0.388414707443454","2"
"Inexpensive","1996","Not Employed","direct migration background","67","0.310074007957515","0.245321888216616","0.374826127698413","2"
"Inexpensive","1996","Not Employed","indirect migration background","16","","","","2"
"Inexpensive","1996","Employed","no migration background","913","0.311116397187417","0.294384894288278","0.327847900086556","2"
"Inexpensive","1996","Employed","direct migration background","91","0.271117974316673","0.220476071989611","0.321759876643734","2"
"Inexpensive","1996","Employed","indirect migration background","24","","","","2"
"Reasonable","1996","Not Employed","no migration background","651","0.383884100894565","0.360223808795383","0.407544392993747","3"
"Reasonable","1996","Not Employed","direct migration background","80","0.356876845148576","0.289807152849497","0.423946537447656","3"
"Reasonable","1996","Not Employed","indirect migration background","12","","","","3"
"Reasonable","1996","Employed","no migration background","1345","0.440386145278382","0.422444526214013","0.458327764342752","3"
"Reasonable","1996","Employed","direct migration background","127","0.419393372619402","0.363178140072175","0.475608605166629","3"
"Reasonable","1996","Employed","indirect migration background","29","","","","3"
"Slightly Expensive","1996","Not Employed","no migration background","102","0.049323229825647","0.0387883150662855","0.0598581445850085","4"
"Slightly Expensive","1996","Not Employed","direct migration background","5","","","","4"
"Slightly Expensive","1996","Not Employed","indirect migration background","5","","","","4"
"Slightly Expensive","1996","Employed","no migration background","252","0.0804080052297531","0.0705803974854233","0.0902356129740828","4"
"Slightly Expensive","1996","Employed","direct migration background","40","0.153997124263887","0.11287794282122","0.195116305706553","4"
"Slightly Expensive","1996","Employed","indirect migration background","6","","","","4"
"Too Expensive","1996","Not Employed","no migration background","19","","","","5"
"Too Expensive","1996","Not Employed","direct migration background","","","","","5"
"Too Expensive","1996","Not Employed","indirect migration background","3","","","","5"
"Too Expensive","1996","Employed","no migration background","42","0.0178078497325697","0.0130281066936828","0.0225875927714566","5"
"Too Expensive","1996","Employed","direct migration background","16","","","","5"
"Too Expensive","1996","Employed","indirect migration background","2","","","","5"
"Very Inexpensive","1996","Not Employed","no migration background","260","0.186349181021708","0.167405184370143","0.205293177673273","1"
"Very Inexpensive","1996","Not Employed","direct migration background","44","0.322150453550286","0.256729618422025","0.387571288678547","1"
"Very Inexpensive","1996","Not Employed","indirect migration background","7","","","","1"
"Very Inexpensive","1996","Employed","no migration background","389","0.150281602571878","0.137366704044417","0.163196501099339","1"
"Very Inexpensive","1996","Employed","direct migration background","22","","","","1"
"Very Inexpensive","1996","Employed","indirect migration background","5","","","","1"
"Inexpensive","1997","Not Employed","no migration background","605","0.351637580281483","0.328805262055639","0.374469898507327","2"
"Inexpensive","1997","Not Employed","direct migration background","52","0.310205263240187","0.246096468453417","0.374314058026957","2"
"Inexpensive","1997","Not Employed","indirect migration background","16","","","","2"
"Inexpensive","1997","Employed","no migration background","864","0.306772787322417","0.290060673945239","0.323484900699595","2"
"Inexpensive","1997","Employed","direct migration background","75","0.273902434761953","0.224097982361128","0.323706887162779","2"
"Inexpensive","1997","Employed","indirect migration background","23","","","","2"
"Reasonable","1997","Not Employed","no migration background","708","0.406280707566275","0.38279535248248","0.42976606265007","3"
"Reasonable","1997","Not Employed","direct migration background","96","0.397521262636602","0.32969714741907","0.465345377854133","3"
"Reasonable","1997","Not Employed","indirect migration background","25","","","","3"
"Reasonable","1997","Employed","no migration background","1349","0.439825699753992","0.421837527109361","0.457813872398623","3"
"Reasonable","1997","Employed","indirect migration background","39","0.530810453348716","0.420060210561356","0.641560696136076","3"
"Reasonable","1997","Employed","direct migration background","147","0.412091220360132","0.35712139127151","0.467061049448753","3"
"Slightly Expensive","1997","Not Employed","no migration background","90","0.0446003150790308","0.0347294558032944","0.0544711743547671","4"
"Slightly Expensive","1997","Not Employed","direct migration background","10","","","","4"
"Slightly Expensive","1997","Not Employed","indirect migration background","2","","","","4"
"Slightly Expensive","1997","Employed","no migration background","259","0.0809096202337526","0.0710271765685371","0.0907920638989682","4"
"Slightly Expensive","1997","Employed","indirect migration background","8","","","","4"
"Slightly Expensive","1997","Employed","direct migration background","31","0.104110902668778","0.07000355372042","0.138218251617137","4"
"Too Expensive","1997","Not Employed","no migration background","15","","","","5"
"Too Expensive","1997","Not Employed","direct migration background","3","","","","5"
"Too Expensive","1997","Not Employed","indirect migration background","3","","","","5"
"Too Expensive","1997","Employed","no migration background","55","0.023000931544794","0.0175683663942258","0.0284334966953621","5"
"Too Expensive","1997","Employed","direct migration background","14","","","","5"
"Too Expensive","1997","Employed","indirect migration background","1","","","","5"
"Very Inexpensive","1997","Not Employed","no migration background","262","0.187366619867435","0.168707683224793","0.206025556510078","1"
"Very Inexpensive","1997","Not Employed","direct migration background","39","0.233955811147432","0.175284347447534","0.292627274847329","1"
"Very Inexpensive","1997","Not Employed","indirect migration background","6","","","","1"
"Very Inexpensive","1997","Employed","no migration background","398","0.149490961145044","0.136568891135723","0.162413031154365","1"
"Very Inexpensive","1997","Employed","direct migration background","41","0.181504189842634","0.138459033409817","0.22454934627545","1"
"Very Inexpensive","1997","Employed","indirect migration background","7","","","","1"
"Inexpensive","1998","Not Employed","no migration background","721","0.367878470297074","0.346921664257856","0.388835276336292","2"
"Inexpensive","1998","Not Employed","indirect migration background","14","","","","2"
"Inexpensive","1998","Not Employed","direct migration background","64","0.299500062811915","0.238974441003163","0.360025684620668","2"
"Inexpensive","1998","Employed","no migration background","975","0.291272372611668","0.275772980804339","0.306771764418997","2"
"Inexpensive","1998","Employed","direct migration background","92","0.253844775473739","0.206529092056016","0.301160458891461","2"
"Inexpensive","1998","Employed","indirect migration background","20","","","","2"
"Reasonable","1998","Not Employed","no migration background","807","0.371866352473203","0.350862832324543","0.392869872621863","3"
"Reasonable","1998","Not Employed","direct migration background","99","0.436715593805676","0.371176570557885","0.502254617053468","3"
"Reasonable","1998","Not Employed","indirect migration background","23","","","","3"
"Reasonable","1998","Employed","no migration background","1499","0.448656696989195","0.431690150240291","0.465623243738098","3"
"Reasonable","1998","Employed","direct migration background","153","0.442909730270032","0.388905620948521","0.496913839591542","3"
"Reasonable","1998","Employed","indirect migration background","45","0.54894205582124","0.445563012703178","0.652321098939302","3"
"Slightly Expensive","1998","Not Employed","no migration background","129","0.0512803195258564","0.0416947718207672","0.0608658672309455","4"
"Slightly Expensive","1998","Not Employed","direct migration background","17","","","","4"
"Slightly Expensive","1998","Not Employed","indirect migration background","5","","","","4"
"Slightly Expensive","1998","Employed","no migration background","316","0.0869468543381514","0.0773351524053808","0.0965585562709221","4"
"Slightly Expensive","1998","Employed","indirect migration background","12","","","","4"
"Slightly Expensive","1998","Employed","direct migration background","35","0.106245148152789","0.072743191684985","0.139747104620593","4"
"Too Expensive","1998","Not Employed","no migration background","24","","","","5"
"Too Expensive","1998","Not Employed","direct migration background","1","","","","5"
"Too Expensive","1998","Not Employed","indirect migration background","1","","","","5"
"Too Expensive","1998","Employed","no migration background","49","0.0177432058236705","0.0132396671680346","0.0222467444793064","5"
"Too Expensive","1998","Employed","direct migration background","4","","","","5"
"Too Expensive","1998","Employed","indirect migration background","1","","","","5"
"Very Inexpensive","1998","Not Employed","no migration background","353","0.192523210700774","0.175388404833003","0.209658016568546","1"
"Very Inexpensive","1998","Not Employed","direct migration background","39","0.201219892360067","0.148243079488227","0.254196705231908","1"
"Very Inexpensive","1998","Not Employed","indirect migration background","13","","","","1"
"Very Inexpensive","1998","Employed","direct migration background","41","0.184119638972607","0.14198204757258","0.226257230372634","1"
"Very Inexpensive","1998","Employed","no migration background","462","0.155380870237315","0.143022688990502","0.167739051484129","1"
"Very Inexpensive","1998","Employed","indirect migration background","11","","","","1"
"Inexpensive","1999","Not Employed","no migration background","704","0.396833995334604","0.37467744901462","0.418990541654588","2"
"Inexpensive","1999","Not Employed","direct migration background","58","0.293862340513186","0.23268720461143","0.355037476414942","2"
"Inexpensive","1999","Not Employed","indirect migration background","12","","","","2"
"Inexpensive","1999","Employed","no migration background","1050","0.321427073685343","0.305659218164588","0.337194929206098","2"
"Inexpensive","1999","Employed","direct migration background","87","0.266649955304237","0.219296452869082","0.314003457739392","2"
"Inexpensive","1999","Employed","indirect migration background","27","","","","2"
"Reasonable","1999","Not Employed","no migration background","730","0.363399806371109","0.341617446376237","0.38518216636598","3"
"Reasonable","1999","Not Employed","direct migration background","97","0.349517880371216","0.285483874734408","0.413551886008025","3"
"Reasonable","1999","Not Employed","indirect migration background","23","","","","3"
"Reasonable","1999","Employed","no migration background","1411","0.417568883017771","0.40091868168672","0.434219084348823","3"
"Reasonable","1999","Employed","direct migration background","164","0.432042554731453","0.378997262204487","0.48508784725842","3"
"Reasonable","1999","Employed","indirect migration background","52","0.518246940178614","0.419820651895874","0.616673228461354","3"
"Slightly Expensive","1999","Not Employed","no migration background","106","0.0473673059503844","0.0377471683095759","0.056987443591193","4"
"Slightly Expensive","1999","Not Employed","direct migration background","11","","","","4"
"Slightly Expensive","1999","Not Employed","indirect migration background","2","","","","4"
"Slightly Expensive","1999","Employed","no migration background","317","0.0844079883447341","0.0750220885553562","0.0937938881341119","4"
"Slightly Expensive","1999","Employed","direct migration background","28","","","","4"
"Slightly Expensive","1999","Employed","indirect migration background","8","","","","4"
"Too Expensive","1999","Not Employed","no migration background","23","","","","5"
"Too Expensive","1999","Not Employed","indirect migration background","","","","","5"
"Too Expensive","1999","Not Employed","direct migration background","2","","","","5"
"Too Expensive","1999","Employed","no migration background","75","0.0214910715232345","0.0165950358698071","0.0263871071766618","5"
"Too Expensive","1999","Employed","direct migration background","13","","","","5"
"Too Expensive","1999","Employed","indirect migration background","4","","","","5"
"Very Inexpensive","1999","Not Employed","no migration background","310","0.181955312329162","0.164483011983787","0.199427612674538","1"
"Very Inexpensive","1999","Not Employed","direct migration background","45","0.320152799088289","0.25749969424519","0.382805903931389","1"
"Very Inexpensive","1999","Not Employed","indirect migration background","10","","","","1"
"Very Inexpensive","1999","Employed","direct migration background","43","0.149412543201011","0.111237573275273","0.18758751312675","1"
"Very Inexpensive","1999","Employed","no migration background","517","0.155104983428917","0.142882839585081","0.167327127272753","1"
"Very Inexpensive","1999","Employed","indirect migration background","8","","","","1"
"Inexpensive","2000","Not Employed","direct migration background","115","0.374303231354137","0.323819147134316","0.424787315573959","2"
"Inexpensive","2000","Not Employed","no migration background","1457","0.369023223159933","0.354112228616707","0.38393421770316","2"
"Inexpensive","2000","Not Employed","indirect migration background","36","0.437461592727865","0.33609374351916","0.538829441936571","2"
"Inexpensive","2000","Employed","no migration background","2084","0.317679989931341","0.306419596443993","0.32894038341869","2"
"Inexpensive","2000","Employed","direct migration background","138","0.253805772228686","0.217269306889567","0.290342237567806","2"
"Inexpensive","2000","Employed","indirect migration background","41","0.260552131739285","0.191001116848011","0.330103146630559","2"
"Reasonable","2000","Not Employed","no migration background","1604","0.385190525509107","0.370152834782086","0.400228216236129","3"
"Reasonable","2000","Not Employed","direct migration background","154","0.385858126926564","0.335076230096514","0.436640023756614","3"
"Reasonable","2000","Not Employed","indirect migration background","34","0.310511505918746","0.215962593475607","0.405060418361885","3"
"Reasonable","2000","Employed","no migration background","2881","0.433019263236759","0.421035248256852","0.445003278216665","3"
"Reasonable","2000","Employed","direct migration background","262","0.446279025588935","0.404544203623877","0.488013847553992","3"
"Reasonable","2000","Employed","indirect migration background","81","0.536868356118048","0.457857183597421","0.615879528638676","3"
"Slightly Expensive","2000","Not Employed","no migration background","291","0.0683510222855776","0.0605532286464601","0.0761488159246952","4"
"Slightly Expensive","2000","Not Employed","direct migration background","38","0.0908729920714361","0.0608889324953732","0.120857051647499","4"
"Slightly Expensive","2000","Not Employed","indirect migration background","10","","","","4"
"Slightly Expensive","2000","Employed","direct migration background","55","0.112646380683278","0.0861029640691302","0.139189797297426","4"
"Slightly Expensive","2000","Employed","no migration background","665","0.0984389975869838","0.0912338026851218","0.105644192488846","4"
"Slightly Expensive","2000","Employed","indirect migration background","14","","","","4"
"Too Expensive","2000","Not Employed","no migration background","44","0.00919283921760742","0.00624371900802165","0.0121419594271932","5"
"Too Expensive","2000","Not Employed","indirect migration background","2","","","","5"
"Too Expensive","2000","Not Employed","direct migration background","3","","","","5"
"Too Expensive","2000","Employed","no migration background","124","0.0201315082827833","0.0167345779789585","0.0235284385866081","5"
"Too Expensive","2000","Employed","direct migration background","21","","","","5"
"Too Expensive","2000","Employed","indirect migration background","4","","","","5"
"Very Inexpensive","2000","Not Employed","no migration background","627","0.168242389827774","0.156682886331519","0.17980189332403","1"
"Very Inexpensive","2000","Not Employed","direct migration background","43","0.141636988365056","0.10526353149312","0.178010445236992","1"
"Very Inexpensive","2000","Not Employed","indirect migration background","10","","","","1"
"Very Inexpensive","2000","Employed","no migration background","813","0.130730240962133","0.122577007103568","0.138883474820697","1"
"Very Inexpensive","2000","Employed","direct migration background","69","0.149455148896041","0.119521897675726","0.179388400116356","1"
"Very Inexpensive","2000","Employed","indirect migration background","13","","","","1"
"Inexpensive","2001","Not Employed","direct migration background","84","0.27927209592714","0.228504464214031","0.330039727640248","2"
"Inexpensive","2001","Not Employed","no migration background","1283","0.354511778305042","0.338980099445809","0.370043457164276","2"
"Inexpensive","2001","Not Employed","indirect migration background","17","","","","2"
"Inexpensive","2001","Employed","no migration background","1881","0.306620635292498","0.294964331090923","0.318276939494072","2"
"Inexpensive","2001","Employed","direct migration background","126","0.232141897041879","0.195783857175113","0.268499936908645","2"
"Inexpensive","2001","Employed","indirect migration background","39","0.196960736717654","0.132887678520161","0.261033794915147","2"
"Reasonable","2001","Not Employed","direct migration background","145","0.472081991584223","0.415590971241697","0.52857301192675","3"
"Reasonable","2001","Not Employed","no migration background","1598","0.429424175256469","0.413352585601801","0.445495764911137","3"
"Reasonable","2001","Not Employed","indirect migration background","44","0.431662966605307","0.325105369529902","0.538220563680712","3"
"Reasonable","2001","Employed","no migration background","2807","0.472667829153986","0.460046796723509","0.485288861584462","3"
"Reasonable","2001","Employed","direct migration background","257","0.519410296882478","0.476384817348054","0.562435776416901","3"
"Reasonable","2001","Employed","indirect migration background","70","0.544841316797902","0.464611894241142","0.625070739354662","3"
"Slightly Expensive","2001","Not Employed","no migration background","236","0.0602870112645379","0.0525589883911615","0.0680150341379144","4"
"Slightly Expensive","2001","Not Employed","direct migration background","31","0.0796929668222827","0.0490476700318673","0.110338263612698","4"
"Slightly Expensive","2001","Not Employed","indirect migration background","10","","","","4"
"Slightly Expensive","2001","Employed","no migration background","535","0.0825520440476013","0.0755949261786557","0.089509161916547","4"
"Slightly Expensive","2001","Employed","direct migration background","64","0.101772317735722","0.0757352986526125","0.127809336818832","4"
"Slightly Expensive","2001","Employed","indirect migration background","21","","","","4"
"Too Expensive","2001","Not Employed","no migration background","40","0.00907857585224489","0.00599902500530364","0.0121581266991861","5"
"Too Expensive","2001","Not Employed","direct migration background","6","","","","5"
"Too Expensive","2001","Not Employed","indirect migration background","2","","","","5"
"Too Expensive","2001","Employed","no migration background","115","0.0204399718182718","0.0168628774223451","0.0240170662141985","5"
"Too Expensive","2001","Employed","direct migration background","15","","","","5"
"Too Expensive","2001","Employed","indirect migration background","1","","","","5"
"Very Inexpensive","2001","Not Employed","no migration background","487","0.146698459321706","0.135211027466019","0.158185891177393","1"
"Very Inexpensive","2001","Not Employed","direct migration background","34","0.156331290367607","0.11523558954993","0.197426991185284","1"
"Very Inexpensive","2001","Not Employed","indirect migration background","10","","","","1"
"Very Inexpensive","2001","Employed","no migration background","673","0.117719519687643","0.109572433640382","0.125866605734905","1"
"Very Inexpensive","2001","Employed","direct migration background","56","0.122213113562839","0.0940074280273093","0.150418799098369","1"
"Very Inexpensive","2001","Employed","indirect migration background","17","","","","1"
"Inexpensive","2002","Not Employed","no migration background","1341","0.350851748586576","0.335879653251286","0.365823843921866","2"
"Inexpensive","2002","Not Employed","direct migration background","96","0.33182609510018","0.279744618297689","0.383907571902671","2"
"Inexpensive","2002","Not Employed","indirect migration background","21","","","","2"
"Inexpensive","2002","Employed","no migration background","2097","0.298975300076851","0.288249877564757","0.309700722588945","2"
"Inexpensive","2002","Employed","direct migration background","137","0.227793396538493","0.192154061235577","0.263432731841409","2"
"Inexpensive","2002","Employed","indirect migration background","42","0.209523470089615","0.149737549787417","0.269309390391814","2"
"Reasonable","2002","Not Employed","no migration background","1698","0.424174501690378","0.408669688408065","0.43967931497269","3"
"Reasonable","2002","Not Employed","direct migration background","151","0.426082218700526","0.371386313714403","0.480778123686649","3"
"Reasonable","2002","Not Employed","indirect migration background","43","0.434079028904648","0.329931070495567","0.538226987313729","3"
"Reasonable","2002","Employed","no migration background","3308","0.474876066981184","0.463177002315624","0.486575131646744","3"
"Reasonable","2002","Employed","direct migration background","261","0.494461226664165","0.451976225842089","0.536946227486241","3"
"Reasonable","2002","Employed","indirect migration background","98","0.616533543870393","0.545103628600267","0.687963459140519","3"
"Slightly Expensive","2002","Not Employed","no migration background","280","0.0631233727063136","0.0554940652803043","0.070752680132323","4"
"Slightly Expensive","2002","Not Employed","direct migration background","26","","","","4"
"Slightly Expensive","2002","Not Employed","indirect migration background","10","","","","4"
"Slightly Expensive","2002","Employed","no migration background","704","0.0936584210531845","0.0868326854427861","0.100484156663583","4"
"Slightly Expensive","2002","Employed","direct migration background","71","0.145773417241655","0.115787455448536","0.175759379034774","4"
"Slightly Expensive","2002","Employed","indirect migration background","23","","","","4"
"Too Expensive","2002","Not Employed","no migration background","39","0.0100747990649164","0.00694174274258616","0.0132078553872467","5"
"Too Expensive","2002","Not Employed","direct migration background","3","","","","5"
"Too Expensive","2002","Not Employed","indirect migration background","1","","","","5"
"Too Expensive","2002","Employed","no migration background","88","0.012482838634042","0.00988172636074632","0.0150839509073376","5"
"Too Expensive","2002","Employed","direct migration background","9","","","","5"
"Too Expensive","2002","Employed","indirect migration background","2","","","","5"
"Very Inexpensive","2002","Not Employed","no migration background","545","0.151775577951816","0.14051903198175","0.163032123921882","1"
"Very Inexpensive","2002","Not Employed","direct migration background","38","0.144798760250458","0.105876338911095","0.183721181589821","1"
"Very Inexpensive","2002","Not Employed","indirect migration background","12","","","","1"
"Very Inexpensive","2002","Employed","no migration background","802","0.120007373254739","0.11239406216688","0.127620684342597","1"
"Very Inexpensive","2002","Employed","direct migration background","54","0.122165053948006","0.0943376813339718","0.149992426562041","1"
"Very Inexpensive","2002","Employed","indirect migration background","13","","","","1"
"Inexpensive","2003","Not Employed","no migration background","","","","","2"
"Inexpensive","2003","Not Employed","direct migration background","","","","","2"
"Inexpensive","2003","Not Employed","indirect migration background","","","","","2"
"Inexpensive","2003","Employed","no migration background","","","","","2"
"Inexpensive","2003","Employed","direct migration background","","","","","2"
"Inexpensive","2003","Employed","indirect migration background","","","","","2"
"Reasonable","2003","Not Employed","no migration background","","","","","3"
"Reasonable","2003","Not Employed","direct migration background","","","","","3"
"Reasonable","2003","Not Employed","indirect migration background","","","","","3"
"Reasonable","2003","Employed","no migration background","","","","","3"
"Reasonable","2003","Employed","direct migration background","","","","","3"
"Reasonable","2003","Employed","indirect migration background","","","","","3"
"Slightly Expensive","2003","Not Employed","no migration background","","","","","4"
"Slightly Expensive","2003","Not Employed","indirect migration background","","","","","4"
"Slightly Expensive","2003","Not Employed","direct migration background","","","","","4"
"Slightly Expensive","2003","Employed","no migration background","","","","","4"
"Slightly Expensive","2003","Employed","direct migration background","","","","","4"
"Slightly Expensive","2003","Employed","indirect migration background","","","","","4"
"Too Expensive","2003","Not Employed","no migration background","","","","","5"
"Too Expensive","2003","Not Employed","direct migration background","","","","","5"
"Too Expensive","2003","Not Employed","indirect migration background","","","","","5"
"Too Expensive","2003","Employed","no migration background","","","","","5"
"Too Expensive","2003","Employed","direct migration background","","","","","5"
"Too Expensive","2003","Employed","indirect migration background","","","","","5"
"Very Inexpensive","2003","Not Employed","no migration background","","","","","1"
"Very Inexpensive","2003","Not Employed","direct migration background","","","","","1"
"Very Inexpensive","2003","Not Employed","indirect migration background","","","","","1"
"Very Inexpensive","2003","Employed","no migration background","","","","","1"
"Very Inexpensive","2003","Employed","indirect migration background","","","","","1"
"Very Inexpensive","2003","Employed","direct migration background","","","","","1"
"Inexpensive","2004","Not Employed","no migration background","","","","","2"
"Inexpensive","2004","Not Employed","direct migration background","","","","","2"
"Inexpensive","2004","Employed","no migration background","","","","","2"
"Inexpensive","2004","Not Employed","indirect migration background","","","","","2"
"Inexpensive","2004","Employed","direct migration background","","","","","2"
"Inexpensive","2004","Employed","indirect migration background","","","","","2"
"Reasonable","2004","Not Employed","no migration background","","","","","3"
"Reasonable","2004","Not Employed","direct migration background","","","","","3"
"Reasonable","2004","Not Employed","indirect migration background","","","","","3"
"Reasonable","2004","Employed","no migration background","","","","","3"
"Reasonable","2004","Employed","direct migration background","","","","","3"
"Reasonable","2004","Employed","indirect migration background","","","","","3"
"Slightly Expensive","2004","Not Employed","no migration background","","","","","4"
"Slightly Expensive","2004","Not Employed","direct migration background","","","","","4"
"Slightly Expensive","2004","Not Employed","indirect migration background","","","","","4"
"Slightly Expensive","2004","Employed","no migration background","","","","","4"
"Slightly Expensive","2004","Employed","direct migration background","","","","","4"
"Slightly Expensive","2004","Employed","indirect migration background","","","","","4"
"Too Expensive","2004","Not Employed","no migration background","","","","","5"
"Too Expensive","2004","Not Employed","direct migration background","","","","","5"
"Too Expensive","2004","Not Employed","indirect migration background","","","","","5"
"Too Expensive","2004","Employed","no migration background","","","","","5"
"Too Expensive","2004","Employed","direct migration background","","","","","5"
"Too Expensive","2004","Employed","indirect migration background","","","","","5"
"Very Inexpensive","2004","Not Employed","no migration background","","","","","1"
"Very Inexpensive","2004","Not Employed","direct migration background","","","","","1"
"Very Inexpensive","2004","Not Employed","indirect migration background","","","","","1"
"Very Inexpensive","2004","Employed","no migration background","","","","","1"
"Very Inexpensive","2004","Employed","indirect migration background","","","","","1"
"Very Inexpensive","2004","Employed","direct migration background","","","","","1"
"Inexpensive","2005","Not Employed","no migration background","1226","0.326318732802964","0.311245720660473","0.341391744945456","2"
"Inexpensive","2005","Not Employed","direct migration background","89","0.281889335541723","0.231229731860283","0.332548939223164","2"
"Inexpensive","2005","Employed","no migration background","1712","0.29478948328201","0.283374673903256","0.306204292660764","2"
"Inexpensive","2005","Not Employed","indirect migration background","30","0.330065611964101","0.238809012726928","0.421322211201273","2"
"Inexpensive","2005","Employed","direct migration background","125","0.224708572437049","0.188304940620541","0.261112204253556","2"
"Inexpensive","2005","Employed","indirect migration background","55","0.259321137073375","0.197490549909725","0.321151724237024","2"
"Reasonable","2005","Not Employed","no migration background","1781","0.475712757915612","0.459657811710453","0.49176770412077","3"
"Reasonable","2005","Not Employed","direct migration background","154","0.532533446950734","0.476354254378158","0.588712639523309","3"
"Reasonable","2005","Not Employed","indirect migration background","50","0.415963307452984","0.320310970966952","0.511615643939016","3"
"Reasonable","2005","Employed","no migration background","3154","0.512601032137874","0.500087344182769","0.52511472009298","3"
"Reasonable","2005","Employed","direct migration background","266","0.559093627328589","0.515790639692151","0.602396614965027","3"
"Reasonable","2005","Employed","indirect migration background","101","0.526357497160515","0.455914929663555","0.596800064657476","3"
"Slightly Expensive","2005","Not Employed","direct migration background","18","","","","4"
"Slightly Expensive","2005","Not Employed","no migration background","249","0.0619010217352243","0.0541541734516211","0.0696478700188274","4"
"Slightly Expensive","2005","Not Employed","indirect migration background","13","","","","4"
"Slightly Expensive","2005","Employed","no migration background","574","0.0901370221182826","0.0829674558976243","0.0973065883389409","4"
"Slightly Expensive","2005","Employed","direct migration background","59","0.114713263812782","0.0869192544862583","0.142507273139305","4"
"Slightly Expensive","2005","Employed","indirect migration background","18","","","","4"
"Too Expensive","2005","Not Employed","direct migration background","4","","","","5"
"Too Expensive","2005","Not Employed","no migration background","35","0.0100363158620962","0.00683190199447107","0.0132407297297213","5"
"Too Expensive","2005","Not Employed","indirect migration background","1","","","","5"
"Too Expensive","2005","Employed","no migration background","94","0.0146736212048433","0.0116633058969815","0.0176839365127052","5"
"Too Expensive","2005","Employed","direct migration background","12","","","","5"
"Too Expensive","2005","Employed","indirect migration background","3","","","","5"
"Very Inexpensive","2005","Not Employed","no migration background","426","0.126031171684104","0.115361801862885","0.136700541505322","1"
"Very Inexpensive","2005","Not Employed","direct migration background","38","0.135714507560045","0.0971517105829832","0.174277304537107","1"
"Very Inexpensive","2005","Not Employed","indirect migration background","8","","","","1"
"Very Inexpensive","2005","Employed","no migration background","595","0.0877988412569901","0.0807137902324713","0.0948838922815088","1"
"Very Inexpensive","2005","Employed","direct migration background","43","0.0882711354980161","0.0635285767113793","0.113013694284653","1"
"Very Inexpensive","2005","Employed","indirect migration background","16","","","","1"
"Inexpensive","2006","Not Employed","no migration background","1391","0.330656481281927","0.316577114624769","0.344735847939085","2"
"Inexpensive","2006","Not Employed","direct migration background","84","0.283955236766544","0.232236049337986","0.335674424195102","2"
"Inexpensive","2006","Not Employed","indirect migration background","26","","","","2"
"Inexpensive","2006","Employed","no migration background","1799","0.281882093880355","0.270956228723778","0.292807959036933","2"
"Inexpensive","2006","Employed","direct migration background","138","0.281081056559784","0.242918255897821","0.319243857221748","2"
"Inexpensive","2006","Employed","indirect migration background","45","0.18491072488943","0.131373476512732","0.238447973266128","2"
"Reasonable","2006","Not Employed","no migration background","2008","0.458400923867961","0.443489065591859","0.473312782144062","3"
"Reasonable","2006","Not Employed","direct migration background","143","0.457874503294013","0.400729296046511","0.515019710541514","3"
"Reasonable","2006","Not Employed","indirect migration background","63","0.517292756164547","0.426358147337555","0.608227364991539","3"
"Reasonable","2006","Employed","no migration background","3282","0.50035941293174","0.488217304524088","0.512501521339393","3"
"Reasonable","2006","Employed","direct migration background","275","0.500048062583728","0.457600330762434","0.542495794405021","3"
"Reasonable","2006","Employed","indirect migration background","101","0.510098626470181","0.441161399157384","0.579035853782979","3"
